value_loss,fps,clipfrac,approxkl,time_elapsed,serial_timesteps,policy_loss,policy_entropy,total_timesteps,explained_variance,n_updates,ep_reward_mean,ep_len_mean
20.029257,504,0.03725586,0.0035466626,2625.569534778595,1304576,-0.0030715438,5.65104,1304576,0.8935304284095764,637,1191.19807421,1542.98
19.761227,504,0.07880859,0.0059262835,2629.6295063495636,1306624,-0.0053496193,5.652508,1306624,0.8911129385232925,638,1190.3709391199998,1542.98
19.811047,487,0.04350586,0.0037171755,2633.6899218559265,1308672,-0.0011289195,5.6540556,1308672,0.8968671262264252,639,1189.9423576,1542.98
32.87139,543,0.016259765,0.0017798524,2637.8886749744415,1310720,-0.0027232878,5.648057,1310720,0.663632869720459,640,1179.3422216499998,1526.66
4.0449758,519,0.0390625,0.0034933481,2641.65749835968,1312768,-0.0034521557,5.6452227,1312768,0.9829551428556442,641,1168.43673535,1510.29
19.938704,509,0.044873048,0.0038141876,2645.602410554886,1314816,-0.0021571072,5.6486816,1314816,0.8941219002008438,642,1168.68267433,1510.29
36.12237,533,0.035742186,0.0033105337,2649.620858669281,1316864,-0.0043046367,5.6549764,1316864,0.8461967557668686,643,1125.20132908,1465.15
6.3135595,520,0.022753906,0.0024216196,2653.4573125839233,1318912,-0.0035692297,5.6723704,1318912,0.9755814485251904,644,1110.72243981,1449.89
20.534855,469,0.076416016,0.005760948,2657.3909163475037,1320960,-0.0062025753,5.6882277,1320960,0.8817896619439125,645,1109.83608887,1449.89
25.49168,508,0.006591797,0.00084629405,2661.7567563056946,1323008,-0.0012949163,5.691548,1323008,0.9060006588697433,646,1109.0625031499999,1450.72
27.043537,504,0.013525391,0.0016612901,2665.785156726837,1325056,-0.0014853501,5.701404,1325056,0.9029619097709656,647,1098.79792913,1435.47
18.486324,561,0.031396486,0.0029873091,2669.845428943634,1327104,-0.0058108997,5.705342,1327104,0.8178425878286362,648,1074.2704937499998,1407.34
19.959743,501,0.071582034,0.00548058,2673.4924750328064,1329152,-0.0016523332,5.7111673,1329152,0.8899338245391846,649,1074.32708732,1407.34
19.797956,504,0.04482422,0.0042000106,2677.5799102783203,1331200,-0.0009443186,5.7087107,1331200,0.8792561516165733,650,1074.31847788,1407.34
20.510588,491,0.051171876,0.004173049,2681.640014410019,1333248,-0.0054447297,5.7056828,1333248,0.8754360377788544,651,1073.14760753,1407.34
4.8605046,516,0.027880859,0.003458289,2685.806285381317,1335296,-0.0023137252,5.718205,1335296,0.9788474198430777,652,1058.02904524,1392.18
31.86115,536,0.025,0.0023549646,2689.7732362747192,1337344,-0.0028189933,5.72113,1337344,0.8342241644859314,653,1063.14996063,1400.21
19.877716,510,0.111376956,0.008239655,2693.593071937561,1339392,-0.006472204,5.7170095,1339392,0.8783787861466408,654,1062.3322040399999,1400.21
19.368952,500,0.037988283,0.003463646,2697.6028459072113,1341440,-0.0037680443,5.727131,1341440,0.892924539744854,655,1066.85095516,1400.21
8.956577,554,0.016259765,0.0015757924,2701.6938705444336,1343488,-0.003605051,5.7276573,1343488,0.9181955978274345,656,1074.36327728,1411.28
24.524551,510,0.04453125,0.0038226303,2705.3903093338013,1345536,-0.00237395,5.724438,1345536,0.9062909558415413,657,1074.17194197,1413.42
19.658833,497,0.031933594,0.0033386338,2709.4011561870575,1347584,-0.0026816668,5.7236543,1347584,0.867994949221611,658,1073.7480076599998,1413.42
11.010835,531,0.016064454,0.0018517384,2713.519299507141,1349632,-0.0037300684,5.7160077,1349632,0.93500966578722,659,1058.5384507600002,1397.96
25.08999,530,0.0359375,0.0035291966,2717.3734390735626,1351680,-0.0050899624,5.697692,1351680,0.8940834179520607,660,1073.76742908,1416.76
20.984577,504,0.051367186,0.004392461,2721.2345712184906,1353728,-0.0038674385,5.676448,1353728,0.8748255372047424,661,1089.8930387900002,1434.56
26.4902,490,0.046826173,0.0051736943,2725.294583797455,1355776,-0.005425632,5.676963,1355776,0.9036825224757195,662,1077.9099960200003,1420.79
19.09917,481,0.020019531,0.0020984598,2729.468044757843,1357824,-0.001036335,5.691434,1357824,0.8801284059882164,663,1078.6449096700003,1420.79
10.3671055,525,0.017529298,0.0019441815,2733.721790075302,1359872,-0.0037081745,5.703681,1359872,0.9607181958854198,664,1077.8641850000001,1419.98
18.89835,499,0.028173828,0.0026832032,2737.6191580295563,1361920,-0.0008408696,5.708259,1361920,0.8791480660438538,665,1093.54534755,1435.29
23.91084,526,0.046533205,0.0038280964,2741.7197890281677,1363968,-0.0052901306,5.709424,1363968,0.8913274481892586,666,1108.59189958,1450.49
19.780458,528,0.013818359,0.0015021258,2745.6133847236633,1366016,-0.001834571,5.713824,1366016,0.8428234905004501,667,1119.86911606,1465.61
22.758245,483,0.059423827,0.0058527426,2749.4867050647736,1368064,-0.00541121,5.7289233,1368064,0.9138368517160416,668,1108.90870733,1450.44
3.2600777,489,0.0578125,0.004254169,2753.723430633545,1370112,-0.004149887,5.7507043,1370112,0.9830005783587694,669,1093.0870913899998,1434.74
19.771595,536,0.05180664,0.0046897926,2757.904325723648,1372160,-0.0048064324,5.7533617,1372160,0.6110646426677704,670,1092.6551258399998,1434.74
10.573646,498,0.017919922,0.0020241397,2761.722435951233,1374208,-0.0009904962,5.764423,1374208,0.9353000968694687,671,1087.54884099,1434.74
18.94236,512,0.07163086,0.005921347,2765.827515602112,1376256,-0.005452133,5.7614417,1376256,0.8877048343420029,672,1087.60479543,1434.74
