n_updates,fps,explained_variance,approxkl,ep_reward_mean,policy_entropy,policy_loss,clipfrac,time_elapsed,serial_timesteps,ep_len_mean,total_timesteps,value_loss
191,442,0.6740626394748688,0.0025910884,1064.53820499,6.7856913,-0.0012112514,0.029638672,904.3161900043488,391168,1108.11,391168,22.067436
192,422,-0.13506460189819336,0.002567081,1084.52877047,6.778868,-0.0014215254,0.03378906,908.9432580471039,393216,1128.29,393216,23.657017
193,363,0.8464601933956146,0.0010181932,1060.4558795699998,6.7700033,0.00047472707,0.008447265,913.7958240509033,395264,1103.0,395264,26.28545
194,369,-0.01226818561553955,0.001709963,1072.49352061,6.7777643,-0.00041121393,0.015917968,919.4373443126678,397312,1114.22,397312,19.937809
195,404,0.7105559408664703,0.0017783459,1092.6108487199997,6.7874403,-0.00047758184,0.014453125,924.9767186641693,399360,1134.36,399360,23.125992
196,416,0.9507784061133862,0.00077917636,1070.7117213,6.7763762,-0.0019992902,0.005029297,930.0394189357758,401408,1109.84,401408,11.267989
197,374,-0.0015581846237182617,0.0064910995,1079.9011727,6.766449,-0.0027428628,0.08759765,934.9575643539429,403456,1116.49,403456,20.011013
198,401,0.7016184628009796,0.003660536,1100.08090276,6.7654557,-0.0017018312,0.041064452,940.433605670929,405504,1136.69,405504,21.570621
199,368,-0.018313050270080566,0.0011075519,1113.47386303,6.764592,-8.30632e-05,0.009228515,945.5379526615143,407552,1147.72,407552,20.585613
200,432,0.026722073554992676,0.00305862,1133.6277746800001,6.7649817,-0.0003925056,0.031933594,951.0957129001617,409600,1167.92,409600,19.695873
201,435,0.6890040040016174,0.0039093,1119.1073128700002,6.7643585,-0.001212079,0.047607422,955.8316719532013,411648,1152.51,411648,21.63483
202,334,0.8662180006504059,0.0039592967,1127.50418375,6.763198,-0.002799745,0.050732423,960.5334076881409,413696,1161.9,413696,25.563726
203,322,-0.03546416759490967,0.0017416719,1147.64210907,6.7573714,0.00015716316,0.014013672,966.6493272781372,415744,1182.06,415744,20.296646
204,372,0.0010325312614440918,0.0046563116,1167.7957340100002,6.7580047,-0.0030628617,0.06044922,972.9940116405487,417792,1202.23,417792,20.097488
205,343,0.9758219476789236,0.0038657815,1160.5449174,6.7570686,-0.00039589452,0.01225586,978.4937200546265,419840,1195.94,419840,4.2423506
206,341,0.015913963317871094,0.0017266767,1180.6947983700002,6.74291,-0.0010142064,0.01689453,984.4599754810333,421888,1216.16,421888,19.896425
207,401,-0.004863739013671875,0.0023855376,1187.8136183699999,6.727777,-0.00054976146,0.025683593,990.4556577205658,423936,1219.75,423936,20.129047
208,422,-0.003511190414428711,0.003539301,1207.989118,6.737548,-0.0008666931,0.045458984,995.5545823574066,425984,1239.95,425984,20.096169
209,425,0.7422322928905487,0.003063594,1187.9863203099997,6.7553587,-0.001348031,0.03461914,1000.3990767002106,428032,1219.85,428032,21.557861
210,467,0.797774150967598,0.0014880351,1210.2066489,6.7642174,-0.00053272274,0.015527343,1005.2173392772675,430080,1242.79,430080,35.372787
211,478,0.94907346367836,0.003161988,1218.1921256,6.761907,-0.0010047737,0.032714844,1009.6030774116516,432128,1249.87,432128,10.618106
212,487,0.874785915017128,0.0010213957,1221.6450950600001,6.7577286,-0.00062862923,0.011425781,1013.8808524608612,434176,1252.9,434176,21.387873
213,450,0.9686896540224552,0.0018237671,1214.06047344,6.7469645,-0.0018583896,0.016845703,1018.0868575572968,436224,1249.46,436224,7.676577
214,416,0.0033994317054748535,0.0020615798,1214.00905298,6.7330523,0.000962769,0.019189453,1022.6374411582947,438272,1249.46,438272,19.929361
215,475,0.7123205959796906,0.0010615615,1234.14264148,6.7323256,-0.00048020977,0.010644531,1027.5610797405243,440320,1269.66,440320,39.939323
216,408,0.9510769918560982,0.0008872606,1181.78824751,6.7304206,-0.0003712025,0.0061035156,1031.8694682121277,442368,1219.18,442368,17.769957
217,440,0.0001163482666015625,0.003160103,1201.90805247,6.7287774,-0.00064677896,0.037646484,1036.88587641716,444416,1239.38,444416,20.000309
218,438,0.829106330871582,0.003268099,1189.0859926700002,6.7202444,-0.0017729683,0.035595704,1041.5314967632294,446464,1228.95,446464,32.086132
219,407,0.8225554674863815,0.0012562674,1165.07783486,6.7137003,-0.0008277522,0.012646484,1046.2053871154785,448512,1208.77,448512,30.687698
220,361,0.6906297504901886,0.0019250729,1185.2301885400002,6.7186446,0.00033229048,0.017675782,1051.2367079257965,450560,1228.94,450560,21.621655
221,496,0.856178879737854,0.0010572742,1180.87279574,6.7224693,-0.00062658166,0.011621093,1056.898048400879,452608,1228.94,452608,15.864386
222,444,0.028148651123046875,0.0031544536,1180.8778912700002,6.71979,-0.00058857945,0.035449218,1061.0221354961395,454656,1228.94,454656,20.696386
223,325,0.6264297664165497,0.0014651734,1190.5626426299998,6.7124543,-0.0013651985,0.0146484375,1065.634299993515,456704,1237.78,456704,25.32257
224,397,-0.006998419761657715,0.0053971712,1190.55845525,6.709468,-0.0022988766,0.06733398,1071.9337272644043,458752,1237.78,458752,19.880013
225,365,0.3107796311378479,0.002261146,1190.53265948,6.728624,-0.00033799122,0.022802735,1077.0888805389404,460800,1237.78,460800,20.543167
226,356,0.9570778347551823,0.0036281492,1176.8852922199999,6.7438493,-0.0008398799,0.014404297,1082.6915156841278,462848,1226.05,462848,10.255891
227,335,-0.0010758638381958008,0.006268435,1176.87825094,6.741723,-0.0028511551,0.08017578,1088.4431998729706,464896,1226.05,464896,19.97818
228,374,-0.055869221687316895,0.008597685,1176.8896960200002,6.7443414,-0.0040805233,0.10102539,1094.5541706085205,466944,1226.05,466944,21.961912
229,356,0.038626134395599365,0.0045624687,1176.7847081000002,6.7441244,-0.001134234,0.061865233,1100.0179934501648,468992,1226.05,468992,19.911234
230,336,0.6807886362075806,0.0024009994,1174.3457447900003,6.7462096,-0.0003200677,0.024365235,1105.7640755176544,471040,1222.81,471040,21.971516
231,331,0.12876111268997192,0.0029377257,1194.4620865400002,6.7465897,-0.00013882395,0.03251953,1111.8462891578674,473088,1243.01,473088,18.536985
232,324,0.003977775573730469,0.003137986,1209.88724179,6.7361474,-0.0012337652,0.032958984,1118.0233273506165,475136,1256.82,475136,20.173481
233,298,-0.0020945072174072266,0.0061579538,1209.84092944,6.741563,-0.0017993392,0.07919922,1124.325739622116,477184,1256.82,477184,20.146095
234,344,0.8519747853279114,0.0019246598,1183.7717954,6.743117,-0.0012624796,0.021728516,1131.178899526596,479232,1228.19,479232,36.50582
235,337,0.9227377250790596,0.0009770325,1141.65868325,6.7524986,-0.0009497013,0.00703125,1137.1170663833618,481280,1185.71,481280,18.245756
236,310,-0.0012316703796386719,0.0036966023,1141.66321034,6.7691903,0.00017252499,0.041259766,1143.1801738739014,483328,1185.71,483328,20.225346
237,322,-0.003215789794921875,0.0018677184,1141.65244858,6.7674394,0.0003722668,0.013818359,1149.7704575061798,485376,1185.71,485376,20.17493
238,356,0.8713941872119904,0.00084975467,1121.66491649,6.763346,-0.0007610729,0.0041503906,1156.1240193843842,487424,1167.93,487424,31.547318
239,328,0.008272528648376465,0.0030737207,1141.83755545,6.7574577,-0.0012766066,0.03852539,1161.8716893196106,489472,1188.13,489472,19.907417
240,346,0.9586315415799618,0.0010245817,1139.6897390900003,6.7564497,-0.000100970676,0.004833984,1168.1055200099945,491520,1185.32,491520,5.675844
241,359,0.7659640312194824,0.0057752216,1159.86132677,6.766403,-0.0015390057,0.07749023,1174.022819519043,493568,1205.52,493568,25.426546
242,335,0.9639114066958427,0.0012962762,1155.0550938000001,6.7826853,-0.0010279393,0.009277344,1179.7211565971375,495616,1202.32,495616,4.1239066
243,330,0.8731940239667892,0.0018920699,1129.73529592,6.7989745,-0.0011938118,0.017578125,1185.8307991027832,497664,1177.06,497664,33.10085
244,320,0.6267443597316742,0.0037940536,1138.4265765399998,6.809142,-0.0017276413,0.046142578,1192.0197956562042,499712,1185.35,499712,20.095387
245,352,0.9538307264447212,0.0013536025,1151.2378985199998,6.8107786,-0.0006439946,0.00834961,1198.4056375026703,501760,1199.24,501760,8.609204
246,319,0.90519168227911,0.0008605961,1166.66063242,6.80844,-0.002488995,0.0048828125,1204.2128767967224,503808,1216.13,503808,8.051237
247,362,0.8384212404489517,0.0015300956,1136.1064764100001,6.811342,-0.0009083167,0.019189453,1210.6158695220947,505856,1188.57,505856,34.35964
248,308,0.040121614933013916,0.0049768793,1156.2535396000003,6.8083677,-6.3712636e-05,0.063769534,1216.2730972766876,507904,1208.78,507904,19.539072
249,314,-0.003339052200317383,0.005446648,1176.3881377200003,6.8094635,-0.0029149665,0.074560545,1222.9062411785126,509952,1228.95,509952,20.338863
250,312,0.6772915720939636,0.00062225375,1156.2671464900002,6.811808,0.00043629715,0.0022460937,1229.4093971252441,512000,1208.73,512000,22.170717
251,322,0.7040190994739532,0.0035084921,1156.45475449,6.8065042,-0.0014953739,0.043066405,1235.9767911434174,514048,1208.76,514048,22.015394
252,342,-0.0013344287872314453,0.006803981,1156.4552410000001,6.8145638,-0.0010638988,0.09067383,1242.330227136612,516096,1208.76,516096,20.283012
253,321,0.8394216597080231,0.002794811,1156.43196465,6.816516,-0.00068566744,0.03178711,1248.3074715137482,518144,1208.72,518144,29.19328
254,324,0.9896105723455548,0.0018688964,1139.59644774,6.8176622,-0.0027033226,0.00834961,1254.6721274852753,520192,1192.7,520192,1.1437069
255,324,0.7120442390441895,0.0026269814,1153.56389017,6.8269196,0.00048532354,0.027148437,1260.9792745113373,522240,1204.84,522240,21.494143
256,318,0.8070769906044006,0.004013594,1133.3763958299999,6.8346763,-0.0016607626,0.051220704,1267.297137260437,524288,1184.64,524288,23.462856
257,347,0.7956564277410507,0.0007381542,1093.13824997,6.8362336,-0.0005713735,0.0053222654,1273.7268533706665,526336,1144.37,526336,40.534
258,335,0.9263934791088104,0.0034170481,1089.04805816,6.8257074,-0.0009777705,0.025292968,1279.6259832382202,528384,1144.37,528384,7.46298
259,325,0.6886113584041595,0.0016605433,1080.62324201,6.8212347,-0.0003734002,0.014941406,1285.727474451065,530432,1134.98,530432,23.60897
260,327,-0.0018957853317260742,0.0033885401,1080.62138453,6.825583,-0.0016783264,0.040527344,1292.0241589546204,532480,1134.98,532480,20.07925
261,330,0.004734694957733154,0.001956942,1087.87675038,6.8278246,-0.0004373119,0.020507812,1298.2795958518982,534528,1141.27,534528,20.193996
262,314,-0.012176871299743652,0.0039199516,1087.89126329,6.8196554,-0.0008561183,0.044287108,1304.4745540618896,536576,1141.27,536576,20.0947
263,343,0.8559267222881317,0.0012421825,1053.58450318,6.815355,0.00011268827,0.012988281,1310.9836661815643,538624,1108.57,538624,33.202827
264,420,0.8440812081098557,0.0008904893,1032.3006633,6.8237596,-0.00027065727,0.007861328,1316.9411871433258,540672,1083.5,540672,25.427465
265,505,0.8861832842230797,0.0004082386,1035.29439855,6.8265142,-0.0006902277,0.0043945312,1321.812926530838,542720,1089.35,542720,9.822089
266,424,0.9300033673644066,0.0027649975,1029.7305740900001,6.826998,-0.0022825128,0.032910157,1325.8614978790283,544768,1081.85,544768,6.5426702
267,416,0.019213736057281494,0.00187754,1049.88369612,6.8259783,-5.592787e-05,0.018164063,1330.690663099289,546816,1102.05,546816,19.7839
268,434,0.013829052448272705,0.004892516,1049.95320604,6.831374,-0.0025540013,0.06074219,1335.6092154979706,548864,1102.05,548864,19.821602
269,445,0.7823225408792496,0.00093907584,1043.2965122099997,6.8273315,-0.0014421861,0.00546875,1340.328144311905,550912,1093.52,550912,32.57217
270,419,0.015144050121307373,0.0023736216,1063.4892367399998,6.825057,-0.00089872035,0.02626953,1344.9291863441467,552960,1113.73,552960,20.056974
271,391,0.7957902401685715,0.0028290274,1083.60799645,6.825165,-0.00071534514,0.034277342,1349.8152244091034,555008,1133.87,555008,25.148476
272,360,0.8699655532836914,0.0009277564,1056.2399033400002,6.8241463,0.00013964981,0.0038085938,1355.0455768108368,557056,1103.97,557056,29.911068
273,412,0.9499127380549908,0.00086801377,1049.21178782,6.82577,-0.00020249705,0.0026855469,1360.725257396698,559104,1094.06,559104,6.9473143
274,355,-0.002299070358276367,0.004097996,1069.3064932400002,6.8290863,0.00024655063,0.0515625,1365.6922166347504,561152,1114.21,561152,20.420485
275,403,0.818349689245224,0.00091239624,1078.38575153,6.839419,-0.0012956474,0.006591797,1371.4508666992188,563200,1126.77,563200,30.144821
276,389,0.6981534659862518,0.003659074,1082.74875399,6.8431892,-0.0023159373,0.038232423,1376.525775194168,565248,1126.78,565248,21.934076
277,392,0.6761393249034882,0.00077882054,1082.7133991900002,6.8370466,-0.0003409729,0.0034179688,1381.788622379303,567296,1126.78,567296,15.975538
278,421,0.9698882456868887,0.008386566,1065.4171170900001,6.8488035,-0.0028480964,0.027294923,1387.0029256343842,569344,1110.14,569344,5.0528755
279,434,0.8914433643221855,0.0031663247,1053.80779252,6.8536797,-0.001449749,0.036328126,1391.8611834049225,571392,1097.4,571392,25.940434
280,447,0.9474801495671272,0.00044958148,1046.07013434,6.852481,-7.2626906e-05,0.0010253906,1396.5775499343872,573440,1092.5,573440,10.466416
281,394,0.8753189742565155,0.001559376,985.83560977,6.8504076,0.00038203993,0.013818359,1401.1573674678802,575488,1032.03,575488,28.596512
282,407,0.7144166529178619,0.0021145928,965.74265594,6.851699,0.000858426,0.021923829,1406.344125032425,577536,1011.86,577536,21.489899
283,418,0.015329182147979736,0.001777254,965.7352129599998,6.859113,-7.9728765e-05,0.015136719,1411.3728697299957,579584,1011.86,579584,19.88136
284,423,0.02631157636642456,0.0024657655,985.8334957799999,6.870228,-0.00036462548,0.02602539,1416.262947320938,581632,1031.98,581632,19.968904
285,391,0.8053974956274033,0.0010114182,994.6190727499999,6.8836565,-6.85369e-06,0.008007812,1421.0941693782806,583680,1036.8,583680,23.658127
286,380,0.9626961573958397,0.00089205225,1008.2275902700001,6.8771296,-0.00057547964,0.0036621094,1426.3298182487488,585728,1051.82,585728,5.1826797
287,386,0.6936339735984802,0.0013488743,1005.4093829000002,6.867962,0.00050092116,0.008251953,1431.7161598205566,587776,1048.0,587776,21.6689
288,410,0.02214735746383667,0.0043419907,1005.4010469000002,6.861946,-0.0006890589,0.05258789,1437.0203604698181,589824,1048.0,589824,19.81519
289,415,0.7136536240577698,0.003778251,1001.9110523200002,6.8626924,0.001021131,0.04135742,1442.0132610797882,591872,1043.29,591872,23.422771
290,439,0.9509415291249752,0.00096588104,989.86613543,6.886336,-0.0015028446,0.011035156,1446.947353363037,593920,1030.46,593920,8.626035
291,469,0.9476870857179165,0.00074295537,949.1672629699999,6.9006395,-0.0008430504,0.00625,1451.6063232421875,595968,988.87,595968,15.856316
292,440,0.8988532572984695,0.0010137851,961.05786412,6.9090858,-0.00015009083,0.0071289064,1455.9734570980072,598016,1002.68,598016,16.322968
293,414,0.694561630487442,0.0031277728,981.24103873,6.9312162,0.00056206377,0.039160155,1460.6210777759552,600064,1022.88,600064,22.144321
294,429,0.8037849068641663,0.002611747,950.4913733799999,6.934449,-0.00027613324,0.0296875,1465.5683631896973,602112,988.75,602112,23.549395
295,410,0.6934284865856171,0.0037615527,940.77661111,6.937323,-0.0027095056,0.047460936,1470.3420042991638,604160,975.87,604160,22.03174
296,428,0.8646481484174728,0.0006445422,950.42938288,6.9422393,-0.00035238138,0.0041015623,1475.327129125595,606208,986.43,606208,26.48993
297,464,0.9109422340989113,0.0014793443,928.9121607199999,6.931096,-0.000987097,0.013476563,1480.1016747951508,608256,966.26,608256,14.182205
298,396,0.02675485610961914,0.0031706013,949.0665723799998,6.922225,-0.00019121554,0.035253905,1484.51145529747,610304,986.48,610304,19.730175
299,436,0.964875090867281,0.0011945784,912.8607448199999,6.932495,6.300099e-05,0.0046875,1489.67151761055,612352,951.13,612352,8.233394
300,404,0.018149495124816895,0.006593003,912.7774527400001,6.9349427,-0.003904013,0.08916016,1494.3595838546753,614400,951.13,614400,19.875671
301,424,0.009471893310546875,0.0038117624,932.89840805,6.9453416,0.00019063658,0.04633789,1499.42942070961,616448,971.32,616448,20.101555
302,387,0.7014160752296448,0.0023283458,953.12572273,6.9454756,-0.0012593188,0.022070313,1504.259485244751,618496,991.58,618496,23.306873
303,412,0.9863742385059595,0.0020327948,965.8835648600001,6.9258857,-0.0007984721,0.013720703,1509.5459144115448,620544,1004.17,620544,1.8313948
304,486,0.8130688220262527,0.00097204186,973.7538048899999,6.9060655,-0.00076659024,0.007470703,1514.5094628334045,622592,1014.57,622592,31.087856
305,438,0.005020081996917725,0.0035128898,973.7654797999999,6.9088225,-0.0021239466,0.041992188,1518.723468542099,624640,1014.57,624640,20.243498
306,458,0.8856940343976021,0.0037000063,993.4700120299999,6.898668,-0.002385873,0.039746094,1523.3904185295105,626688,1034.77,626688,7.8462534
307,422,0.6932662725448608,0.00033144158,993.39146899,6.870055,0.0002760407,0.0013671875,1527.8596997261047,628736,1034.8,628736,22.474285
308,448,0.5079567134380341,0.0017681594,1013.34696449,6.8595223,-0.0012413571,0.01689453,1532.702487707138,630784,1054.97,630784,14.02316
309,377,-0.01931309700012207,0.006311141,1033.5235870499998,6.861361,-0.0015308077,0.08227539,1537.2675914764404,632832,1075.19,632832,20.38693
310,348,0.031188249588012695,0.0016402826,1053.50535741,6.870414,-0.00013812378,0.017822266,1542.6863927841187,634880,1095.28,634880,19.801313
311,286,-0.001944899559020996,0.0016950074,1057.6065783499998,6.876438,0.00038901396,0.015332031,1548.5653622150421,636928,1095.28,636928,20.358496
312,314,0.8243278115987778,0.0011056152,1056.41709206,6.8903747,-0.0012211401,0.012060547,1555.7166411876678,638976,1095.28,638976,14.335808
313,375,0.011690914630889893,0.0017332503,1076.48278257,6.9092665,-0.0007931918,0.016748047,1562.2357890605927,641024,1115.43,641024,19.849337
314,395,-0.015601873397827148,0.00323346,1076.39271732,6.9147515,-0.001430003,0.032470703,1567.6918778419495,643072,1115.43,643072,20.215618
315,392,0.03843158483505249,0.004153295,1076.38773339,6.909237,-0.0010870398,0.048779298,1572.867952823639,645120,1115.43,645120,22.48265
316,380,0.853674590587616,0.0006173991,1050.0129127299997,6.895311,-0.00024926176,0.004003906,1578.0893585681915,647168,1087.53,647168,24.613693
317,396,-0.0010243654251098633,0.00093328283,1070.1068562299997,6.889846,-0.0003511195,0.00859375,1583.4744191169739,649216,1107.69,649216,20.053288
318,363,0.00920403003692627,0.0027745122,1070.1090303899998,6.897126,-0.0021395045,0.027685547,1588.6422138214111,651264,1107.69,651264,20.037838
319,409,0.6496397256851196,0.0007901552,1090.27928658,6.8997345,-7.622048e-05,0.0024902343,1594.272948026657,653312,1127.91,653312,10.753797
320,391,-0.014555931091308594,0.0048421384,1110.4108078,6.906766,-0.0009797991,0.061865233,1599.2779030799866,655360,1148.11,655360,20.1824
321,391,-0.0013954639434814453,0.0011783768,1114.6326807599999,6.9081564,-0.00028603213,0.008398438,1604.5106844902039,657408,1148.44,657408,20.07171
322,406,0.6834010183811188,0.0013536658,1107.61546585,6.904315,0.0002156285,0.0089355465,1609.735763311386,659456,1139.17,659456,21.989613
323,410,-0.006189227104187012,0.0027703638,1107.6147540600002,6.9061403,0.00024726772,0.028808594,1614.7685587406158,661504,1139.17,661504,20.043825
324,447,0.8319628685712814,0.003040317,1098.8694761600002,6.910044,-0.001166397,0.031542968,1619.760287284851,663552,1127.51,663552,24.675158
325,410,0.9482257664203644,0.0030441908,1084.0097533800001,6.911992,-0.001278551,0.025048828,1624.3386976718903,665600,1114.37,665600,5.9422956
326,346,-0.04171407222747803,0.0038921467,1083.9993568,6.9226,-0.002244244,0.04477539,1629.3336737155914,667648,1114.37,667648,20.290653
327,420,-0.004943251609802246,0.0007133885,1104.0417255700002,6.932416,-6.762496e-05,0.0024902343,1635.2395553588867,669696,1134.56,669696,19.791256
328,386,0.7746283859014511,0.0015768738,1112.29281276,6.9443374,-0.00054494874,0.015820313,1640.1154427528381,671744,1144.91,671744,29.564571
329,447,-0.009340763092041016,0.0016720379,1132.28205378,6.949506,-0.00020353818,0.017333984,1645.4174797534943,673792,1165.05,673792,19.67043
330,447,0.39021801948547363,0.0024141439,1152.3479263,6.9544,-0.0012302182,0.025244141,1649.9949538707733,675840,1185.26,675840,20.57916
331,434,0.7910895347595215,0.0015169617,1172.1151838699998,6.952157,-5.8769463e-05,0.018115234,1654.5706753730774,677888,1205.5,677888,18.37328
332,417,0.6652768850326538,0.0017199616,1162.7297463500001,6.959597,-0.00035003983,0.0126953125,1659.289591550827,679936,1195.21,679936,22.318562
333,400,0.7227300405502319,0.0024903934,1153.4042187400003,6.964507,-0.0014673349,0.020996094,1664.1997454166412,681984,1182.63,681984,18.960861
334,382,0.5742318034172058,0.0010601039,1153.24846502,6.976508,-0.00024150219,0.007714844,1669.3128185272217,684032,1182.63,684032,11.733469
335,438,0.9347798004746437,0.0015608709,1144.3973351,6.985427,-0.0011658528,0.0146484375,1674.6635081768036,686080,1174.21,686080,13.485974
336,397,0.6730174720287323,0.0031083107,1144.21476835,6.981141,-0.00091378734,0.038134765,1679.3354260921478,688128,1174.22,688128,23.706968
337,401,0.14768242835998535,0.00156699,1164.2511149499996,6.9652166,-0.0012165854,0.013671875,1684.4903934001923,690176,1194.43,690176,25.235939
338,420,0.003827989101409912,0.0025656237,1184.39292327,6.946454,-0.0007195821,0.021044921,1689.5858175754547,692224,1214.65,692224,19.98364
339,409,0.7178096771240234,0.0035102584,1177.0240375800001,6.9516973,-0.0010444588,0.040625,1694.452445268631,694272,1203.64,694272,20.857517
340,455,0.12499302625656128,0.0017161652,1197.0918678200003,6.9570684,-2.9469951e-05,0.013378906,1699.4525661468506,696320,1223.83,696320,18.30859
341,419,0.11560893058776855,0.0019361194,1196.95306322,6.949341,-9.8761775e-05,0.0105957035,1703.9495997428894,698368,1223.83,698368,18.606623
342,444,0.1917581558227539,0.0014243978,1216.9765157,6.945298,0.0004153556,0.009667968,1708.8293671607971,700416,1243.99,700416,20.574245
343,442,0.9287600591778755,0.0016192945,1214.32490482,6.9438972,0.00015418271,0.010546875,1713.4329845905304,702464,1243.94,702464,18.323189
344,418,0.5797396004199982,0.0012890042,1234.00131029,6.954502,-0.003445714,0.009472656,1718.060744047165,704512,1264.11,704512,17.166016
345,395,0.05393713712692261,0.0033445903,1233.9038734599999,6.9656076,-0.0012245285,0.035498045,1722.9518783092499,706560,1264.11,706560,19.044426
346,393,0.09284192323684692,0.0023976846,1233.7178731899999,6.958243,-0.0013533339,0.0265625,1728.130658864975,708608,1264.11,708608,19.047215
347,434,0.8854464516043663,0.0022772164,1240.78568196,6.955352,-0.0011736092,0.024560547,1733.3369295597076,710656,1272.51,710656,27.906424
348,415,0.08476591110229492,0.00293651,1247.2213649200003,6.947416,-0.00029377633,0.02709961,1738.0470669269562,712704,1277.7,712704,18.974869
349,426,-0.011187195777893066,0.0054410263,1247.1165584400003,6.942871,-0.0011195706,0.06503906,1742.9761345386505,714752,1277.7,714752,20.087765
350,438,-0.004269003868103027,0.005452828,1267.2315057100002,6.936952,-0.00039528916,0.06669922,1747.7739870548248,716800,1297.91,716800,20.14326
351,383,-0.001526951789855957,0.0035154533,1267.26726475,6.9456115,0.0008446174,0.037988283,1752.45206284523,718848,1297.91,718848,20.145521
352,341,0.7019161283969879,0.003664906,1267.2382622700002,6.9564424,-0.00075966824,0.04140625,1757.7903945446014,720896,1297.86,720896,22.367489
353,434,0.9262685850262642,0.0015873741,1261.35201445,6.9783516,-0.002029676,0.014697266,1763.7904741764069,722944,1293.42,722944,14.114156
354,339,0.9425691217184067,0.0007263171,1262.5930742,7.002372,4.9449598e-05,0.0068359375,1768.5067212581635,724992,1296.18,724992,10.35077
355,360,0.888094037771225,0.00032075873,1280.5299889799999,7.0061216,-0.0003015464,0.002783203,1774.5431778430939,727040,1316.32,727040,21.887283
356,449,-0.004814863204956055,0.0045746197,1298.99923533,7.0062027,-0.0012441333,0.059570312,1780.2230360507965,729088,1334.42,729088,20.021309
357,419,-0.001161813735961914,0.0036620186,1302.48493809,7.013456,0.0008600103,0.043017577,1784.7845940589905,731136,1334.42,731136,20.026203
358,361,0.8364664167165756,0.00027361722,1300.70143207,7.0191813,-0.00027499077,0.0022949218,1789.6695816516876,733184,1334.44,733184,23.84946
359,316,0.9624378271400928,0.0034221155,1314.46527605,7.0215883,0.0019146496,0.015234375,1795.3301148414612,735232,1352.29,735232,6.077539
360,413,-0.03426063060760498,0.0011552252,1314.46132881,7.0278397,0.00085506,0.012402344,1801.79176902771,737280,1352.29,737280,20.94277
361,405,0.8641563057899475,0.0018670537,1314.4710687699999,7.022382,-0.0013571014,0.017626952,1806.7487442493439,739328,1352.43,739328,18.823133
362,415,0.9593331106007099,0.0026982983,1313.7700056800002,6.9987807,-0.0014714152,0.025830079,1811.7985286712646,741376,1352.08,741376,11.113554
363,379,0.03822898864746094,0.00091323105,1315.0448430899999,6.988996,-0.0002109741,0.007910157,1816.7299036979675,743424,1352.08,743424,19.310581
364,426,0.9009206742048264,0.0012101743,1329.72127202,6.9853415,-0.0011244192,0.008544922,1822.1207101345062,745472,1370.89,745472,13.112056
365,307,0.699415773153305,0.0030850812,1325.6898490800002,6.979116,-0.0018866584,0.03652344,1826.928022146225,747520,1365.94,747520,22.799952
366,374,-0.00034308433532714844,0.0012246413,1345.7876200300002,6.9782257,-0.0005897873,0.010693359,1833.5989763736725,749568,1386.09,749568,20.068253
367,398,0.7099131047725677,0.0010948569,1345.88924742,6.983449,3.83857e-05,0.0063964846,1839.0754737854004,751616,1386.13,751616,22.20087
368,399,0.0009571313858032227,0.0041682115,1345.9272625199999,6.979997,-0.0008177273,0.053759765,1844.215073108673,753664,1386.13,753664,20.005379
369,448,-0.003293752670288086,0.0021731202,1345.9227897600003,6.9728036,-0.00013191314,0.023291016,1849.3475596904755,755712,1386.13,755712,19.988903
370,403,0.0034931302070617676,0.0035803798,1366.0467700200002,6.9762015,-0.0014793414,0.04145508,1853.9116706848145,757760,1406.28,757760,19.942389
371,452,0.891416572034359,0.0023487385,1366.9627036900001,6.97024,-0.0019802568,0.022802735,1858.9911057949066,759808,1409.71,759808,12.013746
372,377,0.9154891446232796,0.0020806708,1365.3628326499997,6.957367,-0.0038245209,0.009912109,1863.5202419757843,761856,1408.85,761856,7.536074
373,396,0.686847597360611,0.0042527565,1357.38223374,6.9573965,-0.001367144,0.05214844,1868.9452948570251,763904,1398.44,763904,22.218819
374,344,0.9277975559234619,0.0011605566,1345.6606337300002,6.9592886,-0.0007112104,0.007470703,1874.1176795959473,765952,1387.53,765952,7.912467
375,365,0.042837440967559814,0.0038099722,1345.6903386399997,6.962752,9.965324e-05,0.04633789,1880.0687365531921,768000,1387.53,768000,19.526443
376,378,0.03235143423080444,0.004708241,1365.7481147299998,6.982466,-0.00028609898,0.060009766,1885.6700904369354,770048,1407.69,770048,19.676395
377,453,0.026106297969818115,0.0015835492,1365.8539749899999,6.990753,1.0674674e-05,0.014746094,1891.0757942199707,772096,1407.69,772096,19.871885
378,426,0.8233004510402679,0.00092037756,1365.46178724,6.9908066,-9.131726e-05,0.007958984,1895.5878052711487,774144,1407.69,774144,9.705076
379,413,0.7946036905050278,0.0022604968,1326.41434841,6.999054,-0.00036771302,0.02421875,1900.3927166461945,776192,1367.3,776192,25.065569
380,412,0.8000701069831848,0.0015264731,1286.22731934,7.010026,6.750178e-05,0.0128417965,1905.3505549430847,778240,1326.91,778240,24.366613
381,455,-0.003905653953552246,0.0051695416,1286.43257029,7.020195,-0.002978246,0.064941406,1910.3213641643524,780288,1326.91,780288,20.515594
382,433,0.8581082075834274,0.0016151717,1309.38708213,7.0196815,-0.0011562819,0.0125,1914.813553571701,782336,1350.94,782336,27.272274
383,453,0.9428027682006359,0.0025601839,1308.43477839,7.006854,-0.0008081997,0.014013672,1919.535979270935,784384,1350.94,784384,7.118085
