explained_variance,time_elapsed,value_loss,serial_timesteps,fps,policy_loss,total_timesteps,n_updates,approxkl,clipfrac,policy_entropy,ep_reward_mean,ep_len_mean
0.9233562871813774,73.66773200035095,22.363737,40960,522,-0.003794515,40960,20,0.0030810589,0.03491211,5.598275,1113.24996604,1582.84
0.9214376285672188,77.58557462692261,24.654293,43008,527,-0.0030345316,43008,21,0.0018372793,0.017773438,5.599887,1074.1289551785715,1523.5357142857142
0.9017981067299843,81.47206425666809,20.76449,45056,509,-0.002749687,45056,22,0.0019716367,0.021337891,5.6044927,1092.1160110689655,1541.655172413793
0.9585411474108696,85.48922443389893,3.9906144,47104,572,-0.0029015418,47104,23,0.0021402384,0.021191407,5.6016464,1072.4835042333332,1522.4
0.8721310794353485,89.0671751499176,39.235348,49152,505,-0.00441067,49152,24,0.0028005748,0.031347655,5.595084,1034.0758020606058,1482.8484848484848
0.6168720126152039,93.11951041221619,9.802418,51200,553,-0.0047278823,51200,25,0.0032568902,0.040234376,5.58892,1032.5622956470588,1499.5
0.6158415973186493,96.83533811569214,10.304978,53248,553,-0.0030885816,53248,26,0.0026626315,0.028857421,5.5955915,1034.9341952571426,1515.2
0.8881629854440689,100.53708243370056,21.507593,55296,521,-0.0036797854,55296,27,0.0020958136,0.022705078,5.596432,1046.5481867777776,1530.0277777777778
0.9085647240281105,104.4619619846344,20.534626,57344,499,-0.0013242849,57344,28,0.0026066522,0.026855469,5.5943108,1062.316728216216,1544.054054054054
0.7967679351568222,108.56529879570007,19.093426,59392,564,-0.0022016666,59392,29,0.0018687242,0.018847656,5.597753,1069.248066605263,1557.342105263158
0.8629610687494278,112.19228887557983,23.3956,61440,539,-0.0015394876,61440,30,0.002474065,0.02470703,5.5913734,1080.9378137692304,1569.948717948718
0.8854339867830276,115.9865894317627,16.602356,63488,402,-0.005557445,63488,31,0.00227953,0.02241211,5.581521,1090.692863575,1581.925
0.9049560204148293,121.07826328277588,19.423676,65536,455,-0.0030632308,65536,32,0.0029792741,0.032080077,5.5798197,1103.7063930731708,1593.3170731707316
0.9480674527585506,125.57753467559814,6.8846946,67584,474,-0.0022187824,67584,33,0.0015037078,0.012744141,5.578922,1088.3762573333333,1575.642857142857
0.9454855099320412,129.89401388168335,9.949802,69632,446,-0.008803612,69632,34,0.0046685254,0.05263672,5.5702834,1087.8164870697674,1575.0232558139535
0.6885953843593597,134.4816963672638,27.019867,71680,552,-0.008284065,71680,35,0.003927739,0.045214843,5.566525,1066.3197573043478,1543.0652173913043
0.9658530205488205,138.19024205207825,6.972857,73728,528,-0.004601288,73728,36,0.0026915928,0.024658203,5.552812,1052.1581834791668,1524.9791666666667
0.871533676981926,142.06620597839355,20.262152,75776,498,-0.0032501123,75776,37,0.003912133,0.046533205,5.5460157,1063.627054591837,1535.6734693877552
0.8665705174207687,146.17626404762268,20.204287,77824,504,-0.004852216,77824,38,0.004076082,0.048535157,5.5467696,1077.6412150400001,1545.94
0.8736705482006073,150.24004554748535,20.9249,79872,514,-0.0030452528,79872,39,0.004159081,0.049804688,5.5459323,1089.6865324901962,1555.8039215686274
0.9025957807898521,154.2230303287506,19.432407,81920,505,-0.003560088,81920,40,0.0052736015,0.06572266,5.5491023,1102.1721938076926,1565.2884615384614
0.9127715304493904,158.27368330955505,20.024965,83968,533,-0.003919143,83968,41,0.0020484733,0.020166015,5.5616913,1075.3100251481483,1532.888888888889
0.8693547695875168,162.1109254360199,19.605942,86016,493,-0.002712862,86016,42,0.00363561,0.042578124,5.584708,1088.478076618182,1542.2727272727273
0.9179392978549004,166.25816130638123,21.445194,88064,510,-0.0012464948,88064,43,0.0012607013,0.0065429686,5.595419,1089.321643877193,1536.9122807017543
0.8772274777293205,170.2710404396057,20.882122,90112,493,-0.0011017938,90112,44,0.0021932279,0.019824218,5.589942,1098.051314724138,1545.7413793103449
0.8820810317993164,174.42406225204468,19.445126,92160,483,-0.0010719795,92160,45,0.0032741833,0.03413086,5.582101,1109.586841542373,1554.2711864406779
0.8756200969219208,178.6559636592865,19.836338,94208,483,-0.0027441424,94208,46,0.0030420849,0.033203125,5.5738673,1120.1944369,1562.5166666666667
0.8816157579421997,182.89668822288513,19.850271,96256,496,-0.0026120413,96256,47,0.0045896787,0.051953126,5.57404,1131.6754848196722,1570.4918032786886
0.9747853390872478,187.02225470542908,4.723233,98304,525,-0.0025770678,98304,48,0.0014917672,0.013134765,5.577819,1127.3895495967743,1568.4354838709678
0.9045895040035248,190.91670560836792,23.83376,100352,502,-0.0010278372,100352,49,0.0016752912,0.012988281,5.5654206,1126.607820671875,1562.078125
0.8772120699286461,194.9923164844513,20.180603,102400,450,-0.003783559,102400,50,0.004032099,0.042333983,5.5503845,1135.8081020769232,1569.5692307692307
0.8797851577401161,199.54310846328735,19.758152,104448,464,-0.00407146,104448,51,0.0027406174,0.02475586,5.538093,1144.9724911363635,1576.8333333333333
0.8875731527805328,203.95321106910706,20.019094,106496,430,-0.0013410422,106496,52,0.0025544448,0.024169922,5.536329,1153.8500658208955,1583.8805970149253
0.9470664709806442,208.7124342918396,9.0792675,108544,455,-0.00373541,108544,53,0.0027490377,0.02578125,5.537879,1141.357999102941,1568.9264705882354
0.8669404685497284,213.21341133117676,19.85324,110592,436,-0.0019713945,110592,54,0.002927436,0.032421876,5.549756,1150.901559826087,1575.8840579710145
0.8711800873279572,217.90944957733154,22.965,112640,478,-0.0029857266,112640,55,0.0019917558,0.01953125,5.5494857,1160.3230758999998,1582.642857142857
0.8718033283948898,222.1906681060791,20.584435,114688,496,-0.00422212,114688,56,0.0039074705,0.046728514,5.554584,1167.7171072253518,1589.2112676056338
0.8664146810770035,226.31408596038818,19.950756,116736,483,-0.002260734,116736,57,0.003441396,0.0375,5.558959,1175.6173411388888,1595.5972222222222
0.8692813813686371,230.55402064323425,19.2989,118784,437,-0.0013820325,118784,58,0.0030631225,0.029296875,5.555413,1184.3601374246573,1601.8082191780823
0.8767538815736771,235.23112869262695,22.193756,120832,466,-0.002277003,120832,59,0.001398787,0.012402344,5.5533566,1192.939889581081,1607.8513513513512
0.7287576496601105,239.6182463169098,41.13256,122880,509,0.00014153184,122880,60,0.0016753112,0.015966797,5.554995,1162.8141365,1570.2948717948718
0.9825819041579962,243.63796019554138,3.6853242,124928,461,-0.0069639236,124928,61,0.0033088077,0.03676758,5.551439,1151.4483934810125,1557.253164556962
0.8723489940166473,248.07976269721985,19.261677,126976,482,-0.002829431,126976,62,0.004810718,0.054882813,5.562434,1158.7405610875,1563.4
0.9221447259187698,252.32919049263,22.039928,129024,486,-0.0028047261,129024,63,0.0026227399,0.025830079,5.578011,1155.1298987439025,1555.4634146341464
0.8678107708692551,256.5353591442108,20.06682,131072,444,-0.0016243675,131072,64,0.0032513565,0.03671875,5.5771446,1163.298611626506,1561.4096385542168
0.8672207146883011,261.1391806602478,19.557041,133120,442,-0.0030871895,133120,65,0.0050098393,0.05708008,5.5683985,1171.119299452381,1567.2142857142858
0.8696165382862091,265.76318550109863,20.106937,135168,455,-0.0018159862,135168,66,0.0032061967,0.02993164,5.549039,1178.6162275411766,1572.8823529411766
0.8643848150968552,270.25493335723877,20.129166,137216,454,-0.0013777581,137216,67,0.003332389,0.03276367,5.5336294,1186.1222103139535,1578.4186046511627
0.866176575422287,274.76598930358887,19.944225,139264,466,0.00010395927,139264,68,0.0030594976,0.02758789,5.5267053,1193.2856718275862,1583.8275862068965
0.8726994097232819,279.1550660133362,31.394962,141312,517,-0.0011490958,141312,69,0.002219873,0.019189453,5.520171,1179.3673847666664,1565.1333333333334
0.8770317658782005,283.115389585495,29.64392,143360,488,-0.0045948047,143360,70,0.00237502,0.025683593,5.518497,1150.1997467634408,1531.8817204301076
0.9199450612068176,287.3125400543213,23.404774,145408,461,-0.002376824,145408,71,0.0035295233,0.038232423,5.530385,1147.646440536842,1526.8526315789475
0.8737240731716156,291.74814343452454,21.215622,147456,485,-0.0035544366,147456,72,0.00455977,0.05522461,5.547478,1152.864642375,1532.2916666666667
0.8667788952589035,295.96764039993286,19.849419,149504,494,-0.0032296688,149504,73,0.005918713,0.08178711,5.5561204,1159.5920145773196,1537.618556701031
0.865716278553009,300.1062834262848,20.6635,151552,508,-0.003856368,151552,74,0.0035860795,0.03779297,5.5490994,1165.578857234694,1542.8367346938776
0.8673162311315536,304.1380934715271,19.58239,153600,487,-0.0018090602,153600,75,0.003613126,0.04091797,5.539797,1172.0479275252526,1547.949494949495
0.8774968460202217,308.343626499176,19.426952,155648,475,-0.0065976186,155648,76,0.0052317325,0.06523438,5.5256677,1178.06596865,1552.96
0.9910848382860422,312.6533303260803,1.6869972,157696,489,-0.0036728694,157696,77,0.003887032,0.041894533,5.5369925,1162.32688376,1536.89
0.9118237793445587,316.8382942676544,24.5141,159744,501,-0.0025581664,159744,78,0.0019767745,0.016796876,5.556145,1177.12404477,1551.26
0.8534429669380188,320.92011547088623,31.93006,161792,507,-0.002319262,161792,79,0.0014026789,0.011328125,5.557288,1172.6962993,1542.03
0.8742667734622955,324.9580543041229,19.705425,163840,486,-0.003990591,163840,80,0.0053169047,0.064697266,5.559055,1188.0546343699998,1557.47
0.9781696386635303,329.1662015914917,4.297417,165888,497,-0.0063547073,165888,81,0.0030377829,0.03173828,5.5648866,1179.79918452,1544.33
0.894459180533886,333.28120946884155,26.210918,167936,527,-0.0021897284,167936,82,0.0014007459,0.009863282,5.566604,1159.74818528,1512.41
0.8664811700582504,337.1668772697449,19.973217,169984,483,-0.0018187116,169984,83,0.0030037486,0.032910157,5.5637646,1165.8017762499999,1512.41
0.7628220766782761,341.4002311229706,34.119087,172032,553,-0.0040710983,172032,84,0.0014604592,0.015185547,5.5671535,1122.01984309,1451.12
0.8703273683786392,345.10104417800903,19.764288,174080,502,-0.0018332545,174080,85,0.0032346584,0.035888672,5.586635,1131.6762235499998,1457.6
0.8672183603048325,349.17586612701416,21.799631,176128,488,-0.002948999,176128,86,0.0016318873,0.015283203,5.594924,1133.5422370899998,1457.6
0.8687724769115448,353.3722188472748,19.99488,178176,453,-0.0014499598,178176,87,0.0033188886,0.037646484,5.593585,1133.7093406299998,1457.6
0.6699943542480469,357.88633251190186,32.072796,180224,524,-0.0023121946,180224,88,0.0016374353,0.016503906,5.594905,1088.3875911100001,1407.87
0.8690494894981384,361.79034090042114,20.4483,182272,447,-0.0029082678,182272,89,0.0046840366,0.06518555,5.605275,1103.47595804,1422.96
0.8903757631778717,366.36374258995056,26.619984,184320,461,-0.0021384018,184320,90,0.0025633588,0.027832031,5.622364,1102.68817657,1420.64
0.9792992081493139,370.8054745197296,4.330741,186368,450,-0.0025201407,186368,91,0.0020971221,0.022558594,5.6454825,1102.24466323,1419.51
0.8737837821245193,375.34812808036804,30.328564,188416,498,-0.0047943266,188416,92,0.0023564901,0.023828125,5.6648073,1090.79632468,1400.16
0.8671637773513794,379.45591592788696,19.982655,190464,495,-0.001786951,190464,93,0.0023797597,0.023876954,5.6647367,1106.79015622,1415.53
0.8782114088535309,383.59020352363586,20.474323,192512,495,-0.0030205413,192512,94,0.004393249,0.051367186,5.6676416,1121.4547370499997,1429.01
0.9244760498404503,387.7280297279358,22.165735,194560,486,-0.0048160506,194560,95,0.003390388,0.038867187,5.680352,1118.88547933,1412.87
0.8804177269339561,391.9368185997009,19.925308,196608,496,-0.0027157278,196608,96,0.0028733567,0.028222656,5.6830373,1121.91061809,1412.87
0.8834684416651726,396.06598591804504,19.87738,198656,503,-0.0037942503,198656,97,0.003562966,0.04160156,5.682612,1123.2191559799999,1412.87
0.6252733170986176,400.135950088501,25.046247,200704,549,-0.0010479384,200704,98,0.00278648,0.031054687,5.693374,1074.4107381000001,1353.75
0.7374025583267212,403.86491298675537,22.893698,202752,552,-0.0067019193,202752,99,0.0043624607,0.049365234,5.6984615,1051.81613308,1327.79
0.8685915619134903,407.57228660583496,19.914097,204800,476,-0.0027240724,204800,100,0.0037765834,0.04160156,5.7073655,1067.32940125,1342.8
0.8817591071128845,411.8743612766266,12.642075,206848,523,-0.004487359,206848,101,0.0020028641,0.022021484,5.713372,1044.4114046900002,1315.93
0.9862716486677527,415.78758811950684,3.3759906,208896,497,-0.008598806,208896,102,0.0041622156,0.046044923,5.707121,1030.5421299400002,1302.09
0.8866614624857903,419.9039206504822,20.378748,210944,461,-0.0014297457,210944,103,0.0031229495,0.03461914,5.6974463,1031.5035209300001,1302.09
0.8593252450227737,424.3407256603241,33.481415,212992,457,-0.0012845658,212992,104,0.0011228945,0.007714844,5.690652,1030.0670168900003,1299.15
0.9253021627664566,428.820924282074,23.810312,215040,471,-0.0037300098,215040,105,0.0019489542,0.017675782,5.69804,1027.1944707100004,1296.73
0.9277239665389061,433.1655819416046,8.317512,217088,538,-0.0037816032,217088,106,0.0017644207,0.017041016,5.704149,1001.1346657700001,1270.72
0.8745348751544952,436.97097277641296,15.800028,219136,526,-0.0032403297,219136,107,0.0010875962,0.011328125,5.7024827,955.8181675499999,1226.1
0.9381674714386463,440.85976576805115,17.003902,221184,512,-0.0042416626,221184,108,0.0036827368,0.04121094,5.706737,922.9331880899997,1189.81
0.9455266408622265,444.8543281555176,9.628342,223232,463,-0.004986144,223232,109,0.004802858,0.052978516,5.694157,922.91433588,1189.81
0.7527077347040176,449.27231192588806,23.14295,225280,563,-0.0019914946,225280,110,0.0009558727,0.0072265626,5.6892505,875.29469998,1141.31
0.7008251547813416,452.9042570590973,36.1796,227328,541,-0.003982994,227328,111,0.0013483659,0.013720703,5.690686,799.52700039,1062.74
0.9928916343487799,456.6903283596039,2.0546043,229376,507,-0.004537649,229376,112,0.002541237,0.024072265,5.6952186,799.78151707,1063.42
0.8846206441521645,460.72269654273987,20.103704,231424,483,-0.0010850828,231424,113,0.004154647,0.04921875,5.6984177,815.81327304,1079.49
0.8529170751571655,464.9553129673004,27.581945,233472,525,-0.0023037978,233472,114,0.0024256054,0.022509765,5.70017,830.7059804399998,1094.07
0.9605737291276455,468.8501751422882,9.248613,235520,518,-0.0046214103,235520,115,0.0033663095,0.035009764,5.697603,823.86731709,1090.41
0.8878392279148102,472.7976951599121,19.722715,237568,452,-0.0023940138,237568,116,0.0037836395,0.0440918,5.6946263,822.79280887,1090.41
0.883122630417347,477.31985902786255,19.997126,239616,464,-0.0033634785,239616,117,0.003287231,0.040234376,5.710062,838.4077399600002,1106.63
0.9161204472184181,481.7274968624115,22.164371,241664,478,-0.0029688904,241664,118,0.0022384045,0.02216797,5.721756,822.3078262800002,1091.4
0.8890628218650818,486.00828981399536,19.230854,243712,451,-0.0005800888,243712,119,0.0016922981,0.015380859,5.730127,821.8642592400001,1091.4
0.9335188642144203,490.54329085350037,20.691917,245760,493,-0.0018057618,245760,120,0.0019260431,0.015673827,5.727007,805.3377313699999,1075.28
0.8897828981280327,494.68971490859985,20.03461,247808,472,-0.0015313568,247808,121,0.0038329635,0.04711914,5.7237062,804.9361941899999,1075.28
0.8726504892110825,499.02684807777405,20.214748,249856,478,-0.0021214306,249856,122,0.0043566306,0.058154296,5.726254,819.88525858,1090.1
0.876416526734829,503.30392575263977,20.20989,251904,488,-0.0029301455,251904,123,0.004078312,0.04272461,5.715719,835.50776627,1106.06
0.88650281727314,507.4951469898224,19.854908,253952,510,-0.0019809068,253952,124,0.0031504235,0.03540039,5.7083764,850.5533072900002,1120.8
0.8870922848582268,511.5063245296478,19.892717,256000,498,-0.002448345,256000,125,0.0025988766,0.030322265,5.70814,866.13071034,1136.98
0.8734234869480133,515.6183347702026,19.742285,258048,498,-0.0032801654,258048,126,0.0028910937,0.030322265,5.7120485,880.55360522,1151.5
0.8862564861774445,519.7284348011017,19.846905,260096,486,-0.0013911097,260096,127,0.0034880645,0.04082031,5.7229757,880.66951537,1151.5
0.8132258504629135,523.9430766105652,12.820944,262144,526,-0.002627592,262144,128,0.003101657,0.034521483,5.727062,890.53810821,1166.62
0.8937415927648544,527.8311004638672,19.998558,264192,476,-0.0021547591,264192,129,0.0026598186,0.02709961,5.731264,892.11681524,1166.62
0.7834654748439789,532.1273994445801,21.798176,266240,511,-0.003769604,266240,130,0.002561528,0.02861328,5.738246,887.2809009399998,1166.62
0.8812679275870323,536.1281335353851,19.617052,268288,483,-0.00050280365,268288,131,0.002474592,0.02607422,5.730609,887.78712638,1166.62
0.7354176938533783,540.3617308139801,14.86293,270336,519,-0.0022446406,270336,132,0.0040084925,0.04116211,5.7240043,882.44474382,1166.62
0.8915067985653877,544.3035488128662,20.34553,272384,494,-0.0056639095,272384,133,0.0033352398,0.038427733,5.7300563,882.4988961399999,1166.62
0.9688022267073393,548.4484376907349,5.873231,274432,518,-0.0033982266,274432,134,0.004117605,0.017041016,5.736495,884.20326197,1169.16
0.8617769032716751,552.399600982666,30.358067,276480,514,-0.006809742,276480,135,0.0036612942,0.04140625,5.7367716,884.75115464,1170.43
0.8738301247358322,556.3814158439636,19.948343,278528,514,-0.0030142418,278528,136,0.0013492394,0.01328125,5.7457047,884.1911864500001,1170.43
0.8325540125370026,560.3661558628082,24.390488,280576,540,-0.004709218,280576,137,0.0023519215,0.024316406,5.745739,876.46146863,1167.51
0.8986221551895142,564.1555321216583,19.805666,282624,505,-0.0028389324,282624,138,0.0025458862,0.023339843,5.732798,872.6540324599998,1163.48
0.8429053127765656,568.2099740505219,21.649076,284672,547,-0.0018484814,284672,139,0.00072637585,0.0051757814,5.721958,874.79515841,1165.99
0.8369234502315521,571.953950881958,20.422672,286720,541,-0.001520879,286720,140,0.0016848578,0.016503906,5.7243605,871.0598092299999,1165.99
0.6763960421085358,575.7366843223572,14.752449,288768,543,-0.0021197922,288768,141,0.001571393,0.015917968,5.723374,881.4291418500001,1182.35
0.7248080372810364,579.5037336349487,16.112171,290816,539,-0.003096349,290816,142,0.0037880186,0.042773437,5.7321196,891.5108237599999,1198.43
0.9635357558727264,583.2977290153503,7.37313,292864,520,-0.0069173547,292864,143,0.004258852,0.050634764,5.7331533,893.9119989000001,1201.11
0.8486942201852798,587.2363274097443,29.671162,294912,492,-0.0056349896,294912,144,0.0045931144,0.058154296,5.730981,895.57759704,1203.5
0.87291219830513,591.3918187618256,24.03389,296960,503,-0.002737733,296960,145,0.0027445122,0.019335937,5.7402697,880.2988113200001,1188.52
0.8750927895307541,595.4562301635742,18.23887,299008,482,-0.0029241974,299008,146,0.0043299343,0.052978516,5.7580547,897.1942814100001,1205.99
0.88629050552845,599.7009952068329,21.013288,301056,501,-0.0026953877,301056,147,0.006008117,0.07875977,5.7750335,912.5632034000002,1222.6
0.7739370465278625,603.786084651947,10.700506,303104,532,-0.0013337929,303104,148,0.0033467342,0.041015625,5.779675,923.29201489,1238.77
0.8720987439155579,607.6356589794159,18.49614,305152,492,-0.0026648813,305152,149,0.0037509084,0.044140626,5.778424,937.30626804,1253.1
0.8788110986351967,611.7954092025757,19.831202,307200,478,-0.002078445,307200,150,0.0017760262,0.015625,5.768378,937.27745524,1253.1
0.8780489265918732,616.0767948627472,20.140411,309248,495,-0.0033547902,309248,151,0.0046281493,0.05522461,5.7534876,936.4925023499999,1253.1
0.9222356230020523,620.2089347839355,13.644819,311296,544,-0.0053331098,311296,152,0.0032289505,0.03569336,5.7423964,943.3437474699998,1261.93
0.8773240000009537,623.9674034118652,20.057858,313344,507,-0.004488448,313344,153,0.0033040196,0.036035158,5.7363467,943.0404869299997,1261.93
0.8608357459306717,628.0042715072632,20.991068,315392,527,-0.004284938,315392,154,0.0029197172,0.035205077,5.731719,955.9095782099997,1277.05
0.8627381026744843,631.8854291439056,18.40269,317440,494,-0.0016035165,317440,155,0.0036558814,0.042773437,5.7246475,971.0399094399999,1292.13
0.8792591467499733,636.026880979538,19.14511,319488,499,-0.0020305223,319488,156,0.006023626,0.075732425,5.726384,970.84764759,1292.13
0.8661507219076157,640.1281304359436,17.905079,321536,487,-0.002328454,321536,157,0.004859392,0.05678711,5.7285132,970.22496667,1292.13
0.8714238852262497,644.3300096988678,19.270086,323584,468,-0.0025756,323584,158,0.0051094973,0.06459961,5.726094,971.6932030900002,1292.13
0.8687433898448944,648.7021770477295,19.898746,325632,485,-0.0034818514,325632,159,0.00490231,0.06459961,5.730209,987.9250743700001,1308.27
0.8786010071635246,652.9187290668488,19.959692,327680,497,-0.00082703494,327680,160,0.0029244442,0.028955078,5.731555,988.47621693,1308.27
0.8711105287075043,657.035233259201,19.710133,329728,485,-0.00045367813,329728,161,0.0048058275,0.059570312,5.7440944,988.5838537200001,1308.27
0.8831515908241272,661.251335144043,20.004427,331776,489,-0.006739822,331776,162,0.007266783,0.0965332,5.7493753,1003.9858339299999,1323.3
0.8605102449655533,665.4319417476654,19.84477,333824,490,-0.0027628997,333824,163,0.004493782,0.05444336,5.744788,1019.1894363700001,1338.3
0.8834982067346573,669.6110520362854,19.627327,335872,498,-0.000744468,335872,164,0.0019265369,0.016845703,5.742636,1034.91829908,1353.34
0.8851930275559425,673.7192125320435,20.103634,337920,497,-0.0034216892,337920,165,0.0030116986,0.031152343,5.7566595,1049.71944306,1367.39
0.8728430271148682,677.8329026699066,20.864706,339968,496,-0.0020475439,339968,166,0.0020314208,0.019140625,5.7668943,1063.4515053500002,1381.49
0.7734196186065674,681.9589595794678,16.326546,342016,539,-0.0044702394,342016,167,0.00342604,0.036328126,5.771889,1073.1487181,1396.51
0.8676733374595642,685.7538375854492,20.224104,344064,496,-0.00384041,344064,168,0.004785051,0.054589845,5.779315,1087.83326252,1410.33
0.8812055364251137,689.877730846405,20.107069,346112,489,-0.0017946716,346112,169,0.0024653783,0.023535157,5.7838907,1087.68160796,1410.33
0.8785017430782318,694.0618653297424,21.227688,348160,494,-0.0016043682,348160,170,0.0037450865,0.04194336,5.772586,1101.77234243,1424.14
0.8717421740293503,698.2019033432007,20.023396,350208,467,-0.003869769,350208,171,0.005375025,0.05722656,5.7498374,1116.66546358,1439.08
0.8672425299882889,702.5859813690186,19.964176,352256,488,-0.0016885309,352256,172,0.0040328354,0.0440918,5.7390184,1131.9540289,1454.2
0.8651681393384933,706.7778747081757,19.9534,354304,485,-0.00135579,354304,173,0.0025188923,0.02236328,5.7474556,1147.69571628,1469.91
0.8614899069070816,710.9987342357635,19.96257,356352,487,-0.0010246882,356352,174,0.0048329434,0.057421874,5.759413,1161.84867425,1483.75
0.8636364787817001,715.1986565589905,19.865316,358400,478,-0.0028423418,358400,175,0.0050916816,0.06845703,5.7693205,1162.2517197200002,1483.75
0.8773350939154625,719.4831829071045,27.509048,360448,469,-0.0018760388,360448,176,0.0022138855,0.022265624,5.7774153,1162.09087072,1483.08
0.8685277253389359,723.8494193553925,19.92134,362496,463,-0.0023340273,362496,177,0.0045043053,0.05317383,5.788143,1163.41371501,1483.08
0.8565795421600342,728.2713413238525,18.487228,364544,555,-0.0058672233,364544,178,0.002721445,0.024902344,5.795129,1158.84178105,1475.62
0.7035609185695648,731.9581761360168,24.119497,366592,540,-0.0018618911,366592,179,0.0023356574,0.023486327,5.791428,1165.84424248,1485.72
0.7711438685655594,735.7472054958344,11.131377,368640,532,-0.0040157298,368640,180,0.005193214,0.065136716,5.7920156,1175.85138462,1500.97
0.8677267134189606,739.5939898490906,19.770662,370688,483,-0.0031164626,370688,181,0.0055713574,0.07236328,5.793108,1185.2731327,1509.53
0.8698686510324478,743.8310956954956,22.35713,372736,487,-0.0025799754,372736,182,0.002831882,0.029833984,5.7944193,1200.5984938699999,1525.08
0.8727957457304001,748.0306220054626,19.827137,374784,502,-0.0012440742,374784,183,0.0041260803,0.051953126,5.79151,1217.0626548399998,1541.56
0.8652472198009491,752.1077992916107,21.504597,376832,493,-0.0029013974,376832,184,0.0034513113,0.034521483,5.777363,1231.4406819299998,1557.0
0.9355643391609192,756.2546284198761,15.341548,378880,530,-0.0028596602,378880,185,0.0011534027,0.0107421875,5.7647486,1216.35260025,1540.83
0.869542583823204,760.1129386425018,20.038534,380928,497,-0.0056175343,380928,186,0.006854606,0.10039063,5.763632,1232.6248417300003,1557.1
0.8675926625728607,764.230664730072,20.409153,382976,493,-0.0008496536,382976,187,0.003069459,0.030419922,5.7437515,1248.29487954,1572.52
0.8862048014998436,768.3789050579071,21.413877,385024,503,-0.001384996,385024,188,0.0015358892,0.010546875,5.7333593,1263.1367128900001,1587.01
0.9320326596498489,772.4458849430084,10.983863,387072,507,-0.0048555154,387072,189,0.002701077,0.02631836,5.7302933,1272.09457217,1601.49
0.8793504387140274,776.4818704128265,21.030006,389120,522,-0.0067358846,389120,190,0.006008667,0.06850586,5.727561,1288.0318746599999,1617.49
0.871955394744873,780.401026725769,21.69149,391168,507,-0.003361587,391168,191,0.003154813,0.034375,5.7250834,1302.10210701,1633.35
0.8677339851856232,784.4352197647095,20.21912,393216,504,-0.0032184725,393216,192,0.0033505063,0.034716796,5.7251964,1317.6346774300002,1649.37
