clipfrac,explained_variance,serial_timesteps,fps,total_timesteps,policy_loss,approxkl,ep_reward_mean,time_elapsed,ep_len_mean,value_loss,n_updates,policy_entropy
0.0609375,0.45972704887390137,313344,415,313344,-0.0019044245,0.0047607007,483.29512067,743.0107774734497,927.09,10.421312,153,1.8422558
0.057666015,0.7287528216838837,315392,450,315392,-0.0032405308,0.0050228843,481.46534469000005,747.9372887611389,923.4,9.609307,154,1.8339386
0.0362793,0.7306697964668274,317440,431,317440,-0.00253019,0.0035814461,483.04781906000005,752.4851067066193,925.38,14.443193,155,1.8187444
0.034716796,0.7581381797790527,319488,430,319488,-0.00044961384,0.003237777,484.86894195,757.2327389717102,925.3,16.39355,156,1.8133631
0.032958984,0.7683649957180023,321536,459,321536,0.00025179313,0.0032133684,488.50851349000004,761.9860491752625,930.19,12.763279,157,1.8101892
0.062109374,0.6814131736755371,323584,430,323584,-0.0035791013,0.0050242506,498.2352777900001,766.4398684501648,943.86,7.4374,158,1.8087418
0.03046875,0.7140583992004395,325632,432,325632,-0.0027862869,0.0029279373,496.05312512000006,771.1998515129089,939.08,18.509222,159,1.8113075
0.048095703,0.6280357241630554,327680,446,327680,-0.0026648545,0.004071258,500.0174412099999,775.9367959499359,943.91,21.059828,160,1.8165022
0.05673828,0.5967957973480225,329728,424,329728,-0.0010631033,0.0051590623,511.48762489999996,780.5221331119537,960.54,10.036785,161,1.8131275
0.055371094,0.7481819987297058,331776,429,331776,0.00014685556,0.004691702,519.25476215,785.3477892875671,974.12,10.440988,162,1.8036382
0.048193358,0.8579905778169632,333824,450,333824,-0.0010755517,0.0041612852,523.82470669,790.1128928661346,981.93,4.769591,163,1.8021743
0.074121095,0.8113350719213486,335872,457,335872,-0.004327776,0.005765386,525.7565621100001,794.6596109867096,985.88,6.9688315,164,1.8066921
0.11416016,0.7242950201034546,337920,438,337920,-0.0055613955,0.008521316,535.07100485,799.133424282074,997.95,9.617514,165,1.8056974
0.06782226,0.7533904016017914,339968,454,339968,-0.001769365,0.0055728457,544.6727247500002,803.8020005226135,1011.95,9.694769,166,1.8028978
0.064501956,0.8058016896247864,342016,442,342016,-0.0031996886,0.0053496896,554.7768504200001,808.3123776912689,1026.85,7.5541954,167,1.8008677
0.06611328,0.763576865196228,344064,430,344064,-0.0021751197,0.0055509573,561.87059502,812.9457714557648,1034.83,13.376386,168,1.8027328
0.048291016,0.6196435689926147,346112,433,346112,-0.0038259593,0.0042780424,569.2973717700002,817.7007787227631,1045.05,15.207983,169,1.7962801
0.06738281,0.691912055015564,348160,426,348160,-0.0023198074,0.005873703,578.04239339,822.4284439086914,1057.7,12.983759,170,1.8013462
0.04296875,0.7924497872591019,350208,423,350208,-0.00012265122,0.0037390306,588.44570364,827.2273845672607,1072.86,8.92713,171,1.8133681
0.04086914,0.5973021686077118,352256,415,352256,-0.0016889982,0.0035617843,594.0564884,832.0590932369232,1079.64,15.408318,172,1.8140574
0.07265625,0.6906681954860687,354304,434,354304,-0.0054468745,0.005977194,595.0722466299999,836.986070394516,1081.9,18.682245,173,1.8216045
0.044189453,0.728684276342392,356352,406,356352,-0.003212267,0.0039737513,605.22782172,841.6971197128296,1097.03,8.232807,174,1.8276813
0.047509767,0.7993246465921402,358400,435,358400,-0.0009425926,0.0041757273,607.9135201899999,846.7393846511841,1097.59,7.5681443,175,1.8274996
0.12060547,0.7517914175987244,360448,431,360448,-0.009094353,0.0092686,612.8356983199999,851.4395532608032,1103.49,14.41633,176,1.8270181
0.063964844,0.7207856476306915,362496,421,362496,0.0012853731,0.005271335,622.8532436399998,856.1878814697266,1119.29,10.083042,177,1.8321507
0.08632813,0.840277910232544,364544,425,364544,-0.0033999924,0.0070058033,632.86198525,861.04749751091,1134.59,7.748866,178,1.8238999
0.0734375,0.729180097579956,366592,284,366592,-0.0018892508,0.005993673,638.09131784,865.8620681762695,1143.47,10.14772,179,1.8150539
0.042529296,0.7640186101198196,368640,358,368640,-0.0021987795,0.003703521,645.3525854300001,873.0667164325714,1154.48,9.252915,180,1.8114698
0.06147461,0.7554136365652084,370688,397,370688,-0.0014190519,0.0050122607,655.1584856500001,878.7768507003784,1168.38,9.726763,181,1.8095192
0.059814453,0.8283798098564148,372736,421,372736,-0.0016459996,0.0050549055,657.4038965200001,883.9339702129364,1171.39,6.9448752,182,1.8110924
0.044287108,0.7959499359130859,374784,390,374784,-0.0025499896,0.0038946762,665.12717654,888.7988724708557,1182.06,7.83965,183,1.8056221
0.0597168,0.6969807744026184,376832,417,376832,-0.0014275454,0.0051545477,672.1201934000002,894.0434677600861,1190.72,19.932241,184,1.811395
0.05859375,0.8042206168174744,378880,419,378880,-0.0026561194,0.0048743486,678.1873614300001,898.9526431560516,1198.44,9.946212,185,1.8134358
0.07749023,0.7887881100177765,380928,402,380928,-0.00029379016,0.0066195116,680.44190886,903.8296546936035,1198.44,8.4139385,186,1.8086929
0.05996094,0.7454164922237396,382976,397,382976,-0.002125061,0.0050142263,681.9332448499999,908.916720867157,1198.44,7.542731,187,1.8008963
0.0675293,0.841855064034462,385024,425,385024,-0.002206819,0.0056057065,684.58039589,914.0672161579132,1198.44,6.855114,188,1.7976252
0.07944336,0.7945758402347565,387072,372,387072,0.00028957002,0.0065378076,694.7508408599999,918.8830416202545,1213.64,8.787901,189,1.8014609
0.07099609,0.8050379902124405,389120,414,389120,-0.003326788,0.0057127504,702.3543158800001,924.3832755088806,1224.07,10.644575,190,1.8009685
0.07001953,0.8019709140062332,391168,395,391168,-0.001148901,0.0056483117,712.1701300000001,929.3275640010834,1238.96,7.4922256,191,1.7945607
0.109716795,0.6893267333507538,393216,393,393216,-0.0051939497,0.008781811,721.89257931,934.5000455379486,1254.23,9.274227,192,1.7769163
0.07167969,0.7984762340784073,395264,348,395264,-0.002603203,0.007137089,720.9436075700003,939.7105731964111,1253.49,11.403348,193,1.7736757
0.09448242,0.7488971948623657,397312,273,397312,-0.0018291092,0.0073365956,727.0414535000002,945.5855629444122,1260.1,10.09073,194,1.7687685
0.06098633,0.7290693819522858,399360,376,399360,-0.00036555575,0.0055627474,733.49852149,953.084894657135,1270.65,15.703085,195,1.7625592
