#{"t_start": 1746776924.1769345, "env_id": null}
r,l,t
108.747849,567,1.540354
208.899666,1192,3.32962
42.702544,235,3.704379
134.071539,841,5.577471
48.647476,246,5.937202
435.924175,2049,9.393369
108.412402,563,10.224549
63.617887,349,10.741371
165.991769,694,12.089456
226.132388,1291,13.993143
82.708241,400,14.97455
32.636764,189,15.27722
54.554606,270,15.661854
30.53323,167,15.951132
34.871772,180,16.207409
28.804817,153,16.423352
30.829241,167,16.686547
57.857674,287,17.099216
30.368738,166,17.358958
34.120025,185,17.662971
45.045792,237,18.452939
30.57704,168,18.716481
31.36904,173,18.989717
43.518294,242,19.359909
28.802454,152,19.576262
118.3149,571,20.39192
23.954916,121,20.589119
31.728477,160,20.826763
30.430702,163,21.078582
241.417092,1279,23.36744
101.187119,474,24.061077
37.081959,216,24.413038
57.524154,293,25.177344
90.973963,486,25.878823
180.830582,877,27.120395
51.685673,282,27.537569
119.404899,639,28.839384
104.867789,685,29.852042
123.415391,699,30.870366
79.270357,464,31.918248
139.035459,774,33.098717
97.154829,569,33.955078
357.580891,2049,37.456699
409.797663,2049,40.791203
404.384983,2049,44.162786
396.093481,2049,47.437675
375.884664,2049,50.810772
271.014432,1363,53.170728
378.385181,2049,56.446367
382.901186,2049,59.724228
394.418484,2049,63.049269
414.632486,2049,66.51449
409.763524,2049,69.890393
391.516346,2049,73.182086
423.219318,2049,76.449585
452.67546,2049,79.753169
436.839826,2049,83.056255
448.61174,2049,86.359443
475.898022,2049,89.632715
477.876746,2049,92.922923
489.675581,2049,96.353759
500.460528,2049,99.777415
488.582072,2049,103.050732
503.353052,2049,106.418482
484.008229,2049,109.736477
507.035626,2049,112.964678
491.884838,2049,116.216199
497.452775,2049,119.506337
493.665237,2049,122.844926
506.862392,2049,126.331065
529.710068,2049,129.742693
524.830856,2049,133.11573
516.991054,2049,136.506841
528.619214,2049,139.852571
544.593825,2049,143.183886
543.242499,2049,146.505917
542.646506,2049,149.943356
530.701995,2049,153.300011
520.633981,2049,156.831992
526.338089,2049,160.190133
544.420544,2049,163.479393
554.2656,2049,166.816889
553.902603,2049,170.174642
552.09734,2049,173.484275
565.667744,2049,176.920663
570.767034,2049,180.329305
564.224817,2049,183.642551
553.371324,2049,187.126397
541.120404,2049,190.561957
551.754162,2049,193.868235
545.030579,2049,197.199308
548.374159,2049,200.561836
529.385276,2049,203.850736
526.900446,2049,207.138664
515.729929,2049,210.430682
501.159219,2049,213.784931
507.488331,2049,217.243465
523.334794,2049,220.609643
523.547079,2049,223.907992
532.707194,2049,227.333326
555.351938,2049,230.759025
573.206018,2049,234.192582
594.518141,2049,237.638285
614.482065,2049,241.135072
589.066137,2049,244.631344
583.686982,2049,248.254315
614.580296,2049,251.786808
607.437232,2049,255.222434
635.833771,2049,258.763385
612.341536,2049,262.291412
635.090826,2049,265.848216
610.475971,2049,269.367292
616.191938,2049,272.877564
621.868976,2049,276.552402
606.555151,2049,280.22302
638.337824,2049,283.725668
679.419992,2049,287.351116
663.399367,2049,290.868618
704.776239,2049,294.486468
727.499687,2049,298.11292
728.326871,2049,301.744381
717.7002,2049,305.398964
727.7602,2049,309.113108
736.311927,2049,312.78658
749.727605,2049,316.337401
797.07162,2049,319.91573
800.977345,2049,323.516301
799.564856,2049,327.197536
814.109221,2049,330.727267
850.544573,2049,334.376143
847.565959,2049,338.054197
851.779777,2049,341.570572
885.780376,2049,345.0735
916.787674,2049,348.637191
900.386761,2049,352.174719
937.488139,2049,355.654626
951.271115,2049,359.17143
939.016191,2049,362.698305
988.695098,2049,366.193478
937.398835,2049,369.857077
759.714244,1665,372.724319
975.106532,2049,376.135019
274.47869,655,377.098379
984.246109,2049,380.542606
870.921445,1785,383.566926
1034.873722,2049,386.862583
1025.571962,2049,390.263418
397.063511,865,391.593696
766.195427,1555,394.217343
268.429515,609,395.204142
658.142116,1357,397.545193
1022.260072,2049,401.039851
833.766812,1669,403.857382
379.057471,809,405.046738
219.666102,511,406.172797
169.257695,412,406.778365
339.54156,713,407.832306
239.49409,529,408.64964
168.996931,412,409.622125
307.217735,644,410.542021
282.20601,616,411.438006
324.993246,712,412.847737
246.652481,535,413.618643
362.067046,742,414.663482
349.421683,720,415.782814
211.759115,437,416.724869
231.88363,520,417.501105
461.745668,895,418.838629
690.135528,1312,421.07841
191.55864,431,421.704289
258.30925,543,422.873482
255.132072,545,423.694495
469.162464,945,425.06861
280.862345,574,426.290556
131.464493,332,426.783156
222.597206,466,427.480723
159.9038,358,428.023388
274.409633,569,428.952451
201.198827,446,429.958546
469.215989,913,431.249136
194.429537,395,431.818202
269.498006,513,432.540674
164.800062,369,433.457765
217.712659,460,434.112502
207.328104,447,434.752732
210.785233,452,435.408792
216.838273,465,436.408282
212.277027,453,437.086864
274.746395,574,437.897244
205.53596,451,438.607715
266.228971,560,439.714633
272.199279,563,440.575941
227.251933,475,441.278361
161.175014,362,441.821778
105.761576,263,442.199
217.891708,463,443.163745
231.258721,482,443.964723
227.342388,473,444.651839
213.857773,457,445.312518
282.23045,570,446.444403
231.8246,480,447.213843
214.668474,461,447.870622
222.341258,462,448.535781
246.127317,480,449.245244
245.881269,488,450.308002
230.119299,478,450.99875
161.54082,361,451.520335
247.375663,491,452.222334
214.025173,457,453.19031
226.678146,465,453.978104
293.294118,548,454.790793
227.254302,473,455.48098
223.53262,469,456.457378
209.288159,439,457.208733
223.795337,466,457.87259
243.415342,493,458.610351
217.903215,457,459.358558
107.935077,262,460.055156
241.525471,485,460.827661
163.560196,358,461.332137
233.72861,482,462.025826
232.793089,477,462.749157
172.184057,374,463.602673
210.892269,455,464.343851
222.250894,460,465.007941
159.550118,354,465.511961
278.149553,497,466.212535
325.463367,620,467.451254
214.258582,458,468.131176
231.008567,469,468.808507
159.047983,355,469.323838
178.204445,375,470.179829
216.054576,459,470.916005
207.448741,407,471.495659
221.378736,467,472.152323
163.045659,359,472.664761
292.88042,571,473.785332
205.260059,443,474.565264
210.911983,446,475.220222
214.38827,460,475.871124
288.385622,583,477.00088
205.594123,446,477.728635
252.043468,533,478.49138
221.136948,469,479.159902
164.570844,364,480.06296
213.695628,455,480.719087
251.044736,490,481.601021
212.017937,456,482.265081
275.630713,568,483.084557
207.85889,456,484.083119
206.715301,449,484.873323
213.528953,416,485.506552
209.638823,451,486.187675
215.357597,457,487.157881
415.237078,810,488.407288
161.522652,363,488.954352
232.377266,482,489.66683
228.292275,478,490.681911
247.647187,537,491.470533
172.667543,376,492.097947
228.112906,474,492.774997
287.32012,585,493.919517
302.993848,604,494.813653
304.442344,597,495.740494
554.053296,1046,497.543263
651.895308,1197,499.329255
387.497544,703,500.676506
377.192148,766,501.792929
377.156593,763,502.941584
149.769151,353,503.755498
499.901168,983,505.239046
367.043667,746,506.353526
332.091426,675,507.623467
1088.52468,2049,511.031301
899.762386,1675,513.845138
1090.303602,2049,517.217187
368.395835,712,518.24874
425.589552,817,519.526712
273.663344,563,520.681871
647.717854,1195,522.418808
631.835298,1166,524.418639
610.970137,1142,526.180927
990.784629,1879,529.232028
554.89703,1031,531.103514
818.661389,1501,533.408099
1007.154436,1833,536.519967
417.628559,765,537.9183
338.348911,680,538.921543
947.659563,1672,541.809452
1119.227175,2049,545.348489
954.386263,1713,548.27372
467.703606,910,549.630672
713.053333,1295,551.927448
461.231465,847,553.171329
362.087426,705,554.284952
390.562986,782,555.756874
286.836788,564,556.582672
454.852842,873,558.228454
