value_loss,fps,clipfrac,approxkl,time_elapsed,ep_len_mean,serial_timesteps,policy_loss,ep_reward_mean,policy_entropy,total_timesteps,explained_variance,n_updates
5.742185,569,0.046679687,0.00404719,278.26509070396423,1413.74,157696,-0.0033336699,514.1971310700001,1.4602813,157696,0.6985171735286713,77
5.51229,565,0.0296875,0.002907637,281.8624460697174,1426.95,159744,-0.00092122814,521.87615726,1.4652721,159744,0.480598509311676,78
5.3685875,533,0.046191406,0.004018336,285.48128294944763,1439.87,161792,-0.003346303,529.3278883800001,1.4805601,161792,0.4947023391723633,79
3.5799572,559,0.034765624,0.0032253251,289.32276606559753,1442.01,163840,-0.0014083728,531.37513,1.4819019,163840,0.7081180810928345,80
5.786023,497,0.020361328,0.002270979,292.98419189453125,1454.0,165888,-0.0014958322,540.97297471,1.4786505,165888,0.648129016160965,81
4.125014,491,0.03881836,0.003466146,297.10049986839294,1468.99,167936,-0.001533344,549.0884230199999,1.4823486,167936,0.6381874084472656,82
2.0807123,408,0.057714842,0.004745643,301.2680993080139,1472.21,169984,-0.0047154026,551.14227795,1.4778678,169984,0.7503852099180222,83
4.3031707,451,0.064208984,0.0050801,306.284375667572,1486.68,172032,-0.002671571,558.30756442,1.477809,172032,0.581628680229187,84
4.4943905,435,0.04135742,0.0036843284,310.8181161880493,1499.76,174080,-0.0017445456,565.8659223099999,1.481706,174080,0.5418790876865387,85
4.2444453,437,0.03276367,0.0032544103,315.5171458721161,1499.76,176128,-0.001234292,570.2804932299999,1.4776833,176128,0.5803069174289703,86
4.3759184,493,0.05029297,0.004634007,320.20073986053467,1499.76,178176,-0.00240534,574.5006319699999,1.4641705,178176,0.5966872870922089,87
4.6002,490,0.050976563,0.0045429724,324.34997296333313,1499.76,180224,-0.0031495807,578.19645298,1.4489833,180224,0.6207222044467926,88
4.5943336,510,0.06479492,0.0052997414,328.52223563194275,1499.76,182272,-0.003684428,581.83316794,1.4499037,182272,0.5934506356716156,89
4.5173216,528,0.017431641,0.0019460436,332.53061842918396,1499.76,184320,-0.0015032196,584.0775275,1.4713203,184320,0.6123329997062683,90
4.7230387,518,0.05883789,0.0056716152,336.4064610004425,1507.51,186368,-0.0037145633,588.6939554799999,1.4830723,186368,0.6162261664867401,91
4.325848,530,0.039111327,0.0035887181,340.3546350002289,1514.11,188416,-0.0013590313,594.2406788,1.4815857,188416,0.6054804921150208,92
3.8297668,533,0.03881836,0.0036027643,344.21904468536377,1519.35,190464,-0.0019348154,599.05186638,1.4747018,190464,0.6452277600765228,93
3.98216,521,0.03022461,0.0028341825,348.0605642795563,1524.67,192512,-0.001570076,603.05885904,1.4832472,192512,0.6289630830287933,94
4.2669907,516,0.039990235,0.0036916235,351.99187994003296,1524.67,194560,-0.0013495443,606.08916141,1.4919388,194560,0.5896689891815186,95
4.793048,537,0.04135742,0.00376954,355.95746064186096,1524.67,196608,-0.001812219,608.99152665,1.4884857,196608,0.5799447298049927,96
4.2316217,537,0.059375,0.0047403174,359.7687714099884,1531.96,198656,-0.002934809,613.68847542,1.4883108,198656,0.623264878988266,97
4.2137184,560,0.05239258,0.004435642,363.5793344974518,1534.27,200704,-0.0003402276,617.46194183,1.4873337,200704,0.5745319724082947,98
4.6957927,541,0.07602539,0.0063006477,367.23146510124207,1534.27,202752,-0.0057832147,620.33816311,1.4802766,202752,0.6376162469387054,99
4.1519423,539,0.058886718,0.0048762234,371.01750349998474,1547.99,204800,-0.0017812457,627.77324212,1.4816114,204800,0.6376619338989258,100
7.0176024,517,0.059423827,0.005113437,374.81904339790344,1550.85,206848,-0.0040204367,632.4195443599999,1.4779582,206848,0.5919759571552277,101
5.216214,551,0.04511719,0.003795563,378.7782402038574,1550.85,208896,-0.004960883,635.7828883,1.4792608,208896,0.6097752153873444,102
4.292205,538,0.06982422,0.006120487,382.4951055049896,1550.85,210944,-0.0024768703,638.6531593799999,1.481514,210944,0.6362201869487762,103
5.6283813,565,0.062597655,0.0054559847,386.29690742492676,1553.9,212992,-0.0037268898,644.14098916,1.4776452,212992,0.6482067108154297,104
4.872828,531,0.03779297,0.0037375023,389.9179208278656,1553.9,215040,-0.0034462712,648.30092251,1.4665046,215040,0.6467144787311554,105
4.842518,564,0.057910156,0.0048274593,393.7712733745575,1554.73,217088,-0.0019386411,650.87059691,1.4643629,217088,0.6282247602939606,106
4.6472044,557,0.036572266,0.0037440383,397.3990454673767,1546.54,219136,-0.00044198157,650.6132167000001,1.4707791,219136,0.6295834481716156,107
11.407354,500,0.048291016,0.004045342,401.07570457458496,1522.69,221184,-0.0016691979,651.3018324600001,1.4656427,221184,0.5133094191551208,108
4.232367,516,0.034814455,0.0032032891,405.16631293296814,1511.15,223232,-0.00036823886,649.3755636300001,1.4583576,223232,0.7043150663375854,109
8.087205,542,0.032470703,0.003052671,409.1309244632721,1502.19,225280,0.00046817804,653.41639554,1.4543054,225280,0.6091211140155792,110
4.995629,559,0.042626955,0.0037090313,412.9048285484314,1502.19,227328,-0.0016839715,657.68256382,1.4544423,227328,0.6100459098815918,111
3.9473171,569,0.08911133,0.0070054703,416.5688054561615,1502.19,229376,-0.0022906922,660.73831859,1.4447404,229376,0.6494584381580353,112
4.0033326,576,0.07485352,0.0058809794,420.16471433639526,1502.19,231424,-0.002675105,662.7485165200001,1.4408973,231424,0.6250119805335999,113
4.9129,570,0.016259765,0.0019634992,423.7179856300354,1502.61,233472,-0.00038951746,665.6040379800002,1.44547,233472,0.6395322382450104,114
7.898631,477,0.042041015,0.0036489978,427.30741786956787,1488.59,235520,-0.0024885118,662.7687985800002,1.4515978,235520,0.5951582789421082,115
5.1402216,550,0.04575195,0.0038495418,431.5943269729614,1503.25,237568,-0.0018454423,670.6476205800001,1.4560908,237568,0.6187124252319336,116
4.865019,564,0.044140626,0.004095506,435.3176107406616,1508.83,239616,-0.0012973142,674.5939700400002,1.4596674,239616,0.7755206823348999,117
5.341465,537,0.036572266,0.0036108806,438.9475781917572,1521.52,241664,-0.0007382437,682.5609948900002,1.4431317,241664,0.6923124492168427,118
5.063775,507,0.0440918,0.0042424826,442.7602643966675,1535.3,243712,-0.0010544168,690.3310443600002,1.4209697,243712,0.6710685193538666,119
5.197289,550,0.020751953,0.0021257987,446.7954409122467,1535.3,245760,0.00061754364,691.78722748,1.414961,245760,0.6568005084991455,120
5.2665315,534,0.0793457,0.0064368607,450.5149326324463,1544.29,247808,-0.0037301648,697.3549422500001,1.4187672,247808,0.6689846515655518,121
4.454784,485,0.054003906,0.00464975,454.3452684879303,1544.29,249856,-0.0005043522,698.22226684,1.4249418,249856,0.6641510128974915,122
4.9356155,518,0.055029295,0.004806665,458.56405758857727,1549.12,251904,-0.0014103762,702.6991204699999,1.4477019,251904,0.7057138681411743,123
5.1425753,530,0.09375,0.007249338,462.511470079422,1557.05,253952,-0.0044911983,708.4350443899999,1.4763296,253952,0.7115032076835632,124
10.077584,514,0.029541016,0.0040060924,466.37311840057373,1559.1,256000,-0.0016622102,711.6585943799998,1.4895202,256000,0.6637767255306244,125
5.157064,561,0.042822264,0.004090526,470.3534641265869,1562.03,258048,-0.0025808285,714.0007999699999,1.4965222,258048,0.6470800638198853,126
5.0676928,556,0.062597655,0.0054165022,474.00192523002625,1562.03,260096,-0.0048574656,715.6781739199998,1.5018477,260096,0.7007268071174622,127
8.791521,539,0.06333008,0.005146577,477.6827313899994,1554.7,262144,-0.0022665565,714.6776446800001,1.5072567,262144,0.7516304701566696,128
4.2425632,541,0.046533205,0.0044411346,481.4775140285492,1554.58,264192,-0.0031974602,715.4099448100002,1.5151324,264192,0.83551886677742,129
9.839544,510,0.026171874,0.0026189347,485.25828647613525,1568.63,266240,-0.002486466,724.3969776400003,1.513148,266240,0.7049795091152191,130
8.302978,497,0.050585937,0.004597666,489.27000188827515,1567.27,268288,-0.0033582975,725.6107671400001,1.5118017,268288,0.75386643409729,131
11.576544,548,0.0328125,0.0031832878,493.3878526687622,1559.4,270336,-0.0013306121,723.22731548,1.5109348,270336,0.7171477973461151,132
3.3276227,528,0.037158202,0.0034642215,497.1203978061676,1566.68,272384,-0.003172639,727.7064276799997,1.512075,272384,0.8588688522577286,133
4.8346524,571,0.04765625,0.0043337634,500.9984028339386,1577.35,274432,-0.001538751,734.21532879,1.511553,274432,0.7744184136390686,134
6.2160583,570,0.072753906,0.0057246643,504.58167266845703,1577.35,276480,-0.005924995,734.6593865499999,1.5021702,276480,0.6933611333370209,135
5.962377,560,0.048095703,0.0039891247,508.1707408428192,1589.3,278528,-0.0022542523,742.1169953,1.5006328,278528,0.7383548617362976,136
5.463245,578,0.05078125,0.0048215617,511.82366132736206,1581.73,280576,-0.002091787,738.9624661700001,1.5031312,280576,0.7036736011505127,137
10.95667,575,0.042041015,0.0036919042,515.3629410266876,1577.69,282624,-0.0020032213,739.35088605,1.5008192,282624,0.7337827980518341,138
3.8836834,545,0.10175781,0.007977445,518.9219071865082,1571.14,284672,-0.00603693,736.93570443,1.5046734,284672,0.8236947059631348,139
11.319941,501,0.11069336,0.008203516,522.6746380329132,1573.37,286720,-0.0030682944,741.17438269,1.5196928,286720,0.7052749395370483,140
6.423186,532,0.06201172,0.0062832804,526.760910987854,1583.57,288768,-0.0018173894,747.5141194600001,1.5280406,288768,0.650678426027298,141
8.756483,543,0.06386719,0.006334589,530.6094567775726,1582.84,290816,-0.00069073134,748.5659739499997,1.5280014,290816,0.7677502334117889,142
9.241991,515,0.048193358,0.004477485,534.375830411911,1578.61,292864,-0.002098532,748.1211646099998,1.5366855,292864,0.7567042708396912,143
9.849795,516,0.03642578,0.0034998679,538.3508648872375,1566.6,294912,-0.0010569736,744.07541523,1.5510911,294912,0.792307510972023,144
13.448973,485,0.030517578,0.003307971,542.3166215419769,1550.49,296960,-0.001551768,738.9704102199998,1.5694617,296960,0.7585321664810181,145
14.029757,531,0.03125,0.0030734702,546.5322701931,1518.06,299008,-0.0026476982,725.17776532,1.5838954,299008,0.7656174302101135,146
5.5285845,509,0.042626955,0.003565941,550.3837323188782,1494.86,301056,-0.002391555,714.92700892,1.5973883,301056,0.866006150841713,147
7.79496,527,0.06357422,0.005097285,554.407078742981,1495.79,303104,-0.0058704847,716.6202614099999,1.6142801,303104,0.7975938022136688,148
10.8484535,506,0.04008789,0.003587008,558.2883861064911,1484.82,305152,0.00030882636,712.63179942,1.6249157,305152,0.8015588521957397,149
9.007752,501,0.05234375,0.0045716013,562.3360598087311,1451.45,307200,-0.0023519318,698.13330047,1.6413851,307200,0.8469899296760559,150
7.9520507,506,0.051513672,0.0047202525,566.4194111824036,1445.92,309248,-0.0032869496,696.9480571199998,1.6487951,309248,0.8109593540430069,151
5.134137,532,0.07749023,0.0068711825,570.4620888233185,1431.82,311296,-0.0024564955,691.8086033699999,1.6409578,311296,0.8885406404733658,152
7.6314025,543,0.045410156,0.004370571,574.3096885681152,1402.51,313344,-0.00096867594,680.3906573199997,1.6328089,313344,0.869236633181572,153
4.4979086,529,0.047705077,0.0051699276,578.0789694786072,1379.13,315392,-0.0029474678,671.3125033799998,1.6273428,315392,0.9099125042557716,154
5.3113313,542,0.04008789,0.0037144914,581.944167137146,1356.58,317440,-0.0034877758,662.1306121299999,1.6270287,317440,0.8760713264346123,155
9.053465,564,0.042773437,0.0040124874,585.721755027771,1304.13,319488,-0.0012456517,639.4624449700001,1.6204363,319488,0.863854244351387,156
4.010747,561,0.050048828,0.004492517,589.3478417396545,1275.63,321536,-0.0038156076,627.7066213900001,1.6143459,321536,0.9131917431950569,157
4.3162313,557,0.042138673,0.0038008182,592.9988219738007,1241.54,323584,-0.003431221,614.3788892,1.6193907,323584,0.9315291047096252,158
2.3279734,585,0.019921875,0.0021018873,596.671454668045,1196.8,325632,-0.0018417323,594.33432915,1.6283104,325632,0.9657383486628532,159
8.018282,572,0.03725586,0.003527614,600.1697404384613,1132.45,327680,-0.00018591064,564.17544414,1.6304916,327680,0.8990368098020554,160
11.194232,525,0.061865233,0.0049179364,603.7461905479431,1098.96,329728,-0.0018422263,548.6599725799999,1.6353687,329728,0.8111568242311478,161
7.4240274,535,0.04501953,0.004074243,607.6421248912811,1092.82,331776,-0.0012060773,547.79252897,1.6410553,331776,0.8882750943303108,162
5.479789,556,0.038671874,0.0032824795,611.4681701660156,1082.57,333824,-0.002590053,543.27267173,1.6417707,333824,0.8866642639040947,163
15.421471,526,0.061279297,0.0056037405,615.1459310054779,1022.59,335872,-0.0019306832,516.34790458,1.6491419,335872,0.7743580490350723,164
5.3365307,547,0.06772461,0.0061410023,619.0379655361176,1000.46,337920,-0.007065712,506.84074443,1.6638622,337920,0.9128371030092239,165
6.852974,546,0.04135742,0.0037989859,622.7795281410217,947.38,339968,-0.0044525564,480.06103709,1.678414,339968,0.9145085364580154,166
8.913322,529,0.049609374,0.0046508117,626.52459192276,885.26,342016,-0.0037474185,449.14724896000007,1.684508,342016,0.8897394314408302,167
13.805674,549,0.057714842,0.00499601,630.3919172286987,839.78,344064,-0.0022944007,426.14832882,1.6793703,344064,0.8064872920513153,168
5.573348,549,0.054882813,0.00489966,634.118723154068,810.01,346112,-0.002701225,410.43914419999993,1.6871008,346112,0.9338958561420441,169
8.049685,485,0.042529296,0.003934358,637.8461968898773,798.04,348160,-0.0022006389,404.63953531000004,1.6914318,348160,0.8867227360606194,170
3.5854897,478,0.057763673,0.0048880517,642.0621964931488,782.18,350208,-0.004768516,397.12164488,1.6898247,350208,0.960921935737133,171
11.055334,534,0.04873047,0.0043760235,646.3415653705597,729.03,352256,-0.008059027,369.75612918999997,1.7024485,352256,0.867646187543869,172
6.8159456,539,0.047949217,0.0041802865,650.1760580539703,679.54,354304,-0.0038444898,344.80688638,1.7161047,354304,0.9352776482701302,173
4.836949,514,0.06499024,0.005280589,653.9714314937592,655.31,356352,-0.0054672183,332.76293783,1.7218024,356352,0.9434797205030918,174
6.3790197,516,0.05678711,0.0046087913,657.9511127471924,643.08,358400,-0.0031125292,326.44479798,1.7329874,358400,0.9413042888045311,175
6.641984,520,0.054345705,0.0044838167,661.9158720970154,632.08,360448,-0.003847377,320.91530965,1.7503006,360448,0.9274253770709038,176
8.460036,551,0.035791017,0.003304769,665.8508472442627,625.03,362496,-0.004561204,317.81111584000007,1.7584149,362496,0.8979327082633972,177
7.7999635,536,0.055419922,0.004745725,669.563639163971,604.76,364544,-0.0036216993,307.63760636,1.7738116,364544,0.9287567138671875,178
13.380084,575,0.042285156,0.0038657445,673.3839011192322,587.55,366592,0.0002500056,298.15844507,1.7924559,366592,0.8396415710449219,179
6.0305767,538,0.038916014,0.0037638687,676.9414265155792,570.78,368640,-0.003151339,289.29376956,1.7985113,368640,0.9328219071030617,180
9.596802,560,0.04091797,0.0039146245,680.7423183917999,564.5,370688,-0.00068966666,286.36434543,1.8071877,370688,0.8578661233186722,181
12.57203,528,0.049316406,0.0047903573,684.4001479148865,554.89,372736,-0.004247352,281.45999519,1.8201376,372736,0.8047254532575607,182
12.726363,558,0.058203124,0.005151278,688.2766356468201,552.93,374784,-0.0021072621,282.12944532,1.8242033,374784,0.8391321897506714,183
6.933201,576,0.035498045,0.0032101595,691.9429445266724,550.59,376832,-0.0030456241,281.01828340000003,1.8377613,376832,0.8970094695687294,184
5.9968038,557,0.07451172,0.0061611496,695.4987297058105,549.33,378880,-0.0050918157,280.80622986,1.8389114,378880,0.9236329570412636,185
7.224955,562,0.034228515,0.0033759258,699.1728909015656,549.8,380928,-0.0030165361,281.31894791999997,1.8444359,380928,0.8906302154064178,186
10.619055,554,0.046728514,0.004147813,702.816020488739,551.21,382976,-0.0032168045,282.58199367000003,1.8592656,382976,0.8565455377101898,187
9.13643,552,0.02626953,0.002527337,706.5086622238159,556.3,385024,-0.0039310013,285.73453460999997,1.8569167,385024,0.8617440015077591,188
15.075177,543,0.039404295,0.0036629173,710.2129139900208,577.74,387072,-0.0008786729,298.83404625,1.8580892,387072,0.6825913190841675,189
10.911893,509,0.04057617,0.003864371,713.9795846939087,585.51,389120,-0.00338239,303.50059075999997,1.8595604,389120,0.8407962918281555,190
8.022596,509,0.05986328,0.005034673,718.0012567043304,575.46,391168,-0.005193594,298.79902917999993,1.8601913,391168,0.8995838016271591,191
3.9223225,536,0.059423827,0.005011066,722.0180988311768,578.25,393216,-0.0059963004,300.22206295999996,1.8673422,393216,0.9127156063914299,192
11.667131,582,0.070166014,0.0055899494,725.83402967453,596.48,395264,-0.003004278,311.09507013999996,1.8684927,395264,0.8113724142313004,193
5.048935,554,0.036376953,0.003641716,729.3517348766327,601.32,397312,-0.0021543696,314.02145956,1.8665409,397312,0.9017571061849594,194
5.6293473,552,0.031689454,0.0033768713,733.048588514328,617.8,399360,-0.0040229587,323.95759207000003,1.8606956,399360,0.9150014743208885,195
9.411886,528,0.039013673,0.003761939,736.7535099983215,627.42,401408,-0.002875986,329.42732322000006,1.8503096,401408,0.8731076270341873,196
9.947554,566,0.03984375,0.003570397,740.6318337917328,628.36,403456,-0.0032540567,330.29097153000004,1.8456757,403456,0.8541998565196991,197
5.331818,569,0.039746094,0.0036911624,744.2456431388855,644.49,405504,-0.00049354346,340.02176102,1.8407812,405504,0.9234645888209343,198
9.996528,572,0.044384766,0.004043522,747.8433821201324,658.15,407552,0.00021708745,348.84999418,1.8420429,407552,0.8163003176450729,199
12.832407,543,0.050048828,0.004670168,751.4237191677094,669.66,409600,-0.0024530417,356.19669958,1.8405201,409600,0.7792654633522034,200
5.443267,575,0.052001953,0.004650616,755.1955554485321,683.21,411648,-0.0026605926,364.71727524,1.839482,411648,0.9226714670658112,201
7.6852846,564,0.032080077,0.003048325,758.7522633075714,689.54,413696,-0.0009543896,368.8824302100001,1.8322016,413696,0.8686438947916031,202
20.70341,560,0.053759765,0.0047636447,762.3803491592407,708.04,415744,0.00023855307,380.55517125,1.8332983,415744,0.7033350765705109,203
9.075933,591,0.044140626,0.0040286267,766.0375437736511,724.1,417792,-0.0012519666,390.83903817,1.8407644,417792,0.7819002568721771,204
4.285679,593,0.037988283,0.003566435,769.501898765564,738.36,419840,-0.0015547983,400.13444621,1.8243825,419840,0.8926551565527916,205
8.163213,584,0.0453125,0.003918608,772.9527125358582,753.51,421888,-0.0032477241,409.54084286,1.8150795,421888,0.7851549386978149,206
12.194862,583,0.051757812,0.0044955728,776.4556305408478,762.83,423936,-0.0034523588,415.57887179,1.8126221,423936,0.7658045738935471,207
6.4762444,576,0.046435546,0.0041394792,779.9638764858246,777.77,425984,-0.001771377,424.75083717,1.8029463,425984,0.7550555914640427,208
5.43636,577,0.072216794,0.0062127,783.5153331756592,787.62,428032,-0.0060584396,431.0976466099999,1.7925806,428032,0.8597449511289597,209
9.61681,577,0.059570312,0.0048874645,787.0637032985687,801.93,430080,-0.0018020095,440.33178763999996,1.7919111,430080,0.7372113764286041,210
5.9200583,497,0.047607422,0.0044959653,790.6081345081329,817.27,432128,-0.0025592498,449.34195435000004,1.7959417,432128,0.7995704114437103,211
7.752095,535,0.048339844,0.0045305258,794.7276690006256,832.65,434176,-0.0014161218,459.36682176,1.7984188,434176,0.811858132481575,212
7.553937,574,0.0637207,0.00505631,798.5528733730316,848.53,436224,-0.0044627483,470.60614465000003,1.8070036,436224,0.8202395886182785,213
8.101393,541,0.055078126,0.004676413,802.1198890209198,863.72,438272,-0.002992242,480.17635303000003,1.8085926,438272,0.8729984909296036,214
9.143024,547,0.059423827,0.005049971,805.9048917293549,879.77,440320,-0.0013756495,491.0486771899999,1.7986438,440320,0.7385098040103912,215
6.601818,537,0.042919923,0.003991057,809.6444866657257,894.69,442368,-0.0034226615,500.7699104,1.7944189,442368,0.8461896032094955,216
9.870261,553,0.03730469,0.0033882267,813.4547278881073,909.63,444416,-0.0032129162,510.34713863999986,1.794405,444416,0.8435839414596558,217
8.034022,558,0.06020508,0.00505692,817.1524028778076,925.77,446464,-0.002954931,519.9999006599999,1.805859,446464,0.8246804475784302,218
8.184989,549,0.054589845,0.004639068,820.8204050064087,939.83,448512,-0.0027034148,528.19931114,1.8086717,448512,0.7913404852151871,219
8.082388,559,0.046289064,0.0041576126,824.5480015277863,956.67,450560,-0.0008332945,539.35790545,1.800029,450560,0.8423247039318085,220
15.082583,532,0.11713867,0.0124796275,828.2099850177765,967.81,452608,-0.0058135493,546.14610808,1.8009106,452608,0.7723124772310257,221
11.052992,556,0.06171875,0.0056434153,832.0559918880463,980.97,454656,-0.002354444,554.2947129,1.8025866,454656,0.7417598068714142,222
19.046417,564,0.08339844,0.0077979243,835.7396192550659,986.17,456704,-0.0034048217,558.17014054,1.799422,456704,0.8078908026218414,223
8.733108,518,0.08310547,0.007045272,839.3688995838165,1002.32,458752,-0.002675432,567.9681998899999,1.8080623,458752,0.7772420048713684,224
8.576253,545,0.04838867,0.004292381,843.3199319839478,1018.48,460800,-0.004520162,578.4140992,1.8164377,460800,0.82581627368927,225
11.470999,571,0.08618164,0.0071211806,847.0774021148682,1034.54,462848,-0.0031991054,589.1900221600001,1.815772,462848,0.7665880918502808,226
9.325343,547,0.06352539,0.0053809737,850.6634614467621,1050.28,464896,-0.0033126927,598.7112043900001,1.8119196,464896,0.8091734796762466,227
21.907366,575,0.057373047,0.0051130983,854.4063549041748,1058.47,466944,0.00017745329,604.7706725500001,1.8076961,466944,0.7733276784420013,228
8.484193,541,0.08730469,0.007371948,857.9656593799591,1060.37,468992,-0.0075988113,605.65050064,1.8105131,468992,0.8079344183206558,229
9.154225,506,0.050146483,0.004247447,861.7463781833649,1074.5,471040,-0.0026304224,613.9999736700001,1.8271344,471040,0.8256168216466904,230
12.40201,526,0.08110352,0.006684539,865.7866380214691,1087.74,473088,-0.0039570844,621.9777730700001,1.8398991,473088,0.7433251440525055,231
15.448155,536,0.055517577,0.0048844507,869.6786298751831,1105.83,475136,-0.0016704018,632.1287213300001,1.8513228,475136,0.7069577574729919,232
14.550563,503,0.07583008,0.0062912726,873.4944078922272,1126.22,477184,-0.0041440837,644.12911228,1.8591328,477184,0.6360172629356384,233
8.493959,527,0.0746582,0.006102938,877.5645842552185,1143.19,479232,-0.0027098316,654.67019639,1.8585018,479232,0.680915355682373,234
10.49128,554,0.06254883,0.005336052,881.4442055225372,1145.69,481280,-0.0033484448,655.95610232,1.8525989,481280,0.8127291351556778,235
8.260367,525,0.04799805,0.0040746187,885.1389584541321,1161.77,483328,-0.0029352652,665.7538954400001,1.851066,483328,0.7939055413007736,236
9.714243,536,0.08286133,0.006975933,889.0337142944336,1177.53,485376,-0.0023704085,676.26897999,1.8544161,485376,0.6650684475898743,237
13.726102,494,0.064453125,0.005596406,892.8486468791962,1197.43,487424,-0.0042205476,689.0314288700001,1.8586861,487424,0.699415534734726,238
9.965042,548,0.09697266,0.007994512,896.9887115955353,1213.37,489472,-0.0013625987,699.9842285799999,1.8617672,489472,0.7208588421344757,239
6.6223207,518,0.066748045,0.0058777225,900.7230503559113,1225.15,491520,0.00022226886,708.49893611,1.8635699,491520,0.8364574462175369,240
16.10517,521,0.06362305,0.0053270315,904.6744048595428,1224.89,493568,-0.006095958,709.02733581,1.8661411,493568,0.7789630144834518,241
12.403322,529,0.04863281,0.004275669,908.6021995544434,1239.08,495616,-0.0017646598,718.41640982,1.8812561,495616,0.7882654517889023,242
10.385654,536,0.06328125,0.005349713,912.4685580730438,1243.9,497664,-0.004429469,721.7723024099998,1.8827595,497664,0.7884280681610107,243
6.14837,549,0.054345705,0.004746901,916.2883012294769,1258.58,499712,-0.0064448128,731.0359263099999,1.8825306,499712,0.8188722282648087,244
10.331401,543,0.09008789,0.0074429056,920.0177021026611,1272.51,501760,-0.0013742803,740.4247464999999,1.885313,501760,0.6800106465816498,245
10.532862,532,0.035742186,0.0034455236,923.7851052284241,1287.55,503808,0.00037857206,750.77926815,1.886575,503808,0.7322926223278046,246
9.610418,543,0.054052733,0.0048785014,927.6347439289093,1300.36,505856,0.00011575265,759.9995483,1.8697733,505856,0.7469472885131836,247
10.769478,544,0.070214845,0.00608883,931.4016401767731,1315.9,507904,-0.0016350644,770.5443670799999,1.8621025,507904,0.6412301659584045,248
10.953022,546,0.09477539,0.00741823,935.1629009246826,1328.34,509952,-0.0053047584,779.2285943800001,1.871176,509952,0.6637024879455566,249
8.439217,540,0.058203124,0.0051105213,938.9120216369629,1344.1,512000,-0.0051329383,789.5759254699999,1.8779647,512000,0.7620306760072708,250
8.83564,548,0.072509766,0.0060539013,942.7030057907104,1356.1,514048,-0.0036054845,797.37262972,1.8908011,514048,0.7164880335330963,251
5.8108244,564,0.06577148,0.005297504,946.4341485500336,1354.01,516096,-0.0050454214,796.0713481099998,1.8998315,516096,0.7732412368059158,252
7.099047,556,0.09145508,0.0081249345,950.061710357666,1368.78,518144,-0.0048560016,803.3518476899997,1.9084972,518144,0.7943958938121796,253
11.194028,558,0.044677734,0.00417912,953.74440574646,1383.77,520192,-0.0027984465,813.2948619699999,1.9086298,520192,0.6892612278461456,254
11.271662,554,0.064941406,0.005295525,957.4125075340271,1396.61,522240,-0.003979581,822.1597695199999,1.9107039,522240,0.6171174645423889,255
9.271651,560,0.03852539,0.0036186862,961.1062364578247,1411.93,524288,-0.0023977456,831.9030043999999,1.9050095,524288,0.7716609686613083,256
8.1705,574,0.057763673,0.004785561,964.7573289871216,1426.24,526336,-0.0050935647,842.5573043799999,1.8972504,526336,0.8100520372390747,257
9.403472,542,0.06337891,0.0049954765,968.3212978839874,1441.83,528384,-0.0020617978,853.50751648,1.9083273,528384,0.7623651325702667,258
8.037463,548,0.0859375,0.006757787,972.1002497673035,1453.29,530432,-0.0048677223,861.7218274699999,1.922205,530432,0.7658689767122269,259
9.060858,525,0.04575195,0.0041106087,975.8378105163574,1466.98,532480,-0.0012602054,871.2785694600002,1.9269108,532480,0.7310462296009064,260
10.836547,563,0.07841797,0.0065578623,979.7358479499817,1466.98,534528,-0.0018399317,872.55815021,1.9264933,534528,0.5193420350551605,261
7.985799,538,0.07324219,0.005738184,983.3724324703217,1475.68,536576,-0.0042724893,877.4480414599998,1.9177061,536576,0.7297190725803375,262
6.758146,553,0.06967773,0.006395437,987.1783812046051,1486.26,538624,-0.0032712072,883.3928967899998,1.9159374,538624,0.7710041254758835,263
10.394252,556,0.034179688,0.0033022973,990.8784098625183,1498.8,540672,4.2287447e-05,891.3608182199998,1.9196602,540672,0.6826123893260956,264
14.776144,550,0.091552734,0.011385164,994.5595519542694,1508.31,542720,-0.008607915,899.0273257799998,1.9147408,542720,0.7503389269113541,265
10.853384,554,0.032324217,0.0032832902,998.2812278270721,1520.88,544768,-0.0010416688,908.0156978300001,1.916551,544768,0.6763315498828888,266
10.347979,564,0.0578125,0.0050468706,1001.9735977649689,1532.29,546816,-0.0013452717,917.6228616800003,1.9125382,546816,0.7339329123497009,267
11.992895,546,0.06875,0.005911414,1005.6021647453308,1539.33,548864,-0.0010411313,923.2945611900002,1.9157495,548864,0.600012332201004,268
8.210466,559,0.047070313,0.0041889017,1009.3479118347168,1543.81,550912,-0.0014673069,927.5739035600002,1.920438,550912,0.7749155759811401,269
10.12778,567,0.0809082,0.006517282,1013.0076680183411,1555.0,552960,-0.0028812937,936.0784567100003,1.915459,552960,0.7196192145347595,270
13.345639,544,0.068603516,0.008116344,1016.6195168495178,1551.73,555008,-0.009173934,936.1865374200003,1.9178371,555008,0.7392995357513428,271
15.012128,579,0.039355468,0.003675723,1020.3781478404999,1554.8,557056,-0.0023342455,940.35639066,1.9124768,557056,0.7193442583084106,272
23.01971,563,0.06586914,0.0061037634,1023.9153003692627,1541.72,559104,-0.0040686536,934.4725917000001,1.92082,559104,0.7694513648748398,273
6.9817457,583,0.048291016,0.0044120327,1027.5497522354126,1535.44,561152,-0.003275947,929.63341395,1.9416225,561152,0.8491120338439941,274
