#{"t_start": 1747995357.934908, "env_id": null}
r,l,t
155.899783,804,2.194959
71.041205,355,2.813646
129.81265,640,3.939972
132.493264,774,5.673859
65.703708,374,6.421341
61.200174,307,7.056116
119.544598,619,8.242783
471.741498,2049,12.925827
51.916213,284,13.831828
447.392133,1908,17.847643
49.938332,243,18.710544
103.722661,513,19.706672
35.518085,190,20.069209
30.153049,170,20.499278
33.278159,165,20.819686
25.461119,134,21.136083
81.23285,390,21.986641
39.842941,225,22.415581
93.810967,484,23.788567
351.666388,1687,27.363842
60.06823,335,27.955221
399.566167,1916,31.968156
195.498736,855,33.602397
162.866489,708,35.036232
183.996734,853,37.088782
31.915508,158,37.342036
25.127198,132,37.609708
446.997812,2049,41.724515
75.477201,354,42.417891
524.727097,2049,46.809855
489.445417,2049,50.981764
540.73928,2049,55.35872
472.027603,2049,59.572803
628.975843,2049,63.868283
594.508029,2049,68.151662
772.660999,2049,72.663091
411.785683,1243,75.442859
661.198999,1780,79.638214
284.955462,870,81.459163
807.153771,2049,86.060862
402.982785,1210,88.883908
329.048691,1041,90.750177
125.360522,486,91.65387
184.344567,671,93.327965
123.64373,477,94.159858
316.152279,931,95.991825
176.556189,619,97.483647
198.059441,730,98.950656
296.846457,928,100.656102
327.66956,990,102.932231
538.175503,2049,107.191094
453.320743,1320,110.096836
429.198491,2049,114.250009
513.335782,2049,118.502013
757.428243,2049,122.968858
448.08565,2049,127.115529
772.157657,2049,131.4126
479.820833,1823,134.756664
509.77001,1535,137.921647
768.466338,2049,142.404962
435.108872,1245,145.06645
689.99247,1717,148.772859
832.207504,2049,153.275703
778.419538,2049,157.539572
738.706276,2049,161.989104
668.30462,2049,166.229205
501.532614,1498,169.214732
674.872522,2049,173.695953
258.567818,807,175.719968
725.278877,2049,180.07564
464.948544,1407,183.240574
653.370536,2049,187.766073
709.461124,2049,192.052838
110.55656,419,192.715538
878.806092,2049,197.01112
695.686482,2049,201.651235
624.547311,2049,205.91585
727.452028,2049,210.282871
793.234797,2049,214.7525
859.36807,2049,219.036982
891.598043,2049,223.461458
144.014011,503,224.52319
305.501304,847,225.990339
128.729843,427,227.142556
314.22163,851,228.968411
486.695971,1126,231.305633
972.277142,2049,235.679688
159.958717,493,236.667278
168.104432,512,237.718387
122.236471,420,238.450591
150.998279,445,239.230375
136.002163,465,240.438751
130.925544,438,241.280907
129.073337,439,242.169335
354.460811,877,244.145169
572.430631,1179,246.395797
144.605135,440,247.154241
125.170336,435,248.320228
186.545207,516,249.293173
147.22882,452,250.112795
229.373796,568,251.176666
353.823814,828,253.060129
555.809923,1195,255.318036
261.559276,677,256.898964
373.923862,894,258.554432
150.152083,444,259.444779
212.832702,616,261.001508
141.636222,426,261.848709
172.533416,513,262.870796
167.246276,536,263.954581
119.000453,351,264.594063
150.283627,432,265.847265
969.078578,1864,269.516011
213.393969,615,270.706722
201.700549,570,271.785271
465.120449,1024,274.186314
292.878301,695,275.468199
120.376389,336,276.012985
147.588432,431,276.930357
197.803164,532,278.371413
174.817132,472,279.183077
140.235289,352,279.84377
157.865537,451,280.707674
175.519108,434,281.536704
311.349681,703,283.205714
594.450469,1202,285.55554
205.157739,467,286.836863
396.647684,821,288.21211
326.998982,720,289.489882
346.805155,728,291.336684
125.66543,332,291.939167
574.959647,1059,293.826065
128.72108,348,294.912332
481.389426,1031,296.778682
181.044646,447,297.584046
621.141024,1301,300.393408
118.800248,328,300.940445
389.308956,847,302.77145
358.939698,778,304.467976
169.396866,429,305.158099
316.153082,697,306.48922
302.138726,680,308.248095
251.533906,515,309.159364
407.240898,837,310.662342
903.573026,1598,313.981648
224.880763,548,314.925952
141.490791,339,316.01008
181.790169,437,316.918619
440.90208,917,318.551204
358.491611,797,320.445952
106.273761,330,321.0703
246.343931,634,322.242119
113.456476,333,322.78641
263.383167,641,324.296614
274.218715,647,325.604798
362.45453,774,326.900167
1101.031144,2049,331.286919
257.768463,648,332.799654
119.496394,338,333.382216
194.611912,537,334.462145
329.246923,755,335.788142
203.208606,539,337.161501
453.631277,1001,339.203187
116.151702,328,339.731267
354.648576,869,341.665279
425.889076,990,343.565031
198.626544,533,344.740007
1032.247774,2049,349.04465
282.336635,663,350.289348
662.836926,1270,352.621874
117.624575,331,353.563238
127.76486,336,354.194348
362.152632,776,355.628461
288.167118,671,357.266141
393.934141,806,358.809068
387.20037,823,360.365661
439.812665,807,362.182861
872.044059,1635,365.654186
548.792082,1055,367.485848
787.803863,1560,370.780779
366.487932,797,372.296571
120.976326,336,372.990196
127.772692,337,373.675092
362.284121,792,375.328133
406.347664,826,376.877922
614.277693,1141,379.619708
366.64397,787,381.226319
127.014225,337,381.927535
401.167092,820,383.681879
210.794136,453,384.546117
463.375107,920,386.150767
562.099493,1011,388.370246
398.953693,792,389.730251
229.00936,466,390.994226
535.350912,981,392.877298
542.083939,1020,395.113447
184.428325,434,395.951123
509.986536,1008,397.878838
487.668582,932,400.129325
178.671819,435,400.875477
343.106667,717,402.201197
353.181032,767,403.98958
381.358181,793,405.551372
512.585658,1012,407.702189
182.805895,435,408.571357
244.925256,536,409.662733
288.9318,621,410.724704
394.144891,819,412.573869
519.095041,972,414.359652
631.482152,1242,416.859049
395.058406,818,418.559857
731.063361,1361,421.303699
767.291402,1435,424.33821
427.92728,858,426.004063
383.864088,797,427.433249
417.787391,856,429.244966
207.322505,460,430.232538
247.861142,551,431.297637
348.640556,741,432.825849
402.649094,832,434.63211
802.189615,1469,437.606509
230.896144,451,438.498731
435.997897,856,440.10677
183.719079,371,441.089705
157.531686,364,441.802257
345.630188,709,443.259225
202.506366,461,444.09023
198.247765,447,445.191632
315.561286,578,446.203641
398.814294,761,447.710326
205.83905,460,448.598596
212.790902,469,449.72286
219.909464,473,450.551232
205.562657,451,451.500961
476.628748,887,453.447616
165.917836,376,454.139937
180.753246,377,454.753648
