n_updates,fps,clipfrac,explained_variance,total_timesteps,ep_len_mean,value_loss,time_elapsed,policy_loss,approxkl,serial_timesteps,policy_entropy,ep_reward_mean
47,559,0.019384766,0.7400340437889099,96256,922.83,55.02544,178.66450595855713,-0.0031690672,0.0020404686,96256,6.4918838,635.4436613700001
48,499,0.031054687,0.8593762218952179,98304,935.44,19.83424,182.32808113098145,-0.00033377288,0.0027240529,98304,6.4782534,649.66381869
49,486,0.019189453,0.9422357752919197,100352,921.99,13.853254,186.42544674873352,-0.0057325703,0.0021142638,100352,6.466667,636.39441749
50,475,0.020361328,0.8775821402668953,102400,940.11,20.374592,190.63513946533203,-0.0008073882,0.0021615617,102400,6.451358,653.6413885100001
51,532,0.015234375,0.8508917987346649,104448,960.84,29.02306,194.94442915916443,-0.0023345645,0.0015802952,104448,6.448085,669.08790486
52,495,0.010986328,0.8727775663137436,106496,978.85,20.32359,198.79113340377808,-0.0015207732,0.0013505726,106496,6.451528,685.27604808
53,509,0.035205077,0.8395899087190628,108544,992.61,19.922407,202.925208568573,-0.0009910765,0.0028822594,108544,6.4515343,700.03146674
54,507,0.054589845,0.8644476532936096,110592,1007.18,19.580795,206.9416913986206,-0.0053144014,0.0049700276,110592,6.460017,715.92158041
55,477,0.03300781,0.8790208175778389,112640,1004.21,27.256153,210.97709202766418,-0.0018271696,0.0028525637,112640,6.4852843,717.5480122899999
56,513,0.025878906,0.961362212896347,114688,987.59,7.445092,215.26564621925354,-0.0043932446,0.0025697027,114688,6.4921484,703.0327731900001
57,519,0.053857423,0.8773831874132156,116736,1001.76,23.316044,219.25312876701355,-0.0026060948,0.00430385,116736,6.4903398,718.2978638200001
58,565,0.019726563,0.7879798114299774,118784,1002.2,41.857315,223.1948435306549,-0.005523982,0.0022435915,118784,6.4912376,721.2727811300001
59,525,0.041503906,0.8985171318054199,120832,1013.52,24.789028,226.81687998771667,-0.0033599033,0.003463972,120832,6.4871306,733.0928899300001
60,531,0.04458008,0.9705198388546705,122880,1013.54,6.173232,230.71356534957886,-0.007878598,0.0038344886,122880,6.4940577,733.9111128700002
61,552,0.0087890625,0.7597523629665375,124928,1009.02,53.78139,234.5680809020996,-0.0014837617,0.0010504212,124928,6.4954824,731.7140305600001
62,568,0.012939453,0.702844113111496,126976,942.23,42.587067,238.27294373512268,-0.003111272,0.0011817056,126976,6.493228,682.7725037799999
63,565,0.003857422,0.4697490930557251,129024,904.67,42.28134,241.87295866012573,-0.001004142,0.00049361686,129024,6.4937997,652.10833876
64,508,0.053369142,0.8860801830887794,131072,904.67,19.538164,245.49367666244507,-0.0035380132,0.004559361,131072,6.4941244,653.22751801
65,509,0.015185547,0.975873276591301,133120,904.93,4.5498676,249.51927256584167,-0.0028723762,0.0019795238,133120,6.4737196,653.34873696
66,515,0.029541016,0.9068861976265907,135168,915.7,24.244785,253.54279780387878,-0.0033144206,0.0029048428,135168,6.4566,666.92838621
67,541,0.02080078,0.8228117972612381,137216,929.18,21.530914,257.51364183425903,-0.0017146893,0.0019368902,137216,6.455301,682.34556905
68,484,0.046679687,0.8663594275712967,139264,947.07,19.57077,261.29794216156006,-0.002742214,0.0035959664,139264,6.452466,696.4289665200001
69,513,0.014550781,0.8637207448482513,141312,947.07,19.870401,265.5224406719208,-0.0016023172,0.0019681721,141312,6.4450684,698.34767596
70,518,0.050585937,0.8642699122428894,143360,947.07,19.822447,269.5135598182678,-0.005875579,0.0041890214,143360,6.443345,698.91712145
71,508,0.015820313,0.8402113318443298,145408,965.07,19.812077,273.46172547340393,-0.0003682696,0.0015803326,145408,6.446904,715.7750370199999
72,508,0.040039062,0.8494672179222107,147456,983.11,19.027842,277.4928209781647,-0.0012427482,0.0036045816,147456,6.44014,733.40982148
73,547,0.013769532,0.8232474029064178,149504,983.3,45.8383,281.5181484222412,-0.0026498898,0.0015465769,149504,6.4358635,737.00018035
74,512,0.047949217,0.8653410971164703,151552,983.3,19.929804,285.2610754966736,-0.0039165653,0.0041162805,151552,6.4298506,738.1962529200001
75,510,0.032080077,0.8708336651325226,153600,1000.11,19.77898,289.2588930130005,-0.0018390238,0.003015782,153600,6.41716,754.73701139
76,514,0.030126953,0.9558080546557903,155648,1000.25,9.06601,293.27439761161804,-0.0010491473,0.0036669478,155648,6.4206443,755.2242169199999
77,511,0.04536133,0.8763551488518715,157696,1012.73,19.840921,297.2558469772339,-0.0007898839,0.0038343642,157696,6.4356713,769.4317507699999
78,515,0.07285156,0.8613161593675613,159744,1027.39,19.923265,301.2588813304901,-0.0021144522,0.0057147355,159744,6.441166,784.4488364800001
79,511,0.0071289064,0.8679882287979126,161792,1027.39,20.145855,305.2347469329834,-0.0012395607,0.0010004287,161792,6.4462843,785.2262420800002
80,511,0.03564453,0.8420857638120651,163840,1038.83,19.992575,309.2391860485077,-0.001023157,0.0033435107,163840,6.4381433,798.4984568100001
81,514,0.051123045,0.8840758055448532,165888,1054.67,19.88229,313.2421362400055,-0.005111194,0.0041721943,165888,6.4271326,814.7672223500001
82,508,0.01665039,0.8639903664588928,167936,1071.09,20.209436,317.2215156555176,-0.0008077201,0.0018656098,167936,6.4228354,830.5405138599999
83,508,0.03803711,0.834999606013298,169984,1071.09,20.019804,321.24947333335876,-0.0024586986,0.00359068,169984,6.4233003,831.5811903399999
84,546,0.011621093,0.8755346536636353,172032,1055.46,33.631104,325.2809202671051,-0.0028733504,0.0015026733,172032,6.4241166,817.8455532
85,521,0.046777345,0.8735146075487137,174080,1072.02,20.885996,329.0309364795685,-0.004608322,0.0039180834,174080,6.424227,834.3139551400001
86,506,0.032470703,0.8385684490203857,176128,1081.89,20.151402,332.95617938041687,-0.0005831644,0.0029928952,176128,6.423417,844.6447642799999
87,517,0.02841797,0.8577504754066467,178176,1081.89,20.526613,337.0025861263275,-0.0030963148,0.002910064,178176,6.4121046,846.80073615
88,503,0.01508789,0.8393964022397995,180224,1096.78,20.702938,340.9570653438568,-0.000799221,0.0016186783,180224,6.411344,862.4061830300001
89,511,0.032666016,0.865213468670845,182272,1112.23,19.946169,345.0239465236664,-0.002136731,0.0028261144,182272,6.412673,878.0234881000001
90,509,0.030761719,0.8505609929561615,184320,1112.23,20.289093,349.0248441696167,-0.003620858,0.0031215115,184320,6.39552,879.13261229
91,507,0.029101562,0.8648732006549835,186368,1130.17,20.178778,353.04636311531067,-0.0011882598,0.0027279735,186368,6.38195,896.64250094
92,521,0.019482423,0.8629515320062637,188416,1146.05,19.93754,357.08099365234375,-0.0016895275,0.001954041,188416,6.379122,912.2820313299999
93,518,0.035546876,0.8582877367734909,190464,1162.28,20.33456,361.0112273693085,-0.0020974078,0.0031214938,190464,6.371095,928.1797357699999
94,500,0.01694336,0.8404380977153778,192512,1172.92,20.08102,364.96128606796265,-0.0005800475,0.0019438028,192512,6.366608,939.8198019299999
95,506,0.026660156,0.8473293781280518,194560,1190.86,19.88519,369.05372381210327,-0.0009986688,0.00263617,194560,6.3662505,957.4227055300001
96,499,0.021533202,0.8386132717132568,196608,1206.92,19.91857,373.10152792930603,-0.0009433126,0.0022457098,196608,6.3567376,973.6359183399999
97,531,0.0171875,0.8861914798617363,198656,1218.91,33.747765,377.20036602020264,-2.2772607e-05,0.0019837795,198656,6.3521137,987.5222339899998
98,515,0.02475586,0.8421385139226913,200704,1234.93,21.295473,381.0531384944916,-0.0020560515,0.0028695501,200704,6.3439846,1003.1637644699999
99,548,0.024023438,0.8914955034852028,202752,1228.08,31.50085,385.0280122756958,-0.002847806,0.0026285886,202752,6.3301897,999.1692072999999
100,513,0.04824219,0.872987762093544,204800,1221.16,28.529758,388.76318168640137,-0.0008755181,0.0042693196,204800,6.3338995,994.90264585
101,519,0.03461914,0.850322425365448,206848,1203.46,33.021645,392.7512118816376,-0.00014237275,0.003222502,206848,6.33888,980.79310019
102,512,0.019042969,0.8607890158891678,208896,1221.25,20.306185,396.69724464416504,-0.001899638,0.0018933087,208896,6.3435507,998.29737255
103,543,0.01977539,0.8914922401309013,210944,1174.04,25.692688,400.6948482990265,-0.0038196028,0.0018682104,210944,6.3474793,952.0684583799999
104,496,0.06289063,0.8305047452449799,212992,1174.04,19.996964,404.46690344810486,-0.0038162626,0.0051128,212992,6.3386946,952.21301555
105,529,0.040136717,0.8813234567642212,215040,1188.37,39.83062,408.59299063682556,-0.0040724194,0.00353649,215040,6.3309054,967.8748210899998
106,502,0.05283203,0.8419179916381836,217088,1205.8,19.97022,412.4625368118286,-0.0022214018,0.0041811494,217088,6.3403344,985.2270690600001
107,527,0.03984375,0.9547999016940594,219136,1189.93,11.165418,416.53721380233765,-0.009106213,0.005138139,219136,6.3521986,969.4169463000002
108,509,0.033740234,0.8352249562740326,221184,1202.41,20.310598,420.4224214553833,-0.00079369126,0.0032396067,221184,6.356805,983.0263089
109,522,0.032470703,0.8687571287155151,223232,1185.95,29.544886,424.4437036514282,-0.0017506838,0.0028873938,223232,6.3566675,970.7933343199999
110,503,0.03720703,0.8474973738193512,225280,1201.34,20.459896,428.36190843582153,-0.0016524125,0.0033156003,225280,6.3655953,986.6252825799999
111,522,0.035595704,0.8611089587211609,227328,1201.34,21.372,432.4280626773834,-0.0025032058,0.004103872,227328,6.3576164,987.8811009300001
112,525,0.035742186,0.9177538231015205,229376,1201.34,11.997207,436.3452889919281,-0.0035596732,0.0031619421,229376,6.3519387,982.7559940900001
113,500,0.009619141,0.8676117807626724,231424,1201.34,20.234463,440.24084997177124,-0.00082502875,0.0011521113,231424,6.3502345,982.3883586300002
114,499,0.054541014,0.8387861102819443,233472,1201.34,19.899189,444.3318920135498,-0.0013399816,0.0043952395,233472,6.3583064,981.5207374600002
115,505,0.067675784,0.8361463844776154,235520,1218.22,19.94096,448.4355218410492,-0.003430649,0.0052288426,235520,6.36529,998.1501992200002
116,538,0.034765624,0.9032529890537262,237568,1219.85,30.839731,452.4847218990326,-0.0044683507,0.0032324898,237568,6.371204,999.34300701
117,509,0.029492188,0.8852569982409477,239616,1219.82,28.018167,456.29094886779785,-0.0027455478,0.0036812734,239616,6.381867,999.21431438
118,505,0.02607422,0.8482499122619629,241664,1235.44,19.981794,460.31411957740784,-0.0013578425,0.0021807223,241664,6.3898115,1015.10045243
119,575,0.010302735,0.601202130317688,243712,1202.31,41.957684,464.36882615089417,-0.002315045,0.0010604097,243712,6.399765,984.67241231
120,509,0.027636718,0.8550030142068863,245760,1220.2,20.134298,467.9296398162842,-0.00080615404,0.0027448796,245760,6.3980284,1001.47548576
121,507,0.025,0.8558587729930878,247808,1234.24,27.56898,471.9533498287201,-0.004084037,0.00443508,247808,6.399791,1015.9006640700001
122,588,0.026123047,0.7312225699424744,249856,1236.26,23.015749,475.98919796943665,-0.002087915,0.0024346942,249856,6.3996725,1016.9890631800002
123,550,0.017626952,0.9338458701968193,251904,1238.9,19.403076,479.4668571949005,-0.0012137803,0.0016886139,251904,6.39821,1018.2603403800001
124,508,0.041748047,0.8387968987226486,253952,1258.73,19.77615,483.1898880004883,-0.002783935,0.0035423308,253952,6.3915696,1036.09001074
125,532,0.036621094,0.8846586644649506,256000,1275.08,37.11883,487.215274810791,-0.003575762,0.0038469161,256000,6.38587,1052.87776012
126,532,0.025488282,0.9437278732657433,258048,1276.38,11.927333,491.0660169124603,-0.0040286584,0.0026007488,258048,6.3902383,1054.1618676899998
127,507,0.051660158,0.8444090336561203,260096,1276.38,20.067453,494.9107141494751,-0.0012950522,0.0042565376,260096,6.389897,1054.18818325
128,505,0.05029297,0.8884782269597054,262144,1251.39,32.588463,498.9482493400574,-0.0044498546,0.0047441926,262144,6.3906584,1033.75975176
129,497,0.0362793,0.8729026466608047,264192,1251.39,20.142069,503.0019133090973,-0.0018737862,0.003148406,264192,6.400014,1036.94676907
130,523,0.04160156,0.8920091390609741,266240,1234.56,24.46729,507.11992049217224,-0.0054150065,0.0042810636,266240,6.4098635,1020.42730553
131,517,0.022900391,0.8532220870256424,268288,1234.56,20.84075,511.0356385707855,-0.0020091136,0.0024699043,268288,6.4229035,1021.2368151699999
132,510,0.03754883,0.8718594014644623,270336,1234.56,20.20122,514.9948709011078,-0.0031821944,0.0035282313,270336,6.4191675,1020.03875074
133,532,0.019433593,0.8978379890322685,272384,1233.56,31.702185,519.0096929073334,-0.0023929698,0.0018171711,272384,6.41877,1018.0478279900001
134,510,0.019335937,0.8637808710336685,274432,1250.26,20.030985,522.8590135574341,-0.0010534291,0.0021638703,274432,6.440587,1034.53442521
135,531,0.007861328,0.9199275374412537,276480,1252.28,11.797989,526.8741772174835,-0.0010467519,0.0011196388,276480,6.448976,1035.92547194
136,535,0.044189453,0.8538971841335297,278528,1236.5,31.293951,530.7305595874786,-0.0055254526,0.0036373741,278528,6.4447684,1020.00760338
137,518,0.054394532,0.8602135628461838,280576,1253.23,20.205893,534.55495262146,-0.0031854375,0.004342647,280576,6.445943,1036.15016497
138,540,0.03178711,0.8779924437403679,282624,1182.0,41.951424,538.5016739368439,-0.0027156859,0.0030557455,282624,6.441661,966.8119111899999
139,513,0.023291016,0.8611627221107483,284672,1182.0,20.096924,542.2908222675323,-0.0015958685,0.002326055,284672,6.447259,966.4839852399999
140,504,0.017236328,0.8407076746225357,286720,1182.0,19.811665,546.2789528369904,-0.0007732714,0.0018588069,286720,6.461094,966.76540349
141,515,0.019433593,0.9320507422089577,288768,1165.18,9.169105,550.3378148078918,-0.0018586951,0.0020411508,288768,6.4716225,950.0545855500001
142,546,0.039404295,0.7258431315422058,290816,1181.89,22.346506,554.3119575977325,-0.0028121113,0.0034085303,290816,6.4727197,966.61456279
143,535,0.013720703,0.8856561779975891,292864,1164.1,32.70932,558.0624845027924,-0.0016695224,0.0014761988,292864,6.469448,945.9111664100002
144,511,0.01826172,0.8941647633910179,294912,1131.73,31.070984,561.8871371746063,-0.002617247,0.002029843,294912,6.4741354,914.0232765100002
145,515,0.01303711,0.9784673023968935,296960,1114.81,4.758677,565.8940057754517,-0.0044230446,0.001528425,296960,6.4903626,897.6455827000001
146,534,0.01977539,0.8524029105901718,299008,1081.86,40.498634,569.8707368373871,-0.0018832383,0.0018176207,299008,6.4927855,864.1560318000002
147,503,0.029296875,0.8456276059150696,301056,1081.86,19.927067,573.6994700431824,-0.00141277,0.002955873,301056,6.48992,864.6419839000002
148,520,0.035058595,0.9037199690937996,303104,1066.17,24.917652,577.7704339027405,-0.002482143,0.0030389545,303104,6.4794664,848.4809413099999
149,508,0.02084961,0.859757736325264,305152,1066.17,20.4324,581.7018992900848,-0.0011936368,0.0019372681,305152,6.47877,848.1671812200001
150,536,0.0440918,0.7482588887214661,307200,1063.06,24.623926,585.7275590896606,-0.0035024001,0.0076549677,307200,6.486312,840.51174072
151,516,0.024902344,0.8808511346578598,309248,1081.62,23.711422,589.5498085021973,-0.003214987,0.0024663538,309248,6.4753585,857.0190555499998
152,582,0.013525391,0.6587425172328949,311296,1048.82,30.108826,593.5180280208588,-0.0008167645,0.0012974979,311296,6.4691343,824.0824758000001
153,531,0.025439452,0.9602404236793518,313344,1026.94,10.720468,597.0328073501587,-0.00320573,0.0028947243,313344,6.4695487,803.9111679500003
154,550,0.020507812,0.8693599849939346,315392,1010.38,39.8443,600.8900153636932,-0.0035842713,0.002032165,315392,6.4727173,787.05574947
155,541,0.0126953125,0.9444812349975109,317440,995.09,16.762247,604.6088809967041,-0.0017675558,0.0015024288,317440,6.465122,770.8477521099999
156,518,0.03642578,0.8952417001128197,319488,1010.94,24.285397,608.3896496295929,-0.0020372604,0.0033531755,319488,6.469626,786.60927726
157,526,0.026513672,0.9093437790870667,321536,991.84,28.534784,612.3409736156464,-0.0030265194,0.0025855666,321536,6.4831057,768.79804981
158,564,0.008251953,0.8722502589225769,323584,927.37,26.144644,616.2279558181763,-0.0022233685,0.000986751,323584,6.493833,710.48061942
159,518,0.030664062,0.9162255153059959,325632,891.69,27.773098,619.853675365448,-0.004384408,0.0031464365,325632,6.5095024,676.4458277299999
160,517,0.02421875,0.9751546774059534,327680,891.85,5.672628,623.8051598072052,-0.0015693869,0.0023019626,327680,6.5225043,676.4416007699999
161,529,0.02607422,0.9072751402854919,329728,891.99,23.519175,627.7670726776123,-0.00051484833,0.0025362938,329728,6.51282,676.62355771
162,511,0.056640625,0.8459666967391968,331776,907.82,19.74791,631.6387612819672,-0.0021975196,0.004841558,331776,6.5109506,692.5591500200001
163,556,0.023388673,0.88437220454216,333824,906.57,36.652096,635.6450953483582,-0.0032432307,0.002204318,333824,6.5055223,691.25116533
164,566,0.011376953,0.8876247778534889,335872,871.11,24.947695,639.3237493038177,-0.002896125,0.00126638,335872,6.4989815,657.2486503099999
165,513,0.024853516,0.8942786827683449,337920,888.58,26.54649,642.9395771026611,-0.001615572,0.002264664,337920,6.5062957,674.7595493800001
166,525,0.027246093,0.975088644772768,339968,883.51,7.345469,646.9312491416931,-0.0005036135,0.0027282448,339968,6.5069184,671.70309323
167,527,0.009912109,0.8741141706705093,342016,899.03,21.923504,650.8264911174774,-0.0009838162,0.0013628213,342016,6.4942718,687.7642469
168,527,0.021582032,0.9169725924730301,344064,899.93,22.589499,654.7132041454315,-0.0023021416,0.0020423182,344064,6.481262,686.5943578099998
169,517,0.061083984,0.877986766397953,346112,899.93,20.043211,658.5988421440125,-0.0025883992,0.004801133,346112,6.476659,685.58507386
170,532,0.035107423,0.8883147463202477,348160,917.55,27.286617,662.560510635376,-0.005486667,0.003222193,348160,6.473899,701.8568052399999
171,533,0.037744142,0.920567974448204,350208,894.02,31.458553,666.4068977832794,-0.0032982728,0.0034337877,350208,6.471383,679.0258566900001
172,511,0.021191407,0.8824093192815781,352256,913.92,20.444876,670.2450635433197,-0.0028484808,0.0022603315,352256,6.4696665,696.79618239
173,534,0.022216797,0.922674760222435,354304,919.93,20.061283,674.2530057430267,-0.0017795886,0.0022776346,354304,6.4555216,699.8392185499999
174,468,0.033740234,0.8768050968647003,356352,919.93,19.885948,678.0874400138855,-0.0025898407,0.0030292082,356352,6.450042,699.9059866
175,384,0.045996092,0.9175885915756226,358400,920.01,22.376987,682.4632408618927,-0.0025794127,0.003747752,358400,6.456668,698.8964157400001
176,493,0.02109375,0.8929901868104935,360448,902.3,27.020786,687.7848773002625,-0.0014921186,0.002018495,360448,6.4628067,682.37684831
177,471,0.06611328,0.8903940543532372,362496,902.3,20.350636,691.9330492019653,-0.0046629724,0.0054319454,362496,6.4739738,682.85781554
178,522,0.060009766,0.9129550382494926,364544,900.21,25.698711,696.2771239280701,-0.005996107,0.005322562,364544,6.474757,681.1649672599998
179,506,0.035742186,0.8909768015146255,366592,897.14,26.913082,700.200710773468,-0.0037876852,0.0032206879,366592,6.491923,679.6412895699998
180,543,0.01118164,0.7823547869920731,368640,867.39,30.275625,704.2462501525879,-0.002039779,0.0011832265,368640,6.5068436,651.8460498
181,493,0.053369142,0.8732269257307053,370688,887.22,19.761148,708.0159583091736,-0.0045671416,0.004518652,370688,6.512456,669.39900504
182,542,0.025097657,0.9726639557629824,372736,873.0,6.6902595,712.1702647209167,-0.0046745082,0.002850592,372736,6.5162454,655.5349209300001
183,533,0.02607422,0.8767647966742516,374784,858.05,34.162403,715.9460928440094,-0.0038354304,0.002610466,374784,6.5034246,639.6699413799998
184,511,0.043261718,0.8523303866386414,376832,858.05,20.179155,719.7862017154694,-0.003937414,0.0038203008,376832,6.4987907,644.2107152799998
185,559,0.020996094,0.9024861231446266,378880,842.28,22.151915,723.7884364128113,-0.004856663,0.0020645394,378880,6.508558,628.64215783
186,519,0.01669922,0.8946681618690491,380928,858.12,26.221457,727.4510111808777,-0.0015618403,0.001559342,380928,6.5116816,644.7633297799999
187,512,0.022607422,0.8935351893305779,382976,875.04,20.184717,731.3918898105621,-0.002386242,0.002118483,382976,6.514965,661.1723344
188,510,0.044628907,0.974212784320116,385024,860.11,4.524081,735.3906247615814,-0.0059895795,0.0047700987,385024,6.515695,647.24993456
189,543,0.0146484375,0.7988032847642899,387072,877.79,33.528244,739.4018416404724,-0.002255526,0.0018288711,387072,6.5120406,663.88740296
190,523,0.021191407,0.8773770704865456,389120,877.79,20.381832,743.1702227592468,-0.001616041,0.0021545351,389120,6.5156546,661.76158492
191,507,0.07260742,0.8505824208259583,391168,877.79,20.049408,747.0849301815033,-0.0028934868,0.0057303943,391168,6.5315638,659.9652895
192,516,0.05131836,0.8660641759634018,393216,876.6,30.294449,751.1242730617523,-0.0029099998,0.004069279,393216,6.5452833,659.9201771200001
193,511,0.07524414,0.8583577424287796,395264,879.49,19.977417,755.0866270065308,-0.0054729353,0.0065162503,395264,6.5453095,667.8550536700001
194,541,0.016845703,0.8805805742740631,397312,899.0,27.958538,759.0920519828796,-0.0011605934,0.0016077461,397312,6.5456457,686.47417864
195,523,0.017236328,0.9654051437973976,399360,885.1,6.133847,762.8728263378143,-0.0032738682,0.0018246481,399360,6.5523133,672.9596405799998
196,573,0.011425781,0.665408194065094,401408,906.69,34.8612,766.7889363765717,-0.0030913942,0.0012460535,401408,6.5542345,691.4966146399998
