n_updates,fps,explained_variance,approxkl,policy_entropy,clipfrac,policy_loss,time_elapsed,serial_timesteps,total_timesteps,value_loss,ep_len_mean,ep_reward_mean
43,376,0.6741354465484619,0.002351603,3.883123,0.02236328,0.0001140906,238.98732948303223,88064,88064,22.338587,1115.8461538461538,1109.256616602564
44,362,0.62466961145401,0.0033345078,3.8844123,0.034960937,0.000113330396,244.4208583831787,90112,90112,24.237013,1113.9125,1107.4005972250002
45,421,0.030031800270080566,0.006638969,3.8875313,0.09038086,-0.0036977795,250.0745689868927,92160,92160,19.544184,1125.4567901234568,1118.9169176666667
46,433,-0.0035146474838256836,0.007859459,3.8931706,0.107373044,-0.003097014,254.9386112689972,94208,94208,20.211243,1136.719512195122,1130.1990297317075
47,408,0.8036615401506424,0.0011398495,3.9038906,0.005126953,-0.00029056208,259.661504983902,96256,96256,30.587208,1108.6162790697674,1102.2887746744186
48,408,-0.0013080835342407227,0.0029104722,3.9183373,0.031152343,-0.0014043979,264.6728255748749,98304,98304,20.147018,1119.4252873563219,1113.1089722988506
49,429,0.66948002576828,0.0015341421,3.9146924,0.011279297,-0.00036523066,269.685822725296,100352,100352,22.558146,1117.5955056179776,1111.3132342808988
50,379,0.0049353837966918945,0.0056736907,3.92408,0.066259764,-0.0026868125,274.4508910179138,102400,102400,19.927378,1127.9444444444443,1121.6556715444444
51,330,-0.008298397064208984,0.0072488314,3.9285407,0.10092773,-0.0019681822,279.8544137477875,104448,104448,20.171259,1138.065934065934,1131.7572733186812
52,337,0.8297489881515503,0.005283953,3.917361,0.062451173,-0.0026006035,286.05748224258423,106496,106496,34.487553,1101.28125,1095.1938871979166
53,359,-0.00026416778564453125,0.0016943269,3.916903,0.01040039,0.00080158625,292.1269905567169,108544,108544,20.113188,1111.0515463917525,1104.985314484536
54,412,-0.002737760543823242,0.0040808944,3.9164898,0.046533205,-0.0028116251,297.83122181892395,110592,110592,20.154507,1120.6224489795918,1114.5586010918369
55,383,0.8588783890008926,0.0033925031,3.9091651,0.0359375,-0.0022220917,302.8025326728821,112640,112640,34.8231,1038.11,1032.57976567
56,395,0.007854223251342773,0.002326728,3.908406,0.019921875,-0.0006466589,308.1493797302246,114688,114688,19.895267,1058.33,1052.72068926
57,417,-0.00031363964080810547,0.0058269026,3.9092731,0.076123044,-0.0021155025,313.32228112220764,116736,116736,19.904037,1078.53,1072.8230772900001
58,401,0.00773310661315918,0.0024153034,3.9137454,0.023339843,0.00052957644,318.2256395816803,118784,118784,19.891743,1078.53,1072.86199132
59,363,-0.0005284547805786133,0.003968821,3.9162326,0.04799805,-0.00068699534,323.32120084762573,120832,120832,20.113804,1078.53,1072.9084265600002
60,361,0.0077097415924072266,0.004480796,3.919703,0.05629883,-0.0013456594,328.95208978652954,122880,122880,19.951715,1098.75,1093.08857591
61,397,0.6707894206047058,0.0030529895,3.9150162,0.028515626,-0.0011501196,334.620840549469,124928,124928,22.622469,1098.74,1093.1199151699998
62,405,-0.0010832548141479492,0.006229274,3.903181,0.08164062,-0.0033975237,339.77212738990784,126976,126976,20.10483,1118.97,1113.2712501199996
63,374,0.0017842650413513184,0.0027673803,3.9080653,0.026806641,-0.0004068465,344.82729744911194,129024,129024,20.019735,1118.97,1113.31136848
64,445,0.0018367767333984375,0.006328292,3.9192066,0.08183594,-0.0013238897,350.29478311538696,131072,131072,20.011427,1139.19,1133.4191567099997
65,427,0.02871030569076538,0.00391111,3.92232,0.042529296,-0.0018798697,354.8963646888733,133120,133120,19.615055,1159.4,1153.50545749
66,412,0.0029241442680358887,0.002920155,3.928873,0.033203125,-0.0009516532,359.68887162208557,135168,135168,20.046228,1179.62,1173.6516767999997
67,400,0.6662401556968689,0.004071201,3.9375699,0.04633789,-0.0014907751,364.652569770813,137216,137216,22.662334,1179.62,1173.70327487
68,423,-0.008364439010620117,0.0011305568,3.9530594,0.007421875,0.00020573646,369.76674461364746,139264,139264,20.101635,1199.84,1193.88397227
69,396,-0.0008438825607299805,0.0020946846,3.962365,0.014208985,-0.00032559046,374.6066222190857,141312,141312,20.06908,1220.06,1214.05887384
70,407,0.6705809533596039,0.0044225273,3.9657357,0.050878905,-0.0009956645,379.76735401153564,143360,143360,22.507084,1199.84,1194.15539544
71,406,0.6614318192005157,0.003948584,3.9696896,0.04086914,-0.00090456166,384.7944104671478,145408,145408,22.809696,1199.84,1194.2206559
72,405,-0.0017548799514770508,0.0024712263,3.9707074,0.019726563,-0.0005957809,389.828332901001,147456,147456,19.982979,1220.06,1214.4006504700003
73,419,0.7769949287176132,0.0016904749,3.9817672,0.013720703,-0.0008426575,394.8788113594055,149504,149504,25.29318,1199.85,1194.3040363000002
74,360,0.783204197883606,0.0018480194,3.9870434,0.015039062,-0.0002957278,399.76702308654785,151552,151552,24.798428,1220.07,1214.48015744
75,371,0.6717295050621033,0.001927287,3.9793289,0.016162109,-0.0008389326,405.4531283378601,153600,153600,22.17504,1199.85,1194.3750435700001
76,395,0.662741631269455,0.00384342,3.97314,0.045458984,-0.002079775,410.9716680049896,155648,155648,22.209545,1199.84,1194.44721105
77,401,0.785799115896225,0.002013783,3.9774804,0.016796876,-0.0007924855,416.14730978012085,157696,157696,24.83804,1199.84,1194.5354728600003
78,342,0.6769955456256866,0.0033876926,3.985073,0.033984374,-0.00055557693,421.2520396709442,159744,159744,22.116407,1199.84,1194.6265259900001
79,353,0.013331949710845947,0.0046021487,3.987265,0.054296874,-0.00074073765,427.2330467700958,161792,161792,19.667408,1199.84,1194.70787137
80,348,0.6665605306625366,0.0020965852,4.0057263,0.017822266,-0.0009547038,433.02732729911804,163840,163840,23.042156,1179.63,1174.70925613
81,387,0.02632439136505127,0.004689583,4.016,0.058398437,-0.0022112497,438.90580105781555,165888,165888,19.688358,1199.85,1194.85809785
82,397,0.00034987926483154297,0.0026656357,4.016383,0.022705078,0.00072720693,444.19361782073975,167936,167936,20.054443,1220.07,1215.0128437399999
83,401,0.7814427316188812,0.001711119,4.0136585,0.009912109,0.0008627555,449.3500945568085,169984,169984,25.055557,1220.07,1215.02256761
84,434,0.012415766716003418,0.003348759,4.011226,0.02998047,0.0007515528,454.4557330608368,172032,172032,19.842861,1220.07,1215.03811009
85,384,-0.024527549743652344,0.0025307848,4.016572,0.025878906,0.00045912192,459.1736514568329,174080,174080,20.372068,1240.28,1235.2047028299999
86,391,-0.0017393827438354492,0.0017848922,4.023884,0.0108886715,0.00032268214,464.4953281879425,176128,176128,20.284813,1240.28,1235.2336471699998
87,413,0.6629862487316132,0.0030612268,4.0202885,0.025830079,-0.001167231,469.72326135635376,178176,178176,23.083591,1260.5,1255.4054532599998
88,398,-0.0069255828857421875,0.005946512,4.019845,0.07788086,-0.002936177,474.6744339466095,180224,180224,20.252535,1260.5,1255.42115842
89,412,0.6744036078453064,0.0026884472,4.026801,0.028076172,-0.0009941731,479.809588432312,182272,182272,22.394264,1240.28,1235.30874853
90,441,-0.00042891502380371094,0.0053427643,4.0406475,0.068798825,-0.003705065,484.78040194511414,184320,184320,20.02954,1260.5,1255.4926760800001
91,425,0.6678346693515778,0.0034746558,4.050602,0.035888672,-0.0012556239,489.4207408428192,186368,186368,22.212063,1260.51,1255.59878189
