n_updates,explained_variance,fps,ep_reward_mean,serial_timesteps,time_elapsed,approxkl,policy_loss,clipfrac,total_timesteps,ep_len_mean,policy_entropy,value_loss
33,0.9794546384364367,584,924.5504927872339,67584,111.06937289237976,0.0045330143,-0.005667818,0.051074218,67584,1394.404255319149,5.9606047,2.7203648
34,0.9145505279302597,580,931.8330361836735,69632,114.57189512252808,0.0032412268,-0.0027080984,0.03339844,69632,1400.857142857143,5.946347,11.993681
35,0.7958483248949051,595,940.75680496,71680,118.09910440444946,0.004168068,-0.0045748977,0.047021486,71680,1413.82,5.938255,16.92666
36,0.8785976767539978,606,951.5795302941176,73728,121.5381829738617,0.0033371965,-0.003267257,0.035351563,73728,1426.2745098039215,5.9291143,10.374459
37,0.889528863132,594,960.487712923077,75776,124.91373705863953,0.0028976398,-0.0030218388,0.030859375,75776,1438.25,5.9320526,9.921911
38,0.9484723508358002,567,963.1006800185185,77824,128.35820245742798,0.0033783019,-0.0033570994,0.031201173,77824,1437.462962962963,5.9291945,10.246088
39,0.7787727415561676,608,968.7422111636364,79872,131.9688971042633,0.0053206403,-0.004904873,0.0668457,79872,1448.581818181818,5.9274626,10.295294
40,0.8324146866798401,617,957.5501269821428,81920,135.33308243751526,0.0039758817,-0.0030735633,0.04638672,81920,1433.3214285714287,5.9398975,8.980013
41,0.8474329710006714,603,963.6864918245615,83968,138.65048575401306,0.0025792306,-0.0037057106,0.027636718,83968,1444.122807017544,5.952201,10.267297
42,0.8665879815816879,599,965.5313439322034,86016,142.04273200035095,0.0034803718,-0.0016467841,0.04169922,86016,1446.915254237288,5.9630814,17.356739
43,0.936580203473568,592,964.65334875,88064,145.45762062072754,0.0040980903,-0.003144414,0.035595704,88064,1443.6333333333334,5.9651046,5.982478
44,0.9118727892637253,577,971.8159141311476,90112,148.91192197799683,0.006298486,-0.0051807603,0.07646485,90112,1453.5573770491803,5.960589,10.334792
45,0.925875224173069,584,976.6140376349207,92160,152.46164059638977,0.0027085366,-0.0029490609,0.027294923,92160,1458.5555555555557,5.9561133,10.225962
46,0.8706096857786179,605,982.97826921875,94208,155.96525073051453,0.004582192,-0.006844797,0.055859376,94208,1467.78125,5.9572763,10.321303
47,0.9349837899208069,581,986.5321115384615,96256,159.34747123718262,0.0028423448,-0.004352352,0.03100586,96256,1469.676923076923,5.955226,8.243238
48,0.8100416958332062,604,992.5785691969699,98304,162.86904883384705,0.003165225,-0.0034802612,0.036621094,98304,1478.4545454545455,5.9616632,12.559479
49,0.8629566729068756,584,975.1742797826089,100352,166.25516319274902,0.0037577015,-0.0033406913,0.04042969,100352,1454.0289855072465,5.9823346,20.156952
50,0.8571145534515381,591,963.6317930140848,102400,169.76206827163696,0.0049180575,-0.006792576,0.049853515,102400,1438.6760563380283,6.009688,18.984423
51,0.885947659611702,581,954.9820845890412,104448,173.22740530967712,0.002935977,-0.0037071086,0.03305664,104448,1425.2328767123288,6.026582,16.400627
52,0.9394751824438572,553,958.2150801891893,106496,176.75205087661743,0.003495264,-0.0022949371,0.04008789,106496,1427.2027027027027,6.0361896,7.647246
53,0.9033306762576103,583,950.6283222236843,108544,180.45334482192993,0.002510602,-0.0009903722,0.0296875,108544,1416.3552631578948,6.0396137,12.81825
54,0.9347878992557526,571,948.5797194025976,110592,183.96445870399475,0.0020538694,-0.002931582,0.019873047,110592,1412.4805194805194,6.0414596,7.174096
55,0.8802049532532692,550,959.0599157468355,112640,187.5507242679596,0.0039504985,-0.00751605,0.049316406,112640,1422.5569620253164,6.052411,25.495209
56,0.9218150526285172,582,955.7423529625,114688,191.2693259716034,0.0022642808,-0.0030274591,0.020410156,114688,1417.3375,6.0597186,9.108346
57,0.8918381556868553,596,959.8319755432101,116736,194.78276181221008,0.0026589625,-0.0064699785,0.030761719,116736,1422.2716049382716,6.0651712,7.5466104
58,0.88924989849329,583,965.1287955121952,118784,198.21415638923645,0.0035592145,-0.0052261716,0.037988283,118784,1429.9146341463415,6.074718,12.842438
59,0.9495833851397038,524,969.6638383493978,120832,201.7247314453125,0.0030085947,-0.0031959105,0.030859375,120832,1434.9277108433735,6.0721364,7.2212267
60,0.8745188415050507,561,978.9805924117647,122880,205.6303265094757,0.0036049515,-0.0027020094,0.0390625,122880,1443.7058823529412,6.07275,22.998516
61,0.9199919924139977,567,972.2742794827587,124928,209.2754671573639,0.0036389704,-0.0058464217,0.04135742,124928,1432.9080459770114,6.083188,13.551625
62,0.8803195953369141,574,978.1818490568181,126976,212.88354635238647,0.003250746,-0.0027524598,0.038623046,126976,1439.909090909091,6.0887475,13.197243
63,0.8215116560459137,590,983.1032216179775,129024,216.45007038116455,0.00388824,-0.004771283,0.047753908,129024,1446.752808988764,6.085257,18.279356
64,0.9344765245914459,588,980.0844994666666,131072,219.91628861427307,0.003237296,-0.0038330224,0.035742186,131072,1443.911111111111,6.0930724,8.652847
65,0.9535976387560368,544,987.6752836703296,133120,223.3983597755432,0.004765383,-0.0050181765,0.056689452,133120,1450.5604395604396,6.1088347,16.506449
66,0.9212273433804512,584,985.5515055806451,135168,227.15672659873962,0.0015816422,-0.005056369,0.014453125,135168,1452.4408602150538,6.1216145,14.069982
67,0.908770315349102,547,992.5082269042553,137216,230.66252446174622,0.004419351,-0.002844523,0.050634764,137216,1458.787234042553,6.1291075,15.228724
68,0.8951704576611519,536,1000.5859982526314,139264,234.40459418296814,0.0033280395,-0.0009935978,0.034423828,139264,1465.0,6.137508,18.339073
69,0.9466044642031193,604,996.4434301979167,141312,238.21916818618774,0.0017388177,-0.0026372082,0.017431641,141312,1460.2395833333333,6.145951,5.344831
70,0.9262455180287361,582,999.8909424639174,143360,241.60728907585144,0.0022443256,-0.0024163597,0.021679688,143360,1466.3092783505156,6.1420264,11.005245
71,0.9262267351150513,571,1006.8226006020408,145408,245.1233036518097,0.003512642,-0.004062371,0.032666016,145408,1472.2551020408164,6.1293826,10.844269
72,0.9012293070554733,585,1009.9573058181818,147456,248.70725560188293,0.0034455466,-0.0029688564,0.038916014,147456,1478.080808080808,6.11897,13.17909
73,0.9106729626655579,566,1015.63753365,149504,252.20758771896362,0.0018986588,-0.0016350374,0.018652344,149504,1483.79,6.11702,13.932854
74,0.9401879496872425,577,1024.67580808,151552,255.82327032089233,0.0032430752,-0.0015070109,0.034521483,151552,1496.0,6.109775,7.9224043
75,0.8321043401956558,598,1039.3728022500002,153600,259.36898493766785,0.0020331005,-0.001702074,0.020996094,153600,1513.71,6.097849,14.714149
76,0.9552311971783638,575,1046.1475154999998,155648,262.7910273075104,0.0043795207,-0.0046954234,0.04941406,155648,1523.68,6.095405,7.021024
77,0.8596048653125763,617,1059.0017776,157696,266.3518879413605,0.002743564,-0.0024350819,0.030712891,157696,1538.8,6.093936,10.839571
78,0.753286138176918,588,1071.5815824400001,159744,269.6671531200409,0.0028427872,-0.004314128,0.02993164,159744,1556.33,6.095774,17.266838
79,0.8113169074058533,605,1086.9055644600003,161792,273.14711833000183,0.005734739,-0.004748591,0.0625,161792,1575.82,6.1041994,22.586658
80,0.9044029712677002,556,1100.04459943,163840,276.5314552783966,0.003612979,-0.0041843746,0.041308593,163840,1590.76,6.108292,11.357675
81,0.8411302864551544,613,1112.46611319,165888,280.2137975692749,0.0046448885,-0.0056542354,0.05341797,165888,1605.78,6.1057863,10.235556
82,0.7813355475664139,584,1110.9772625800001,167936,283.55254673957825,0.00410785,-0.0047439504,0.04711914,167936,1607.48,6.108253,16.848282
83,0.8615366518497467,594,1124.23940618,169984,287.0570545196533,0.0020116486,-0.0012361275,0.020410156,169984,1624.97,6.107913,11.064432
84,0.8585935682058334,580,1138.6570093900002,172032,290.50095987319946,0.0030490006,-0.0016262444,0.03745117,172032,1642.6,6.10619,18.703978
85,0.8018794804811478,597,1150.8688829100001,174080,294.0289008617401,0.0017413661,-0.0021076645,0.014746094,174080,1660.2,6.099376,13.522207
86,0.8632884174585342,595,1163.4624476899999,176128,297.45552015304565,0.0030256852,-0.003064956,0.03730469,176128,1677.7,6.0802503,15.080058
87,0.8946338072419167,577,1177.42908231,178176,300.8973593711853,0.0041092914,-0.0022073877,0.04951172,178176,1692.9,6.075098,11.710637
88,0.8208187967538834,592,1177.28466348,180224,304.4441888332367,0.0024040788,-0.0023030085,0.023974609,180224,1692.9,6.0677786,13.758734
89,0.9010532945394516,576,1179.16420531,182272,307.89937114715576,0.0042408486,-0.0015529564,0.048095703,182272,1692.9,6.0790696,13.973864
90,0.8712442964315414,599,1180.79911668,184320,311.4548456668854,0.0037075125,-0.004055548,0.042675782,184320,1692.9,6.0958967,11.020105
91,0.857897624373436,586,1181.49386685,186368,314.8724899291992,0.0033339288,-0.0027539844,0.04018555,186368,1692.9,6.096208,17.251913
92,0.8501158505678177,582,1183.75531073,188416,318.3635013103485,0.0024655994,-0.00077923917,0.027246093,188416,1692.9,6.0894723,16.951805
93,0.8577831238508224,567,1184.3509338099998,190464,321.8824825286865,0.004913827,-0.0066294298,0.04560547,190464,1692.9,6.0923085,14.942673
94,0.9050135537981987,551,1187.4056699999999,192512,325.49118280410767,0.003677676,-0.0019300127,0.038378906,192512,1692.9,6.1016026,17.469944
95,0.9953601295128465,551,1193.807131,194560,329.2059326171875,0.0073194792,-0.008557821,0.08496094,194560,1699.96,6.10528,0.63916385
96,0.9496652968227863,587,1196.7164961099998,196608,332.92228269577026,0.0046701254,-0.0059952876,0.059521485,196608,1699.96,6.0978675,4.7120934
97,0.959076814353466,554,1209.30089441,198656,336.40728187561035,0.007849464,-0.0062442147,0.10205078,198656,1714.94,6.074975,5.6404357
98,0.8729768246412277,599,1213.06702018,200704,340.102694272995,0.002940824,-0.0044702096,0.031054687,200704,1714.94,6.0444846,7.797061
99,0.8861195966601372,574,1218.9343281,202752,343.5189917087555,0.003270403,-0.003059463,0.038769532,202752,1721.73,6.031618,15.079201
100,0.8842256218194962,589,1215.29189438,204800,347.08553433418274,0.0033250493,-0.0020993399,0.038134765,204800,1717.01,6.033882,11.502546
101,0.8614387959241867,570,1214.87666897,206848,350.5602881908417,0.0031523858,-0.0031742696,0.038330078,206848,1717.01,6.04878,16.420963
102,0.9415540061891079,574,1227.31762377,208896,354.1533045768738,0.0035113438,-0.0057225237,0.039404295,208896,1731.86,6.056498,10.624586
103,0.8535746932029724,581,1220.65654972,210944,357.71621918678284,0.00328983,-0.006141818,0.037744142,210944,1719.4,6.0659056,24.873772
104,0.7628225833177567,617,1219.9356079400002,212992,361.2412235736847,0.0034402304,-0.0028139749,0.039208986,212992,1719.4,6.078227,14.635092
105,0.8841281831264496,561,1220.4591671700002,215040,364.5562629699707,0.0024151208,-0.000103230195,0.023974609,215040,1719.4,6.087903,18.816154
106,0.7664568275213242,607,1217.9919040700001,217088,368.2020010948181,0.0027966744,-0.0006630618,0.033837892,217088,1719.4,6.0913324,10.942364
107,0.7863970249891281,606,1216.2711917000001,219136,371.57127380371094,0.0030399268,-0.0012540732,0.0265625,219136,1719.4,6.08448,11.282554
108,0.8692900240421295,598,1214.56103918,221184,374.9473431110382,0.0023774686,-0.0012549828,0.02470703,221184,1717.89,6.081732,8.621703
109,0.8212601989507675,601,1218.6331891,223232,378.3719148635864,0.00328466,-0.002910377,0.03691406,223232,1725.36,6.0769515,11.715997
110,0.8263111710548401,602,1216.13509547,225280,381.7774052619934,0.0036332496,-0.002361285,0.038476564,225280,1725.36,6.060673,14.759503
111,0.8644343018531799,545,1217.44745279,227328,385.17611265182495,0.0062894053,-0.001713877,0.07890625,227328,1725.36,6.0692577,19.085718
112,0.8704683929681778,552,1219.91345023,229376,388.9303331375122,0.0030879169,-0.0026920647,0.033154298,229376,1725.36,6.0811014,18.61611
113,0.8117838054895401,594,1223.75221459,231424,392.64080595970154,0.0020559714,-0.0030675917,0.019677734,231424,1732.15,6.089433,11.078708
114,0.8349844962358475,604,1222.9876023300003,233472,396.084326505661,0.004749736,-0.0028625187,0.05234375,233472,1732.15,6.097405,13.031389
115,0.8366134166717529,592,1216.1341969000002,235520,399.4705865383148,0.0034708888,-0.0065518627,0.040039062,235520,1722.66,6.1138453,9.360301
116,0.9397876635193825,544,1213.09832823,237568,402.9267179965973,0.007865826,-0.0048211436,0.053222656,237568,1722.66,6.1274986,10.455358
117,0.7532153725624084,592,1216.30829408,239616,406.6858739852905,0.0035849288,-0.0035084381,0.04111328,239616,1722.66,6.1358595,18.865223
118,0.8440396189689636,612,1214.43594553,241664,410.143132686615,0.0027997638,-0.003106726,0.03125,241664,1722.66,6.1444697,11.1387005
119,0.8813571780920029,540,1220.86779599,243712,413.487726688385,0.0037749566,-0.0015542029,0.042871095,243712,1732.59,6.1529903,18.531162
120,0.7987328320741653,599,1224.6358105900001,245760,417.28013014793396,0.0025626265,-0.0030238773,0.02607422,245760,1732.59,6.1508703,14.67993
121,0.7704550474882126,610,1222.5251083800001,247808,420.6962802410126,0.0026536458,-0.00082463305,0.026904296,247808,1732.59,6.149227,10.352031
122,0.7758395671844482,602,1221.1915467000001,249856,424.0539758205414,0.0023782107,-0.0010283196,0.024902344,249856,1732.59,6.152133,9.434008
123,0.7983889430761337,606,1226.2521705299998,251904,427.45608592033386,0.002340322,-0.0016477534,0.024609376,251904,1741.6,6.1588335,9.176876
124,0.8379560261964798,615,1226.11756931,253952,430.83491230010986,0.004032375,-0.0060363156,0.047558594,253952,1745.23,6.168816,9.787388
125,0.8681181520223618,589,1232.22223069,256000,434.1623327732086,0.0023965144,-0.0030722644,0.027001953,256000,1752.7,6.178817,17.137695
126,0.9352107122540474,571,1228.9420069100001,258048,437.63619208335876,0.0027226512,-0.0045225425,0.030419922,258048,1745.53,6.1893797,8.204827
127,0.9221907034516335,567,1230.5992274,260096,441.21825432777405,0.0031712912,-0.0025271098,0.031201173,260096,1745.53,6.190509,10.785296
128,0.8766855970025063,566,1240.61809162,262144,444.82726430892944,0.003426864,-0.00083177723,0.035351563,262144,1755.98,6.1779013,18.408121
129,0.8437690883874893,579,1238.40804155,264192,448.44522976875305,0.003639831,-0.0015220535,0.04140625,264192,1754.97,6.180146,18.13131
130,0.8412019461393356,585,1240.7197215600002,266240,451.9800155162811,0.0030173934,-0.0022516255,0.03334961,266240,1758.16,6.189399,12.464143
131,0.8763212263584137,563,1246.9229741100003,268288,455.4776027202606,0.006094696,-0.0052199746,0.07397461,268288,1763.73,6.1794195,18.938633
132,0.8683129400014877,569,1248.76452364,270336,459.11447501182556,0.0031965715,-0.0019024049,0.03618164,270336,1763.73,6.17838,19.267649
133,0.8938269093632698,551,1253.0090854200002,272384,462.7132520675659,0.004001583,-0.0024313063,0.046679687,272384,1768.31,6.181262,18.947346
134,0.9524112083017826,556,1254.91165436,274432,466.4258716106415,0.006865766,-0.0060870093,0.0949707,274432,1767.81,6.1691203,6.6132956
135,0.8964001759886742,551,1266.7422331,276480,470.10415482521057,0.0025198187,-0.000542336,0.024267578,276480,1779.83,6.166007,18.814201
136,0.7985427975654602,582,1272.60879924,278528,473.8216438293457,0.002914587,-0.0035783432,0.036035158,278528,1788.41,6.1686754,19.217987
137,0.8896197825670242,533,1285.9305768500003,280576,477.3400480747223,0.0037568354,-0.001061544,0.039648436,280576,1801.78,6.1544127,17.735815
138,0.9356134235858917,608,1289.2118125700001,282624,481.17833256721497,0.002297436,-0.002265501,0.025048828,282624,1806.46,6.1382294,5.550332
139,0.8654176145792007,576,1296.03055615,284672,484.54372453689575,0.0019231178,-0.0015652664,0.020996094,284672,1816.4,6.139857,12.97341
140,0.8208749443292618,608,1287.2998376599999,286720,488.0951099395752,0.0027393617,-0.0046753334,0.025390625,286720,1808.55,6.13677,16.614136
141,0.8754724413156509,575,1296.11561467,288768,491.46356105804443,0.0028385017,-0.0022140194,0.030322265,288768,1819.86,6.1300354,16.642632
142,0.8964119553565979,584,1303.2443053199997,290816,495.02569937705994,0.0026544114,-0.0025755211,0.025683593,290816,1829.23,6.1351266,9.183403
143,0.8870074674487114,548,1311.9524063199997,292864,498.5299620628357,0.003771733,-0.0013383101,0.04433594,292864,1838.54,6.1330633,16.275051
144,0.8448316156864166,592,1299.4878171999999,294912,502.26166462898254,0.0027229222,-0.005386076,0.031396486,294912,1825.28,6.12869,13.124631
145,0.9071874469518661,544,1309.60158156,296960,505.71702671051025,0.0050657433,-0.002128149,0.060009766,296960,1835.72,6.127035,15.50853
146,0.9103673994541168,561,1312.4438966700002,299008,509.4755096435547,0.0041399174,-0.0030186176,0.04941406,299008,1838.04,6.111223,15.132892
147,0.9970720312558115,560,1312.4438966700002,301056,513.1211524009705,0.005129274,-0.006490541,0.066503905,301056,1838.04,6.1103,0.43150276
148,0.9176790565252304,614,1311.19278601,303104,516.7772901058197,0.0027034553,-0.0040371856,0.029101562,303104,1836.42,6.0940948,9.8926735
149,0.8380575925111771,586,1309.15869525,305152,520.1112551689148,0.0051244795,-0.005215658,0.058007814,305152,1836.42,6.09171,15.995697
150,0.8985996916890144,542,1314.79755246,307200,523.6031806468964,0.0034353242,-0.00054080255,0.03276367,307200,1841.24,6.0956254,17.19225
151,0.9547133632004261,557,1320.7083324200003,309248,527.3829004764557,0.006497804,-0.00602767,0.07851563,309248,1848.31,6.1003027,6.909625
152,0.8727705180644989,610,1330.10458134,311296,531.0580930709839,0.0032026533,-0.0042975736,0.033984374,311296,1861.06,6.102245,10.937336
153,0.8891394957900047,606,1314.7362923699998,313344,534.4155724048615,0.0018561261,-0.0016604994,0.019238282,313344,1843.25,6.096262,12.777269
154,0.8924825266003609,559,1323.7994824500001,315392,537.7953486442566,0.0040183016,-0.002024144,0.04892578,315392,1851.83,6.104537,19.609364
155,0.9033658429980278,563,1322.6299240600001,317440,541.4583930969238,0.0030778914,-0.0040109893,0.031103516,317440,1851.83,6.1192603,13.465146
156,0.9547877125442028,553,1315.2209728000003,319488,545.0918838977814,0.0028799195,-0.0021326512,0.030664062,319488,1837.4,6.1335783,6.5284624
157,0.9551210030913353,542,1324.57606638,321536,548.7913253307343,0.0031843067,-0.0014227141,0.032910157,321536,1847.19,6.162424,7.904708
158,0.9052660465240479,552,1325.25058705,323584,552.5635075569153,0.0040846546,-0.0039438605,0.047314454,323584,1847.19,6.176076,14.850001
159,0.8864562287926674,569,1324.08925174,325632,556.2721989154816,0.0027129955,-0.0010964462,0.02993164,325632,1847.19,6.1867876,19.708138
160,0.894214577972889,537,1334.0217451400001,327680,559.8680462837219,0.0042136526,-0.0004060354,0.04765625,327680,1857.6,6.1808176,18.215881
161,0.870202973484993,564,1338.30722656,329728,563.6820704936981,0.0029705255,-0.0032202587,0.032714844,329728,1857.6,6.166546,20.004581
162,0.9070273339748383,533,1337.0997191600002,331776,567.3107750415802,0.004352308,-0.0031998518,0.05341797,331776,1857.6,6.163421,16.642788
163,0.8984352648258209,541,1340.91399757,333824,571.1522843837738,0.0022176336,5.4355587e-05,0.021484375,333824,1857.6,6.1663437,15.34055
164,0.8446436077356339,590,1336.5519739999997,335872,574.9367034435272,0.0033198372,-0.0054028626,0.03769531,335872,1850.22,6.1670523,26.865244
165,0.9535774439573288,568,1328.9030155999997,337920,578.4046173095703,0.0039155753,-0.0029783398,0.04111328,337920,1841.81,6.1684318,6.4637747
166,0.8815228268504143,559,1330.5623364000003,339968,582.006097316742,0.0023372187,-0.0013390121,0.02109375,339968,1839.14,6.1671176,19.158915
167,0.8912558481097221,551,1333.3493486099999,342016,585.6675879955292,0.0024245826,-0.00048413555,0.023095703,342016,1839.14,6.1685305,19.761919
168,0.8470829278230667,560,1334.8578851299994,344064,589.3785276412964,0.00300739,-0.0008261496,0.027832031,344064,1839.14,6.1653757,17.368826
169,0.8523349314928055,559,1346.5899754899997,346112,593.0325739383698,0.004201929,-0.005307638,0.043310545,346112,1852.8,6.158862,17.723501
170,0.826811820268631,573,1346.5668304899996,348160,596.6903488636017,0.0036647592,-0.004199845,0.045703124,348160,1852.8,6.159766,20.610838
171,0.9517892338335514,561,1338.3757038599997,350208,600.2619652748108,0.0021096426,-0.0012168625,0.021777343,350208,1842.22,6.1738205,7.9788857
172,0.8956395834684372,569,1332.4329000100001,352256,603.9120421409607,0.0023145513,-0.00090208725,0.024951171,352256,1829.37,6.1769876,23.271488
173,0.9671658426523209,548,1310.2175247599998,354304,607.5071496963501,0.0022264794,-0.001542828,0.018554688,354304,1800.35,6.1754613,7.903302
174,0.8859839290380478,566,1314.1718220299997,356352,611.2410192489624,0.0028113467,-0.002074543,0.02758789,356352,1800.35,6.178556,18.8947
175,0.8963762000203133,547,1313.6745218300002,358400,614.8543860912323,0.004351589,-0.0034305237,0.050488282,358400,1800.35,6.1891246,19.652916
176,0.8753390535712242,538,1317.2412452899998,360448,618.5957334041595,0.0034521732,-0.0018268923,0.037158202,360448,1800.35,6.1805377,18.846647
177,0.9540860392153263,552,1314.6707682699998,362496,622.4024789333344,0.0024598911,-0.0023707587,0.021533202,362496,1794.92,6.176824,9.130316
178,0.6522251665592194,609,1315.4452690899998,364544,626.1112604141235,0.0030318075,-0.0028091718,0.03227539,364544,1794.92,6.1787715,22.812593
179,0.946167815476656,541,1314.94051999,366592,629.469475030899,0.0016803609,-0.0007538767,0.014550781,366592,1794.92,6.189927,10.049513
180,0.6767570674419403,599,1316.65144661,368640,633.2545428276062,0.0039450163,-0.005277117,0.045166016,368640,1794.92,6.2079496,19.216618
181,0.9420919418334961,535,1313.3825612500002,370688,636.6721320152283,0.001983142,-0.004380324,0.020019531,370688,1794.92,6.22927,10.843378
182,0.793072372674942,581,1315.14661988,372736,640.4951021671295,0.0028999862,-0.0047400636,0.030322265,372736,1794.92,6.2496595,20.204584
183,0.9363794252276421,541,1321.6148018899999,374784,644.016176700592,0.004145886,-0.00629868,0.04248047,374784,1802.99,6.2757616,11.529062
184,0.8866989761590958,536,1322.35697961,376832,647.7985315322876,0.004260438,-0.0021750354,0.04951172,376832,1802.99,6.284826,19.121578
185,0.888964407145977,545,1324.7713166500002,378880,651.6193745136261,0.002416022,-0.0036011327,0.022998046,378880,1802.99,6.2811866,19.820875
186,0.7873834669589996,577,1324.23829873,380928,655.3720698356628,0.0038097904,-0.0054279957,0.043115236,380928,1802.99,6.2843904,20.08194
187,0.9256390258669853,548,1324.93523851,382976,658.9212939739227,0.004072322,-0.0021904525,0.04350586,382976,1802.99,6.275586,15.037906
188,0.7053312361240387,605,1334.3856566500003,385024,662.6582398414612,0.0033457086,-0.0036225799,0.042578124,385024,1813.67,6.274357,20.504873
189,0.8067731261253357,589,1335.9146639399999,387072,666.0406994819641,0.0022078252,-0.0028679676,0.019873047,387072,1818.39,6.2820425,18.69599
190,0.735325962305069,602,1336.40295603,389120,669.5144999027252,0.0024592974,-0.004344805,0.025488282,389120,1818.39,6.2816095,19.355457
191,0.9292137324810028,574,1335.4951941999998,391168,672.9141306877136,0.0025432825,-0.0037759908,0.023925781,391168,1818.39,6.274043,10.075926
192,0.8857184126973152,564,1334.2443073999998,393216,676.4809701442719,0.0033741551,-0.002583305,0.036035158,393216,1818.39,6.256228,19.46398
