#{"t_start": 1750958152.8707652, "env_id": null}
r,l,t
131.962231,809,2.228821
139.101471,736,3.538386
290.819677,1337,6.525554
96.004829,488,7.360831
139.837125,760,9.016267
52.841604,281,9.536774
77.102998,364,10.259959
306.27879,1520,13.23949
64.303546,346,13.789445
99.671879,482,14.788299
60.419339,328,15.334936
402.437018,2049,19.272369
203.190934,1064,21.491434
83.777349,477,22.325082
239.30803,1135,24.362926
462.090776,2049,28.161039
528.851151,2049,32.477623
457.101855,2049,36.54834
504.772948,2049,40.54345
503.988346,2049,45.112525
472.329263,2049,50.05242
527.223898,2049,55.386644
172.542287,861,57.634186
304.742746,1201,60.426694
312.983988,1545,63.776886
437.994507,2049,68.189795
421.146765,2049,72.837937
439.775765,2049,77.15468
440.512863,2049,81.646037
439.226068,2049,86.095947
464.059246,2049,90.602008
453.605365,2049,95.18183
452.854883,2049,99.756238
443.068819,2049,104.740857
413.040704,2049,109.843891
423.086977,2049,114.513731
227.873897,1123,117.728556
287.423181,1330,120.661884
442.064582,2049,125.157267
453.020876,2049,129.553792
424.826313,2049,134.488263
438.756853,2049,139.262778
473.078238,2049,144.017906
476.447331,2049,149.01984
506.176989,2049,153.412365
494.33124,2049,158.018034
512.338396,2049,162.543195
523.403464,2049,167.292475
512.50433,2049,171.862988
514.179808,2049,176.400088
523.43867,2049,180.962296
546.286185,2049,185.729868
531.497836,2049,190.431317
538.393541,2049,195.400254
541.728781,2049,200.127306
544.673378,2049,204.909555
555.850787,2049,209.924696
555.71339,2049,214.580231
568.419186,2049,219.331297
573.955133,2049,224.819176
592.046085,2049,230.044465
620.282443,2049,234.999649
637.962833,2049,239.997724
651.736966,2049,245.221251
621.312456,2049,250.070263
677.881728,2049,255.123191
677.764249,2049,260.09649
742.311218,2049,264.859283
668.735062,2049,269.625191
788.52599,2049,274.464457
790.358603,2049,279.439792
747.207793,2049,284.384521
800.573394,2049,289.466201
844.548212,2049,294.439836
681.880145,1642,298.796458
592.838055,1481,302.289047
585.501608,1468,305.675453
672.885688,1633,309.14921
590.120593,1464,312.984133
292.630452,807,315.318571
261.761071,772,317.131591
444.344362,1204,320.425693
233.143762,649,321.905506
396.659691,1151,324.487583
249.953309,722,326.400666
311.98589,914,328.406514
184.248394,595,330.093205
358.498513,1178,332.669585
647.852643,2049,337.419714
642.671702,2049,342.292529
682.725397,2000,346.910052
724.616928,2049,351.737163
687.002481,2049,358.894172
732.357589,2049,365.70279
519.966554,1545,370.54194
539.173514,1600,374.925802
659.984804,2049,379.71089
764.257414,2049,384.57995
725.746652,2049,389.454283
767.722062,2049,394.337803
854.696844,2049,399.168297
890.204979,2049,404.508866
931.326332,2049,409.654662
906.754155,2049,415.2268
954.318242,2049,421.464946
898.407096,2049,427.66181
936.768594,2049,432.875942
921.993598,2049,438.805564
677.734362,1497,442.653924
541.885698,1208,446.063146
1015.750373,2049,451.190895
998.129226,2028,456.502503
537.663226,1179,459.324732
974.755116,2049,464.294871
870.729745,2049,469.011416
