serial_timesteps,ep_len_mean,clipfrac,explained_variance,value_loss,ep_reward_mean,n_updates,approxkl,time_elapsed,policy_entropy,policy_loss,fps,total_timesteps
116736,1714.5294117647059,0.047070313,0.08262431621551514,3.2954605,418.3784765147059,57,0.0038723603,260.0767171382904,1.617485,-0.0027233271,426,116736
118784,1719.376811594203,0.03466797,0.053846895694732666,1.9943126,422.00683282608696,58,0.00322068,264.8763575553894,1.636747,-0.002573534,430,118784
120832,1724.0857142857142,0.020263672,0.11752462387084961,4.2220163,427.24282078571423,59,0.0023357866,269.63008165359497,1.6419973,-0.0020473106,417,120832
122880,1728.661971830986,0.020117188,0.050997912883758545,3.638176,432.3571275774648,60,0.0023176328,274.53941464424133,1.6342531,-0.0010907743,409,122880
124928,1733.111111111111,0.025683593,0.10504138469696045,3.1109004,436.7300534861111,61,0.0029504313,279.5354630947113,1.6224312,-0.0025033497,417,124928
126976,1737.4383561643835,0.022705078,0.08339434862136841,4.0788126,441.71420883561643,62,0.002609557,284.43601870536804,1.6116784,-0.0018874457,411,126976
129024,1741.6486486486488,0.039355468,0.14637446403503418,4.7296042,447.15791158108107,63,0.0038203455,289.4075162410736,1.6071851,-0.0041503585,395,129024
131072,1740.32,0.034814455,0.2010326385498047,3.865939,450.28754136000003,64,0.0034458884,294.5827875137329,1.6036825,-0.0036420848,404,131072
133120,1736.907894736842,0.026953125,0.22143393754959106,4.1835217,452.16320601315795,65,0.0026726527,299.6460840702057,1.6134548,-0.0029817536,442,133120
135168,1732.128205128205,0.0362793,0.21186482906341553,5.7774954,456.70244811538464,66,0.003345292,304.2721748352051,1.6216524,-0.00451357,433,135168
137216,1728.73417721519,0.039013673,0.2852655053138733,3.3523784,458.3912853924051,67,0.0036677863,308.9923195838928,1.6231306,-0.0029431446,382,137216
139264,1705.5432098765432,0.013818359,0.2290884256362915,3.7439342,453.9173218395062,68,0.0016163957,314.34724402427673,1.6212928,-0.0011796451,392,139264
141312,1680.392857142857,0.011279297,0.2903006076812744,4.326233,450.49346290476194,69,0.0017524429,319.571341753006,1.6246113,-0.00091312255,414,141312
143360,1660.3372093023256,0.037597656,0.37608885765075684,3.2010791,446.55104747674426,70,0.00376723,324.51130414009094,1.626704,-0.0035060744,417,143360
145408,1642.75,0.028515626,0.34424835443496704,2.582023,442.5697385227273,71,0.0028511058,329.4143850803375,1.6188414,-0.0017150801,438,145408
147456,1647.314606741573,0.015136719,0.21902674436569214,1.795097,444.87628801123594,72,0.0018903501,334.08976769447327,1.6141498,-0.0012510958,414,147456
149504,1651.7777777777778,0.016455078,0.139534592628479,1.9694952,447.0740148333333,73,0.0020851481,339.03681349754333,1.6122456,-0.00038124894,433,149504
151552,1655.6043956043957,0.032470703,0.3811635971069336,1.8318412,449.66359046153843,74,0.003016707,343.7571859359741,1.6058207,-0.0018920467,423,151552
153600,1659.8804347826087,0.04057617,0.3841198682785034,2.454893,452.6522136956522,75,0.003982233,348.5959460735321,1.5999925,-0.0029395747,384,153600
155648,1664.0645161290322,0.028955078,0.33266299962997437,2.243691,455.17210904301083,76,0.002908599,353.9304897785187,1.5912632,-0.00035861466,267,155648
157696,1668.159574468085,0.028759766,0.37670284509658813,2.4978414,458.1208907446809,77,0.003123636,361.591557264328,1.5898402,-0.0011947755,301,157696
159744,1666.8631578947368,0.019482423,0.4693291187286377,2.013928,458.77189772631584,78,0.0022616242,368.38862586021423,1.5893726,-0.0006324225,373,159744
161792,1666.1666666666667,0.050195314,0.4602312445640564,1.7902002,459.6094145625,79,0.0044101533,373.8781507015228,1.5860969,-0.000991312,425,161792
163840,1670.1134020618556,0.05493164,0.390267014503479,2.434736,461.6751402268041,80,0.004707018,378.6973979473114,1.5750803,-0.0020948616,426,163840
165888,1673.9795918367347,0.04135742,0.4355885982513428,2.2289977,464.7627144489796,81,0.003967059,383.4986324310303,1.5645326,-0.0025945394,416,165888
167936,1677.7676767676767,0.029785156,0.4606918692588806,2.705114,467.3989158383838,82,0.0027720365,388.41802072525024,1.5674323,-0.0017658316,422,167936
169984,1681.48,0.029052734,0.5765169858932495,3.2690556,470.4021473,83,0.0027218626,393.26646184921265,1.5667156,-0.0035927196,424,169984
172032,1693.88,0.03334961,0.5892766714096069,4.038315,477.62949343,84,0.0030738707,398.0912663936615,1.5623333,-0.0017102318,403,172032
174080,1707.01,0.038134765,0.5268972516059875,5.214982,485.14052851,85,0.003419676,403.16477704048157,1.563031,-0.0019560861,389,174080
176128,1714.13,0.017480468,0.5536747574806213,4.9144106,491.54559506,86,0.0022859953,408.4186944961548,1.5607162,-0.0011748929,390,176128
178176,1729.74,0.031152343,0.5071943700313568,5.5249915,499.65308832000005,87,0.0031175823,413.66420221328735,1.5487144,-0.0014832728,315,178176
180224,1742.63,0.0680664,0.6565972566604614,3.4609559,507.79789948999996,88,0.005882987,420.1592574119568,1.5373237,-0.0037927288,321,180224
182272,1760.31,0.039892577,0.6384538114070892,4.467706,516.25355441,89,0.0037880514,426.5291004180908,1.5341957,-0.0021867019,396,182272
184320,1777.16,0.02236328,0.574972540140152,4.3087444,524.85021037,90,0.0024209197,431.69354462623596,1.5441062,-0.0018167008,352,184320
186368,1793.96,0.028955078,0.6438950002193451,6.0459156,537.1416666099999,91,0.0027247043,437.4974298477173,1.553232,-0.0031949456,344,186368
188416,1801.22,0.06665039,0.685480922460556,4.7922373,541.5638048,92,0.005527365,443.4411311149597,1.5611904,-0.005995158,396,188416
190464,1818.43,0.08930664,0.6367667019367218,5.7011347,551.11711514,93,0.0066841124,448.60740995407104,1.5750896,-0.005618496,396,190464
192512,1819.37,0.045458984,0.6289437413215637,9.243134,560.4187601399999,94,0.004248452,453.7730326652527,1.5771545,-0.0038233555,386,192512
194560,1835.09,0.042822264,0.7200752794742584,5.2202234,569.32853781,95,0.0041696536,459.07195568084717,1.577318,-0.0028772708,411,194560
196608,1844.23,0.08544922,0.7343210279941559,4.1451616,575.6427549599998,96,0.00654026,464.05111837387085,1.5817416,-0.0054856436,434,196608
198656,1844.23,0.040380858,0.633026659488678,5.220693,580.6467373699999,97,0.0038682315,468.76334857940674,1.5891297,-0.0017691974,431,198656
200704,1844.23,0.039355468,0.6198368668556213,6.154256,585.63375931,98,0.003707715,473.5106647014618,1.5863062,-0.002709031,394,200704
202752,1844.23,0.030810546,0.6649841070175171,5.6030126,591.1466643499999,99,0.0031105527,478.70752573013306,1.5882554,-0.0012914278,381,202752
204800,1844.23,0.032421876,0.653160035610199,5.5178733,596.3414580599999,100,0.0031530596,484.0765688419342,1.5888802,-0.00218613,408,204800
206848,1844.23,0.04248047,0.6679877638816833,5.8110795,601.32804085,101,0.0038525064,489.0942347049713,1.5810604,-0.0019644045,412,206848
208896,1844.23,0.062207032,0.6793017387390137,6.0153155,607.11880677,102,0.006004132,494.064781665802,1.5754201,-0.0051862346,435,208896
210944,1837.38,0.03173828,0.7420866191387177,5.902805,608.70929956,103,0.0030726243,498.7642915248871,1.5790361,-0.0013238906,420,210944
212992,1849.26,0.028125,0.6881441175937653,6.1727104,617.73427846,104,0.0029247375,503.6392014026642,1.5797874,-0.00119636,441,212992
215040,1845.68,0.05683594,0.6748739778995514,9.060007,618.57592,105,0.0055700047,508.2833535671234,1.5736568,-0.0047903513,398,215040
217088,1849.26,0.040234376,0.6976913809776306,5.0563073,625.8654675,106,0.003766967,513.4289684295654,1.5747855,-0.0019054094,317,217088
219136,1849.26,0.06689453,0.6643104553222656,5.6619787,631.88455246,107,0.007942267,519.8880529403687,1.5767004,-0.0025971434,353,219136
221184,1828.23,0.027880859,0.6069805026054382,12.728918,639.4077656899999,108,0.003061245,525.6804602146149,1.5771873,-0.000880503,344,221184
223232,1828.23,0.08408203,0.6300743222236633,6.4431634,645.64267633,109,0.006479925,531.6235949993134,1.5791267,-0.005055827,376,223232
225280,1805.69,0.06660156,0.6668767333030701,9.720016,645.28150939,110,0.0057246247,537.0608811378479,1.5863945,-0.0004427773,348,225280
227328,1766.23,0.055517577,0.6353375613689423,11.527632,642.10327042,111,0.0048321867,542.939888715744,1.5952643,-0.0032896898,423,227328
229376,1747.26,0.021679688,0.692439079284668,8.225973,641.24503346,112,0.0022615646,547.7791113853455,1.5990208,-5.727032e-05,385,229376
231424,1701.23,0.045410156,0.5834172368049622,14.528438,638.52510449,113,0.004189577,553.0944454669952,1.5985917,-0.0032836688,407,231424
233472,1660.31,0.024316406,0.6316386759281158,12.049685,634.43691579,114,0.0025462992,558.121110200882,1.5953261,-0.0025403665,385,233472
235520,1635.68,0.030322265,0.6884065866470337,7.557456,631.97406155,115,0.0029370422,563.4366083145142,1.5915563,-0.0035442882,443,235520
237568,1592.15,0.022314453,0.717580646276474,10.057985,624.44467993,116,0.0023208477,568.0551211833954,1.5871577,0.00029894765,410,237568
239616,1554.08,0.040283203,0.6756393015384674,11.105411,619.6281311000001,117,0.0036451933,573.0471150875092,1.5821419,-0.0026050857,421,239616
241664,1512.45,0.056152344,0.6637766361236572,11.3151045,612.9145072900001,118,0.0046321107,577.9108154773712,1.5797215,-0.0033207077,419,241664
243712,1451.85,0.043652344,0.6874077320098877,12.139204,600.34969507,119,0.004230247,582.7939615249634,1.5738703,-0.0024284278,407,243712
245760,1391.72,0.032177735,0.6834222674369812,12.970217,585.9890700700001,120,0.003103216,587.8159425258636,1.5665171,-0.0015261687,433,245760
247808,1350.15,0.02866211,0.6915341317653656,11.7214155,576.02809341,121,0.0028757474,592.5461764335632,1.5682285,-0.001993638,425,247808
249856,1311.09,0.05126953,0.7471932172775269,11.347394,566.7050844500001,122,0.004658934,597.3554108142853,1.5720785,-0.00085435546,446,249856
251904,1268.22,0.062841795,0.7575690448284149,9.070526,552.5705039500001,123,0.0048843236,601.9411609172821,1.5817337,-0.003983378,440,251904
253952,1230.16,0.039355468,0.6661266684532166,11.856607,538.6546903699999,124,0.0037688345,606.5918169021606,1.5925893,-0.0022045525,374,253952
256000,1217.04,0.05317383,0.7441407442092896,7.8392878,534.87787503,125,0.004502229,612.0558979511261,1.5895158,-0.0053530415,399,256000
258048,1197.9,0.04160156,0.7389957308769226,12.966879,530.0595765400001,126,0.004511158,617.1857841014862,1.5900342,-0.0019971367,417,258048
260096,1184.84,0.061083984,0.7167295217514038,10.627958,526.95607203,127,0.006424863,622.090966463089,1.5885617,-0.0022462555,408,260096
262144,1183.76,0.06352539,0.9106958955526352,3.9776673,530.2062958500001,128,0.00503065,627.1033809185028,1.5896912,-0.0029516355,410,262144
264192,1149.95,0.08847656,0.7854910343885422,9.123552,522.92469551,129,0.0076226913,632.089120388031,1.597578,-0.0061885295,451,264192
266240,1106.32,0.06201172,0.747950941324234,9.755784,510.18430546,130,0.0058972784,636.6209862232208,1.6048028,-0.0026929572,439,266240
268288,1095.67,0.05253906,0.7455623149871826,11.24537,512.19541571,131,0.004961162,641.2843809127808,1.6156563,-0.00042399057,450,268288
270336,1040.75,0.05234375,0.7886216342449188,9.874399,495.93425132000004,132,0.0045629563,645.8287987709045,1.6282095,-0.0028442633,442,270336
272384,980.14,0.033935547,0.7023902237415314,12.793269,471.2815004,133,0.0034387826,650.4560551643372,1.6258701,-0.0008268972,444,272384
274432,954.56,0.05229492,0.7196346819400787,7.8566003,460.39999514000004,134,0.0044144266,655.0643882751465,1.635212,-0.0009857448,431,274432
276480,940.51,0.062158205,0.7551289051771164,6.0451093,454.60102343,135,0.0052935015,659.8103592395782,1.6430709,-0.004149432,393,276480
278528,909.63,0.054003906,0.5587124228477478,18.025225,444.49773041000003,136,0.004688614,665.0153625011444,1.6433128,-0.0009874419,419,278528
280576,838.69,0.03334961,0.610524594783783,18.38441,411.1991685300001,137,0.0035883717,669.8932597637177,1.6402155,0.0023661288,414,280576
282624,815.06,0.0440918,0.6601546108722687,8.628214,400.89772942,138,0.004123478,674.8321232795715,1.6307507,-0.0026621309,390,282624
284672,755.14,0.040234376,0.6806293725967407,13.959755,371.29664883,139,0.0035616376,680.0812094211578,1.6312774,-0.0023241015,390,284672
286720,711.99,0.0484375,0.8110253363847733,10.569397,348.47566062000004,140,0.004418875,685.3293285369873,1.638291,-0.00219388,414,286720
288768,653.14,0.056591798,0.7288944125175476,13.934901,317.72658227,141,0.0051920926,690.2749869823456,1.6376016,-0.0056147724,378,288768
290816,640.37,0.041748047,0.7471981346607208,11.918992,311.83429185,142,0.0040933425,695.6916403770447,1.641999,-0.0021213633,375,290816
292864,626.46,0.052099608,0.841435045003891,9.400634,306.38865420999997,143,0.0056701126,701.141188621521,1.6588427,-0.004251193,422,292864
294912,619.28,0.037109375,0.730062335729599,13.91299,303.00003069999997,144,0.0038018278,705.9874849319458,1.6713417,-0.002052263,412,294912
296960,611.57,0.041894533,0.8040764927864075,10.422912,300.13551951,145,0.0036502809,710.9568145275116,1.6686914,-0.0021132566,406,296960
299008,607.7,0.062060546,0.7818268984556198,10.549047,299.22301669,146,0.005448651,715.9944450855255,1.668773,-0.0029115377,415,299008
301056,602.64,0.05234375,0.8633571416139603,8.331636,297.90733563000003,147,0.005151708,720.9202444553375,1.664073,-0.0015275812,388,301056
303104,596.9,0.05961914,0.8084122985601425,11.875444,295.55268148,148,0.0053306273,726.1919333934784,1.6627941,-0.0030232843,406,303104
305152,593.69,0.04501953,0.7410784065723419,12.712673,294.65612003999996,149,0.005889592,731.2329149246216,1.672581,-0.0047480986,398,305152
307200,583.2,0.048291016,0.8389887511730194,9.806297,289.45619958,150,0.00412621,736.3663065433502,1.6820494,-0.002405561,429,307200
309248,580.56,0.029052734,0.8070119470357895,9.151261,288.84202887999993,151,0.0031381466,741.1329843997955,1.6874363,-0.0012227076,349,309248
311296,575.29,0.06918945,0.7726691663265228,12.462927,286.33260571999995,152,0.006295568,746.9856293201447,1.690061,-0.0021433514,382,311296
313344,569.66,0.06503906,0.8673572093248367,6.7111106,284.15691081999995,153,0.005864652,752.3438529968262,1.6860054,-0.0026686888,447,313344
315392,573.05,0.05288086,0.8459254056215286,9.712785,288.50691639,154,0.00518605,756.9211258888245,1.6813341,-0.0027747245,390,315392
317440,575.92,0.068603516,0.8493892550468445,8.618951,291.94515328,155,0.0067215585,762.1608345508575,1.6830599,-0.0063199466,432,317440
319488,574.25,0.053027343,0.8536757826805115,9.946459,292.12594469,156,0.0050072805,766.9004323482513,1.6740186,-0.0013732894,424,319488
321536,583.0,0.04121094,0.873896524310112,5.547907,298.53751847,157,0.003764689,771.7276387214661,1.6651156,-0.0019030625,427,321536
323584,588.23,0.0418457,0.8362783342599869,6.202626,302.5578726,158,0.003584721,776.5190961360931,1.6634191,0.00065100775,422,323584
325632,604.13,0.05722656,0.7310896813869476,6.5090775,313.25142686,159,0.0049114153,781.3645570278168,1.655716,-0.0031017666,445,325632
327680,601.29,0.046582032,0.7781965583562851,8.615673,311.29277630999997,160,0.004603048,785.9628903865814,1.6535909,-0.0021134815,420,327680
329728,605.18,0.0418457,0.8665730208158493,8.426286,315.18975048,161,0.004318367,790.8304629325867,1.6583374,-0.0015179378,436,329728
331776,609.4,0.059814453,0.8869678974151611,5.5165973,318.29118808000004,162,0.0062045874,795.5220563411713,1.6507305,-0.0029357583,434,331776
333824,614.5,0.060546875,0.9026170819997787,5.30802,321.86790665,163,0.0054865484,800.2403457164764,1.6396763,-0.0033761777,385,333824
335872,634.46,0.057421874,0.6708970367908478,11.663118,334.70801274999997,164,0.005896523,805.5560553073883,1.6488651,-0.00428818,393,335872
337920,630.09,0.05390625,0.6638957858085632,14.223272,332.09715416,165,0.005135526,810.7577624320984,1.656718,-0.003739105,367,337920
339968,615.58,0.05732422,0.8630539178848267,4.0725393,322.85909767,166,0.0052443855,816.3303112983704,1.6647158,-0.0043719662,367,339968
342016,630.37,0.07563476,0.7061615884304047,12.606364,332.54517159000005,167,0.0062450734,821.9053897857666,1.6748838,-0.0040771747,411,342016
344064,640.64,0.027929688,0.8575454503297806,3.65223,339.38217619999995,168,0.0029374887,826.8773424625397,1.6708748,-0.0015017248,420,344064
346112,657.18,0.04116211,0.7700488567352295,7.6775284,347.98033359999994,169,0.0037313339,831.7485992908478,1.6629865,-0.0012318202,422,346112
348160,672.62,0.06542969,0.7811228781938553,9.227594,357.5878029099999,170,0.0060928916,836.6004660129547,1.6606429,-0.0048744665,406,348160
350208,691.9,0.047558594,0.7769020348787308,12.838008,369.27192704000004,171,0.005605031,841.6358044147491,1.6725916,-0.0041661006,406,350208
352256,697.77,0.031103516,0.8742293268442154,7.761325,372.03442253000003,172,0.0031045864,846.6741452217102,1.6727455,-0.00087963056,329,352256
354304,712.39,0.054003906,0.9208980277180672,5.4750834,379.96135057,173,0.00502823,852.881350517273,1.6703135,-0.0043996116,284,354304
356352,727.51,0.072314456,0.8780491724610329,5.0777726,388.9570833199999,174,0.0076662367,860.0695941448212,1.6733887,-0.00082586537,270,356352
358400,738.88,0.021777343,0.8209644705057144,10.024633,395.01606434,175,0.0023211595,867.6360218524933,1.6738975,-0.0023419228,272,358400
360448,749.35,0.032910157,0.8030990064144135,8.069661,401.10084359000007,176,0.0033571206,875.1435148715973,1.6657165,-0.0025769826,275,360448
362496,757.8,0.06254883,0.6424565017223358,20.352793,405.55844112000005,177,0.004921998,882.5698044300079,1.6672386,-0.0016708731,274,362496
364544,764.76,0.036376953,0.9248376116156578,5.1465077,409.0324909,178,0.0037132273,890.043256521225,1.6764877,-0.00015496758,279,364544
366592,772.92,0.07519531,0.7729635685682297,14.017546,413.90312731000006,179,0.00851333,897.36847448349,1.6790917,-0.0044937464,274,366592
368640,788.22,0.07441406,0.6995032429695129,10.89989,423.93146775,180,0.006077606,904.8374848365784,1.6699619,-0.0016156941,273,368640
370688,794.35,0.06762695,0.7543739229440689,7.469822,427.61335613000006,181,0.0058000865,912.3195064067841,1.6595669,-0.002679802,228,370688
372736,809.23,0.025195312,0.7831176072359085,6.843418,437.23010674,182,0.0027251577,921.2910857200623,1.6597376,-4.0964216e-05,255,372736
374784,824.1,0.057958983,0.7323858439922333,12.706736,446.18659953,183,0.004996811,929.3186190128326,1.6587207,-0.0013500911,265,374784
376832,839.25,0.046728514,0.7249515652656555,16.56026,455.68750292,184,0.0042304075,937.0453772544861,1.6560761,-0.003921041,264,376832
378880,854.65,0.042626955,0.748455137014389,6.572451,465.56439332,185,0.0039957636,944.7808175086975,1.6526989,-0.0007686034,252,378880
380928,855.46,0.045214843,0.7776612490415573,9.348864,465.69022813000004,186,0.004114079,952.8841078281403,1.6450313,-0.0021711711,248,380928
382976,870.55,0.06196289,0.7198590636253357,8.753831,475.26953665,187,0.0052813445,961.115927696228,1.6372049,-0.00035282905,262,382976
385024,884.54,0.05239258,0.7690045833587646,11.764404,484.42903974,188,0.004550358,968.923216342926,1.6360404,-0.0051958435,259,385024
387072,900.95,0.052197266,0.7777044922113419,7.798566,494.70364203000014,189,0.004497691,976.8041152954102,1.6457294,-0.0021524471,245,387072
389120,916.12,0.10576172,0.7259417474269867,8.054808,503.90129418000004,190,0.008843053,985.1465728282928,1.6487958,-0.002900029,251,389120
391168,930.19,0.061328124,0.7173657417297363,8.638437,512.5894996100001,191,0.005413017,993.2787909507751,1.6429927,-0.00042088813,245,391168
393216,945.19,0.08759765,0.6828523278236389,8.352034,521.9626441199999,192,0.007172534,1001.6192073822021,1.6282555,-0.0026706683,244,393216
395264,960.27,0.06982422,0.6649904847145081,9.009095,531.39778491,193,0.006460144,1010.0054104328156,1.6213335,-0.0015732509,249,395264
397312,973.43,0.038378906,0.7146926820278168,13.214752,539.93693476,194,0.0040136063,1018.2291824817657,1.6183523,-0.0016071862,260,397312
399360,988.21,0.059033204,0.7057617604732513,9.024448,549.99995263,195,0.005532912,1026.0985202789307,1.6241581,-0.003111246,242,399360
401408,988.96,0.072070315,0.7274387180805206,15.274321,550.71375561,196,0.008779032,1034.5337719917297,1.6293701,-0.0014203803,259,401408
403456,997.14,0.055908203,0.780362531542778,5.681018,555.96824796,197,0.00515805,1042.412381887436,1.6161407,-0.0009855402,251,403456
405504,1014.82,0.055029295,0.6051346659660339,23.162813,566.6725578100001,198,0.0049163373,1050.549596786499,1.607241,-0.00253743,258,405504
407552,1025.78,0.09560547,0.7261140048503876,11.034039,573.28693235,199,0.007842915,1058.472897052765,1.6144861,-0.0062783873,255,407552
409600,1041.36,0.056933593,0.6503326594829559,6.8058558,582.95695476,200,0.0047734967,1066.4894089698792,1.6198161,0.0017362792,246,409600
411648,1044.43,0.072753906,0.7437376379966736,13.437747,584.59135897,201,0.008110066,1074.813465833664,1.6162603,-0.0032898556,261,411648
413696,1044.87,0.078271486,0.7976878732442856,13.265239,585.12896735,202,0.009949505,1082.644783258438,1.6247946,-0.0041588545,262,413696
415744,1060.86,0.05229492,0.674951583147049,7.113576,594.9794308400001,203,0.004446975,1090.4369814395905,1.6380432,0.00037022834,236,415744
417792,1068.21,0.06679688,0.6714467108249664,11.314374,599.8980840400001,204,0.0061562597,1099.1016144752502,1.6481869,-0.0017692253,250,417792
419840,1073.33,0.046972655,0.6371081471443176,15.582904,602.58448785,205,0.0044543864,1107.270024061203,1.6534325,-0.002382881,256,419840
421888,1077.92,0.04633789,0.675635576248169,9.908951,604.36954239,206,0.0042265737,1115.2539253234863,1.6474739,-0.0067175054,243,421888
423936,1093.37,0.06826172,0.6951859295368195,8.273603,614.3836356,207,0.005555857,1123.6633446216583,1.6494267,-0.0028199921,261,423936
425984,1097.56,0.06196289,0.4865683317184448,22.032648,615.81857868,208,0.005639802,1131.5094485282898,1.6545417,-0.000276108,262,425984
428032,1081.55,0.060546875,0.35279029607772827,19.17122,604.19555359,209,0.005331169,1139.3157413005829,1.6668476,-0.005866874,273,428032
430080,1065.14,0.06279297,0.5127436816692352,18.00063,591.6862125800001,210,0.005416482,1146.8090906143188,1.6714246,-0.005096895,256,430080
432128,1061.65,0.11484375,0.8363746553659439,5.097524,588.90841251,211,0.008188835,1154.8063099384308,1.678497,-0.005818562,244,432128
434176,1051.7,0.04609375,0.8371861428022385,9.802766,581.84309535,212,0.004758953,1163.1726558208466,1.6906998,0.00093393016,258,434176
436224,1055.98,0.066552736,0.9276325702667236,2.2769866,584.5425508,213,0.0063519157,1171.1055099964142,1.6992486,-0.0050275335,237,436224
438272,1070.12,0.06279297,0.8570812046527863,10.062981,592.6088566399999,214,0.0056897504,1179.7158014774323,1.6917931,-0.0058480813,261,438272
440320,1090.39,0.04458008,0.8446760028600693,8.835204,606.3852489,215,0.004106554,1187.5479400157928,1.6875217,-0.001900554,267,440320
442368,1060.31,0.04536133,0.3444620966911316,26.280788,587.34041526,216,0.0046798703,1195.2147166728973,1.6830219,-0.0016809686,272,442368
444416,1057.02,0.06201172,0.790062204003334,11.298254,585.74784259,217,0.0068868436,1202.728006362915,1.6807919,-0.0040693507,270,444416
446464,1050.96,0.07138672,0.7902203053236008,11.08565,582.27784771,218,0.0058064563,1210.3098850250244,1.6884588,-0.006136739,264,446464
448512,1065.21,0.057275392,0.6916894614696503,9.703145,591.80532121,219,0.004891296,1218.0669271945953,1.7023563,-0.0026683013,268,448512
450560,1056.94,0.069042966,0.7674622088670731,11.869973,588.7442500000001,220,0.0058987997,1225.69824051857,1.7203678,-0.0074917064,273,450560
452608,1056.94,0.092285156,0.6574929356575012,9.982488,589.6674367500001,221,0.007323797,1233.1957712173462,1.733412,-0.006078834,270,452608
454656,1045.43,0.06918945,0.873179703950882,4.775289,582.90753767,222,0.0064493106,1240.7788813114166,1.7453954,-0.0029872528,267,454656
456704,1047.95,0.054736327,0.7810369729995728,15.59115,587.7356946800002,223,0.0048622964,1248.4414558410645,1.7556776,-0.0058532013,257,456704
458752,1042.98,0.06044922,0.7481516003608704,5.4776797,585.3842566800001,224,0.0067670494,1256.3851742744446,1.7580655,-0.007532117,233,458752
460800,1036.19,0.060253907,0.660496324300766,11.771826,582.0674197100002,225,0.006110614,1265.1631100177765,1.7577012,-0.004166665,227,460800
462848,1045.59,0.049365234,0.6892665028572083,6.6692643,588.6515398800001,226,0.004440757,1274.1719205379486,1.7577626,-0.00032984436,242,462848
464896,1035.4,0.090625,0.7623316645622253,20.282639,584.99118356,227,0.0076513076,1282.6027784347534,1.7703593,-0.0028609857,263,464896
466944,1037.94,0.042382814,0.8656031638383865,8.854682,587.78949555,228,0.0042034276,1290.37540268898,1.7741715,0.00034155307,276,466944
468992,1047.62,0.08154297,0.5512595474720001,15.542587,594.47069916,229,0.0071754754,1297.778371810913,1.7761946,-0.0025899454,255,468992
471040,1044.58,0.07680664,0.9050421044230461,3.434232,593.3091721999999,230,0.006402614,1305.7939717769623,1.7880443,-0.002552898,268,471040
473088,1054.93,0.09819336,0.7323808968067169,13.399839,600.1726206,231,0.007843745,1313.4170529842377,1.8005588,-0.0031445876,266,473088
475136,1015.23,0.05053711,0.691112607717514,24.46277,576.11970512,232,0.0046493304,1321.1046569347382,1.8109871,-0.00040299035,270,475136
477184,1013.63,0.03696289,0.7363947033882141,10.030914,574.9280980799999,233,0.0033530933,1328.6843540668488,1.8148663,-0.0015889753,235,477184
479232,972.52,0.04453125,0.6704387962818146,30.417988,550.98111916,234,0.004097281,1337.365195274353,1.8177712,-0.0025178834,283,479232
481280,954.53,0.073876955,0.4939916729927063,14.911387,540.0417323,235,0.0066031315,1344.5937185287476,1.8293937,-0.007020266,249,481280
483328,919.53,0.0515625,0.627412736415863,19.578127,518.4318130800001,236,0.00536161,1352.802116394043,1.8408102,-0.0041809487,259,483328
485376,885.12,0.07495117,0.7187208533287048,17.105478,497.12282655999996,237,0.0069770003,1360.7019665241241,1.8446118,-0.0039995112,246,485376
487424,872.62,0.046728514,0.7969828993082047,12.762415,489.2656564400001,238,0.0042294906,1369.0158250331879,1.84475,-0.002958723,264,487424
489472,870.74,0.05493164,0.7301728129386902,15.79832,488.35760113000003,239,0.004844836,1376.7713885307312,1.8343542,-0.004044335,261,489472
491520,867.77,0.057128906,0.6350495517253876,10.30982,486.26006455000004,240,0.0052048527,1384.6154658794403,1.8292357,-0.0014672095,238,491520
493568,883.8,0.03227539,0.5790378153324127,6.0017996,496.05020785,241,0.0035112123,1393.2016398906708,1.8304659,-0.0013832389,219,493568
495616,889.35,0.07949219,0.5124516487121582,15.48759,499.68161976999994,242,0.0071080946,1402.5265595912933,1.8399388,-0.004071626,254,495616
497664,891.64,0.07329102,0.7305607497692108,5.1645494,501.53279872,243,0.0057710996,1410.587913274765,1.8563162,-0.003900418,249,497664
499712,887.15,0.111083984,0.423511266708374,21.625326,499.02565863999996,244,0.009496825,1418.7927885055542,1.8643887,-0.00622789,243,499712
501760,900.52,0.06113281,0.5582181811332703,14.084848,508.02984255999996,245,0.004890886,1427.1887061595917,1.871019,-0.00024183078,267,501760
503808,916.37,0.059912108,0.5140397846698761,6.953392,517.70094327,246,0.0050253593,1434.8481285572052,1.8729391,-0.00029779397,238,503808
505856,910.45,0.088134766,0.7051458954811096,6.331942,513.81722918,247,0.007037221,1443.4512856006622,1.8817368,-0.0027699913,246,505856
507904,901.19,0.04824219,0.6738651394844055,16.448425,508.13978456999996,248,0.005369782,1451.7691028118134,1.8928912,-0.0006631048,258,507904
509952,909.75,0.07133789,0.724608451128006,8.988207,513.2174321800001,249,0.0058531505,1459.6840889453888,1.8924811,-0.0045634783,241,509952
512000,925.59,0.08095703,0.5310482978820801,8.469933,524.1356731300001,250,0.0065306304,1468.1594877243042,1.884754,-0.0037121985,266,512000
514048,930.65,0.10048828,0.8499242067337036,3.7348945,527.73740665,251,0.008960989,1475.8505227565765,1.8713862,-0.0018959887,244,514048
516096,932.2,0.097509764,0.6117700636386871,7.8722754,528.82983498,252,0.008082146,1484.2221958637238,1.8732679,-0.0026444797,245,516096
518144,929.24,0.060595702,0.5575746595859528,29.371027,528.1749676300001,253,0.0056012385,1492.5584905147552,1.8794401,-0.002262903,272,518144
