n_updates,explained_variance,fps,ep_reward_mean,serial_timesteps,time_elapsed,approxkl,policy_loss,clipfrac,total_timesteps,ep_len_mean,policy_entropy,value_loss
50,0.8805592209100723,593,394.34953747,102400,170.75678038597107,0.003655367,-0.007097055,0.04008789,102400,800.17,4.581715,14.48143
51,0.8735250234603882,589,404.80855140999995,104448,174.20951199531555,0.0018031185,-0.002656996,0.016845703,104448,815.07,4.591427,13.118301
52,0.8863318637013435,598,413.45712885,106496,177.68629622459412,0.0022768339,-0.0019900997,0.021582032,106496,827.84,4.5924873,13.5122175
53,0.8553747683763504,589,420.07035705999994,108544,181.11019730567932,0.002458857,-0.0029808166,0.02631836,108544,837.45,4.586853,21.562296
54,0.9162972271442413,587,418.03936261999996,110592,184.58417391777039,0.003103649,-0.005147894,0.036572266,110592,834.4,4.590493,10.936206
55,0.9075595289468765,584,414.1704505,112640,188.07290053367615,0.0027647973,-0.004776577,0.026464844,112640,826.67,4.5892224,20.347408
56,0.7375443875789642,583,416.46755348000005,114688,191.57677173614502,0.002082295,-0.004114485,0.018945312,114688,831.88,4.590314,12.5444145
57,0.905745342373848,594,404.81571183,116736,195.0854001045227,0.0022997581,-0.0023744188,0.025,116736,816.14,4.5859466,10.83182
58,0.8578464239835739,590,415.07990133,118784,198.5324203968048,0.0025640747,-0.004974979,0.027148437,118784,831.16,4.5774684,13.130038
59,0.8967458829283714,576,419.4519728000001,120832,202.0003650188446,0.0027740994,-0.005887719,0.030712891,120832,834.85,4.5691233,21.471018
60,0.9502299353480339,572,411.47335405000007,122880,205.5561261177063,0.0013038745,-0.002757991,0.011572266,122880,821.28,4.580405,6.2414184
61,0.9165467843413353,575,422.15382483,124928,209.13545751571655,0.002790259,-0.001670599,0.032666016,124928,836.87,4.594665,9.085966
62,0.8947691917419434,570,432.53813041,126976,212.69357347488403,0.001887346,-0.0018075339,0.019677734,126976,850.5,4.593547,8.435304
63,0.8712766766548157,535,439.10230826,129024,216.28672313690186,0.0016601284,-0.0028083923,0.015136719,129024,858.39,4.585002,14.705124
64,0.6860136985778809,548,435.76747487999995,131072,220.10883951187134,0.0035968083,-0.010019408,0.038232423,131072,849.16,4.5850873,27.552088
65,0.9677657149732113,563,435.87493403,133120,223.8456575870514,0.0038330262,-0.005987664,0.044287108,133120,849.56,4.595911,3.8018162
66,0.7489711344242096,579,445.8180362400001,135168,227.47753190994263,0.0034509904,-0.0036584057,0.044189453,135168,862.07,4.6072907,18.678064
67,0.9011193588376045,545,452.4690839499999,137216,231.01225686073303,0.0027153299,-0.005070726,0.028857421,137216,870.66,4.617055,15.95508
68,0.9579957537353039,557,444.04844483999995,139264,234.7645308971405,0.0018765281,-0.0041322843,0.019726563,139264,853.77,4.629179,6.8370028
69,0.8901880979537964,549,453.61080568,141312,238.43802285194397,0.00264563,-0.0042302785,0.027929688,141312,867.16,4.639964,11.2563305
70,0.8686226457357407,567,469.76179353,143360,242.16517663002014,0.0034806803,-0.0037444266,0.0359375,143360,889.2,4.64232,19.073544
71,0.882032185792923,562,473.42415796999995,145408,245.77563190460205,0.0007371802,0.00015004352,0.0041503906,145408,894.15,4.6407294,11.030478
72,0.943334948271513,542,471.7378026,147456,249.42007064819336,0.0020861945,-0.00485746,0.020751953,147456,891.24,4.638462,4.9650755
73,0.865380123257637,564,481.54345718,149504,253.19649457931519,0.0017655545,-0.001737812,0.017480468,149504,905.79,4.6411467,11.22838
74,0.8817549124360085,553,491.31509661999996,151552,256.8235459327698,0.0013397752,-0.0027541625,0.010351563,151552,918.9,4.6430135,12.458133
75,0.8965230658650398,575,501.77214104,153600,260.52336740493774,0.003264655,-0.0026560714,0.036376953,153600,932.35,4.6317587,8.404921
76,0.8984104841947556,578,510.13103887,155648,264.08432030677795,0.0026455906,-0.0043227095,0.02993164,155648,944.18,4.6248674,8.109552
77,0.8981471136212349,568,518.40551541,157696,267.62663865089417,0.0016866459,-0.0009713052,0.015185547,157696,955.14,4.6288347,10.4759245
78,0.9126665070652962,566,526.90460148,159744,271.2275815010071,0.0024829372,-0.0020450414,0.027978515,159744,965.95,4.632691,8.288653
79,0.9069791063666344,571,533.4627886500001,161792,274.84514260292053,0.0021435807,-0.0035888988,0.023339843,161792,973.02,4.6424246,13.19726
80,0.8509519994258881,577,537.3484315,163840,278.4312672615051,0.0030762919,-0.0043743826,0.03330078,163840,976.35,4.657574,18.407192
81,0.8942815139889717,576,532.1240228700001,165888,281.9805221557617,0.0021209451,-0.0018784094,0.021679688,165888,964.72,4.666259,22.688862
82,0.8742203861474991,576,520.71319408,167936,285.5339539051056,0.0026408932,-0.0075358166,0.027978515,167936,946.64,4.683152,15.348434
83,0.8057542890310287,588,498.76100202999993,169984,289.0886344909668,0.0040157065,-0.008399052,0.042285156,169984,914.14,4.696724,11.72632
84,0.9047414809465408,552,501.95153004,172032,292.57079792022705,0.0023573984,-0.0044319904,0.02866211,172032,919.78,4.7083173,7.2488914
85,0.8674547374248505,592,520.4521814,174080,296.27628111839294,0.0019876058,-0.004690391,0.020947266,174080,946.6,4.7286115,21.578167
86,0.46678227186203003,580,488.20605162999993,176128,299.7353546619415,0.0020181583,-0.0028120787,0.021044921,176128,898.21,4.7467346,18.178501
87,0.8937353119254112,569,499.90214871999996,178176,303.26114106178284,0.0030706224,-0.00605645,0.03618164,178176,915.01,4.7555833,8.912612
88,0.9030931070446968,584,509.31257813999997,180224,306.8601117134094,0.0025776387,-0.00419029,0.027832031,180224,928.62,4.7675524,9.186955
89,0.8768676370382309,590,519.80253939,182272,310.36393094062805,0.001694457,-0.0038413282,0.017236328,182272,942.63,4.7788,13.490463
90,0.7444099485874176,581,513.2508107799999,184320,313.8346712589264,0.0027943603,-0.007280291,0.029052734,184320,932.6,4.7958727,14.6890335
91,0.8582259267568588,577,522.04936936,186368,317.3544080257416,0.0016916115,-0.0020081315,0.012792969,186368,945.17,4.808354,11.560998
92,0.9171208739280701,591,529.15630104,188416,320.8988256454468,0.0014079276,-0.0019242428,0.012597656,188416,956.06,4.808738,6.7212763
93,0.8690146207809448,586,541.10169425,190464,324.35992884635925,0.0011416516,-0.0018545149,0.008837891,190464,972.78,4.8054485,11.151636
94,0.888983853161335,574,541.68321854,192512,327.8519160747528,0.0023344313,-0.0012952049,0.02446289,192512,972.78,4.7852383,11.060015
95,0.9292275607585907,587,553.92341845,194560,331.4202632904053,0.0026841392,-0.0043893475,0.027490234,194560,989.13,4.7720695,11.050726
96,0.8632060438394547,584,564.6875938,196608,334.90616250038147,0.0021357827,-0.0037879094,0.019433593,196608,1007.44,4.7645693,18.299282
97,0.9078847765922546,580,577.01344219,198656,338.41257762908936,0.0026302456,-0.0028359373,0.031445313,198656,1024.0,4.75718,10.101863
98,0.7673081606626511,584,557.23970694,200704,341.9393720626831,0.0020281891,-0.004381847,0.018359374,200704,994.88,4.751319,13.325682
99,0.93460513651371,592,564.81820458,202752,345.44151186943054,0.0025862532,-0.0053506154,0.029052734,202752,1005.74,4.763467,5.9326572
100,0.8361200988292694,580,542.64832057,204800,348.8992826938629,0.0021833729,-0.0023310152,0.024365235,204800,972.3,4.781877,28.494
101,0.9376065358519554,588,547.77880212,206848,352.4301824569702,0.0034228512,-0.0024530608,0.034326173,206848,977.69,4.78337,8.968222
102,0.9532607644796371,591,550.8980116199999,208896,355.91334867477417,0.0032082126,-0.0037824376,0.039013673,208896,983.85,4.7760134,5.2444134
103,0.8550041913986206,593,567.97525899,210944,359.37420654296875,0.0013210011,-0.0024268674,0.011767578,210944,1008.05,4.7816057,17.147419
104,0.805626392364502,582,561.80326623,212992,362.8268439769745,0.0015256833,-0.0041278834,0.014160156,212992,1001.58,4.7865915,19.56612
105,0.8461240082979202,587,571.4730645999998,215040,366.3424286842346,0.0019610785,-0.0019144403,0.019824218,215040,1013.36,4.796455,20.247307
106,0.6920474171638489,576,546.9216024499999,217088,369.83048725128174,0.0019869693,-0.004906428,0.021582032,217088,974.09,4.8024445,14.744026
107,0.8609392195940018,587,550.93695967,219136,373.3820204734802,0.001595342,-0.0032300656,0.01669922,219136,982.41,4.811057,9.346909
108,0.9141137301921844,583,563.13621447,221184,376.8673918247223,0.0034540154,-0.004134124,0.03676758,221184,999.82,4.8188887,13.515312
109,0.8755655586719513,580,548.10984606,223232,380.3798973560333,0.0024097036,-0.0056623938,0.025830079,223232,980.11,4.81303,15.955335
110,0.6223968267440796,579,525.52730297,225280,383.9106001853943,0.002058296,-0.0031662087,0.020166015,225280,948.57,4.798511,14.114184
111,0.8934409990906715,596,529.2818337000001,227328,387.44501662254333,0.0021042465,-0.0034136933,0.020898437,227328,955.36,4.7943244,5.731535
112,0.8853165507316589,592,543.2799916600001,229376,390.8814432621002,0.0011826365,-0.0015933076,0.008251953,229376,978.99,4.791548,16.863726
113,0.8889689669013023,588,542.40529937,231424,394.3381333351135,0.0025326838,-0.0041449643,0.02758789,231424,978.99,4.7834396,11.275568
114,0.9135306030511856,589,554.2562103299999,233472,397.8185136318207,0.0013341908,-0.001921709,0.013720703,233472,996.68,4.7769003,9.784434
115,0.3489581346511841,576,541.85382853,235520,401.295024394989,0.0017902578,-0.0042067114,0.021582032,235520,977.98,4.777979,18.20482
116,0.9057743921875954,582,555.63182795,237568,404.84698033332825,0.0017864879,-0.0010820322,0.015527343,237568,998.65,4.785032,14.363101
117,0.9266418144106865,584,539.76967623,239616,408.36513233184814,0.003492846,-0.0061646337,0.041064452,239616,975.07,4.780937,10.34224
118,0.9423453621566296,589,544.6319372500001,241664,411.8691349029541,0.002458092,-0.0023687778,0.023974609,241664,981.16,4.7845287,7.4494805
119,0.8047157675027847,584,540.0094358800001,243712,415.34573912620544,0.0018422471,-0.0024071478,0.021289062,243712,976.26,4.792264,16.076025
120,0.7685033082962036,594,511.94319135,245760,418.8477313518524,0.0015996682,-0.005243313,0.015771484,245760,938.46,4.806682,18.10348
121,0.9394557699561119,580,489.17873771000006,247808,422.2954206466675,0.0011734745,-0.0023190402,0.010302735,247808,905.25,4.8088703,8.161808
122,0.862163171172142,586,479.10400323,249856,425.82145380973816,0.0019335812,-0.0026715922,0.020703126,249856,892.16,4.8044777,16.344166
123,0.8690140694379807,586,479.78674418,251904,429.31340622901917,0.0033212616,-0.003928343,0.03793945,251904,894.13,4.8069835,17.590164
124,0.9659545347094536,581,479.42463630000003,253952,432.80414605140686,0.0023016378,-0.004224739,0.025634766,253952,893.51,4.8069057,3.9622006
125,0.8628645688295364,586,478.66122957,256000,436.3261458873749,0.0022711575,-0.002903021,0.024023438,256000,893.51,4.8143053,12.0972805
126,0.9309817850589752,582,490.52695523999995,258048,439.8199191093445,0.0024372726,-0.0032334987,0.0296875,258048,911.11,4.8230085,8.242661
127,0.8431123644113541,588,501.94689253999996,260096,443.3392333984375,0.002948091,-0.003366052,0.032177735,260096,927.62,4.8354235,13.810315
128,0.9082842543721199,592,513.9157258299999,262144,446.8170917034149,0.0042822836,-0.005687772,0.044970702,262144,945.18,4.8445935,11.281179
129,0.9201492443680763,576,518.33126593,264192,450.27534341812134,0.0018965909,-0.0013971434,0.019140625,264192,950.57,4.8533125,8.340651
130,0.8220061808824539,585,533.4292006999999,266240,453.8287343978882,0.0024300779,-0.0034797154,0.02602539,266240,974.21,4.8602266,19.271912
131,0.8749034702777863,574,543.3102679399999,268288,457.3271222114563,0.0024857447,-0.0035927563,0.02709961,268288,987.78,4.861289,12.467047
132,0.9008335918188095,592,550.976499,270336,460.8899281024933,0.0022294587,-0.005140832,0.021875,270336,999.01,4.8597465,8.628893
133,0.8465269058942795,587,547.89464429,272384,464.3443593978882,0.0024763704,-0.003761502,0.026123047,272384,993.23,4.864789,19.931385
134,0.6358407139778137,582,547.28934705,274432,467.8300495147705,0.0025946824,-0.0032213782,0.027539063,274432,993.73,4.8840094,23.320087
135,0.9030548259615898,587,559.4714710799999,276480,471.34893774986267,0.0022214598,-0.0034113023,0.022460938,276480,1011.45,4.8893647,10.98088
136,0.8778260350227356,590,564.3934339299999,278528,474.8344523906708,0.0039594267,-0.003120923,0.043359376,278528,1020.46,4.8919992,8.017641
137,0.8853042498230934,586,566.3773373500001,280576,478.3022153377533,0.0029875245,-0.005537472,0.034179688,280576,1025.61,4.9084597,17.788578
138,0.8569506704807281,592,568.0388831199999,282624,481.79213094711304,0.0025717684,-0.0024717418,0.027246093,282624,1028.82,4.915614,12.441172
139,0.8673825412988663,587,562.57700694,284672,485.2520296573639,0.0017338463,-0.003234613,0.015673827,284672,1021.81,4.915189,8.662231
140,0.9040030241012573,569,572.7879451299999,286720,488.7400279045105,0.0026022142,-0.003521987,0.029248048,286720,1037.82,4.928456,14.22735
141,0.9121673330664635,585,585.2291639399999,288768,492.3354012966156,0.002874508,-0.0037362638,0.03173828,288768,1057.61,4.942529,11.994498
142,0.8457060009241104,577,595.0844527999999,290816,495.83322191238403,0.004576237,-0.0063028624,0.05180664,290816,1074.34,4.9475675,12.630949
143,0.8852341324090958,590,597.45442348,292864,499.380863904953,0.0012986842,-0.002115002,0.010449219,292864,1077.07,4.9477882,10.032677
144,0.7661189585924149,570,580.3194331899999,294912,502.85087513923645,0.0035241575,-0.0063888594,0.033740234,294912,1051.98,4.9469156,24.614779
145,0.8945259377360344,575,579.78094619,296960,506.44203543663025,0.003721937,-0.003736335,0.043847658,296960,1051.98,4.953075,8.339075
146,0.9419616907835007,582,568.12504588,299008,510.00289368629456,0.0025901927,-0.005936955,0.027246093,299008,1036.67,4.9401846,8.213787
147,0.8919633328914642,583,577.47437978,301056,513.5182387828827,0.002203872,-0.0025729325,0.02080078,301056,1049.11,4.9263263,11.573957
148,0.9100405648350716,578,582.2596869299999,303104,517.0310161113739,0.0020502233,-0.0024658544,0.018603515,303104,1055.02,4.9203296,8.664966
149,0.8349678665399551,581,580.95764083,305152,520.5726594924927,0.0024213758,-0.0043143914,0.023876954,305152,1054.7,4.916463,22.08884
150,0.9284198731184006,587,582.1924630499999,307200,524.0928485393524,0.0025879792,-0.001586581,0.025830079,307200,1056.65,4.9215384,7.751471
151,0.9099699854850769,590,594.4925368499999,309248,527.5832796096802,0.0035102603,-0.002202515,0.042578124,309248,1073.55,4.9232764,9.345964
152,0.7744453847408295,584,589.2281943500001,311296,531.0530180931091,0.001826824,-0.003712365,0.017773438,311296,1066.67,4.928074,22.92634
153,0.8902552723884583,572,600.3706024000002,313344,534.5551724433899,0.0020455127,2.0514743e-05,0.02084961,313344,1082.91,4.935683,9.34456
154,0.8881857469677925,589,576.76004388,315392,538.1333737373352,0.0031654667,-0.005421394,0.03388672,315392,1048.75,4.9319897,18.10101
155,0.9323102682828903,588,583.1527297900001,317440,541.6100566387177,0.0020989338,-0.0025391385,0.02084961,317440,1056.55,4.927211,7.928392
156,0.91807621717453,591,591.7488381800001,319488,545.0885581970215,0.0025732056,-0.005438462,0.025683593,319488,1067.73,4.930567,8.842835
157,0.8956937342882156,579,583.7722414699999,321536,548.5487627983093,0.0014055122,-0.0025419036,0.0147949215,321536,1056.75,4.9367647,14.802782
158,0.47548753023147583,569,587.48054824,323584,552.0839877128601,0.0021871591,-0.0037040717,0.022998046,323584,1061.44,4.944313,20.328526
159,0.8804355561733246,593,587.0290134700001,325632,555.6813957691193,0.0015993981,-0.004345089,0.016064454,325632,1060.65,4.953047,11.998831
160,0.8951640278100967,595,586.1967201900002,327680,559.1316258907318,0.0027731662,-0.001971866,0.029541016,327680,1060.65,4.963304,9.228782
161,0.915609821677208,583,593.66393631,329728,562.572336435318,0.0012721157,-0.0028763874,0.009277344,329728,1072.68,4.9640923,6.99063
162,0.48157674074172974,577,598.4036412199999,331776,566.0828855037689,0.0024527158,-0.0068885437,0.021972656,331776,1081.98,4.961002,22.030985
163,0.8319014310836792,570,609.08810613,333824,569.6308600902557,0.0028470852,-0.0019186242,0.031298827,333824,1098.8,4.967719,11.153593
164,0.9640447646379471,588,610.72277201,335872,573.2187340259552,0.00270931,-0.0064280555,0.02998047,335872,1101.87,4.971738,3.9427178
165,0.7327012419700623,593,627.2573272100001,337920,576.6991589069366,0.0021872288,-0.004682421,0.024121094,337920,1127.24,4.977975,20.493471
166,0.9454714581370354,578,627.74232578,339968,580.1518790721893,0.0024681906,-0.0046467516,0.027685547,339968,1128.4,4.996053,4.2976995
167,0.8662115633487701,580,625.3649529099999,342016,583.6928849220276,0.0019323,-0.0029093605,0.019628907,342016,1125.82,5.010833,14.77877
168,0.8631344735622406,592,626.34489029,344064,587.2191736698151,0.0018591967,-0.0026801373,0.018554688,344064,1126.24,5.0304503,19.086126
169,0.7700145989656448,586,618.90471372,346112,590.6741554737091,0.0037954312,-0.005137565,0.04501953,346112,1117.12,5.045421,11.923393
170,0.9064723774790764,591,628.41322961,348160,594.1638538837433,0.0018542728,-0.0037119102,0.01850586,348160,1133.21,5.044688,12.028208
171,0.8867398351430893,588,639.05913041,350208,597.6251399517059,0.0028038307,-0.005118924,0.03203125,350208,1149.96,5.0366154,9.127138
172,0.9651144631206989,590,640.41034064,352256,601.1056287288666,0.0030636494,-0.0045755403,0.030517578,352256,1152.71,5.029256,3.6585782
173,0.890561431646347,586,639.87950294,354304,604.5750463008881,0.002129248,-0.001912697,0.020410156,354304,1152.71,5.0244346,8.265296
174,0.8941411450505257,579,650.75470175,356352,608.0696811676025,0.0036183663,-0.00496896,0.039501954,356352,1169.54,5.015782,10.653975
175,0.8451420962810516,590,655.6520579300002,358400,611.6040830612183,0.0017333109,-0.0040178336,0.015136719,358400,1178.62,4.999127,17.72514
176,0.8926369026303291,589,656.1574393299999,360448,615.071439743042,0.0017134452,-0.00062270445,0.015380859,360448,1179.97,4.994975,10.566335
177,0.855643630027771,575,661.8463839400001,362496,618.5439908504486,0.0023498521,-0.0041703014,0.025683593,362496,1187.4,5.0058384,16.11285
178,0.8844145834445953,582,671.30134265,364544,622.101699590683,0.0031904797,-0.0034195096,0.03569336,364544,1201.76,5.0155096,9.75561
179,0.9012342169880867,586,679.3911435700002,366592,625.6185536384583,0.0020744961,-0.0037841238,0.022021484,366592,1212.84,5.0153475,9.984385
180,0.8741293698549271,585,687.7805636100001,368640,629.1104085445404,0.0030286384,-0.0040855976,0.03725586,368640,1225.2,5.0222936,9.51696
181,0.8560008257627487,587,699.13416979,370688,632.610985994339,0.0033893466,-0.001492287,0.044384766,370688,1241.73,5.0291014,13.3253145
182,0.8386679738759995,574,710.3547083999998,372736,636.0981612205505,0.0032799013,-0.002981905,0.035498045,372736,1258.41,5.0231338,13.839783
183,0.8843375518918037,577,710.6027897,374784,639.6659491062164,0.0017111052,-0.0019555797,0.015185547,374784,1258.41,5.015172,11.7287445
184,0.9486475512385368,579,709.8814366799998,376832,643.2120819091797,0.003384669,-0.0051976414,0.03642578,376832,1257.55,5.003209,4.8019285
185,0.8446052670478821,575,710.2506537699999,378880,646.7495448589325,0.0031536606,-0.002297901,0.035205077,378880,1257.55,4.9926863,10.180446
186,0.8931114748120308,580,719.6091648299999,380928,650.311007976532,0.0029258714,-0.0025530194,0.028271485,380928,1271.92,4.9957266,10.35444
187,0.8652772456407547,561,731.0981439699999,382976,653.8401622772217,0.002525335,-0.0036124964,0.027197266,382976,1288.74,5.000091,14.205691
188,0.8341946303844452,586,730.38432618,385024,657.4899487495422,0.0025368184,-0.0029268211,0.029638672,385024,1286.65,5.0070896,21.090794
189,0.8177197426557541,570,729.9464165800002,387072,660.9802141189575,0.0046414332,-0.0021010176,0.05263672,387072,1286.65,5.013063,11.618253
190,0.9172083735466003,586,729.3172789700001,389120,664.5700314044952,0.002762429,-0.005323992,0.031884767,389120,1285.5,5.0180454,7.983435
191,0.8542959541082382,584,729.13334087,391168,668.0595266819,0.0022831913,-0.0027422337,0.02080078,391168,1285.5,5.0243163,11.471366
192,0.9024516493082047,587,729.5626782999998,393216,671.566422700882,0.0027202317,-0.0037826553,0.029882813,393216,1285.5,5.0266943,8.421944
193,0.931437075138092,584,728.23234535,395264,675.0555539131165,0.0036843806,-0.0051678554,0.04248047,395264,1283.48,5.0201364,6.368308
194,0.9067345708608627,586,726.5292407800001,397312,678.5608682632446,0.0026237632,-0.003914603,0.028710937,397312,1280.8,5.0115905,7.9757814
195,0.8759535253047943,581,730.7638296900001,399360,682.0518114566803,0.0021464098,-0.0026374431,0.02265625,399360,1286.48,5.0117683,9.498655
196,0.8155977576971054,578,731.2175494599999,401408,685.5758254528046,0.002521153,-0.0024064337,0.025390625,401408,1286.48,5.001369,13.1615505
197,0.8829333782196045,591,743.0909196399999,403456,689.1140396595001,0.0018825587,-0.0016703659,0.019628907,403456,1303.26,4.9850893,9.63089
