n_updates,fps,clipfrac,explained_variance,total_timesteps,ep_len_mean,value_loss,time_elapsed,policy_loss,approxkl,serial_timesteps,policy_entropy,ep_reward_mean
185,563,0.033740234,0.8398600667715073,378880,1393.64,5.037705,663.0656952857971,-0.0054030013,0.0031847705,378880,1.8955481,601.27961616
186,546,0.023486327,0.7833713591098785,380928,1377.84,7.7621346,666.7004461288452,-0.0001136971,0.0023294408,380928,1.9026588,601.9652903399999
187,565,0.029199218,0.7326283752918243,382976,1365.17,5.6081605,670.4454462528229,-0.001035486,0.0028919498,382976,1.9015659,599.37577872
188,564,0.049951173,0.6857569813728333,385024,1331.54,10.411817,674.0656974315643,-0.0075982907,0.0048887073,385024,1.9005305,594.3323566
189,561,0.04550781,0.618138462305069,387072,1275.43,15.799876,677.6968235969543,-0.0041830353,0.0039272932,387072,1.9008688,579.74840449
190,574,0.045556642,0.7747291922569275,389120,1233.81,8.343417,681.3423130512238,-0.007668735,0.0038696595,389120,1.9044195,568.4329469900001
191,571,0.039013673,0.7360998690128326,391168,1191.17,8.743799,684.9067630767822,-0.0062311427,0.0035139597,391168,1.9093215,555.2511192400001
192,573,0.05258789,0.7198462784290314,393216,1151.7,11.935013,688.4879353046417,-0.0014868944,0.0045022075,393216,1.9159063,541.10021336
193,574,0.048046876,0.7254379093647003,395264,1142.05,5.3435087,692.0568518638611,-0.0016604967,0.0042974544,395264,1.9121971,537.8790739000001
194,572,0.053515624,0.6574984490871429,397312,1142.05,7.0508156,695.62388920784,-0.004574041,0.0047418093,397312,1.9069923,539.51263513
195,577,0.029443359,0.8408403694629669,399360,1128.75,6.319243,699.1993658542633,-0.0027571146,0.002826922,399360,1.9221003,535.80791149
196,568,0.07358398,0.701059490442276,401408,1128.75,5.1779947,702.7438998222351,-0.005284314,0.006483914,401408,1.9340521,537.3908022
197,564,0.05810547,0.6180735230445862,403456,1128.75,6.4386024,706.3476576805115,-0.0047960607,0.0052045486,403456,1.9260838,539.04308664
198,573,0.056005858,0.7803517282009125,405504,1128.75,4.5273395,709.9774510860443,-0.0034159818,0.004815288,405504,1.9222552,541.3545250499999
199,576,0.043896485,0.6482326090335846,407552,1128.75,7.1262856,713.5459818840027,-0.0009386794,0.004086392,407552,1.9179184,543.74596204
200,576,0.04194336,0.7665004134178162,409600,1128.75,5.7326975,717.0988240242004,-0.0027874038,0.0041775694,409600,1.9094263,545.90607255
201,563,0.07851563,0.7857994586229324,411648,1128.75,5.4447937,720.6507043838501,-0.002738813,0.0069734217,411648,1.9015267,547.4943542
202,571,0.055322267,0.8718080073595047,413696,1126.32,3.6258175,724.2839238643646,-0.0073340624,0.004556803,413696,1.9012543,548.0141123399999
203,545,0.0328125,0.70554980635643,415744,1105.79,10.107178,727.8676707744598,-0.0014634698,0.0030313933,415744,1.9010096,540.0405841500001
204,562,0.03959961,0.7590012103319168,417792,1090.15,9.964275,731.6250433921814,-0.0034116593,0.0038867374,417792,1.9043844,534.9567641500001
205,564,0.037353516,0.7586342692375183,419840,1076.76,9.220472,735.2652668952942,-0.0021149484,0.0035404968,419840,1.9129015,530.02641366
206,579,0.029296875,0.8219982534646988,421888,1065.63,4.836985,738.8955669403076,-0.0004265429,0.0033063658,421888,1.9095361,525.09463635
207,538,0.049462892,0.686955600976944,423936,1059.64,14.59696,742.4294235706329,-0.0031173776,0.0043142335,423936,1.9110987,525.02545848
208,557,0.064648435,0.751968652009964,425984,1032.67,12.572913,746.2360298633575,-0.0013566796,0.0063922415,425984,1.922327,513.2379568700001
209,574,0.030517578,0.8493308275938034,428032,1023.48,7.1826653,749.912143945694,-0.00026708608,0.0030707032,428032,1.9298203,510.44320276999997
210,578,0.07851563,0.8353403210639954,430080,1017.09,8.465703,753.4787158966064,-0.0062513263,0.0077330978,430080,1.9342667,508.7306050200001
211,565,0.029345702,0.7918633222579956,432128,1004.66,8.2365465,757.0169241428375,-0.0022419686,0.0032811142,432128,1.9393837,502.46822375000005
212,564,0.048095703,0.7565119415521622,434176,1010.33,10.357968,760.6377866268158,-0.004292135,0.004666087,434176,1.9422379,506.24633082
213,531,0.042382814,0.7742404788732529,436224,1016.89,13.731478,764.2690212726593,-0.00462233,0.0037546786,436224,1.9575593,512.01281663
214,555,0.039160155,0.8076630085706711,438272,1019.88,7.8472543,768.1205215454102,-0.0019937046,0.0037090543,438272,1.9553692,514.4813162600001
215,558,0.04399414,0.8087216913700104,440320,1018.68,9.414862,771.8106083869934,-0.0018951105,0.004052718,440320,1.9501187,514.6565780200001
216,561,0.03564453,0.7502101808786392,442368,1017.35,12.561746,775.4783163070679,-0.0006799659,0.0037812267,442368,1.9543483,514.9625311
217,517,0.0496582,0.7738654315471649,444416,1017.77,12.84301,779.1288506984711,-0.0048310407,0.0040799985,444416,1.9696634,516.4019778699999
218,518,0.038183592,0.8151016682386398,446464,1018.85,9.556856,783.0856139659882,-0.0011164334,0.0037430536,446464,1.9806722,517.4853757699999
219,539,0.051367186,0.8632253855466843,448512,1032.38,7.655819,787.0398163795471,-0.007449238,0.004843358,448512,1.9790242,527.5849599
220,586,0.019433593,0.8928847312927246,450560,1033.31,5.252982,790.8334991931915,-0.0023283674,0.002085906,450560,1.9904226,528.5508272400001
221,569,0.034277342,0.8247275948524475,452608,1040.66,9.456158,794.3237266540527,-0.0010065526,0.003051358,452608,1.9927334,533.3820721400001
222,574,0.030371094,0.8136642426252365,454656,1046.73,10.517622,797.9211368560791,-0.004019696,0.0027219737,454656,1.996371,537.10043851
223,566,0.03334961,0.8721661865711212,456704,1054.12,5.4094787,801.4848520755768,-0.004378826,0.0031667948,456704,1.9970433,541.90394584
224,538,0.03310547,0.8210696130990982,458752,1055.89,9.239631,805.099024772644,-0.0011112477,0.0030303146,458752,1.9968941,542.95571316
225,570,0.050683595,0.8630552887916565,460800,1056.37,8.760161,808.8997941017151,-0.0022844726,0.004934906,460800,2.0059896,543.30453638
226,521,0.0064453124,0.8516090661287308,462848,1067.06,9.183922,812.493262052536,-0.00065640546,0.00096977,462848,2.0137053,551.42499122
227,544,0.020654297,0.856097400188446,464896,1060.1,8.989028,816.4173810482025,-0.00088121614,0.002096032,464896,2.017321,548.2443612999999
228,534,0.024316406,0.8946819826960564,466944,1065.6,4.459541,820.1758964061737,-0.0049400637,0.0025299205,466944,2.0189843,552.00884688
229,548,0.062109374,0.8696167469024658,468992,1042.71,8.91667,824.0088932514191,-0.0038442642,0.005151621,468992,2.0234897,540.34112433
230,496,0.031591795,0.6790494918823242,471040,1025.58,17.355413,827.7436411380768,-0.0027960206,0.002898047,471040,2.0339475,533.36475947
231,439,0.048046876,0.8438800275325775,473088,992.5,9.283265,831.8708508014679,-0.0023644152,0.0040688976,473088,2.030813,516.03285714
232,555,0.07768555,0.7670985162258148,475136,956.14,12.39971,836.5302042961121,-0.0057715373,0.006697137,475136,2.034306,496.76489055999997
233,545,0.054248046,0.9411679841578007,477184,962.41,3.1885428,840.2178943157196,-0.0035473134,0.0046716155,477184,2.0499413,502.31643900999995
234,565,0.038720705,0.8317480683326721,479232,948.48,9.178895,843.9744606018066,-0.0011997654,0.0036275904,479232,2.063291,494.5402048899999
235,581,0.035742186,0.7630693018436432,481280,944.88,15.632525,847.5940644741058,-0.00069371524,0.0036427497,481280,2.060371,493.11466195
236,562,0.04121094,0.7889407277107239,483328,942.43,13.999985,851.1151013374329,-0.005704723,0.0036616337,483328,2.0532641,492.25280422000003
237,573,0.034570314,0.8539030104875565,485376,942.4,8.690695,854.7585303783417,-0.0033204197,0.003217026,485376,2.0578184,492.46809998000003
238,552,0.045654297,0.8505153357982635,487424,931.79,11.567102,858.3303511142731,-0.0041329213,0.004378806,487424,2.0622852,486.88958216
239,564,0.057714842,0.8621035367250443,489472,899.48,10.118877,862.0371408462524,-0.0034884505,0.0050006853,489472,2.0653832,469.51586634000006
240,579,0.06845703,0.8641588389873505,491520,899.48,7.5093026,865.667638540268,-0.0024534094,0.005403145,491520,2.0712209,472.40048764000016
241,583,0.03881836,0.9079262912273407,493568,862.22,6.9691834,869.2013695240021,-0.0026945262,0.0033816178,493568,2.074102,453.39598721000004
242,572,0.037060548,0.8722570985555649,495616,836.4,6.999427,872.7092442512512,-0.00408619,0.004058025,495616,2.0939906,438.74482328000005
243,589,0.016748047,0.5752457678318024,497664,838.83,15.44136,876.2844502925873,-0.00018685947,0.0019165218,497664,2.1005547,441.61723685000004
244,576,0.030273438,0.8594672977924347,499712,838.87,6.617887,879.761620759964,-0.0052362056,0.0030977365,499712,2.10154,442.37918686000006
245,577,0.039111327,0.793704017996788,501760,848.21,7.2975297,883.3117151260376,-0.0017985279,0.003557081,501760,2.0948687,448.95915367000003
246,566,0.047070313,0.8487924337387085,503808,858.05,5.499755,886.855842590332,-0.0016555758,0.0042675473,503808,2.084373,455.20530556
247,585,0.028955078,0.7382653653621674,505856,868.38,11.065061,890.4684503078461,-0.002770985,0.0027806163,505856,2.0792413,461.77297117
248,576,0.042041015,0.812775269150734,507904,881.12,6.888846,893.969648361206,-0.0024852073,0.0037234582,507904,2.0791872,470.11858832999997
249,574,0.023925781,0.6511835753917694,509952,891.29,11.157197,897.5218431949615,-0.001710495,0.002510467,509952,2.0747545,476.88774801
250,567,0.04638672,0.7278470993041992,512000,902.42,9.200476,901.0877993106842,-0.002095465,0.0042407564,512000,2.072736,484.44410453999996
251,577,0.08457031,0.8496884852647781,514048,902.42,7.8116884,904.6995010375977,-0.0060066823,0.006787576,514048,2.0700133,485.65756509000005
252,579,0.07070313,0.7885255664587021,516096,916.29,7.8252983,908.2496359348297,-0.0015800666,0.005676163,516096,2.070642,495.54211688000004
253,565,0.043798827,0.7453136444091797,518144,929.33,9.211057,911.7829234600067,-0.0034903847,0.004199242,518144,2.0679107,504.15425735
254,563,0.06943359,0.7465590834617615,520192,943.18,8.470314,915.4061350822449,-0.00342501,0.0055523934,520192,2.067078,513.6815366599999
255,564,0.05366211,0.7401281893253326,522240,956.43,9.520842,919.0439805984497,-0.00036028205,0.004925642,522240,2.048434,522.06175115
256,565,0.066503905,0.7939015626907349,524288,970.63,8.067708,922.6711354255676,-0.0014778913,0.0053228606,524288,2.0397022,531.1821542899999
257,555,0.060546875,0.7934054136276245,526336,982.66,8.783829,926.2960789203644,-0.0008811856,0.005361409,526336,2.043968,539.6233427899999
258,572,0.044873048,0.8316886276006699,528384,991.88,7.7042646,929.9817907810211,-0.00056679186,0.0043280823,528384,2.0410905,546.17584743
259,570,0.06552734,0.7742769718170166,530432,1002.04,9.759666,933.558694601059,-0.0033185934,0.005392449,530432,2.0419528,552.91554549
260,546,0.074365236,0.8098284006118774,532480,1004.77,12.424453,937.1508445739746,-0.005958114,0.006981925,532480,2.0427678,555.11258593
261,541,0.034375,0.8166283816099167,534528,1014.49,12.869634,940.899982213974,-0.004143738,0.003459486,534528,2.0288587,561.62191913
262,566,0.033740234,0.8273092806339264,536576,1019.8,11.539541,944.6828107833862,-0.0008842742,0.0030249874,536576,2.0255136,566.00612839
263,559,0.07841797,0.7749192267656326,538624,1032.57,9.110161,948.2981250286102,-0.0024599019,0.006258146,538624,2.0334325,574.70106879
264,561,0.05834961,0.8567570596933365,540672,1027.34,6.641515,951.9614100456238,-0.00248557,0.005211369,540672,2.0311046,571.16091766
265,574,0.047021486,0.6556647419929504,542720,1039.49,10.746633,955.6095073223114,-0.0012161143,0.0040712478,542720,2.0429215,579.9706248199999
266,577,0.034228515,0.7859933823347092,544768,1047.43,12.873448,959.175787448883,-0.002395769,0.003335685,544768,2.0466168,585.3858725199999
267,577,0.057958983,0.7587324231863022,546816,1060.28,9.176936,962.7208316326141,-0.004914166,0.0046937065,546816,2.0541575,594.83679234
268,574,0.074560545,0.7629887908697128,548864,1068.76,15.101255,966.2678134441376,-0.0074129826,0.0059087332,548864,2.067243,601.5951845499999
269,568,0.037597656,0.7674064785242081,550912,1078.79,15.313738,969.8338105678558,-0.001693359,0.0038409356,550912,2.0793433,609.01042683
270,549,0.032666016,0.728166788816452,552960,1075.93,14.750925,973.4388263225555,-0.0030858796,0.0032270742,552960,2.0901375,606.65460107
271,569,0.042578124,0.7547476887702942,555008,1088.88,10.948242,977.1667714118958,-0.0032559417,0.0037326328,555008,2.0954611,616.2515348100001
272,578,0.061914064,0.8278858214616776,557056,1098.66,7.8246202,980.7616701126099,-0.0014164513,0.0050782803,557056,2.1013453,623.7093400899998
273,569,0.03930664,0.65672567486763,559104,1074.02,23.474209,984.3019132614136,-0.003547265,0.0036642305,559104,2.1091022,607.80085087
274,570,0.027734375,0.9163553342223167,561152,1070.57,4.7446547,987.8994691371918,-0.0011218544,0.0031406109,561152,2.1119227,606.1371283399999
275,543,0.04814453,0.6047517955303192,563200,1077.22,25.341782,991.4925756454468,-0.005244264,0.0045387605,563200,2.1075635,612.60550551
276,545,0.0418457,0.6628824174404144,565248,1062.84,25.155724,995.264931678772,-0.0024334914,0.0040332647,565248,2.1154504,604.5245302999999
277,547,0.04638672,0.791643500328064,567296,1074.22,7.2108154,999.0206851959229,-0.0041254153,0.004011481,567296,2.1192117,613.12096704
278,550,0.032666016,0.8211653232574463,569344,1056.64,12.020993,1002.7637555599213,-0.0041281055,0.0033121028,569344,2.1223302,601.5654346999999
279,560,0.027001953,0.8484119921922684,571392,1055.41,12.771913,1006.482928276062,-0.0027256166,0.0027674325,571392,2.1326742,602.6875774800001
280,547,0.055029295,0.7787272334098816,573440,1062.13,14.33578,1010.1358194351196,-0.0037405707,0.00480382,573440,2.137786,608.85541351
281,556,0.05708008,0.8940688595175743,575488,1063.05,4.972298,1013.879513502121,-0.0060955724,0.0045637125,575488,2.1464043,609.7193339999999
282,559,0.04501953,0.856995701789856,577536,1078.41,6.4729667,1017.5631523132324,-0.0006640438,0.0037558074,577536,2.1554117,620.5903749199999
283,547,0.06352539,0.7358697950839996,579584,1078.41,10.996714,1021.2217350006104,-0.0019716085,0.005489242,579584,2.1533453,622.2037227999999
284,580,0.039794922,0.8048458248376846,581632,1094.29,8.39192,1024.9609653949738,-0.0004040781,0.0035843935,581632,2.1458516,633.20815733
285,593,0.07998047,0.799053281545639,583680,1109.24,11.01642,1028.487853527069,-0.0030460092,0.0067008687,583680,2.1484172,643.93044253
286,587,0.06723633,0.8035096824169159,585728,1123.53,8.376486,1031.9397950172424,-0.0036185323,0.0056080027,585728,2.1539714,654.4596538300001
287,581,0.07006836,0.8170180767774582,587776,1134.16,12.824759,1035.4276340007782,-0.0076020337,0.006146611,587776,2.160904,662.56543358
288,578,0.053808592,0.7008361220359802,589824,1148.42,11.782605,1038.9528815746307,-0.003725072,0.0046299426,589824,2.1673455,672.88711561
289,592,0.039355468,0.7563934326171875,591872,1164.27,10.4230585,1042.491446018219,0.0005128056,0.0037230444,591872,2.1590657,684.0904103400001
290,575,0.040380858,0.6629000604152679,593920,1159.58,23.477482,1045.9469430446625,-0.003979736,0.0037501361,593920,2.155814,681.8376763599999
291,579,0.05654297,0.8051981031894684,595968,1175.45,8.3222,1049.508252620697,-0.002419506,0.004691339,595968,2.1670651,693.5324507299999
292,591,0.05805664,0.7856941968202591,598016,1172.62,13.402423,1053.0457961559296,-0.0065132985,0.005764228,598016,2.1668355,691.95048163
293,578,0.04472656,0.7305570244789124,600064,1188.32,11.319839,1056.5089569091797,-0.00038155253,0.004153068,600064,2.1551275,702.88624559
294,589,0.055761717,0.7758291512727737,602112,1203.34,13.371175,1060.052336215973,-0.0042812186,0.005454601,602112,2.1391017,713.8542135300002
295,578,0.040283203,0.7414349019527435,604160,1218.99,10.474447,1063.5274391174316,2.0463038e-05,0.00388676,604160,2.1362624,724.22609908
296,580,0.044189453,0.7029856741428375,606208,1232.51,18.385527,1067.0669541358948,-0.0025446543,0.003983334,606208,2.1370356,733.71184987
297,580,0.07280274,0.8023319393396378,608256,1246.44,9.970152,1070.5973873138428,0.0012822506,0.0066344053,608256,2.1530204,744.3839833500001
298,594,0.05131836,0.8477830290794373,610304,1246.22,6.8319154,1074.1244578361511,-0.0067235283,0.004573621,610304,2.1638596,744.3057974
299,583,0.042382814,0.788597583770752,612352,1260.38,8.561266,1077.5700318813324,-0.0027304147,0.003921903,612352,2.1739912,754.62957699
300,592,0.056152344,0.710862547159195,614400,1272.32,18.94955,1081.0819811820984,-0.005108919,0.0046512154,614400,2.1812527,763.3877702499999
301,576,0.07919922,0.7749381214380264,616448,1286.74,8.994815,1084.5418791770935,-0.004044792,0.006150578,616448,2.1834645,773.3883783600002
302,591,0.041650392,0.6782590746879578,618496,1300.86,22.725933,1088.094066619873,-0.004136857,0.003796616,618496,2.185598,783.5382959400001
303,585,0.039111327,0.6703390777111053,620544,1314.48,20.218405,1091.5587203502655,-0.0024062637,0.0036823214,620544,2.191856,793.40679319
304,584,0.058251955,0.7246675193309784,622592,1314.48,10.614739,1095.0593993663788,-0.0011793803,0.00555785,622592,2.1938598,792.7686978199999
305,578,0.062597655,0.7708705216646194,624640,1329.48,8.912932,1098.5614759922028,-0.0027918168,0.0049494547,624640,2.1923416,803.5768769000001
306,582,0.04765625,0.8340700417757034,626688,1321.48,7.0616302,1102.1049773693085,-0.0059054075,0.004358721,626688,2.1889498,798.2580094900001
307,572,0.06572266,0.7408476769924164,628736,1330.72,14.919248,1105.6237607002258,-0.0037935316,0.0056961356,628736,2.2009625,805.43253446
308,581,0.062451173,0.677690327167511,630784,1326.25,22.173119,1109.2014231681824,-0.0024015598,0.0051414445,630784,2.216933,803.0607281099999
309,578,0.09038086,0.7042478621006012,632832,1326.25,10.166758,1112.721352338791,-0.00074683037,0.0072909473,632832,2.219522,803.8233826000001
310,579,0.10253906,0.6754365265369415,634880,1326.25,10.659108,1116.26131772995,-0.0065612183,0.008045334,634880,2.2192793,805.2847855000001
311,575,0.06367187,0.7499506175518036,636928,1326.25,10.115581,1119.7987866401672,-0.005084584,0.005832538,636928,2.2170897,806.8538791000001
312,588,0.06035156,0.7770498245954514,638976,1326.25,11.168902,1123.3598051071167,-0.0012203993,0.0049968576,638976,2.214407,809.0688027499999
313,579,0.059277344,0.7217487394809723,641024,1326.25,10.244095,1126.8429033756256,-0.0021085825,0.0051907217,641024,2.2143784,810.7452736199999
314,594,0.05214844,0.8811429962515831,643072,1311.23,5.8020563,1130.3772358894348,-0.0025468862,0.0045415172,643072,2.2161825,801.2297357799999
315,582,0.059472658,0.6771675646305084,645120,1311.23,11.277398,1133.8236966133118,-0.0015832422,0.004712265,645120,2.223562,802.50250084
316,584,0.0421875,0.6982664167881012,647168,1311.23,11.353833,1137.3405573368073,-0.0011111118,0.003612383,647168,2.2237644,802.80207857
317,580,0.080322266,0.7635316848754883,649216,1311.23,8.632872,1140.8420958518982,-0.0031309868,0.006445594,649216,2.2267208,804.37152519
318,581,0.06328125,0.695658415555954,651264,1311.23,11.595154,1144.369477033615,-0.002525278,0.005285303,651264,2.2289853,805.1941713199999
319,587,0.05908203,0.7742484509944916,653312,1295.38,14.029088,1147.8946342468262,-0.005831767,0.005089049,653312,2.2365198,797.0260477799999
320,585,0.06035156,0.800987958908081,655360,1278.76,13.342601,1151.3791880607605,-0.0050460724,0.0047979606,655360,2.2533324,787.0989366099999
321,584,0.042919923,0.7889969050884247,657408,1263.53,13.693457,1154.8782064914703,-0.0036817878,0.0037412148,657408,2.265392,779.0991333
322,558,0.04067383,0.7630150616168976,659456,1280.29,8.666127,1158.3806281089783,-0.0011193539,0.0036144096,659456,2.2635088,791.6091476199998
323,567,0.058496095,0.7687617838382721,661504,1280.29,8.969586,1162.0496089458466,-0.00093922607,0.0049639447,661504,2.254065,793.60482257
324,580,0.08549805,0.6958156824111938,663552,1295.48,12.336214,1165.655790090561,-0.0027253027,0.007303973,663552,2.2480302,804.93974424
325,590,0.05131836,0.7559960931539536,665600,1262.25,16.373463,1169.1848275661469,-0.0073313266,0.004575072,665600,2.256836,783.2340116700001
326,592,0.039013673,0.8034852296113968,667648,1260.73,14.567221,1172.6546459197998,-0.0011050485,0.0035476654,667648,2.2643518,783.7251496
327,593,0.020996094,0.8125354796648026,669696,1245.98,11.450111,1176.1100940704346,-0.0019760872,0.0022140665,669696,2.2679064,774.69565039
328,591,0.04477539,0.76308673620224,671744,1231.16,18.037739,1179.559722661972,-0.0011324406,0.0038234566,671744,2.2738419,764.2927886599999
329,577,0.06318359,0.7444782853126526,673792,1231.06,15.774765,1183.0235667228699,-0.0013596481,0.0053633666,673792,2.2862537,764.8740087500003
330,584,0.04458008,0.8433990180492401,675840,1229.72,8.209977,1186.5688190460205,-0.0038106856,0.004022346,675840,2.3093278,764.3599867600002
331,581,0.040039062,0.6843487918376923,677888,1243.78,12.280966,1190.0746624469757,-0.0038781776,0.0038591027,677888,2.3233967,775.5454984200002
332,587,0.06357422,0.8325767815113068,679936,1257.73,9.500519,1193.5973858833313,-0.0024315133,0.005731591,679936,2.3123212,785.47368186
333,560,0.06611328,0.6178162395954132,681984,1257.73,11.430864,1197.0816233158112,-0.0019992008,0.005663144,681984,2.3022294,785.82180172
334,585,0.035839844,0.5120498538017273,684032,1258.0,30.47207,1200.7355587482452,-0.004675225,0.003274861,684032,2.3078165,784.66779874
335,570,0.060498048,0.8550795167684555,686080,1255.32,7.302662,1204.233297586441,-0.0014973386,0.0050683036,686080,2.3114042,782.6425501399999
336,552,0.05913086,0.6166037321090698,688128,1271.18,10.20607,1207.8241860866547,-0.0017672147,0.0050023776,688128,2.3216512,792.9785389999998
337,576,0.061523438,0.6539855897426605,690176,1270.65,18.418585,1211.5344305038452,-0.007417758,0.0055887275,690176,2.3430943,791.7827462
338,567,0.063085936,0.7179247438907623,692224,1286.55,11.6536,1215.0859820842743,-0.004998731,0.005291476,692224,2.354108,802.60777736
339,567,0.06113281,0.7023101150989532,694272,1302.3,9.28247,1218.6975455284119,-0.0021572413,0.0047278646,694272,2.3579268,813.66411028
340,559,0.05908203,0.6515126824378967,696320,1316.75,10.661154,1222.3097853660583,-0.002816167,0.004808985,696320,2.3631475,823.44325423
341,539,0.034472656,0.7207642793655396,698368,1337.82,16.096035,1225.9717588424683,-0.0015253837,0.0031276564,698368,2.3693492,838.1470196600001
342,569,0.04057617,0.6695893108844757,700416,1353.78,11.047761,1229.7698755264282,0.00027909127,0.0035476363,700416,2.3794637,849.47590964
343,568,0.091552734,0.6646009683609009,702464,1369.68,10.20636,1233.3687274456024,-0.0030284338,0.007702712,702464,2.3808696,860.54661923
344,575,0.040771484,0.7811414301395416,704512,1369.68,11.213142,1236.9706585407257,-0.0014443679,0.003943775,704512,2.3798184,862.10621034
345,583,0.032714844,0.8231886178255081,706560,1368.17,12.345285,1240.5319647789001,-0.00271721,0.0031579651,706560,2.369011,861.81632516
346,586,0.08759765,0.7424487769603729,708608,1387.15,15.5673275,1244.0439121723175,-0.005622499,0.006605676,708608,2.3716772,876.1374698400001
347,580,0.053759765,0.743596076965332,710656,1402.97,10.344617,1247.5387609004974,-0.0037364275,0.004514441,710656,2.3816578,888.00262848
348,587,0.04711914,0.819701299071312,712704,1399.38,11.750181,1251.0667803287506,-0.0068571866,0.004313855,712704,2.3770006,886.2016358000001
349,566,0.09345703,0.9888004725798965,714752,1395.39,0.2780755,1254.553482055664,-0.011449154,0.0074817883,714752,2.363728,883.5781918
350,565,0.08178711,0.8630896955728531,716800,1411.18,4.781674,1258.1668779850006,-0.0048708566,0.007409174,716800,2.338296,894.6992221
351,528,0.035302736,0.7488783597946167,718848,1376.56,19.420448,1261.7911021709442,-0.003957383,0.0030862745,718848,2.3354895,871.9735946400001
352,508,0.06757812,0.7654738873243332,720896,1376.56,8.615005,1265.6697840690613,-0.0036900013,0.005409982,720896,2.3409474,872.44455738
353,551,0.03803711,0.8130990713834763,722944,1376.56,8.282855,1269.6975026130676,-0.002537995,0.0034874275,722944,2.3356936,873.2906369799999
354,555,0.053808592,0.7073453366756439,724992,1360.48,22.974163,1273.4134879112244,-0.0035657212,0.004519291,724992,2.3567955,863.7587841999999
355,578,0.08530273,0.7818445265293121,727040,1360.48,9.10422,1277.1009664535522,-0.0038800538,0.006723774,727040,2.3808255,864.62389326
356,557,0.036474608,0.7448841631412506,729088,1354.64,23.694498,1280.6413509845734,-0.0019264726,0.0031545586,729088,2.3934832,861.88525085
357,489,0.04111328,0.6931395828723907,731136,1322.74,24.21177,1284.3172976970673,-0.00088318123,0.0038572948,731136,2.412518,840.1564101499998
358,505,0.02607422,0.871941328048706,733184,1305.35,9.756995,1288.503483057022,-0.0008012921,0.002748878,733184,2.4222903,827.9832757899999
359,534,0.028173828,0.7586833387613297,735232,1288.5,16.946087,1292.557371377945,-0.0025760154,0.0025352435,735232,2.4266553,817.9265218500001
360,540,0.070654295,0.7596894204616547,737280,1304.52,9.035044,1296.3886251449585,-0.0012722741,0.0059902957,737280,2.427341,829.6708624700001
361,569,0.047070313,0.7126771211624146,739328,1304.52,11.956486,1300.175273656845,-0.0013281554,0.004056611,739328,2.4305136,829.4074417800001
362,570,0.04790039,0.7658959776163101,741376,1303.76,14.581668,1303.7747797966003,-0.000121433965,0.0040265834,741376,2.436262,828.85368799
363,567,0.04296875,0.7167258560657501,743424,1303.76,11.862688,1307.3659801483154,-0.0018034063,0.0039616814,743424,2.4288862,829.4363795200001
364,574,0.06660156,0.8026240319013596,745472,1303.77,13.381044,1310.9777574539185,-0.005840137,0.0053034304,745472,2.441607,829.55310263
365,581,0.053369142,0.8395568877458572,747520,1289.13,10.8810835,1314.5437021255493,-0.0036790255,0.004679895,747520,2.4519684,819.62228277
366,567,0.02475586,0.7448206841945648,749568,1296.0,15.070158,1318.065512895584,-0.004435047,0.002537178,749568,2.4471736,825.2686383999999
367,586,0.027734375,0.9061206355690956,751616,1300.6,5.195998,1321.674175977707,-0.001962052,0.0028922674,751616,2.4519517,828.23492058
368,569,0.07397461,0.7769157737493515,753664,1283.81,13.888722,1325.1643481254578,-0.0044725523,0.0062652803,753664,2.4518902,817.4778588500001
369,583,0.045166016,0.7448384463787079,755712,1279.78,17.696869,1328.758044242859,-0.005418034,0.0037413419,755712,2.4563222,814.9531219599999
370,567,0.041064452,0.9025115668773651,757760,1264.58,5.0834484,1332.2668693065643,-0.0020719082,0.0036765127,757760,2.4532428,804.6421009500002
371,581,0.058740236,0.7554135769605637,759808,1263.88,20.445883,1335.8763749599457,-0.0041136974,0.004711521,759808,2.4507833,805.1367413800002
372,565,0.08208008,0.736546665430069,761856,1263.88,10.630327,1339.4017477035522,-0.0014391969,0.006758629,761856,2.4522593,805.7057170300001
373,550,0.054833986,0.7303414940834045,763904,1263.88,11.138327,1343.0223054885864,-0.0024614183,0.0048882007,763904,2.4539075,806.1172314600002
374,563,0.037890624,0.8692820966243744,765952,1246.93,10.573145,1346.7437517642975,-0.0028164329,0.0036216169,765952,2.4587667,794.18485604
375,575,0.048193358,0.8993644267320633,768000,1243.88,8.916734,1350.3805503845215,-0.0003923947,0.004326434,768000,2.455068,792.4642424000001
376,566,0.043847658,0.7319792807102203,770048,1243.88,11.965429,1353.9410045146942,-0.0019134718,0.0039851144,770048,2.447002,793.19956194
377,575,0.06313477,0.9185745343565941,772096,1226.1,3.2757523,1357.5577852725983,-0.0042876964,0.005522316,772096,2.4383104,780.5340718900002
378,564,0.068115234,0.7710127681493759,774144,1226.1,7.9936776,1361.1199405193329,-0.005553384,0.005406227,774144,2.4353194,780.7387400800002
379,570,0.058203124,0.7963118255138397,776192,1225.1,15.198385,1364.7452731132507,-0.0036727756,0.0045292135,776192,2.45607,780.04886547
380,570,0.06225586,0.5884166359901428,778240,1225.1,13.115115,1368.3362474441528,-0.0014724692,0.005684895,778240,2.4631307,780.05732846
381,578,0.045410156,0.788963794708252,780288,1223.66,18.6682,1371.926971912384,-0.0014470329,0.003956438,780288,2.4574745,778.4244783099999
