approxkl,time_elapsed,clipfrac,policy_entropy,total_timesteps,serial_timesteps,fps,value_loss,policy_loss,n_updates,explained_variance,ep_reward_mean,ep_len_mean
0.0045492733,102.11685681343079,0.048779298,2.1349266,51200,51200,476,11.108073,-0.00013200061,25,0.7472104728221893,840.0685410789474,1314.0
0.005498084,106.43200325965881,0.063964844,2.1319077,53248,53248,475,11.601936,-0.0048049698,26,0.8078897148370743,853.5629761538462,1332.8461538461538
0.0045187105,110.74267315864563,0.052978516,2.1454358,55296,55296,470,18.60814,-0.0034395873,27,0.7871183753013611,848.2130244878049,1324.439024390244
0.0035200368,115.09958004951477,0.036035158,2.157019,57344,57344,466,12.137442,-0.001637606,28,0.7967034727334976,860.1860154761905,1341.6904761904761
0.0047539985,119.49053168296814,0.051171876,2.1621892,59392,59392,484,12.732057,-0.001395257,29,0.7672700434923172,871.5524365348837,1358.139534883721
0.004917929,123.71472120285034,0.05961914,2.1609178,61440,61440,476,12.600149,-0.0040684235,30,0.7418369948863983,881.3645931818181,1373.840909090909
0.008181951,128.01196956634521,0.09833984,2.1670449,63488,63488,466,13.135457,-0.0050052525,31,0.6880397796630859,891.4568407111111,1388.8444444444444
0.005293825,132.39802861213684,0.06586914,2.1705394,65536,65536,476,8.797106,-0.005258606,32,0.8325990587472916,902.1509764565218,1403.195652173913
0.003090846,136.69308376312256,0.033935547,2.1798568,67584,67584,448,13.779116,-0.0023524319,33,0.7571075260639191,911.5584502127659,1416.936170212766
0.005070722,141.26394748687744,0.060595702,2.1852868,69632,69632,462,12.883154,-0.0021256795,34,0.7592740058898926,920.4050484166668,1430.1041666666667
0.0055597993,145.69413042068481,0.0671875,2.1753385,71680,71680,478,10.261161,-0.0021998044,35,0.7380263805389404,929.2033747755103,1442.734693877551
0.012056169,149.9751296043396,0.12177734,2.1609402,73728,73728,447,11.532578,-0.005115173,36,0.7520617693662643,937.0551217,1454.86
0.0046557793,154.55222177505493,0.053125,2.1514254,75776,75776,479,19.227127,-0.003963028,37,0.7678707242012024,929.5946608846155,1443.5192307692307
0.0056179953,158.82271552085876,0.06367187,2.1591434,77824,77824,481,12.704914,-0.002688871,38,0.862560048699379,914.9074277777779,1421.7962962962963
0.01026914,163.08021092414856,0.12685546,2.1743803,79872,79872,476,9.38843,-0.008361509,39,0.8085624277591705,922.9141959454547,1433.2
0.004729514,167.38315153121948,0.05629883,2.1726885,81920,81920,464,10.7266865,-0.0035779835,40,0.7689465135335922,929.8974212857144,1444.1964285714287
0.0048864763,171.79049229621887,0.05239258,2.1700058,83968,83968,474,20.133327,-0.0027956222,41,0.8024713695049286,908.765349677966,1414.3050847457628
0.004444325,176.10983872413635,0.05,2.184342,86016,86016,462,6.3922243,-0.006720801,42,0.8630391955375671,911.1825858499999,1419.15
0.0039198305,180.5343120098114,0.040283203,2.180081,88064,88064,484,8.769597,-0.0019917185,43,0.8043056279420853,917.9678299344262,1429.4754098360656
0.006749081,184.76463675498962,0.077539064,2.161811,90112,90112,461,5.1781473,-0.0075187953,44,0.8949831873178482,918.4959027419354,1431.0
0.0051360643,189.20418405532837,0.061279297,2.1532261,92160,92160,472,8.918911,-0.0027578233,45,0.7819967716932297,925.4372936984126,1440.8095238095239
0.0055526057,193.5349805355072,0.061035156,2.161147,94208,94208,483,18.293732,-0.0068106367,46,0.7523708641529083,922.1502546,1437.0153846153846
0.0038727778,197.77376222610474,0.038476564,2.1609023,96256,96256,459,11.381762,-0.0013310306,47,0.7399463653564453,928.1084151212121,1446.2878787878788
0.0052471366,202.2273497581482,0.059765626,2.1577294,98304,98304,466,14.448828,-0.0065813935,48,0.8152482956647873,921.2729474705882,1437.6617647058824
0.0067658597,206.6141517162323,0.08779297,2.1666856,100352,100352,486,9.521177,-0.0039169425,49,0.8155551999807358,928.0381862028985,1446.5217391304348
0.004484589,210.82506132125854,0.051513672,2.1869144,102400,102400,474,11.387754,-0.0014538979,50,0.7204229831695557,934.0028859428571,1455.1285714285714
0.0054386472,215.14049315452576,0.066552736,2.1953738,104448,104448,460,9.130585,-0.003180497,51,0.802108496427536,939.2884008450703,1463.4929577464789
0.004045033,219.59147191047668,0.038623046,2.1757398,106496,106496,469,10.349892,-0.0033646256,52,0.7710970342159271,944.4656295555556,1471.625
0.0057566273,223.95194125175476,0.07280274,2.1562982,108544,108544,466,10.921667,-0.005857629,53,0.7317650616168976,949.1646718493151,1479.5342465753424
0.0060073244,228.345232963562,0.07163086,2.1597877,110592,110592,462,10.786752,-0.004057445,54,0.706140011548996,953.9647377702703,1487.2297297297298
0.0061804443,232.77576875686646,0.07558594,2.1644452,112640,112640,428,8.636034,-0.0035191446,55,0.7506950050592422,958.3668814666668,1494.72
0.005236951,237.55105447769165,0.06367187,2.1632512,114688,114688,456,10.81505,-2.6991997e-06,56,0.7521155029535294,963.6956299605265,1502.0131578947369
0.004967545,242.04273390769958,0.05703125,2.160731,116736,116736,471,12.747001,-0.0021905415,57,0.6951623857021332,969.2568131948053,1509.1168831168832
0.0066354424,246.38681387901306,0.07885742,2.15848,118784,118784,494,13.724501,-0.0033775824,58,0.8137470334768295,964.0727938734178,1501.379746835443
0.0048794495,250.52919912338257,0.061083984,2.1643486,120832,120832,467,10.935057,-0.0019318294,59,0.6864826083183289,968.4973121750002,1508.225
0.002803983,254.9143190383911,0.027783204,2.1727152,122880,122880,486,12.665917,-0.0013640254,60,0.7362841665744781,973.8733436049384,1514.9012345679012
0.0042570503,259.12456130981445,0.050976563,2.1775784,124928,124928,470,12.015764,-0.0014983026,61,0.7288952767848969,978.3170823536587,1521.4146341463415
0.003285037,263.48205614089966,0.034423828,2.181121,126976,126976,474,11.713325,-0.0038614932,62,0.7305225133895874,982.5210801445785,1527.7710843373493
0.0049235327,267.7944951057434,0.059277344,2.1752832,129024,129024,459,12.394575,-0.0028177858,63,0.7297383248806,987.3698204047621,1533.9761904761904
0.007354139,272.2523994445801,0.08540039,2.156691,131072,131072,466,9.026594,-0.001992518,64,0.8345570415258408,992.7626756941179,1540.035294117647
0.005604375,276.63908338546753,0.05288086,2.1478457,133120,133120,432,3.999064,-0.007828794,65,0.9330497831106186,982.2509356976745,1524.860465116279
0.004535127,281.38004636764526,0.049804688,2.1549973,135168,135168,457,11.754591,-0.004652017,66,0.7310080230236053,986.7850298620692,1530.8850574712644
0.004984811,285.8619337081909,0.05678711,2.153624,137216,137216,474,12.351454,-0.0027304,67,0.7588443756103516,991.0015806704545,1536.7727272727273
0.005142824,290.17890453338623,0.059228517,2.1413834,139264,139264,478,19.531183,-0.005179182,68,0.7139326930046082,995.9288723999999,1542.6222222222223
0.0043763793,294.46029782295227,0.047851562,2.13707,141312,141312,487,7.5913916,-0.00316661,69,0.8640154451131821,999.5867629340659,1547.4945054945056
0.0053538852,298.66296219825745,0.06098633,2.1383314,143360,143360,472,10.132473,-0.004380609,70,0.7871233075857162,1003.9400604565218,1552.945652173913
0.0059744846,302.9969539642334,0.07348633,2.1343608,145408,145408,463,11.51086,-0.003157258,71,0.7371865510940552,1007.7509938817204,1558.279569892473
0.004602198,307.4123320579529,0.050830077,2.1331124,147456,147456,484,9.947351,-0.0023176954,72,0.7910425961017609,1011.6722329042553,1563.5
0.005080332,311.637220621109,0.05625,2.1321542,149504,149504,459,3.818882,-0.0014923876,73,0.9371951594948769,1015.9018667578947,1568.3684210526317
0.0063074874,316.0908486843109,0.076123044,2.1304994,151552,151552,494,11.149647,-0.0069419756,74,0.8636316955089569,1002.9653002577321,1549.4948453608247
0.004005314,320.23444414138794,0.046240233,2.1394238,153600,153600,477,10.095844,-0.0015296123,75,0.7860805243253708,1006.6926813061226,1554.591836734694
0.0046258993,324.5249433517456,0.051074218,2.1460516,155648,155648,487,15.650545,-0.0026534358,76,0.8031185120344162,1005.96786281,1553.45
0.007582473,328.72505235671997,0.083984375,2.1511965,157696,157696,475,13.002851,-0.0042181266,77,0.7462567687034607,1006.2946487699999,1553.45
0.0060118753,333.0349750518799,0.07460938,2.1548254,159744,159744,474,9.69786,-0.0021857477,78,0.8328680098056793,1018.3228368200001,1568.77
0.006006617,337.3554582595825,0.07607422,2.1638973,161792,161792,480,14.051974,-0.006257822,79,0.7093358337879181,1024.80817929,1576.9
0.0047351616,341.61454820632935,0.05205078,2.1731133,163840,163840,494,17.593824,-0.0012177408,80,0.8320130109786987,1002.13766643,1544.46
0.0051879575,345.75372314453125,0.057861328,2.1785069,165888,165888,464,21.61191,-0.005792467,81,0.6907650828361511,1003.3829310099999,1545.62
0.004612429,350.167706489563,0.052685548,2.180385,167936,167936,471,7.9974413,-0.0048481384,82,0.8473073095083237,995.9298487300001,1535.08
0.0057423087,354.5090637207031,0.06982422,2.1872513,169984,169984,459,14.055464,-0.0027721992,83,0.8243220150470734,996.1900831800001,1535.02
0.011969942,358.967734336853,0.124902345,2.1996286,172032,172032,448,11.905978,-0.0064168028,84,0.6748042106628418,994.9625287800002,1535.02
0.003883124,363.5327830314636,0.04511719,2.2045398,174080,174080,472,20.765629,-0.0023799879,85,0.7850109189748764,984.1338098899998,1521.26
0.0032585356,367.87172079086304,0.037109375,2.2138717,176128,176128,468,26.490097,-0.0030146842,86,0.8006798774003983,940.82386106,1460.68
0.0036637473,372.2420585155487,0.038427733,2.2134862,178176,178176,476,9.157015,-0.0032296616,87,0.8084552139043808,951.4341039599999,1475.89
0.0034316506,376.5449812412262,0.03793945,2.2090507,180224,180224,487,9.605364,-0.0020436128,88,0.8156510144472122,964.01474534,1493.68
0.0066429703,380.7475805282593,0.07900391,2.2012494,182272,182272,456,10.247013,-0.006263247,89,0.7725726962089539,964.2407370000001,1493.68
0.006785845,385.2355878353119,0.08540039,2.206811,184320,184320,447,10.690182,-0.0016590354,90,0.7149751484394073,976.1619749000002,1511.78
0.0038392642,389.81493616104126,0.040625,2.214459,186368,186368,476,9.6990185,-0.00056994765,91,0.8213614672422409,988.8827970500001,1529.63
0.004529906,394.11168146133423,0.05205078,2.2201004,188416,188416,486,8.46933,-0.001144645,92,0.8859944567084312,983.8197515500001,1522.11
0.003966213,398.32320523262024,0.046826173,2.229137,190464,190464,461,8.048185,-0.00663127,93,0.8581210076808929,980.0371609400001,1516.13
0.004522915,402.7572889328003,0.05180664,2.2449117,192512,192512,470,6.8127213,-0.0034992595,94,0.861948236823082,978.36857575,1512.81
0.0035483819,407.10813331604004,0.038378906,2.2516906,194560,194560,475,9.066247,-0.00040762313,95,0.8038138598203659,991.0625897200001,1530.85
0.00602823,411.4129068851471,0.07124023,2.2509048,196608,196608,481,12.422549,-0.0061460924,96,0.7292661368846893,1004.0943486,1548.79
0.0047978996,415.67101979255676,0.049853515,2.2537577,198656,198656,483,9.490666,-0.0009702651,97,0.8002289682626724,1015.2710129800001,1563.38
0.0072009424,419.9040195941925,0.08120117,2.2423184,200704,200704,479,9.288648,-0.0032107825,98,0.8016562759876251,1027.41941646,1580.01
0.005533123,424.17142057418823,0.062060546,2.2306714,202752,202752,452,15.328344,-0.0024000367,99,0.8280805945396423,1015.56028526,1562.24
0.004011712,428.69776487350464,0.0440918,2.2272172,204800,204800,478,7.7645197,-0.0030766327,100,0.920636497437954,994.2308475600003,1532.81
0.0058625173,432.9804096221924,0.0758789,2.2438574,206848,206848,465,17.174068,-0.002769904,101,0.8881646171212196,968.6678028000001,1496.15
0.0057056616,437.38445568084717,0.07397461,2.2620711,208896,208896,470,13.250526,-0.0028030411,102,0.7119459807872772,968.7613216999999,1496.15
0.0053807,441.7402238845825,0.06254883,2.2701554,210944,210944,480,12.572321,-0.0021597329,103,0.8191902786493301,970.0991861100001,1496.15
0.0058053103,445.99969124794006,0.06567383,2.2624173,212992,212992,465,11.51339,-0.0043279286,104,0.719518631696701,970.3037744500002,1496.15
0.00339639,450.4026052951813,0.039013673,2.2645667,215040,215040,480,12.532175,-0.0033800893,105,0.7152375280857086,970.1089626300002,1496.15
0.0048211277,454.6631073951721,0.054541014,2.2706373,217088,217088,477,9.104734,-0.0042175623,106,0.7839399874210358,970.3533509100001,1496.15
0.0058339965,458.9503228664398,0.07299805,2.2783172,219136,219136,460,17.54727,-0.0027300739,107,0.7366255521774292,957.2694268700002,1478.53
0.0047024637,463.4002628326416,0.059765626,2.2911103,221184,221184,457,13.888044,-0.0051806094,108,0.7392869889736176,958.4546801700001,1478.53
0.0059621003,467.8754036426544,0.068554685,2.2944252,223232,223232,477,14.876139,-0.0018203415,109,0.8290251195430756,958.0460238100001,1478.4
0.00417935,472.1649103164673,0.04477539,2.291013,225280,225280,450,12.222744,-0.0023716209,110,0.7556650787591934,962.5470823800001,1484.53
0.0050227903,476.7112169265747,0.057763673,2.2930622,227328,227328,461,11.973806,-0.0044675465,111,0.7388962507247925,975.12794867,1502.24
0.005368467,481.152756690979,0.06616211,2.3030162,229376,229376,465,11.312137,-0.0030682483,112,0.7311115860939026,974.7899403300001,1502.24
0.0056435303,485.55300879478455,0.06557617,2.3137782,231424,231424,480,15.512239,-0.0053394395,113,0.8858773112297058,952.84574942,1470.33
0.005385577,489.81715869903564,0.06367187,2.3087883,233472,233472,471,9.519069,-0.00432048,114,0.7998722493648529,956.3953437699998,1473.77
0.004466855,494.1648519039154,0.05234375,2.3020778,235520,235520,481,12.390879,-0.0015139729,115,0.7491560876369476,957.0401584399999,1473.77
0.002982688,498.4177477359772,0.030859375,2.308951,237568,237568,476,10.015263,-0.006039208,116,0.7972413301467896,961.19628472,1479.02
0.0062272684,502.71380257606506,0.07006836,2.3139546,239616,239616,468,13.258189,-0.003693068,117,0.6904478371143341,961.0073813199998,1479.02
0.0028667876,507.0847692489624,0.030712891,2.3192887,241664,241664,469,4.8369594,-0.0031392828,118,0.9180506467819214,960.73948691,1478.52
0.0042639663,511.4442684650421,0.050439455,2.3306034,243712,243712,484,17.154514,-0.0017659126,119,0.7693739980459213,956.1443520699999,1470.98
0.0026234393,515.6729557514191,0.02631836,2.3295248,245760,245760,481,12.633317,-0.0020481395,120,0.7904515117406845,957.1376096099999,1470.98
0.0038268114,519.9304354190826,0.04399414,2.331458,247808,247808,487,12.294176,-0.0034153915,121,0.7524203360080719,969.5166342699999,1488.9
0.0055883783,524.1281588077545,0.058203124,2.327045,249856,249856,485,10.516996,-0.0034861069,122,0.7843592613935471,969.8849843299998,1488.9
0.004958653,528.3468930721283,0.058447264,2.3283167,251904,251904,467,10.413326,-0.0022238712,123,0.7819362133741379,970.45472666,1488.9
0.007300114,532.7282562255859,0.0887207,2.3375382,253952,253952,446,9.709838,-0.006384899,124,0.8083497136831284,971.7496795,1488.9
0.0053978497,537.3191654682159,0.06035156,2.350713,256000,256000,438,12.6537895,-0.0040872665,125,0.8695915937423706,961.5795632199998,1471.08
0.003997213,541.9943392276764,0.04584961,2.368755,258048,258048,491,11.45019,-0.003173037,126,0.7302951216697693,962.16081358,1471.08
0.004944619,546.1581742763519,0.05708008,2.3641977,260096,260096,471,10.092665,-0.0030953314,127,0.7819758653640747,962.8049623800001,1471.08
0.0034540207,550.5062491893768,0.03754883,2.3554068,262144,262144,504,11.21251,-0.0022996112,128,0.788307398557663,963.04249912,1471.08
0.004665731,554.5689678192139,0.052001953,2.370337,264192,264192,469,18.008238,-0.007149268,129,0.8497814685106277,949.7295569800001,1452.05
0.0033902586,558.9311969280243,0.036376953,2.3848693,266240,266240,484,13.966333,-0.00039090664,130,0.8352096229791641,936.5735245599998,1433.99
0.0046591507,563.1546323299408,0.052490234,2.3774664,268288,268288,504,12.132165,-0.0009679228,131,0.7544551342725754,937.2291522099999,1433.99
0.0036366512,567.2151463031769,0.040771484,2.3764982,270336,270336,489,4.294529,-0.0036413833,132,0.965279471129179,911.81295957,1397.7
0.006893222,571.398983001709,0.08227539,2.3798203,272384,272384,484,13.985056,-0.007682546,133,0.6976182758808136,910.79569673,1397.7
0.004641457,575.6233236789703,0.053027343,2.3826556,274432,274432,473,13.390207,-0.0025433456,134,0.745741456747055,923.4788913799999,1415.84
0.004437575,579.9492313861847,0.049560547,2.3802447,276480,276480,453,11.821196,-0.003285403,135,0.8006476014852524,923.2927539699999,1415.84
0.007249579,584.4704256057739,0.08710937,2.382889,278528,278528,420,8.177953,-0.002800313,136,0.8984563052654266,911.98722384,1400.35
0.006870786,589.3369071483612,0.0824707,2.400238,280576,280576,461,11.272974,-0.0023627675,137,0.6597263813018799,914.22535684,1405.33
0.007944675,593.7740387916565,0.0824707,2.4303184,282624,282624,465,16.258696,-0.0072026774,138,0.7476895451545715,900.34811955,1388.18
0.004023846,598.1703269481659,0.046777345,2.4499176,284672,284672,460,11.331615,-0.0015191361,139,0.6707112193107605,899.28960393,1388.18
0.004585265,602.623055934906,0.050146483,2.4426484,286720,286720,486,6.232682,-0.0048311087,140,0.9421231150627136,883.1046936,1366.52
0.0038356096,606.8350234031677,0.038867187,2.432201,288768,288768,484,17.148525,-0.0022897632,141,0.8079729825258255,890.5100632900001,1376.73
0.0062520006,611.0594346523285,0.0758789,2.4389188,290816,290816,452,16.40497,-0.004483721,142,0.7729321420192719,877.0165698100002,1358.64
0.003236559,615.5812587738037,0.037597656,2.4505668,292864,292864,478,9.8146,-0.0038723205,143,0.8025945276021957,884.6892204600001,1369.67
0.0046903216,619.86225938797,0.055078126,2.4483871,294912,294912,476,15.980199,-0.0030030576,144,0.8062045127153397,870.55432568,1351.9
0.004992099,624.1626436710358,0.057666015,2.4450204,296960,296960,485,13.183423,-0.0013968033,145,0.7333328127861023,870.2377122800001,1351.9
0.004580592,628.3853242397308,0.056396484,2.4464824,299008,299008,476,10.715518,-0.0038918126,146,0.8970721960067749,881.26663042,1366.92
0.0037024277,632.6882605552673,0.040625,2.4505763,301056,301056,479,13.021579,-0.0022736224,147,0.8934015110135078,867.7715152100001,1347.52
0.0042741145,636.9600613117218,0.04536133,2.454709,303104,303104,471,9.08452,-0.0055819093,148,0.834796205163002,871.41189558,1352.26
0.003610663,641.3072738647461,0.038378906,2.4581714,305152,305152,468,9.358386,-0.0041749706,149,0.844468280673027,870.77132604,1352.26
0.0050753388,645.6798241138458,0.048779298,2.4669511,307200,307200,465,20.15929,-0.0069531477,150,0.814875453710556,867.2662575800001,1343.89
0.0043970053,650.0779423713684,0.053271484,2.4724596,309248,309248,476,10.546553,-0.0021802806,151,0.9061692357063293,876.58079168,1356.21
0.0063020205,654.3734879493713,0.07929687,2.4768562,311296,311296,472,12.314012,-0.0029732462,152,0.8232579082250595,883.2561442300002,1367.12
0.004065394,658.7055160999298,0.04550781,2.4851408,313344,313344,474,12.745852,-0.0020323736,153,0.8848748281598091,883.44314128,1367.36
0.0074179494,663.0185577869415,0.091601565,2.4991279,315392,315392,462,14.232419,-0.003394096,154,0.8348511308431625,882.30139862,1367.29
0.0056385426,667.4458510875702,0.07104492,2.509089,317440,317440,442,11.611349,-0.006408462,155,0.8693876713514328,867.8069411999999,1349.16
0.0037101686,672.0715005397797,0.040625,2.514765,319488,319488,479,11.740256,-0.0044228127,156,0.8739648759365082,847.83592869,1320.93
0.0037325225,676.3411996364594,0.040625,2.5102205,321536,321536,464,14.698599,-0.0015392076,157,0.8730331361293793,843.6555876499999,1315.55
0.004793172,680.7461812496185,0.051220704,2.5103478,323584,323584,485,23.761692,-0.00741826,158,0.756586104631424,786.9283137299999,1236.66
0.0032567296,684.9679770469666,0.03793945,2.5161126,325632,325632,485,4.310519,-0.0017428026,159,0.9220096617937088,775.2324548099999,1221.14
0.006068711,689.1887247562408,0.06958008,2.5253108,327680,327680,477,27.110813,-0.009085881,160,0.7833378314971924,756.84649599,1196.16
0.005682816,693.4784829616547,0.06274414,2.546002,329728,329728,474,5.010713,-0.008803915,161,0.9652606211602688,717.8464416200001,1141.59
0.0026000708,697.7957856655121,0.027490234,2.5541997,331776,331776,467,12.329351,-0.002226058,162,0.8350596576929092,707.5082419500001,1127.27
0.0070386203,702.179859161377,0.079638675,2.5641708,333824,333824,441,10.73601,-0.0024223002,163,0.7045041918754578,719.1071315300002,1144.89
0.006571817,706.8148622512817,0.075488284,2.5657504,335872,335872,442,15.490217,-0.0064625726,164,0.8579157888889313,705.8184834299998,1129.06
0.004489506,711.4482092857361,0.04736328,2.548102,337920,337920,468,7.541832,-0.0032294106,165,0.8251840472221375,692.8258374099998,1111.26
0.005360373,715.8231730461121,0.06342773,2.526507,339968,339968,462,9.530163,-0.0064041144,166,0.7126035988330841,691.67756864,1111.26
0.0043755127,720.2531700134277,0.048193358,2.5173569,342016,342016,470,12.566259,-0.000103538136,167,0.7980044186115265,689.69521885,1108.39
0.004169949,724.6050045490265,0.041748047,2.5081983,344064,344064,464,19.212753,-0.002003032,168,0.7739750146865845,703.3131836100001,1129.38
0.007880351,729.0171732902527,0.0824707,2.5087342,346112,346112,458,11.003273,-0.0019673097,169,0.6361096203327179,702.2125249100002,1129.38
0.0052119545,733.485045671463,0.056152344,2.5135531,348160,348160,437,10.665095,-0.0015727777,170,0.5722688734531403,700.9854767900001,1129.38
0.0046091606,738.1620302200317,0.05419922,2.5325875,350208,350208,443,13.252586,-0.002541229,171,0.7751739472150803,686.3903663899999,1109.4
0.005990492,742.7840027809143,0.07441406,2.5453756,352256,352256,441,10.549566,-0.0062627145,172,0.8021409064531326,678.34366425,1098.22
0.0039226417,747.4281489849091,0.044287108,2.550986,354304,354304,464,5.6532044,-0.00022577746,173,0.877620629966259,678.9451888500001,1098.98
0.0049623074,751.8377015590668,0.058154296,2.5565152,356352,356352,455,11.35108,-0.004356942,174,0.8025739043951035,666.9190583699998,1082.64
0.00423881,756.3384387493134,0.053027343,2.5628223,358400,358400,465,9.696962,-0.003512557,175,0.843857079744339,653.80508325,1066.62
0.0054270597,760.7428216934204,0.06303711,2.563678,360448,360448,451,7.8868814,-0.00254695,176,0.6775806844234467,651.9102169700001,1066.62
0.0050186766,765.281153678894,0.054248046,2.5626736,362496,362496,430,7.622828,-0.0022480835,177,0.6911802887916565,649.78647514,1066.62
0.0051961457,770.0383040904999,0.05415039,2.5749562,364544,364544,453,14.026453,-0.0036259461,178,0.720454603433609,649.49698133,1067.79
0.005528295,774.5570862293243,0.068359375,2.5864198,366592,366592,462,13.533487,-0.0061137816,179,0.6236796677112579,636.10865687,1050.37
0.0058189593,778.9822125434875,0.059277344,2.5867188,368640,368640,443,9.217714,-0.0024774906,180,0.6811361908912659,635.0076764099999,1050.37
0.005804712,783.5969319343567,0.048828125,2.6023073,370688,370688,443,3.4633346,-0.0055171098,181,0.8890355378389359,635.9424532099999,1051.6
0.006481682,788.2116684913635,0.08286133,2.6218286,372736,372736,419,9.693111,-0.0020405438,182,0.5123613178730011,647.4263116099999,1069.67
0.00587686,793.0941107273102,0.0703125,2.64251,374784,374784,442,8.674641,-0.0034554694,183,0.6443923711776733,646.3117989899999,1069.67
0.006192676,797.7220916748047,0.07236328,2.6634064,376832,376832,460,8.147851,-0.0015414476,184,0.6925195455551147,657.62460832,1087.73
0.0029052743,802.165235042572,0.030517578,2.6745143,378880,378880,453,9.865025,-0.0011488439,185,0.8160490989685059,656.3347643,1087.73
0.0057689273,806.6838228702545,0.07080078,2.6796508,380928,380928,434,8.358786,-0.0029716473,186,0.5576034188270569,669.6328903300001,1105.89
0.0059418106,811.3936922550201,0.072021484,2.6884112,382976,382976,458,7.847429,-0.004934913,187,0.7431922852993011,680.98969096,1124.02
0.007035815,815.8603496551514,0.089746095,2.6927352,385024,385024,475,10.228135,-0.007344852,188,0.7387275099754333,680.2484354000001,1124.02
0.005215344,820.1653599739075,0.061621092,2.6939144,387072,387072,465,7.5098357,-0.0017850967,189,0.7811117470264435,680.48359908,1124.02
0.0057270294,824.5616495609283,0.0730957,2.6975489,389120,389120,461,8.429118,-0.0026001711,190,0.654140830039978,680.2517005700001,1124.02
0.003131944,828.9987895488739,0.034326173,2.7089097,391168,391168,478,13.737539,-0.00042973855,191,0.8266001045703888,679.1856264800001,1124.0
0.0033978554,833.2789421081543,0.0362793,2.7137654,393216,393216,483,8.741406,8.19683e-05,192,0.7551299780607224,681.4241495699998,1124.0
0.0026073444,837.5119183063507,0.02866211,2.7091713,395264,395264,477,12.811037,-0.0019587115,193,0.7977877259254456,685.4939510399998,1127.77
