approxkl,policy_loss,time_elapsed,fps,total_timesteps,ep_len_mean,policy_entropy,clipfrac,explained_variance,n_updates,serial_timesteps,value_loss,ep_reward_mean
0.00397323,-0.0031758249,665.896214723587,614,391168,433.56,2.100313,0.045458984,0.8337010443210602,191,391168,12.898367,216.31013584999997
0.0030702632,-0.002051741,669.2321171760559,610,393216,432.11,2.1022115,0.027490234,0.8517202734947205,192,393216,9.16979,216.05597197
0.0035451134,-0.0031279284,672.589527130127,623,395264,433.44,2.1144452,0.040234376,0.8698368519544601,193,395264,11.045641,217.63231668000003
0.0026423382,-0.0012994066,675.8759653568268,567,397312,432.68,2.1291828,0.025390625,0.8612101525068283,194,397312,10.980993,217.99674427000002
0.004329058,-0.0057564825,679.4851474761963,589,399360,436.27,2.131351,0.047509767,0.7984977662563324,195,399360,13.065687,220.28845023999997
0.0024284814,-0.0046147155,682.9625074863434,608,401408,437.45,2.1379735,0.022021484,0.8510272204875946,196,401408,9.810977,221.70360458
0.002792706,-0.0037592936,686.3273346424103,603,403456,435.44,2.1485076,0.030419922,0.8656335920095444,197,403456,9.825137,221.04034620000002
0.0034731985,-0.004412026,689.72318816185,619,405504,433.76,2.1552758,0.036621094,0.9020411297678947,198,405504,8.362047,220.59688615
0.0021164615,-0.0013494797,693.0274803638458,612,407552,432.05,2.1647596,0.016455078,0.8506270945072174,199,407552,11.830714,219.56902656000003
0.0038102702,-0.003915547,696.3698835372925,535,409600,432.66,2.1605723,0.04433594,0.8316048085689545,200,409600,12.903275,220.43446207
0.0030808796,-0.005568637,700.2001554965973,570,411648,441.39,2.159183,0.035595704,0.8811990395188332,201,411648,7.7984366,225.60283344000004
0.0033376745,-0.00015251797,703.7935125827789,610,413696,443.26,2.1754575,0.03725586,0.8223337978124619,202,413696,12.002471,225.65814821
0.0025332044,-0.0029409314,707.1508867740631,590,415744,445.8,2.181005,0.023486327,0.8476531952619553,203,415744,12.1265335,227.17120273000003
0.00345038,-0.0033399109,710.6213567256927,600,417792,448.15,2.1795518,0.03618164,0.8673581629991531,204,417792,8.469293,228.23918582
0.0023881844,-0.003090468,714.0301427841187,545,419840,452.33,2.1771579,0.021630859,0.8526108413934708,205,419840,10.515692,229.85943176000004
0.0032585985,-0.002107383,717.7882544994354,585,421888,456.91,2.1753953,0.03730469,0.8557440638542175,206,421888,11.15989,232.11328932
0.0036151023,-0.0062429765,721.2893779277802,606,423936,459.37,2.1831613,0.042089842,0.8555568754673004,207,423936,9.030516,232.97505632999994
0.002638934,-0.0013664586,724.6651568412781,572,425984,466.4,2.2003489,0.027783204,0.8682687133550644,208,425984,9.506071,236.72474505000002
0.0032923874,-0.0051796297,728.2402477264404,593,428032,473.85,2.197199,0.035253905,0.8848035633563995,209,428032,7.940074,241.29194443
0.0014737274,-0.0033471733,731.6909773349762,615,430080,477.95,2.20439,0.0107421875,0.8381570279598236,210,430080,9.857489,243.83003858
0.003618103,-0.0030501832,735.0162870883942,602,432128,488.67,2.2017636,0.03618164,0.8831432089209557,211,432128,6.7272315,250.26652735
0.0028929992,-0.0023695317,738.4166626930237,600,434176,501.91,2.1941621,0.030029297,0.8486303389072418,212,434176,8.626841,258.67274561
0.001463044,-0.0022291108,741.8250858783722,581,436224,514.96,2.192906,0.008544922,0.8574954569339752,213,436224,7.6541877,266.41358886
0.006594006,-0.0065101446,745.3493993282318,625,438272,520.3,2.19759,0.085351564,0.8101242631673813,214,438272,10.990486,268.52150618
0.0049052727,-0.0028359636,748.6227540969849,593,440320,532.06,2.2043893,0.055078126,0.9128195270895958,215,440320,5.251768,274.4933268500001
0.002350555,-0.0025628556,752.0723180770874,594,442368,543.46,2.199465,0.024853516,0.9114352166652679,216,442368,6.1997375,280.86058631
0.0013178629,-0.0018756741,755.5152282714844,573,444416,554.73,2.2004175,0.0086425785,0.9169081449508667,217,444416,5.8777742,288.00504999
0.00462702,-0.002277572,759.0874788761139,587,446464,565.92,2.1981082,0.052734375,0.9015136212110519,218,446464,5.519907,294.59729558999993
0.0023779627,-0.00044306973,762.5755939483643,592,448512,573.02,2.2018847,0.02241211,0.8951217234134674,219,448512,5.5668497,297.87909857
0.002556003,-0.002165657,766.0344564914703,591,450560,591.83,2.2083874,0.026757812,0.9197392836213112,220,450560,6.3827133,309.94414815
0.0040764986,-0.005112133,769.5000033378601,590,452608,591.7,2.2076688,0.048876952,0.8750000819563866,221,452608,12.036684,309.1429413
0.005658898,-0.0041780667,772.9663496017456,576,454656,598.72,2.2143207,0.06557617,0.9346493184566498,222,454656,2.738552,313.06888465000003
0.0052198875,-0.004652108,776.5222103595734,533,456704,614.63,2.2106338,0.060302734,0.7404247224330902,223,456704,9.62067,322.96491669000005
0.0043465467,-0.0021313718,780.3594381809235,566,458752,630.19,2.2193415,0.050439455,0.8402876555919647,224,458752,5.2179327,331.83402235
0.0046825865,-0.0015612335,783.9732604026794,591,460800,646.59,2.2248945,0.05517578,0.8241054266691208,225,460800,10.404951,341.82233076000006
0.005520872,-0.005372406,787.4368953704834,589,462848,662.17,2.2082214,0.06508789,0.6597330868244171,226,462848,8.503152,348.69340767
0.0032486431,-0.00087096787,790.9100577831268,602,464896,678.43,2.1977372,0.033251952,0.7462528347969055,227,464896,8.72456,357.40224731
0.004396768,-0.005397676,794.3107414245605,592,466944,695.75,2.199222,0.05307617,0.8918877616524696,228,466944,4.272004,366.80164032
0.005036159,-0.0006359562,797.7650997638702,589,468992,711.91,2.2034097,0.06010742,0.8214360773563385,229,468992,8.561135,377.2012659600001
0.00842035,-0.0067205257,801.2417726516724,594,471040,728.35,2.1984944,0.103320315,0.7229287922382355,230,471040,5.544988,384.8025718
0.0022219429,-0.0027675547,804.6870744228363,531,473088,745.46,2.1983905,0.017919922,0.8165961503982544,231,473088,8.280588,394.88110090000004
0.0035196762,-0.0011342565,808.5435910224915,551,475136,760.49,2.1912224,0.040136717,0.7821794152259827,232,475136,10.15311,404.02701442
0.004835025,-0.0035885363,812.2566728591919,600,477184,775.08,2.183301,0.05444336,0.8092416971921921,233,477184,7.429316,413.62479836000006
0.005405481,-0.0058517875,815.669620513916,571,479232,790.62,2.1823578,0.06035156,0.7861144542694092,234,479232,9.995966,423.62088087999996
0.003985318,-0.0031335528,819.2557873725891,574,481280,806.02,2.1807628,0.04423828,0.8079464733600616,235,481280,7.474822,433.31930725999996
0.003611107,-0.00068752177,822.8184094429016,616,483328,821.06,2.1784017,0.040136717,0.8357110619544983,236,483328,8.786589,443.16356063
0.005316368,-0.007008361,826.1386880874634,607,485376,837.93,2.183269,0.06538086,0.9044895991683006,237,485376,6.41695,451.1875057299999
0.0059435824,-0.0038745399,829.511326789856,571,487424,853.21,2.1791773,0.07006836,0.8040813952684402,238,487424,8.666243,462.2331319799999
0.0036541938,-0.0007461543,833.0952672958374,587,489472,869.16,2.1720316,0.037841797,0.7148561477661133,239,489472,10.195122,471.9014195
0.0051585315,-0.004360235,836.5802998542786,589,491520,886.93,2.1747942,0.06044922,0.8377227038145065,240,491520,8.65314,482.44594968999996
0.006495393,-0.0070632584,840.0565271377563,600,493568,902.96,2.178701,0.0847168,0.6830938458442688,241,493568,11.025122,493.7833140499999
0.0038860757,-0.0047501773,843.4671201705933,637,495616,919.08,2.1850572,0.041894533,0.8147609829902649,242,495616,5.660981,501.62361409
0.004883212,-0.004576891,846.6818783283234,570,497664,935.22,2.2032003,0.05629883,0.6221263110637665,243,497664,10.103895,512.5884123799999
0.0074987197,-0.0032345322,850.2752802371979,571,499712,952.4,2.2202353,0.08666992,0.6072254180908203,244,499712,8.689531,523.4086740999999
0.004463594,-0.0004661114,853.857855796814,606,501760,960.52,2.2221427,0.049072266,0.8270255774259567,245,501760,9.997838,528.41184612
0.004855928,-0.00444658,857.233068227768,597,503808,969.37,2.221847,0.05258789,0.8512081205844879,246,503808,4.9655833,534.5567886
0.007627695,-0.00091594737,860.6613676548004,568,505856,986.41,2.2067592,0.09169922,0.7105564475059509,247,505856,8.9953575,545.4832753400001
0.008838754,-0.0059740636,864.2617013454437,588,507904,1003.3,2.1957774,0.114746094,0.7084699869155884,248,507904,8.203462,556.76591329
0.0033894584,-0.0036853845,867.7444982528687,598,509952,1020.17,2.2023253,0.03754883,0.683732807636261,249,509952,15.54334,567.88646378
0.0050823465,-0.005113703,871.1684851646423,620,512000,1035.24,2.2025795,0.06547852,0.7158043384552002,250,512000,16.08543,578.0618484199999
0.003449849,-0.0015617512,874.4734811782837,591,514048,1052.7,2.2024677,0.037158202,0.6537619829177856,251,514048,16.11938,589.75013827
0.00535966,-0.0008273204,877.9338049888611,606,516096,1068.79,2.1997986,0.0675293,0.7344010472297668,252,516096,8.1024685,600.76953961
0.008326192,-0.0047003273,881.313675403595,612,518144,1084.14,2.2006044,0.09692383,0.5692086517810822,253,518144,10.249807,610.02446483
0.006791842,-0.0021029518,884.6572122573853,575,520192,1097.63,2.2034144,0.086083986,0.6951319575309753,254,520192,9.1950445,618.7266464400001
0.0067223622,-0.0018609014,888.2191376686096,572,522240,1111.45,2.2004364,0.08208008,0.6088028848171234,255,522240,9.472949,627.27446149
0.007178323,4.344388e-05,891.795440196991,521,524288,1126.69,2.2019968,0.08798828,0.7596276551485062,256,524288,8.42979,638.5149361100001
0.006975514,-0.0043584695,895.7192785739899,532,526336,1142.73,2.1926377,0.0859375,0.7339428961277008,257,526336,8.377779,648.4397968400001
0.0048847375,-0.0020608292,899.5664179325104,551,528384,1143.8,2.1838074,0.050048828,0.8436246365308762,258,528384,4.9994235,649.3297690300001
0.0034597777,-0.0022873015,903.2800915241241,573,530432,1161.93,2.1757088,0.03959961,0.7924706488847733,259,530432,11.438871,662.55681039
0.008054112,-0.007550516,906.8487305641174,502,532480,1178.43,2.176352,0.10571289,0.6511506140232086,260,532480,8.773179,673.3362507699999
0.006111579,-0.003570604,910.9234817028046,503,534528,1194.56,2.1870713,0.07890625,0.7748636454343796,261,534528,8.237754,684.55265557
0.0064499094,-0.0039913296,914.9932384490967,515,536576,1209.52,2.1982145,0.07485352,0.8031442761421204,262,536576,8.512087,694.67199353
0.00406511,-0.0039102132,918.9701247215271,500,538624,1224.67,2.202539,0.044873048,0.815170556306839,263,538624,13.080521,703.2538200200001
0.003993685,-0.0033258933,923.064124584198,467,540672,1225.74,2.2088525,0.04042969,0.8158280998468399,264,540672,6.937101,703.48001335
0.0059869727,-0.0035438468,927.4492988586426,421,542720,1241.28,2.2129529,0.06777344,0.7352641820907593,265,542720,8.27147,714.6293353600001
0.004494121,-0.0025705881,932.3122749328613,442,544768,1256.17,2.2081728,0.05419922,0.709796130657196,266,544768,8.629245,725.2147037200001
0.004290107,-0.0019211251,936.9380719661713,477,546816,1270.41,2.2209535,0.050683595,0.7851247787475586,267,546816,11.864891,736.0999799700003
0.0062392075,-0.0076297997,941.228235244751,471,548864,1287.66,2.2373335,0.06225586,0.701533317565918,268,548864,16.241564,748.6801308600002
0.005830709,-0.0045971423,945.5682466030121,460,550912,1302.84,2.2443461,0.0690918,0.6893696486949921,269,550912,9.254671,759.8935219700002
0.004755487,-0.00084785547,950.0137455463409,423,552960,1318.8,2.2545357,0.056396484,0.6472931802272797,270,552960,9.234775,771.03315904
0.0039471793,-0.00050019287,954.8546421527863,427,555008,1331.84,2.2621531,0.042041015,0.6345722377300262,271,555008,16.361937,780.3643309099998
0.0043742605,-0.0053233923,959.6450176239014,500,557056,1330.48,2.2726007,0.050732423,0.8514625728130341,272,557056,6.1620884,779.66056986
0.0076929764,-0.0043547195,963.7387540340424,543,559104,1346.49,2.2681298,0.096142575,0.6994446814060211,273,559104,10.505827,791.43889104
0.0063298056,-0.006265404,967.5106287002563,614,561152,1362.39,2.264781,0.0796875,0.6117143929004669,274,561152,11.771758,802.9209314300001
0.0039223065,-0.0011507432,970.8436648845673,566,563200,1376.73,2.2584863,0.044677734,0.7152034342288971,275,563200,10.461246,813.3526435800002
0.005791847,-0.0029849573,974.4617047309875,542,565248,1390.87,2.2499127,0.06875,0.6066426634788513,276,565248,8.950002,823.5933615499999
0.0063503953,-0.0034201033,978.2342791557312,577,567296,1406.08,2.2419703,0.068603516,0.7168848812580109,277,567296,8.547297,834.3935206199999
0.0042758724,-0.0023093305,981.7800216674805,588,569344,1419.98,2.2274022,0.046240233,0.7262572348117828,278,569344,8.450713,844.7755924699999
0.005307668,-0.0024588606,985.2616357803345,591,571392,1440.05,2.2170815,0.04838867,0.6998112797737122,279,571392,17.61423,859.0199506599998
0.00798119,-0.0028620954,988.7276263237,496,573440,1453.99,2.213803,0.08085938,0.6178235411643982,280,573440,11.031959,869.08360102
0.0032623797,0.0001723462,992.8502905368805,517,575488,1452.66,2.2114425,0.035009764,0.7766247987747192,281,575488,11.035571,868.5902008799999
0.0058698086,-0.005625743,996.807736158371,465,577536,1454.06,2.2184215,0.06933594,0.5900889337062836,282,577536,24.551563,869.5641137499999
0.0047656316,-0.003874227,1001.2079601287842,475,579584,1451.13,2.2301676,0.054882813,0.8722547888755798,283,579584,5.1113157,867.4124357400001
0.0053755036,-0.003503584,1005.5151200294495,511,581632,1454.5,2.2405338,0.05698242,0.7505653202533722,284,581632,12.805667,870.9293301399999
0.003962367,-0.0020374234,1009.5191144943237,453,583680,1460.63,2.2412043,0.04609375,0.6845224797725677,285,583680,8.412666,874.8005659300001
0.005127399,-0.0017994674,1014.037957906723,397,585728,1477.2,2.2545369,0.060009766,0.5297203361988068,286,585728,11.151899,885.57179025
0.005750588,0.00066612574,1019.1892960071564,441,587776,1487.36,2.264381,0.06801758,0.40771329402923584,287,587776,11.80938,892.58406842
0.0032533247,-0.0010719015,1023.8273694515228,452,589824,1498.8,2.2650046,0.0362793,0.6312923729419708,288,589824,11.162884,900.9196913100001
0.007138636,-0.0038431068,1028.3523180484772,475,591872,1508.57,2.272198,0.096386716,0.567984938621521,289,591872,8.953597,907.4374537499998
0.003534066,-0.0019004889,1032.6631639003754,434,593920,1517.41,2.2749667,0.03881836,0.5870449244976044,290,593920,17.239359,913.79352021
0.0047315294,-0.002055154,1037.3787944316864,379,595968,1526.5,2.286201,0.054589845,0.6782688200473785,291,595968,13.7463255,919.894727
0.0058133746,-0.0046888245,1042.7780375480652,402,598016,1531.6,2.296988,0.068798825,0.6787533462047577,292,598016,13.912676,923.81530134
0.005877868,-0.0031648048,1047.8637504577637,480,600064,1537.63,2.308004,0.07719727,0.6388561427593231,293,600064,8.725819,928.28468742
0.0045596017,-0.0043730936,1052.126116991043,497,602112,1551.9,2.314612,0.05292969,0.6691670119762421,294,602112,8.716398,938.4468900899999
0.0046162745,-0.0024242005,1056.24742269516,405,604160,1562.47,2.3169496,0.054785155,0.6635724008083344,295,604160,8.011863,946.14502987
0.004430767,-0.0017865421,1061.298166513443,476,606208,1564.81,2.3196957,0.05239258,0.7427513003349304,296,606208,8.353896,948.40324249
0.0036515743,-0.0012581615,1065.599293231964,493,608256,1564.03,2.318967,0.04296875,0.7241705060005188,297,608256,15.989645,948.8046853899999
0.004635495,-0.0035414125,1069.7471222877502,528,610304,1568.26,2.3149943,0.05493164,0.6789597868919373,298,610304,19.380436,951.75381665
0.0045676744,0.00062415877,1073.6249511241913,504,612352,1586.24,2.3244286,0.05292969,0.49222099781036377,299,612352,9.460277,963.3326641400001
0.0030577045,-0.002618797,1077.6816046237946,542,614400,1561.27,2.3369339,0.032666016,0.6981097757816315,300,614400,20.480732,949.2024629199998
0.004947572,-0.0050575677,1081.4623165130615,540,616448,1561.27,2.3427262,0.064404294,0.7366367876529694,301,616448,9.098688,950.9141292999998
0.0039260853,-0.0010655656,1085.2548475265503,482,618496,1536.8,2.347989,0.041894533,0.7941812723875046,302,618496,11.454676,940.6499007799998
0.00700423,-0.0031138326,1089.5030760765076,515,620544,1536.8,2.350968,0.07973633,0.6421614587306976,303,620544,10.864726,943.0689805699999
0.004930903,-0.0026415174,1093.4792697429657,528,622592,1519.04,2.357607,0.06391601,0.7206231653690338,304,622592,15.586284,935.41246998
0.0034803632,-0.006677051,1097.3543074131012,561,624640,1493.33,2.3651085,0.039648436,0.8487549275159836,305,624640,10.422513,920.38677637
0.006100531,-0.0032954055,1101.0057713985443,564,626688,1493.33,2.3659647,0.07509766,0.6946025788784027,306,626688,8.553279,921.8531380200001
0.004965863,-0.0038365398,1104.6312901973724,564,628736,1493.33,2.3693588,0.06318359,0.6194328367710114,307,628736,11.228878,923.1562909199998
0.004471478,-0.0019936026,1108.2615382671356,519,630784,1477.41,2.3760238,0.046923827,0.7389317154884338,308,630784,14.840317,913.45027384
0.0036473149,-0.002753505,1112.2054896354675,554,632832,1477.41,2.3733947,0.04296875,0.7810560464859009,309,632832,8.283491,917.37865863
0.0035973205,-0.0008658889,1115.902198791504,559,634880,1477.41,2.3714721,0.039990235,0.6965067684650421,310,634880,11.058444,917.20816403
0.0048811114,0.00024282435,1119.5622954368591,490,636928,1477.41,2.3703046,0.05673828,0.6394081115722656,311,636928,11.353411,918.1745811600001
0.005276928,-0.0013058031,1123.7378706932068,509,638976,1474.27,2.369933,0.064892575,0.7655136287212372,312,638976,7.5872474,917.54021414
0.0059070503,-0.0032825242,1127.758859872818,513,641024,1482.63,2.3717227,0.07680664,0.7556082308292389,313,641024,8.9481,923.55749416
0.003574989,-0.0013234832,1131.744258403778,514,643072,1452.88,2.3756642,0.04140625,0.6228177845478058,314,643072,21.754717,906.0685326499998
0.0058344994,-0.00087002234,1135.723641872406,424,645120,1452.88,2.3827572,0.06542969,0.7138156294822693,315,645120,12.087057,907.0922747299998
0.0033707265,-0.004124078,1140.5442070960999,500,647168,1461.58,2.3910456,0.03828125,0.7244447767734528,316,647168,9.375939,912.7141433699998
0.0037099128,-0.0017941281,1144.6404993534088,496,649216,1475.84,2.400824,0.042089842,0.7347325384616852,317,649216,9.588517,923.0790046899998
0.005775138,-0.0047111358,1148.7671699523926,520,651264,1483.12,2.4013953,0.06870117,0.6634478867053986,318,651264,12.273024,927.64231774
0.0037066075,-0.004374343,1152.7032370567322,493,653312,1470.0,2.3900566,0.039257813,0.8279234021902084,319,653312,7.0052576,918.97016755
0.006483904,-0.00031778184,1156.855082988739,467,655360,1470.0,2.3859901,0.06875,0.5816752314567566,320,655360,12.111904,919.3004419000001
0.0037459787,-0.0015185901,1161.2322261333466,487,657408,1470.0,2.4008563,0.04482422,0.7036334276199341,321,657408,10.918864,919.3696263
0.0035925298,-0.00064393505,1165.4300756454468,474,659456,1471.16,2.4059293,0.039697267,0.7249565422534943,322,659456,15.943474,921.1350165
0.004856658,-0.001279108,1169.747512102127,448,661504,1487.16,2.3999991,0.056640625,0.6990667879581451,323,661504,11.383228,932.3412746299999
0.0057583526,-0.0049132043,1174.31853556633,501,663552,1487.16,2.4019446,0.0730957,0.7484755218029022,324,663552,9.030615,933.25245571
0.0039206007,-0.002782603,1178.399099111557,514,665600,1494.98,2.4072535,0.046923827,0.599930077791214,325,665600,19.29028,937.1878556000001
0.005472571,-0.0006167541,1182.3854994773865,467,667648,1494.98,2.4180417,0.06577148,0.7559625953435898,326,667648,9.148421,939.1261519800003
0.004442661,-0.003478393,1186.767068862915,480,669696,1494.98,2.425757,0.053710938,0.6348022222518921,327,669696,11.860171,940.5823071800002
0.003584226,-0.0016288552,1191.0274415016174,518,671744,1477.45,2.4242227,0.039794922,0.8575310558080673,328,671744,5.475105,929.7233832100001
0.0024751597,-0.00056624255,1194.9778015613556,506,673792,1477.45,2.4213037,0.022802735,0.7439993619918823,329,673792,8.693654,929.46312603
0.004493984,-0.0035042479,1199.023931503296,525,675840,1477.45,2.4129071,0.049609374,0.6833661794662476,330,675840,10.838897,930.9904315299999
0.0033334296,-0.0013210204,1202.9209513664246,533,677888,1481.85,2.4047027,0.036132812,0.7690949141979218,331,677888,13.4894285,934.66205114
0.004150856,-0.0020869893,1206.758801460266,567,679936,1493.69,2.4010816,0.04799805,0.7541546672582626,332,679936,9.314574,942.8507846300001
0.005528391,-0.0053423387,1210.369966506958,587,681984,1493.69,2.401147,0.06669922,0.6277542114257812,333,681984,12.286638,943.7433603600002
0.003471079,-0.0010955684,1213.8568544387817,571,684032,1479.58,2.4039173,0.036328126,0.7142632007598877,334,684032,18.239658,934.9303720800001
0.0048339274,-0.00072775997,1217.4398868083954,570,686080,1479.58,2.405336,0.045800783,0.5930267572402954,335,686080,12.669569,936.7912509800001
0.007656337,-0.003607779,1221.0320897102356,578,688128,1496.45,2.399246,0.08452149,0.7368496060371399,336,688128,9.158442,949.0029002499999
0.0059828707,-0.004710212,1224.5731167793274,584,690176,1510.51,2.3898585,0.075976565,0.7508025765419006,337,690176,9.9895,960.0838894199999
0.0049535003,-0.000915242,1228.0783202648163,570,692224,1510.51,2.395619,0.060595702,0.7129932343959808,338,692224,11.065106,960.4828241800001
0.0039924094,-0.0031055952,1231.670874118805,577,694272,1510.51,2.3994577,0.044433594,0.7458737194538116,339,694272,9.360032,961.07994269
0.0058763204,-0.004250293,1235.2183101177216,571,696320,1510.51,2.4137018,0.07524414,0.7049593329429626,340,696320,9.610048,961.00158338
0.002608995,3.0000072e-05,1238.8018550872803,578,698368,1524.31,2.4226713,0.02451172,0.7774103879928589,341,698368,8.809703,971.7071804300001
0.008450007,-0.0061887396,1242.34303689003,573,700416,1524.31,2.4325871,0.099121094,0.6785564422607422,342,700416,10.585689,971.7822296000002
0.0044637835,-0.000835447,1245.9154167175293,580,702464,1540.07,2.447522,0.052978516,0.558324009180069,343,702464,13.25365,983.55816589
0.008129885,-0.0025850525,1249.4445383548737,574,704512,1540.07,2.4582179,0.09609375,0.6383803486824036,344,704512,9.828278,983.0626111500001
0.0022789808,-0.0036169402,1253.0110297203064,570,706560,1508.99,2.478228,0.022802735,0.7091862559318542,345,706560,22.033737,961.83499816
0.0028161735,-0.0030848205,1256.6003994941711,576,708608,1509.61,2.4903607,0.027001953,0.7153399288654327,346,708608,15.356595,962.16298357
0.0063484544,-0.004089306,1260.1526670455933,564,710656,1492.75,2.5024638,0.076611325,0.6863707602024078,347,710656,15.35321,950.6367727300002
0.0053411564,-0.0056027817,1263.7808771133423,579,712704,1481.42,2.5169394,0.06098633,0.8668378442525864,348,712704,4.78749,943.04330526
0.0071837166,-0.006078786,1267.3146262168884,540,714752,1481.42,2.523355,0.08706055,0.6414262652397156,349,714752,11.389066,943.7537355200001
0.003777522,-0.0036658994,1271.10431599617,548,716800,1437.19,2.529985,0.041259766,0.657311737537384,350,716800,31.199738,913.7230480199999
0.0027193783,-0.0012286373,1274.8381068706512,555,718848,1414.95,2.5387647,0.028222656,0.8146205991506577,351,718848,15.717763,899.39233293
0.0030249334,-0.0015808288,1278.5249338150024,540,720896,1430.62,2.5433662,0.034375,0.883855864405632,352,720896,5.2529655,911.32262854
0.005793985,-0.0048512863,1282.315152645111,557,722944,1447.38,2.5468216,0.06728516,0.6639691293239594,353,722944,10.496626,924.0309307699999
0.003557392,-0.00392321,1285.9924857616425,499,724992,1462.81,2.5437045,0.039111327,0.6571383774280548,354,724992,10.904821,935.2680148300001
0.0065020686,-0.005264056,1290.0905537605286,467,727040,1478.22,2.5409567,0.07626953,0.6868860721588135,355,727040,11.453604,947.2976551699999
0.005527072,-0.0029447498,1294.4735219478607,501,729088,1478.22,2.5325646,0.062402345,0.7025384902954102,356,729088,9.137873,948.26227219
0.0051065353,-0.0049885013,1298.5616347789764,492,731136,1494.88,2.5406802,0.061621092,0.6051028966903687,357,731136,11.288916,960.3545349599999
0.0039327024,-0.0014035141,1302.7193291187286,429,733184,1494.88,2.5456676,0.04458008,0.6668373942375183,358,733184,10.3963375,962.1426822300001
0.0047695143,-0.0030243671,1307.4914901256561,443,735232,1494.88,2.5496993,0.05341797,0.4599986672401428,359,735232,12.0193,963.82608522
0.006144208,-0.004490336,1312.1046681404114,429,737280,1494.88,2.5568476,0.07543945,0.6738670170307159,360,737280,10.367445,965.1666447299999
0.004632194,-0.0038629316,1316.8688747882843,446,739328,1494.88,2.5617986,0.055859376,0.7126259803771973,361,739328,10.415871,966.58579103
0.004954153,-0.006362401,1321.4525787830353,518,741376,1492.3,2.5635555,0.06040039,0.7984699755907059,362,741376,8.424828,965.7825490099999
0.0049309144,-0.004736171,1325.3994359970093,568,743424,1492.3,2.5658622,0.057958983,0.7208803594112396,363,743424,9.68446,967.87773376
0.00356127,-0.0026037642,1329.0001947879791,569,745472,1490.43,2.5774286,0.042236328,0.6602654755115509,364,745472,17.303638,968.26146165
0.0048704264,-0.0019822388,1332.595780134201,571,747520,1490.04,2.5902903,0.051220704,0.6358588933944702,365,747520,18.753893,969.4153760900001
0.003793208,-0.0042706807,1336.179179430008,555,749568,1475.36,2.591361,0.044042967,0.7152111530303955,366,749568,21.90522,960.67892971
0.0046382253,-0.008114291,1339.868151664734,519,751616,1458.56,2.596535,0.05698242,0.8800103813409805,367,751616,5.1116323,949.86657963
0.0036237773,-0.0040557818,1343.8092741966248,542,753664,1458.56,2.607411,0.04194336,0.6244690120220184,368,753664,11.30628,950.7819748100001
0.003214702,-0.0027299651,1347.5879170894623,548,755712,1467.32,2.6169026,0.036132812,0.799172505736351,369,755712,20.523336,958.73408439
0.004384464,-0.003050672,1351.3191871643066,541,757760,1439.03,2.6112947,0.0496582,0.5614871382713318,370,757760,26.905096,940.1411069700002
0.0036009413,-0.0035855547,1355.1042926311493,547,759808,1422.64,2.6111298,0.03828125,0.8505320996046066,371,759808,9.8281,928.4874739300003
0.003976749,-0.004097085,1358.8435740470886,537,761856,1430.42,2.6191366,0.043847658,0.5324192345142365,372,761856,11.852886,934.4643966700002
0.0058647026,-0.0050390502,1362.655347108841,552,763904,1447.11,2.6276915,0.070214845,0.6190399527549744,373,763904,10.905619,946.29433462
0.0040483135,-0.002195711,1366.3631300926208,526,765952,1447.11,2.6271906,0.04736328,0.7059318423271179,374,765952,11.69965,946.79596732
0.0042599416,-0.002383282,1370.2506394386292,538,768000,1447.11,2.621354,0.050927736,0.7147675156593323,375,768000,10.63579,947.5467934200001
0.0031551216,-0.0039977133,1374.0568680763245,554,770048,1457.55,2.6153266,0.028710937,0.7570139616727829,376,770048,19.853468,956.7749297
0.002189904,-4.310281e-05,1377.7495651245117,520,772096,1440.05,2.6167436,0.021972656,0.7188977003097534,377,772096,16.962757,944.2214967500004
0.0037174306,-0.0016142372,1381.681088924408,553,774144,1440.05,2.6182525,0.042382814,0.7294505536556244,378,774144,9.344716,944.9902056900003
0.005893785,-0.002778686,1385.383694410324,541,776192,1455.97,2.6260347,0.07314453,0.6717597842216492,379,776192,10.007849,956.4178503000002
0.0062962277,-0.0028071986,1389.1632633209229,546,778240,1455.97,2.6255968,0.07626953,0.6463974118232727,380,778240,9.1318,956.25002472
0.005980282,-0.0019858473,1392.9088740348816,549,780288,1455.97,2.628187,0.071777344,0.6088641285896301,381,780288,12.932734,956.5353910800001
0.004667943,-0.0020774112,1396.6371750831604,567,782336,1455.97,2.6367707,0.054296874,0.6599506437778473,382,782336,13.145146,957.6897229900002
0.004469991,-0.001959238,1400.2449531555176,554,784384,1466.4,2.6359363,0.053759765,0.7383250296115875,383,784384,10.951117,965.4987833500003
0.0042976215,-0.0037489247,1403.9380822181702,562,786432,1443.44,2.6440842,0.04560547,0.6994582116603851,384,786432,24.332315,950.8254581700002
0.005108636,-0.0011313935,1407.5780837535858,627,788480,1460.06,2.662518,0.059570312,0.17004579305648804,385,788480,15.677383,958.5539473100001
0.0056400537,-0.0021720924,1410.8444192409515,567,790528,1460.06,2.6584904,0.0668457,0.6138299405574799,386,790528,10.601634,958.9007317400003
0.0042632236,-0.0035592604,1414.4544885158539,567,792576,1458.77,2.6553936,0.04399414,0.8046916127204895,387,792576,8.543287,958.9057307700001
0.004279639,-0.006115659,1418.0633733272552,586,794624,1419.21,2.6581407,0.05229492,0.6929741203784943,388,794624,17.72837,932.9965491400002
