#{"t_start": 1748269097.0682764, "env_id": null}
r,l,t
209.436902,451,1.317362
337.379363,660,2.388154
1011.782669,1564,5.410826
236.658132,526,6.424097
1447.456219,2049,10.173367
122.336327,321,10.733211
109.484703,313,11.275556
538.102205,948,13.137319
1381.857369,2049,16.973352
119.875294,313,17.50847
177.102967,415,18.241875
877.828106,1434,21.149547
187.697134,427,21.971638
168.529621,420,22.989646
468.646598,826,25.237718
191.819493,438,25.991234
396.460416,755,27.224956
281.926082,578,28.423716
827.629427,1322,30.611779
1310.496276,2049,34.442399
168.322845,410,35.118719
1364.435541,2049,38.809723
1244.233328,2049,42.745215
1195.771878,2049,46.571717
1313.823392,2049,50.401167
711.721326,1188,52.707824
234.840267,515,53.576699
303.450834,577,54.871369
103.383628,280,55.427849
507.314194,906,56.918472
1400.524868,2049,60.57762
1446.018287,2049,64.171847
112.533279,296,64.662646
176.368686,425,65.343473
91.912187,269,66.129825
91.817628,270,66.577498
102.368755,281,67.044258
103.647441,283,67.506515
193.147735,437,68.209465
1211.79439,2049,72.187241
249.178715,543,73.116694
107.151565,286,73.911059
236.884957,507,74.753827
115.335358,311,75.278486
122.207937,318,75.809252
98.939971,281,76.278072
98.884102,272,76.744938
99.312441,279,77.715523
105.967343,300,78.397487
105.818083,288,79.013845
104.121863,288,79.782967
113.549198,297,80.41831
84.212738,268,81.025817
100.870055,272,81.609865
107.273916,292,82.452128
129.662804,324,83.013963
239.342229,506,83.950354
118.596947,308,84.470967
298.386116,610,85.494717
96.484556,275,86.268318
100.340064,286,86.778755
110.655388,297,87.288826
111.982346,299,87.850169
92.066535,270,88.302164
104.722752,287,88.793372
131.479213,328,89.550414
116.789379,308,90.63548
107.850698,306,91.241303
91.588319,274,91.704008
133.513499,325,92.226664
108.506355,301,92.814104
121.192332,320,93.465401
99.703153,281,94.269596
104.726732,286,95.311983
124.331345,321,95.890161
112.134456,297,96.418913
132.142769,338,97.187659
126.696135,326,97.822694
111.134916,294,98.394897
241.565249,505,99.71654
104.861145,294,100.332854
110.079823,292,100.986892
1209.177839,2049,105.696137
128.475708,321,106.278304
125.914913,314,106.825028
