serial_timesteps,policy_entropy,fps,total_timesteps,ep_reward_mean,explained_variance,ep_len_mean,time_elapsed,policy_loss,approxkl,value_loss,clipfrac,n_updates
71680,2.495048,479,71680,668.7325561692307,0.19743621349334717,1101.076923076923,150.09309673309326,-0.0071746456,0.005112578,36.39997,0.059912108,35
73728,2.5054162,458,73728,677.1094793030303,0.8175703585147858,1115.439393939394,154.36383700370789,-0.0028643166,0.008316955,9.88672,0.0980957,36
75776,2.522497,452,75776,661.8021243382352,0.8360426276922226,1093.5588235294117,158.83381533622742,-0.008039996,0.004095135,14.435112,0.04736328,37
77824,2.530746,441,77824,670.3669618115941,0.7082513868808746,1107.4057971014493,163.35665202140808,-0.0056506763,0.009310446,10.229133,0.11298828,38
79872,2.5352817,446,79872,670.4275583521126,0.7454844117164612,1110.1830985915492,167.99432849884033,-0.0038154733,0.0067584254,16.718899,0.07509766,39
81920,2.5323846,441,81920,670.6702581095891,0.8221078664064407,1112.5342465753424,172.5796627998352,-0.004034252,0.0052205576,13.299423,0.06293945,40
83968,2.535796,471,83968,654.7062147532469,0.8549113124608994,1088.5324675324675,177.21496868133545,-0.0050241593,0.005390878,19.406116,0.06567383,41
86016,2.538134,451,86016,641.4327588227848,0.9008377939462662,1069.7848101265822,181.56284189224243,-0.0018014219,0.0030858826,7.759797,0.03378906,42
88064,2.5367033,422,88064,617.0720355058822,0.6264411807060242,1034.6235294117646,186.09929537773132,-0.005862424,0.005181168,29.675472,0.06601562,43
90112,2.5407472,430,90112,623.9942099651162,0.722487211227417,1046.4186046511627,190.94233798980713,-0.0025189337,0.006724787,9.543417,0.07788086,44
92160,2.5515847,450,92160,613.1602304886363,0.8658189922571182,1030.8181818181818,195.6983346939087,-0.003405429,0.005391894,9.023035,0.06020508,45
94208,2.565543,434,94208,605.9650180543479,0.6636105179786682,1021.6739130434783,200.24482464790344,-0.0032687518,0.0045357486,23.971333,0.054101564,46
96256,2.5669644,447,96256,614.5980629139785,0.8251141607761383,1032.720430107527,204.95432329177856,-0.003718992,0.0046561053,10.607519,0.056591798,47
98304,2.573629,457,98304,585.7154662929294,0.6331498324871063,991.8080808080808,209.53412699699402,-0.004786141,0.0038712067,19.899027,0.046533205,48
100352,2.5799718,473,100352,568.42140897,0.8666612654924393,967.54,214.00685238838196,-0.0019584121,0.0033957674,10.93071,0.039892577,49
102400,2.587181,471,102400,561.4483042999999,0.9115064591169357,958.44,218.3305425643921,-0.0032488666,0.0040620286,5.3613234,0.046240233,50
104448,2.5899234,488,104448,547.3395153900001,0.8756136074662209,940.13,222.6783628463745,-0.0009738893,0.0032902255,14.611354,0.036132812,51
106496,2.5949779,469,106496,522.65971175,0.8218891620635986,906.26,226.8704903125763,-0.0041696755,0.0048836325,22.016762,0.052099608,52
108544,2.5971797,463,108544,508.89671796999994,0.900833748281002,887.52,231.23524618148804,-0.0033762169,0.0040144133,11.204283,0.040283203,53
110592,2.596492,485,110592,517.2713142099998,0.827940508723259,900.92,235.65308475494385,-0.0032563899,0.0049803117,20.152615,0.05522461,54
112640,2.5976462,460,112640,517.4072797599999,0.9663610123097897,901.15,239.87561058998108,-0.0024239647,0.0043222588,2.4641213,0.04892578,55
114688,2.5926306,480,114688,528.69237544,0.8166639059782028,918.35,244.31954431533813,-0.0046834266,0.0045099077,10.863734,0.050830077,56
116736,2.5908222,439,116736,540.3661153099999,0.8247191607952118,934.38,248.58278441429138,-0.0052164313,0.004903582,12.526202,0.063769534,57
118784,2.6013823,444,118784,514.23149587,0.6839898824691772,897.69,253.2461597919464,-0.0043474277,0.0044699823,30.941334,0.050048828,58
120832,2.6103938,468,120832,463.81003534999996,0.5085044503211975,825.21,257.8573980331421,-0.0028125334,0.0049583325,16.834051,0.047851562,59
122880,2.6120446,473,122880,452.17475743999995,0.9031370505690575,809.66,262.22481060028076,-0.004107063,0.0034723494,8.157769,0.036328126,60
124928,2.6219053,491,124928,452.03416098999986,0.8927166387438774,809.77,266.55049085617065,-0.0018076965,0.0033178288,11.593582,0.035839844,61
126976,2.6239977,474,126976,462.07093726999994,0.8416187614202499,822.9,270.7192597389221,-0.00059298816,0.00328002,10.7183075,0.03388672,62
129024,2.6233668,456,129024,473.44028680999986,0.7953041642904282,840.02,275.03717708587646,-0.0023985347,0.0030552163,12.47591,0.034326173,63
131072,2.6196175,481,131072,473.4535325699999,0.7508105486631393,840.02,279.5255661010742,-0.00031543354,0.0036922514,11.417949,0.042626955,64
133120,2.618596,464,133120,485.4871443799999,0.7945490926504135,857.16,283.77508449554443,-0.0029950552,0.0037842463,13.173334,0.042773437,65
135168,2.6216075,475,135168,484.05382785999996,0.8648975491523743,856.15,288.1886422634125,-0.007950429,0.005315236,14.022077,0.06147461,66
137216,2.6214364,470,137216,484.80903913,0.8225089460611343,857.95,292.49730134010315,-0.0019848188,0.002739441,15.984205,0.025585938,67
139264,2.628999,483,139264,473.1655824500001,0.9564499743282795,840.94,296.85135078430176,-0.0073710517,0.0072289207,2.9276547,0.07128906,68
141312,2.6299043,482,141312,448.67827981000005,0.7242927849292755,808.81,301.0833375453949,-0.0026643453,0.0042265668,21.424606,0.044921875,69
143360,2.630105,473,143360,459.91126247999995,0.8546279817819595,825.79,305.32661032676697,-0.0022101589,0.0029862453,9.18823,0.031396486,70
145408,2.63069,475,145408,460.00135023999997,0.8212084919214249,825.79,309.65466356277466,-0.0013813546,0.0036117497,11.743921,0.038623046,71
147456,2.6357627,474,147456,461.05271915000003,0.7882620543241501,825.99,313.96592950820923,-0.0032148112,0.004741416,17.917566,0.052783202,72
149504,2.6391778,480,149504,473.07395592,0.8166075795888901,843.98,318.2797439098358,-0.0023841332,0.004742631,9.028111,0.056005858,73
151552,2.6380217,460,151552,473.90655762,0.8787298649549484,845.01,322.5409286022186,-0.0024508964,0.0056873267,12.220587,0.06567383,74
153600,2.6363297,476,153600,475.17627166000005,0.8049530684947968,845.01,326.9845714569092,-0.0014361236,0.0026178367,11.878061,0.026660156,75
155648,2.6346564,451,155648,487.15399646000003,0.832507848739624,861.8,331.28165316581726,-0.0042341882,0.0033154092,10.243213,0.038867187,76
157696,2.6392875,481,157696,487.37232441,0.7850212603807449,861.71,335.81482887268066,-0.0016492655,0.006402956,17.591326,0.075732425,77
159744,2.6471999,474,159744,482.2421925699999,0.6119266748428345,854.0,340.0670380592346,-0.0011552223,0.0021589296,25.053144,0.021337891,78
161792,2.6595225,482,161792,466.83513997999995,0.7825254499912262,829.36,344.3882236480713,-0.0037302363,0.0027301062,20.099504,0.02758789,79
163840,2.6682298,464,163840,445.9730458500001,0.7105319201946259,797.68,348.6316695213318,-0.007826826,0.003855568,21.186253,0.040966798,80
165888,2.6678529,480,165888,458.85856074000003,0.848193496465683,815.65,353.039395570755,-0.0017650187,0.0038204342,10.6064415,0.04433594,81
167936,2.6658509,464,167936,465.86505984000013,0.9395491033792496,826.04,357.3055229187012,-0.0053901034,0.0034557232,4.8566313,0.040234376,82
169984,2.6589985,466,169984,467.48350094,0.6909735798835754,826.9,361.71872878074646,-0.002576458,0.002363969,26.242945,0.022851562,83
172032,2.6642659,478,172032,468.14680302,0.930210679769516,827.94,366.11037492752075,-0.003214086,0.0036794033,4.522256,0.043652344,84
174080,2.673745,472,174080,481.25257618999996,0.7794854044914246,848.21,370.39422631263733,-0.005651721,0.007989506,15.785703,0.10239258,85
176128,2.6664808,450,176128,482.32527953,0.7159630656242371,849.21,374.73368191719055,-0.0041437754,0.0066511803,20.73785,0.0769043,86
178176,2.6715767,434,178176,481.13868312000005,0.7885555177927017,846.14,379.2808578014374,-0.005758373,0.0070652505,14.390038,0.08989258,87
180224,2.6827579,483,180224,467.17130118000006,0.8212216645479202,825.88,383.9963147640228,-0.0050892658,0.0052650343,21.98473,0.060595702,88
182272,2.6773376,460,182272,478.47166036000004,0.7772599309682846,842.91,388.2286307811737,-0.0012740946,0.0030822286,8.121453,0.033496093,89
184320,2.6774602,423,184320,489.18835455,0.8511175662279129,859.98,392.6752531528473,-0.00078474294,0.0029578179,6.231,0.031152343,90
186368,2.6762443,436,186368,497.51803660999997,0.9018097817897797,872.19,397.517128944397,-0.004273059,0.0041132923,5.0566926,0.047265626,91
188416,2.6751714,444,188416,505.93982171999994,0.8681041598320007,885.89,402.20916175842285,-0.008888951,0.0088287145,7.0304236,0.10683594,92
190464,2.681678,455,190464,518.1788781,0.8292881846427917,902.95,406.8194692134857,7.2386894e-05,0.0056110034,10.319662,0.06640625,93
192512,2.6942317,448,192512,528.70938564,0.8053905516862869,919.1,411.3147165775299,-0.0040647914,0.005451068,13.493177,0.0647461,94
194560,2.6981761,430,194560,525.37654342,0.7627891004085541,915.19,415.88531827926636,-0.0016674735,0.0037023225,17.15442,0.042919923,95
196608,2.7040055,462,196608,515.2539613700001,0.8695922046899796,900.17,420.6443102359772,-0.004252335,0.0029821198,10.8628025,0.03310547,96
198656,2.711344,443,198656,523.56263249,0.7939435392618179,913.0,425.0710015296936,-0.0027735315,0.006056312,12.962436,0.06889649,97
200704,2.7186007,419,200704,534.1617956900001,0.7885963171720505,930.05,429.69324135780334,-0.001865608,0.0057654446,11.859787,0.07919922,98
202752,2.717237,398,202752,544.5163443200001,0.4630371332168579,947.02,434.581392288208,-0.0004716722,0.005261853,15.673505,0.06313477,99
204800,2.7211003,427,204800,554.8346667000001,0.8411331921815872,963.71,439.71559739112854,-0.0059439708,0.009668228,6.526946,0.10195313,100
206848,2.727225,448,206848,555.4498965099999,0.8133182972669601,963.71,444.5051517486572,-0.004070354,0.0045860196,8.522367,0.058007814,101
208896,2.7376173,424,208896,566.14691342,0.7402411997318268,980.68,449.071063041687,-0.0027213849,0.005831336,8.550316,0.0725586,102
210944,2.7398767,455,210944,577.4313605,0.8107064962387085,997.54,453.8992440700531,-0.004395524,0.005826163,8.247721,0.07368164,103
212992,2.7355537,457,212992,589.0637165200001,0.8191855847835541,1014.61,458.39727759361267,-0.0017259398,0.0067631677,8.374722,0.08310547,104
215040,2.7275157,468,215040,601.16179656,0.8587258458137512,1031.61,462.87436270713806,-0.0067381733,0.007954589,8.706764,0.095898435,105
217088,2.725474,475,217088,601.7002079299999,0.8154375553131104,1031.61,467.24265933036804,-0.0048216986,0.0036475186,9.63434,0.04321289,106
219136,2.7260325,484,219136,600.8428065899999,0.8419809341430664,1031.61,471.55249643325806,-0.0002348308,0.004025922,10.088199,0.045410156,107
221184,2.7243953,471,221184,599.61901633,0.7536645233631134,1031.61,475.78215885162354,-0.0023963123,0.0036499873,9.811867,0.04111328,108
223232,2.7249017,464,223232,610.7884937800001,0.7808586806058884,1048.71,480.1273169517517,-0.0023283146,0.0055181542,8.672313,0.06479492,109
225280,2.7232823,475,225280,621.6108969100001,0.7665996998548508,1066.75,484.53351759910583,-0.0010009413,0.0046626567,7.996614,0.054296874,110
227328,2.714557,477,227328,632.3859280400001,0.7472238838672638,1084.77,488.845600605011,-0.0018519766,0.004191407,8.759592,0.050390624,111
229376,2.7068515,503,229376,643.58668829,0.8009260296821594,1101.89,493.1358337402344,-0.0036357213,0.0041666473,7.746515,0.054003906,112
231424,2.704082,480,231424,652.9771163099999,0.7532179653644562,1116.76,497.202139377594,-0.0013710491,0.0035386526,10.5266905,0.037890624,113
233472,2.7049608,470,233472,664.20251797,0.8444776386022568,1133.78,501.46496200561523,-0.005843,0.006246954,8.734874,0.08120117,114
235520,2.7089794,447,235520,675.8773009999999,0.7808409333229065,1151.0,505.8155071735382,-0.0028803544,0.005418834,18.593834,0.06362305,115
237568,2.7027483,416,237568,687.5715994500001,0.7731528729200363,1169.05,510.3894364833832,-0.0014149805,0.0038148449,9.607151,0.041552734,116
239616,2.6981246,448,239616,694.79857512,0.8296486437320709,1181.65,515.3088765144348,-0.003908562,0.005236863,7.3029137,0.06455078,117
241664,2.703761,459,241664,709.0557225999999,0.6035202741622925,1204.03,519.8742690086365,-0.0024067075,0.005084328,17.507896,0.055078126,118
243712,2.7159784,450,243712,709.9584813699998,0.7796401083469391,1205.43,524.3310279846191,-0.0032577582,0.003344483,8.781489,0.03779297,119
245760,2.7214446,473,245760,706.90721982,0.8607534915208817,1201.0,528.8784165382385,-0.005540487,0.0041538253,13.799443,0.045947265,120
247808,2.7205358,493,247808,694.5945413900001,0.8528247773647308,1184.18,533.2080972194672,-0.00201173,0.003394033,13.779775,0.039501954,121
249856,2.7291217,462,249856,681.73630125,0.8100119233131409,1166.27,537.3550417423248,-0.0043434883,0.0039057932,13.534292,0.04526367,122
251904,2.7330012,454,251904,681.53919282,0.8371150940656662,1166.27,541.7789800167084,-0.0028742498,0.0055387593,9.25573,0.065820314,123
253952,2.7316658,427,253952,693.04626899,0.8180752843618393,1183.42,546.287563085556,-0.0015449722,0.005359335,7.4441757,0.06430664,124
256000,2.7345853,461,256000,690.7623974,0.7070559859275818,1182.14,551.0816893577576,-0.008771405,0.00627148,19.15645,0.07314453,125
258048,2.7344217,381,258048,689.46044287,0.6630634665489197,1182.14,555.5260126590729,-0.00479541,0.006546592,8.482972,0.087451175,126
260096,2.7258832,399,260096,698.91685258,0.8126829713582993,1197.42,560.8919758796692,-0.00065359904,0.004790955,6.8881164,0.05444336,127
262144,2.7239373,425,262144,709.5818540000001,0.7979899495840073,1214.27,566.0202836990356,-0.0037258759,0.0058000805,8.790357,0.06098633,128
264192,2.729735,417,264192,708.6864549900002,0.7172691524028778,1214.27,570.835960149765,-0.0056957207,0.0051627713,6.8857064,0.06411133,129
266240,2.7312386,400,266240,708.0503395500002,0.7303581833839417,1214.27,575.7432355880737,-0.0021166913,0.0035696528,8.279928,0.040283203,130
268288,2.7393703,369,268288,705.79205503,0.6955234408378601,1214.27,580.8565850257874,-0.0043148296,0.0039491626,7.8715515,0.04926758,131
270336,2.7530942,428,270336,716.33231563,0.7791432738304138,1231.09,586.3952691555023,-0.00462196,0.007082986,8.017609,0.09121094,132
272384,2.7675815,451,272384,715.42440408,0.7096348106861115,1231.09,591.1749396324158,-0.0020638104,0.006205382,8.914076,0.07607422,133
274432,2.7796319,422,274432,714.0699830600001,0.7487372159957886,1230.49,595.7106120586395,-0.0042754794,0.005460969,11.752284,0.066308595,134
276480,2.8010707,433,276480,712.3815155,0.7799447625875473,1230.49,600.5576605796814,-0.004613811,0.005255198,7.4989038,0.06660156,135
278528,2.8010895,462,278528,701.85384948,0.8555877804756165,1215.82,605.2787351608276,-0.0032883096,0.004030544,8.007963,0.04765625,136
280576,2.7970066,440,280576,712.99589348,0.7437410354614258,1232.87,609.7081470489502,-0.0024711927,0.0056103123,9.024519,0.06850586,137
282624,2.8034444,439,282624,723.33910177,0.8381412923336029,1249.57,614.360701084137,-0.002151783,0.0045656995,8.896544,0.05307617,138
284672,2.7996154,453,284672,734.06439258,0.8401035815477371,1265.38,619.0194191932678,-0.0025838397,0.0035882164,9.776471,0.039892577,139
286720,2.7980614,487,286720,742.2725139900001,0.8456855714321136,1274.98,623.5361845493317,-0.0022878165,0.0035695627,13.496584,0.0375,140
288768,2.803586,475,288768,752.64303385,0.7801804542541504,1291.09,627.7370421886444,-0.0037070182,0.0040820255,10.505568,0.046191406,141
290816,2.8029804,486,290816,764.27339477,0.7084781229496002,1307.98,632.0422790050507,-0.00415795,0.0055671236,9.945465,0.06723633,142
292864,2.8078952,475,292864,775.69656877,0.8447907119989395,1325.0,636.2539012432098,-0.004550132,0.00462026,8.5502615,0.056347657,143
294912,2.8096697,473,294912,786.2362603400001,0.800706535577774,1340.67,640.5640361309052,-0.0021211521,0.0043139164,10.847148,0.050146483,144
296960,2.8049457,443,296960,791.2621276500001,0.7641277015209198,1349.03,644.8900818824768,-0.006380964,0.008963609,8.762497,0.10527344,145
299008,2.8206408,476,299008,803.0131425100001,0.8274292200803757,1365.96,649.5131483078003,-0.002389892,0.0044051046,8.789076,0.049072266,146
301056,2.8361094,473,301056,814.6464306600001,0.7823573499917984,1381.96,653.8136699199677,-0.0009282644,0.0020948388,9.815199,0.018066406,147
303104,2.8334584,467,303104,827.85241724,0.8064129501581192,1401.32,658.1393985748291,-0.0038602825,0.0046040006,17.00391,0.04916992,148
305152,2.83311,468,305152,840.4945687000001,0.7273418307304382,1419.37,662.5254740715027,-0.00536678,0.0048102536,12.875425,0.05698242,149
307200,2.8284154,482,307200,852.5773659300003,0.8117986023426056,1436.21,666.9000158309937,-0.00322977,0.0054083373,9.186921,0.0668457,150
309248,2.8372996,436,309248,863.4807806500003,0.7623958438634872,1453.02,671.1442131996155,-0.0032478229,0.005428455,9.452073,0.065136716,151
311296,2.8530383,461,311296,862.57867276,0.6692814230918884,1453.02,675.8394374847412,-0.004937729,0.0050777593,11.940887,0.06064453,152
313344,2.861187,463,313344,868.3889961299999,0.7598753422498703,1460.67,680.2815217971802,-0.0041663186,0.005414884,12.923536,0.0637207,153
315392,2.8679392,472,315392,869.40405623,0.7873189896345139,1462.32,684.6999022960663,-0.008368169,0.0076168687,15.937361,0.084179685,154
317440,2.884111,435,317440,878.50821787,0.7443761825561523,1475.96,689.035701751709,-0.0014453387,0.0070594503,9.59782,0.08427735,155
319488,2.8881264,479,319488,890.43411358,0.7470621764659882,1492.8,693.743358373642,-0.006012575,0.004713899,12.070457,0.051953126,156
321536,2.8773894,459,321536,902.6663381499998,0.7083624005317688,1509.9,698.0165822505951,-0.0031118258,0.003592275,13.211037,0.04008789,157
323584,2.8766847,470,323584,914.4037219500001,0.835790365934372,1526.8,702.4766359329224,-0.0034477855,0.0040836213,9.069016,0.04916992,158
325632,2.865922,477,325632,914.8457208699998,0.7905483841896057,1526.8,706.8342704772949,-0.00068000145,0.00401236,9.628885,0.043115236,159
327680,2.8520722,475,327680,926.6774346099999,0.8331541270017624,1543.36,711.1282267570496,-0.0037006536,0.005825782,8.8531475,0.07265625,160
329728,2.8464963,451,329728,927.1040892999999,0.7488114833831787,1543.36,715.4323635101318,-0.0048791273,0.0055247815,8.7984085,0.06977539,161
331776,2.8474026,481,331776,938.3410728099999,0.8120965510606766,1559.41,719.9703500270844,-0.0046853153,0.0073051727,9.466326,0.08334961,162
333824,2.857301,479,333824,939.77609904,0.8077772855758667,1560.42,724.224339723587,-0.0020870978,0.0037313108,21.51312,0.043359376,163
335872,2.8663497,483,335872,951.19738547,0.8538501411676407,1575.74,728.4966721534729,-0.0023591272,0.0046106344,8.80346,0.057861328,164
337920,2.8707013,476,337920,963.67766713,0.8376190215349197,1592.61,732.7344825267792,-0.0050928644,0.005300078,9.091471,0.059375,165
339968,2.8784885,469,339968,976.1345595900001,0.8076299726963043,1609.49,737.0292022228241,-0.0017101027,0.002782522,8.993847,0.030419922,166
342016,2.8835292,462,342016,989.2717487100001,0.8147420585155487,1629.39,741.3955998420715,-0.0032226052,0.0048297704,9.494551,0.059179686,167
344064,2.8814797,458,344064,989.4640788900001,0.9019760936498642,1629.57,745.8263790607452,-0.0032929156,0.003147894,6.1748133,0.033203125,168
346112,2.8799782,465,346112,990.44066243,0.7464735507965088,1629.57,750.2910327911377,-0.0034207832,0.006148453,12.527693,0.075488284,169
348160,2.8884234,483,348160,991.61482209,0.8224279582500458,1629.57,754.6940796375275,-0.0040154913,0.005903115,9.754793,0.05605469,170
350208,2.8851216,468,350208,994.5068792499999,0.7882244884967804,1633.33,758.9295079708099,-0.004001881,0.004675669,11.595411,0.056103516,171
352256,2.883118,463,352256,998.50943001,0.7930017411708832,1636.73,763.299950838089,-0.0025711074,0.0042374544,11.716965,0.05,172
354304,2.8881788,494,354304,994.46913704,0.768554225564003,1627.98,767.723379611969,-0.0004512506,0.0026470604,22.577974,0.029345702,173
356352,2.8857858,483,356352,989.6686561500001,0.8330700546503067,1618.54,771.8695554733276,-0.0029773912,0.0040095043,18.418236,0.043164063,174
358400,2.8765745,475,358400,987.1212193399998,0.7471506595611572,1614.12,776.1098957061768,-0.0028281205,0.007511401,21.008043,0.09057617,175
360448,2.877125,464,360448,975.78858513,0.8462389260530472,1594.54,780.4160470962524,-0.0062124385,0.005325249,17.451618,0.05595703,176
362496,2.8789008,475,362496,955.1098930100002,0.7939848601818085,1559.43,784.8220810890198,-0.0035728372,0.004571586,22.823103,0.053466797,177
364544,2.8939204,454,364544,933.0882504200001,0.7678794860839844,1524.93,789.1342353820801,-0.005985602,0.006215575,20.721745,0.07485352,178
366592,2.915194,478,366592,891.0321021200002,0.6342159509658813,1462.49,793.644318819046,-0.0025041536,0.0028840941,29.578594,0.029394532,179
368640,2.91677,463,368640,890.65568679,0.6883901357650757,1462.49,797.9260358810425,-0.0026597618,0.0041330946,10.499011,0.04458008,180
370688,2.9135594,468,370688,812.3269184600001,0.18203455209732056,1337.0,802.3427047729492,-0.0027137317,0.0038169504,40.931927,0.042626955,181
372736,2.9182677,440,372736,806.9574649100001,0.7350285351276398,1328.09,806.717883348465,-0.0040804828,0.0050068335,8.44333,0.06269531,182
374784,2.9217434,419,374784,810.4049905900001,0.6915203928947449,1333.8,811.3646883964539,-0.0019481719,0.0058853393,15.500219,0.062646486,183
376832,2.9256556,453,376832,798.0073981599999,0.8706765621900558,1312.98,816.2527024745941,-0.0075778416,0.005236067,10.494468,0.058691405,184
378880,2.928718,473,378880,800.8208222000001,0.7985366582870483,1316.83,820.7724242210388,-0.0024989517,0.0023546137,20.389437,0.024072265,185
380928,2.9265559,439,380928,813.5718650100002,0.7896439433097839,1333.65,825.0987000465393,-0.00293857,0.007985043,11.082474,0.09921875,186
382976,2.9296947,470,382976,791.4126074100001,0.6067095398902893,1300.28,829.7548959255219,-0.004298113,0.0052812323,29.071918,0.06455078,187
385024,2.936579,464,385024,794.6327650100002,0.8068073987960815,1302.11,834.1038391590118,-0.0008262132,0.002888109,10.654676,0.028955078,188
387072,2.928794,483,387072,794.3321825600002,0.8784097284078598,1301.27,838.5155954360962,-0.0043581002,0.0041034115,7.1647935,0.04448242,189
389120,2.9296021,468,389120,793.7528117100001,0.7357710301876068,1296.52,842.7502820491791,-0.0045514656,0.00472653,13.855214,0.05126953,190
391168,2.947516,454,391168,782.6575284900001,0.8520474284887314,1276.65,847.1194350719452,-0.005815578,0.0046255994,11.480257,0.049609374,191
393216,2.9549847,466,393216,784.8900388000001,0.8382480442523956,1276.65,851.6220395565033,-0.0032756391,0.0047403714,8.866482,0.058154296,192
395264,2.9551778,466,395264,785.4890458499999,0.7987087368965149,1271.78,856.0087773799896,-0.0011447929,0.0029417472,16.990479,0.030908203,193
397312,2.960919,474,397312,763.8388660800001,0.8431308269500732,1236.44,860.3958833217621,-0.0017095447,0.0033044382,12.129419,0.036474608,194
399360,2.961234,469,399360,757.5021423300001,0.75712850689888,1222.87,864.7094218730927,-0.0020410228,0.0037048564,24.528,0.04135742,195
