#{"t_start": 1747931810.3166044, "env_id": null}
r,l,t
259.813391,538,1.695679
1344.943149,2049,6.065447
1352.975031,2049,10.480885
1349.099263,2049,14.69026
255.130195,483,15.555329
1385.580572,2049,20.010014
1294.627499,2049,24.41722
1405.178598,2049,28.73871
1338.992233,2049,33.333607
132.52891,331,34.107336
1364.919446,2049,38.508058
259.657464,537,39.479017
145.818254,351,40.484545
282.857986,561,41.539685
192.801876,439,42.415287
134.210438,330,43.220136
192.532089,436,44.106277
116.453434,326,44.986646
113.163756,329,45.587242
195.801288,446,46.467456
1327.676921,2049,50.761641
1446.805649,2049,55.208718
1373.650155,2049,59.423297
192.896828,436,60.351503
241.772107,531,61.347755
118.111116,334,62.288119
1311.815612,2049,66.698106
1322.568783,2049,71.19434
1304.480284,2049,75.75234
221.041449,455,76.736574
150.366494,361,77.408113
85.624253,245,77.892923
1363.486339,2049,82.287083
120.87708,336,82.885075
1386.376935,2049,87.416588
1307.816185,2049,91.76581
130.506102,337,92.512638
364.000301,736,94.28734
134.675272,337,94.954245
1300.498833,2049,99.364007
133.493606,335,99.966867
1341.017856,2049,104.369782
197.401353,435,105.153097
1371.735466,2049,109.564917
125.457626,332,110.4945
1291.548282,2049,115.088856
1417.239181,2049,119.661014
1284.06821,2049,124.114685
1428.631219,2049,128.484391
131.284458,351,129.221862
1250.463443,2049,133.702055
135.167432,347,134.316163
1292.356451,2049,138.638059
87.430091,250,139.101416
79.988776,241,139.621005
1255.359045,2049,144.117851
1242.88488,2049,148.907107
152.402344,370,149.670972
235.010438,497,150.965814
132.02549,355,151.646375
127.326308,344,152.309447
157.556399,376,153.055294
122.223233,338,153.694551
18.911278,66,153.819814
134.501716,346,154.473415
1221.609483,2049,158.940475
154.94037,367,159.984571
158.378451,376,160.755423
1252.77591,2049,165.340294
1194.037174,2049,170.127224
150.999104,363,170.83523
1230.851428,2049,175.569477
127.720771,343,176.20014
1264.395074,2049,180.628519
16.812776,56,180.733499
84.317019,252,181.212361
87.924825,245,181.653544
128.00021,342,182.64308
132.809201,354,183.282735
1232.996438,2049,188.15995
133.377035,346,188.917625
149.912086,365,189.629164
93.556644,255,190.258549
149.204224,349,190.886453
18.888644,66,190.985461
1212.379039,2049,195.72835
151.318362,364,196.801445
143.279864,356,197.609113
1252.546475,2049,202.311679
153.743191,370,203.109535
132.604324,342,203.722544
251.787388,521,204.792472
1408.83819,2049,209.244524
122.624493,336,210.45051
116.70866,331,211.210273
125.198564,346,211.833129
125.308051,342,212.510079
215.082555,452,213.434949
123.288989,339,214.063161
125.647713,343,215.11966
120.957465,340,215.856152
214.461096,469,216.792288
655.664564,1139,219.251167
1321.683427,2049,223.620397
128.788495,350,224.262585
128.459217,351,224.847991
1310.757988,2049,229.227406
123.737266,340,229.945544
140.166004,349,230.631012
128.685618,353,231.240935
135.095178,364,232.230769
134.15508,352,233.009001
124.845528,347,233.645433
1257.242408,2049,237.973811
126.28352,352,238.692587
133.337127,363,239.388061
122.998958,342,239.989421
130.049989,349,240.984228
1241.673324,2049,245.42707
1363.175275,2049,249.680175
1385.965733,2049,254.376581
126.312186,339,255.016671
82.747327,245,255.520138
91.15712,247,256.125675
120.190803,337,256.775086
281.077663,562,258.024328
122.622306,347,259.100536
124.093218,345,259.779891
119.720178,335,260.499084
85.032584,244,261.004463
18.303294,62,261.108442
119.889294,339,261.704912
127.576288,337,262.388145
217.210296,482,263.583927
126.515928,348,264.209316
1296.798179,2049,268.497487
127.464463,348,269.20805
1367.677929,2049,273.528413
1271.610226,2049,277.938864
1301.823409,2049,282.236412
1336.854787,2049,286.564627
1276.431665,2049,290.997057
118.655892,334,291.653207
1330.313551,2049,295.954359
242.400668,512,296.95888
127.202614,348,297.945742
1299.2104,2049,302.177089
241.042874,521,303.093598
140.955072,364,303.828379
1254.582725,2049,308.190887
1259.472219,2049,312.429462
1386.423211,2049,316.742852
146.237563,367,317.397494
1289.553768,2049,321.753893
1292.991944,2049,326.232007
125.616047,344,326.856244
1369.856284,2049,331.202366
1350.174824,2049,335.763655
127.015065,344,336.74563
161.484761,379,337.452929
228.924057,468,338.464894
156.327547,372,339.131299
414.512075,768,340.831935
202.863041,438,341.703559
152.023939,360,342.509804
129.502428,347,343.130761
240.271413,482,344.044971
701.99481,1213,346.844003
150.661264,356,347.490941
206.634884,449,348.295881
156.194422,355,348.899861
147.973593,352,349.911612
86.528441,244,350.392179
156.846919,365,351.203436
162.221683,368,351.881685
1372.868508,2049,356.262391
788.574735,1284,359.054141
1089.558023,1678,362.656484
238.72845,475,363.601481
336.521726,685,365.115075
145.18949,365,365.772078
128.941391,339,366.397988
159.886852,359,367.350313
1279.916213,2049,371.714091
198.753972,393,372.435344
1241.174447,2049,377.051559
210.50059,444,377.984682
162.572562,376,378.710653
1269.12426,2049,383.390785
18.505765,63,383.482643
246.464372,517,384.807127
142.113769,362,385.474716
142.551862,361,386.297059
17.194355,59,386.396756
87.500503,254,386.849254
1255.234482,2049,391.262806
1196.97747,2049,396.043123
1048.050761,1673,399.744564
965.4675,1709,403.961461
1349.553351,2049,408.356253
1236.341518,2049,413.059362
152.127797,375,413.768424
1193.138978,2049,418.279036
562.213077,1038,420.442325
17.500209,60,420.585056
270.669019,518,422.017941
156.289981,380,422.751957
952.15255,1611,426.46928
142.617832,361,427.182186
1168.895815,2049,431.966171
154.801301,373,432.676748
1169.609943,2049,437.761684
1156.677766,2016,442.695814
1318.765389,2049,447.172059
1195.985211,2049,452.08376
1261.781835,2049,456.608274
1286.23456,2049,461.164126
1339.857993,2049,465.563715
1295.514461,2049,469.859083
1277.435141,2049,474.041301
1263.586707,2049,478.430641
1243.259931,2049,482.770146
1164.98764,2049,487.088145
1168.660233,2049,491.360466
1240.266828,2049,495.592218
1220.120465,2049,499.802104
1245.162472,2049,504.126873
1271.145955,2049,508.577311
140.145744,353,509.237736
1254.462429,2049,514.152461
741.000861,1322,517.453032
1253.447817,2049,521.985436
419.732513,865,523.572191
307.486173,622,525.235915
1147.905752,2003,529.626884
79.921387,239,530.057237
17.825276,60,530.167097
1264.28199,2049,534.464077
143.738322,367,535.072693
1259.899933,2049,539.493848
92.954249,258,539.964906
1256.720822,2049,544.335259
1269.363509,2049,549.082108
1061.900159,1866,553.408465
155.330124,380,554.076797
254.299391,535,555.178299
1169.014947,2049,560.544657
