#{"t_start": 1746018002.5841098, "env_id": null}
r,l,t
212.358301,492,1.648193
1777.198593,2049,5.828547
245.368724,509,6.690371
1709.033233,2049,10.569338
1394.741963,2049,14.205095
1793.28003,2049,18.14801
1750.77544,2049,21.962386
560.785845,994,23.432759
1320.686479,2049,26.820497
1652.698239,2049,30.491536
205.856986,482,31.575465
235.029734,500,32.292859
271.81987,535,33.151729
1739.196413,2049,36.916518
386.812404,666,38.246896
72.875483,224,38.700087
265.863583,585,39.659851
163.000598,397,40.249752
1460.843425,2049,43.760149
340.40033,657,44.748174
231.549008,486,45.782555
168.44485,396,46.381107
224.595335,479,47.067835
254.945961,518,47.818174
274.212357,540,48.951977
1735.185078,2049,52.756352
222.247332,496,53.480037
383.470633,732,54.550871
216.070301,484,55.252854
1298.24647,2049,58.699942
311.969848,602,60.06774
365.172889,655,61.069868
1786.323327,2049,64.918037
249.295684,528,65.733083
1748.783294,2049,69.415125
221.673535,497,70.540235
1269.850561,2049,73.985102
232.277315,503,74.755145
245.842909,512,75.511623
226.217754,492,76.237666
230.059913,512,77.355286
102.652389,272,77.778465
904.556254,1397,80.022052
1423.060963,1864,83.304293
1429.076552,2049,86.857218
503.077028,852,88.633861
226.287226,488,89.413353
1363.528677,2049,92.959413
233.476463,497,93.752815
1744.407526,2049,97.876018
539.179094,907,99.578632
1668.780822,2049,103.27326
1650.716133,2049,106.919898
1596.802952,2049,111.033288
1182.568138,1761,114.219853
224.140172,499,114.993213
1396.724459,2049,118.91688
1755.177786,2049,122.862353
154.394316,379,123.455306
238.266288,509,124.200294
244.898254,520,125.00428
257.707036,543,126.263632
165.497685,392,126.93215
220.522843,490,127.779852
158.363339,383,128.396459
174.003483,407,129.553052
247.569759,513,130.4129
268.53304,543,131.237344
258.339781,507,132.133117
240.957291,503,133.225582
255.872452,532,134.00204
1284.262253,2049,137.464288
169.68133,397,138.063419
1287.100784,2049,141.492984
168.621667,399,142.08436
1443.642199,2049,145.490727
226.975111,502,146.289457
170.199307,400,147.306912
274.876802,526,148.103822
1747.688013,2049,152.060932
110.48007,276,152.482668
1644.429431,2049,156.251862
1731.452517,2049,160.137211
1773.277832,2049,163.944756
272.721515,537,164.798701
260.81321,523,166.025127
241.775729,510,166.848174
1255.821903,2049,170.443697
251.874768,514,171.20479
1767.524434,2049,175.018084
1262.957086,2049,178.504778
1619.394357,1937,182.059281
394.693635,645,183.065078
1784.568348,2049,187.201547
122.865062,295,187.702594
295.039571,569,189.194948
179.230815,415,189.877354
130.428868,309,190.381305
1257.603148,2049,194.396303
