serial_timesteps,n_updates,explained_variance,policy_entropy,total_timesteps,fps,value_loss,approxkl,clipfrac,time_elapsed,policy_loss,ep_reward_mean,ep_len_mean
45056,22,0.8714643865823746,5.2764463,45056,517,20.29857,0.005831533,0.07070313,81.81147003173828,-0.0047650426,1024.6403495,1349.3125
47104,23,0.8539567738771439,5.274596,47104,559,24.441618,0.0010235554,0.008544922,85.76974058151245,-0.0024436424,1024.8937165,1347.8235294117646
49152,24,0.9129971712827682,5.2796135,49152,543,24.252705,0.0036517195,0.04482422,89.43302941322327,-0.0076893372,1018.3234890833332,1343.5
51200,25,0.8824436590075493,5.294117,51200,523,20.653778,0.0017814746,0.017724609,93.20059275627136,-0.0024268345,1038.2948134324324,1362.5675675675675
53248,26,0.8634906858205795,5.2932606,53248,525,20.342665,0.0005928833,0.004248047,97.12588810920715,-0.001347359,1051.3637604210526,1380.6315789473683
55296,27,0.9218865409493446,5.310225,55296,525,23.140009,0.003147519,0.036621094,101.02712631225586,-0.0034759915,1046.384890625,1374.925
57344,28,0.9822390601038933,5.335313,57344,513,3.4027646,0.0017733444,0.018554688,104.92214703559875,-0.0047845724,1025.2299438536586,1351.7073170731708
59392,29,0.9031808823347092,5.3474474,59392,542,24.3206,0.0019315919,0.019140625,108.90919399261475,-0.0027388944,1025.5521992093024,1350.1162790697674
61440,30,0.8824836313724518,5.3517156,61440,535,27.40773,0.0015593373,0.01508789,112.68365621566772,-0.0042004623,1024.5101930444443,1345.9333333333334
63488,31,0.8790692687034607,5.358674,63488,524,18.806902,0.0021537226,0.023095703,116.50626254081726,-0.0027880103,1039.200006652174,1361.2173913043478
65536,32,0.9527810215950012,5.3554716,65536,528,14.064737,0.002293659,0.023242187,120.40916800498962,-0.0032233733,1035.0454859375,1357.2708333333333
67584,33,0.7719139158725739,5.3511405,67584,578,28.399683,0.0010465469,0.008203125,124.28430390357971,-0.0033602621,976.896439903846,1293.8461538461538
69632,34,0.859786868095398,5.349907,69632,537,20.085304,0.001397971,0.014355469,127.82703566551208,-0.0024660951,986.016327471698,1308.0943396226414
71680,35,0.9505288936197758,5.351306,71680,555,9.451736,0.0011994917,0.012988281,131.6391658782959,-0.002760531,960.9983423454544,1282.3272727272727
73728,36,0.8998562842607498,5.367254,73728,517,25.167713,0.0018227054,0.016162109,135.32927250862122,-0.0022670303,963.0226127543858,1285.298245614035
75776,37,0.9631686806678772,5.3768015,75776,526,6.809578,0.0013027287,0.0109375,139.28883838653564,0.00026622502,951.9812212931033,1273.9310344827586
77824,38,0.8652537167072296,5.3581686,77824,549,30.142254,0.0012270467,0.010302735,143.17934584617615,-0.003038634,942.2439142131146,1262.7704918032787
79872,39,0.8970330655574799,5.361722,79872,515,28.061102,0.0027232235,0.030664062,146.90597677230835,-0.00386329,943.326981047619,1261.6507936507937
81920,40,0.749462753534317,5.372482,81920,543,12.064627,0.000909486,0.0078125,150.88280487060547,-0.0015608809,948.645858765625,1273.953125
83968,41,0.9527664296329021,5.3743353,83968,557,12.47413,0.0008499018,0.00703125,154.65134406089783,-0.0027414428,915.9615044477612,1237.8507462686566
86016,42,0.8752092570066452,5.3754697,86016,523,20.541498,0.0026058059,0.02836914,158.32769966125488,-0.002986426,927.7174568235293,1249.7794117647059
88064,43,0.8832257315516472,5.379458,88064,560,16.151125,0.0018118357,0.020410156,162.24087834358215,-0.0035999329,912.7754033943662,1239.338028169014
90112,44,0.8901713117957115,5.369372,90112,524,20.26953,0.0034323584,0.036230467,165.89844131469727,-0.0044397363,922.3495708333334,1250.5833333333333
92160,45,0.8855143561959267,5.346618,92160,522,20.336042,0.002966267,0.020947266,169.80673098564148,-0.0026252135,933.4098689589041,1261.5205479452054
94208,46,0.8893942534923553,5.325951,94208,510,20.768639,0.0045726667,0.050976563,173.7301721572876,-0.0034394036,943.9116847837838,1272.162162162162
96256,47,0.8845133110880852,5.332382,96256,514,20.271679,0.0036670857,0.0440918,177.7455494403839,-0.004999296,954.2260107333333,1282.52
98304,48,0.6517869532108307,5.3404913,98304,572,21.948484,0.0012317082,0.010498047,181.72376441955566,-0.0025892034,929.7829268461538,1257.6666666666667
100352,49,0.9044911116361618,5.3414035,100352,556,15.260475,0.0015420273,0.014208985,185.29883289337158,-0.0045124465,915.9559335624999,1243.0
102400,50,0.8924516141414642,5.340795,102400,510,19.824596,0.004999467,0.058691405,188.9804356098175,-0.0051688766,925.6609082592591,1252.9506172839506
104448,51,0.907117635011673,5.347478,104448,519,26.866074,0.002037716,0.019873047,192.9967279434204,-0.0028021955,928.0729694216867,1255.1686746987953
106496,52,0.8950251638889313,5.358569,106496,567,13.896822,0.0012385554,0.013330078,196.94013714790344,-0.0040865294,924.2509204047618,1253.404761904762
108544,53,0.8978567346930504,5.3656373,108544,513,19.838594,0.0065948414,0.08549805,200.54745936393738,-0.004480662,932.6591288235294,1262.764705882353
110592,54,0.8858298733830452,5.3770924,110592,536,28.381916,0.0053111734,0.06479492,204.53898572921753,-0.008844253,936.3226177126437,1267.6206896551723
112640,55,0.9198969379067421,5.3785763,112640,523,14.667578,0.004963738,0.056103516,208.3573489189148,-0.0052802665,944.7721099090909,1276.5
114688,56,0.9022310525178909,5.354483,114688,510,18.54787,0.002646975,0.028466797,212.2689962387085,-0.003996247,953.1891506179776,1285.1797752808989
116736,57,0.9636705256998539,5.3540087,116736,519,7.791616,0.0018748238,0.019189453,216.2792284488678,-0.0030494176,946.278687888889,1278.2
118784,58,0.8591669946908951,5.3470182,118784,559,31.587986,0.0019286873,0.020263672,220.22334456443787,-0.0035790286,939.9057232580647,1269.9139784946237
120832,59,0.9351385086774826,5.3470373,120832,517,10.5333805,0.0025913578,0.027490234,223.88415789604187,-0.00425019,947.5562086808512,1278.2021276595744
122880,60,0.9012690335512161,5.352598,122880,514,19.996983,0.003671154,0.042089842,227.84050750732422,-0.00438899,955.5403773578948,1286.3157894736842
124928,61,0.7295072674751282,5.3540335,124928,557,11.600534,0.0012737938,0.010839844,231.81807255744934,-0.0017204297,958.5743190208332,1294.2604166666667
126976,62,0.8862835466861725,5.354682,126976,514,19.004549,0.0023562838,0.024902344,235.49405646324158,-0.0023802659,965.9331876391751,1302.041237113402
129024,63,0.9735526386648417,5.3592505,129024,512,4.9403915,0.0029984927,0.03178711,239.47540497779846,-0.0039986637,973.1917623163264,1309.4489795918366
131072,64,0.9233411327004433,5.372635,131072,512,13.285463,0.0014016508,0.012451172,243.4754159450531,-0.0026836651,978.760437151515,1314.2121212121212
133120,65,0.8707201331853867,5.372944,133120,502,19.41219,0.0021446971,0.019921875,247.47054409980774,-0.0015344307,986.1422253599999,1321.56
135168,66,0.8874708339571953,5.3669467,135168,514,19.796125,0.0013963638,0.012451172,251.54349827766418,-0.0015444756,986.3862184599998,1321.56
137216,67,0.8849613815546036,5.360627,137216,513,19.094667,0.002146433,0.02236328,255.52696228027344,-0.002506087,995.6913752099999,1328.59
139264,68,0.8806724846363068,5.366193,139264,509,19.292267,0.0026803117,0.030322265,259.5170805454254,-0.0037518176,1009.9597604999998,1343.87
141312,69,0.8826875686645508,5.3847513,141312,519,29.145563,0.001515049,0.012744141,263.53962421417236,-0.0020510335,1024.3484867,1358.67
143360,70,0.8976987078785896,5.3890495,143360,517,18.881344,0.0014252135,0.011523438,267.4827983379364,-0.0022329658,1023.8206706399998,1358.67
145408,71,0.8121689856052399,5.397407,145408,564,18.463728,0.0009074205,0.009033203,271.4441776275635,-0.0016895647,1030.90055659,1370.16
147456,72,0.8749202340841293,5.4022574,147456,515,20.910011,0.0016131087,0.016455078,275.0704743862152,-0.00207233,1047.06331247,1388.95
149504,73,0.9631457924842834,5.4038024,149504,516,6.965524,0.0036350456,0.034228515,279.04018545150757,-0.0046244715,1031.4128910199997,1372.84
151552,74,0.8878121599555016,5.403844,151552,505,19.511745,0.0032042146,0.030126953,283.00605273246765,-0.0032031932,1031.21850806,1372.84
153600,75,0.8894395977258682,5.386758,153600,500,19.587788,0.003041782,0.03676758,287.0592613220215,-0.0034919544,1044.7737034699999,1386.64
155648,76,0.8892663046717644,5.387639,155648,510,29.174118,0.0019866158,0.016796876,291.1546311378479,-0.002980971,1030.74340839,1371.11
157696,77,0.8850350603461266,5.391836,157696,510,19.465574,0.0028700724,0.032226562,295.1635432243347,-0.0035995538,1030.13639643,1371.11
159744,78,0.8770454674959183,5.389398,159744,539,28.607143,0.0015402636,0.012792969,299.1727395057678,-0.0026401433,1018.1906064099999,1355.79
161792,79,0.9073193743824959,5.3880873,161792,503,28.179016,0.0018165808,0.017089844,302.96922969818115,-0.0019127175,1002.92116899,1342.42
163840,80,0.7912560999393463,5.389486,163840,568,15.910011,0.0008581361,0.007714844,307.0397801399231,-0.0036770268,1007.4798117200002,1350.35
165888,81,0.9555867351591587,5.391543,165888,540,12.274088,0.0019066728,0.021142578,310.64017248153687,-0.00223342,993.24870173,1336.29
167936,82,0.9146611019968987,5.388093,167936,539,28.515234,0.00232556,0.025390625,314.42826557159424,-0.0022664825,994.25674578,1338.7
169984,83,0.8957627266645432,5.3858275,169984,551,8.678229,0.001233246,0.011376953,318.225225687027,-0.0014401589,997.5420549199999,1344.8
172032,84,0.8201771229505539,5.389419,172032,569,23.839138,0.0011001251,0.008837891,321.938423871994,-0.0020283568,966.92938314,1305.96
174080,85,0.7575378119945526,5.3960285,174080,567,16.685884,0.0025245715,0.028125,325.53689789772034,-0.003330275,923.8795029500001,1260.97
176128,86,0.9000705704092979,5.4039993,176128,513,19.47176,0.0018969023,0.018798828,329.14414834976196,-0.001555858,938.74277124,1276.55
178176,87,0.8548613339662552,5.4000163,178176,552,14.429415,0.0012818268,0.013085937,333.1313922405243,-0.0031808086,896.5635983699999,1231.64
180224,88,0.9071797430515289,5.4181547,180224,501,20.332815,0.0028162566,0.03339844,336.83643221855164,-0.0018252481,912.06165386,1247.29
182272,89,0.9764910489320755,5.4281783,182272,514,5.8127193,0.0032906078,0.034570314,340.9172239303589,-0.0016077958,913.0670347399999,1249.12
184320,90,0.7808524817228317,5.4092937,184320,543,23.716108,0.0028082845,0.03203125,344.9011387825012,-0.004646692,911.97954521,1249.12
186368,91,0.9043828025460243,5.407038,186368,533,24.573675,0.0027197362,0.028076172,348.66667103767395,-0.0032034584,908.6330045499999,1250.32
188416,92,0.9007890969514847,5.4065,188416,523,25.731083,0.002153675,0.020751953,352.5042870044708,-0.0030557415,909.31651949,1251.92
190464,93,0.8954778239130974,5.4065905,190464,509,19.839159,0.004030201,0.044042967,356.4170331954956,-0.005985408,910.12504188,1251.92
192512,94,0.9222821295261383,5.404313,192512,522,24.23267,0.0033597057,0.033691406,360.4336779117584,-0.004439097,922.6290204900002,1264.18
194560,95,0.8927625566720963,5.397462,194560,510,20.178293,0.001078652,0.009228515,364.3520269393921,-0.0009743661,938.4166771900002,1281.07
196608,96,0.8879344612360001,5.3900537,196608,511,20.043732,0.0043597384,0.057861328,368.36728262901306,-0.0028467593,955.4578209300001,1300.08
198656,97,0.9333705231547356,5.398601,198656,556,10.319895,0.0010036704,0.008544922,372.3752398490906,-0.0022626654,940.3316646099998,1280.53
200704,98,0.8788916766643524,5.4045115,200704,521,20.41013,0.0033007234,0.03730469,376.05721497535706,-0.003922504,953.0882694799999,1295.0
202752,99,0.9279598891735077,5.40874,202752,542,11.146674,0.002312029,0.028173828,379.9851861000061,-0.0040162737,962.78624331,1309.52
204800,100,0.8986074551939964,5.408513,204800,515,19.93485,0.0021811377,0.022802735,383.758318901062,-0.004881884,963.0313415799999,1309.52
206848,101,0.8848068043589592,5.405076,206848,516,19.86341,0.0040074633,0.048779298,387.72968316078186,-0.004137203,976.01691333,1323.16
208896,102,0.8860134109854698,5.4011984,208896,509,20.083029,0.002207604,0.022753906,391.6984441280365,-0.0011645495,990.5811855200002,1337.39
210944,103,0.9043338596820831,5.4004183,210944,534,27.542408,0.0045475517,0.053125,395.7221186161041,-0.0027398502,991.01203303,1337.5
212992,104,0.8856488764286041,5.4060116,212992,518,20.538694,0.0040821065,0.052441407,399.5554883480072,-0.0038232051,1005.4319922999998,1352.03
215040,105,0.8988545164465904,5.4133635,215040,504,28.3742,0.0020317691,0.021728516,403.5035409927368,-0.0029469095,1006.5269716099999,1354.65
217088,106,0.9102222099900246,5.4231973,217088,536,7.9987936,0.0015864292,0.016748047,407.5595304965973,-0.0037259888,996.5534285699998,1340.1
219136,107,0.7832511961460114,5.432121,219136,532,21.584187,0.0025379423,0.027783204,411.3805241584778,-0.004748825,990.3683550499998,1339.06
221184,108,0.8924532756209373,5.444748,221184,569,6.667768,0.0009402273,0.008056641,415.229838848114,-0.0028598076,980.3981611199998,1324.54
223232,109,0.9339782223105431,5.4323454,223232,537,14.610927,0.0020140503,0.01665039,418.82737278938293,-0.0028426014,991.1809521199998,1341.31
225280,110,0.9258288890123367,5.4248476,225280,531,27.537497,0.00084906456,0.0064453124,422.6402623653412,-0.0015354118,962.15359526,1310.16
227328,111,0.9108840897679329,5.4316626,227328,559,5.7347784,0.0017533302,0.018701172,426.49508237838745,-0.002163275,946.4369495299999,1293.39
229376,112,0.7402985095977783,5.4388027,229376,562,20.639513,0.0018129833,0.019384766,430.156756401062,-0.0033745784,954.64907044,1306.55
231424,113,0.8717471808195114,5.450038,231424,554,16.187841,0.0008154159,0.0076171877,433.7975585460663,-0.0009489867,920.8326288700002,1270.88
233472,114,0.922866590321064,5.4486017,233472,545,12.228331,0.0025428687,0.025146484,437.4939343929291,-0.0034341607,932.43135123,1284.96
235520,115,0.8342790752649307,5.4526467,235520,564,12.935228,0.0060751843,0.07299805,441.2501666545868,-0.0046245693,938.79309638,1294.38
237568,116,0.919351302087307,5.4644947,237568,520,23.432041,0.0029723705,0.034179688,444.8780200481415,-0.003289185,924.1628024699997,1279.63
239616,117,0.8997241631150246,5.474313,239616,529,20.561497,0.0012940895,0.013085937,448.8170566558838,-0.0025350063,934.9447961599998,1291.13
241664,118,0.8133518248796463,5.4803705,241664,567,15.863462,0.0026627458,0.027832031,452.6865336894989,-0.0035596353,905.7870824800001,1260.35
243712,119,0.9053021743893623,5.4804296,243712,517,19.703495,0.004026468,0.052099608,456.29451847076416,-0.0056540417,905.1542992700004,1260.35
245760,120,0.91456738114357,5.475039,245760,518,20.818356,0.0031078558,0.03310547,460.25136947631836,-0.006786421,919.8132665700001,1275.96
247808,121,0.9392326921224594,5.474944,247808,551,11.07279,0.000804586,0.008105469,464.20133996009827,-0.0028211358,890.3576424900001,1245.47
249856,122,0.875823624432087,5.4713216,249856,524,26.82954,0.00078513334,0.005761719,467.91812324523926,-0.0011446623,876.6365523999999,1227.53
251904,123,0.9100073948502541,5.472974,251904,499,19.935919,0.0025351674,0.027832031,471.8209865093231,-0.0020632886,876.80976527,1227.74
253952,124,0.8900931924581528,5.4855056,253952,526,20.24795,0.0020729557,0.024169922,475.92394065856934,-0.0027418085,877.4010769299999,1230.42
256000,125,0.9040495231747627,5.497475,256000,509,19.8784,0.0041409233,0.04863281,479.8140959739685,-0.003680647,877.5955573699998,1230.42
258048,126,0.8345457762479782,5.4976516,258048,568,14.7717,0.0021515617,0.027490234,483.83628129959106,-0.003821021,872.43469218,1230.42
260096,127,0.9175532981753349,5.4950895,260096,524,25.168915,0.0022955697,0.018554688,487.4400682449341,-0.002802703,856.8357432599998,1214.88
262144,128,0.9576282687485218,5.4867506,262144,533,9.12045,0.005686858,0.06772461,491.3446207046509,-0.00768038,841.8537511699999,1199.64
264192,129,0.9712610337883234,5.49165,264192,516,5.963044,0.0024362584,0.022607422,495.1848864555359,-0.0051443805,855.78996386,1215.72
266240,130,0.8064068257808685,5.5003123,266240,547,25.954529,0.0010780098,0.010107422,499.1478805541992,-0.0027966208,857.3857910400001,1216.89
268288,131,0.7583528459072113,5.5060863,268288,556,11.454866,0.0032168024,0.032226562,502.8857889175415,-0.0032368258,859.8939594600001,1220.95
270336,132,0.7303333878517151,5.511339,270336,552,29.678305,0.00036591536,0.0024902343,506.56937050819397,-0.0010925683,856.7798536500002,1222.27
272384,133,0.9555038176476955,5.5099926,272384,535,12.307769,0.0014752824,0.014892578,510.27856159210205,-0.00292587,828.21181276,1193.38
274432,134,0.8697662204504013,5.5095525,274432,535,20.994526,0.0034815497,0.038964845,514.1057913303375,-0.0043530306,828.1349377700001,1193.38
276480,135,0.8838570713996887,5.518118,276480,565,14.621191,0.0016101956,0.01669922,517.9273228645325,-0.0034325044,823.41100852,1193.3
278528,136,0.8881534114480019,5.51004,278528,523,19.937794,0.0062009655,0.07329102,521.5490152835846,-0.006531512,822.2197559200001,1193.3
280576,137,0.8868194743990898,5.498035,280576,504,20.110394,0.002631209,0.026220703,525.4615037441254,-0.0012527087,837.2097411400002,1208.62
282624,138,0.879608079791069,5.488103,282624,513,19.806482,0.0031864909,0.03305664,529.525191783905,-0.004105796,836.9926185400001,1208.62
284672,139,0.8776180818676949,5.476513,284672,512,19.461548,0.002322492,0.023144532,533.5157589912415,-0.0027924909,850.8714397800002,1221.99
286720,140,0.8932479321956635,5.475063,286720,522,19.267757,0.003607843,0.0375,537.5149374008179,-0.0028105008,863.28407787,1233.06
288768,141,0.7654770463705063,5.4744997,288768,544,16.009615,0.004912111,0.045654297,541.4318151473999,-0.003257092,870.27565077,1243.49
290816,142,0.9534359984099865,5.4768414,290816,542,13.673529,0.0012487308,0.011328125,545.1929042339325,-0.0032620262,852.6645403799998,1223.85
292864,143,0.893554799258709,5.4790206,292864,525,26.883993,0.001938976,0.017675782,548.9677474498749,-0.004724267,864.95042793,1233.8
294912,144,0.7482600212097168,5.47123,294912,545,16.196009,0.0017133203,0.016601562,552.8693561553955,-0.0034787706,874.9292468799999,1248.07
296960,145,0.9859880032017827,5.4680386,296960,540,3.173347,0.001995359,0.018994141,556.6212985515594,-0.0023096087,875.9602949999999,1249.04
299008,146,0.8745106309652328,5.4639316,299008,546,31.332357,0.0010745403,0.011914062,560.4093272686005,-0.0032095867,885.36857563,1256.56
301056,147,0.9456476680934429,5.4670663,301056,533,10.238032,0.0011178523,0.011914062,564.156822681427,-0.0045966613,888.3581985999999,1260.25
303104,148,0.8682534396648407,5.463665,303104,542,20.920063,0.001611954,0.014355469,567.9942181110382,-0.0016036623,902.14866698,1274.79
305152,149,0.8039278090000153,5.45998,305152,542,20.443964,0.0037604563,0.04511719,571.7717244625092,-0.0035362586,900.14347939,1274.79
307200,150,0.924269437789917,5.459688,307200,554,13.446777,0.0010424373,0.009619141,575.5443682670593,-0.0021041683,913.54772266,1293.1
309248,151,0.8846285566687584,5.4411283,309248,503,19.021225,0.0070302086,0.07744141,579.2378752231598,-0.002696618,928.92098565,1308.78
311296,152,0.8864983320236206,5.4268537,311296,507,28.4948,0.0038344148,0.042675782,583.3032953739166,-0.0023639572,928.30545975,1307.55
313344,153,0.8730617761611938,5.4442883,313344,497,19.115429,0.002534789,0.027441407,587.3357152938843,-0.0023108139,929.0903872800002,1307.55
315392,154,0.8790275305509567,5.449373,315392,497,19.456474,0.0023187466,0.021875,591.4524984359741,-0.0022029567,932.2887932100001,1307.55
317440,155,0.8756694793701172,5.4423714,317440,509,18.954615,0.00198152,0.01850586,595.5687532424927,-0.0016287662,946.2040797100001,1320.98
319488,156,0.7611027359962463,5.426641,319488,568,11.038876,0.0027869134,0.030078124,599.587503194809,-0.002100476,932.18575603,1306.03
321536,157,0.7232936322689056,5.421467,321536,548,18.959953,0.0025179023,0.031298827,603.1921429634094,-0.0021893783,930.6623503499999,1310.61
323584,158,0.8723804205656052,5.415563,323584,517,23.751835,0.0018122861,0.015820313,606.9269831180573,-0.0031572934,928.8017403099999,1310.61
325632,159,0.9801916498690844,5.4100037,325632,534,2.7231228,0.0014985128,0.016552735,610.8837487697601,-0.004344712,930.2932368999999,1312.08
327680,160,0.7905581891536713,5.407613,327680,555,6.9010034,0.004689825,0.056884766,614.7187373638153,-0.0060226517,927.65414484,1312.08
329728,161,0.968037061393261,5.4037013,329728,528,4.773684,0.0018750153,0.018994141,618.4073052406311,-0.004101213,922.9634127999999,1312.08
331776,162,0.8154378831386566,5.3997006,331776,554,20.88058,0.0015167849,0.014208985,622.2858741283417,-0.0029546623,941.0640863699998,1334.1
333824,163,0.9083727970719337,5.412199,333824,532,11.6635065,0.0034359798,0.039501954,625.9817669391632,-0.0030489722,937.9809667699999,1334.1
335872,164,0.8854500129818916,5.4262447,335872,525,19.474415,0.0036540362,0.04169922,629.8254363536835,-0.0010827383,943.0020884800001,1334.1
337920,165,0.7851898521184921,5.4217815,337920,569,21.976185,0.0012255138,0.012109375,633.7269067764282,-0.003229387,939.89376309,1334.1
339968,166,0.8825119808316231,5.4248776,339968,514,19.426027,0.0038579802,0.040771484,637.3224258422852,-0.0019308098,939.4952650500001,1334.1
342016,167,0.893191859126091,5.440509,342016,510,19.391514,0.0018748433,0.018359374,641.3022353649139,-0.0032033902,939.6112625599999,1334.1
344064,168,0.883494071662426,5.4464064,344064,521,19.794458,0.0040039998,0.047558594,645.3155102729797,-0.0036544509,939.17439865,1334.1
346112,169,0.9012474492192268,5.449012,346112,499,26.10353,0.0032876083,0.035839844,649.246256351471,-0.0042749885,939.9837794900003,1334.19
348160,170,0.8563235551118851,5.4652486,348160,562,15.764995,0.0016136139,0.018017579,653.3504040241241,-0.003227265,934.4277137500001,1330.92
350208,171,0.8768486604094505,5.457803,350208,504,19.860157,0.0020225006,0.016992187,656.9897093772888,-0.0021408158,949.6097632100002,1345.47
352256,172,0.8761906176805496,5.4539003,352256,527,21.087152,0.004557426,0.06357422,661.0533583164215,-0.0055245836,954.1321231800002,1345.47
354304,173,0.9604143127799034,5.4670362,354304,526,8.337505,0.009915363,0.054785155,664.9372406005859,-0.009438431,955.0896604400001,1346.35
356352,174,0.8502341359853745,5.4778175,356352,563,26.784662,0.0013314689,0.011376953,668.8287036418915,-0.0028524692,972.2425161599999,1363.85
358400,175,0.8771205917000771,5.46573,358400,522,20.774677,0.0024153618,0.02470703,672.4659299850464,-0.0041088294,985.13678781,1378.37
360448,176,0.9001385867595673,5.453235,360448,547,26.433468,0.0011666908,0.00834961,676.3893504142761,-0.002297946,990.1477773799999,1378.65
362496,177,0.9839510023593903,5.444646,362496,505,2.924869,0.0025496741,0.0203125,680.1304206848145,-0.0053281086,975.6947026400001,1363.04
364544,178,0.6233806610107422,5.4331503,364544,565,32.34664,0.0015368137,0.015966797,684.179633140564,-0.0033586,991.8882457100001,1378.58
366592,179,0.9345492646098137,5.4427676,366592,524,10.782361,0.003124655,0.036035158,687.8002681732178,-0.0045216912,991.9838722700001,1378.58
368640,180,0.8615969121456146,5.459055,368640,511,19.73713,0.0053954385,0.0675293,691.7054388523102,-0.002347001,1008.8820698700001,1395.3
370688,181,0.8801988065242767,5.4607453,370688,514,20.523539,0.0035366628,0.041796874,695.7112500667572,-0.002581555,1023.7812850200003,1408.9
372736,182,0.8946574032306671,5.4527597,372736,529,32.360878,0.0016058661,0.011376953,699.689640045166,-0.0046285777,1039.2611734900001,1423.7
374784,183,0.8744958788156509,5.452304,374784,500,20.083761,0.002384294,0.022460938,703.5543398857117,-0.0021519293,1055.7267413900001,1440.32
376832,184,0.7433023154735565,5.4540496,376832,540,23.029057,0.0011852124,0.013085937,707.6464531421661,-0.0022554917,1018.7894888399999,1391.93
378880,185,0.9631115160882473,5.4537425,378880,497,7.294677,0.0014884846,0.019335937,711.4387547969818,-0.0025777766,1005.26864867,1375.79
380928,186,0.8797552958130836,5.4507613,380928,500,20.025522,0.0018926089,0.018701172,715.5587048530579,-0.0023797615,1019.3392545899998,1390.17
382976,187,0.8089708685874939,5.4604254,382976,570,33.134583,0.0018577572,0.02060547,719.650408744812,-0.005675895,1006.0902023599999,1374.24
385024,188,0.88780627399683,5.4644046,385024,553,5.7611,0.0023494489,0.018701172,723.24289727211,-0.00523943,1005.7589322700001,1372.99
387072,189,0.6391825675964355,5.4603853,387072,534,11.439035,0.0025392736,0.028808594,726.9435102939606,-0.0041989917,1016.15264273,1388.58
389120,190,0.7952234447002411,5.459268,389120,563,24.828516,0.0018149536,0.02060547,730.7791209220886,-0.0040524486,1001.0176299900002,1374.61
391168,191,0.8722640722990036,5.4535475,391168,510,19.83183,0.0030369926,0.025634766,734.4130282402039,-0.0037170693,1001.1761467700001,1374.61
393216,192,0.8713459372520447,5.4496856,393216,505,19.640352,0.0043384405,0.057763673,738.4223184585571,-0.002807529,1002.15968806,1374.61
395264,193,0.8655257225036621,5.457182,395264,506,19.29691,0.0053287344,0.06669922,742.4773182868958,-0.001767562,1007.1533578,1374.61
