approxkl,serial_timesteps,explained_variance,policy_entropy,n_updates,ep_len_mean,value_loss,fps,clipfrac,ep_reward_mean,total_timesteps,policy_loss,time_elapsed
0.0031892073,370688,0.8271544277667999,2.0217266,181,422.71,6.342159,401,0.035205077,198.07127799999998,370688,-0.0040697837,881.5437688827515
0.006267068,372736,0.7989384531974792,2.0277104,182,428.22,7.099781,415,0.07680664,201.39747148000004,372736,-0.007295292,886.6482949256897
0.0040618544,374784,0.7285628318786621,2.0310285,183,426.24,9.37011,364,0.046728514,200.89366147999996,374784,-0.0027591616,891.5824728012085
0.0028535686,376832,0.7685876041650772,2.026877,184,433.84,11.174257,316,0.02758789,205.42160048999997,376832,0.0001726805,897.196391582489
0.002562023,378880,0.7736772149801254,2.0259063,185,407.57,17.963749,280,0.024023438,193.38146729,378880,-0.0029595452,903.6621277332306
0.003946967,380928,0.7763147503137589,2.0467722,186,410.24,12.725673,425,0.042822264,195.07408925,380928,-0.0032591831,910.9757974147797
0.0025628563,382976,0.7437867224216461,2.0550213,187,411.53,11.654484,435,0.026367188,196.22065877,382976,-0.0022456911,915.7873928546906
0.0020182976,385024,0.8094588071107864,2.0521357,188,420.36,10.4990425,401,0.017626952,202.30023037000004,385024,-0.0021195076,920.4881799221039
0.0029057725,387072,0.8947632312774658,2.0496435,189,427.36,4.227119,351,0.031542968,206.74076773000002,387072,-0.0035862569,925.5877983570099
0.004408529,389120,0.8123206794261932,2.0467656,190,433.52,8.306511,302,0.050830077,210.41211508000004,389120,-0.004476788,931.419557094574
0.0049629896,391168,0.8449913561344147,2.0249465,191,433.91,4.4544296,356,0.055664062,210.73171377000003,391168,-0.0024202168,938.1905052661896
0.002531216,393216,0.7749648690223694,2.0058856,192,457.64,8.569712,374,0.023339843,224.96387216000005,393216,-0.0017938946,943.9494979381561
0.006303729,395264,0.8497135937213898,1.9978673,193,464.63,5.4025807,369,0.074804686,229.15279410000002,395264,-0.0011109158,949.4216105937958
0.0039469227,397312,0.7508829683065414,1.9977036,194,486.14,7.750581,383,0.042382814,242.28335252000005,397312,-0.0017499191,954.9686686992645
0.0032418487,399360,0.6766721904277802,1.9962801,195,503.9,6.448111,367,0.03569336,251.86522088,399360,-0.0013384351,960.3124959468842
0.0035243009,401408,0.7690823525190353,1.989651,196,519.31,6.4574966,352,0.036572266,261.67717809000004,401408,-0.0015602668,965.8846805095673
0.004708776,403456,0.7654071003198624,1.9882149,197,537.16,7.1219497,378,0.055029295,273.26759779,403456,-0.0017998407,971.699324131012
0.00538974,405504,0.5843527913093567,2.0016868,198,552.55,8.862535,378,0.06303711,283.17406228,405504,-0.005499019,977.1108214855194
0.003754805,407552,0.7788698226213455,2.0032384,199,572.87,10.800422,362,0.044042967,296.58909485000004,407552,-0.0025775232,982.5266897678375
0.0036511123,409600,0.819683700799942,2.006277,200,586.79,5.3793893,366,0.041015625,305.8707665900001,409600,-0.0032736368,988.169266462326
0.004794278,411648,0.7473349869251251,2.0133388,201,604.48,7.3966494,376,0.0546875,317.53912537,411648,-0.0021714708,993.7600600719452
0.002358817,413696,0.8351875245571136,2.010703,202,610.33,4.3680344,375,0.024121094,321.11317877,413696,-0.002323477,999.2005796432495
0.004768116,415744,0.7846706211566925,2.0125432,203,629.96,7.5582414,377,0.050927736,332.3687493,415744,-0.0022264891,1004.65554022789
0.0041541355,417792,0.6645221412181854,2.022538,204,643.55,9.297358,410,0.051220704,341.43055229000004,417792,-0.0011563239,1010.0878553390503
0.0035740167,419840,0.7182808220386505,2.0207622,205,668.33,11.242336,440,0.036865234,357.05974067000005,419840,-0.0025056223,1015.0761985778809
0.0050147357,421888,0.667017251253128,2.0183177,206,679.57,11.9693775,412,0.05649414,364.23641652000003,421888,-0.00467146,1019.72691822052
0.006926723,423936,0.6923846900463104,2.0144491,207,699.49,9.451754,421,0.0847168,377.24143840000005,423936,-0.00032322385,1024.6969201564789
0.0059423316,425984,0.6233644783496857,2.0002437,208,714.42,9.315111,408,0.071826175,387.50365384,425984,-0.0030565353,1029.5542075634003
0.006163996,428032,0.6272459924221039,1.9945939,209,730.95,9.179643,269,0.07299805,398.82007602000004,428032,-0.0015663166,1034.5670266151428
0.004287996,430080,0.7328367829322815,1.9996887,210,745.92,8.226819,292,0.05131836,409.1437608500001,430080,-0.0023908962,1042.1717503070831
0.0076234764,432128,0.6605078279972076,2.0106494,211,759.95,9.571235,406,0.09609375,418.8794087300001,432128,-0.0039378926,1049.1791093349457
0.004967213,434176,0.8241998553276062,2.0196452,212,760.88,5.621803,396,0.058740236,419.64136773999996,434176,-0.00613573,1054.215094089508
0.006601116,436224,0.7082425653934479,2.023596,213,778.44,7.2756767,407,0.07539062,431.41138867,436224,-0.004676199,1059.3859615325928
0.0041405424,438272,0.6803607046604156,2.0200868,214,798.41,8.715523,391,0.046533205,444.18492612999995,438272,-0.003183666,1064.4157574176788
0.004929164,440320,0.7256410717964172,2.0169282,215,815.96,7.5754066,396,0.055859376,455.74916892999994,440320,-0.0020641987,1069.6462614536285
0.0065690316,442368,0.8028803616762161,2.0119803,216,828.71,7.6625085,408,0.080078125,464.76510636,442368,-0.00535576,1074.8146705627441
0.0047930973,444416,0.7710099965333939,2.0060601,217,841.4,6.9662046,401,0.051220704,474.01103081,444416,0.00010725423,1079.8255422115326
0.010284681,446464,0.6228038966655731,2.0059912,218,852.15,9.666112,399,0.096191406,482.00420331000004,446464,-0.0024380377,1084.927405834198
0.005043465,448512,0.7480179965496063,2.007621,219,872.0,7.221778,424,0.055859376,494.96111780000007,448512,0.0010409593,1090.0494315624237
0.0070101754,450560,0.6985428631305695,2.0063915,220,878.8,16.229418,411,0.067871094,500.9760128800001,450560,-0.0020246224,1094.868905544281
0.0022295644,452608,0.7605379223823547,2.010191,221,895.51,13.904135,399,0.019189453,511.32228360999994,452608,-0.0004907682,1099.841284275055
0.004183114,454656,0.746664971113205,2.0087335,222,921.6,12.652571,422,0.051464844,527.2420905399999,454656,-0.0013806755,1104.9618973731995
0.008677768,456704,0.6562050879001617,2.0201244,223,935.65,8.347706,414,0.09560547,536.15232264,456704,-0.0021815428,1109.80597448349
0.0029582572,458752,0.7181255221366882,2.0341766,224,961.67,12.786301,392,0.03203125,554.1041891099999,458752,-0.00022840741,1114.7520949840546
0.0032291473,460800,0.6056544780731201,2.0397258,225,968.1,18.354933,394,0.036083985,557.95483403,460800,-0.0036478483,1119.96825838089
0.004738991,462848,0.7645921111106873,2.0407453,226,982.18,14.935773,404,0.050830077,566.04897319,462848,-0.004911036,1125.1651995182037
0.006715498,464896,0.6765562891960144,2.0404084,227,995.95,10.161808,412,0.08300781,576.0017581899999,464896,-0.003568648,1130.2292680740356
0.0031810347,466944,0.7177974581718445,2.0392525,228,999.41,16.773197,401,0.03330078,578.12610728,466944,-0.0020819434,1135.1893417835236
0.0039754165,468992,0.7219549715518951,2.0436425,229,1000.67,17.28622,411,0.042919923,579.19984364,468992,-0.0053425995,1140.2926852703094
0.0033407111,471040,0.8768430054187775,2.054048,230,1010.36,5.2520885,395,0.03540039,585.87599286,471040,-0.0029604826,1145.2753937244415
0.0028079941,473088,0.6233345866203308,2.0531414,231,1022.22,22.221737,397,0.024414062,594.4139920899999,473088,-0.0018040339,1150.4488940238953
0.0054563386,475136,0.6268583238124847,2.047335,232,1019.8,21.49584,409,0.06391601,593.10451308,475136,-0.004782037,1155.6066126823425
0.005922046,477184,0.7202340662479401,2.0444064,233,1016.32,16.258215,393,0.07124023,591.9544809399999,477184,-0.0068641966,1160.6132786273956
0.0029759053,479232,0.8623123914003372,2.052381,234,1022.9,8.435057,406,0.031933594,596.22480744,479232,-0.00035550148,1165.8203568458557
0.0057217823,481280,0.6868176758289337,2.0596623,235,1038.48,13.146345,392,0.06137695,606.2433600699999,481280,-0.0032164224,1170.8602826595306
0.0067907237,483328,0.6821083724498749,2.064171,236,1058.47,10.401386,401,0.076220706,619.1387976000001,483328,-0.0005572767,1176.0825655460358
0.0041615805,485376,0.7088908553123474,2.0600686,237,1073.45,9.231974,415,0.049121093,629.4924722399999,485376,-0.0018403422,1181.1892528533936
0.00397211,487424,0.8162098079919815,2.0543191,238,1078.32,6.6326485,409,0.041064452,631.99067441,487424,-0.00068617944,1186.116037607193
0.0042353137,489472,0.6855445206165314,2.0467796,239,1098.24,10.981311,409,0.045458984,645.12777418,489472,-0.0007460819,1191.1233274936676
0.004550944,491520,0.6723584234714508,2.0416718,240,1114.19,10.904924,439,0.053857423,656.26401053,491520,-0.0010012002,1196.1268222332
0.0060040546,493568,0.7653786242008209,2.0335739,241,1134.08,9.316041,404,0.06557617,668.7022554299999,493568,-0.0011991633,1200.789038658142
0.006058329,495616,0.6834714710712433,2.0318403,242,1149.48,10.871168,393,0.07070313,679.4438878599999,495616,-0.0020872583,1205.8535931110382
0.0058656493,497664,0.8271858841180801,2.0373762,243,1169.45,8.476728,415,0.07524414,691.56770413,497664,-0.0034323898,1211.0561044216156
0.0062104184,499712,0.743304044008255,2.0330539,244,1184.02,7.955024,416,0.071582034,701.83067486,499712,-0.00059441914,1215.9813964366913
0.004338777,501760,0.7693229466676712,2.0267882,245,1203.56,13.987572,429,0.048193358,714.8691442300001,501760,-0.002284819,1220.8951501846313
0.0028118307,503808,0.7717869728803635,2.0318856,246,1219.96,9.678732,416,0.025341798,726.7117916,503808,-0.0011487545,1225.664440870285
0.004308926,505856,0.6303138732910156,2.0311608,247,1239.82,11.503716,406,0.046533205,739.3960465200001,505856,-0.0014693816,1230.5865018367767
0.0062319757,507904,0.6878034174442291,2.0257287,248,1259.66,9.070818,407,0.0734375,752.9188464500002,507904,-0.0033311106,1235.6262197494507
0.0037975837,509952,0.7371707260608673,2.0197291,249,1278.41,14.597257,421,0.04399414,765.70911094,509952,-0.0012142889,1240.6495685577393
0.0036016155,512000,0.759222686290741,2.0222113,250,1298.28,12.956555,393,0.040771484,779.16226019,512000,-0.0009269522,1245.5065531730652
0.0062015294,514048,0.6256464123725891,2.0192025,251,1306.34,11.227699,351,0.068554685,786.2368267700002,514048,-0.00030034452,1250.7199075222015
0.004952471,516096,0.8618997931480408,2.020412,252,1311.99,5.8715277,345,0.05332031,790.37660102,516096,-0.004296773,1256.5496859550476
0.005151373,518144,0.721446305513382,2.0296655,253,1331.83,22.484018,363,0.061181642,803.2284490100002,518144,-0.0040259883,1262.4754893779755
0.0041762153,520192,0.6509387791156769,2.0330524,254,1347.38,11.419088,351,0.048828125,814.46000127,520192,-0.0022613637,1268.114499092102
0.005160533,522240,0.6703980565071106,2.0385973,255,1353.95,11.069739,352,0.060058594,820.6935007300001,522240,-0.0009034836,1273.9447493553162
0.00536498,524288,0.8356518745422363,2.0487714,256,1353.22,6.8193984,377,0.055761717,820.1600373099999,524288,-0.0058295093,1279.748694896698
0.006061251,526336,0.7596095353364944,2.0514915,257,1365.05,8.981847,381,0.07539062,828.82127496,526336,-0.0035886087,1285.16983628273
0.008018723,528384,0.7381543219089508,2.0545552,258,1381.17,7.5678353,366,0.09541015,840.0195458000001,528384,-0.0023691205,1290.5326480865479
0.0055810856,530432,0.697523444890976,2.068876,259,1396.19,9.6849575,381,0.066064455,850.85641055,530432,-0.002222724,1296.1280615329742
0.004967251,532480,0.49600887298583984,2.078306,260,1396.19,11.755391,360,0.053515624,852.82122639,532480,-0.0035408742,1301.4960815906525
0.004837778,534528,0.7384149134159088,2.0756948,261,1405.45,9.531502,378,0.05029297,858.7287214600001,534528,-0.00044071343,1307.1707305908203
0.007479115,536576,0.7037941813468933,2.0753922,262,1416.03,10.744463,353,0.08266602,866.3888728500001,536576,-0.0050033205,1312.5849213600159
0.0038483508,538624,0.660271406173706,2.0760672,263,1416.03,11.5079775,356,0.04345703,868.3063752900002,538624,-0.00080954796,1318.3715374469757
0.006373644,540672,0.663116842508316,2.0889149,264,1426.22,11.705337,335,0.07919922,876.4053240000001,540672,-0.0038209532,1324.112985610962
0.0049632755,542720,0.7463423013687134,2.101532,265,1426.22,8.749108,379,0.0574707,879.1090883899998,542720,-0.0023255562,1330.2263429164886
0.005977102,544768,0.5977941453456879,2.1113844,266,1426.22,10.696412,423,0.071826175,880.4514346799999,544768,-0.00251856,1335.6229763031006
0.0046743215,546816,0.6784757673740387,2.124346,267,1426.22,8.860568,417,0.051953126,881.3915147499997,546816,-0.0005205296,1340.4572167396545
0.004588777,548864,0.7553497850894928,2.133009,268,1426.22,9.362114,416,0.054833986,882.5721925399998,548864,-0.00385546,1345.362417459488
0.006206087,550912,0.6434835195541382,2.1337204,269,1426.22,12.029961,422,0.06708984,882.9655487599999,550912,-0.0053477725,1350.2839558124542
0.004410376,552960,0.7213783264160156,2.1342216,270,1426.56,16.866741,388,0.045800783,884.6926936199999,552960,-0.0040785363,1355.135841846466
0.004559296,555008,0.7757959812879562,2.147391,271,1426.56,9.908225,332,0.05234375,886.00895343,555008,-0.0030884247,1360.4123575687408
0.004332116,557056,0.7210624516010284,2.1448996,272,1438.56,8.582611,268,0.049951173,894.44577058,557056,-0.00046510092,1366.5788464546204
0.006079844,559104,0.796764001250267,2.1407628,273,1429.79,7.948003,420,0.07163086,890.30082857,559104,-0.0067303507,1374.2192146778107
0.005217413,561152,0.6282866299152374,2.1438832,274,1410.19,22.588373,326,0.06635742,880.16320473,561152,-0.0033019544,1379.0883872509003
0.0045359177,563200,0.7004656493663788,2.1506696,275,1397.48,19.979015,307,0.047314454,871.53220628,563200,-0.0034924462,1385.3690769672394
0.0055324393,565248,0.7567590922117233,2.1590455,276,1397.48,7.4601107,412,0.058935545,872.0606426500001,565248,-0.0041367277,1392.0367181301117
0.0055760755,567296,0.6961760818958282,2.159719,277,1397.48,9.718845,402,0.0652832,872.37812886,567296,-0.0013086172,1397.0017049312592
0.0058903927,569344,0.7660426497459412,2.155249,278,1397.48,8.333502,413,0.073876955,873.27144893,569344,-0.0021470499,1402.0927815437317
0.007195777,571392,0.5733409225940704,2.1490958,279,1397.48,11.390528,410,0.07841797,873.7066582800002,571392,-0.00319041,1407.0427384376526
0.009202984,573440,0.5424579083919525,2.1607854,280,1411.8,10.420581,392,0.09726562,883.8324973399999,573440,-0.005636911,1412.0380733013153
0.0071194195,575488,0.6184353828430176,2.1749215,281,1411.8,10.611485,404,0.087890625,884.4830738699999,575488,-0.0026307558,1417.2573211193085
0.0065211905,577536,0.6882652044296265,2.1695695,282,1411.8,9.441485,447,0.0753418,885.0263863799998,577536,5.3693737e-05,1422.3258256912231
0.007930047,579584,0.6183937788009644,2.1705737,283,1411.8,10.226313,410,0.0949707,885.8311660099998,579584,0.0007743507,1426.9012529850006
0.004839639,581632,0.6137740015983582,2.1748796,284,1411.8,11.321348,397,0.05649414,886.4488295199999,581632,-0.0042500775,1431.8939366340637
0.0044220244,583680,0.8866150304675102,2.1746323,285,1405.81,5.394098,424,0.053808592,882.6466289899998,583680,-0.0022434532,1437.0484793186188
0.0034130327,585728,0.622895747423172,2.1728387,286,1405.81,11.602842,378,0.035302736,883.99628018,585728,1.7587934e-05,1441.8770422935486
0.007235742,587776,0.7472532391548157,2.1795728,287,1405.81,8.6546335,371,0.084667966,885.1721363799999,587776,-0.0034236903,1447.2944133281708
0.0048976946,589824,0.8017787635326385,2.1929936,288,1402.64,10.402254,401,0.050878905,882.9104302699999,589824,-0.0012795252,1452.8062448501587
0.004265761,591872,0.8682257533073425,2.2026887,289,1420.71,5.989987,416,0.049365234,894.8337117499999,591872,-0.0033831857,1457.901419878006
0.0035792217,593920,0.6994259059429169,2.2055163,290,1420.71,9.551896,401,0.036816407,896.0434757899999,593920,-0.0039814184,1462.8189249038696
0.002920355,595968,0.5859372317790985,2.2194574,291,1423.3,17.653698,346,0.034375,898.6887598899998,595968,-0.002652821,1467.9254384040833
0.006023174,598016,0.7682899832725525,2.2356558,292,1421.61,9.133175,301,0.06303711,898.26341262,598016,-0.004562057,1473.8418607711792
0.004278873,600064,0.7369368672370911,2.2307649,293,1427.45,7.9958143,418,0.04506836,902.7991834,600064,-0.0024987538,1480.6403040885925
0.0034683123,602112,0.7490306496620178,2.227912,294,1427.45,11.6966305,412,0.037646484,903.253651,602112,-0.002543629,1485.5381572246552
0.004041707,604160,0.7054881453514099,2.2205524,295,1435.03,10.648267,425,0.038720705,908.28827575,604160,-0.0016211238,1490.5052556991577
0.0047974167,606208,0.531971663236618,2.2193353,296,1452.07,25.930843,308,0.055664062,921.0424766799999,606208,-0.0020880438,1495.3193922042847
0.0031452007,608256,0.668874979019165,2.2249608,297,1461.48,16.910774,320,0.030517578,927.5314235399998,608256,-0.0016591912,1501.9682080745697
0.00270012,610304,0.7986081093549728,2.2265306,298,1455.72,12.527719,399,0.030761719,923.6198152799998,610304,-0.003411696,1508.3591561317444
0.0045371708,612352,0.7843320071697235,2.226971,299,1470.62,8.8933735,419,0.051171876,934.1716679699998,612352,-0.0031258173,1513.4898936748505
0.004649061,614400,0.7698659747838974,2.2340958,300,1485.53,10.276539,413,0.05053711,945.1507968099999,614400,-0.0008458878,1518.371523141861
0.00484272,616448,0.5315417349338531,2.2490935,301,1488.53,17.5093,420,0.059912108,945.46755245,616448,-0.003079661,1523.3304471969604
0.0030130816,618496,0.7358396947383881,2.25576,302,1491.3,15.511885,404,0.033251952,946.9784592499999,618496,-0.0027751268,1528.204442024231
0.0053054583,620544,0.7035730183124542,2.2604957,303,1496.51,9.460789,364,0.06523438,950.5708534099998,620544,0.00024947023,1533.272191286087
0.0031327829,622592,0.7129378616809845,2.262979,304,1495.39,18.009523,363,0.034423828,950.53498871,622592,-0.0013160885,1538.8989176750183
0.009698512,624640,0.6462286412715912,2.2669778,305,1510.53,9.813119,404,0.10078125,961.1148798899999,624640,-0.0012564295,1544.5345585346222
0.0035109997,626688,0.7596801668405533,2.269532,306,1527.45,14.083616,391,0.036230467,972.42522399,626688,-0.0050175255,1549.5955998897552
0.005285879,628736,0.7667267769575119,2.2713523,307,1542.34,9.814656,392,0.06289063,983.67294774,628736,-0.0016213057,1554.8273785114288
0.0059845457,630784,0.7571940273046494,2.2552364,308,1554.88,10.265989,427,0.07094727,993.7146931100001,630784,-0.0006947783,1560.039776802063
0.0059603616,632832,0.7062423825263977,2.2364542,309,1568.51,10.259555,396,0.0715332,1003.0682165,632832,-0.0063679554,1564.826343536377
0.004391378,634880,0.6577095985412598,2.2333531,310,1580.4,11.240728,424,0.0496582,1012.44364487,634880,-0.0018728575,1569.9955322742462
0.005746604,636928,0.7247379124164581,2.2341325,311,1595.72,8.69079,417,0.07104492,1023.4933307700001,636928,-0.0018935796,1574.823914051056
0.0049474924,638976,0.7919544130563736,2.2356467,312,1607.16,14.121275,437,0.05756836,1031.6670848,638976,-0.0024980707,1579.7273724079132
0.0045822365,641024,0.7668480575084686,2.2319481,313,1607.16,10.947082,442,0.049316406,1032.5805550300001,641024,-0.000729711,1584.4121339321136
0.006905131,643072,0.6421479880809784,2.2313116,314,1621.85,9.773916,424,0.08085938,1043.08532151,643072,-0.0038322702,1589.041449546814
0.004295288,645120,0.7697592228651047,2.2192197,315,1621.85,11.501169,433,0.047509767,1043.04686544,645120,-0.00025034827,1593.863762140274
0.0038234368,647168,0.8936247006058693,2.2086518,316,1611.16,6.876677,426,0.045410156,1035.88211532,647168,-0.0047148066,1598.5862219333649
0.00513897,649216,0.7632232755422592,2.206532,317,1613.29,14.6817045,432,0.056640625,1037.15623193,649216,-0.004127053,1603.386314868927
0.0047966344,651264,0.7201976478099823,2.2063596,318,1573.3,19.644968,437,0.056103516,1009.4601102300002,651264,-0.0023516798,1608.1212430000305
0.0059898673,653312,0.7787208557128906,2.2186508,319,1553.29,13.062464,439,0.06845703,996.82885396,653312,-0.0050693913,1612.8068449497223
0.002671794,655360,0.770331621170044,2.2290623,320,1524.74,16.70893,437,0.026123047,977.11744649,655360,-0.0012062725,1617.470031261444
0.0036443998,657408,0.8185616433620453,2.233084,321,1510.19,7.553637,441,0.041796874,967.4331240400002,657408,-0.0040081637,1622.1497020721436
0.005017371,659456,0.675557404756546,2.2406182,322,1496.11,17.998537,441,0.060546875,957.4265038199999,659456,-0.0026928857,1626.7915680408478
0.0053663533,661504,0.707661896944046,2.2443974,323,1510.2,12.858419,439,0.06064453,967.7895184600001,661504,-0.0031697187,1631.4326860904694
0.0055135684,663552,0.7471706867218018,2.2543864,324,1510.97,16.613083,416,0.065136716,967.5950683100001,663552,-0.0048583862,1636.093295097351
0.004135822,665600,0.8061307221651077,2.2592301,325,1505.72,8.636609,407,0.04848633,963.5781499099999,665600,-0.0031682537,1641.010421037674
0.00553688,667648,0.7044371664524078,2.2490358,326,1516.54,9.1412945,401,0.06943359,971.5287567199999,667648,-0.0008808583,1646.0338237285614
0.0049003297,669696,0.7445933222770691,2.2521787,327,1515.96,17.140162,426,0.05644531,971.1535619900001,669696,-0.004301552,1651.1381483078003
0.006335061,671744,0.7582496702671051,2.2466002,328,1533.09,9.421773,441,0.07890625,983.78011069,671744,-0.002697584,1655.935329914093
0.0051494343,673792,0.7253882884979248,2.2340488,329,1516.34,19.036827,403,0.05986328,972.3858540700002,673792,-0.005491503,1660.5780684947968
0.0054980363,675840,0.8844000101089478,2.2431602,330,1515.09,6.2413554,394,0.06435547,971.5965171600001,675840,-0.0071271933,1665.6557681560516
0.0051058745,677888,0.7286936640739441,2.256621,331,1515.09,10.960749,376,0.058398437,972.2441813800001,677888,-0.0008179281,1670.8468480110168
0.004284261,679936,0.7382345795631409,2.271522,332,1515.09,11.463042,404,0.047949217,972.69866813,679936,-0.002410064,1676.2920949459076
0.004242683,681984,0.6724495589733124,2.2742386,333,1485.88,21.57194,430,0.045703124,953.4944627299999,681984,-0.005047685,1681.350494146347
0.0050686453,684032,0.8705776333808899,2.2764237,334,1474.01,5.9538155,423,0.06035156,945.5144078600001,684032,-0.005461612,1686.110984802246
0.0030923444,686080,0.6802992820739746,2.2858908,335,1448.09,22.453306,448,0.033691406,927.17787671,686080,-0.0028590136,1690.9500043392181
0.00435139,688128,0.7351206839084625,2.2844908,336,1448.09,10.039877,441,0.05053711,927.9018792000003,688128,-0.003907212,1695.5135412216187
0.005436381,690176,0.821047231554985,2.2821665,337,1432.26,7.974397,424,0.06430664,916.7942988400001,690176,-0.0013529363,1700.1548085212708
0.0041431272,692224,0.6868278086185455,2.2831097,338,1428.04,19.725334,434,0.047460936,914.91995554,692224,-0.0013769784,1704.9774935245514
0.0058901156,694272,0.7013718485832214,2.2746334,339,1428.04,9.650724,419,0.07104492,914.9182474000002,694272,-0.0026621432,1709.6869442462921
0.008055047,696320,0.7023999691009521,2.2631884,340,1442.76,9.192759,420,0.09907226,925.3914350800002,696320,-0.0029878302,1714.5672888755798
0.004194939,698368,0.7157953381538391,2.2586055,341,1422.47,17.980274,397,0.043945312,911.5003514500002,698368,-0.0062025124,1719.4425103664398
0.006252377,700416,0.6840471923351288,2.2619474,342,1431.47,12.435686,354,0.0769043,918.4450314300001,700416,-0.006354887,1724.5982596874237
0.0041139936,702464,0.8378384560346603,2.2540147,343,1415.05,7.3418527,400,0.047949217,906.4305481600001,702464,-0.0030283965,1730.3726959228516
0.0021026991,704512,0.7616909146308899,2.2546363,344,1429.6,16.359278,399,0.020703126,917.2343898,704512,-0.002638306,1735.4854190349579
0.0053853253,706560,0.703502357006073,2.25409,345,1433.73,23.3989,409,0.05756836,921.86618214,706560,-0.0023525245,1740.6118431091309
0.0053431187,708608,0.8380324691534042,2.244872,346,1425.17,7.650636,407,0.06772461,916.0981663599999,708608,-0.0051966207,1745.6097359657288
0.0045168446,710656,0.8138485848903656,2.2537599,347,1402.94,11.582851,377,0.053955078,900.2244610299999,710656,-0.0029376012,1750.6392858028412
0.007837596,712704,0.7537290900945663,2.274248,348,1402.94,9.341219,375,0.087207034,900.9979147900001,712704,-0.0041056126,1756.0604419708252
0.0050200946,714752,0.6977182924747467,2.270307,349,1370.7,22.022642,403,0.056884766,879.63350767,714752,-0.005689819,1761.5128049850464
0.004551015,716800,0.7557245641946793,2.2648222,350,1341.57,13.852262,391,0.05053711,859.1129212899999,716800,-0.0028536052,1766.583727836609
0.004355526,718848,0.5742165446281433,2.2713418,351,1347.56,12.704775,384,0.04863281,863.5796625899999,718848,-0.0010834101,1771.8236973285675
0.00409179,720896,0.647627592086792,2.2736974,352,1332.84,18.873598,400,0.043896485,852.1751276299998,720896,-0.0013005171,1777.1526815891266
0.0045088166,722944,0.6788805425167084,2.2661953,353,1342.53,10.182041,260,0.04941406,859.51279574,722944,-0.0027441774,1782.2618715763092
0.007302428,724992,0.7473601996898651,2.2702773,354,1355.95,9.379213,285,0.089501955,870.03358085,724992,-0.002627913,1790.1123735904694
0.0080061,727040,0.699275016784668,2.281859,355,1357.79,9.2963085,314,0.102148436,871.9512664500002,727040,-0.0023913395,1797.2786457538605
0.0066568544,729088,0.6641620099544525,2.2784877,356,1339.0,17.640024,394,0.07373047,859.89389617,729088,-0.005361203,1803.7885596752167
0.0048116245,731136,0.6892056465148926,2.2728238,357,1352.17,11.441741,389,0.051123045,869.61680639,731136,-0.00026102777,1808.9868259429932
0.0074373647,733184,0.5651916563510895,2.2657723,358,1367.59,12.621859,412,0.08867188,881.1921018999998,733184,-0.0032747437,1814.249853849411
0.0048846025,735232,0.7417501509189606,2.2591426,359,1352.32,9.400594,421,0.05678711,870.69380623,735232,-0.004830504,1819.21546626091
0.004187764,737280,0.6981406211853027,2.265341,360,1335.21,19.091898,402,0.048095703,859.5204479500001,737280,-0.0027239546,1824.0792191028595
0.0072247647,739328,0.6386203169822693,2.2732806,361,1330.55,20.520472,407,0.08549805,856.19357829,739328,-0.0030294482,1829.171800851822
0.004107312,741376,0.7837587296962738,2.2825987,362,1325.83,19.424482,324,0.04897461,855.11097264,741376,-0.003893753,1834.19335603714
0.0058374833,743424,0.6732433438301086,2.287631,363,1335.79,12.807657,361,0.06894531,862.8432442999999,743424,-0.0026948533,1840.5052535533905
0.0036563028,745472,0.8525820076465607,2.2950866,364,1309.45,13.71008,417,0.04018555,844.5393771599998,745472,-0.004434818,1846.1761496067047
0.003942278,747520,0.863265872001648,2.3101928,365,1313.38,10.60883,372,0.042285156,848.43089717,747520,-0.0038749136,1851.0835745334625
0.0065170885,749568,0.7604218572378159,2.312114,366,1327.07,9.36231,360,0.07744141,859.64018927,749568,-0.0020533262,1856.5806231498718
0.0044594556,751616,0.6490793228149414,2.2960799,367,1341.31,10.482044,398,0.050634764,870.77634032,751616,-0.00263561,1862.2606317996979
0.0035193048,753664,0.8804059326648712,2.2876658,368,1320.12,9.698638,355,0.037402343,856.61324178,753664,-0.0062396494,1867.4046325683594
0.0045950036,755712,0.8428667187690735,2.2920644,369,1295.17,14.355164,366,0.049560547,839.6975868000002,755712,-0.005208232,1873.1703379154205
0.0027914476,757760,0.7755791991949081,2.2970273,370,1249.97,21.991766,393,0.029492188,806.94478665,757760,-0.0014736897,1878.751718044281
0.004259581,759808,0.7631634920835495,2.286758,371,1209.59,16.24203,383,0.046875,777.7869404500001,759808,-0.0035377473,1883.9603462219238
0.005861761,761856,0.7534902393817902,2.2744527,372,1226.71,8.698468,414,0.06772461,790.4086498800002,761856,-0.0026150965,1889.3070147037506
0.0040045376,763904,0.8009801656007767,2.2714527,373,1195.05,10.637281,408,0.045996092,768.4429703899998,763904,-0.0042239563,1894.2506458759308
0.0073865815,765952,0.7462497055530548,2.2778175,374,1178.82,15.721545,395,0.087451175,756.9813826799999,765952,-0.0054881847,1899.2705280780792
0.005019945,768000,0.775618702173233,2.283245,375,1186.62,9.174918,421,0.058642577,762.7089506400001,768000,-0.0032937508,1904.4518659114838
0.0065591363,770048,0.7959186136722565,2.2859411,376,1200.52,14.950236,422,0.0793457,773.7971131700001,770048,-0.00405066,1909.3135256767273
