ep_len_mean,total_timesteps,approxkl,ep_reward_mean,explained_variance,clipfrac,policy_entropy,n_updates,fps,value_loss,policy_loss,time_elapsed,serial_timesteps
1490.69,278528,0.0034779762,957.4609746100001,0.7758088707923889,0.039111327,2.5128791,136,440,13.479444,-0.0007716148,603.6178917884827,278528
1490.69,280576,0.0048400993,958.6397601,0.8231222629547119,0.054248046,2.515545,137,468,12.068125,-0.0033168525,608.2658832073212,280576
1507.22,282624,0.0027073547,970.83919832,0.8046619445085526,0.0265625,2.5151913,138,479,12.054387,-0.0021380843,612.6366121768951,282624
1507.22,284672,0.005820169,970.0591034199999,0.7912251353263855,0.05913086,2.5102239,139,462,10.691391,-0.0028216164,616.9042768478394,284672
1507.22,286720,0.009390866,969.5615923500002,0.7466886043548584,0.103271484,2.528363,140,484,12.848658,0.0008597678,621.3303759098053,286720
1507.22,288768,0.0072045424,968.6854129500002,0.733289897441864,0.07670899,2.557036,141,446,12.1060915,-0.00070488086,625.5614032745361,288768
1524.95,290816,0.003934014,981.57840104,0.8230494111776352,0.0440918,2.5696511,142,458,11.196938,-0.003321223,630.153398513794,290816
1524.95,292864,0.0028228373,982.08976395,0.8614193499088287,0.028173828,2.582264,143,442,10.762423,-0.002871391,634.6225211620331,292864
1528.67,294912,0.0030056399,984.71676284,0.904999390244484,0.03017578,2.5861566,144,465,6.5412283,-0.0011655751,639.2523458003998,294912
1535.46,296960,0.0043087797,990.2738565899999,0.7810571640729904,0.053759765,2.5908668,145,452,18.38973,-0.0052866717,643.6492383480072,296960
1531.24,299008,0.004242488,986.92327489,0.8605715036392212,0.045654297,2.5910187,146,468,15.473593,-0.0049833613,648.1794409751892,299008
1531.24,301056,0.0058298567,987.8810015600002,0.7757255882024765,0.06938477,2.5798388,147,472,13.641619,-0.004405391,652.5536887645721,301056
1540.16,303104,0.0030859027,994.4901046800001,0.9302715808153152,0.031445313,2.5769985,148,432,4.93898,-0.002875711,656.8911674022675,303104
1529.46,305152,0.008143739,986.7783863300002,0.8015103489160538,0.09282227,2.583054,149,442,10.009081,-0.0054204953,661.6310818195343,305152
1524.04,307200,0.0032745649,983.2379764399999,0.8249116688966751,0.038671874,2.5957506,150,429,15.283791,-0.0026494348,666.2640130519867,307200
1527.63,309248,0.0045748465,985.2730668699999,0.9521249607205391,0.048876952,2.5949526,151,476,3.4517403,-0.009716988,671.0402100086212,309248
1536.29,311296,0.0028411285,991.7456000300001,0.8215899467468262,0.02993164,2.5862947,152,484,17.27354,-0.00048483815,675.3417484760284,311296
1536.29,313344,0.0034502144,992.0873798399999,0.8046633005142212,0.03642578,2.5888724,153,477,12.781532,-0.0035543605,679.5708174705505,313344
1539.72,315392,0.0038459164,994.2784526600001,0.8418490290641785,0.045703124,2.5896966,154,468,19.70244,-0.0037086897,683.8579592704773,315392
1539.41,317440,0.003910866,993.9479538,0.9165044352412224,0.04111328,2.5907283,155,471,5.6228547,-0.0054439735,688.2320818901062,317440
1522.28,319488,0.005213541,980.97157305,0.8575220108032227,0.056347657,2.590522,156,471,15.6694975,-0.0072757243,692.5762591362,319488
1505.5,321536,0.0046404996,968.52354695,0.9163003042340279,0.055761717,2.596309,157,470,9.200256,-0.003091136,696.9237177371979,321536
1514.61,323584,0.003648458,975.77422527,0.8852731287479401,0.04091797,2.6023006,158,471,10.291885,-0.0028822229,701.2791390419006,323584
1514.61,325632,0.0038642413,975.68334709,0.8884242326021194,0.044677734,2.608041,159,475,8.016842,-0.0025948111,705.6227176189423,325632
1514.61,327680,0.0033621658,976.59317698,0.8223026692867279,0.035107423,2.6189327,160,453,12.93024,-0.003079133,709.9307913780212,327680
1517.8,329728,0.003081304,978.9765750400001,0.9383316524326801,0.034863282,2.6183321,161,497,5.691288,-0.00325226,714.4443402290344,329728
1517.8,331776,0.00536021,979.42985035,0.8640066832304001,0.064697266,2.624948,162,451,9.611436,-0.00384451,718.5651941299438,331776
1508.33,333824,0.0044978266,972.2659777700001,0.8857528790831566,0.05053711,2.628886,163,477,10.769556,-0.008182786,723.0986182689667,333824
1501.44,335872,0.0031932115,966.63007247,0.8056750446557999,0.03515625,2.6353228,164,465,17.241623,-0.003465188,727.3907904624939,335872
1514.06,337920,0.0053525567,975.9466895099998,0.9412791132926941,0.061523438,2.635512,165,448,5.3560486,-0.0024760603,731.7921161651611,337920
1513.13,339968,0.0035019577,976.40054242,0.8794491812586784,0.03793945,2.6302898,166,436,13.8723345,-0.0066280984,736.35924077034,339968
1510.44,342016,0.003929644,974.3441778300001,0.9317121356725693,0.045214843,2.635844,167,471,5.3649325,-0.004165855,741.0565228462219,342016
1492.73,344064,0.0037531971,961.2637948299999,0.8108757883310318,0.040625,2.641578,168,478,16.99133,-0.0044854735,745.396915435791,344064
1480.13,346112,0.0031397485,953.39089585,0.8552782982587814,0.037158202,2.6428611,169,471,13.24117,-0.0030396539,749.6795642375946,346112
1462.0,348160,0.003042401,940.8913390800001,0.9122267663478851,0.031591795,2.6491067,170,407,8.927863,-0.0037247762,754.0203530788422,348160
1450.91,350208,0.004981412,932.3974663099997,0.8818796947598457,0.054785155,2.6503081,171,428,11.68534,-0.007839162,759.0476324558258,350208
1447.84,352256,0.005274184,930.7519102899998,0.9215041175484657,0.06035156,2.6439624,172,418,6.4661407,-0.007233913,763.8327324390411,352256
1458.55,354304,0.0025988133,938.9298388399999,0.9177016317844391,0.0265625,2.6458201,173,451,5.468334,-0.0022589238,768.7235655784607,354304
1448.87,356352,0.0050675636,931.7696797399999,0.8776090890169144,0.051708985,2.6444628,174,424,8.666922,-0.0050530294,773.2578375339508,356352
1463.62,358400,0.005889313,942.8644027799998,0.7788583189249039,0.06948242,2.6516795,175,464,14.756353,-0.0023730216,778.0848262310028,358400
1463.62,360448,0.0048507424,943.3088639999999,0.7903016060590744,0.05629883,2.6512477,176,479,12.677843,-0.0054187365,782.4993736743927,360448
1452.52,362496,0.0052694343,935.26582673,0.8118831813335419,0.06196289,2.6654224,177,446,20.360188,-0.0072993548,786.7675392627716,362496
1467.83,364544,0.0046975887,947.3034513300001,0.8514948636293411,0.05214844,2.6687078,178,434,9.739187,-0.0021612353,791.354749917984,364544
1467.83,366592,0.00386083,949.0251872100001,0.8774669170379639,0.043847658,2.6610973,179,435,9.295893,-0.0018378136,796.065093755722,366592
1466.32,368640,0.005997469,947.82663269,0.8938261196017265,0.061767578,2.6659517,180,410,7.84513,-0.007166465,800.7631504535675,368640
1464.81,370688,0.0039156782,946.9877421700002,0.7983360886573792,0.04121094,2.6717525,181,332,20.060207,-0.0040562088,805.7570424079895,370688
1474.14,372736,0.004334341,954.69112899,0.8140308111906052,0.050634764,2.6714325,182,460,12.783361,-0.005470087,811.9105803966522,372736
1474.14,374784,0.0046364185,955.0999155200001,0.8246984779834747,0.04921875,2.6559384,183,456,12.842427,-0.005322472,816.3567705154419,374784
1487.83,376832,0.011713443,964.4579250399999,0.7656368017196655,0.10888672,2.6739087,184,444,12.043945,-0.0070199305,820.8459537029266,376832
1478.75,378880,0.0038339817,957.62918248,0.9233109131455421,0.04033203,2.7016819,185,428,5.108021,-0.0034058627,825.448805809021,378880
1477.71,380928,0.0032064524,957.0300766100002,0.8519716262817383,0.037890624,2.7255683,186,422,14.763222,-0.0046271654,830.2327098846436,380928
1474.18,382976,0.0036050347,954.36159562,0.9486383385956287,0.042675782,2.7520807,187,467,4.0188484,-0.0029150788,835.0754730701447,382976
1474.18,385024,0.0032923173,955.2782108000001,0.8672642856836319,0.0340332,2.7627172,188,477,9.42617,-0.0017894413,839.4535958766937,385024
1469.6,387072,0.0050186873,952.6569036699999,0.7892979383468628,0.059277344,2.763205,189,485,20.159285,-0.004965126,843.7443923950195,387072
1462.9,389120,0.003081688,948.3375867699999,0.8620726466178894,0.029736329,2.7515204,190,479,15.68942,-0.004605031,847.964861869812,389120
1472.13,391168,0.0033708077,955.3413702800003,0.8929858431220055,0.03745117,2.74929,191,434,10.03792,-0.0049686553,852.233199596405,391168
1472.13,393216,0.0041370294,955.0306964100001,0.8518921881914139,0.04506836,2.7506642,192,451,9.527222,-0.0030553585,856.9479229450226,393216
1442.49,395264,0.003356371,933.77348438,0.7885930240154266,0.04082031,2.7522225,193,402,25.55779,-0.0048157955,861.4893651008606,395264
1445.98,397312,0.0022158644,936.7874048799999,0.9033562764525414,0.021777343,2.7601159,194,391,10.419534,-0.001726428,866.582955121994,397312
1445.98,399360,0.005145053,936.25902145,0.8184468299150467,0.05292969,2.7534163,195,472,9.348019,-0.0030529213,871.8115589618683,399360
1441.98,401408,0.0032037194,933.4296475699999,0.9554132260382175,0.033496093,2.7452953,196,456,3.6934667,-0.0045389095,876.1448814868927,401408
1446.78,403456,0.003445736,937.84992882,0.8973776698112488,0.034277342,2.7405713,197,450,6.254241,-0.0033642717,880.633193731308,403456
1446.78,405504,0.004497138,937.6346068099999,0.8739784806966782,0.052441407,2.7384386,198,480,9.00082,-0.00485185,885.1848902702332,405504
1455.28,407552,0.0050383895,944.2743709199999,0.856266975402832,0.062597655,2.7498264,199,498,9.764708,-0.003818924,889.446300983429,407552
1455.28,409600,0.0038587886,943.8487362799999,0.8111992925405502,0.043408204,2.7588775,200,489,9.81958,-0.0018936241,893.551769733429,409600
1450.25,411648,0.003476575,938.34446261,0.7317610085010529,0.038378906,2.7641292,201,483,18.205627,-0.003823531,897.7373168468475,411648
1450.25,413696,0.0024614912,938.0380897099999,0.8509353697299957,0.024560547,2.7655368,202,481,9.406804,-0.0012951631,901.9704225063324,413696
1434.82,415744,0.0061197933,925.0493348800001,0.8122111707925797,0.07749023,2.7711773,203,436,15.562613,-0.002863157,906.2214577198029,415744
1434.82,417792,0.0048331344,925.0822780100002,0.8631031215190887,0.05522461,2.7809777,204,445,9.815664,-0.0032075439,910.912225484848,417792
1434.82,419840,0.0028182243,925.4463316900001,0.8009202182292938,0.031054687,2.7804477,205,466,12.902033,-0.0032681462,915.5143082141876,419840
1434.82,421888,0.0060424483,925.68989399,0.8480266034603119,0.07460938,2.7819939,206,478,9.682154,-0.0048240153,919.9048385620117,421888
1423.17,423936,0.007091784,916.4617732700001,0.9031896665692329,0.076855466,2.7899816,207,451,6.963249,-0.007770501,924.1872503757477,423936
1423.17,425984,0.0031414214,916.6813608600002,0.7532311826944351,0.036083985,2.7954257,208,490,14.600881,-0.0026866454,928.7197179794312,425984
1411.69,428032,0.0050912136,909.5302264300001,0.7203353047370911,0.059814453,2.7994246,209,477,17.837044,-0.002676166,932.8975234031677,428032
1411.69,430080,0.0035279132,910.1847572600002,0.8169723600149155,0.036865234,2.808547,210,480,11.372075,-0.004831625,937.1911008358002,430080
1411.69,432128,0.0041678417,909.9077127300001,0.8627636581659317,0.048535157,2.7999272,211,461,8.117197,-0.003593251,941.4498071670532,432128
