#{"t_start": 1747310574.1492622, "env_id": null}
r,l,t
1215.903008,2049,5.125867
1745.621108,2049,9.629593
1212.776062,2049,14.084275
322.832229,619,15.307027
264.128075,522,16.191455
1089.590099,1851,20.257455
1172.316229,2049,25.541746
1181.774441,2049,30.847837
1203.733691,2049,35.389827
470.053834,824,36.942554
1214.733466,2049,41.555465
317.674183,624,43.030988
1269.880986,2049,47.292746
1780.670935,2049,52.174713
1764.267379,2049,56.688703
1796.341813,2049,61.21209
196.68351,413,62.006481
1335.28909,2049,66.341925
892.311769,1287,69.27412
1633.140146,2049,73.896631
625.381485,995,75.753121
1763.105527,2049,80.940763
328.574685,584,82.077472
453.090629,803,83.993053
423.894476,758,85.346784
1641.363165,2049,90.038458
593.215717,974,92.209847
1798.055104,2049,96.684848
1779.444732,2049,101.083364
312.751645,614,102.16355
1631.072106,2049,106.781706
1725.55921,2049,111.43517
1770.874262,2049,116.056815
234.485845,505,116.925962
1780.670486,2049,121.667633
1785.859866,2049,126.506429
237.510818,500,127.388758
239.848202,491,128.632892
1784.297346,2049,133.8589
1254.179993,2049,138.22127
1675.176508,2049,142.888334
254.498215,523,144.033914
1787.286044,2049,148.735568
333.71401,656,149.944579
233.496951,497,150.824332
1759.622254,2049,155.473955
1562.040775,2049,159.81138
264.864603,515,161.047087
1791.496274,2049,165.661519
1786.604705,2049,170.554157
263.640855,536,171.605873
257.022736,537,172.609117
1774.921329,2049,177.381512
1232.803157,2049,181.696882
1766.463574,2049,186.38607
1753.929044,2049,190.92606
1217.743962,2049,195.657125
1235.581893,2049,200.218046
1790.711481,2049,204.878855
252.811763,524,205.814695
1207.721023,2049,210.949883
1210.697956,2049,215.346826
1255.056863,2049,219.338122
299.528735,565,220.804377
1794.224539,2049,225.067563
1761.164783,2049,229.350972
1207.303599,2049,234.1854
468.359248,841,235.924605
1218.432152,2049,241.457576
252.343536,483,242.683713
1225.111978,2049,247.428545
1229.372278,2049,252.940292
198.869385,412,254.216187
1235.805675,2049,259.0431
1802.798708,2049,264.604147
1255.788709,2049,269.490288
306.779125,546,270.60273
312.394005,607,271.89927
1785.947161,2049,276.616878
1799.199108,2049,281.158774
1798.86051,2049,285.687783
1761.97764,2049,290.59927
1829.026161,2049,295.062246
556.660641,906,297.146496
1771.332127,2049,301.493046
1220.659823,2049,305.521018
1797.429107,2049,309.802707
238.450823,505,310.674964
1210.97582,2049,314.946234
1215.608248,2049,319.099873
1781.45325,2049,323.393165
1802.357872,2049,327.782499
212.693129,426,328.587832
1201.576012,2049,332.754315
1833.20659,2049,337.227875
1814.797276,2049,341.544297
1789.667669,2049,345.872301
243.881713,505,346.705025
1827.346386,2049,351.013192
248.676084,509,351.846531
1217.631188,2049,356.092945
1773.687261,2049,360.344736
1783.051652,2049,364.764168
1773.777289,2049,369.139275
1259.456778,2049,373.09848
1247.425724,2049,377.437582
1236.948459,2049,381.442669
344.686962,659,382.504059
360.44857,669,383.631959
385.310096,695,384.953518
1296.551966,2049,389.214786
1765.723631,2049,393.551121
702.591831,1121,395.645708
348.121791,651,396.812418
446.850513,788,398.483232
1776.19446,2049,402.722684
1350.090836,2049,406.674434
320.718879,578,407.582475
1738.53623,2049,411.787634
1751.226729,2049,416.05
1752.315146,2049,420.340772
288.050295,522,421.312001
1794.617603,2049,425.580086
1778.26061,2049,429.861919
1560.229244,2049,433.994467
360.559417,675,435.366451
358.760539,658,436.553557
1777.967426,2049,440.846878
1788.672352,2049,445.064139
1776.431163,2049,449.789225
1777.368175,2049,454.081298
1797.334178,2049,458.276243
259.553472,525,459.11257
240.428547,502,460.010551
1798.172955,2049,464.293237
1269.373632,2049,468.24354
1812.452663,2049,472.57095
348.743374,624,473.977578
239.138591,508,474.773314
318.860466,590,475.852434
523.419047,887,477.606442
150.636798,372,478.309595
243.299584,507,479.121567
221.590425,488,480.029205
1787.505499,2049,484.290195
1790.757486,2049,488.469253
1746.262415,2049,492.64081
1723.150727,2049,497.009835
1643.938353,2049,501.028297
1741.52751,2049,505.210107
328.771342,621,506.660691
1822.905585,2049,511.340899
1780.784921,2049,515.489811
353.357872,646,516.511166
1769.58674,2049,520.706586
351.552844,630,521.685817
446.286771,760,523.358334
1255.679824,2049,527.334836
1240.419464,2049,531.27595
1708.978732,2049,535.333128
1248.355076,2049,539.243199
228.28076,490,540.126355
245.90176,510,540.946542
1232.237334,2049,544.944534
261.065111,524,545.789495
243.469154,466,546.952476
1822.053546,2049,551.290657
1776.755955,2049,555.359819
271.286873,541,556.245354
1805.481087,2049,560.544768
1787.882775,2049,564.7083
247.22412,476,565.476258
1730.115918,2049,569.604288
168.661332,393,570.379488
279.58209,542,571.653544
1265.184811,2049,575.555922
299.643224,562,576.621775
247.884438,507,577.612974
1809.874862,2049,581.927531
1789.248065,2049,586.265437
186.607798,414,587.091098
259.682458,489,588.290339
197.809392,423,588.957427
1795.571485,2049,593.137767
283.944072,557,594.072156
1798.641663,2049,598.261182
1803.067578,2049,602.497768
203.430571,426,603.303333
1784.338157,2049,607.460696
909.47117,1545,610.439156
1236.438724,2049,614.511108
195.356075,425,615.302825
1241.447417,2049,619.453911
1671.586027,2049,623.702055
1802.568454,2049,627.912063
1837.541196,2049,632.228046
1655.55666,2049,636.431306
181.162106,403,637.060706
212.415946,446,638.128881
216.350596,444,638.822567
199.973332,426,639.751616
238.811398,500,640.546382
220.550685,450,641.582271
220.451131,440,642.302093
1821.548655,2049,646.551962
1780.491846,2049,650.781887
186.415367,404,651.503943
320.983466,584,652.51029
176.366529,401,653.182695
171.037817,395,654.222523
1792.648809,2049,658.445459
170.510554,386,659.086822
1798.243562,2049,663.270763
238.087992,438,664.099225
1833.677106,2049,668.363215
1826.879989,2049,672.594688
1825.07578,2049,676.898286
1826.312468,2049,681.162946
1833.567707,2049,685.501967
1824.699449,2049,690.094627
206.014054,426,690.820788
245.375221,490,691.749614
221.941227,447,692.898194
1817.479178,2049,697.136745
1195.235448,2049,701.324549
1210.281071,2049,705.471063
1782.741879,2049,709.647821
269.221156,491,710.464073
1214.282622,2049,714.561261
