approxkl,time_elapsed,clipfrac,policy_entropy,total_timesteps,serial_timesteps,fps,value_loss,policy_loss,n_updates,explained_variance,ep_reward_mean,ep_len_mean
0.0035640723,178.63352799415588,0.044433594,3.5062034,88064,88064,441,9.359429,-0.0028585866,43,0.770752489566803,1183.4072542083334,1824.5625
0.002568163,183.27629041671753,0.01977539,3.5204575,90112,90112,460,15.284788,-0.0030376757,44,0.8517854064702988,1140.1827711568628,1763.4117647058824
0.003257304,187.72513842582703,0.035302736,3.5301437,92160,92160,457,9.551707,-0.0037790078,45,0.8350097090005875,1145.150704576923,1768.9038461538462
0.0026242235,192.19783735275269,0.027148437,3.5270333,94208,94208,456,20.4688,-0.0023134146,46,0.6931671500205994,1100.584987,1707.5272727272727
0.002028572,196.68150877952576,0.020068359,3.5421605,96256,96256,490,17.510847,-0.003100771,47,0.811900332570076,1062.3469880172413,1652.9827586206898
0.0025204155,200.85353922843933,0.027246093,3.5472767,98304,98304,456,4.820262,-0.0029703656,48,0.9234974458813667,1051.7080758305085,1638.1694915254238
0.002678214,205.34518766403198,0.028759766,3.5395863,100352,100352,432,18.677765,-0.0020378819,49,0.8173108249902725,1048.7339172295083,1632.8852459016393
0.0025345958,210.07614946365356,0.025634766,3.5416076,102400,102400,491,7.297578,-0.0023808728,50,0.9284948036074638,1019.45996371875,1589.171875
0.0037383817,214.24793243408203,0.0421875,3.5501187,104448,104448,469,7.9447136,-0.0043469323,51,0.9035526588559151,1013.0817178153848,1579.8615384615384
0.004491392,218.61341404914856,0.047705077,3.5601373,106496,106496,472,19.09847,-0.0042531095,52,0.8116781413555145,1003.9554871617647,1565.3235294117646
0.0023023977,222.94751501083374,0.02211914,3.5677578,108544,108544,482,12.380582,-0.0027414677,53,0.8664481192827225,991.5780697142859,1547.0
0.0047642817,227.1903259754181,0.047607422,3.577065,110592,110592,472,13.279442,-0.01099403,54,0.7766130864620209,996.8414139436622,1554.0704225352113
0.0031077066,231.52494072914124,0.03569336,3.5814724,112640,112640,493,4.364579,-0.0059002237,55,0.9584959782660007,986.6313812739726,1539.4657534246576
0.002718648,235.67668175697327,0.028710937,3.5852084,114688,114688,479,13.668631,-0.0070644296,56,0.8565711230039597,962.0906947368421,1505.157894736842
0.006380271,239.9475874900818,0.06918945,3.6001186,116736,116736,455,3.5444112,-0.009302458,57,0.9301588758826256,954.9181906103896,1494.3376623376623
0.004063097,244.44105195999146,0.04482422,3.6036625,118784,118784,464,17.612251,-0.0026551606,58,0.7956849932670593,944.5803425624999,1481.55
0.0037424886,248.85022044181824,0.041748047,3.5914776,120832,120832,488,4.872429,-0.0037271671,59,0.9388806708157063,949.1937839629629,1486.0246913580247
0.0028828862,253.04189348220825,0.03022461,3.5686321,122880,122880,468,5.586755,-0.0061347303,60,0.9253918379545212,944.8161345853657,1479.7560975609756
0.0031861402,257.41243290901184,0.03852539,3.5649338,124928,124928,474,15.25078,-0.0047303746,61,0.8468199968338013,945.4698625357142,1478.9166666666667
0.0025380105,261.7317476272583,0.028125,3.5662212,126976,126976,482,14.933813,-0.0014762528,62,0.7449779808521271,950.6711767411764,1485.6235294117646
0.0041563185,265.9807369709015,0.039355468,3.5578797,129024,129024,481,15.85347,-0.005861801,63,0.8364804089069366,945.2638328390805,1477.4597701149426
0.0013990017,270.2353367805481,0.013427734,3.554198,131072,131072,474,17.573488,-0.004285627,64,0.8219757825136185,940.8129041460675,1470.2921348314608
0.003315615,274.55396580696106,0.035351563,3.5473332,133120,133120,497,8.687241,-0.0030262882,65,0.9144073948264122,932.0380779560442,1457.3846153846155
0.0051812944,278.67271876335144,0.06552734,3.5381896,135168,135168,469,12.54156,-0.004443859,66,0.8617822229862213,929.2509531075272,1453.0645161290322
0.0029377649,283.0309295654297,0.032177735,3.541183,137216,137216,477,6.401034,-0.0051875347,67,0.913910947740078,927.6123115531917,1450.095744680851
0.0028636092,287.32083320617676,0.03286133,3.5492578,139264,139264,472,14.945906,-0.0022311045,68,0.8569508492946625,925.1896725520833,1445.6145833333333
0.004540719,291.6522526741028,0.051660158,3.5550716,141312,141312,488,5.715117,-0.006162945,69,0.9115344434976578,926.1545611237112,1446.5567010309278
0.007459285,295.8489248752594,0.07929687,3.5557125,143360,143360,479,9.39229,-0.003625856,70,0.783065915107727,930.0250671938775,1452.704081632653
0.003083778,300.12416219711304,0.032958984,3.557928,145408,145408,475,12.641012,-0.00420394,71,0.8078510612249374,934.5135547373737,1458.7272727272727
0.004052847,304.4355661869049,0.046826173,3.5599227,147456,147456,463,12.690008,-0.003011785,72,0.7440133690834045,938.8544516400001,1464.63
0.0025593904,308.85936188697815,0.02602539,3.5628517,149504,149504,473,13.391657,-0.0026758856,73,0.8134700059890747,940.0432364900001,1464.63
0.0045400234,313.1838221549988,0.051855467,3.55918,151552,151552,476,10.941951,-0.00080739445,74,0.7868747562170029,938.8534556900001,1464.63
0.0051721847,317.48045110702515,0.060498048,3.5635211,153600,153600,455,13.375371,-0.006324038,75,0.8144421279430389,939.8544090800001,1464.63
0.0028345776,321.98356533050537,0.026757812,3.5681145,155648,155648,456,20.711544,-0.0025416834,76,0.8024729043245316,928.9567519899999,1450.14
0.004795094,326.47509837150574,0.05678711,3.5707054,157696,157696,471,12.20766,-0.0037483019,77,0.8434945493936539,932.1278240299999,1453.42
0.0042714635,330.81890630722046,0.04790039,3.575175,159744,159744,478,14.701704,-0.00032968988,78,0.7504012286663055,931.4929383599998,1453.42
0.0070189997,335.1029622554779,0.07680664,3.575974,161792,161792,484,11.666014,-0.0013426183,79,0.7675354927778244,930.2883375099998,1453.42
0.0032643043,339.32935428619385,0.035742186,3.5776234,163840,163840,493,13.622746,-0.0031065715,80,0.7973203659057617,930.3269456699996,1453.42
0.0033702035,343.4764709472656,0.038378906,3.5819747,165888,165888,484,10.101214,-0.00473358,81,0.924913801252842,931.4691945599999,1454.38
0.0025329278,347.70283484458923,0.025439452,3.5859158,167936,167936,462,13.364889,-0.0020289486,82,0.8159928470849991,935.08623608,1459.05
0.004164128,352.13100266456604,0.047607422,3.593699,169984,169984,466,10.664061,-0.0062472974,83,0.8572980165481567,940.9599035100001,1466.13
0.0048342063,356.51988530158997,0.058691405,3.597688,172032,172032,474,15.484781,-0.0060887937,84,0.7975678145885468,940.5104898400001,1466.13
0.0053677717,360.83663034439087,0.06279297,3.602887,174080,174080,462,11.836249,-0.0027807413,85,0.7815302014350891,941.1675505500002,1468.79
0.0033721612,365.260986328125,0.037890624,3.6122112,176128,176128,476,11.215935,-0.0020708176,86,0.8304488658905029,940.78805534,1468.79
0.002901583,369.55651926994324,0.031103516,3.6165423,178176,178176,472,6.694642,-0.005265131,87,0.8974564895033836,944.7170286400002,1474.35
0.003956747,373.88967871665955,0.047949217,3.6265988,180224,180224,476,12.632717,-0.0052173254,88,0.7868363112211227,950.4040690000002,1481.45
0.00269545,378.1853036880493,0.02998047,3.6367104,182272,182272,484,9.569701,0.00073217065,89,0.8310562074184418,950.3743757000001,1481.45
0.0026864735,382.41192269325256,0.028125,3.6359997,184320,184320,485,10.278151,-0.0030709503,90,0.8265268802642822,951.7297862500002,1481.45
0.0036730482,386.6314272880554,0.04296875,3.6278534,186368,186368,487,12.306625,-0.003984042,91,0.764758974313736,952.1362072100002,1481.45
0.0033940389,390.83136105537415,0.036572266,3.6174464,188416,188416,484,11.045801,-0.005002546,92,0.8301979601383209,962.68545694,1495.14
0.0030644708,395.05942034721375,0.031445313,3.6107452,190464,190464,496,7.753831,-0.0042787804,93,0.8523182570934296,962.99667504,1495.14
0.004749338,399.18232011795044,0.056347657,3.609996,192512,192512,480,10.3804655,-0.004294684,94,0.840050533413887,965.0574711899999,1495.14
0.003494212,403.4423406124115,0.03730469,3.6080272,194560,194560,458,12.479723,-0.002389749,95,0.844958633184433,964.2802046400002,1495.14
0.0035547516,407.91288709640503,0.037744142,3.5996938,196608,196608,488,9.615283,-0.0029495186,96,0.8363338112831116,964.1491482700002,1495.14
0.0049841283,412.10229873657227,0.05654297,3.6047578,198656,198656,459,5.5230136,-0.0018365488,97,0.894391268491745,964.3926307800002,1495.2
0.004159366,416.5557475090027,0.04814453,3.6155734,200704,200704,460,9.861604,-0.00096950494,98,0.807887464761734,963.3766599,1495.2
0.0031125105,421.0002932548523,0.03461914,3.6230977,202752,202752,470,9.414454,-0.002557702,99,0.8549630790948868,965.1817407400001,1495.2
0.0036544069,425.34969210624695,0.0421875,3.624286,204800,204800,453,10.354486,-0.0028642728,100,0.7728241682052612,966.7647855000001,1495.2
0.0035748626,429.8691461086273,0.042138673,3.6165142,206848,206848,479,9.833878,-0.0030348052,101,0.8331022560596466,966.9311244500002,1495.2
0.004271117,434.1372547149658,0.04741211,3.6157284,208896,208896,476,12.609303,-0.0027417939,102,0.732079416513443,968.7002983600003,1495.2
0.0038325593,438.4384207725525,0.042773437,3.619517,210944,210944,470,10.494717,-0.0032033361,103,0.7613542973995209,968.7645598800003,1495.2
0.0028877845,442.79278683662415,0.031347655,3.6276455,212992,212992,475,17.912395,-0.0036653925,104,0.7794957607984543,958.2575667600001,1480.55
0.0049473527,447.10399985313416,0.06010742,3.6294937,215040,215040,456,11.999044,-0.0042586154,105,0.7699619382619858,958.4119389099999,1480.55
0.0046185404,451.5870931148529,0.05683594,3.634034,217088,217088,463,19.427,-0.0028242592,106,0.730596125125885,947.5940084900001,1468.39
0.002596703,456.00276494026184,0.02626953,3.6485863,219136,219136,462,10.289519,-0.0043814303,107,0.84573894739151,949.28421506,1468.39
0.0024299002,460.42674946784973,0.02446289,3.6534874,221184,221184,477,7.615592,-0.0036851421,108,0.8816252872347832,938.0047065100001,1453.18
0.0044477056,464.7122404575348,0.04921875,3.6622872,223232,223232,472,16.342506,-0.0068257884,109,0.8072120100259781,933.04956776,1444.45
0.0043340297,469.04333424568176,0.05341797,3.673135,225280,225280,450,9.460099,-0.0019466442,110,0.7312065064907074,933.2735194699999,1444.45
0.003290693,473.5891513824463,0.03666992,3.6622849,227328,227328,465,17.72921,-0.0034839124,111,0.7583753913640976,933.6656647199999,1446.29
0.0034714066,477.9867265224457,0.04018555,3.655768,229376,229376,485,8.0675335,0.00045825663,112,0.8632854223251343,930.4277130499999,1440.45
0.0039438964,482.20330810546875,0.043945312,3.6494477,231424,231424,466,13.355108,-0.003954406,113,0.7888414263725281,927.6833679099999,1437.16
0.0042592194,486.59640741348267,0.047509767,3.6585171,233472,233472,488,4.6890407,-0.0044785542,114,0.9409687407314777,931.95660039,1441.82
0.005277739,490.7902398109436,0.064404294,3.6659362,235520,235520,466,9.896423,-0.0047131386,115,0.7770258039236069,942.0395408499999,1456.73
0.0041528563,495.1770839691162,0.049316406,3.679585,237568,237568,474,9.782554,-0.0016729694,116,0.7357341945171356,950.24429521,1469.26
0.0035652288,499.4975481033325,0.04375,3.6859078,239616,239616,497,14.664617,-0.0042249104,117,0.7407428920269012,950.5077581100002,1469.26
0.0028139846,503.6175229549408,0.0265625,3.683852,241664,241664,469,9.897426,-0.00435179,118,0.8408135175704956,963.0049923399998,1485.57
0.002366996,507.97582721710205,0.021240234,3.6744952,243712,243712,473,9.536697,-0.0022687053,119,0.8519310802221298,973.3617447299999,1497.83
0.0018183542,512.3045148849487,0.017138671,3.6603642,245760,245760,466,13.564766,-0.00026043906,120,0.7192068099975586,983.80196874,1511.42
0.0067792847,516.6920273303986,0.08305664,3.671189,247808,247808,432,13.602058,-0.00534785,121,0.7594825327396393,990.94744553,1523.4
0.0046788314,521.4258816242218,0.055273436,3.6856563,249856,249856,469,11.365392,-0.0030139748,122,0.7748319506645203,1001.0203247600001,1537.71
0.008494122,525.7925381660461,0.0949707,3.679644,251904,251904,442,10.311846,-0.0016053941,123,0.6675037741661072,1008.9023433599999,1550.41
0.0033250074,530.4216680526733,0.035058595,3.6805503,253952,253952,462,9.11048,-0.0035985704,124,0.8228329420089722,1008.4445014400001,1550.41
0.0027951726,534.8488085269928,0.028515626,3.6829534,256000,256000,473,12.08136,-0.0024852154,125,0.8223964124917984,1017.6117870999998,1561.85
0.003071004,539.1756553649902,0.03354492,3.6899827,258048,258048,464,9.011934,-0.003195519,126,0.8473404347896576,1026.5522425699999,1574.87
0.00261145,543.5816345214844,0.0265625,3.6959405,260096,260096,469,16.160975,-0.0036014833,127,0.7962388098239899,1027.64707151,1576.91
0.0021304055,547.9399695396423,0.018798828,3.6975834,262144,262144,473,12.364366,-0.0024215903,128,0.8479417264461517,1022.26835369,1571.03
0.0024509314,552.2691650390625,0.025146484,3.7037902,264192,264192,480,9.431155,-0.0020738111,129,0.8568913340568542,1029.60543392,1580.83
0.002546333,556.5353710651398,0.025537109,3.7041695,266240,266240,458,7.7467604,-0.0032825437,130,0.9017565846443176,1039.41120413,1593.53
0.0071258657,561.0011727809906,0.07895508,3.7152462,268288,268288,477,10.350346,-0.0067070173,131,0.7861297279596329,1044.45542274,1601.18
0.0016855868,565.2894790172577,0.014697266,3.7198982,270336,270336,469,8.926224,-0.0017462302,132,0.8828043565154076,1056.50262415,1616.03
0.0055102166,569.6489660739899,0.06899414,3.7150455,272384,272384,471,9.558212,-0.0020962134,133,0.7899102121591568,1055.9487353499999,1616.03
0.007534572,573.9927635192871,0.08408203,3.7302501,274432,274432,453,11.00663,-0.0030230607,134,0.7159929573535919,1061.1090066,1624.17
0.0071783424,578.5064899921417,0.095458984,3.75668,276480,276480,452,9.576849,-0.0048824074,135,0.7260710299015045,1068.6400026099998,1636.59
0.0053519923,583.0310184955597,0.06713867,3.7667255,278528,278528,474,10.730478,-0.006460345,136,0.7143883407115936,1077.6949458699999,1650.28
0.0016011491,587.351989030838,0.016455078,3.7670636,280576,280576,475,14.15843,-0.0011320267,137,0.7934123426675797,1090.1606224299999,1667.17
0.0034914843,591.6635024547577,0.03959961,3.7560115,282624,282624,475,14.414864,-0.0061287554,138,0.853969469666481,1085.4413784399999,1661.18
0.0030101521,595.9713485240936,0.030908203,3.742125,284672,284672,478,13.50771,-0.0014918986,139,0.7580483853816986,1086.78597649,1661.18
0.0026241576,600.2477567195892,0.029003907,3.73516,286720,286720,480,13.788402,-0.0028898413,140,0.8451589494943619,1095.49459445,1672.33
0.007748014,604.5090401172638,0.09399414,3.7326005,288768,288768,454,9.745782,-0.0033970145,141,0.7145437002182007,1094.91129198,1674.38
0.0047387104,609.0111472606659,0.055029295,3.7317016,290816,290816,460,16.814034,-0.004464123,142,0.6944007873535156,1089.09778999,1668.91
0.005338551,613.4622702598572,0.061083984,3.7347722,292864,292864,490,14.826444,-0.0031554443,143,0.7485409677028656,1083.6010433199997,1663.42
0.0036020982,617.6352939605713,0.04296875,3.7305954,294912,294912,455,14.20152,-0.0038630788,144,0.782893642783165,1093.2192946699997,1676.0
0.0028403266,622.1339514255524,0.027246093,3.7331226,296960,296960,444,7.173463,-0.007803601,145,0.929650254547596,1083.64710397,1663.35
0.0024912038,626.7418940067291,0.023486327,3.7393193,299008,299008,478,10.49483,-0.004397787,146,0.9198259487748146,1082.04914947,1661.1
0.007949016,631.0179800987244,0.087451175,3.7611156,301056,301056,467,10.277334,-0.0046665287,147,0.7579168677330017,1080.8931531100002,1661.1
0.0032767418,635.4034059047699,0.03701172,3.780149,303104,303104,483,4.57405,-0.0024549668,148,0.9413756877183914,1088.45357691,1671.31
0.0021156536,639.6359105110168,0.022558594,3.7828012,305152,305152,464,4.1174097,-0.0020439248,149,0.9479348883032799,1091.46228068,1675.7
0.003097188,644.0422630310059,0.033984374,3.7855103,307200,307200,474,17.242374,-0.0027220347,150,0.7950695157051086,1094.33648915,1679.71
0.0020996123,648.3637962341309,0.01875,3.795959,309248,309248,465,9.721104,-0.0021632607,151,0.8542005121707916,1098.56735953,1684.83
0.003941826,652.7663815021515,0.044921875,3.800548,311296,311296,480,8.694339,-0.004408986,152,0.8749680072069168,1099.87694674,1684.83
0.0022210253,657.0258409976959,0.020996094,3.8111577,313344,313344,501,11.916127,-0.0046317508,153,0.8720935881137848,1082.8919935699998,1661.39
0.002357148,661.1081564426422,0.02109375,3.8113694,315392,315392,493,6.2388797,-0.0043631205,154,0.9114157259464264,1078.00022702,1655.25
0.0038487434,665.2621924877167,0.043066405,3.8003185,317440,317440,479,7.6579866,-0.0056371866,155,0.8982556536793709,1077.9149508599999,1653.55
0.0033689495,669.5322487354279,0.037060548,3.7956672,319488,319488,468,15.373709,-0.0018492542,156,0.8699169009923935,1066.6583396800002,1638.77
0.0038221278,673.9059085845947,0.047460936,3.7937512,321536,321536,429,11.697157,-0.001270327,157,0.7737469524145126,1077.0960036700003,1653.26
0.010006982,678.6726851463318,0.10258789,3.8069367,323584,323584,450,11.661435,-0.006128225,158,0.7979562729597092,1075.7504087200002,1653.26
0.0039742785,683.221029996872,0.042626955,3.796779,325632,325632,464,10.124057,-0.0030129075,159,0.8809391111135483,1077.22527601,1653.26
0.0065794825,687.6329686641693,0.07451172,3.7984474,327680,327680,457,12.776122,-0.00433888,160,0.72109654545784,1077.5124092700003,1653.26
0.0042747664,692.1144394874573,0.0515625,3.8139565,329728,329728,467,10.644832,-0.0029325718,161,0.7864397168159485,1076.19984842,1653.26
0.0030197229,696.4989542961121,0.03569336,3.813961,331776,331776,479,10.693336,-0.002758149,162,0.7791989892721176,1074.6877608900002,1653.26
0.00458227,700.7700848579407,0.058154296,3.8125446,333824,333824,473,10.716769,-0.003944957,163,0.7991900444030762,1087.2324205900002,1671.39
0.003360917,705.095764875412,0.04067383,3.8108165,335872,335872,454,16.164566,-0.00187373,164,0.8451733589172363,1074.9619939699999,1655.83
0.008490502,709.6051375865936,0.10239258,3.812648,337920,337920,465,9.326066,-0.002282946,165,0.7790195643901825,1073.1704338999998,1655.83
0.0025304975,714.0024402141571,0.027392577,3.817016,339968,339968,469,10.698776,-0.0012550743,166,0.8486742973327637,1074.6092863599997,1655.83
0.0038284566,718.3604583740234,0.043652344,3.8246582,342016,342016,480,12.157133,-0.002514408,167,0.856929138302803,1075.6166033199997,1655.83
0.0051221526,722.6237096786499,0.061523438,3.827311,344064,344064,450,9.2046585,-0.0013582618,168,0.7613767683506012,1073.9796270699999,1655.83
0.00623349,727.1703100204468,0.06704102,3.8350587,346112,346112,466,10.300415,-0.0032535642,169,0.7251197993755341,1072.35469385,1655.83
0.0041666655,731.5603625774384,0.045947265,3.8400655,348160,348160,468,10.69467,-0.0039326926,170,0.7992438077926636,1071.7139777300001,1655.83
0.0068930783,735.9349629878998,0.076367185,3.8402886,350208,350208,454,8.639598,-0.0070834854,171,0.823273628950119,1070.7552048900002,1655.83
0.0043140417,740.445335149765,0.047216795,3.8300865,352256,352256,462,4.637822,-0.0032984714,172,0.9326966851949692,1059.46840632,1640.08
0.0029951793,744.8767111301422,0.031884767,3.8160648,354304,354304,470,10.242743,-0.003972577,173,0.8422808349132538,1058.4680322000002,1640.08
0.0026278403,749.229001045227,0.027490234,3.821259,356352,356352,475,14.010158,-0.004616541,174,0.8805273175239563,1045.6740332699999,1622.01
0.0035372563,753.5387501716614,0.04091797,3.8309186,358400,358400,461,10.805288,-0.0025206346,175,0.8228338211774826,1045.45579861,1622.01
0.005507071,757.9782929420471,0.05883789,3.8226533,360448,360448,481,13.778458,-0.0055814222,176,0.8405325710773468,1044.23919391,1619.24
0.00459274,762.230548620224,0.052099608,3.81891,362496,362496,460,11.635992,-0.001102342,177,0.8223457783460617,1044.12690647,1619.24
0.0018409437,766.6799139976501,0.019238282,3.8315303,364544,364544,480,10.682646,-0.0027494368,178,0.8518363684415817,1043.97327942,1619.24
0.0042106556,770.9453294277191,0.048095703,3.841718,366592,366592,466,12.531194,-0.0024687569,179,0.77486352622509,1044.12889733,1619.24
0.0058401017,775.3380839824677,0.067919925,3.860865,368640,368640,470,9.074897,-0.006204844,180,0.8695237636566162,1043.7708878600001,1619.24
0.0032706517,779.6945111751556,0.037597656,3.8765945,370688,370688,470,10.896665,-0.0031191043,181,0.8033160418272018,1044.02207876,1619.24
0.0041199513,784.0479578971863,0.045214843,3.8896434,372736,372736,481,10.337298,-0.0020068258,182,0.798516720533371,1045.3954050200002,1619.24
0.0031924776,788.2986438274384,0.034082033,3.9006848,374784,374784,482,14.793573,-0.0013177063,183,0.8505174368619919,1043.02273209,1618.06
0.0046029068,792.5412125587463,0.04873047,3.8946292,376832,376832,451,11.544173,-0.003337926,184,0.7113621830940247,1042.59937433,1618.06
0.0052513187,797.0730249881744,0.064013675,3.8955674,378880,378880,448,13.598986,-0.00739241,185,0.7754166275262833,1044.03649052,1620.18
0.0022249846,801.6413621902466,0.02216797,3.898192,380928,380928,457,4.6829786,-0.0038959652,186,0.9391956441104412,1039.15078499,1613.67
0.0029980137,806.1166725158691,0.032910157,3.8922906,382976,382976,452,10.005919,-0.0022497654,187,0.8434711545705795,1050.7090620099998,1628.88
0.0028988663,810.6445574760437,0.030664062,3.8942661,385024,385024,469,9.539652,-0.0035783094,188,0.8347196131944656,1050.4880010499996,1628.88
0.0031073976,815.0116777420044,0.03305664,3.8967023,387072,387072,461,9.129808,-0.003209263,189,0.8578173518180847,1057.5580063,1637.61
0.0061634025,819.4474360942841,0.06518555,3.8881698,389120,389120,455,9.657306,-0.0030729664,190,0.8146443217992783,1057.7911329899998,1637.61
0.0027787003,823.9477467536926,0.02890625,3.8777516,391168,391168,481,11.369948,-0.0011352918,191,0.7773863673210144,1058.15436886,1637.61
