approxkl,n_updates,policy_loss,clipfrac,value_loss,explained_variance,time_elapsed,fps,policy_entropy,serial_timesteps,total_timesteps,ep_len_mean,ep_reward_mean
0.0006151992,864,-0.0003369784,0.005517578,19.907358,0.010076165199279785,4261.776288032532,408,8.270825,1769472,1769472,1936.21,1914.4158710899999
0.0013663819,865,-0.00013461048,0.016455078,19.864305,0.017124414443969727,4266.791021823883,417,8.275939,1771520,1771520,1936.21,1914.4095963499997
0.0014898211,866,-0.0009826946,0.02080078,20.193394,-0.008306384086608887,4271.6956350803375,434,8.289531,1773568,1773568,1936.21,1914.30299217
0.0020041545,867,-0.0016206664,0.024169922,20.085463,-0.001994609832763672,4276.411518573761,411,8.292864,1775616,1775616,1946.51,1924.8058950399998
0.00096291566,868,-0.00040288697,0.008886719,19.958542,0.009382486343383789,4281.39443230629,418,8.299905,1777664,1777664,1946.51,1924.8517827199996
0.0026627786,869,-0.0008452233,0.03173828,20.004654,0.004108071327209473,4286.289132833481,401,8.312821,1779712,1779712,1946.51,1924.8616760799996
0.000723427,870,-0.00030567168,0.0057128905,5.0010157,0.936113029718399,4291.391927242279,429,8.311205,1781760,1781760,1943.6,1921.7344736099997
0.0010286076,871,-0.001969323,0.012451172,19.834206,0.02630835771560669,4296.159076452255,417,8.305515,1783808,1783808,1943.6,1921.6392279799995
0.0018292256,872,-0.0018152129,0.020263672,21.81273,0.5169439613819122,4301.061773777008,431,8.298475,1785856,1785856,1943.6,1921.60647125
0.0022552847,873,-0.0014151257,0.030322265,20.194138,-0.015848636627197266,4305.806362390518,403,8.290864,1787904,1787904,1957.77,1936.5006277899997
0.00083768123,874,-0.0004858417,0.008203125,20.06929,-0.0029517412185668945,4310.883660554886,416,8.292261,1789952,1789952,1957.77,1936.5218916000001
0.00085925125,875,-0.00013790779,0.008740234,20.014458,0.0016377568244934082,4315.801425457001,420,8.294128,1792000,1792000,1957.77,1936.6376346
0.0015439881,876,-0.0011008147,0.018847656,19.896042,0.012977957725524902,4320.671558856964,413,8.289521,1794048,1794048,1973.05,1951.9025393599995
0.0010377929,877,-0.0002950874,0.011230469,20.21631,-0.014931321144104004,4325.630775213242,423,8.280893,1796096,1796096,1973.05,1951.8971666799998
0.001594436,878,-0.00083630683,0.018310547,20.206015,-0.017192482948303223,4330.472444295883,422,8.279893,1798144,1798144,1973.05,1951.92190955
0.004128807,879,-0.002901974,0.053369142,19.961674,0.013715744018554688,4335.323889255524,414,8.291922,1800192,1800192,1977.86,1956.9800087099998
0.0016135636,880,-0.00035064935,0.019042969,19.95943,0.018420040607452393,4340.259655952454,425,8.298714,1802240,1802240,1977.86,1956.9366763999997
0.00020208143,881,-0.00011343141,0.0001953125,20.17643,0.004356503486633301,4345.0760996341705,394,8.291813,1804288,1804288,1977.86,1956.9813943400002
0.0015773533,882,-0.0010100382,0.017773438,20.132421,0.004738032817840576,4350.267427682877,407,8.290887,1806336,1806336,1977.86,1957.1011656899998
0.0032217565,883,-0.0021809572,0.041259766,19.826754,0.026932120323181152,4355.287832021713,412,8.284172,1808384,1808384,1977.86,1957.11724327
0.0034768686,884,-0.0024377562,0.037890624,20.348766,-0.016944527626037598,4360.255257606506,423,8.260663,1810432,1810432,1977.86,1957.0789048399995
0.0030863637,885,-0.0013262717,0.039892577,20.15801,0.00743865966796875,4365.0872547626495,416,8.244478,1812480,1812480,1977.86,1957.0412928299995
0.0005534762,886,-0.00037548834,0.0037109375,20.163004,0.004126071929931641,4370.00380730629,409,8.243337,1814528,1814528,1977.86,1957.0386405599995
0.00074708014,887,-0.00017341647,0.005761719,20.338928,-0.016547560691833496,4375.004322767258,420,8.233888,1816576,1816576,1977.86,1957.2324646799998
0.0009933889,888,-0.00035175838,0.010009766,20.321667,-0.006362557411193848,4379.875725269318,405,8.224185,1818624,1818624,1977.86,1957.2050448399998
0.0017439721,889,-0.0011937877,0.02421875,20.231491,-0.0009737014770507812,4384.924724817276,412,8.221822,1820672,1820672,1977.86,1957.2154822599996
0.0005789291,890,-9.5302894e-05,0.005126953,20.029085,0.020273208618164062,4389.887780666351,417,8.226165,1822720,1822720,1977.86,1957.23423262
0.0036320619,891,-0.0016125299,0.042089842,20.333637,-0.006818652153015137,4394.7993042469025,417,8.232939,1824768,1824768,1977.86,1957.31053411
0.0017314435,892,-0.0017129738,0.019042969,20.438786,0.04986703395843506,4399.710998296738,409,8.244711,1826816,1826816,1986.61,1969.2893410500003
0.0020478372,893,-0.0017732696,0.022509765,20.308886,-0.007046222686767578,4404.709660291672,398,8.246038,1828864,1828864,1986.61,1969.22385343
0.003334939,894,-0.002044347,0.04086914,20.133524,0.0043926239013671875,4409.845158338547,421,8.24155,1830912,1830912,1986.61,1969.23001152
0.0012415118,895,-0.0024798973,0.009375,20.151115,0.011422216892242432,4414.704456806183,441,8.222771,1832960,1832960,1986.61,1969.13342966
0.0007821921,896,2.5051763e-06,0.0060058595,20.26609,-0.009384989738464355,4419.345410823822,409,8.202057,1835008,1835008,1986.61,1969.1695909799998
0.001648486,897,-0.001604028,0.022265624,20.180765,0.0037467479705810547,4424.345770120621,393,8.197493,1837056,1837056,1986.61,1969.19863488
0.003039219,898,-0.0029754583,0.03857422,21.11319,0.36457717418670654,4429.54897069931,414,8.193129,1839104,1839104,1986.61,1969.37340547
0.0023060092,899,-0.00072062423,0.029882813,20.258436,-0.0028182268142700195,4434.490042209625,414,8.194796,1841152,1841152,1997.97,1980.5341358800003
0.0014644132,900,-0.00080239214,0.015380859,25.919394,0.5973381996154785,4439.434446573257,385,8.199327,1843200,1843200,1978.2,1962.3195722500002
0.0014638604,901,-0.00219747,0.017529298,24.775522,0.635286271572113,4444.752727985382,380,8.199499,1845248,1845248,1958.46,1942.9114991100002
0.00096112274,902,-0.00067004387,0.0060546873,20.000994,0.01819908618927002,4450.131617307663,417,8.184501,1847296,1847296,1958.46,1943.02786422
0.0013140896,903,-0.00024498897,0.0147949215,20.253927,-0.0027779340744018555,4455.035954236984,395,8.169776,1849344,1849344,1959.07,1943.9060009300001
0.002095316,904,-0.0010382419,0.021484375,20.301115,-0.006285309791564941,4460.218225002289,407,8.166678,1851392,1851392,1959.07,1943.93400632
0.0018696679,905,-0.00044064675,0.019433593,20.225262,0.001701056957244873,4465.248406648636,425,8.165672,1853440,1853440,1959.07,1944.1435351799998
0.0010771991,906,0.0002114393,0.010693359,20.152304,0.004963219165802002,4470.064140319824,417,8.159788,1855488,1855488,1959.07,1944.22290262
0.0018202284,907,-0.0016338404,0.021533202,20.247425,-0.0032329559326171875,4474.966244935989,420,8.162696,1857536,1857536,1959.07,1944.2333832499999
0.0035522594,908,-0.0027128747,0.048535157,20.150778,0.0013619661331176758,4479.839685678482,421,8.176645,1859584,1859584,1959.07,1944.3334856000001
0.00083656295,909,-5.1525298e-05,0.007714844,20.281918,-0.00740361213684082,4484.700763463974,418,8.17709,1861632,1861632,1959.07,1944.3046711900001
0.0022809592,910,0.00026526547,0.029150391,20.15012,-0.0009953975677490234,4489.600533246994,416,8.180977,1863680,1863680,1959.07,1944.3197151199995
0.0021357338,911,-0.00048728404,0.026708985,20.025532,0.008423268795013428,4494.518073320389,415,8.1943035,1865728,1865728,1959.07,1944.3547856799996
0.0011824097,912,-0.00040953496,0.012646484,20.26095,-0.001420140266418457,4499.442682981491,419,8.200953,1867776,1867776,1959.07,1944.3524711199996
0.0013414611,913,-0.0008589777,0.012304688,20.183378,0.004505932331085205,4504.319419622421,407,8.186076,1869824,1869824,1959.07,1944.3809942
0.0009850444,914,-0.0025364473,0.009033203,24.555178,0.628615528345108,4509.343441963196,398,8.172475,1871872,1871872,1939.13,1924.51927196
0.0016332783,915,0.00010030936,0.018164063,20.157274,0.0023629069328308105,4514.482505559921,413,8.1685505,1873920,1873920,1939.13,1924.4963964899998
0.0023739974,916,-0.0010695294,0.030810546,20.111038,0.006183028221130371,4519.440317869186,428,8.166516,1875968,1875968,1939.13,1924.4713811299998
0.001618197,917,-0.00053577404,0.017529298,20.230974,-0.00017261505126953125,4524.224448442459,422,8.160732,1878016,1878016,1939.13,1924.4444116299999
0.0038617118,918,-0.0023752723,0.050488282,20.28444,-0.007716774940490723,4529.07028055191,425,8.151607,1880064,1880064,1939.13,1924.4568455599997
0.0011229385,919,2.5065145e-05,0.009423828,20.138338,0.005854964256286621,4533.878298521042,427,8.152328,1882112,1882112,1939.13,1924.5023959499997
0.002104043,920,0.00042671402,0.02475586,20.088127,0.007985115051269531,4538.667499542236,386,8.152479,1884160,1884160,1939.13,1924.52564997
0.0016157947,921,-0.0009921431,0.017871093,19.99348,0.020587801933288574,4543.9647834300995,407,8.158927,1886208,1886208,1944.53,1930.7038973699998
0.0009098893,922,-0.00011754966,0.01015625,20.171331,0.0034826993942260742,4548.996225357056,435,8.165665,1888256,1888256,1944.53,1930.7976713099997
0.0018218557,923,-0.00025166877,0.02055664,20.285536,0.006172835826873779,4553.698095560074,421,8.1619,1890304,1890304,1944.53,1930.86212776
0.0007452381,924,-0.0003124645,0.0056152344,27.229681,0.8069305568933487,4558.561685085297,424,8.163457,1892352,1892352,1930.19,1915.9986529300002
0.0010297939,925,4.9558854e-05,0.009619141,20.09217,0.016510307788848877,4563.385814666748,427,8.175104,1894400,1894400,1930.19,1916.0040585799998
0.0029628207,926,-0.0014788696,0.038769532,20.117748,0.004345059394836426,4568.183265686035,409,8.18586,1896448,1896448,1930.19,1916.1135113400003
