policy_loss,n_updates,time_elapsed,policy_entropy,ep_reward_mean,explained_variance,clipfrac,total_timesteps,value_loss,ep_len_mean,serial_timesteps,fps,approxkl
-0.0044816025,22,90.46704959869385,1.523134,286.6784883030303,-0.046395063400268555,0.07514648,45056,2.5975223,1317.6363636363637,45056,526,0.0059766592
-0.0035053599,23,94.3561155796051,1.5366231,278.9069073611111,0.37336820363998413,0.0390625,47104,2.276753,1270.9166666666667,47104,526,0.003640572
-0.0036497905,24,98.24760150909424,1.5347143,265.5108911,0.5782501995563507,0.03334961,49152,2.0727413,1202.925,49152,492,0.0033759184
-0.0028823677,25,102.4048719406128,1.529892,271.8301895609756,0.11251223087310791,0.06708984,51200,1.9559675,1223.560975609756,51200,489,0.0055372226
-0.0048377886,26,106.60895991325378,1.5209558,277.9013723333333,0.24522364139556885,0.0734375,53248,1.9448866,1243.2142857142858,53248,484,0.0057537165
-0.0014054831,27,110.83344984054565,1.5134386,283.8138613255814,0.17755025625228882,0.03652344,55296,2.2921042,1261.953488372093,55296,495,0.0032017068
-0.0017578636,28,114.96969771385193,1.5138657,290.1195601363636,0.037000954151153564,0.046191406,57344,2.6519694,1279.840909090909,57344,510,0.0038373664
-0.0011900378,29,118.98062944412231,1.5173925,296.84099755555553,0.17982101440429688,0.03100586,59392,2.7555661,1296.9333333333334,59392,504,0.0031134128
-0.0021842786,30,123.04123020172119,1.5168906,302.9107280217391,0.015837371349334717,0.035888672,61440,2.4450555,1313.2826086956522,61440,499,0.0033642382
-0.0022663227,31,127.14417338371277,1.5222864,302.9024863541667,0.36042022705078125,0.04550781,63488,2.4560661,1303.9583333333333,63488,493,0.0039646174
-0.001212281,32,131.29615306854248,1.5389385,308.3959455306122,0.030348896980285645,0.041015625,65536,2.4528675,1319.1632653061224,65536,492,0.003542545
-0.0034664895,33,135.45148873329163,1.5459118,314.43337362,0.053202688694000244,0.05024414,67584,2.3382177,1333.76,67584,481,0.0040831
-0.0020666514,34,139.7045087814331,1.5549481,319.47913101960785,0.05884146690368652,0.056591798,69632,2.0025663,1347.7843137254902,69632,482,0.0047052037
-0.00386406,35,143.95158505439758,1.569097,324.62654398076927,0.037769615650177,0.053808592,71680,2.1202254,1361.2692307692307,71680,500,0.0044789556
-0.00014837264,36,148.04812216758728,1.5788196,329.675008754717,0.09312480688095093,0.031152343,73728,2.0582895,1374.245283018868,73728,506,0.002923984
-0.005778579,37,152.09589457511902,1.5928648,334.1217352592593,0.07249653339385986,0.069042966,75776,1.5835395,1386.7407407407406,75776,503,0.005572216
-0.00096051133,38,156.16708707809448,1.6146675,338.16362081818187,-0.0184328556060791,0.03828125,77824,1.5550818,1398.7818181818182,77824,526,0.0034251183
-0.0011212993,39,160.05723786354065,1.6293627,342.1792033392857,0.06913089752197266,0.034472656,79872,1.8245287,1410.392857142857,79872,503,0.00313794
-0.0035474163,40,164.12719440460205,1.6402638,346.7403367192982,0.2629775404930115,0.062304687,81920,2.0115001,1421.5964912280701,81920,509,0.0051611727
-0.0035789828,41,168.14890718460083,1.6468414,350.9532361896552,-0.0002510547637939453,0.066064455,83968,1.8044968,1432.4137931034484,83968,489,0.0053005023
-0.0029469775,42,172.3347249031067,1.6443005,354.97533744067795,-0.027295589447021484,0.045214843,86016,1.7275343,1442.864406779661,86016,483,0.003878666
-0.00040173432,43,176.57218050956726,1.6348629,358.56983503333333,0.0374225378036499,0.03149414,88064,1.6817257,1452.9666666666667,88064,504,0.0030228395
-0.003564693,44,180.6358413696289,1.6418604,357.1998622903226,0.13365179300308228,0.05522461,90112,2.7468581,1440.5,90112,500,0.0045017307
-0.0015556675,45,184.73086595535278,1.672229,355.959959328125,0.025138139724731445,0.019091796,92160,2.551919,1429.03125,92160,490,0.002085296
-0.0074376664,46,188.9039044380188,1.6969693,349.2165815820896,0.6676723062992096,0.05913086,94208,1.6288273,1400.134328358209,94208,502,0.0044751978
-0.0011256693,47,192.97787952423096,1.7165711,352.06505023529417,-0.003136754035949707,0.027978515,96256,1.3747896,1409.6764705882354,96256,487,0.0027955575
-0.0010742138,48,197.18212914466858,1.7230237,355.18409639130437,0.043628811836242676,0.026464844,98304,1.3305926,1418.9420289855072,98304,471,0.002825644
-0.00195271,49,201.52802729606628,1.7269738,352.5823899142857,0.6681828796863556,0.047558594,100352,0.943313,1408.0142857142857,100352,418,0.004187715
-0.0037428108,50,206.4209063053131,1.7287747,352.97938220833333,0.6225717961788177,0.04902344,102400,1.4845259,1406.4305555555557,102400,440,0.0041642487
-0.005757932,51,211.06894779205322,1.7299461,356.0009608630137,0.04947686195373535,0.072070315,104448,1.2592039,1415.2328767123288,104448,481,0.005493746
-0.0028499628,52,215.32594776153564,1.739343,358.5383095810811,0.025526463985443115,0.040380858,106496,1.4426671,1423.7972972972973,106496,440,0.0036407537
-0.0013600215,53,219.97807216644287,1.7512028,361.89883996,0.028924107551574707,0.04296875,108544,1.4492282,1432.1333333333334,108544,444,0.0036583175
-0.0066425665,54,224.5838119983673,1.7495693,364.5797673026316,0.04287135601043701,0.057128906,110592,1.2211843,1440.25,110592,454,0.00497581
-0.0028094414,55,229.092524766922,1.7537133,367.2190206883117,0.030615687370300293,0.06479492,112640,1.3671477,1448.155844155844,112640,478,0.0054003755
-0.0024028989,56,233.36924362182617,1.7684141,369.8400167179487,0.04010897874832153,0.05834961,114688,1.3149962,1455.8589743589744,114688,469,0.0045571094
-0.0022601415,57,237.73113775253296,1.7755972,372.3750566075949,0.058106064796447754,0.03857422,116736,1.5919311,1463.367088607595,116736,467,0.0033518118
-0.000707136,58,242.11186289787292,1.7871898,375.4669899375,0.033979952335357666,0.038427733,118784,1.3913767,1470.6875,118784,436,0.0033769575
-0.0022951697,59,246.8015673160553,1.8161312,378.0291844197531,0.0903502106666565,0.0703125,120832,1.3120521,1477.8271604938273,120832,452,0.0053929673
-0.002472838,60,251.32757663726807,1.8377781,380.4732714634147,0.030416905879974365,0.06416015,122880,1.3822477,1484.7926829268292,122880,427,0.005520764
-0.0018194539,61,256.1181848049164,1.8406813,382.658106373494,0.07539129257202148,0.039453126,124928,1.3371212,1491.5903614457832,124928,461,0.003515489
-0.0006460693,62,260.5600848197937,1.8476906,385.2873618095238,0.05278134346008301,0.030859375,126976,1.608659,1498.2261904761904,126976,494,0.0030296794
-0.0028362987,63,264.70472240448,1.8527685,387.9788419411765,0.08007854223251343,0.07646485,129024,1.4392872,1504.7058823529412,129024,480,0.005939766
-0.0030774646,64,268.9646100997925,1.8694878,390.4611659883721,0.07790297269821167,0.06645508,131072,1.4698706,1511.0348837209303,131072,483,0.0053497637
-0.0030520107,65,273.2028877735138,1.8849796,392.71209049425295,0.09951120615005493,0.059423827,133120,1.5003821,1517.2183908045977,133120,492,0.004864953
-0.0013086118,66,277.36566066741943,1.885075,395.12630206818176,0.046758055686950684,0.035839844,135168,1.5458903,1523.2613636363637,135168,484,0.0033249855
-0.0011080548,67,281.59151244163513,1.88666,397.6793588089887,0.16123461723327637,0.04140625,137216,1.5006139,1529.1685393258426,137216,477,0.0034587416
-0.002943953,68,285.87777066230774,1.8837116,400.0654465222222,0.19386237859725952,0.03696289,139264,1.459127,1534.9444444444443,139264,453,0.003530811
-0.00015001984,69,290.39917182922363,1.8807434,402.4387885494505,0.1548435091972351,0.025927734,141312,1.5033553,1540.5934065934066,141312,458,0.0025466266
-0.0026435354,70,294.8667986392975,1.8941181,404.59432667391303,0.07512974739074707,0.046972655,143360,1.7256825,1546.1195652173913,143360,493,0.0040689586
-0.0045922785,71,299.01476883888245,1.9030674,407.015653204301,0.10269492864608765,0.06591797,145408,1.6666028,1551.52688172043,145408,471,0.005217667
-0.0013405175,72,303.36085867881775,1.902648,409.2425467021276,0.03326427936553955,0.042333983,147456,1.6454121,1556.8191489361702,147456,430,0.0037718404
-0.00041881538,73,308.1131286621094,1.9117258,411.49898332631574,0.08709114789962769,0.05239258,149504,1.574796,1562.0,149504,481,0.0042521795
-0.002142334,74,312.36324739456177,1.9231704,413.87852350000003,0.1665840744972229,0.07626953,151552,1.57261,1567.0729166666667,151552,491,0.0059802365
-0.0042779474,75,316.53411293029785,1.9366417,415.95194209278355,0.10248357057571411,0.06738281,153600,1.7096481,1572.041237113402,153600,485,0.0052742613
-0.0006451472,76,320.75214767456055,1.9481695,418.0090916326531,0.09545570611953735,0.054101564,155648,1.6491721,1576.908163265306,155648,496,0.00472605
-0.0005309984,77,324.8816475868225,1.9516487,420.08676991919197,0.08026981353759766,0.053515624,157696,1.7504852,1581.6767676767677,157696,484,0.004418203
0.0004337568,78,329.1068365573883,1.9517819,422.16226574000007,0.09463173151016235,0.032958984,159744,1.7794071,1586.35,159744,460,0.0031746402
-0.0048964703,79,333.5542507171631,1.9649632,428.03374757000006,0.15190422534942627,0.068847656,161792,1.627396,1603.99,161792,482,0.005409732
-0.0030351342,80,337.7957458496094,1.9849756,433.77074919,0.10386747121810913,0.047216795,163840,1.7106979,1621.8,163840,447,0.0040527056
-0.0031922783,81,342.3747670650482,2.002745,437.92847278999994,0.1376817226409912,0.07519531,165888,1.7250545,1632.04,165888,447,0.005920514
-0.003131176,82,346.94821095466614,2.009388,439.94469166999994,0.11462008953094482,0.064501956,167936,1.7860149,1632.04,167936,459,0.0051479284
-0.0038413908,83,351.40303325653076,2.0234776,445.3531492,0.10943001508712769,0.07744141,169984,1.6988186,1648.13,169984,448,0.006067374
2.274348e-06,84,355.96975922584534,2.0408378,446.69037141,0.17058372497558594,0.04121094,172032,1.6682724,1648.13,172032,464,0.0037472683
-0.0007332678,85,360.3813898563385,2.0416865,448.33183881000014,0.14306527376174927,0.0340332,174080,1.8425163,1648.13,174080,476,0.0031028255
-0.00074770383,86,364.6803560256958,2.0445752,449.6926244300001,0.13090157508850098,0.028564453,176128,1.7316335,1648.13,176128,483,0.0028036726
-0.0009402324,87,368.9167594909668,2.0533662,451.06808595000007,0.21153998374938965,0.043261718,178176,1.7359924,1648.13,178176,471,0.003873088
-0.0007198354,88,373.25948214530945,2.0623708,452.98829703,0.2546679973602295,0.03720703,180224,1.8396095,1648.13,180224,486,0.003311187
-0.0019495471,89,377.4658348560333,2.0642276,455.4276622699999,0.20948946475982666,0.047607422,182272,1.8090416,1648.13,182272,459,0.003979678
-0.0013762297,90,381.9222137928009,2.0739448,457.23917054,0.16783910989761353,0.057861328,184320,1.8324025,1648.13,184320,460,0.0046297563
-0.0022887185,91,386.36589455604553,2.0826592,462.68738488,0.26966923475265503,0.07358398,186368,1.7536724,1663.42,186368,476,0.005564057
-0.005621492,92,390.66423320770264,2.0775926,467.6918862,0.29373204708099365,0.088085935,188416,1.7704948,1678.32,188416,478,0.0068694553
-0.0013589734,93,394.9488377571106,2.0729318,471.27204418,0.28314411640167236,0.06044922,190464,1.8858192,1682.48,190464,455,0.0051316833
-0.0029878183,94,399.44772124290466,2.0701003,477.03515372000004,0.2793561816215515,0.06010742,192512,1.9089444,1698.31,192512,471,0.0051819556
-0.0025503908,95,403.79452872276306,2.0702643,482.9205857,0.3183887004852295,0.043066405,194560,1.9200087,1714.44,194560,475,0.0038301232
-0.0037002792,96,408.1009750366211,2.0620265,488.55804584,0.3260679841041565,0.07055664,196608,1.9815588,1728.2,196608,459,0.005632839
-0.0024720521,97,412.561026096344,2.0670302,492.71771591000004,0.3515127897262573,0.069970705,198656,1.9945666,1735.0,198656,472,0.005369513
-0.000948991,98,416.89548325538635,2.0789351,498.57090754999996,0.38121914863586426,0.03676758,200704,1.97345,1750.72,200704,458,0.0034408763
-0.0012309591,99,421.35889315605164,2.0780952,504.37190863,0.4283481240272522,0.046484374,202752,1.9950583,1765.45,202752,421,0.004271504
-0.00032748733,100,426.2232162952423,2.0666785,511.06069063999996,0.35740983486175537,0.033496093,204800,2.2097023,1784.53,204800,329,0.0033544921
-0.00057293416,101,432.4418361186981,2.0581055,516.81643115,0.3653501868247986,0.06347656,206848,2.2126317,1799.65,206848,388,0.0052462565
-0.0011664648,102,437.72044825553894,2.055794,519.95800822,0.39154714345932007,0.045947265,208896,2.2879205,1799.65,208896,430,0.0040663304
-0.00049182295,103,442.479012966156,2.0623925,524.23288583,0.3658304810523987,0.034960937,210944,2.2382774,1805.87,210944,461,0.0032097953
-0.002327299,104,446.9144048690796,2.0628195,530.67967611,0.42308586835861206,0.06147461,212992,2.2031007,1823.54,212992,496,0.005007661
-0.00058928505,105,451.0363829135895,2.0607333,533.3114058100001,0.3646348714828491,0.037988283,215040,2.393039,1823.54,215040,475,0.0034059577
-0.0061018365,106,455.34349489212036,2.0644145,535.9326118000001,0.42667269706726074,0.07114258,217088,2.2522824,1823.54,217088,477,0.005542131
-6.1126346e-05,107,459.6327977180481,2.0666442,538.31397874,0.42878133058547974,0.042333983,219136,2.5191925,1823.54,219136,494,0.0038611952
-0.0030651656,108,463.77579832077026,2.077596,540.80311493,0.4414781332015991,0.07910156,221184,2.4328146,1823.54,221184,482,0.0064111315
-0.003991216,109,468.022038936615,2.0995307,543.31387471,0.45007646083831787,0.115429685,223232,2.5743601,1823.54,223232,471,0.00829454
-0.0003046233,110,472.36922574043274,2.1108701,547.1285576,0.4552842378616333,0.04941406,225280,2.648562,1827.7,225280,473,0.004390756
0.00089789275,111,476.6992893218994,2.105602,549.90784295,0.49086564779281616,0.015966797,227328,2.9135582,1827.7,227328,485,0.0021543582
-0.0030431757,112,480.9150815010071,2.1043582,552.33404605,0.5215473771095276,0.072460935,229376,2.6944876,1827.7,229376,495,0.005976113
-0.0038339864,113,485.052827835083,2.1030607,560.42849421,0.5603977739810944,0.08432617,231424,2.8285642,1847.09,231424,473,0.006841006
-0.0010508655,114,489.3810284137726,2.1096904,568.10057536,0.559112161397934,0.029052734,233472,2.9165018,1866.46,233472,471,0.0030555534
-0.0035913144,115,493.7259154319763,2.112715,571.52975299,0.5518646538257599,0.049560547,235520,3.2341504,1866.46,235520,483,0.004241721
-0.0029805098,116,497.9588372707367,2.1222196,580.08096828,0.5787201225757599,0.060009766,237568,3.1345668,1885.95,237568,468,0.0048453356
-0.004078725,117,502.3318717479706,2.1187623,588.3522110299999,0.518370509147644,0.049072266,239616,3.7907176,1905.4,239616,462,0.0043472024
-0.0010640475,118,506.7572515010834,2.107952,597.08818804,0.579057365655899,0.03261719,241664,3.6239777,1924.78,241664,500,0.003095008
-0.0017457337,119,510.84806084632874,2.1041188,600.4834204499999,0.5946944653987885,0.05522461,243712,2.9608693,1924.78,243712,477,0.004550693
-0.00042006397,120,515.137101650238,2.091153,603.474029,0.5818410217761993,0.03388672,245760,3.563755,1924.78,245760,482,0.003510343
-0.0050734985,121,519.382716178894,2.0911443,607.36650131,0.5889506042003632,0.08305664,247808,3.9151561,1924.78,247808,477,0.006823494
-0.00021065399,122,523.6744678020477,2.0966704,610.47916911,0.5571880340576172,0.034179688,249856,3.291954,1924.78,249856,451,0.0031931282
-0.0017634757,123,528.2134602069855,2.104303,613.127196,0.5337120592594147,0.053955078,251904,3.7262082,1924.78,251904,452,0.004579886
-0.001998394,124,532.7407691478729,2.1123552,615.91478295,0.568900465965271,0.042822264,253952,3.4405682,1924.78,253952,477,0.0039825747
-0.0044366964,125,537.026882648468,2.1155117,618.81417579,0.607886403799057,0.09238281,256000,3.1845155,1924.78,256000,505,0.007220047
-0.0015356495,126,541.0796718597412,2.1254559,627.28924917,0.607825756072998,0.030517578,258048,3.2947807,1943.97,258048,499,0.0030196235
-0.001989583,127,545.1788420677185,2.1348252,630.0730345999999,0.5508027970790863,0.064404294,260096,3.4722366,1943.97,260096,481,0.0055576214
-0.001030617,128,549.4315404891968,2.1404443,632.5793138500001,0.5788837671279907,0.040527344,262144,3.812247,1943.97,262144,460,0.0035682071
-0.00028053822,129,553.881668806076,2.1440294,635.4745317599999,0.5550469756126404,0.06533203,264192,3.594007,1943.97,264192,464,0.005397589
-0.0015026152,130,558.2927114963531,2.1511998,638.1033034900001,0.5500856935977936,0.029101562,266240,3.738638,1943.97,266240,442,0.0029474073
0.00049797614,131,562.9217665195465,2.1584966,641.0721908,0.556084394454956,0.03339844,268288,3.8134599,1943.97,268288,462,0.0032296781
-0.002244492,132,567.3491888046265,2.1717212,644.07089192,0.5896406471729279,0.069726564,270336,3.5415168,1943.97,270336,467,0.005604174
-0.0023566368,133,571.7332766056061,2.1776433,646.69141448,0.5211083889007568,0.08432617,272384,3.6096642,1943.97,272384,441,0.006767243
0.00027651302,134,576.3737378120422,2.1770575,649.58969217,0.570135235786438,0.026367188,274432,3.669175,1943.97,274432,446,0.0026568207
-0.0016329422,135,580.9634120464325,2.172754,652.12038641,0.6042137742042542,0.04892578,276480,3.3177872,1943.97,276480,455,0.004428923
-0.002759152,136,585.45649766922,2.1799197,654.74496179,0.557168185710907,0.070410155,278528,3.6024842,1943.97,278528,460,0.0055055916
-0.0017346976,137,589.9068157672882,2.1885815,658.09601123,0.6156704723834991,0.047314454,280576,3.8030415,1943.97,280576,477,0.004205126
-0.0025606076,138,594.1927878856659,2.1852865,661.76614074,0.6185362040996552,0.044628907,282624,3.8918114,1943.97,282624,457,0.0042083487
-0.0032169688,139,598.672446012497,2.1872497,664.9602885200001,0.6184971630573273,0.03676758,284672,4.293671,1943.97,284672,483,0.0033539976
-0.002221642,140,602.9100317955017,2.1808968,674.4089292000001,0.6698013544082642,0.042382814,286720,4.4303713,1963.62,286720,478,0.0041241497
-0.002107443,141,607.1921944618225,2.1698544,678.25604265,0.6079102754592896,0.042236328,288768,5.4898725,1963.62,288768,498,0.003502418
-0.0022209017,142,611.3030331134796,2.1662014,688.4763489999999,0.6441308856010437,0.046582032,290816,5.3046293,1983.13,290816,505,0.00411914
-0.0010460041,143,615.3580763339996,2.160556,694.94335861,0.5905625522136688,0.027978515,292864,5.956429,1989.22,292864,451,0.0028153653
-0.0029620032,144,619.891818523407,2.1619103,705.24210785,0.6557736396789551,0.042822264,294912,4.6938233,2008.44,294912,485,0.0036716065
-0.0007762859,145,624.114245891571,2.1579967,713.6109158899999,0.6657993495464325,0.035498045,296960,5.2768946,2021.09,296960,489,0.0032073564
-0.004082722,146,628.2990446090698,2.1623957,718.4901570400001,0.6321532726287842,0.055419922,299008,5.389476,2021.09,299008,496,0.004878263
-0.0023588347,147,632.4267241954803,2.1581662,723.4373535100001,0.6456309854984283,0.020703126,301056,6.6468596,2021.09,301056,519,0.0024089168
-0.0042579044,148,636.3679745197296,2.1582713,728.9083223800001,0.619185209274292,0.036816407,303104,10.489181,2019.29,303104,503,0.0036600544
-0.002520988,149,640.4329421520233,2.1547022,730.2414043,0.6428683996200562,0.03173828,305152,9.518785,2010.15,305152,396,0.0032404575
-0.0023373475,150,645.5958325862885,2.14893,736.0367543699999,0.701485276222229,0.041503906,307200,6.8788958,2010.15,307200,358,0.0038355987
-0.005770459,151,651.3076510429382,2.137104,731.3746798400002,0.5697855353355408,0.038916014,309248,15.150304,1975.62,309248,370,0.0039985618
-0.0025260635,152,656.8412349224091,2.12194,731.1757722500001,0.7061151266098022,0.03779297,311296,6.5603285,1966.53,311296,365,0.0036220145
-0.0041656634,153,662.4376497268677,2.1125627,731.0361499900001,0.8045251369476318,0.059033204,313344,4.056263,1956.98,313344,381,0.005027296
-0.002686408,154,667.8074522018433,2.1109986,739.32756152,0.7197490632534027,0.044628907,315392,10.02133,1954.08,315392,418,0.003988569
-0.0041425456,155,672.7003407478333,2.1170943,736.03777296,0.7344322204589844,0.062109374,317440,9.340914,1929.56,317440,437,0.005069721
-0.00028003135,156,677.3850049972534,2.1212099,737.41908144,0.7451840937137604,0.0234375,319488,8.680316,1914.12,319488,437,0.0023993251
-0.004040507,157,682.0631217956543,2.1075861,736.3433666599999,0.7414283454418182,0.02890625,321536,5.9190464,1903.09,321536,449,0.0028712568
-0.0037489831,158,686.6151661872864,2.107615,740.12384127,0.712782233953476,0.026904296,323584,8.964533,1891.91,323584,446,0.0026969335
-0.003363151,159,691.1996626853943,2.1104608,738.67711394,0.7369988560676575,0.058447264,325632,5.0215297,1881.3,325632,470,0.005059585
-0.0026028235,160,695.5548460483551,2.109469,742.80838973,0.7364402115345001,0.025292968,327680,5.8934197,1880.62,327680,450,0.0024498429
-0.0061400756,161,700.1020426750183,2.1084437,745.0635826199999,0.7862192690372467,0.07451172,329728,4.623443,1875.94,329728,425,0.0065220604
-0.003252854,162,704.9108519554138,2.1048002,750.00211949,0.6622379720211029,0.028320312,331776,10.935362,1867.47,331776,388,0.0027877116
-0.0026858482,163,710.1842603683472,2.104708,749.3162214800001,0.7580479979515076,0.05517578,333824,5.3199167,1857.77,333824,401,0.004658966
-0.0027263789,164,715.2809524536133,2.1050463,753.70278679,0.6637302339076996,0.034423828,335872,6.437617,1857.77,335872,479,0.0034142633
-0.0024291505,165,719.5520620346069,2.1032217,751.86330824,0.6651360392570496,0.03671875,337920,14.105258,1829.03,337920,425,0.0034946352
-0.0051431474,166,724.3671071529388,2.0933557,750.38253704,0.7953345626592636,0.05263672,339968,7.145874,1809.14,339968,432,0.0049299425
-0.0021779877,167,729.0991835594177,2.07268,755.2787648600001,0.7306974530220032,0.03413086,342016,6.7310233,1809.14,342016,436,0.003321547
-0.004427382,168,733.786838054657,2.0615494,757.9809664399999,0.81645767390728,0.050097656,344064,4.921088,1804.93,344064,469,0.0042272415
-0.0016756585,169,738.1535558700562,2.0493355,763.3398169599999,0.7235417366027832,0.028125,346112,6.9927773,1804.93,346112,516,0.0027251893
-0.0029130513,170,742.1224117279053,2.0437622,765.0886090799999,0.6864204108715057,0.04941406,348160,9.919041,1790.31,348160,528,0.0042192317
-0.005027241,171,745.9950733184814,2.059502,764.4629213999999,0.756174236536026,0.05366211,350208,8.74221,1771.38,350208,492,0.0050500976
-0.0017177382,172,750.1546001434326,2.078012,761.0587922,0.7073007225990295,0.03515625,352256,10.739745,1747.71,352256,487,0.0032291436
-0.006812646,173,754.3531150817871,2.0785387,766.22909376,0.6896505355834961,0.079589844,354304,6.7346945,1747.71,354304,443,0.00679428
-0.0030897432,174,758.9741079807281,2.070317,758.6350619599999,0.7281209230422974,0.05229492,356352,12.900942,1709.25,356352,475,0.0045905295
-0.0052508684,175,763.2846069335938,2.061321,742.2073175699999,0.6613143980503082,0.057910156,358400,16.846703,1646.96,358400,448,0.005227962
-0.0044782693,176,767.8570754528046,2.0526001,725.9395483399999,0.7305225133895874,0.055419922,360448,14.409505,1586.23,360448,490,0.0054461053
-0.005698933,177,772.0288672447205,2.0513573,706.9045631399999,0.7551866322755814,0.049951173,362496,13.433283,1522.05,362496,481,0.0044600805
-0.0027276543,178,776.2859380245209,2.05389,682.27946778,0.7693840563297272,0.059228517,364544,14.495689,1442.43,364544,462,0.0051152473
-0.0048930137,179,780.7105820178986,2.0586426,659.71200388,0.6289834380149841,0.039404295,366592,18.115107,1377.86,366592,491,0.0032916218
-0.0019823792,180,784.8781371116638,2.0654516,635.8259873999999,0.6951015889644623,0.03354492,368640,15.774757,1315.34,368640,515,0.0035572536
-0.001615998,181,788.8518152236938,2.0556529,613.20609825,0.797990694642067,0.03251953,370688,10.680039,1257.03,370688,506,0.0033197957
-0.008185344,182,792.8931834697723,2.0561929,580.75395159,0.7446053624153137,0.051367186,372736,15.134979,1177.82,372736,494,0.004363359
-0.0017712982,183,797.0311467647552,2.073431,556.4260086,0.7536828815937042,0.031640626,374784,13.87738,1115.98,374784,487,0.0028095725
-0.0049873814,184,801.2325663566589,2.0917277,531.1118168700001,0.5898451805114746,0.046972655,376832,19.126348,1053.12,376832,447,0.00392869
-0.0035900003,185,805.8117628097534,2.1036398,506.57019633000004,0.7834898084402084,0.034179688,378880,14.561725,990.68,378880,425,0.003332531
-0.002075147,186,810.6220116615295,2.1118147,469.26676488000004,0.713548332452774,0.039111327,380928,16.538956,911.32,380928,413,0.0033737016
-0.004167284,187,815.5734236240387,2.1262615,447.84925313,0.6865626871585846,0.039746094,382976,13.205127,869.51,382976,435,0.0040053544
-0.0032656975,188,820.2774531841278,2.1359336,436.25546258,0.8350470513105392,0.04008789,385024,6.173386,847.19,385024,485,0.003444884
-0.0038970325,189,824.4989638328552,2.135166,428.06450444,0.8234682828187943,0.03022461,387072,8.758787,831.06,387072,494,0.0028655059
-0.00608983,190,828.6429426670074,2.1456184,417.70127162999995,0.7471354901790619,0.047558594,389120,12.877268,810.39,389120,500,0.004107749
-0.0055147954,191,832.7337329387665,2.1609714,412.98453895000006,0.6952788233757019,0.038134765,391168,11.946953,799.49,391168,506,0.0035636458
