n_updates,fps,clipfrac,explained_variance,total_timesteps,value_loss,time_elapsed,policy_loss,approxkl,serial_timesteps,policy_entropy,ep_reward_mean,ep_len_mean
21,545,0.046875,0.8482848256826401,43008,34.291046,81.53854584693909,-0.0033214483,0.0040846053,43008,6.578318,1486.6410562083336,1757.4583333333333
22,520,0.041748047,0.8729123175144196,45056,20.11044,85.29109477996826,-0.001372431,0.0035660185,45056,6.58191,1499.9028480800002,1769.12
23,518,0.031835936,0.8746713995933533,47104,19.94666,89.22475862503052,-0.0017569291,0.0027373661,47104,6.586543,1511.7680846923079,1779.8846153846155
24,516,0.027246093,0.8427915573120117,49152,20.048054,93.17438316345215,-0.0013625051,0.0026243213,49152,6.595578,1523.0273297407407,1789.851851851852
25,501,0.035791017,0.8629053980112076,51200,20.106792,97.14200448989868,-0.0004886093,0.0029213433,51200,6.6098013,1535.1208927142857,1799.107142857143
26,506,0.06455078,0.8705395609140396,53248,20.47897,101.23578715324402,-0.001498557,0.005168918,53248,6.630263,1544.3925498275862,1807.7241379310344
27,503,0.051416017,0.854082003235817,55296,20.3271,105.27736282348633,-0.00232836,0.004190334,55296,6.6540008,1553.4345511,1815.7666666666667
28,514,0.03491211,0.8727906048297882,57344,20.54026,109.34279417991638,-0.0018203175,0.0030194893,57344,6.6607695,1561.3019249032257,1823.2903225806451
29,518,0.08095703,0.8663057535886765,59392,20.436193,113.32129955291748,-0.0028690319,0.005984937,59392,6.6601615,1567.79976790625,1830.34375
30,523,0.06845703,0.8573378622531891,61440,20.017508,117.272775888443,-0.0031944849,0.005369303,61440,6.6565504,1574.1803454848484,1836.969696969697
31,519,0.032666016,0.8532703220844269,63488,20.320509,121.18365144729614,-0.0025535217,0.0034159657,63488,6.6430473,1580.877323882353,1843.2058823529412
32,498,0.0453125,0.8641584515571594,65536,20.128555,125.12270522117615,-0.0007489272,0.004239688,65536,6.6437845,1588.4861459714286,1849.0857142857142
33,482,0.06303711,0.8728833049535751,67584,20.181759,129.23053884506226,-0.0032304395,0.0050630784,67584,6.6557374,1594.688075,1854.638888888889
34,510,0.068164065,0.8433054536581039,69632,20.159492,133.4778904914856,-0.0018190576,0.0056063375,69632,6.6622214,1599.9141805675674,1859.8918918918919
35,488,0.054736327,0.8415932655334473,71680,19.687603,137.48636531829834,-0.004379316,0.0049152607,71680,6.6528335,1606.2756677105262,1864.8684210526317
36,485,0.034277342,0.8471086770296097,73728,19.99641,141.67637062072754,-0.00068563013,0.0030349349,73728,6.64542,1612.4595631025643,1869.5897435897436
37,513,0.06391601,0.8422786593437195,75776,20.053125,145.89834642410278,0.000760023,0.005069727,75776,6.655093,1618.725677075,1874.075
38,523,0.066064455,0.8467034548521042,77824,20.416945,149.88602805137634,-0.0028218133,0.005311387,77824,6.6595917,1624.7263298292685,1878.341463414634
39,525,0.029150391,0.8369935005903244,79872,47.82847,153.80181694030762,-0.0039014157,0.0030587087,79872,6.6636252,1563.163694090909,1811.5454545454545
40,492,0.06274414,0.8403757661581039,81920,20.23953,157.70121884346008,-0.0018685935,0.005223711,81920,6.6774383,1569.6973601555555,1816.8222222222223
41,556,0.036376953,0.8697151243686676,83968,14.644011,161.8632984161377,-0.004215056,0.0031938949,83968,6.6858726,1556.2144286521739,1811.1304347826087
42,526,0.031103516,0.8408347815275192,86016,20.043568,165.54128289222717,-0.0009625612,0.0028084193,86016,6.6924095,1562.612826148936,1816.1914893617022
43,531,0.07197265,0.8668791353702545,88064,20.166666,169.43347311019897,-0.0026027136,0.005853244,88064,6.706109,1568.5035015,1821.0416666666667
44,522,0.044042967,0.8411719501018524,90112,20.09596,173.2893042564392,-0.0024503698,0.0037658908,90112,6.715078,1573.290237,1825.6938775510205
45,467,0.05205078,0.8539682030677795,92160,20.180468,177.2129499912262,-0.0026773014,0.00431893,92160,6.721072,1578.6328196200002,1830.16
46,400,0.06479492,0.8392849266529083,94208,20.15109,181.59080147743225,-0.0021988056,0.0055660577,94208,6.7142296,1583.225091980392,1834.450980392157
47,508,0.040283203,0.8561767190694809,96256,19.940325,186.70462846755981,-0.0014003532,0.0034156442,96256,6.7098885,1588.3837125,1838.576923076923
48,516,0.055517577,0.867462545633316,98304,20.507124,190.7350151538849,-0.004356799,0.0051465677,98304,6.7090073,1592.5275643584905,1842.5471698113208
49,506,0.013867187,0.8970110267400742,100352,16.817501,194.7015609741211,-0.00217412,0.00145976,100352,6.7121916,1557.9182249454545,1814.0363636363636
50,572,0.030322265,0.8855646997690201,102400,31.122517,198.74604654312134,-0.0053858897,0.003010226,102400,6.713356,1506.430823810345,1762.344827586207
51,568,0.031347655,0.8737998902797699,104448,17.77087,202.3226501941681,-0.0068842187,0.0028069017,104448,6.7052436,1487.4408719661017,1742.7966101694915
52,522,0.035302736,0.8177815228700638,106496,22.033552,205.92642521858215,-0.0032780569,0.002798003,106496,6.702614,1491.0505344666667,1747.9
53,536,0.04116211,0.803112730383873,108544,46.80058,209.84508633613586,-0.004895025,0.003408658,108544,6.7067184,1431.2485050937498,1691.359375
54,511,0.044189453,0.8493319600820541,110592,19.294918,213.6597466468811,-0.002160058,0.0038860876,110592,6.721199,1436.8169489538461,1696.8615384615384
55,540,0.024023438,0.8964624255895615,112640,22.606955,217.66767525672913,-0.001263698,0.0023173583,112640,6.734627,1404.3173815820894,1663.2537313432836
56,546,0.038330078,0.8352216184139252,114688,20.624834,221.45762252807617,-0.0022748269,0.0055787684,114688,6.7378416,1410.4502722794114,1668.9264705882354
57,557,0.030029297,0.9667926095426083,116736,5.8166156,225.2035732269287,-0.006036485,0.0026782188,116736,6.7404823,1405.0185086521738,1668.536231884058
58,558,0.021679688,0.8512112200260162,118784,31.989605,228.87505722045898,-0.0020674358,0.0021192417,118784,6.7411017,1380.0695412638888,1643.3194444444443
59,550,0.024414062,0.8974657654762268,120832,22.053247,232.54368114471436,-0.002625233,0.0029805042,120832,6.7239656,1369.1816174864864,1632.837837837838
60,544,0.055126954,0.8550670892000198,122880,19.452868,236.26582264900208,-0.0049170004,0.004557784,122880,6.710135,1374.6861865466667,1638.3866666666668
61,530,0.12148438,0.8388493806123734,124928,19.445032,240.02830028533936,-0.004075831,0.009283358,124928,6.7074547,1380.8584964342106,1643.7894736842106
62,527,0.05024414,0.9994084816426039,126976,0.064064644,243.88931560516357,-0.00505598,0.0048988955,126976,6.7096853,1380.8584964342106,1643.7894736842106
63,525,0.041748047,0.9813446793705225,129024,2.3893895,247.77607917785645,-0.0031225532,0.004240966,129024,6.6984572,1386.362186974026,1649.051948051948
64,520,0.024560547,0.9686539359390736,131072,4.3442726,251.67312788963318,-0.004876152,0.0028422822,131072,6.691191,1391.7287943461538,1654.179487179487
65,542,0.011132812,0.9088390693068504,133120,25.095827,255.60856747627258,-0.0031364497,0.0012862185,133120,6.6910095,1366.7240444074073,1627.2716049382716
66,527,0.01826172,0.8512801378965378,135168,19.692842,259.38112139701843,-0.00090409984,0.0018827033,135168,6.698629,1372.3704997560974,1632.4146341463415
67,536,0.013720703,0.8891263455152512,137216,26.910175,263.2654273509979,-0.00021087905,0.0017924443,137216,6.70416,1363.419680345238,1622.4285714285713
68,526,0.049609374,0.9014260321855545,139264,25.546402,267.08411860466003,-0.004693882,0.0039149774,139264,6.69996,1354.0367795348836,1611.5697674418604
69,521,0.051171876,0.8475534617900848,141312,20.11606,270.9719707965851,-0.0013488204,0.004198385,141312,6.704455,1359.0244193793103,1616.5977011494253
70,519,0.051123045,0.8609477281570435,143360,20.0079,274.8997151851654,-0.0024944316,0.0043194876,143360,6.6977625,1364.5451908863636,1621.5113636363637
71,506,0.069042966,0.8349025845527649,145408,19.707127,278.8443021774292,-0.0032819367,0.005351688,145408,6.688179,1369.5249179887642,1626.314606741573
72,495,0.04082031,0.8672658503055573,147456,39.4359,282.8910539150238,-0.005851295,0.0047511584,147456,6.6970644,1347.0936174347826,1601.3804347826087
73,507,0.016748047,0.8801680505275726,149504,27.704123,287.02851462364197,-0.001976312,0.0018554007,149504,6.7094054,1322.939755531915,1576.095744680851
74,512,0.04345703,0.848400428891182,151552,19.870586,291.06710624694824,-0.0010374875,0.0036227866,151552,6.709058,1328.3182333263157,1581.0736842105264
75,523,0.031054687,0.8292016386985779,153600,22.842522,295.06410908699036,-0.0019706099,0.00308569,153600,6.703492,1333.6472012916668,1585.9479166666667
76,544,0.019482423,0.7094968557357788,155648,39.107445,298.97649478912354,-0.0026038322,0.002240631,155648,6.7021112,1279.31892896,1534.3
77,530,0.03745117,0.9234150946140289,157696,10.798496,302.7372636795044,-0.00565789,0.003649978,157696,6.7051415,1264.3187874999996,1517.15
78,550,0.023583984,0.8713422417640686,159744,39.931206,306.59976387023926,-0.0029527978,0.0027052504,159744,6.7072716,1244.4868783699999,1493.27
79,535,0.035498045,0.8762975037097931,161792,43.290302,310.31883788108826,-0.0021667995,0.0033417766,161792,6.7048006,1206.7268408599998,1451.57
80,524,0.032666016,0.9405747279524803,163840,18.231817,314.142329454422,-0.005991525,0.0034624864,163840,6.712481,1156.5150230099998,1396.13
81,530,0.043847658,0.8465206176042557,165888,19.74464,318.0510444641113,0.00036334066,0.0037196535,165888,6.716832,1156.9121209399998,1396.13
82,523,0.034423828,0.759203240275383,167936,33.403984,321.9151861667633,-0.0022854474,0.0031829458,167936,6.720703,1146.9830776200001,1389.75
83,556,0.021923829,0.9028424844145775,169984,25.170782,325.82617688179016,-0.0032766913,0.0022689556,169984,6.7287774,1100.04453351,1341.4
84,533,0.042041015,0.8643381744623184,172032,31.52544,329.5044934749603,-0.0036541398,0.003508367,172032,6.7315803,1098.6703738200001,1338.78
85,519,0.08569336,0.8524123132228851,174080,19.645723,333.3439676761627,-0.0024100516,0.0066520213,174080,6.7447205,1098.5775194900002,1338.78
86,532,0.023535157,0.9172668233513832,176128,21.612461,337.2836890220642,-0.0012990118,0.0024070744,176128,6.7580805,1097.1266529499999,1336.78
87,567,0.02109375,0.7092489302158356,178176,36.426414,341.13008069992065,-0.0036125432,0.0020730912,178176,6.7692175,1034.8266937399999,1275.85
88,540,0.015039062,0.9417497888207436,180224,10.241926,344.73991656303406,-0.0009879762,0.0018223934,180224,6.7786317,1021.6171056400002,1264.16
89,526,0.022851562,0.8837430477142334,182272,28.215052,348.52871775627136,0.00014332464,0.0020761169,182272,6.7837653,1004.8426273500002,1246.35
90,527,0.092041016,0.8655612021684647,184320,19.74877,352.4158248901367,-0.002765774,0.0069551766,184320,6.7880545,1005.63895714,1246.35
91,547,0.027441407,0.8360415548086166,186368,52.102684,356.3000650405884,-0.00537733,0.0027754796,186368,6.7944765,956.04358055,1195.53
92,534,0.04892578,0.8600294440984726,188416,20.427767,360.04285311698914,-0.0028061762,0.0041140206,188416,6.797765,955.6658703599999,1195.53
93,545,0.0147949215,0.9590010158717632,190464,8.974367,363.87614130973816,-0.0029710704,0.0014722634,190464,6.80408,940.69080632,1181.35
94,531,0.10751953,0.8723283112049103,192512,19.746078,367.63369035720825,-0.00445731,0.00819067,192512,6.8113737,939.8594464899999,1181.35
95,539,0.026464844,0.8648687899112701,194560,30.281635,371.4868040084839,-0.0016838827,0.002442739,194560,6.823461,922.3744787699999,1164.43
96,532,0.06196289,0.8715939372777939,196608,28.467337,375.28312706947327,-0.003901258,0.004761624,196608,6.8265877,921.6330995599998,1164.26
97,538,0.05698242,0.9071282967925072,198656,24.321884,379.1299753189087,-0.0011689838,0.0048716413,198656,6.836333,923.56848001,1167.19
98,537,0.035449218,0.9480681493878365,200704,9.799385,382.93008637428284,-0.0042911624,0.0030847306,200704,6.8537455,915.3104114500001,1154.74
99,570,0.011523438,0.8131481558084488,202752,42.750126,386.74049401283264,-0.0023152565,0.0013456832,202752,6.861556,865.2785437100001,1105.43
100,536,0.03227539,0.8857699856162071,204800,28.352484,390.32969784736633,-0.0029337276,0.0031367294,204800,6.8554893,847.8899302,1087.89
101,524,0.034228515,0.8728358894586563,206848,20.066229,394.1497254371643,-0.0012421692,0.0029726392,206848,6.8504705,847.84379051,1087.89
102,518,0.019970704,0.9856156939640641,208896,2.5277123,398.0576870441437,-0.0031257905,0.0022519005,208896,6.847535,839.6688469800001,1075.75
103,528,0.072705075,0.8710476160049438,210944,21.055609,402.0076563358307,-1.1828774e-05,0.0059050964,210944,6.842157,856.0398306199999,1092.15
104,550,0.043847658,0.8781990259885788,212992,30.124044,405.88381910324097,-0.0033717998,0.0036587901,212992,6.852053,862.5931061,1097.96
105,528,0.016796876,0.8688653111457825,215040,20.035961,409.60387349128723,-0.0014843596,0.0017371157,215040,6.8583922,878.4701953,1114.53
106,527,0.04472656,0.8836864978075027,217088,20.305035,413.47735619544983,-0.003777726,0.00390844,217088,6.851996,892.7183783599999,1128.93
107,521,0.06274414,0.8553959429264069,219136,20.234592,417.3603332042694,-0.0014572372,0.005230291,219136,6.858175,893.3395139,1128.93
108,526,0.026220703,0.8731330782175064,221184,19.693554,421.28600692749023,-0.001246039,0.0024353336,221184,6.871971,897.1456959900001,1128.93
109,525,0.032226562,0.878580242395401,223232,20.176296,425.17893171310425,-0.0007017678,0.0027457748,223232,6.8877716,913.5057855500002,1145.82
110,539,0.015380859,0.8718322217464447,225280,46.44389,429.07555747032166,-0.0008056069,0.0016234055,225280,6.908644,906.6429490299998,1137.6
111,530,0.064892575,0.8639721274375916,227328,19.188412,432.870308637619,-0.002995273,0.0048537995,227328,6.9154167,906.2382164999998,1137.6
112,538,0.0076171877,0.9801448211073875,229376,4.454673,436.73413491249084,-0.0009141151,0.0009943588,229376,6.916705,897.82238577,1125.06
113,554,0.005419922,0.8151472210884094,231424,30.92215,440.5398621559143,-0.0017497931,0.000809192,231424,6.9174566,901.12024991,1130.94
114,528,0.10224609,0.8720697909593582,233472,19.653929,444.23266339302063,-0.003786149,0.0073955297,233472,6.9180555,916.9863672000001,1146.78
115,524,0.033691406,0.8672733902931213,235520,20.097414,448.10872435569763,-0.000681898,0.0029137302,235520,6.9199867,917.7127666100002,1146.78
116,527,0.036474608,0.8694821000099182,237568,20.142485,452.0150864124298,-0.002268873,0.0034204305,237568,6.9244356,933.65045849,1162.65
117,536,0.022900391,0.9261240735650063,239616,24.324753,455.900194644928,-0.006509482,0.0023929535,239616,6.950193,883.1034180899998,1109.5
118,564,0.008984375,0.8555840402841568,241664,36.28988,459.7188308238983,-0.0009485985,0.0011030508,241664,6.966348,869.1263933900002,1096.93
119,547,0.013671875,0.9747726507484913,243712,6.8462358,463.3497271537781,-0.0020346115,0.0014747108,243712,6.965144,835.7320540300002,1062.25
120,563,0.009521484,0.8659515529870987,245760,37.78748,467.0933458805084,-0.00057077047,0.0009950626,245760,6.971181,819.0097831400001,1045.47
121,564,0.002001953,0.7694725394248962,247808,24.126804,470.72616744041443,-0.0010312231,0.0002561984,247808,6.98096,776.4545401400001,1006.91
122,574,0.010546875,0.764122724533081,249856,31.469152,474.3575119972229,-0.002843078,0.0011783886,249856,6.9774237,779.6090444599998,1012.88
123,526,0.016308594,0.8864989802241325,251904,27.80125,477.92053842544556,-0.0009848711,0.00172993,251904,6.9818854,762.2012687699998,995.48
124,526,0.04638672,0.8744285404682159,253952,20.332016,481.8085322380066,-0.0026859425,0.0040646205,253952,6.995341,769.3912709,997.27
125,578,0.019873047,0.7657235413789749,256000,31.841516,485.70168018341064,-0.0033157815,0.0016410205,256000,6.994011,770.96923144,1000.04
126,532,0.04848633,0.886185772716999,258048,20.132359,489.24273467063904,-0.0013587862,0.0038768365,258048,6.9955854,770.0611384,1000.04
127,568,0.012402344,0.9075689166784286,260096,16.614956,493.091947555542,-0.0016106989,0.0012050688,260096,6.9918137,773.29393192,1005.21
128,533,0.023339843,0.8983389362692833,262144,27.107468,496.6961712837219,-0.0018077444,0.0022094876,262144,6.997613,774.3332272799998,1007.67
129,573,0.019970704,0.7696988582611084,264192,27.643703,500.53813457489014,-0.003613469,0.0019451879,264192,7.0054526,781.2755389399998,1020.23
130,546,0.03173828,0.9814894422888756,266240,4.5829573,504.1097745895386,-0.0021700573,0.0033068913,266240,7.0023108,763.82846807,1002.46
131,569,0.015332031,0.751648411154747,268288,47.556194,507.8597583770752,-0.0025070265,0.0013655543,268288,6.9916663,756.0883069799999,991.08
132,574,0.0034179688,0.791013315320015,270336,21.573498,511.45742321014404,-0.0011284506,0.00044662235,270336,6.996193,706.3648786900001,940.98
133,529,0.034179688,0.8873872458934784,272384,19.751879,515.0222823619843,-0.00014467788,0.0029794602,272384,7.005872,720.5490450599999,954.28
134,534,0.025439452,0.9591059535741806,274432,7.204763,518.887588262558,-0.0028744668,0.0028298046,274432,7.0150986,719.47189608,952.46
135,572,0.010791016,0.6225373148918152,276480,44.11003,522.7214071750641,-0.0018086378,0.0010852028,276480,7.0090775,717.18804156,949.69
136,561,0.019580077,0.801488071680069,278528,21.866629,526.2992768287659,-0.0044477405,0.0019232432,278528,7.0012693,685.82559169,919.19
137,575,0.017041016,0.5812603235244751,280576,40.649757,529.94464802742,-0.0026630727,0.0015330489,280576,6.9981613,619.2465991900001,848.61
138,522,0.06367187,0.8571662306785583,282624,19.830044,533.5046923160553,-0.0019084398,0.0050694034,282624,6.996661,635.8977794200001,865.47
139,545,0.036376953,0.9345159158110619,284672,15.786761,537.426988363266,-0.0037515988,0.003269371,284672,6.9974937,619.3049722100001,848.94
140,525,0.07080078,0.8814462125301361,286720,19.751385,541.1797218322754,-0.005174131,0.0056124423,286720,6.9866614,635.4856920400001,866.33
141,543,0.02368164,0.8714052736759186,288768,37.743065,545.0740492343903,-0.0025530488,0.0020116325,288768,6.9839835,636.69103325,867.78
142,525,0.08061524,0.8779782205820084,290816,19.623514,548.8413999080658,-0.0028016255,0.006512941,290816,6.985935,653.3594673299999,885.05
143,575,0.010693359,0.8174911737442017,292864,20.357462,552.7410514354706,-0.0016077406,0.0011755599,292864,6.985009,623.23764656,855.71
144,567,0.0067382813,0.8513452559709549,294912,18.79385,556.2984747886658,-0.0018897096,0.0009515025,294912,6.981468,558.0209760500001,789.93
145,530,0.029003907,0.8706215918064117,296960,19.449583,559.9093391895294,-0.001819107,0.0029444024,296960,6.9967623,558.35656152,789.93
146,527,0.038867187,0.886876255273819,299008,18.774317,563.7738530635834,-0.0012886405,0.0035110149,299008,7.011097,557.95022723,789.93
147,570,0.0125488285,0.8318865895271301,301056,18.67905,567.6536495685577,-0.002074499,0.0012918275,301056,7.0134697,528.45895715,761.72
148,569,0.017724609,0.6478466987609863,303104,28.62824,571.2438468933105,-0.0023405808,0.0016882501,303104,7.020128,514.71481992,750.86
149,529,0.019482423,0.9230926781892776,305152,23.283228,574.842787027359,-0.0026132925,0.002413379,305152,7.0160165,507.6381283099999,740.88
150,538,0.015722657,0.9686071127653122,307200,6.428477,578.7148921489716,-0.0027960492,0.0017603908,307200,7.0163393,491.46286102,724.26
151,557,0.01850586,0.833312913775444,309248,35.36739,582.5226106643677,-0.0023440826,0.0016856376,309248,7.028151,477.86434914000006,714.2
152,529,0.008447265,0.8826210647821426,311296,21.23165,586.1945974826813,-0.0009552164,0.001145599,311296,7.0325193,494.09402227000004,732.0
153,569,0.012158203,0.9056814312934875,313344,15.434114,590.0629346370697,-0.0015480403,0.0011801374,313344,7.029474,477.15623525999996,715.91
154,526,0.06914063,0.8803398385643959,315392,19.56605,593.6575849056244,-0.00025419774,0.005358805,315392,7.0314393,494.26288332999997,733.63
155,532,0.04814453,0.8730848878622055,317440,20.021912,597.5513806343079,-0.00054028863,0.0041209348,317440,7.03798,509.32775755,748.43
156,551,0.035205077,0.9286384955048561,319488,17.11588,601.3982532024384,-0.0038782875,0.0028508208,319488,7.0501046,503.52233100000007,746.74
157,529,0.04458008,0.9157280325889587,321536,22.232906,605.1109602451324,-0.0030398497,0.0037837722,321536,7.0666122,518.31550883,762.21
158,539,0.008300781,0.9428709112107754,323584,11.991211,608.9813873767853,-0.00091140886,0.000998663,323584,7.076963,516.9492159799998,760.23
159,518,0.031201173,0.9237208142876625,325632,22.814861,612.7794020175934,-0.0019205334,0.0029678997,325632,7.0778923,528.9394202499999,770.82
160,515,0.030322265,0.8857990354299545,327680,20.137547,616.7292973995209,-0.0024148186,0.0027283204,327680,7.0884542,544.5907445299998,786.79
161,509,0.03237305,0.8884006589651108,329728,19.908998,620.7001378536224,-0.0024230913,0.0032616989,329728,7.0759745,560.94283773,804.27
162,545,0.013623047,0.9672740548849106,331776,9.9820595,624.7241532802582,-0.0019415561,0.0017351058,331776,7.06529,545.17472157,788.7
163,530,0.044384766,0.8991197645664215,333824,19.78939,628.4813828468323,-0.0018991008,0.003827149,333824,7.068222,561.9001742099999,806.1
164,532,0.024951171,0.882696345448494,335872,20.053188,632.3392074108124,-0.0019143017,0.0025803137,335872,7.051718,561.50891243,806.1
165,546,0.020019531,0.8778914958238602,337920,39.14882,636.1825590133667,-0.0023161431,0.001992853,337920,7.033287,577.82284245,823.55
166,566,0.00859375,0.6212664544582367,339968,33.242847,639.9315829277039,-0.0019236641,0.00089247664,339968,7.0277925,558.74969407,802.27
167,548,0.0063476562,0.942646186798811,342016,19.741213,643.5448787212372,-0.003720055,0.0008921139,342016,7.0140276,542.1148515799999,784.59
168,548,0.0203125,0.8902335613965988,344064,42.90745,647.2762062549591,-0.001348968,0.002123961,344064,6.9982176,554.32176032,794.12
169,562,0.007470703,0.7745489031076431,346112,20.640255,651.008458852768,-0.0019772253,0.00093882286,346112,6.992986,539.36608176,780.84
170,565,0.019482423,0.9078108742833138,348160,13.305672,654.6505017280579,-0.0036138855,0.001827285,348160,6.985607,542.12915604,785.05
171,568,0.014355469,0.7270098030567169,350208,26.147577,658.271665096283,-0.0020696535,0.0014743548,350208,6.9847174,509.58083081999996,752.61
172,522,0.07836914,0.8833435848355293,352256,19.450342,661.8726985454559,-0.006601268,0.006363339,352256,6.9715447,525.6839325400001,768.81
173,543,0.011376953,0.9725508652627468,354304,8.294659,665.7930037975311,-0.002373228,0.0014514735,354304,6.9564657,525.50606931,768.61
174,546,0.014013672,0.9104433506727219,356352,32.3169,669.5628049373627,-0.0015487216,0.0015077398,356352,6.9517426,541.6053492799998,785.06
175,536,0.021484375,0.9790470618754625,358400,4.965602,673.311021566391,-0.0024955343,0.0020557337,358400,6.95849,541.26766124,784.66
176,524,0.07490234,0.8842169344425201,360448,20.255192,677.1304502487183,-0.0007346749,0.0062824124,360448,6.9744973,557.97184857,801.83
177,549,0.024609376,0.9226850271224976,362496,24.992344,681.0374879837036,-0.0021743025,0.0020861963,362496,6.9830756,575.35238629,820.84
178,528,0.06708984,0.9009271338582039,364544,20.201536,684.7662222385406,-0.0032037399,0.0053503024,364544,6.9748435,592.12246855,838.63
179,535,0.045166016,0.9329788386821747,366592,23.45012,688.6449394226074,-0.0049121412,0.00463067,366592,6.9627075,591.4882030800001,840.14
180,522,0.042529296,0.9710397738963366,368640,6.363578,692.4698965549469,-0.0027877649,0.004056831,368640,6.9593782,590.25396704,838.22
181,548,0.019628907,0.8969744890928268,370688,30.050959,696.3908267021179,-0.002180949,0.0019358888,370688,6.961422,574.18145353,821.97
182,534,0.017529298,0.9279898256063461,372736,25.784931,700.1249032020569,-0.0013307674,0.001945265,372736,6.9707694,573.62066726,821.71
183,563,0.02241211,0.9735982064157724,374784,7.2576637,703.9586207866669,-0.004228251,0.0021543154,374784,6.9727774,574.802559,824.94
184,543,0.029736329,0.9258133843541145,376832,25.254456,707.5918018817902,-0.003941384,0.0028360405,376832,6.978219,588.4863965300001,839.63
185,526,0.06977539,0.908159427344799,378880,19.223953,711.3630952835083,-0.004253155,0.005706409,378880,6.989611,604.40580275,856.3
186,576,0.03745117,0.8327216356992722,380928,18.356167,715.2513203620911,-0.006089716,0.0032111045,380928,6.996949,604.93920825,858.89
187,527,0.031542968,0.9019525349140167,382976,19.956505,718.8070023059845,-0.0013887098,0.0033649069,382976,6.998658,604.3989103700001,858.89
188,532,0.023974609,0.9787759147584438,385024,5.3480735,722.6876184940338,-0.0007878205,0.0026875683,385024,6.9965944,588.73230639,843.67
189,523,0.052783202,0.8867993652820587,387072,20.497074,726.5330963134766,-0.00077160343,0.0041482835,387072,6.9959016,602.7661235,858.63
190,531,0.05126953,0.9129481092095375,389120,20.41594,730.4435865879059,-0.00198653,0.0043240734,389120,6.993037,618.3897064500001,874.27
191,539,0.025488282,0.9314124956727028,391168,22.896233,734.2950685024261,-0.0012194165,0.0022787624,391168,6.9918747,634.3873564900001,892.47
192,529,0.024121094,0.9001946747303009,393216,21.592155,738.092616558075,-0.0017517349,0.0026279935,393216,6.9961967,648.9762663,906.42
193,557,0.044140626,0.9199780747294426,395264,27.67876,741.9643275737762,-0.0038856552,0.0037066634,395264,6.996592,665.2989832300002,924.18
