policy_loss,n_updates,time_elapsed,policy_entropy,ep_reward_mean,explained_variance,clipfrac,total_timesteps,value_loss,ep_len_mean,serial_timesteps,fps,approxkl
-0.0070017204,28,117.36316299438477,4.4537573,569.5938095901638,0.7678840458393097,0.03984375,57344,16.831953,934.655737704918,57344,490,0.0036808688
-0.00306051,29,121.53725242614746,4.4617295,551.2490055230769,0.7974101603031158,0.017919922,59392,17.803741,911.5538461538462,59392,482,0.0018552743
-0.0043657995,30,125.77820062637329,4.463518,547.9086244242424,0.9610863327980042,0.024169922,61440,8.0492115,908.0454545454545,61440,440,0.0023979035
-0.003814999,31,130.43094730377197,4.4621334,557.1096600724637,0.913110114634037,0.016552735,63488,17.496492,915.3478260869565,63488,452,0.0017265889
-0.0023433133,32,134.95382118225098,4.4636636,567.3764334142857,0.7963585555553436,0.01689453,65536,10.156183,931.5428571428571,65536,473,0.0018828607
-0.0034552426,33,139.27674770355225,4.454189,563.5457464027778,0.9472491778433323,0.012109375,67584,8.886674,926.75,67584,474,0.0013848467
-0.0023956846,34,143.5935480594635,4.439337,574.600573527027,0.9282601028680801,0.033496093,69632,20.919342,936.0675675675676,69632,457,0.003250386
-0.0030155675,35,148.06777048110962,4.4291677,571.1954152,0.911436527967453,0.025244141,71680,5.0846,932.7466666666667,71680,479,0.0025335667
-0.0059824656,36,152.34224772453308,4.411706,579.8518503026315,0.9054760858416557,0.06870117,73728,12.272138,947.4342105263158,73728,449,0.0057203523
-0.00607004,37,156.8989293575287,4.3966227,589.6055150506329,0.7859709113836288,0.030029297,75776,34.519295,956.9873417721519,75776,450,0.0027828543
-0.0042757015,38,161.44491600990295,4.400201,582.4126287407407,0.9636089578270912,0.034814455,77824,6.651142,948.3456790123457,77824,478,0.0034897279
-0.004955385,39,165.72620391845703,4.3980803,596.0650391219511,0.9029990211129189,0.064697266,79872,19.048466,961.7682926829268,79872,436,0.0051120524
-0.00345662,40,170.42102527618408,4.386837,607.1413247831325,0.8299160748720169,0.028857421,81920,18.683008,974.8674698795181,81920,468,0.0028340933
-0.0024422496,41,174.79033970832825,4.381898,618.7873414285714,0.8745153397321701,0.031347655,83968,18.721775,987.6547619047619,83968,437,0.003106202
-0.0050026453,42,179.47207522392273,4.3743124,624.433793616279,0.8889355957508087,0.028466797,86016,23.925013,991.7209302325581,86016,446,0.0029772078
-0.006254176,43,184.058185338974,4.378272,633.6653569195402,0.8014113306999207,0.039404295,88064,17.642511,1003.8735632183908,88064,473,0.00333373
-0.0036540977,44,188.3861300945282,4.376414,634.1820607386363,0.9439244605600834,0.04091797,90112,8.429098,1004.4318181818181,90112,456,0.0034735159
-0.006402458,45,192.8731279373169,4.369199,646.1962368539326,0.9015602916479111,0.027294923,92160,14.059931,1016.1685393258427,92160,437,0.0026273462
-0.0023809937,46,197.55081391334534,4.3704314,658.9016353222222,0.7974616587162018,0.04560547,94208,18.566532,1027.6444444444444,94208,459,0.0040326347
-0.004811649,47,202.00378441810608,4.3691998,660.3172598804348,0.9393970109522343,0.030859375,96256,14.721533,1032.695652173913,96256,449,0.0033116243
-0.002487334,48,206.56576538085938,4.3661036,669.806502688172,0.9227835983037949,0.026611328,98304,10.516535,1043.6236559139784,98304,456,0.0025221775
-0.007038504,49,211.05236196517944,4.359222,680.7151684255318,0.9080840721726418,0.072753906,100352,11.891509,1054.3191489361702,100352,452,0.0054222094
-0.0022852041,50,215.57434511184692,4.3590655,687.7181968125001,0.8966928347945213,0.022558594,102400,20.301134,1060.03125,102400,451,0.00201706
-0.003161243,51,220.11662435531616,4.365468,693.356745927835,0.738536536693573,0.041748047,104448,10.572005,1070.2268041237114,104448,435,0.0035872743
-0.0037685235,52,224.81726956367493,4.3604827,699.121497632653,0.7359447777271271,0.07026367,106496,12.80376,1080.2142857142858,106496,465,0.00664201
-0.005258969,53,229.21566200256348,4.3488393,709.0885236464648,0.8758476451039314,0.06918945,108544,14.591395,1090.0,108544,439,0.0055519254
-0.0045292554,54,233.87463402748108,4.3545303,718.5666683700001,0.8340804874897003,0.059375,110592,20.453732,1099.59,110592,471,0.0046669235
-0.006929935,55,238.21534132957458,4.357391,720.5312689700004,0.8706038743257523,0.047314454,112640,20.970005,1102.28,112640,467,0.0044837366
-0.0035697129,56,242.59768223762512,4.363122,724.5147380500001,0.8283905684947968,0.062451173,114688,19.284191,1102.28,114688,447,0.0050142193
-0.000517587,57,247.1713035106659,4.388345,738.2906014600002,0.8791712820529938,0.035888672,116736,18.64258,1116.49,116736,436,0.0031754305
-0.0046884487,58,251.8597059249878,4.397547,742.1474327399999,0.8770236819982529,0.034472656,118784,28.878628,1119.7,118784,440,0.0031887204
-0.0045449394,59,256.51294231414795,4.3976274,741.86276826,0.9125637784600258,0.030029297,120832,6.661293,1119.37,120832,467,0.002587589
-0.004412972,60,260.8900909423828,4.395862,743.72527437,0.9008979573845863,0.014013672,122880,19.855957,1120.87,122880,471,0.0014268196
-0.0053498116,61,265.2315902709961,4.4151707,752.8226989000002,0.8994799703359604,0.03857422,124928,25.21032,1129.88,124928,437,0.003420892
-0.0045071975,62,269.9090702533722,4.4249277,740.0556659700001,0.835622027516365,0.02890625,126976,21.432785,1110.53,126976,488,0.002703344
-0.007641104,63,274.0997166633606,4.421405,723.2109650799998,0.8462414145469666,0.034521483,129024,11.410643,1085.13,129024,484,0.0035063573
-0.0019645244,64,278.32411885261536,4.4243703,720.5031100299999,0.8946496471762657,0.015234375,131072,9.748218,1082.94,131072,485,0.0016099454
-0.007697176,65,282.5450825691223,4.427683,707.09907631,0.8347029834985733,0.026611328,133120,11.884981,1068.04,133120,452,0.002392625
-0.0040623914,66,287.0708842277527,4.4283934,722.0116124199998,0.9054338708519936,0.06875,135168,18.907732,1083.46,135168,432,0.005594477
-0.0062627057,67,291.81047534942627,4.4130535,722.1359282899998,0.9455139636993408,0.033935547,137216,8.778078,1083.8,137216,459,0.0035158885
-0.004054387,68,296.26820397377014,4.407318,737.65433512,0.8522734493017197,0.04169922,139264,27.294125,1101.47,139264,470,0.003434854
-0.0030389572,69,300.6183695793152,4.4116898,722.6493219,0.8819384053349495,0.022802735,141312,7.2847557,1086.06,141312,476,0.0023558014
-0.0019305085,70,304.91264128685,4.4207892,722.76707612,0.6939687728881836,0.03769531,143360,11.076146,1086.06,143360,475,0.0032905035
-0.00674147,71,309.2167761325836,4.4356856,722.59432801,0.8054357767105103,0.054980468,145408,15.897715,1089.43,145408,446,0.004560118
-0.0023138619,72,313.8026342391968,4.4559684,732.46383844,0.9310881420969963,0.036035158,147456,10.296875,1104.74,147456,449,0.0030582584
-0.0031438111,73,318.36015272140503,4.4596314,737.53522382,0.8682767748832703,0.012304688,149504,24.266638,1105.33,149504,468,0.0014351896
-0.0031309251,74,322.73079681396484,4.452439,741.2268230599999,0.9217994585633278,0.021191407,151552,13.513948,1105.44,151552,461,0.0023088604
-0.0027738027,75,327.17309737205505,4.4375577,756.11241207,0.88040491938591,0.04057617,153600,18.615097,1121.2,153600,436,0.0036404938
-0.0021326793,76,331.8735206127167,4.430965,764.2705695100002,0.860953077673912,0.03642578,155648,18.64658,1130.12,155648,446,0.003329654
-0.003063812,77,336.46020317077637,4.428392,777.7664835,0.8701914250850677,0.050146483,157696,19.438728,1144.33,157696,439,0.0042253435
-0.004965494,78,341.1247556209564,4.4250216,781.2594849200001,0.916720062494278,0.030371094,159744,9.028818,1148.97,159744,467,0.0027595276
-0.0038808517,79,345.50682759284973,4.422845,793.3538041900001,0.8900121301412582,0.02758789,161792,24.50314,1162.32,161792,457,0.0027686215
-0.005153994,80,349.98554277420044,4.428336,783.8274396400001,0.878594309091568,0.047558594,163840,26.254105,1150.7,163840,439,0.0035983212
-0.0030927644,81,354.6453218460083,4.4286733,773.9673439200001,0.9468664973974228,0.02236328,165888,10.599285,1136.45,165888,447,0.0020654923
-0.002021606,82,359.2221007347107,4.4306383,792.29094741,0.8841011971235275,0.0126953125,167936,24.484888,1156.29,167936,441,0.0015859089
-0.0017684906,83,363.86393785476685,4.423723,809.3145487,0.8877149671316147,0.029199218,169984,21.181917,1174.13,169984,450,0.0027315721
-0.008080236,84,368.4091420173645,4.4037833,812.3635232,0.9674627184867859,0.050390624,172032,5.3919497,1179.0,172032,426,0.00553329
-0.0028027717,85,373.2061812877655,4.394552,828.95521689,0.5452925860881805,0.01171875,174080,17.778202,1196.83,174080,467,0.0014565687
-0.0069064707,86,377.58601117134094,4.394189,839.5444131199998,0.9478695206344128,0.056005858,176128,8.357077,1212.62,176128,434,0.0047137686
-0.0058285156,87,382.30169129371643,4.3865156,855.30225205,0.8951666206121445,0.035986327,178176,20.254572,1227.11,178176,472,0.0031380162
-0.0041815937,88,386.6402311325073,4.3857617,874.1636045699998,0.8871792182326317,0.015136719,180224,27.52475,1248.71,180224,456,0.0018327653
-0.002028,89,391.12944531440735,4.3924932,889.1215873799999,0.8865959942340851,0.021875,182272,19.194067,1263.38,182272,439,0.0021414156
-0.008193964,90,395.78961753845215,4.400871,899.4247997299999,0.7661349922418594,0.07138672,184320,14.254412,1278.97,184320,450,0.005682591
-0.0024884925,91,400.33769035339355,4.414639,911.4033816200001,0.8435610234737396,0.020361328,186368,20.024048,1293.46,186368,464,0.002122339
-0.007598107,92,404.7426061630249,4.4081564,919.1622153600001,0.9570148028433323,0.036230467,188416,8.919984,1301.88,188416,479,0.003236958
-0.0042729275,93,409.0107219219208,4.3983564,918.5658458900001,0.906133346259594,0.016796876,190464,7.956912,1300.68,190464,462,0.001660778
-0.00595545,94,413.4383382797241,4.386701,929.7426691999999,0.8923703953623772,0.062207032,192512,19.566525,1315.3,192512,436,0.00586545
-0.0025106303,95,418.13600635528564,4.3784184,934.2653580600003,0.8730221390724182,0.027001953,194560,23.538038,1320.41,194560,465,0.0027189513
-0.0037007648,96,422.54023456573486,4.3788023,949.0302535700002,0.8956509381532669,0.047802735,196608,18.649885,1335.06,196608,442,0.004330947
-0.005221802,97,427.17436718940735,4.393233,949.31065434,0.9772232882678509,0.029296875,198656,4.5955,1335.21,198656,428,0.0026862212
-0.003180838,98,431.951580286026,4.411652,953.7485674300001,0.9060909599065781,0.021875,200704,23.985788,1334.29,200704,442,0.0019888463
-0.0028983455,99,436.5757932662964,4.412431,951.15138099,0.9005983993411064,0.0126953125,202752,26.129496,1330.93,202752,452,0.0015181808
-0.0016942667,100,441.1038863658905,4.4069057,966.42015004,0.8856475576758385,0.03691406,204800,19.676594,1346.48,204800,456,0.0030920003
-0.005627143,101,445.5970962047577,4.408022,980.0328264000001,0.8871220871806145,0.06459961,206848,19.16957,1360.1,206848,448,0.005092195
-0.0055625765,102,450.16175413131714,4.4138374,970.39719312,0.9183308854699135,0.0647461,208896,22.528229,1344.71,208896,444,0.0052229133
-0.0023085088,103,454.7747666835785,4.4086027,981.52863817,0.8760615438222885,0.039941408,210944,20.649555,1356.2,210944,449,0.003702666
-0.0035742242,104,459.3305752277374,4.4036355,981.86848657,0.9557229764759541,0.01484375,212992,10.48529,1356.3,212992,443,0.0015801627
-0.002486534,105,463.94628405570984,4.3956523,996.5534918600001,0.8854112029075623,0.023925781,215040,20.100605,1370.9,215040,452,0.0023360688
-0.0040606577,106,468.47507786750793,4.387865,995.34794199,0.8880626708269119,0.051171876,217088,19.78722,1370.9,217088,437,0.004725843
-0.0038289395,107,473.1617224216461,4.382634,969.2493703499999,0.8990091755986214,0.020263672,219136,32.62967,1337.88,219136,454,0.002265972
-0.002131198,108,477.67162322998047,4.3773355,958.1463149300001,0.7968985885381699,0.014257813,221184,21.69823,1324.5,221184,505,0.0017266168
-0.0040744445,109,481.72306180000305,4.374078,936.4140376399998,0.8365266174077988,0.028271485,223232,15.649698,1306.32,223232,480,0.002654664
-0.00064023276,110,485.98376727104187,4.3549824,941.55501849,0.886150449514389,0.03754883,225280,20.026737,1306.32,225280,438,0.0037517368
-0.0049269153,111,490.6505603790283,4.3363934,942.3163207199999,0.9816472437232733,0.019335937,227328,4.433512,1307.46,227328,445,0.00214279
-0.0005498725,112,495.24500727653503,4.3299384,944.1258363299999,0.8940648436546326,0.021630859,229376,20.178528,1307.46,229376,456,0.0021917843
-0.0032354756,113,499.7315354347229,4.3278756,930.6115516899999,0.881145067512989,0.022998046,231424,28.402475,1293.17,231424,471,0.0021526658
-0.0070911148,114,504.076788187027,4.3224998,878.9424836499998,0.937225691974163,0.021142578,233472,13.312698,1226.22,233472,491,0.0022377784
-0.0045159645,115,508.24338459968567,4.315343,888.7615047399999,0.9128316193819046,0.04008789,235520,24.420595,1234.89,235520,453,0.0038505085
-0.0031486116,116,512.7640933990479,4.307505,886.3511548499998,0.8175450563430786,0.023632813,237568,22.27638,1234.89,237568,453,0.0023188305
-0.003696296,117,517.2846977710724,4.3142858,864.6648805200001,0.8415202349424362,0.05620117,239616,16.845667,1216.6,239616,450,0.0043962933
-0.0017763345,118,521.828887462616,4.3211575,852.19615501,0.9487359598278999,0.008398438,241664,13.284109,1197.97,241664,459,0.0011813269
-0.004454631,119,526.286602973938,4.3342485,866.0742524099999,0.9092044308781624,0.06352539,243712,20.335983,1212.1,243712,449,0.0051586963
-0.0058304565,120,530.8460290431976,4.343351,864.1968910800001,0.9211313277482986,0.04448242,245760,29.250702,1210.69,245760,446,0.004942664
-0.009419205,121,535.433780670166,4.346822,848.26533332,0.3891722559928894,0.025634766,247808,29.469858,1183.56,247808,478,0.002448716
-0.0039187735,122,539.7185130119324,4.3405366,854.9245916399999,0.9188002943992615,0.0484375,249856,23.096258,1186.51,249856,450,0.0043475786
-0.006720159,123,544.2685458660126,4.334012,854.4678507299999,0.9645618796348572,0.020947266,251904,7.8191233,1185.37,251904,445,0.002545456
-0.0026940017,124,548.8711793422699,4.3352776,853.3813725799998,0.8544097989797592,0.020214844,253952,33.445515,1182.21,253952,453,0.0020128514
-0.005138565,125,553.3922672271729,4.3382993,851.4113919499999,0.9130834713578224,0.050390624,256000,28.25496,1178.25,256000,452,0.0041467887
-0.0061400738,126,557.921600818634,4.3497815,855.4812857799999,0.7803223580121994,0.05239258,258048,12.173672,1186.94,258048,454,0.004206475
-0.004292824,127,562.4253597259521,4.355682,855.37942933,0.8780108988285065,0.04194336,260096,6.8159647,1186.89,260096,459,0.0037657465
-0.005068691,128,566.887321472168,4.363346,855.1605248399999,0.9273202568292618,0.023779297,262144,13.966644,1186.89,262144,453,0.0023926066
-0.0053049424,129,571.4094202518463,4.37458,797.0281299799999,0.27540892362594604,0.022216797,264192,49.479816,1109.39,264192,487,0.0021099744
-0.008740619,130,575.6136176586151,4.385439,782.6841200599999,0.9810037463903427,0.051464844,266240,4.00813,1091.25,266240,429,0.0046741944
-0.003388721,131,580.3827259540558,4.383502,781.65648376,0.8985161781311035,0.026904296,268288,24.064953,1088.31,268288,457,0.00298197
-0.0019595637,132,584.8568015098572,4.379061,781.6972098400001,0.9122587963938713,0.022900391,270336,22.08969,1086.95,270336,442,0.0023048879
-0.006151852,133,589.4875786304474,4.374453,753.0881202200002,0.8243356943130493,0.057373047,272384,17.251453,1060.54,272384,425,0.0046376362
-0.0062962836,134,594.3004615306854,4.3823714,759.95034322,0.799762949347496,0.07924805,274432,11.140306,1072.01,274432,456,0.006924293
-0.0021182436,135,598.7903606891632,4.3974776,745.76627634,0.9760683048516512,0.027636718,276480,5.462506,1058.93,276480,477,0.0026244223
-0.0047159055,136,603.0812258720398,4.4061933,759.2927758500002,0.8770363628864288,0.027050782,278528,19.373394,1071.95,278528,392,0.0024349047
-0.0031316294,137,608.2977459430695,4.418401,753.9655968200002,0.9474586993455887,0.02709961,280576,8.917148,1071.95,280576,450,0.0025754732
-0.0018921854,138,612.8400719165802,4.431139,758.5614258400002,0.8886159136891365,0.02866211,282624,19.028585,1071.95,282624,444,0.0026054275
-0.0065759495,139,617.4465553760529,4.430272,738.0795922500001,0.8666482418775558,0.041796874,284672,39.67883,1049.45,284672,457,0.0036634244
-0.003215997,140,621.921840429306,4.441917,732.4983977200001,0.7151818573474884,0.049902342,286720,10.836157,1049.45,286720,421,0.004148201
-0.0050309245,141,626.7813580036163,4.4438047,732.4053226300001,0.7192951738834381,0.06352539,288768,10.710494,1049.45,288768,444,0.005398902
-0.0047960957,142,631.3875153064728,4.441761,733.2220732000001,0.9822702948004007,0.029101562,290816,3.7058995,1050.72,290816,461,0.002744018
-0.0027391226,143,635.8237466812134,4.430662,735.62413834,0.8596983551979065,0.04082031,292864,19.883959,1050.72,292864,438,0.0033034268
-0.0038278368,144,640.4919924736023,4.4407983,736.8982282000001,0.7937716543674469,0.042675782,294912,14.786939,1056.18,294912,448,0.0037356007
-0.0014045958,145,645.0568006038666,4.457712,735.8294570700001,0.7877762317657471,0.042529296,296960,15.598521,1057.27,296960,462,0.0045547485
-0.0036980964,146,649.4829049110413,4.4602847,731.0029351499999,0.7831017374992371,0.023486327,299008,12.312601,1057.27,299008,465,0.0022646172
-0.0032826439,147,653.8877623081207,4.4437165,738.3197815699999,0.8560107797384262,0.015332031,301056,21.899479,1065.85,301056,453,0.0017227803
-0.0063241534,148,658.4034867286682,4.438153,724.51048762,0.9754683673381805,0.025292968,303104,4.6310196,1052.01,303104,475,0.0022004843
-0.0064489963,149,662.7115416526794,4.4558783,738.2663221099999,0.8806546106934547,0.080517575,305152,20.184511,1066.4,305152,432,0.006381343
-0.008629469,150,667.4447999000549,4.457299,738.0975009100001,0.9028881564736366,0.086035155,307200,16.728184,1066.4,307200,439,0.0065605477
-0.005887912,151,672.1078402996063,4.4366946,752.87543938,0.8852494210004807,0.050683595,309248,19.385317,1081.91,309248,439,0.0042424435
-0.004737475,152,676.7702040672302,4.4280977,752.8369026200002,0.8919946923851967,0.0496582,311296,19.887743,1081.91,311296,423,0.0042942637
-0.0015516246,153,681.6015198230743,4.426245,767.3691530600003,0.774668887257576,0.025537109,313344,20.918468,1096.48,313344,463,0.0025747041
-0.0059388685,154,686.0218007564545,4.438685,762.9772491300001,0.9441300705075264,0.044970702,315392,10.067222,1096.48,315392,444,0.00510581
-0.0052712467,155,690.6330268383026,4.4598246,747.9479705800001,0.9088981598615646,0.032958984,317440,25.490519,1078.69,317440,446,0.003094855
-0.003516867,156,695.2235941886902,4.4668026,749.0056471299998,0.8739241361618042,0.019873047,319488,29.242636,1078.19,319488,465,0.0019817622
-0.0058578886,157,699.6232590675354,4.4560328,764.1110227799999,0.8771919086575508,0.060302734,321536,19.608059,1092.91,321536,428,0.0050772917
-0.00541313,158,704.4045195579529,4.4378314,763.0120770400001,0.9314059466123581,0.029296875,323584,11.56801,1092.91,323584,440,0.0032796734
-0.0034838102,159,709.0518584251404,4.4361944,759.93609892,0.7701321542263031,0.039501954,325632,11.048829,1092.91,325632,465,0.0038656897
-0.0059149205,160,713.4566917419434,4.444346,745.7847441899999,0.8719265758991241,0.041064452,327680,7.7949343,1078.64,327680,473,0.0038218037
-0.0034030522,161,717.7792620658875,4.443326,755.82701097,0.9379837512969971,0.018017579,329728,12.13632,1093.95,329728,430,0.0016237479
-0.0025615625,162,722.5418543815613,4.4426575,769.6976581499999,0.7430200278759003,0.029345702,331776,29.41679,1108.08,331776,453,0.0025503386
-0.0054996335,163,727.0602486133575,4.4513597,778.76279465,0.9304416254162788,0.057763673,333824,11.339259,1122.09,333824,438,0.005637962
-0.0011698497,164,731.7304944992065,4.4479933,793.4555594499999,0.8585857152938843,0.031933594,335872,19.750544,1136.39,335872,442,0.002851129
-0.0040914756,165,736.3640160560608,4.4406304,795.5239275599998,0.8294259309768677,0.024121094,337920,13.898374,1139.06,337920,463,0.0021701085
-0.0033271387,166,740.7872967720032,4.4408736,793.31767063,0.8681466728448868,0.02734375,339968,20.685707,1139.06,339968,472,0.002388239
-0.0032271463,167,745.1251571178436,4.442336,807.2426498399999,0.8662393689155579,0.11767578,342016,19.335497,1153.7,342016,426,0.009618135
-0.0034566228,168,749.9269704818726,4.443611,807.7966996599998,0.8775006681680679,0.068164065,344064,19.653551,1153.7,344064,442,0.0054767136
-0.001502732,169,754.5567076206207,4.4349575,808.6361541099999,0.8690417855978012,0.041552734,346112,20.091276,1153.7,346112,426,0.0035636392
-0.004720783,170,759.3622403144836,4.442616,823.10712754,0.9110899344086647,0.07382812,348160,24.21158,1167.24,348160,431,0.0052593118
-0.0019798514,171,764.109658241272,4.452156,825.9336099999999,0.9173549115657806,0.024023438,350208,8.892979,1171.25,350208,452,0.00222181
-0.00359928,172,768.636568069458,4.4582715,835.92684336,0.7784936726093292,0.06254883,352256,9.297894,1186.63,352256,464,0.00556124
-0.0031729874,173,773.0451827049255,4.4663134,847.4391122899999,0.7271898686885834,0.045556642,354304,11.53834,1204.47,354304,464,0.0038485557
-0.0011150847,174,777.4572632312775,4.466923,831.2745025,0.7090892493724823,0.01821289,356352,32.624485,1188.99,356352,473,0.0018238167
-0.0034925528,175,781.7854635715485,4.458371,833.1056756000002,0.9103818312287331,0.039013673,358400,11.395872,1188.99,358400,468,0.0034945745
-0.0028099953,176,786.1594862937927,4.4608493,845.5150035900002,0.9162485897541046,0.030712891,360448,23.656446,1201.57,360448,441,0.0035589866
-0.0018469405,177,790.7999031543732,4.4620676,862.5620398400002,0.8814843222498894,0.041259766,362496,19.733713,1219.66,362496,432,0.0035842322
-0.00682104,178,795.5349798202515,4.4573503,863.5700224,0.9823212660849094,0.07905273,364544,3.3319564,1221.04,364544,459,0.0066143596
-0.0023009502,179,799.9921205043793,4.4589915,864.28094071,0.8798729628324509,0.023876954,366592,21.017849,1221.04,366592,450,0.0023901614
-0.0030304561,180,804.5417895317078,4.463681,861.76854935,0.8491891175508499,0.022021484,368640,25.608349,1217.34,368640,485,0.002066852
-0.0025733928,181,808.7645893096924,4.472178,875.64459015,0.8834992274641991,0.08881836,370688,19.507782,1235.44,370688,456,0.006837148
-0.004414662,182,813.2465410232544,4.480847,892.52217347,0.8820747807621956,0.028515626,372736,25.398983,1253.3,372736,496,0.0026682648
-0.0026151247,183,817.3693659305573,4.4738965,904.37780278,0.932027094066143,0.038378906,374784,10.98567,1271.21,374784,470,0.0032833554
-0.004487682,184,821.7259426116943,4.475766,923.05407663,0.9198039770126343,0.04609375,376832,24.520084,1292.6,376832,482,0.0043681366
-0.0034263008,185,825.974534034729,4.4780455,940.0376559800002,0.8957730457186699,0.09243164,378880,19.76371,1310.75,378880,466,0.007057201
-0.004514264,186,830.3666088581085,4.4630156,955.95805283,0.9050266221165657,0.04609375,380928,16.039228,1328.63,380928,469,0.0044128634
-0.002869637,187,834.7283675670624,4.4581766,955.2244665200001,0.8816804066300392,0.0265625,382976,21.190807,1328.63,382976,477,0.00233915
-0.0017280134,188,839.0140917301178,4.458815,968.5951900100004,0.8350017815828323,0.009521484,385024,21.76961,1346.86,385024,508,0.0012569891
-0.002747756,189,843.0445275306702,4.4511766,982.9239072100002,0.8855166062712669,0.07714844,387072,20.107346,1361.98,387072,465,0.006064852
-0.0037229615,190,847.442789554596,4.4557776,982.1562060100001,0.8922876566648483,0.083935544,389120,20.259085,1361.98,389120,452,0.0063747414
-0.003690113,191,851.9697167873383,4.4615273,988.3016966700001,0.8955122083425522,0.017529298,391168,12.51956,1371.0,391168,491,0.0018326606
-0.0019099159,192,856.1357958316803,4.4647174,1003.34617314,0.8834514692425728,0.08129883,393216,20.05484,1388.84,393216,455,0.006275321
-0.0026532433,193,860.6341619491577,4.472743,1005.1023653600001,0.8889295309782028,0.050976563,395264,20.447575,1388.84,395264,465,0.004313676
-0.0042749313,194,865.0337738990784,4.47672,1011.66222961,0.8777569681406021,0.03203125,397312,34.74405,1392.45,397312,487,0.0028534445
-0.006251812,195,869.2365961074829,4.4773607,1012.6898212500001,0.9423537328839302,0.049121093,399360,10.135273,1393.26,399360,471,0.0042963377
