ep_reward_mean,serial_timesteps,n_updates,explained_variance,policy_entropy,total_timesteps,fps,value_loss,approxkl,clipfrac,time_elapsed,ep_len_mean,policy_loss
830.4668387099998,178176,87,0.973193222656846,6.327363,178176,527,7.97239,0.0020256345,0.018164063,335.20233607292175,1121.9,-0.0049270396
847.47115887,180224,88,0.8694006949663162,6.338666,180224,508,19.806038,0.0026401975,0.026806641,339.0855348110199,1140.63,-0.0012148523
848.1041593599999,182272,89,0.9299663230776787,6.350848,182272,530,17.767687,0.0023036685,0.024804687,343.11632013320923,1141.77,-0.005209725
848.0779328100001,184320,90,0.8983394727110863,6.354331,184320,532,28.300976,0.0018155187,0.017138671,346.9779894351959,1140.51,-0.0008280487
833.3699880400001,186368,91,0.9610353894531727,6.3590207,186368,549,9.516737,0.0011093193,0.009863282,350.825236082077,1125.29,-0.0035649245
811.5272624,188416,92,0.9183524399995804,6.366345,188416,531,19.366817,0.0028293778,0.0296875,354.5502083301544,1102.18,-0.002845781
810.47070781,190464,93,0.9798340871930122,6.3539743,190464,510,4.214715,0.0030801515,0.031982422,358.4025704860687,1102.05,-0.005744652
826.4627459100001,192512,94,0.9231006354093552,6.341383,192512,530,22.118143,0.0020462314,0.02109375,362.41490387916565,1117.92,-0.00080287847
843.8175064200001,194560,95,0.8921023607254028,6.349168,194560,510,22.408337,0.0025226953,0.024121094,366.27492594718933,1135.91,-0.0026605676
828.3856893999999,196608,96,0.9806635249406099,6.348971,196608,511,4.795488,0.0011746737,0.010791016,370.2848701477051,1119.39,-0.0024248108
843.45268851,198656,97,0.9073792845010757,6.3570547,198656,544,25.415598,0.0017469751,0.013183594,374.2887794971466,1133.82,-0.0031721424
843.86152007,200704,98,0.8775658532977104,6.346031,200704,505,19.762602,0.004079658,0.04536133,378.0483195781708,1133.82,-0.003764965
843.5329149,202752,99,0.9138596281409264,6.3348947,202752,516,23.13981,0.0022002454,0.022802735,382.09684586524963,1132.84,-0.0027692537
858.0956617999999,204800,100,0.867810994386673,6.343068,204800,493,20.506115,0.003052474,0.03642578,386.0608687400818,1146.32,-0.0029628635
858.1472102700001,206848,101,0.900192603468895,6.356938,206848,504,17.250088,0.0039063273,0.04169922,390.21066188812256,1146.32,-0.009844003
873.5579008899999,208896,102,0.8843275979161263,6.367788,208896,485,20.233692,0.0030894838,0.03779297,394.2684392929077,1161.89,-0.0026807566
874.59311875,210944,103,0.8785247802734375,6.3590865,210944,503,20.072855,0.002687291,0.027148437,398.48516964912415,1161.89,-0.0021761456
890.58127023,212992,104,0.8852783218026161,6.3535037,212992,505,20.262592,0.0022880516,0.022949219,402.550998210907,1177.85,-0.0016211185
875.73651667,215040,105,0.981796134263277,6.350018,215040,524,4.4277334,0.0018990773,0.016064454,406.60582661628723,1163.16,-0.005014035
876.62146924,217088,106,0.9226498529314995,6.346819,217088,522,23.183216,0.0018448051,0.02055664,410.51000022888184,1164.15,-0.0038732097
892.15840338,219136,107,0.9231602475047112,6.351386,219136,517,23.675123,0.003678178,0.038085938,414.43187403678894,1180.13,-0.0051782103
894.8979108299999,221184,108,0.9286871626973152,6.3609247,221184,516,21.557669,0.004045126,0.050439455,418.3883991241455,1183.55,-0.0057764812
909.6750157699998,223232,109,0.8839857205748558,6.366736,223232,509,20.408352,0.002584094,0.027001953,422.3548972606659,1198.0,-0.0027206787
910.22511015,225280,110,0.8804571628570557,6.356487,225280,516,20.06577,0.004730506,0.06313477,426.37801480293274,1198.0,-0.005177836
920.7310365999999,227328,111,0.5846225619316101,6.3553743,227328,512,14.997147,0.002032011,0.021435548,430.3437967300415,1214.74,-0.0025087672
921.3460425799997,229376,112,0.8831564411520958,6.359357,229376,505,19.70595,0.001833686,0.014599609,434.3440396785736,1214.74,-0.0022789796
915.8512054699999,231424,113,0.5948310792446136,6.359279,231424,495,16.835148,0.005493836,0.039794922,438.398024559021,1214.74,-0.0031857695
925.8135120599998,233472,114,0.6896219253540039,6.360739,233472,523,10.8284855,0.0028004907,0.030859375,442.53371000289917,1230.1,-0.0033107717
923.40851005,235520,115,0.6708575785160065,6.3678026,235520,485,10.955584,0.0038509257,0.042089842,446.4429986476898,1232.57,-0.002010446
922.72403126,237568,116,0.74907186627388,6.3826523,237568,494,9.016042,0.0026920014,0.03276367,450.65999460220337,1232.57,-0.0012562244
937.8966680400002,239616,117,0.8922841027379036,6.3902164,239616,504,19.44409,0.004868989,0.05698242,454.79863238334656,1247.9,-0.0048617674
953.1288589200002,241664,118,0.8839257955551147,6.388871,241664,507,20.14844,0.002323213,0.02368164,458.85599398612976,1262.94,-0.0013406823
948.49440317,243712,119,0.7194488942623138,6.3799996,243712,518,13.354597,0.0024676064,0.028027344,462.8894371986389,1262.94,-0.001644611
952.8107868000001,245760,120,0.8778571039438248,6.3840704,245760,515,20.007645,0.0039639072,0.048876952,466.84059381484985,1262.94,-0.0016068311
964.4061570799998,247808,121,0.7046524286270142,6.391642,247808,517,10.884564,0.0038393768,0.0440918,470.8137972354889,1281.75,-0.0040582493
964.8365059799997,249856,122,0.9656204767525196,6.3977633,249856,523,6.959015,0.0014505688,0.013671875,474.7717819213867,1282.25,-0.0042664283
980.7805147699997,251904,123,0.8847951889038086,6.3812523,251904,507,20.193016,0.002039933,0.022265624,478.68124318122864,1297.68,-0.003540522
981.8633265299998,253952,124,0.871241495013237,6.377039,253952,506,20.156239,0.0008369498,0.0052246093,482.72097396850586,1297.68,-0.00019311605
987.5863950699999,256000,125,0.8801781460642815,6.3789296,256000,509,19.943668,0.004070426,0.051708985,486.76536202430725,1297.68,-0.0036098897
1002.50887076,258048,126,0.8848264887928963,6.3964057,258048,505,20.227621,0.0059321085,0.07216797,490.7890384197235,1312.41,-0.0059444476
1018.7624238400001,260096,127,0.8938111811876297,6.4216857,260096,542,28.912426,0.0023215774,0.022998046,494.83710289001465,1329.35,-0.004387997
1032.0723093400002,262144,128,0.8871155232191086,6.4357543,262144,505,19.912457,0.0026748443,0.031103516,498.6116302013397,1341.9,-0.0022767854
1032.31312913,264192,129,0.8976554647088051,6.445464,264192,513,20.186197,0.0027548948,0.026123047,502.66223073005676,1341.9,-0.0016730387
1043.8342854199998,266240,130,0.7201783061027527,6.457652,266240,539,12.152489,0.003166285,0.035302736,506.65312600135803,1360.74,-0.0017140532
1055.4151265499997,268288,131,0.8013987094163895,6.4650865,268288,519,10.964117,0.0026397125,0.028320312,510.4524462223053,1379.42,-0.0022035958
1034.73765977,270336,132,0.8776903003454208,6.4757204,270336,523,22.032478,0.0026176577,0.020751953,514.3939139842987,1358.63,-0.001976862
1035.1533518500003,272384,133,0.883994035422802,6.4859085,272384,513,32.146774,0.0011130786,0.008398438,518.3031642436981,1358.5,-0.0011310715
1025.2162698400002,274432,134,0.9288492128252983,6.492816,274432,552,13.667875,0.002009637,0.016748047,522.2896115779877,1343.8,-0.0037780353
1020.8453360799999,276480,135,0.7859280556440353,6.4941964,276480,539,22.352467,0.004819057,0.055517577,525.9994249343872,1344.77,-0.0069786073
1018.97378306,278528,136,0.9110186025500298,6.5022225,278528,506,24.875393,0.0014552815,0.0140625,529.7972102165222,1341.58,-0.002345883
972.7901981400001,280576,137,0.5517700910568237,6.501516,280576,565,37.385784,0.0007296137,0.004833984,533.8421678543091,1293.64,-0.0012842728
983.4052039300001,282624,138,0.772755578160286,6.5025344,282624,544,9.332358,0.004308679,0.041503906,537.4661757946014,1310.12,-0.0031373973
983.2694456400001,284672,139,0.8885715678334236,6.5061617,284672,520,20.644243,0.001131145,0.008496094,541.2291297912598,1310.12,-0.0006497684
950.3237301900001,286720,140,0.9215251132845879,6.5043807,286720,546,19.435623,0.0015523615,0.013378906,545.1665678024292,1276.09,-0.0034990918
916.8563937499999,288768,141,0.9233754947781563,6.5108023,288768,522,28.549793,0.0017357286,0.016162109,548.9133543968201,1241.64,-0.0013657641
916.3604544100001,290816,142,0.8824712038040161,6.5041656,290816,523,20.793606,0.0018059158,0.013574218,552.8364403247833,1241.64,-0.0019956706
915.3611575,292864,143,0.5248870551586151,6.492325,292864,571,41.05457,0.0018042004,0.018115234,556.7492783069611,1240.7,-0.005771593
930.9712504,294912,144,0.8744712620973587,6.489405,294912,518,19.82687,0.0027915183,0.03017578,560.3333432674408,1257.07,-0.0013468531
940.0417253499999,296960,145,0.7219781875610352,6.493083,296960,528,13.490105,0.0054179197,0.057958983,564.2839202880859,1271.71,-0.0041449964
940.5321846800001,299008,146,0.9574491679668427,6.497695,299008,520,8.160925,0.0015718533,0.014404297,568.1627719402313,1272.33,-0.002853164
954.86851716,301056,147,0.7285510003566742,6.506196,301056,543,20.965014,0.0018529352,0.019628907,572.1008696556091,1287.2,-0.0023432393
964.2594651300002,303104,148,0.7296563386917114,6.518637,303104,541,11.891416,0.0037725747,0.046484374,575.8712782859802,1302.54,-0.0030351537
966.5452411900001,305152,149,0.9461229592561722,6.54226,305152,503,10.732726,0.0024735662,0.02841797,579.6539585590363,1310.66,-0.002147514
981.2793360600001,307200,150,0.8919877260923386,6.563382,307200,512,19.738564,0.0025051339,0.025390625,583.7223501205444,1326.03,-0.0026989512
987.72558308,309248,151,0.8069138079881668,6.563928,309248,562,35.045467,0.0019753939,0.02084961,587.7254753112793,1333.55,-0.003228339
986.1230733299999,311296,152,0.8825522810220718,6.562001,311296,539,7.4606085,0.0026475592,0.029296875,591.3673911094666,1331.86,-0.0026887998
965.6948869299999,313344,153,0.7711075097322464,6.562773,313344,561,22.915777,0.0008490073,0.00703125,595.1666586399078,1315.27,-0.0018835943
974.0470867899998,315392,154,0.7355164885520935,6.5677605,315392,552,11.188536,0.005579319,0.06074219,598.8139343261719,1329.06,-0.0037923623
970.80497093,317440,155,0.8897691965103149,6.5658226,317440,525,20.552866,0.002607657,0.027929688,602.51966547966,1329.06,-0.0044698296
986.29181354,319488,156,0.8793352767825127,6.552823,319488,521,19.872742,0.0029521626,0.027539063,606.4197599887848,1345.42,-0.0029762494
999.6912939900001,321536,157,0.9019403383135796,6.5394297,321536,538,31.111898,0.0020194415,0.022949219,610.3480896949768,1358.19,-0.0037272344
991.6355897600001,323584,158,0.859966516494751,6.5368934,323584,574,14.360538,0.0012509646,0.013818359,614.1505219936371,1350.28,-0.004546362
989.2015069100001,325632,159,0.8846665769815445,6.52704,325632,520,20.222801,0.002063113,0.01640625,617.7169947624207,1350.41,-0.0015145687
985.0723980500002,327680,160,0.9690468348562717,6.534233,327680,512,6.232493,0.0032326593,0.033447266,621.6559770107269,1346.44,-0.006044954
999.63988335,329728,161,0.8840693607926369,6.542363,329728,513,19.673193,0.0068967,0.08676758,625.6538815498352,1361.46,-0.0077044875
999.6451981,331776,162,0.8860264047980309,6.5399275,331776,504,19.886368,0.0010755709,0.0072265626,629.6408383846283,1361.46,-0.00070851383
997.6192488800002,333824,163,0.8178259879350662,6.5382257,333824,534,33.525307,0.0011314219,0.010351563,633.7010405063629,1359.91,-0.0019310998
1012.0238098100002,335872,164,0.8809775561094284,6.5536127,335872,499,19.721998,0.0033873026,0.042089842,637.5314757823944,1375.41,-0.0031058264
1011.8614958300001,337920,165,0.9156830683350563,6.568094,337920,522,24.86308,0.00225596,0.0145019535,641.6341652870178,1375.36,-0.0038937666
1011.4533529400001,339968,166,0.8861068189144135,6.568901,339968,520,19.720625,0.0014380813,0.0107421875,645.552741765976,1375.36,-0.002251036
1023.0180921300001,342016,167,0.8323217481374741,6.56952,342016,556,21.359987,0.0004895386,0.0036132813,649.4891457557678,1390.91,-0.0010637443
1006.3064192400001,344064,168,0.8796419724822044,6.5652137,344064,512,27.04624,0.0029520653,0.015283203,653.1668763160706,1374.31,-0.0045001134
1005.3477677300002,346112,169,0.890824981033802,6.5595255,346112,529,20.067116,0.0021149074,0.017382812,657.1639308929443,1374.31,-0.00087477715
975.1364674300002,348160,170,0.6966370046138763,6.546009,348160,574,19.08153,0.002520905,0.029248048,661.0348167419434,1344.63,-0.004534197
975.0941195900002,350208,171,0.8793602213263512,6.5492096,350208,525,19.458433,0.0029470848,0.032910157,664.5990829467773,1344.63,-0.0022158942
989.96602441,352256,172,0.8856757655739784,6.549306,352256,526,19.337059,0.0049708234,0.058447264,668.4983615875244,1360.21,-0.005167212
976.0970107300001,354304,173,0.9533440880477428,6.5543356,354304,535,7.9652834,0.0017841682,0.015185547,672.3921332359314,1346.91,-0.0039132843
990.62120204,356352,174,0.8788261711597443,6.539515,356352,520,19.207666,0.0013755092,0.007714844,676.2171375751495,1362.44,-0.0022576512
990.0431276099998,358400,175,0.8837295100092888,6.5288467,358400,514,19.624289,0.0012046248,0.008496094,680.1539113521576,1362.44,-0.0018582139
1004.69686573,360448,176,0.8765541538596153,6.5179396,360448,511,20.128738,0.0019090509,0.015478516,684.1395411491394,1377.88,-0.002802582
980.71303797,362496,177,0.820040225982666,6.5058794,362496,548,35.019012,0.0022442536,0.019384766,688.1467325687408,1349.69,-0.0043522706
979.1616132,364544,178,0.878070779144764,6.502803,364544,516,20.869505,0.0007399314,0.0033203126,691.8843235969543,1349.69,-0.0013308905
984.1866432500001,366592,179,0.8890173807740211,6.499135,366592,491,19.251896,0.0022015716,0.018701172,695.8521962165833,1349.69,-0.0016298916
987.91732865,368640,180,0.8759312406182289,6.492405,368640,526,20.3064,0.0024012153,0.027197266,700.0171730518341,1349.69,-0.0039132563
978.50329534,370688,181,0.9334245920181274,6.49619,370688,513,11.388834,0.0010001557,0.00703125,703.908091545105,1334.46,-0.0016512338
968.3243389300001,372736,182,0.7105776071548462,6.500389,372736,556,31.886087,0.0008525854,0.007958984,707.8948786258698,1319.2,-0.0024552678
963.11034776,374784,183,0.9162230640649796,6.492115,374784,537,12.185778,0.0034254764,0.03251953,711.5744152069092,1319.2,-0.004219816
968.26115325,376832,184,0.8895048424601555,6.4819727,376832,510,18.833025,0.004117287,0.051611327,715.3842623233795,1319.2,-0.004292843
966.68905838,378880,185,0.9069580435752869,6.4876084,378880,538,12.430243,0.0028817034,0.028320312,719.3999774456024,1319.2,-0.005707347
968.09227994,380928,186,0.8818352371454239,6.4924216,380928,547,25.65307,0.0011565681,0.011523438,723.2049143314362,1317.4,-0.0013609283
965.7169788000001,382976,187,0.8739811778068542,6.499083,382976,507,18.0361,0.0021083946,0.020019531,726.9453036785126,1317.4,-0.0014600309
965.4780079700001,385024,188,0.8839474841952324,6.505105,385024,521,18.892649,0.002660908,0.024609376,730.9793157577515,1317.4,-0.003999438
963.8285955700002,387072,189,0.8713894486427307,6.5062623,387072,525,19.056843,0.0013761127,0.012011719,734.9097027778625,1317.4,-0.0024366325
949.0853648900002,389120,190,0.887323759496212,6.509333,389120,528,27.710852,0.0018291638,0.019677734,738.80832695961,1303.54,-0.0045745745
917.3188461600001,391168,191,0.9118358120322227,6.5267854,391168,560,23.224453,0.0025549089,0.023828125,742.6823418140411,1271.18,-0.006040222
923.08190928,393216,192,0.8849749341607094,6.5335894,393216,520,20.556768,0.0017636133,0.015234375,746.3348627090454,1271.18,-0.0030427033
927.0354187700001,395264,193,0.8852384611964226,6.5252295,395264,529,19.99813,0.004138801,0.051708985,750.2702360153198,1271.18,-0.0046036807
