approxkl,policy_loss,time_elapsed,fps,total_timesteps,policy_entropy,clipfrac,explained_variance,n_updates,serial_timesteps,value_loss,ep_len_mean,ep_reward_mean
0.00497104,-0.0034265597,248.30131006240845,558,137216,4.8334713,0.062060546,0.8322249352931976,67,137216,20.274918,1132.88,958.42800848
0.003146125,-0.0024861617,251.96989607810974,560,139264,4.8294635,0.033251952,0.7909376174211502,68,139264,20.024637,1132.88,957.95568147
0.00774801,-0.0052088397,255.62283563613892,534,141312,4.8283677,0.104882814,0.8083154261112213,69,141312,20.348946,1150.76,975.2250656399998
0.0035248746,-0.0057588397,259.454389333725,561,143360,4.8400908,0.038378906,0.9711918886750937,70,143360,8.048609,1116.83,940.8502966899998
0.007265684,-0.005469298,263.1028254032135,513,145408,4.85678,0.09482422,0.8345183283090591,71,145408,20.87619,1116.83,941.27457383
0.0055965865,-0.0034011807,267.09029245376587,493,147456,4.8562894,0.072753906,0.6624615788459778,72,147456,20.815872,1134.64,958.5235094699998
0.0036346868,-0.0026133202,271.23925399780273,512,149504,4.8474436,0.04477539,0.8124258369207382,73,149504,20.327091,1154.59,977.8048693799999
0.0048341667,-0.0047577866,275.2362780570984,545,151552,4.849153,0.058203124,0.8696515560150146,74,151552,21.32442,1154.59,977.54565198
0.004676122,-0.0055171875,278.99104738235474,547,153600,4.8534207,0.059423827,0.8259445279836655,75,153600,20.653044,1172.39,993.6285719599999
0.001892241,-0.0020930027,282.73687839508057,556,155648,4.8616405,0.019384766,0.8795241490006447,76,155648,41.183834,1140.93,960.5275294400001
0.004972344,-0.0026170113,286.41494488716125,523,157696,4.8701153,0.06088867,0.8071280121803284,77,157696,19.969326,1140.93,961.1259201600001
0.0029181368,-0.0002811177,290.32575964927673,532,159744,4.8671637,0.02626953,0.8232816606760025,78,159744,20.349504,1140.93,960.9259604699998
0.0064194277,-0.004619164,294.1736738681793,513,161792,4.850089,0.076416016,0.7989465147256851,79,161792,20.051224,1157.54,977.53755515
0.002155348,-0.004128444,298.1618866920471,545,163840,4.8579774,0.021435548,0.9525361843407154,80,163840,7.8534904,1159.68,978.4411968
0.0025442007,-0.0018574288,301.9158310890198,509,165888,4.8720765,0.024804687,0.8787584751844406,81,165888,25.15746,1175.92,993.3962303499998
0.003055106,-0.0015382785,305.9340283870697,501,167936,4.8584776,0.02866211,0.7622306495904922,82,167936,19.979794,1175.92,992.6364395899998
0.0025863673,-0.0052010785,310.01752376556396,467,169984,4.859166,0.026611328,0.8904162123799324,83,169984,29.443659,1180.89,996.4876220599998
0.003455308,-0.0023290834,314.39448714256287,479,172032,4.859482,0.035058595,0.7608004808425903,84,172032,19.535034,1180.89,1000.6983990499998
0.003777384,-0.006657441,318.6623592376709,458,174080,4.8393197,0.039501954,0.9036014676094055,85,174080,35.472866,1165.85,984.85688859
0.0023611288,-0.0031930164,323.13059163093567,547,176128,4.8357162,0.023046875,0.863640084862709,86,176128,29.41833,1092.68,919.7142344099999
0.0051008807,-0.0044258186,326.87348771095276,503,178176,4.8360453,0.059277344,0.8437740802764893,87,178176,29.4266,1113.5,935.9502448699999
0.002934836,-0.005564502,330.9406898021698,503,180224,4.843572,0.026611328,0.955233845859766,88,180224,6.8593607,1113.64,935.8842558399998
0.0023525606,-0.0048121773,335.0102174282074,600,182272,4.842503,0.025683593,0.7077808380126953,89,182272,41.928844,1060.27,882.93520317
0.0009967359,-0.00029566922,338.4206745624542,603,184320,4.8421936,0.009912109,0.8335990160703659,90,184320,22.948584,1033.53,853.9963053399999
0.0046063922,-0.006398514,341.8150300979614,553,186368,4.854217,0.051611327,0.8844661861658096,91,186368,29.244965,995.75,816.58630347
0.0034182079,-0.0045820205,345.5178210735321,555,188416,4.8683805,0.03305664,0.9746025390923023,92,188416,6.397516,998.07,817.9558142700001
0.002238063,-0.0032771293,349.205091714859,557,190464,4.8725066,0.023242187,0.8499639332294464,93,190464,31.06799,1000.31,818.8704459000002
0.005382692,-0.0022377674,352.8788356781006,543,192512,4.8694496,0.062304687,0.8138674050569534,94,192512,19.348112,1019.02,835.8645866600001
0.006480339,-0.0007925254,356.64553570747375,540,194560,4.868719,0.084033206,0.7612476795911789,95,194560,19.945341,1037.17,853.4849716800001
0.002769617,-0.0030044902,360.43381786346436,524,196608,4.8692327,0.02451172,0.7886848896741867,96,196608,20.310455,1037.17,853.6900960099998
0.006778945,-0.0058492245,364.33775758743286,514,198656,4.867692,0.079833984,0.8085631281137466,97,198656,19.384954,1055.14,871.2220883199999
0.0031479578,-0.0040459605,368.3216438293457,492,200704,4.876155,0.029736329,0.7802481800317764,98,200704,32.053577,1055.6,871.5130350099997
0.0056828856,-0.0038791653,372.4842870235443,502,202752,4.8839025,0.061083984,0.8003279566764832,99,202752,20.668835,1073.35,889.1594889199998
0.005148576,-0.0052370243,376.563396692276,510,204800,4.890077,0.06367187,0.803578719496727,100,204800,21.378687,1073.35,886.6722592999998
0.0035936055,-0.005141386,380.5813219547272,514,206848,4.88818,0.03652344,0.6879738867282867,101,206848,18.673481,1076.19,884.10813174
0.00284763,-0.002958476,384.564777135849,490,208896,4.8855968,0.030712891,0.7692920118570328,102,208896,19.87736,1076.19,883.55767944
0.002917454,-0.0010291105,388.738737821579,528,210944,4.8854175,0.031933594,0.786849707365036,103,210944,19.388174,1092.83,900.2583745200001
0.004356362,-0.004272681,392.61449241638184,546,212992,4.9098663,0.042919923,0.8081335723400116,104,212992,24.798794,1072.88,883.19148552
0.004239797,-0.0056832097,396.3614602088928,567,215040,4.9379067,0.03618164,0.9726877063512802,105,215040,4.361301,1055.84,865.93456652
0.0033914156,-0.003383552,399.96932888031006,555,217088,4.9584055,0.038378906,0.906348928809166,106,217088,22.609985,1056.53,866.1131123699998
0.00267788,-0.0020223577,403.65743494033813,539,219136,4.968617,0.027783204,0.8383036404848099,107,219136,20.26408,1075.26,884.1994430599999
0.004133099,-0.0017373782,407.4554269313812,553,221184,4.9779925,0.051074218,0.760023444890976,108,221184,21.132645,1075.26,882.7060600200001
0.0033721316,-0.00420858,411.1572992801666,569,223232,4.9852133,0.038378906,0.74665766954422,109,223232,35.40353,1036.12,839.44608712
0.0065023834,-0.0034602166,414.7545020580292,557,225280,4.983288,0.07700195,0.8239240348339081,110,225280,17.556223,1035.92,832.90744981
0.0036787149,-0.0056349337,418.42778491973877,529,227328,5.003327,0.035058595,0.9423330426216125,111,227328,12.249861,1037.6,833.71667596
0.004743661,-0.003139418,422.2981524467468,547,229376,5.0030794,0.054345705,0.8392430990934372,112,229376,19.591722,1054.07,849.6922931900001
0.0043722643,-0.0036987872,426.03652834892273,539,231424,4.9834576,0.050097656,0.7499836981296539,113,231424,21.063696,1054.07,849.3264697
0.0034719158,-0.0040422515,429.8324646949768,531,233472,4.9769235,0.031347655,0.9184275642037392,114,233472,17.446196,1068.52,858.2322753000001
0.0036784906,-0.0028309466,433.6834092140198,491,235520,4.980457,0.042236328,0.7997540235519409,115,235520,19.481775,1068.52,857.8754894900001
0.0046111597,-0.0034864382,437.85375571250916,508,237568,4.998692,0.053369142,0.8235944509506226,116,237568,19.473476,1068.52,858.0473584400002
0.0042860205,-0.0037612524,441.8794102668762,535,239616,5.0256605,0.0515625,0.9074648171663284,117,239616,12.220544,1068.52,852.86137173
0.003910399,-0.0027913477,445.7020263671875,561,241664,5.0293703,0.043066405,0.8144467771053314,118,241664,22.44257,1085.63,869.49078695
0.0024271912,-0.0028688181,449.34874200820923,550,243712,5.0285635,0.025146484,0.9149654731154442,119,243712,12.480736,1092.79,872.1579771700001
0.0011221308,-0.0017302468,453.0728003978729,561,245760,5.0246696,0.008691406,0.8924645856022835,120,245760,26.415867,1104.77,883.0586199800001
0.003506206,-0.0031259842,456.7176077365875,498,247808,5.0216928,0.03984375,0.8498980402946472,121,247808,19.163816,1120.3,898.89867076
0.0023842952,-0.0045206165,460.8295497894287,545,249856,5.026208,0.025976563,0.8095833212137222,122,249856,21.386702,1120.3,896.1210662500001
0.0040020337,-0.005470791,464.58735394477844,522,251904,5.015607,0.04790039,0.7982709556818008,123,251904,20.017248,1120.3,896.0017146000001
0.0064313607,-0.0047463733,468.5085299015045,540,253952,5.018087,0.08242188,0.871048778295517,124,253952,20.998653,1120.3,895.65914341
0.0032071471,-0.005140193,472.30057549476624,535,256000,5.0162797,0.020166015,0.9575776532292366,125,256000,9.518754,1128.11,900.9623965599999
0.0035494245,-0.0029233117,476.12413716316223,552,258048,5.0139995,0.03984375,0.8313135504722595,126,258048,20.751032,1128.11,901.61248039
0.0038018026,-0.0046258667,479.8290572166443,544,260096,5.011708,0.044287108,0.8483965396881104,127,260096,25.171888,1108.14,877.6213571100001
0.0045593213,-0.0022784746,483.59325313568115,528,262144,5.0120177,0.056347657,0.8095855861902237,128,262144,20.165188,1108.14,877.8620390400001
0.0022872868,-0.0017822988,487.4716696739197,534,264192,5.023962,0.024414062,0.8359861820936203,129,264192,19.966282,1108.14,878.5746070200001
0.003161107,-0.0015376944,491.3009498119354,529,266240,5.0421734,0.03671875,0.7773866504430771,130,266240,19.256954,1108.14,877.95262472
0.0037105333,-0.0057627065,495.1688344478607,539,268288,5.0434804,0.03793945,0.8473193794488907,131,268288,20.8513,1125.78,895.4439031100001
0.0014459175,-0.0029169084,498.96266508102417,566,270336,5.034389,0.015527343,0.9580726251006126,132,270336,8.663652,1141.12,907.1648479400001
0.002990772,-0.003312378,502.5769076347351,546,272384,5.0307393,0.035107423,0.8861869648098946,133,272384,13.648084,1157.0,921.7275089800002
0.00568469,-0.005171658,506.32615518569946,516,274432,5.0348682,0.068115234,0.818387046456337,134,274432,18.295336,1157.0,921.18813856
0.00409614,-0.0018818646,510.2956519126892,504,276480,5.0395346,0.042285156,0.785356804728508,135,276480,19.481424,1157.0,921.4496282700001
0.004253843,-0.0036092028,514.3547201156616,512,278528,5.018223,0.041894533,0.8308479487895966,136,278528,20.864414,1157.0,921.12190862
0.0037217177,-0.003472576,518.3550357818604,508,280576,5.01154,0.04560547,0.7840996980667114,137,280576,20.16015,1174.79,938.33293428
0.002056294,-0.0032308816,522.3856167793274,564,282624,5.0156403,0.02084961,0.8714860677719116,138,282624,34.97164,1135.9,903.70858427
0.004688782,-0.0039157453,526.0155580043793,534,284672,5.0412602,0.055664062,0.8593819737434387,139,284672,19.459427,1153.97,920.45544212
0.0043263803,-0.0031393855,529.8510859012604,571,286720,5.0646625,0.050976563,0.733753114938736,140,286720,16.722857,1155.22,915.55174286
0.0023664685,-0.0025077942,533.4337437152863,488,288768,5.0736732,0.027050782,0.8621017783880234,141,288768,20.48442,1155.22,913.5574591899999
0.0023093435,-0.0036724154,537.62833070755,518,290816,5.07666,0.022460938,0.9745712950825691,142,290816,4.043379,1157.53,915.16595777
0.0036304276,-0.0051621282,541.5766065120697,542,292864,5.077662,0.044677734,0.8323139548301697,143,292864,23.600353,1178.32,933.7799362000001
0.004246709,-0.0034275774,545.3523535728455,565,294912,5.0838623,0.03881836,0.762337863445282,144,294912,14.979001,1197.92,945.8195822800001
0.0038259383,-0.0031082628,548.9730334281921,555,296960,5.093865,0.046044923,0.9018141478300095,145,296960,22.513418,1221.24,964.3990943999999
0.0032851559,-0.0048643393,552.6618571281433,545,299008,5.103611,0.033496093,0.824843630194664,146,299008,25.220272,1239.46,982.14482692
0.0058027236,-0.0031133697,556.4159505367279,562,301056,5.1007805,0.060546875,0.5115141272544861,147,301056,11.597567,1257.21,993.3882370899998
0.0017283667,-0.0043674265,560.0605192184448,570,303104,5.100001,0.019140625,0.966676902025938,148,303104,5.5978637,1259.98,994.62272996
0.0041254917,-0.0025738585,563.6508688926697,537,305152,5.0909934,0.045898438,0.7732612490653992,149,305152,20.01765,1259.98,995.7345563900001
0.003521153,-0.0025653006,567.4625728130341,526,307200,5.08601,0.03666992,0.8394263088703156,150,307200,20.227566,1276.01,1012.34936299
0.0014867936,-0.0033680103,571.3521490097046,560,309248,5.0807486,0.0146484375,0.7627670466899872,151,309248,26.757788,1272.84,1010.7986468900001
0.0012666838,-0.0009814746,575.0061764717102,546,311296,5.0721917,0.012451172,0.9234860092401505,152,311296,10.260003,1290.06,1022.3918008200001
0.005552865,-0.001958582,578.7535049915314,477,313344,5.05819,0.060253907,0.7581378072500229,153,313344,20.28603,1306.85,1039.0698764400001
0.0042798654,-0.0016832137,583.043140411377,507,315392,5.0556903,0.048876952,0.8780617043375969,154,315392,23.100563,1326.46,1058.1290172800002
0.0028864036,-0.0019288107,587.082576751709,511,317440,5.060875,0.031982422,0.7696631401777267,155,317440,20.291994,1343.51,1075.5423316200001
0.0017049765,-0.0014582414,591.0861527919769,515,319488,5.0612288,0.020214844,0.7983194589614868,156,319488,21.802292,1361.52,1093.34975084
0.0032876432,-0.0061039245,595.0584545135498,560,321536,5.062139,0.034814455,0.848938912153244,157,321536,20.713947,1377.07,1104.57655744
0.0048653143,-0.0050091962,598.7121796607971,515,323584,5.070727,0.06035156,0.8199526369571686,158,323584,20.253033,1394.7,1121.16798698
0.0021026423,-0.002941367,602.6878962516785,498,325632,5.08323,0.01845703,0.9656711705029011,159,325632,5.4590025,1378.2,1105.10604262
0.0061257994,-0.0023516032,606.8007915019989,484,327680,5.0820174,0.080517575,0.8019652515649796,160,327680,19.954767,1396.13,1121.9878647599999
0.0023499154,-0.0035212575,611.0320982933044,527,329728,5.074886,0.021582032,0.8504352867603302,161,329728,29.260025,1416.34,1140.66838558
0.0048136623,-0.0036035858,614.915638923645,533,331776,5.074043,0.060253907,0.8330912292003632,162,331776,20.977716,1433.15,1157.3746114299997
0.0057409634,-0.005471471,618.7526559829712,488,333824,5.069621,0.07397461,0.8194759488105774,163,333824,20.787054,1433.15,1156.94723218
0.0049771243,-0.0020729217,622.9425740242004,508,335872,5.060141,0.0496582,0.8615539222955704,164,335872,20.001844,1448.83,1172.0605771199998
0.0051792627,-0.003559424,626.9702801704407,511,337920,5.04838,0.064208984,0.7544074058532715,165,337920,19.794147,1448.83,1172.18580843
0.0032766939,-0.0010813863,630.9775426387787,539,339968,5.033182,0.03364258,0.8370250314474106,166,339968,19.833233,1448.83,1172.58546135
0.002637687,-0.0013656411,634.7766106128693,516,342016,5.022258,0.02446289,0.8166461735963821,167,342016,20.052961,1448.83,1171.67795012
0.0023053687,-0.0025347827,638.7436075210571,559,344064,5.0181475,0.025195312,0.8283144384622574,168,344064,23.726576,1448.83,1171.7582598400002
0.0018236854,-0.0010853469,642.4014747142792,563,346112,5.020154,0.016845703,0.8595944344997406,169,346112,27.177486,1449.42,1167.7244366600003
0.0026790202,-0.0028460328,646.034688949585,507,348160,5.030279,0.030126953,0.8436349928379059,170,348160,21.682554,1449.42,1165.00758016
0.0052550468,-0.0041238004,650.0704762935638,514,350208,5.034098,0.052441407,0.8869218528270721,171,350208,24.181965,1435.62,1155.55689347
0.0020222308,-0.0021200716,654.0491449832916,525,352256,5.033675,0.0171875,0.8272291719913483,172,352256,20.081097,1450.79,1170.07654991
0.0017174194,-0.002062201,657.946084022522,554,354304,5.0308757,0.016308594,0.8378214091062546,173,354304,31.227823,1411.01,1130.53556253
0.0028185023,-0.0052751373,661.6425347328186,538,356352,5.04099,0.024560547,0.8557606190443039,174,356352,30.087961,1408.23,1129.29150317
0.0048726355,-0.0058363685,665.4487791061401,535,358400,5.05414,0.055566408,0.8199401795864105,175,358400,19.983194,1425.53,1146.4109606400002
0.0043792645,-0.0031340749,669.2752227783203,519,360448,5.063536,0.053271484,0.855041965842247,176,360448,20.138344,1425.53,1145.70626074
0.0023547295,-0.0011043447,673.2184708118439,554,362496,5.064936,0.019726563,0.8058945387601852,177,362496,22.858948,1425.53,1144.8473946600002
0.0022128427,-0.0030245134,676.9096128940582,569,364544,5.056752,0.023632813,0.7149791121482849,178,364544,21.25789,1425.53,1146.41840885
0.0036551983,-0.003661111,680.5075771808624,530,366592,5.0472436,0.038427733,0.840823158621788,179,366592,20.122423,1441.89,1161.8052599400003
0.00317932,-0.0036862306,684.3682522773743,535,368640,5.0428944,0.035253905,0.8219752013683319,180,368640,25.384312,1457.04,1177.31314043
0.004433833,-0.0039909733,688.1923196315765,482,370688,5.042331,0.05722656,0.8380679041147232,181,370688,20.128391,1477.09,1194.08770922
0.0027717599,-0.003925585,692.4353477954865,520,372736,5.0314856,0.02734375,0.8065957278013229,182,372736,19.701872,1477.09,1200.14726773
0.0024964858,-0.0010761803,696.3736016750336,538,374784,5.027819,0.023925781,0.8446491956710815,183,374784,19.982937,1495.16,1216.45302556
0.0015674916,-0.0019138458,700.1779999732971,529,376832,5.0337386,0.0128417965,0.8456967025995255,184,376832,24.594273,1510.17,1231.74443752
0.0023058064,-0.0008335215,704.0470323562622,574,378880,5.040511,0.025244141,0.9397690631449223,185,378880,13.692388,1478.72,1201.1233770000001
0.0038008783,-0.0037006338,707.6093890666962,530,380928,5.036569,0.043164063,0.8315027356147766,186,380928,19.844034,1478.72,1206.86659081
0.0035032898,-0.0016136619,711.4728212356567,536,382976,5.028795,0.036328126,0.7992315888404846,187,382976,19.82703,1495.38,1223.07147799
0.0036088605,-0.001414385,715.292661190033,533,385024,5.027009,0.035253905,0.8253703117370605,188,385024,24.44149,1475.34,1205.13093224
0.002303368,-0.0024114775,719.1332800388336,546,387072,5.017432,0.021777343,0.8232861757278442,189,387072,20.223186,1475.34,1210.9151608999998
0.003790547,-0.0058016414,722.8813812732697,543,389120,5.0328283,0.04042969,0.8559527546167374,190,389120,29.537262,1435.45,1180.39581054
0.0016690936,-0.0008615881,726.6498064994812,541,391168,5.0469065,0.012304688,0.8272137641906738,191,391168,19.636265,1452.3,1197.3780153599998
0.003259421,-0.0043693343,730.429740190506,568,393216,5.0427384,0.035839844,0.8646252751350403,192,393216,37.27944,1415.22,1165.02620954
0.0038622865,-0.004691059,734.0342173576355,539,395264,5.0392504,0.045214843,0.8752816468477249,193,395264,11.510801,1413.91,1162.77417216
