policy_loss,value_loss,explained_variance,time_elapsed,clipfrac,ep_len_mean,approxkl,ep_reward_mean,policy_entropy,fps,n_updates,total_timesteps,serial_timesteps
-0.0023137245,15.202359,0.7239048480987549,801.162948846817,0.056103516,470.95,0.0046556434,242.11525772000002,1.7955055,508,192,393216,393216
-0.0031300702,16.07203,0.8273902088403702,805.190349817276,0.045996092,467.94,0.0039079958,240.96977022000002,1.8017576,500,193,395264,395264
-0.004840446,11.726342,0.8712001293897629,809.2802786827087,0.054736327,466.15,0.004815631,240.58640896999998,1.8012438,523,194,397312,397312
-0.0026940566,14.416189,0.8168198466300964,813.1914291381836,0.034375,462.5,0.0033512204,238.78794025000002,1.7868713,510,195,399360,399360
-0.0029270698,14.6552,0.8436248749494553,817.2040078639984,0.04526367,458.68,0.0039383974,237.15840958,1.7771466,487,196,401408,401408
-0.0063861734,12.105529,0.8161674290895462,821.4096865653992,0.03720703,462.87,0.0034456565,239.54667623999995,1.7711732,522,197,403456,403456
-0.0035310842,10.371557,0.8711214512586594,825.3319144248962,0.046240233,467.26,0.00424423,241.88067589000002,1.7779477,489,198,405504,405504
-0.00091198867,13.551076,0.7838198095560074,829.5138356685638,0.022265624,463.46,0.0021461025,240.21876833000002,1.7886903,504,199,407552,407552
-0.0016582317,8.874709,0.88453259319067,833.5739159584045,0.027880859,462.92,0.0026433207,239.83087771999996,1.789159,504,200,409600,409600
-0.0023088013,8.466862,0.9012558534741402,837.6347742080688,0.041748047,465.16,0.0035377617,241.76224781000002,1.7929318,505,201,411648,411648
-0.004698203,8.584254,0.9027886986732483,841.688848733902,0.051367186,464.28,0.0042956816,241.57508575,1.8069541,499,202,413696,413696
-0.00130243,10.964554,0.8546810299158096,845.7913010120392,0.038134765,460.22,0.0034459624,238.97017997,1.8175561,515,203,415744,415744
-0.0030592915,7.92173,0.9181996434926987,849.7635929584503,0.037841797,459.43,0.0034975056,238.38808754,1.8281887,520,204,417792,417792
-0.0014083808,9.446599,0.9004029706120491,853.7002575397491,0.025878906,464.1,0.0025697495,241.10445164,1.838245,495,205,419840,419840
-0.002000649,8.125741,0.9236694574356079,857.8330986499786,0.034716796,460.36,0.0034441527,238.91858907999998,1.8346262,497,206,421888,421888
-0.0038026087,21.150822,0.7213651537895203,861.9462597370148,0.03652344,463.73,0.003166433,240.39778734,1.8364712,491,207,423936,423936
-0.0034684273,13.225652,0.8263327479362488,866.1101121902466,0.03959961,467.33,0.0034957014,241.94734021,1.8409023,509,208,425984,425984
0.00022697236,14.037809,0.8259312659502029,870.1290628910065,0.03173828,469.04,0.0033771559,242.48756893000007,1.8324528,494,209,428032,428032
-0.0031665186,8.565311,0.875213511288166,874.2712132930756,0.04814453,475.47,0.0043357443,246.07860415000002,1.8280942,503,210,430080,430080
-0.0021746834,7.457364,0.9103149697184563,878.340300321579,0.048339844,480.88,0.00439239,248.87287200999998,1.8240811,482,211,432128,432128
-0.0035524522,7.7743254,0.8907271698117256,882.5823147296906,0.03359375,487.44,0.003245227,252.52250653000002,1.8109701,504,212,434176,434176
-0.0029621636,11.457889,0.8490412086248398,886.6416761875153,0.059277344,493.02,0.0050918697,255.72293124000004,1.79475,493,213,436224,436224
-0.0026263627,7.9424715,0.9021608829498291,890.7928991317749,0.07211914,508.49,0.0057657324,264.77185028,1.7898648,475,214,438272,438272
-0.0045780423,5.9994984,0.9365932270884514,895.1037230491638,0.044287108,509.75,0.004148473,265.34432320999997,1.7928145,525,215,440320,440320
-0.002602015,9.806411,0.8921748176217079,899.0036926269531,0.04057617,519.79,0.003332002,270.8748149,1.7981943,505,216,442368,442368
-0.0005761371,7.0308905,0.8376740515232086,903.0578458309174,0.07119141,532.27,0.00587353,278.93016451000005,1.8032871,492,217,444416,444416
-0.00078814395,6.759023,0.926888108253479,907.2132298946381,0.03564453,540.08,0.003420351,283.86878097,1.8065417,495,218,446464,446464
-0.0014869571,10.421406,0.8736462891101837,911.343293428421,0.029882813,548.3,0.003110481,288.95354368000005,1.8105061,508,219,448512,448512
-0.002194087,7.536837,0.7914097458124161,915.3740448951721,0.036816407,559.67,0.0036210516,296.16279644,1.7986906,464,220,450560,450560
-0.0017395907,8.618544,0.8705249428749084,919.7792015075684,0.013525391,568.55,0.001756109,301.1684953,1.7921457,494,221,452608,452608
-0.004950166,5.5295935,0.9230194464325905,923.9187331199646,0.041552734,587.74,0.0037911045,312.756986,1.7871679,493,222,454656,454656
-0.0027222307,12.655794,0.8615473210811615,928.0674138069153,0.055029295,594.13,0.005315724,316.02387106000003,1.7857478,516,223,456704,456704
-0.00024470763,7.068328,0.9060541912913322,932.0352022647858,0.051367186,600.14,0.0048956084,319.46465974,1.7835531,502,224,458752,458752
-0.0014263367,10.299581,0.8970679417252541,936.1124997138977,0.053466797,600.62,0.0047137225,319.47868180999996,1.7763307,513,225,460800,460800
-0.0014751637,11.421233,0.8372820615768433,940.1044979095459,0.04584961,598.12,0.004160448,318.07241711,1.7743852,501,226,462848,462848
-0.0011629871,9.743978,0.8921001181006432,944.1897511482239,0.045166016,600.17,0.0040483167,319.45083148,1.7661722,525,227,464896,464896
-0.0033824362,7.8070245,0.9124683141708374,948.0851438045502,0.042333983,605.69,0.0037537024,322.58230462,1.7685328,506,228,466944,466944
-0.0020073778,12.993128,0.8640189319849014,952.1306397914886,0.06479492,602.23,0.005695536,320.53354408,1.7685152,496,229,468992,468992
-0.003726359,10.781771,0.8956755474209785,956.2581880092621,0.032226562,607.96,0.0029597362,324.00684516999996,1.7650963,486,230,471040,471040
-0.0013194723,9.942607,0.8729094117879868,960.4695346355438,0.02861328,612.18,0.002813306,326.68596132,1.7643404,494,231,473088,473088
-0.0020049827,9.678945,0.8733029365539551,964.6125066280365,0.043017577,615.01,0.0039109816,328.43999348,1.7655582,512,232,475136,475136
-0.0037989211,6.006987,0.9061021059751511,968.6072103977203,0.051855467,615.73,0.0046828305,328.87269568000005,1.7641056,506,233,477184,477184
-0.0055073733,10.954164,0.8123480975627899,972.6523463726044,0.076220706,631.53,0.0068151257,338.67520981,1.7654655,480,234,479232,479232
-0.0029654105,11.890468,0.8884228095412254,976.9150483608246,0.026660156,636.37,0.0029283725,341.79474906999997,1.775335,501,235,481280,481280
-0.001718539,10.560118,0.8653857707977295,980.9982967376709,0.040380858,634.71,0.0036277114,341.02889501,1.7789204,493,236,483328,483328
-0.0023380942,9.99411,0.8942385613918304,985.1467170715332,0.04135742,637.06,0.0037318948,342.97268790000004,1.789394,514,237,485376,485376
-0.0010076,9.16327,0.9172342717647552,989.1249439716339,0.030957032,640.57,0.0030262372,346.34413939,1.8033159,520,238,487424,487424
-0.00059255736,11.522669,0.8435054570436478,993.0626945495605,0.043115236,642.49,0.0037206258,347.66327949999993,1.8044485,504,239,489472,489472
-0.003957018,13.101957,0.8385230302810669,997.1188774108887,0.054394532,637.68,0.0045829546,344.69465582,1.811369,495,240,491520,491520
-0.00092170684,6.871485,0.9128284081816673,1001.2546195983887,0.06352539,642.25,0.0053900946,348.35468857000006,1.8153994,497,241,493568,493568
-0.0014092124,9.61139,0.897447794675827,1005.3679139614105,0.029199218,639.55,0.0029603294,347.05674034,1.8190334,493,242,495616,495616
-0.0010545297,9.456611,0.8636070787906647,1009.5189075469971,0.044433594,642.37,0.0038174172,348.9888813600001,1.8301531,499,243,497664,497664
-0.0006436127,7.3902216,0.8909602612257004,1013.6164808273315,0.048339844,640.04,0.003977076,347.38559401000003,1.8394104,487,244,499712,499712
-0.0024206715,6.614436,0.9371519535779953,1017.8218822479248,0.039208986,629.24,0.003432863,341.56601325,1.8428946,507,245,501760,501760
-0.0010104716,4.61557,0.9457640685141087,1021.8577649593353,0.032226562,636.48,0.0029756879,345.9390814,1.8478721,491,246,503808,503808
-0.00094413233,4.2314286,0.9497928433120251,1026.0251710414886,0.04008789,633.53,0.0037800376,344.61910776,1.8449771,505,247,505856,505856
-0.0063981875,6.340981,0.9314124435186386,1030.0768580436707,0.0675293,622.49,0.0055284104,337.29573121,1.8484375,499,248,507904,507904
-0.005147849,4.1338167,0.9530615545809269,1034.1771123409271,0.04067383,616.94,0.0039152494,334.3543431400001,1.8522937,504,249,509952,509952
-0.0031696141,11.849962,0.8708120286464691,1038.2336699962616,0.061914064,603.25,0.0057125282,325.8695013,1.8526341,502,250,512000,512000
-0.0024660681,6.3024883,0.9297863766551018,1042.3093354701996,0.028955078,586.24,0.0029561687,315.90919594999997,1.8479598,512,251,514048,514048
-0.0016489096,6.6777625,0.9298843964934349,1046.308057308197,0.026904296,587.65,0.0025951762,317.18644734,1.843193,514,252,516096,516096
-0.001799132,5.2740836,0.9422894716262817,1050.2899012565613,0.040234376,590.79,0.004068437,319.58883344,1.8321197,506,253,518144,518144
-0.003013885,2.4630063,0.9738631471991539,1054.3358459472656,0.039453126,589.1,0.0035981126,318.84771178999995,1.825197,505,254,520192,520192
-0.0028545037,7.274245,0.9289939776062965,1058.3855974674225,0.03354492,594.0,0.0035530839,322.1533394,1.8208401,498,255,522240,522240
-0.0049404586,5.0530124,0.9474226757884026,1062.4946599006653,0.07504883,599.93,0.0061689517,326.14666737,1.8165754,496,256,524288,524288
-0.004840263,6.3703966,0.9258474260568619,1066.61976480484,0.055322267,599.24,0.005665453,325.74194310999997,1.8341316,519,257,526336,526336
-0.0028846073,3.909422,0.9549811817705631,1070.5609707832336,0.04472656,601.78,0.0040347497,327.32506758999995,1.8373972,494,258,528384,528384
-0.0010027329,6.6021852,0.9364002272486687,1074.699858903885,0.035009764,615.82,0.003323304,335.70478431,1.8311106,506,259,530432,530432
-0.003259459,14.366846,0.8588346987962723,1078.7449090480804,0.06328125,620.03,0.0053500244,337.72671152000004,1.8324192,499,260,532480,532480
-0.001673826,5.827693,0.9125035181641579,1082.8415775299072,0.06704102,622.89,0.0058637788,339.15996531999997,1.8280653,497,261,534528,534528
-0.00081887253,13.634608,0.8795315772294998,1086.9626479148865,0.053466797,621.32,0.0049896995,337.67154342999993,1.8107418,503,262,536576,536576
-0.006422465,8.830172,0.9051076024770737,1091.029533147812,0.07475586,600.99,0.0066310777,324.94093103999995,1.8062999,485,263,538624,538624
-0.0015094493,11.0869055,0.8946608528494835,1095.247031211853,0.018994141,608.49,0.0023806654,329.24564816,1.8061454,484,264,540672,540672
-0.0018921267,11.070197,0.8771003559231758,1099.4745888710022,0.022705078,609.87,0.0024559707,329.54790799999995,1.8050268,512,265,542720,542720
0.00055402826,7.70984,0.9156444296240807,1103.468349456787,0.043164063,621.72,0.0038049098,336.36992678999997,1.8063676,497,266,544768,544768
-0.0011776367,12.393248,0.8711690753698349,1107.5825316905975,0.092285156,624.63,0.008884,337.58144619,1.7994144,501,267,546816,546816
-0.0015108052,7.34317,0.9029954448342323,1111.6636095046997,0.034228515,635.35,0.003114968,343.60447034000003,1.7829449,492,268,548864,548864
-0.0018589422,6.393288,0.8994569480419159,1115.8200314044952,0.066992186,639.22,0.0056654317,345.2754810300001,1.7802519,499,269,550912,550912
-0.002583277,10.710099,0.739310085773468,1119.9240248203278,0.07143555,656.13,0.005964312,355.24042804000004,1.7845974,506,270,552960,552960
-0.004884309,5.7574277,0.9446618668735027,1123.9668219089508,0.059326172,656.02,0.0049032527,355.19749298999994,1.7876666,502,271,555008,555008
-0.0023019346,7.527124,0.9340194836258888,1128.0391223430634,0.06367187,665.0,0.0050323256,360.34324036,1.7854569,498,272,557056,557056
-0.0020936292,8.591741,0.9078216999769211,1132.1467399597168,0.07382812,662.76,0.0060840067,358.79507130999997,1.7972343,512,273,559104,559104
-0.0006515553,5.7872,0.914975143969059,1136.1427545547485,0.039160155,662.07,0.003480135,358.20638138999993,1.8013338,499,274,561152,561152
-0.0026808684,14.156181,0.770336776971817,1140.2432584762573,0.06708984,673.35,0.005328408,365.2595610699999,1.795007,476,275,563200,563200
0.00064446015,14.399457,0.7550792545080185,1144.5437579154968,0.040625,688.35,0.0037647565,374.54780587,1.7869205,486,276,565248,565248
-0.0032911156,4.8188047,0.9458467289805412,1148.7509784698486,0.0578125,691.22,0.005359006,376.1691602,1.7810268,469,277,567296,567296
-0.004104371,10.088512,0.7733296900987625,1153.111224412918,0.049072266,705.82,0.004657022,385.08712570000006,1.7761667,479,278,569344,569344
0.00024532637,5.1772547,0.9466864131391048,1157.3800399303436,0.03022461,716.6,0.0031557237,391.95118498000005,1.7691183,481,279,571392,571392
0.0013548824,7.4171944,0.9269619658589363,1161.6360833644867,0.040478516,727.86,0.003994455,398.43784512999997,1.7628868,485,280,573440,573440
-8.40405e-05,8.556184,0.8845968171954155,1165.8591525554657,0.06342773,741.25,0.0054944637,406.25419502999995,1.750727,482,281,575488,575488
-0.0019568026,6.8018274,0.9120999872684479,1170.0999002456665,0.061669923,740.83,0.005620896,405.84802426999994,1.7466145,471,282,577536,577536
-0.0025738548,13.769025,0.8366677165031433,1174.4454221725464,0.04321289,761.56,0.003911881,418.3308043899999,1.739259,483,283,579584,579584
-0.0018823311,7.904586,0.9181197211146355,1178.6799767017365,0.061865233,763.45,0.0054406165,419.63884540999993,1.7341821,484,284,581632,581632
-0.0005359818,10.308117,0.8285864144563675,1182.9093840122223,0.065136716,777.05,0.0060963426,427.7108772599999,1.7290027,463,285,583680,583680
0.0019006394,11.521177,0.8746217340230942,1187.3316729068756,0.069042966,800.29,0.007352696,441.73080261,1.7216393,487,286,585728,585728
-0.0026621302,2.8058732,0.9632392972707748,1191.53032040596,0.080322266,806.2,0.00706957,445.27279165,1.7137578,489,287,587776,587776
-0.00061076577,6.112442,0.9276947155594826,1195.7164640426636,0.041259766,813.5,0.00408114,449.90454603000006,1.7102553,484,288,589824,589824
0.001609666,9.581973,0.8693445920944214,1199.9400744438171,0.08291016,822.01,0.007032077,454.75693408,1.703941,496,289,591872,591872
-0.0016313058,3.889449,0.9423541985452175,1204.0694162845612,0.074365236,824.71,0.0067036473,456.32779217999996,1.7014005,483,290,593920,593920
-0.0024233933,3.5634131,0.9590169675648212,1208.307620048523,0.080126956,832.58,0.006656074,461.5351429499999,1.7006038,483,291,595968,595968
7.015299e-05,11.147261,0.7616050690412521,1212.5437445640564,0.08110352,847.55,0.0075295465,470.51524096,1.6929266,453,292,598016,598016
-0.0044912742,4.126519,0.9482469670474529,1217.0629739761353,0.07680664,854.73,0.00686941,474.86832853,1.6769311,483,293,600064,600064
-2.8568971e-05,7.8741813,0.845244511961937,1221.2980239391327,0.06088867,870.65,0.0056037856,484.85589276999997,1.6665685,468,294,602112,602112
0.00064505235,7.1637125,0.7846001088619232,1225.6672971248627,0.09833984,885.42,0.008988401,494.23861951000004,1.672962,487,295,604160,604160
-0.0018225918,8.986607,0.6681771278381348,1229.870430469513,0.06318359,897.99,0.0055339653,502.14852188000003,1.6833082,467,296,606208,606208
-0.0012816829,7.6403055,0.7539988309144974,1234.2481575012207,0.07353516,912.8,0.0061382926,511.16503629,1.6917197,456,297,608256,608256
2.833401e-05,10.777316,0.6299985349178314,1238.7377598285675,0.09790039,927.35,0.00866614,519.91514706,1.692572,504,298,610304,610304
-0.0022523333,10.826231,0.695575624704361,1242.7975056171417,0.078466795,941.26,0.007301995,527.59253014,1.6930135,485,299,612352,612352
-0.001586744,11.972076,0.7725661993026733,1247.0201914310455,0.076660156,956.0,0.0063414937,536.44842784,1.6894274,456,300,614400,614400
-7.575968e-05,18.151705,0.6774149239063263,1251.512841463089,0.0734375,973.85,0.006650848,547.13489457,1.6730715,489,301,616448,616448
-0.0049395235,15.029043,0.6915313303470612,1255.7005195617676,0.08325195,977.6,0.008937058,549.2209008400001,1.6752983,483,302,618496,618496
0.0009541308,11.213251,0.6391841471195221,1259.9359729290009,0.09765625,992.2,0.008480725,558.1432117700001,1.6737354,477,303,620544,620544
-0.002273243,7.0065107,0.7561394721269608,1264.229754447937,0.06484375,1005.52,0.0054361233,565.93870238,1.6699226,495,304,622592,622592
0.00055819086,14.718857,0.6804999113082886,1268.3653092384338,0.13032226,1015.14,0.013887191,571.1222158799999,1.6781139,517,305,624640,624640
0.00022485173,7.5498343,0.7628435641527176,1272.3233790397644,0.06303711,1027.14,0.00536208,578.1784458000001,1.6779606,477,306,626688,626688
0.0015108543,17.486086,0.679480105638504,1276.6117243766785,0.055078126,1037.16,0.0054008057,583.7796951400001,1.6823822,490,307,628736,628736
-0.0024543428,7.326995,0.6606674790382385,1280.793197631836,0.076220706,1052.99,0.0062761577,593.17137457,1.6895344,439,308,630784,630784
0.004004578,21.527447,0.5657708048820496,1285.451708316803,0.07446289,1051.65,0.009282394,592.3104620299999,1.7190241,516,309,632832,632832
-0.001396513,13.991979,0.49872684478759766,1289.4202735424042,0.07773437,1061.15,0.006784064,598.0008974199999,1.748387,437,310,634880,634880
-0.0061642616,4.141272,0.8957259505987167,1294.1034195423126,0.057861328,1066.39,0.005342108,601.3122975000001,1.7509674,466,311,636928,636928
-0.0004908769,7.083158,0.6410702466964722,1298.4944710731506,0.052978516,1066.17,0.004471976,600.7709232000001,1.7468958,450,312,638976,638976
-0.0010433365,7.013003,0.5986285507678986,1303.041288137436,0.09448242,1083.65,0.007830541,611.6906443800001,1.7478087,445,313,641024,641024
-0.0016416721,7.0081162,0.7479898929595947,1307.6430418491364,0.085791014,1093.47,0.0069669955,618.05032453,1.7464396,480,314,643072,643072
0.00013666594,11.164469,0.7703758180141449,1311.9031896591187,0.047802735,1112.82,0.00428884,630.3929718400001,1.7460907,473,315,645120,645120
-0.0043652034,7.40552,0.6551933586597443,1316.232304096222,0.10795899,1126.56,0.009095285,638.92007305,1.7372118,472,316,647168,647168
-0.0011141129,8.939999,0.8151372820138931,1320.565890789032,0.07675781,1124.71,0.0063628294,638.15591211,1.7303274,468,317,649216,649216
-0.0023566661,9.342196,0.5529840588569641,1324.9366569519043,0.09233399,1142.58,0.007909374,649.5836194000001,1.7278824,486,318,651264,651264
-0.0001699935,7.3529305,0.7407534718513489,1329.1496133804321,0.06479492,1161.09,0.0055537377,661.22214643,1.7224567,476,319,653312,653312
0.00041061928,15.857309,0.6167372465133667,1333.445639371872,0.1203125,1178.96,0.012541835,672.9204200300001,1.7117879,473,320,655360,655360
-0.0025501293,7.8113875,0.766617015004158,1337.7676787376404,0.06992187,1194.01,0.0060932627,682.9084629700001,1.7133414,488,321,657408,657408
0.0004497224,8.091354,0.7091816961765289,1341.9631707668304,0.064501956,1212.57,0.005641114,694.80537842,1.7218459,495,322,659456,659456
-0.00238409,6.347358,0.7775022834539413,1346.1002657413483,0.042919923,1220.37,0.003847101,699.8259863800002,1.73102,471,323,661504,661504
5.2530297e-05,9.286578,0.5979823768138885,1350.4470953941345,0.11245117,1232.74,0.015817003,708.0575057500002,1.7411232,464,324,663552,663552
-0.0033137328,8.264423,0.7164106965065002,1354.8523547649384,0.097998045,1244.4,0.007812319,715.8512875600002,1.7575471,473,325,665600,665600
0.001243835,8.145563,0.7141974866390228,1359.1819875240326,0.1430664,1257.37,0.014215054,724.3179829600002,1.7573372,488,326,667648,667648
-0.001569598,7.386584,0.6709307432174683,1363.3728890419006,0.1071289,1275.17,0.010175308,735.8425934600001,1.7618567,492,327,669696,669696
-0.0048058997,8.173491,0.6427352428436279,1367.533145904541,0.104199216,1287.83,0.009724205,743.8781515100001,1.7666057,462,328,671744,671744
-0.0037019127,6.9808807,0.6562934219837189,1371.9639909267426,0.05961914,1297.62,0.0053291842,750.3473112199999,1.7579705,451,329,673792,673792
-0.00076889445,7.9157906,0.6830687522888184,1376.5035200119019,0.03330078,1310.35,0.0030487312,758.3660613099997,1.7609392,470,330,675840,675840
-0.0003481701,8.816532,0.606403112411499,1380.8524944782257,0.10966797,1323.09,0.009664264,766.7654365199998,1.7554365,481,331,677888,677888
-0.0012405422,6.9615035,0.5950284898281097,1385.1082649230957,0.05605469,1335.22,0.004956073,774.2507796499999,1.7576338,463,332,679936,679936
-0.0003269086,7.1224394,0.6470139026641846,1389.5304622650146,0.037646484,1350.81,0.0036953315,783.9261521799999,1.7650588,457,333,681984,681984
-0.00091317354,7.4322457,0.7086611688137054,1394.0040290355682,0.11074219,1361.73,0.009962412,791.2639682699999,1.7635729,480,334,684032,684032
-0.0013186138,8.382208,0.7713886052370071,1398.2694413661957,0.05,1373.79,0.0043618293,799.81865009,1.7673099,517,335,686080,686080
-0.0048339535,8.675108,0.7655274271965027,1402.2278244495392,0.12929687,1387.44,0.012183573,809.1962842600001,1.7750677,486,336,688128,688128
-0.00242022,6.8923264,0.7478531897068024,1406.4406983852386,0.084472656,1398.6,0.007089626,816.6824127100001,1.7852958,494,337,690176,690176
-0.0023966625,8.3921795,0.7359634935855865,1410.5846674442291,0.08911133,1398.6,0.0070769438,817.52276785,1.783992,480,338,692224,692224
0.00048741171,10.466167,0.5933928489685059,1414.8511853218079,0.08730469,1411.18,0.007916019,825.8510715400001,1.7874836,497,339,694272,694272
-0.002225164,6.7460976,0.7489465475082397,1418.9699838161469,0.06123047,1427.97,0.0048546097,836.697529,1.7943846,492,340,696320,696320
-0.005966282,8.1166935,0.7486561238765717,1423.130618095398,0.12431641,1443.81,0.010846023,847.35515367,1.7995567,504,341,698368,698368
-0.001345952,7.863341,0.6926974952220917,1427.191525220871,0.06508789,1457.55,0.0055765817,856.25368881,1.8003013,492,342,700416,700416
-0.0012663687,10.936478,0.6533238887786865,1431.3469290733337,0.055517577,1470.29,0.004620189,865.07098023,1.7989239,478,343,702464,702464
-0.0019772728,8.149084,0.7527263313531876,1435.6316456794739,0.08457031,1483.14,0.0079254415,873.8538674700001,1.801033,503,344,704512,704512
0.0024628171,8.688721,0.7497630715370178,1439.7005801200867,0.08149414,1496.57,0.008185124,882.83829515,1.7990481,498,345,706560,706560
-0.0005244631,8.681117,0.7499023079872131,1443.8110585212708,0.08735351,1514.59,0.0077936286,895.2013226099999,1.8020855,508,346,708608,708608
-0.000112765854,11.122672,0.7204588055610657,1447.839574098587,0.08549805,1530.39,0.008063751,905.4016030099999,1.8026539,501,347,710656,710656
-0.0012719212,7.721377,0.6588563024997711,1451.9263908863068,0.078271486,1546.13,0.0069945953,915.40558195,1.8017366,493,348,712704,712704
0.0005756422,6.9739175,0.7076902389526367,1456.0791113376617,0.033691406,1561.96,0.003267189,925.5309421999998,1.7944539,495,349,714752,714752
-0.0053977966,9.089345,0.7119153141975403,1460.215214729309,0.08515625,1576.99,0.008875119,935.0350186699999,1.7962682,492,350,716800,716800
-0.00027751847,7.838271,0.6753828227519989,1464.3742833137512,0.047265626,1592.85,0.0049612946,944.8919367199998,1.7997974,492,351,718848,718848
-0.0029518467,8.148766,0.6609780490398407,1468.529795408249,0.068554685,1607.23,0.007324733,954.22884253,1.8056583,459,352,720896,720896
0.0020335922,9.320535,0.7757368981838226,1472.9861469268799,0.08525391,1607.23,0.0072068213,955.13181955,1.8043102,486,353,722944,722944
-0.0014394207,10.45759,0.7504128366708755,1477.200162410736,0.05214844,1625.71,0.004689821,967.47618891,1.8011194,503,354,724992,724992
-0.0007046106,6.380042,0.6782891154289246,1481.2656080722809,0.07919922,1625.71,0.007006141,967.9582585500002,1.7968553,489,355,727040,727040
-0.0035623047,8.124907,0.722154825925827,1485.4466745853424,0.08295898,1639.63,0.006749768,977.19138015,1.7896458,482,356,729088,729088
0.0020445317,7.4104104,0.7173978984355927,1489.6926946640015,0.06435547,1651.69,0.0057092644,985.5387626200002,1.7781302,494,357,731136,731136
0.00064619054,7.7732096,0.6782169938087463,1493.8382470607758,0.08266602,1665.53,0.00819211,994.45101451,1.7739496,466,358,733184,733184
0.0037415393,10.4769945,0.611216276884079,1498.2277019023895,0.07329102,1665.53,0.007097864,995.2235346800002,1.7726892,481,359,735232,735232
0.0015045371,8.366339,0.6566556096076965,1502.482238292694,0.08662109,1675.41,0.0075333663,1001.9932009100002,1.7708399,476,360,737280,737280
0.00032532954,7.642413,0.6114926636219025,1506.7795548439026,0.106054686,1680.2,0.009489334,1005.2486355300002,1.7579851,464,361,739328,739328
0.00035353852,9.888938,0.7193532884120941,1511.189344882965,0.08183594,1687.66,0.006893632,1010.7461906600001,1.7535204,502,362,741376,741376
0.00028074518,10.752901,0.6912733316421509,1515.2614061832428,0.03178711,1700.47,0.0033120636,1019.4657626800002,1.7493681,490,363,743424,743424
0.0006433747,7.1175103,0.7458622753620148,1519.43603348732,0.06899414,1702.8,0.006006628,1020.8399479500002,1.739898,486,364,745472,745472
-0.0012078497,8.715822,0.6155354380607605,1523.6488263607025,0.043652344,1716.68,0.0044155424,1029.9345554200002,1.729508,472,365,747520,747520
-0.002509497,7.4387107,0.7786719053983688,1527.9815950393677,0.08754883,1716.68,0.006948862,1030.5147731000002,1.7255735,500,366,749568,749568
-0.0006324246,8.70774,0.7474596202373505,1532.0737113952637,0.067675784,1721.88,0.005745161,1034.55709426,1.7252547,485,367,751616,751616
-0.0004644757,9.471941,0.7052998244762421,1536.2919685840607,0.09443359,1734.45,0.007914646,1043.50973312,1.7231004,473,368,753664,753664
0.00027089202,11.794894,0.7254844307899475,1540.6189193725586,0.0921875,1734.45,0.007622247,1044.6856179200001,1.7148678,490,369,755712,755712
-0.0018487448,9.365256,0.5708601474761963,1544.798146724701,0.102832034,1734.45,0.010062726,1045.59823888,1.7149789,472,370,757760,757760
-0.0046212943,7.5113654,0.6402750611305237,1549.1324656009674,0.10024414,1741.03,0.008153113,1050.08099989,1.7155203,480,371,759808,759808
-0.0010094796,6.998633,0.7216996252536774,1553.396713256836,0.06889649,1746.65,0.006185855,1053.7988276299998,1.7142451,474,372,761856,761856
-0.002470914,9.776091,0.5836994051933289,1557.715743303299,0.07578125,1755.45,0.006885457,1059.80247846,1.7154907,484,373,763904,763904
0.001699501,9.329438,0.6971319913864136,1561.9406225681305,0.07558594,1766.85,0.006738828,1067.91742212,1.7248752,498,374,765952,765952
-0.0013063558,11.530976,0.7045944631099701,1566.0528857707977,0.07104492,1777.43,0.007429765,1075.06369625,1.727141,495,375,768000,768000
-0.0031337258,7.794346,0.7277100384235382,1570.1902706623077,0.08642578,1791.17,0.007688001,1083.8460827500003,1.7274843,501,376,770048,770048
-0.0013260209,8.190027,0.703517347574234,1574.2708599567413,0.08129883,1802.84,0.0069101714,1092.1893824200001,1.730005,475,377,772096,772096
-0.0008465817,8.243606,0.7218384444713593,1578.580183506012,0.061865233,1816.85,0.005088063,1101.7658609100004,1.7267237,501,378,774144,774144
-0.00013313994,10.780584,0.7373723089694977,1582.6641881465912,0.07514648,1828.26,0.0065407767,1109.70508082,1.7326005,501,379,776192,776192
1.0886084e-05,8.71502,0.7480850219726562,1586.7487351894379,0.10112305,1840.38,0.009959129,1118.04860703,1.7516139,505,380,778240,778240
-0.0002814858,9.011114,0.6906411349773407,1590.7974066734314,0.06411133,1851.0,0.005641302,1124.81424962,1.7618685,511,381,780288,780288
-0.0031416626,9.339895,0.7854189723730087,1594.8006262779236,0.083740234,1851.0,0.0073186113,1125.37205031,1.7687705,481,382,782336,782336
-0.0022252726,11.070734,0.6801806390285492,1599.0554659366608,0.045458984,1857.66,0.0041416707,1130.6871991500002,1.7709191,504,383,784384,784384
-8.062756e-05,9.833655,0.7257131934165955,1603.1115839481354,0.08198242,1857.66,0.0068010404,1131.64107241,1.7626402,481,384,786432,786432
-0.0023362343,8.462118,0.8100521266460419,1607.3656163215637,0.07475586,1857.66,0.006509782,1132.4103659300001,1.7577235,505,385,788480,788480
-0.0014256161,8.207447,0.7267051041126251,1611.4173328876495,0.06455078,1857.66,0.005437856,1133.5567371700001,1.761212,481,386,790528,790528
-0.005446867,9.131753,0.8032996505498886,1615.6691422462463,0.08457031,1857.66,0.0067602196,1133.0461886800001,1.7630374,500,387,792576,792576
-0.0015372727,8.622877,0.7689331620931625,1619.7599606513977,0.061279297,1857.66,0.005385245,1134.19723028,1.7733113,510,388,794624,794624
