approxkl,time_elapsed,clipfrac,policy_entropy,total_timesteps,serial_timesteps,fps,value_loss,policy_loss,n_updates,explained_variance,ep_reward_mean,ep_len_mean
0.0040511647,827.8413758277893,0.045556642,1.717564,387072,387072,492,7.156131,-0.0045872927,189,0.9216577485203743,218.72469460999997,433.99
0.0027430034,831.9977600574493,0.028710937,1.7181143,389120,389120,497,5.2133145,-0.001456204,190,0.9343442842364311,220.66040456,437.19
0.004961997,836.112649679184,0.051757812,1.7213589,391168,391168,497,8.890337,-0.004767225,191,0.884067066013813,220.51803784,437.33
0.003676897,840.2328989505768,0.036230467,1.7171837,393216,393216,498,3.111992,-0.0049909553,192,0.9611159563064575,221.77669193000003,439.49
0.0034939568,844.3456692695618,0.035839844,1.7096987,395264,395264,510,6.418846,-0.0046283216,193,0.918085403740406,222.10348484000005,439.86
0.0051916568,848.3553228378296,0.05581055,1.7041264,397312,397312,506,8.779239,-0.0039265133,194,0.9093382358551025,223.18613814,441.44
0.0049883067,852.4031403064728,0.05229492,1.6979355,399360,399360,487,8.75033,-0.0055020414,195,0.873606875538826,222.13897839,440.01
0.0035473492,856.603372335434,0.036230467,1.6927223,401408,401408,532,7.970254,-0.0014143762,196,0.9031587392091751,223.8895527,442.32
0.0031269304,860.4521420001984,0.035595704,1.6949313,403456,403456,513,4.7441926,-0.0036530788,197,0.9450754784047604,224.59465226999998,444.0
0.0048073884,864.4394617080688,0.0578125,1.7039719,405504,405504,499,6.374734,-0.0039794603,198,0.9329594075679779,225.40950326999996,444.83
0.0038338355,868.5440878868103,0.043261718,1.7104889,407552,407552,509,8.4364605,-0.0025772152,199,0.9107966497540474,226.93962777999997,446.26
0.003570721,872.5622406005859,0.039257813,1.7036259,409600,409600,486,7.58645,-0.0012942054,200,0.9113255515694618,226.24759593,444.59
0.0038079931,876.777346611023,0.045556642,1.7070067,411648,411648,497,3.316079,-0.005700511,201,0.9594968408346176,226.22667343,444.62
0.002500778,880.8963098526001,0.024169922,1.7149006,413696,413696,515,6.4253683,-0.0016623354,202,0.9326400905847549,227.70675674000003,446.48
0.002503296,884.8688337802887,0.02758789,1.7076823,415744,415744,497,6.381342,-0.0019311418,203,0.923199474811554,226.0081749,443.55
0.0052134064,888.9833965301514,0.05678711,1.7055019,417792,417792,511,3.9344857,-0.0046829497,204,0.9596832767128944,224.80805271999995,440.3
0.004480948,892.9910635948181,0.05131836,1.7131815,419840,419840,492,4.893207,-0.0050972174,205,0.9489041082561016,224.19144709,438.69
0.0030649854,897.1512455940247,0.031835936,1.7229553,421888,421888,501,9.203738,-0.0033596247,206,0.9012514427304268,221.69015861999992,433.47
0.004649701,901.2370853424072,0.049609374,1.7132555,423936,423936,504,6.843917,-0.002766229,207,0.9310334026813507,220.35042327,430.04
0.00456614,905.2981758117676,0.046191406,1.7142464,425984,425984,510,8.089478,-0.006220459,208,0.9188215285539627,214.84692091,421.04
0.0059192576,909.3127074241638,0.07290039,1.7281723,428032,428032,521,2.5526986,-0.00285918,209,0.9742936212569475,213.32176830000003,417.67
0.0033515964,913.2414207458496,0.034277342,1.7347838,430080,430080,516,3.3905685,-0.002934929,210,0.9636976830661297,212.75164295,415.56
0.0031230901,917.2063884735107,0.031640626,1.7340872,432128,432128,489,3.969981,-0.0035926912,211,0.9603337608277798,211.40393408000003,412.34
0.0043615415,921.387857913971,0.043603517,1.746802,434176,434176,520,5.9547844,-0.005964453,212,0.9402183890342712,208.55973842,406.44
0.0042143087,925.326114654541,0.04892578,1.7649826,436224,436224,500,4.832082,-0.0013566448,213,0.9475800022482872,207.21909968999998,403.74
0.0049792733,929.4187157154083,0.058740236,1.7762804,438272,438272,505,6.4884844,-0.0008738649,214,0.9334756657481194,208.85787133999997,405.39
0.0046709264,933.4729347229004,0.055126954,1.7872051,440320,440320,498,2.716917,-0.004441189,215,0.9692423418164253,208.84895649,404.35
0.0030352713,937.5849244594574,0.031347655,1.795479,442368,442368,493,7.110704,-0.0027726772,216,0.9167352020740509,208.52529971,404.04
0.0046251146,941.7361636161804,0.05263672,1.7935928,444416,444416,518,3.5428283,-0.003032486,217,0.9616204127669334,207.72852112999996,402.1
0.0042181155,945.6888313293457,0.04863281,1.7901325,446464,446464,492,5.409421,-0.0042100283,218,0.9331228882074356,207.91945019,403.37
0.004177711,949.846381187439,0.045947265,1.7857109,448512,448512,499,6.784375,-0.0009105963,219,0.926723062992096,207.32652504,402.67
0.0035883945,953.9489989280701,0.038623046,1.7927847,450560,450560,505,6.414041,-0.0018993197,220,0.9328920096158981,208.62104488999998,404.54
0.0031650956,958.0032291412354,0.034228515,1.7998976,452608,452608,509,8.036345,-0.0026896256,221,0.906298816204071,206.78136745,401.33
0.0025424953,962.0207908153534,0.025048828,1.802589,454656,454656,508,7.3377714,-0.0017442896,222,0.9030610918998718,205.43217306999998,398.81
0.0034036816,966.0523719787598,0.03803711,1.8025938,456704,456704,513,5.6312227,-0.005652358,223,0.9439832270145416,203.89678283000003,395.77
0.004666936,970.0382475852966,0.05390625,1.8065586,458752,458752,498,3.779766,-0.0042324234,224,0.9631886258721352,204.60743365000002,396.85
0.00526595,974.1462531089783,0.054248046,1.8085511,460800,460800,504,5.0658746,-0.003401593,225,0.9411512762308121,204.44136661000002,396.54
0.0039547095,978.2080461978912,0.042382814,1.807917,462848,462848,497,6.66266,-0.001064299,226,0.9340501353144646,204.60600721000003,396.94
0.005787675,982.3262841701508,0.06586914,1.813764,464896,464896,507,7.6756983,-0.0061538266,227,0.9046696275472641,205.1091888,398.79
0.0026890389,986.3656210899353,0.026806641,1.8134644,466944,466944,510,5.281942,-0.0031733192,228,0.9390006735920906,207.87397780000003,403.25
0.0038271528,990.3798310756683,0.041015625,1.807983,468992,468992,510,5.2284856,-0.0026158146,229,0.9412728101015091,210.49869148999997,407.68
0.002559336,994.3894925117493,0.023242187,1.809643,471040,471040,501,6.0710716,-0.002847541,230,0.9178485050797462,210.59994798000002,408.81
0.004730536,998.4720513820648,0.049853515,1.8123595,473088,473088,509,4.437723,-0.0028243896,231,0.9556602463126183,211.26235651999997,409.02
0.0059662717,1002.4926092624664,0.06796875,1.8128275,475136,475136,501,6.213055,-0.0041160407,232,0.9343103468418121,215.81959327,415.89
0.004221333,1006.581006526947,0.044189453,1.8033335,477184,477184,491,4.236842,-0.0030317542,233,0.9474845603108406,216.54446634999996,416.97
0.0032682722,1010.7475364208221,0.034863282,1.8045183,479232,479232,498,5.7918415,-0.001344854,234,0.9297611936926842,216.90155661999998,418.07
0.002146793,1014.8559038639069,0.018115234,1.8042206,481280,481280,494,5.298141,-0.0017587664,235,0.93271853774786,218.40726744,422.09
0.003871316,1019.0021116733551,0.042285156,1.8017277,483328,483328,497,3.3915875,-0.0053814724,236,0.9591775797307491,218.77114509999998,423.06
0.0062566414,1023.1171979904175,0.074804686,1.8009193,485376,485376,492,2.8821838,-0.003997127,237,0.9694120828062296,220.22574439,424.48
0.0043659015,1027.2798051834106,0.046679687,1.7900732,487424,487424,516,3.5606487,-0.0044464124,238,0.958001621067524,220.75248857,425.39
0.0035162203,1031.243099451065,0.034277342,1.7880596,489472,489472,483,5.07481,-0.0044399933,239,0.943508330732584,222.93094791,428.77
0.00611515,1035.4784967899323,0.075683594,1.7914174,491520,491520,485,3.1478467,-0.005546323,240,0.9681522138416767,223.95244021,430.12
0.005234101,1039.697657585144,0.05444336,1.8055828,493568,493568,485,5.0221457,-0.002693997,241,0.947848480194807,224.75974209,430.5
0.005327723,1043.9161596298218,0.05234375,1.8163189,495616,495616,490,5.1581545,5.3099125e-06,242,0.9329162016510963,225.61017827999996,432.39
0.004510863,1048.0920555591583,0.05239258,1.812032,497664,497664,518,2.6342828,-0.0050887372,243,0.9741582330316305,228.63551171999998,436.41
0.003557728,1052.044224023819,0.040527344,1.8092506,499712,499712,501,7.9069777,-0.0022511492,244,0.9199130311608315,232.10087581000005,441.98
0.0038970322,1056.1293473243713,0.04135742,1.8053923,501760,501760,501,2.8042815,-0.0030097882,245,0.9686456024646759,233.27817547999996,443.48
0.0072711846,1060.2102029323578,0.081445314,1.8001268,503808,503808,504,4.4365516,-0.0005694834,246,0.9539052434265614,234.59822585999999,446.25
0.0055133486,1064.2691564559937,0.062207032,1.7886995,505856,505856,489,6.1766243,-0.0038939607,247,0.9297179579734802,236.89856835999998,450.44
0.0034178016,1068.4564895629883,0.037841797,1.7751955,507904,507904,452,4.615256,-0.0015663073,248,0.9521507285535336,241.80965353000002,458.8
0.0070365234,1072.984278678894,0.08334961,1.7670552,509952,509952,499,5.952576,-0.003594996,249,0.9334723427891731,243.28175958999998,461.08
0.005859114,1077.088253736496,0.0703125,1.7655056,512000,512000,496,5.283062,-0.0048508467,250,0.9423820525407791,246.78039700000005,467.09
0.0050507756,1081.2124409675598,0.05810547,1.764344,514048,514048,490,4.241462,-0.003949082,251,0.9486929215490818,249.83469334,471.75
0.003454681,1085.3856961727142,0.034326173,1.7523279,516096,516096,503,5.838681,0.0009902045,252,0.9373029991984367,251.80495897000003,475.74
0.005906839,1089.4500570297241,0.06611328,1.7294916,518144,518144,520,14.092478,-0.0053794044,253,0.7911855578422546,252.09810495000002,477.67
0.004574196,1093.3878808021545,0.042138673,1.710624,520192,520192,506,4.697362,-0.00013864103,254,0.9459121935069561,256.82482252,485.06
0.0070876577,1097.429518699646,0.08505859,1.7078454,522240,522240,487,9.189545,-0.0026071828,255,0.8817485794425011,255.96761633000003,485.25
0.00531857,1101.6288387775421,0.060595702,1.7045288,524288,524288,510,9.257263,-0.0026647048,256,0.8892924189567566,253.41713987,483.01
0.0037865527,1105.6390914916992,0.038476564,1.6992092,526336,526336,486,4.8506074,-0.003170936,257,0.9377824440598488,257.6074514,490.6
0.005749651,1109.851054906845,0.05605469,1.6894068,528384,528384,493,8.601575,-0.0052047833,258,0.923515610396862,260.40283404,494.57
0.004711139,1114.0011434555054,0.05283203,1.6808422,530432,530432,485,6.774975,-0.0025046102,259,0.9170396625995636,263.53255146,499.22
0.0050421655,1118.220763206482,0.055322267,1.6748177,532480,532480,487,4.294116,-0.0015512555,260,0.9429061487317085,267.81487831999993,507.0
0.0048305867,1122.4244470596313,0.05698242,1.6726418,534528,534528,476,10.123114,-0.0029237429,261,0.8954797312617302,273.85049728,517.61
0.006961803,1126.7227056026459,0.08017578,1.6680502,536576,536576,488,17.153708,-0.0027186973,262,0.7079117298126221,273.41458014,519.46
0.0077062235,1130.9133775234222,0.080126956,1.6704603,538624,538624,495,5.9268656,-0.0018910479,263,0.9231922402977943,277.83986223,528.06
0.004961076,1135.0452027320862,0.05605469,1.6681387,540672,540672,493,3.4668,-0.003430161,264,0.9542445950210094,282.87325255999997,537.23
0.0049950136,1139.1996734142303,0.051171876,1.6546528,542720,542720,493,3.9593117,-0.007414668,265,0.9500334113836288,286.04994399,543.39
0.007010591,1143.3492119312286,0.078466795,1.6381552,544768,544768,467,9.554713,-0.0015796933,266,0.898727647960186,287.39718744,545.59
0.0053620795,1147.7292199134827,0.06010742,1.6213987,546816,546816,437,22.017195,-0.004268072,267,0.6451084017753601,296.5402633599999,560.71
0.0065265945,1152.406679391861,0.074560545,1.6155655,548864,548864,429,13.4514065,-0.0014600337,268,0.7546577006578445,305.67958817000005,576.5
0.0082419235,1157.1700236797333,0.11020508,1.6117077,550912,550912,482,9.085963,-0.0063352026,269,0.8701964914798737,312.76752739,588.34
0.00576661,1161.4162600040436,0.071777344,1.6073723,552960,552960,469,10.043993,-0.00093933445,270,0.6704669296741486,322.65751422,604.35
0.006790963,1165.7760317325592,0.08110352,1.6041151,555008,555008,460,8.731507,0.0009072221,271,0.7481884956359863,331.97312957,620.47
0.007328884,1170.2262001037598,0.0949707,1.6100254,557056,557056,445,11.504757,-0.0038566187,272,0.6829674541950226,340.27473838000003,635.42
0.0067137247,1174.8287498950958,0.076220706,1.6067545,559104,559104,439,8.117016,-0.0028460058,273,0.7856556624174118,348.38606994,649.29
0.011045365,1179.4932537078857,0.121679686,1.597838,561152,561152,461,7.6885056,-0.00049374497,274,0.7404011785984039,357.93387376,665.8
0.004092395,1183.9362015724182,0.04453125,1.5856358,563200,563200,459,9.606928,-0.0019718872,275,0.5318742096424103,367.23670184,680.64
0.0070547424,1188.392548084259,0.06933594,1.5691655,565248,565248,454,9.867178,0.003604581,276,0.6392090022563934,376.96967490000003,696.71
0.0074803485,1192.903248310089,0.09067383,1.5456139,567296,567296,464,8.139326,0.0010168193,277,0.6714923977851868,387.34784435,713.37
0.011266625,1197.3099899291992,0.119091794,1.5289087,569344,569344,474,6.4777665,0.002767121,278,0.6606375575065613,396.9807296000001,729.22
0.007782951,1201.6263673305511,0.09077148,1.5223708,571392,571392,457,6.784837,-0.0004947561,279,0.6962325870990753,406.28339437,744.64
0.00827321,1206.101569890976,0.09765625,1.5189866,573440,573440,438,7.2874384,8.734587e-05,280,0.757996991276741,416.1190576100001,760.66
0.006249099,1210.7679421901703,0.07216797,1.5172216,575488,575488,453,8.82566,-0.0008255591,281,0.4743543267250061,426.9638763800001,777.63
0.007917411,1215.2852895259857,0.08803711,1.5133297,577536,577536,469,10.136444,0.0017535954,282,0.6964536309242249,434.87987498,790.47
0.008254523,1219.6440253257751,0.103564456,1.508211,579584,579584,462,7.9010468,-0.00148351,283,0.5858469009399414,443.4694747699999,803.54
0.0062843645,1224.06836271286,0.08115234,1.5079103,581632,581632,463,6.200419,-0.0021762003,284,0.6658380329608917,452.4551209899999,818.44
0.005310722,1228.4899587631226,0.061328124,1.5062537,583680,583680,467,6.546332,-0.00027964148,285,0.6354838609695435,462.96069934,835.46
0.022323642,1232.8680551052094,0.1050293,1.50892,585728,585728,461,9.725799,-0.0059807915,286,0.6047428846359253,473.10783254,852.7
0.008184036,1237.3041648864746,0.09370117,1.5224793,587776,587776,498,6.6977186,-0.0018525876,287,0.6914665102958679,481.29024365000004,868.34
0.005306701,1241.4101095199585,0.06430664,1.535067,589824,589824,449,6.323298,-0.0010281835,288,0.41183561086654663,491.26539055,884.37
0.008935744,1245.9716923236847,0.08916016,1.5547183,591872,591872,488,5.2082057,-0.0014312441,289,0.8729822784662247,491.64859949,885.25
0.004643367,1250.1652219295502,0.054394532,1.5642798,593920,593920,455,9.846652,-0.0014726038,290,0.5144234001636505,501.65441483999996,901.21
0.009681513,1254.6597769260406,0.113378905,1.5638407,595968,595968,445,7.368455,-0.0034353011,291,0.5027728080749512,512.02317546,917.19
0.003943532,1259.2591001987457,0.044433594,1.5708754,598016,598016,477,9.148225,-0.0030357945,292,0.7454351782798767,522.78017462,934.97
0.0054155355,1263.5489249229431,0.06665039,1.5725473,600064,600064,453,6.813756,-0.004196896,293,0.5871662199497223,531.664485,949.51
0.009534916,1268.0671799182892,0.114550784,1.5632834,602112,602112,474,6.854247,-0.002917134,294,0.6872621774673462,543.18894537,967.4
0.009978829,1272.3880169391632,0.11621094,1.5508697,604160,604160,485,6.4712877,-0.003544775,295,0.6485525369644165,552.2664859900001,981.3
0.005571111,1276.6054782867432,0.06499024,1.5511758,606208,606208,474,13.454092,-0.0026971789,296,0.7336746156215668,558.9509115100001,990.74
0.012463575,1280.920196056366,0.12861328,1.5560615,608256,608256,454,6.488524,0.0017147142,297,0.5098648369312286,568.55005242,1005.98
0.008554839,1285.4238860607147,0.107617185,1.5501082,610304,610304,439,7.8280005,-0.00088605937,298,0.46706992387771606,578.97567071,1022.87
0.017626472,1290.0817549228668,0.16665038,1.5543478,612352,612352,460,7.5631704,-0.0012894482,299,0.5412445962429047,588.12056981,1037.62
0.0080880355,1294.5304436683655,0.087890625,1.5519997,614400,614400,453,9.8282995,0.0011803785,300,0.1641932725906372,597.95506537,1053.6
0.009226811,1299.0457396507263,0.11625977,1.5460485,616448,616448,463,6.5507994,0.001498076,301,0.5437891781330109,609.5881173600001,1072.04
0.0116942115,1303.4659585952759,0.12470703,1.5385808,618496,618496,467,3.9164867,-0.0033815005,302,0.8146797567605972,608.47802037,1070.02
0.0060532275,1307.8496704101562,0.07163086,1.5303096,620544,620544,420,11.335937,-0.0007731489,303,0.15127772092819214,617.92088651,1084.96
0.0067368476,1312.7160465717316,0.08110352,1.5361544,622592,622592,488,16.955738,-0.0016543331,304,0.7085705101490021,623.0081232,1091.81
0.01116048,1316.9084270000458,0.091992185,1.5470713,624640,624640,463,11.176929,-0.007276412,305,0.6114407181739807,629.87167115,1102.86
0.008878721,1321.32834982872,0.0993164,1.5436269,626688,626688,483,6.95394,0.00063589675,306,0.6193306744098663,639.14609061,1117.31
0.0075988984,1325.5677511692047,0.08491211,1.5265161,628736,628736,458,9.686857,5.899123e-05,307,0.6792823970317841,648.21610062,1130.91
0.009259252,1330.0351984500885,0.103271484,1.5201659,630784,630784,480,5.4576735,-0.00055315,308,0.6597098112106323,647.00458573,1128.66
0.004846148,1334.3008465766907,0.05703125,1.5192034,632832,632832,481,13.2034025,-0.0037919544,309,0.6186776459217072,658.83043695,1145.96
0.0071666487,1338.5577595233917,0.08867188,1.5191475,634880,634880,464,8.464507,-0.0016911039,310,0.5792467594146729,667.9850191700002,1160.13
0.007237072,1342.9688873291016,0.08642578,1.5158587,636928,636928,488,7.9591775,-0.0027500466,311,0.4182360768318176,676.91062418,1174.07
0.008794708,1347.1644005775452,0.095898435,1.5143745,638976,638976,473,7.6165648,0.002502916,312,0.6023928225040436,685.8824230099999,1189.12
0.006858931,1351.4876809120178,0.08310547,1.5141999,641024,641024,457,8.866408,-0.0034532708,313,0.4315987825393677,695.0127163399999,1203.35
0.0067036226,1355.9645493030548,0.08115234,1.5068617,643072,643072,485,6.3193774,-0.003459944,314,0.6457476615905762,704.0235285999998,1217.95
0.0112519115,1360.1838638782501,0.12788086,1.5047572,645120,645120,467,7.319047,-0.00092396804,315,0.6838652491569519,713.6075668499999,1233.0
0.010875157,1364.567633152008,0.12177734,1.5162741,647168,647168,505,7.890933,-0.0017120736,316,0.6835813522338867,725.2072375399999,1250.9
0.00923126,1368.6207964420319,0.11352539,1.527322,649216,649216,507,7.023099,0.0016026059,317,0.7840023785829544,733.5626473,1269.23
0.0076891324,1372.655701160431,0.08725586,1.5295357,651264,651264,458,8.797807,0.0019751342,318,0.5517387688159943,742.9078924600002,1283.46
0.010563077,1377.1256411075592,0.13164063,1.529259,653312,653312,477,6.81528,-0.0048236456,319,0.6230848729610443,752.2782332500002,1297.58
0.010122651,1381.4178025722504,0.11835937,1.5271115,655360,655360,488,8.623461,-0.0024611787,320,0.6152491271495819,763.5206031600002,1315.43
0.01075587,1385.6090912818909,0.13681641,1.5272343,657408,657408,473,7.7869544,-0.0068333084,321,0.662792831659317,774.2242531300002,1331.0
0.010483718,1389.937175989151,0.08896484,1.5296701,659456,659456,488,10.98618,-0.0065025203,322,0.7275489270687103,787.3297269200001,1351.13
0.0077736094,1394.1322298049927,0.07919922,1.5145874,661504,661504,521,8.863691,-0.0026024918,323,0.43920642137527466,794.49669271,1367.07
0.006506058,1398.0564608573914,0.072460935,1.502754,663552,663552,476,7.9090385,0.0013362295,324,0.5413297712802887,804.80352486,1383.14
0.0065230345,1402.3531141281128,0.08129883,1.5031055,665600,665600,473,7.956132,-0.0008472751,325,0.629893571138382,814.0865963700002,1396.86
0.0061937994,1406.676569700241,0.068798825,1.4964752,667648,667648,487,7.672245,-0.0026862347,326,0.6667012274265289,823.5280237900001,1410.2
0.0074289837,1410.8745787143707,0.09121094,1.4989938,669696,669696,493,7.352655,0.00027567596,327,0.6648046672344208,832.2325631100002,1423.57
0.008105042,1415.024578332901,0.09736328,1.5016108,671744,671744,486,7.4562316,-0.00070295355,328,0.6291179955005646,841.01328878,1436.19
0.0033106967,1419.2368295192719,0.03671875,1.5035508,673792,673792,471,7.965902,-0.001279935,329,0.6607266962528229,852.06109056,1453.02
0.011938404,1423.5774326324463,0.1274414,1.5153862,675840,675840,490,4.4212794,-0.0033541578,330,0.8478495180606842,850.22645968,1450.3
0.008259361,1427.751131772995,0.09257813,1.5197489,677888,677888,462,10.044053,-0.0025411597,331,0.476986289024353,860.1448766899999,1464.75
0.010797981,1432.1772410869598,0.12973633,1.5123215,679936,679936,481,8.376715,-0.003343918,332,0.6291455626487732,868.9440167099998,1478.56
0.011304168,1436.4279470443726,0.12851563,1.5062951,681984,681984,493,8.792777,0.0012672646,333,0.6247202157974243,877.6518672699999,1491.26
0.01035543,1440.5792663097382,0.115917966,1.502644,684032,684032,489,8.02239,-0.002921826,334,0.6701614558696747,887.1522687599999,1504.84
0.006415881,1444.7670538425446,0.072705075,1.5158008,686080,686080,510,18.000528,-0.00045828597,335,0.44092804193496704,896.2986549100001,1517.35
0.0072550597,1448.7812922000885,0.0915039,1.5414047,688128,688128,507,7.4797387,-0.002028792,336,0.7934011220932007,897.8779282199998,1523.43
0.007427182,1452.8199903964996,0.09057617,1.555754,690176,690176,480,7.5982714,-0.0029607585,337,0.6914734840393066,908.49353815,1538.58
0.006202781,1457.082845211029,0.078466795,1.555661,692224,692224,486,8.33224,-0.0035734877,338,0.678303599357605,921.1131284299997,1556.6
0.005778139,1461.2970707416534,0.0668457,1.5577968,694272,694272,499,20.179996,0.0013373358,339,0.6714005172252655,928.24804687,1563.95
0.005061173,1465.3996737003326,0.062109374,1.5648512,696320,696320,492,14.148313,-0.003907322,340,0.7360356450080872,938.0823600100001,1576.08
0.00645051,1469.5610580444336,0.07280274,1.5624219,698368,698368,504,9.3110075,4.2881882e-05,341,0.7317151129245758,947.14659771,1587.47
0.008121413,1473.6221578121185,0.09335937,1.5548351,700416,700416,497,10.200995,-0.0033113945,342,0.6670332551002502,958.0637387500001,1602.42
0.008799796,1477.7355060577393,0.095703125,1.561891,702464,702464,523,9.564718,-0.003512721,343,0.6856439709663391,968.07195035,1615.85
0.009191722,1481.6460602283478,0.08916016,1.5720398,704512,704512,512,8.16119,-0.0062720017,344,0.780584990978241,968.4571505900001,1615.72
0.0051589375,1485.6402459144592,0.061669923,1.5828444,706560,706560,483,10.404351,-0.0011443222,345,0.6828784048557281,979.2082325,1629.98
0.0049130647,1489.8789269924164,0.051757812,1.5916461,708608,708608,477,16.470572,-0.0046583517,346,0.6829285323619843,990.15103205,1643.24
0.005228235,1494.1719551086426,0.06064453,1.600482,710656,710656,512,8.788913,0.0005742226,347,0.6113837659358978,990.3972860400002,1643.24
0.006962791,1498.1712884902954,0.085791014,1.6157299,712704,712704,526,13.820242,-0.0036435071,348,0.5826919078826904,989.8334757500002,1643.01
0.003983004,1502.0589728355408,0.04145508,1.6342156,714752,714752,498,11.180654,-0.0013865111,349,0.6605880558490753,994.6492023100001,1649.42
0.0074660806,1506.1659188270569,0.0909668,1.6331218,716800,716800,477,11.161265,-0.003919633,350,0.578227162361145,1004.69487838,1664.98
0.0067394795,1510.4551074504852,0.08530273,1.6401405,718848,718848,498,6.0354233,-0.0024895202,351,0.8171197921037674,999.9681989200002,1658.42
0.005153016,1514.5666863918304,0.05581055,1.6445719,720896,720896,505,14.162386,0.000396321,352,0.709194153547287,990.7155218,1640.73
0.006275869,1518.6184945106506,0.07397461,1.6414207,722944,722944,492,9.343107,-0.0042395988,353,0.6064349114894867,994.0751660999999,1642.8
0.005662604,1522.7803847789764,0.06762695,1.6345854,724992,724992,492,8.128123,-0.0006188713,354,0.6927297115325928,995.23366987,1642.8
0.0066259415,1526.9434759616852,0.08505859,1.6299219,727040,727040,493,13.580976,-0.006115645,355,0.7318196892738342,986.38586005,1625.97
0.0053704185,1531.0899851322174,0.06201172,1.6294479,729088,729088,517,14.580913,-0.002560088,356,0.7954703718423843,957.8513528899999,1578.59
0.0056076976,1535.0518682003021,0.06313477,1.6316669,731136,731136,503,18.063925,-0.0021321708,357,0.7339295148849487,938.1787597800001,1545.73
0.008271063,1539.1193318367004,0.09331055,1.6371822,733184,733184,490,8.436871,0.00105688,358,0.7092277407646179,950.1359921200002,1563.08
0.005422203,1543.2931971549988,0.06289063,1.6409584,735232,735232,492,8.142294,-0.0025041632,359,0.6566473841667175,950.8388796,1563.08
0.009513842,1547.4533619880676,0.1027832,1.6638944,737280,737280,426,3.5456169,-0.002556955,360,0.9216827303171158,940.3094005800002,1545.71
0.009204874,1552.250376701355,0.11025391,1.669565,739328,739328,473,10.4965725,-0.0053785844,361,0.676422119140625,941.9833291000001,1545.71
0.0067722267,1556.5807580947876,0.08251953,1.6774517,741376,741376,503,11.570563,-0.00026406616,362,0.5997890532016754,943.38346565,1545.71
0.0069774026,1560.6500957012177,0.079638675,1.6891416,743424,743424,496,22.158451,-0.0071298284,363,0.7127243876457214,931.21909223,1523.26
0.006810987,1564.7719795703888,0.070410155,1.6917588,745472,745472,492,11.259084,-0.0026146348,364,0.5677560865879059,942.02643625,1540.2
0.005143855,1568.927229642868,0.0597168,1.6915054,747520,747520,508,13.752533,-0.0023190165,365,0.7655430287122726,928.7014302499999,1522.7
0.008642357,1572.955837726593,0.116845705,1.6947622,749568,749568,479,8.61333,-0.005230797,366,0.5971791744232178,930.14720765,1522.7
0.0050734794,1577.2278938293457,0.059814453,1.6948586,751616,751616,488,12.658378,-0.0021188161,367,0.7619921267032623,930.19190527,1521.23
0.006926062,1581.4216556549072,0.08774414,1.7057146,753664,753664,512,9.476919,-0.0068062395,368,0.6792270541191101,928.88808726,1521.23
0.0053365408,1585.4150874614716,0.068847656,1.7166761,755712,755712,494,8.895589,-0.00093876227,369,0.6758104562759399,929.61318526,1521.23
0.0039250823,1589.5585527420044,0.045166016,1.7190739,757760,757760,493,9.344176,-0.0016385254,370,0.6105436682701111,930.2989577799999,1521.23
0.006778019,1593.710039138794,0.072070315,1.7162765,759808,759808,486,4.3811154,-0.008529667,371,0.8245882987976074,929.2645724099999,1519.91
0.0072862906,1597.9231522083282,0.08666992,1.7186382,761856,761856,499,9.511175,-0.0032640982,372,0.8388947248458862,929.8793223399999,1519.56
0.0073638717,1602.024798631668,0.0734375,1.7238039,763904,763904,501,11.791597,-0.0019347876,373,0.5623656809329987,931.7213308499998,1519.56
0.0060950955,1606.1109354496002,0.06977539,1.7173077,765952,765952,466,8.40459,-0.0055048475,374,0.7464183270931244,932.4362775799999,1519.56
0.0052335532,1610.4982182979584,0.05986328,1.71726,768000,768000,460,10.252799,-0.0030495801,375,0.6698935925960541,933.9461049499998,1519.56
0.0069453297,1614.9497895240784,0.06982422,1.7231518,770048,770048,484,10.403845,-0.0007447979,376,0.7104192972183228,935.41548588,1519.56
0.008020988,1619.1750049591064,0.09882812,1.7363514,772096,772096,493,11.34445,-0.0029486767,377,0.5382123589515686,947.1102480499999,1537.05
0.008588912,1623.3260126113892,0.10234375,1.7474422,774144,774144,467,11.231424,-0.002514081,378,0.5369279086589813,947.59165293,1537.05
0.005747541,1627.7061100006104,0.07241211,1.7491167,776192,776192,491,9.778849,-0.0008423389,379,0.6635211110115051,948.1547825100001,1537.05
0.00533411,1631.870017528534,0.06704102,1.7483971,778240,778240,482,7.4702516,-0.0014394401,380,0.8198323845863342,958.1375527700001,1554.6
0.003707774,1636.1164321899414,0.04135742,1.7493414,780288,780288,521,16.654955,-0.0015735533,381,0.7151182889938354,969.6073661499998,1570.69
0.008250749,1640.047129392624,0.10336914,1.7493817,782336,782336,491,10.9289465,-0.004676304,382,0.6482013165950775,970.9566337299999,1570.69
0.0052238544,1644.2122373580933,0.05883789,1.7461573,784384,784384,499,20.046556,0.0005504774,383,0.7151915431022644,960.3282134400001,1552.61
0.0064125597,1648.3089678287506,0.07905273,1.738259,786432,786432,488,8.510042,-0.0026682082,384,0.7022042274475098,971.5060555900002,1568.81
0.010627508,1652.5019943714142,0.11123047,1.7285875,788480,788480,496,9.043865,-0.004679936,385,0.6984408497810364,983.1929061100002,1586.17
0.0052252384,1656.6250462532043,0.05605469,1.7286918,790528,790528,503,12.090179,-0.0005535036,386,0.6872465312480927,985.2477932300001,1586.17
