ep_reward_mean,n_updates,serial_timesteps,ep_len_mean,value_loss,explained_variance,fps,approxkl,total_timesteps,policy_loss,policy_entropy,clipfrac,time_elapsed
1338.5188894629628,37,75776,1368.888888888889,20.28407,-0.0031298398971557617,429,0.0016617825,75776,-0.0002178844,3.7086902,0.00834961,188.62824058532715
1351.3280810363635,38,77824,1381.2545454545455,20.205505,0.0044869184494018555,444,0.0032605082,77824,-0.001185576,3.706529,0.036328126,193.3929738998413
1351.673802245614,39,79872,1381.2280701754387,36.125687,0.6494796276092529,373,0.0012787667,79872,-0.0011325916,3.7089272,0.009619141,197.99672722816467
1363.505231137931,40,81920,1392.7413793103449,20.291273,-0.005760669708251953,418,0.003017328,81920,-0.0015290562,3.7103782,0.028466797,203.4749059677124
1374.9962932542373,41,83968,1403.864406779661,20.045475,0.0022221803665161133,440,0.0019525137,83968,-0.0018647872,3.7133534,0.01928711,208.36638569831848
1385.7391524666668,42,86016,1414.6166666666666,18.076618,0.18229526281356812,417,0.0034499106,86016,-0.0033253501,3.731934,0.039794922,213.01663661003113
1396.4076420163938,43,88064,1425.016393442623,19.957361,0.01603919267654419,435,0.0018029746,88064,-0.0012005273,3.747399,0.017822266,217.92447519302368
1365.7095595,44,90112,1393.28125,26.643549,0.8058200776576996,348,0.0010238821,90112,-0.0011690289,3.7470822,0.0064941407,222.62707781791687
1375.9892012923078,45,92160,1403.3692307692309,19.942589,0.014150679111480713,456,0.004056287,92160,-0.0023167334,3.7608826,0.04506836,228.5011682510376
1386.0728707272729,46,94208,1413.1515151515152,20.19379,-0.0069332122802734375,444,0.0029880193,94208,-0.0008811294,3.772588,0.034570314,232.9862368106842
1395.7247827462686,47,96256,1422.641791044776,19.795897,0.014019548892974854,441,0.0021892195,96256,-0.00037178973,3.7698143,0.017529298,237.58975291252136
1405.2028125882352,48,98304,1431.8529411764705,20.238407,-0.005763411521911621,442,0.0038487986,98304,-0.0014777096,3.7574189,0.040527344,242.22846746444702
1414.3896846521739,49,100352,1440.7971014492753,20.03045,0.008409976959228516,387,0.0015327878,100352,-0.000943557,3.7622905,0.013720703,246.8621425628662
1423.2094339857142,50,102400,1449.4857142857143,19.13239,0.07205408811569214,397,0.002069757,102400,-0.0010827938,3.7704406,0.01875,252.15186285972595
1431.8358020985916,51,104448,1457.9295774647887,19.805033,0.02998453378677368,438,0.0020596993,104448,-0.00045284856,3.7639287,0.014892578,257.3100845813751
1440.2996348333334,52,106496,1466.138888888889,20.115795,0.0024452805519104004,432,0.0013736706,106496,0.00034267563,3.7573223,0.007958984,261.97655868530273
1448.4225081232878,53,108544,1474.123287671233,20.015026,0.008840441703796387,402,0.0022987374,108544,-0.0014610647,3.755914,0.021923829,266.715345621109
1438.1380714533334,54,110592,1463.2933333333333,23.7274,0.7122806906700134,403,0.0026584263,110592,-0.0047889957,3.767426,0.026904296,271.81023955345154
1446.1218805526316,55,112640,1471.0,20.259922,-0.0018146038055419922,414,0.0035050851,112640,-0.0020043186,3.779475,0.04018555,276.8827142715454
1453.7201590779223,56,114688,1478.5064935064936,19.686312,0.029559969902038574,373,0.0025218432,114688,-0.001719526,3.7832484,0.02446289,281.82703971862793
1461.0038050384617,57,116736,1485.820512820513,18.072353,0.1632266640663147,410,0.0015692951,116736,-0.000672463,3.785207,0.014160156,287.3164875507355
1451.4864435875,58,118784,1475.975,26.64776,0.5626712441444397,385,0.0016195696,118784,-0.00096884154,3.7834008,0.011425781,292.30162382125854
1458.577035728395,59,120832,1483.0493827160494,19.393328,0.048382580280303955,404,0.0033044093,120832,-0.0024128952,3.7754593,0.03642578,297.6113123893738
1465.5592726097561,60,122880,1489.9512195121952,19.903095,0.0269966721534729,398,0.004508092,122880,-0.0010339882,3.7847323,0.055419922,302.6782081127167
