#{"t_start": 1747746410.4671047, "env_id": null}
r,l,t
490.707016,518,1.682607
797.984466,829,3.5737
1280.70364,1333,7.106221
1733.874218,1792,11.684689
676.813739,708,13.363719
1971.006573,2049,18.43532
833.801215,862,20.244764
757.317378,808,22.29769
1253.350712,1287,25.461348
1423.680466,1461,29.126951
2006.411451,2049,35.30722
2005.897912,2049,40.217645
2030.183112,2049,45.091109
82.800079,88,45.590629
83.745439,89,46.085116
1118.032798,1168,49.003654
42.571522,45,49.241949
1976.512115,2049,54.315
84.859023,90,54.810277
124.13923,131,55.582546
598.64359,630,56.782874
2006.229703,2049,62.056556
1958.852646,2049,67.038058
96.697913,102,67.79723
2021.264887,2049,72.892168
1992.863268,2049,77.867503
144.23051,152,78.979011
2008.133452,2049,83.548786
2035.614096,2049,88.74801
1994.754188,2049,94.846318
1998.680939,2049,100.04895
2007.480054,2049,106.125428
1979.04838,2049,111.133683
48.216844,51,111.40768
2007.691068,2049,115.825067
36.599908,38,116.016387
1986.714477,2049,120.688458
99.242664,104,121.622223
125.60585,131,122.390651
2001.344573,2049,127.182277
2006.288054,2049,132.147031
2034.569221,2049,137.474951
2041.568037,2049,142.685523
2004.621907,2049,147.728162
143.382965,150,148.723279
2033.218684,2049,155.113732
2038.474398,2049,160.397549
1821.907988,1877,165.261369
2035.819549,2049,170.029045
52.27088,55,170.32882
2041.043896,2049,175.024034
2029.596131,2049,179.802927
2038.047948,2049,184.847521
2036.909259,2049,189.619066
2043.024426,2049,194.348859
2043.362822,2049,198.968238
678.999449,712,200.668383
2037.896678,2049,206.103408
2041.477896,2049,210.780737
2019.567846,2049,215.444748
2036.517015,2049,220.368196
2037.404482,2049,225.105393
97.280574,101,225.832627
89.860589,94,226.469687
2033.886276,2049,231.250712
2041.511384,2049,235.725367
2032.750976,2049,240.413203
2040.230812,2049,245.058376
2039.096985,2049,249.991424
2031.772138,2049,255.400845
2035.68157,2049,260.213099
2041.231759,2049,264.859995
2033.269385,2049,269.78943
2043.038061,2049,274.806778
82.474205,87,275.312743
2044.907563,2049,279.931942
2031.189327,2049,285.266302
2021.844544,2049,290.503784
2029.808594,2049,295.50937
130.8101,135,296.322232
2025.824407,2049,301.29093
2031.12046,2049,306.390976
2040.961207,2049,311.343851
2035.790925,2049,316.405485
2016.959447,2049,321.232149
2040.566332,2049,326.178547
2043.104925,2049,332.292736
2039.89781,2049,339.01528
2011.165922,2049,344.848306
2027.67184,2049,349.941048
2017.369871,2049,355.356339
2021.668398,2049,360.367409
2032.710659,2049,365.408352
2036.880484,2049,370.403544
2039.196746,2049,375.419797
52.884454,55,375.80666
2041.155238,2049,380.861963
2041.739914,2049,385.869666
2036.657304,2049,391.406537
2039.798445,2049,397.685112
59.282835,62,398.121419
2024.500667,2049,405.181191
2038.210556,2049,411.063571
2022.641967,2049,416.922429
2040.10932,2049,422.473748
2043.116495,2049,428.268346
2043.636184,2049,432.917644
2041.214146,2049,437.762574
2036.040996,2049,442.508597
2025.541647,2049,447.288831
109.912994,116,447.977613
2040.633981,2049,453.049299
2039.859858,2049,458.336572
2041.184931,2049,463.106132
2040.893711,2049,468.131775
2035.04238,2049,472.957903
2040.949514,2049,477.703825
120.300647,126,478.414356
2039.319481,2049,483.260892
2039.747269,2049,488.073273
2034.866341,2049,492.953757
143.853339,150,493.994697
2040.035967,2049,498.740238
144.812341,152,499.796549
2034.101497,2049,504.819016
2037.505984,2049,509.562725
164.035601,173,511.00107
2035.249745,2049,515.991205
2040.373474,2049,521.15251
2036.005651,2049,526.10282
165.844923,172,527.199312
2031.761483,2049,532.129868
397.031538,406,534.887392
2027.707976,2049,539.851534
187.348123,197,541.036761
2038.581827,2049,546.133128
2033.137316,2049,551.069729
2032.206722,2049,556.076943
2040.35539,2049,561.010893
348.005844,359,563.403192
2040.285189,2049,568.419428
2040.074302,2049,573.716952
250.835719,260,575.372327
2039.361418,2049,580.508906
929.662731,957,582.872539
2041.559614,2049,587.603174
571.155694,584,591.363846
148.247505,155,592.445921
2042.494606,2049,597.382862
2041.548725,2049,602.196661
2042.370963,2049,606.981318
2042.314246,2049,611.771098
2020.106509,2049,617.096541
2039.605789,2049,622.22422
2040.68639,2049,627.245581
