#{"t_start": 1747903356.324313, "env_id": null}
r,l,t
341.489751,1813,3.961811
115.828988,574,5.620701
153.642618,819,7.081601
116.28179,613,8.335488
102.70179,486,9.508749
273.624195,1414,12.061744
339.260445,1389,14.718584
51.528768,276,15.271256
58.189017,286,15.778474
140.820242,654,17.298473
115.16133,486,18.092787
120.528466,503,18.96806
70.110275,319,19.484852
67.537982,322,19.996417
43.291242,197,20.348013
195.915349,751,21.95338
127.150278,481,22.836709
49.000629,241,23.210994
51.923957,271,23.63402
167.548441,599,25.018713
426.205524,1472,27.774013
93.456953,434,29.417406
35.373951,165,29.802223
108.824433,460,30.728025
32.226421,149,30.973861
34.697813,156,31.273477
282.239049,1057,34.508985
175.915077,682,36.588559
74.376791,319,37.271614
31.05173,143,37.688196
116.471688,467,39.049057
598.360922,2049,45.165789
152.845405,603,46.99654
33.271184,160,47.292246
130.250851,578,48.391933
235.244202,841,50.003691
97.009171,452,51.434479
66.033822,302,51.928792
325.304128,1259,54.149894
516.436988,2049,58.323154
497.230394,2049,62.516501
565.875358,2049,67.202597
563.159755,2049,71.41194
572.748651,2049,75.663269
609.494418,2049,79.781677
576.140256,2049,83.811548
710.344665,2049,87.996653
576.845584,2049,92.02103
640.19769,2049,96.287665
694.768691,2049,100.531235
621.054767,2049,105.065914
622.849912,2049,109.145541
694.839709,2049,113.442677
665.280797,2049,117.749997
706.265822,2049,121.98704
769.474207,2049,126.168205
809.900818,2049,130.42978
822.560849,2049,134.925675
851.771634,2049,139.27606
811.057167,2049,143.709174
843.74622,2049,148.097204
865.677766,2049,152.53228
852.008965,2049,156.652616
680.812087,1602,160.087115
816.601631,2049,164.364991
792.939952,2049,168.625855
858.417406,2049,172.775383
771.18948,2049,176.874616
793.73618,2049,181.225599
895.728591,2049,185.583272
842.718737,2049,189.899375
734.592825,2049,194.392008
881.301543,2049,199.244403
591.301259,2049,203.840555
826.107084,1980,208.074841
508.966985,1254,210.871717
766.220018,2049,215.596619
726.640383,2049,220.16161
717.136163,1632,223.645211
210.634569,629,224.828002
403.189864,1043,226.940937
327.272422,953,229.17931
828.6329,2049,233.670573
981.632375,2049,238.175632
245.285634,669,239.41421
972.439472,2049,243.544424
658.117464,1517,247.270659
973.471742,2049,251.879473
1014.958601,2049,255.916104
498.16662,1120,257.683785
1038.447931,2049,261.692203
1011.385768,2049,265.612284
471.341579,993,267.845674
515.60037,1113,269.718246
706.762649,1475,272.673509
411.944703,872,274.412966
1027.137252,2049,278.420436
1016.784927,2049,282.573845
1014.449393,2049,286.725474
826.875311,1661,289.731316
1040.44052,2049,293.406155
195.818615,464,294.703969
399.808502,882,296.314324
398.82131,859,298.175571
472.616077,1005,300.618279
496.367059,1066,302.540278
1007.134572,2049,306.765328
980.967135,2049,310.844573
370.102121,850,312.707226
593.162177,1260,315.281435
83.23887,235,315.803543
654.711079,1384,318.171248
792.135118,1624,321.501013
985.228995,2049,325.848911
308.101755,695,327.163819
620.98878,1276,329.91607
1035.044126,2049,334.218388
354.37451,767,335.650232
1035.069891,2049,339.796071
540.753114,1096,342.168443
950.125001,1904,346.112938
964.829419,1832,349.925915
1044.566709,2049,354.274597
918.616941,1810,357.838855
252.14826,557,358.949538
531.592903,1113,360.897646
676.862254,1366,363.627584
71.297652,223,364.10639
1067.054953,2049,368.0099
260.139999,567,369.361583
19.779527,69,369.47127
1123.86814,2049,373.655476
309.44286,630,374.827688
1122.367162,2049,378.853443
135.259335,317,379.564347
