serial_timesteps,ep_len_mean,value_loss,fps,approxkl,clipfrac,ep_reward_mean,n_updates,policy_loss,total_timesteps,policy_entropy,explained_variance,time_elapsed
45056,912.8979591836735,5.1588902,490,0.0023594068,0.01826172,236.3095597346939,22,-0.0020738144,45056,1.3831408,-0.05478072166442871,92.25209188461304
47104,935.62,6.380242,471,0.004645857,0.052978516,245.47874235999998,23,-0.0034033605,47104,1.3784058,0.027492523193359375,96.42452931404114
49152,957.4509803921569,4.1058044,457,0.0029271902,0.023632813,252.8429781372549,24,-0.0016645516,49152,1.3746934,-0.022559762001037598,100.77031874656677
51200,978.4423076923077,3.8574758,504,0.0048807403,0.060839843,259.95849609615385,25,-0.0030562764,51200,1.371805,-0.038384318351745605,105.25149393081665
53248,998.6415094339623,5.3574324,462,0.004242645,0.0515625,268.163802,26,-0.0039876746,53248,1.3670286,-0.07719230651855469,109.3257372379303
55296,1018.0925925925926,4.664941,476,0.0034526319,0.04145508,275.5178204259259,27,-0.0008657854,55296,1.3540987,0.04604846239089966,113.75545144081116
57344,1036.8363636363636,5.6447396,494,0.002969838,0.025732422,283.3496022727272,28,-0.002547325,57344,1.3499143,0.03452366590499878,118.05098295211792
59392,1054.9107142857142,7.2630653,486,0.0028839456,0.026855469,292.0303987857143,29,-0.0019202398,59392,1.3541149,-0.05787944793701172,122.19459795951843
61440,1072.3508771929824,7.925725,471,0.0023202263,0.019921875,301.11584473684206,30,-0.0012962769,61440,1.360175,0.09234374761581421,126.40226578712463
63488,1089.1896551724137,8.738061,458,0.002708074,0.023876954,310.10627584482756,31,-0.0015597926,63488,1.3644706,0.01977097988128662,130.7441349029541
65536,1105.457627118644,8.636165,473,0.003282686,0.027783204,319.28704462711863,32,-0.0027350516,65536,1.3570402,-0.02312934398651123,135.20894384384155
67584,1121.1833333333334,7.214635,462,0.003857797,0.03881836,327.4832133333333,33,-0.0023260189,67584,1.3403621,-0.00831758975982666,139.53180289268494
69632,1136.3934426229507,8.245938,466,0.0032134396,0.030322265,335.9465413114754,34,-0.0009965736,69632,1.3381048,0.0007650852203369141,143.95627641677856
71680,1151.1129032258063,8.538385,455,0.0026436192,0.022460938,344.49059332258065,35,-0.002223328,71680,1.3436444,-0.006733417510986328,148.34474992752075
73728,1165.3650793650793,8.635978,495,0.0033983092,0.03359375,352.54644049206354,36,-0.0046148915,73728,1.3365203,0.010646462440490723,152.84354615211487
75776,1172.1875,6.756205,481,0.0038515523,0.04140625,357.67559121875,37,-0.0016544828,75776,1.337388,0.058547794818878174,156.97716426849365
77824,1185.676923076923,7.189988,489,0.0049780947,0.055419922,364.73599183076925,38,-0.004754509,77824,1.3341668,-0.07255911827087402,161.23193502426147
79872,1198.7575757575758,6.591202,480,0.002596646,0.022949219,371.22393062121216,39,-0.0013447653,79872,1.3195196,-0.019246816635131836,165.41933131217957
81920,1211.44776119403,7.5524864,497,0.0038802654,0.039892577,378.4954750298508,40,-0.0036741733,81920,1.3155679,-0.05406832695007324,169.68469047546387
83968,1223.764705882353,5.501046,485,0.0018753894,0.015771484,384.2703868676471,41,-0.00073211116,83968,1.3135567,-0.012026548385620117,173.79850935935974
86016,1235.7246376811595,7.629857,479,0.004070267,0.04423828,390.20467372463776,42,-0.0022507394,86016,1.3036854,0.01404803991317749,178.01782965660095
88064,1247.3428571428572,7.6162896,484,0.005423204,0.064257815,397.4264439714286,43,-0.0025144666,88064,1.3045225,0.0022112131118774414,182.29140400886536
90112,1258.6338028169014,7.161358,457,0.005122806,0.06279297,403.69816640845073,44,-0.0049792225,90112,1.3183763,0.022636473178863525,186.5210793018341
92160,1269.611111111111,6.1897926,432,0.0037599802,0.043017577,408.2939255555556,45,-0.0021554267,92160,1.3236439,0.06395220756530762,190.99876260757446
94208,1280.2876712328766,8.047117,434,0.0017612369,0.011474609,414.77348195890414,46,-4.4434237e-05,94208,1.3242909,0.16946423053741455,195.73043060302734
96256,1290.6756756756756,2.8209567,449,0.0025479684,0.025,417.1589924594595,47,-0.0026013204,96256,1.3270528,0.25887531042099,200.44858956336975
98304,1299.8666666666666,8.385485,475,0.0039123814,0.0418457,422.61163368,48,-0.0051567424,98304,1.3258247,-0.02985703945159912,205.0061810016632
100352,1299.2631578947369,5.3452764,435,0.0027118581,0.021972656,423.7478883026316,49,-0.0018712489,100352,1.3140445,0.32858961820602417,209.3173270225525
102400,1309.0,5.415354,451,0.0042884997,0.048828125,428.1955782987014,50,-0.0037714695,102400,1.306597,0.42476969957351685,214.02393245697021
104448,1318.4871794871794,8.8294735,474,0.0027188933,0.02734375,432.0217937435898,51,-0.0015851721,104448,1.302188,0.28196388483047485,218.56363248825073
106496,1310.4444444444443,5.0504637,478,0.0035597105,0.04091797,432.45259886419757,52,-0.004532243,106496,1.2998585,0.3944322466850281,222.88473844528198
108544,1306.0853658536585,4.2357693,442,0.0037583313,0.03779297,431.16991378048783,53,-0.0024224527,108544,1.2871034,0.5152809619903564,227.16331601142883
110592,1315.0361445783133,9.02147,457,0.0041833455,0.045654297,435.9586244578313,54,-0.0029870665,110592,1.2878331,0.20378708839416504,231.78762865066528
112640,1316.070588235294,6.541373,466,0.0025880563,0.025878906,440.1351039882353,55,-0.00250581,112640,1.2927872,0.3968994617462158,236.26096296310425
114688,1324.593023255814,7.7265115,469,0.0027350525,0.028125,446.32468966279066,56,-0.001113068,114688,1.2947131,0.4986575245857239,240.64768362045288
116736,1326.8045977011495,7.494278,425,0.0040237177,0.0484375,448.7590893678161,57,-0.002532237,116736,1.3054811,0.5233633816242218,245.0096595287323
118784,1335.0113636363637,9.095978,500,0.0035083473,0.03310547,454.7217331477272,58,-0.001245766,118784,1.312827,0.2918621897697449,249.82874822616577
120832,1340.5555555555557,8.078578,527,0.0032137749,0.030273438,461.4293082,59,-0.0019327482,120832,1.3026164,0.30747443437576294,253.91840958595276
122880,1348.3406593406594,9.464714,525,0.0030453533,0.027978515,467.77017218681317,60,-0.0017393345,122880,1.2860606,0.2184709906578064,257.7991032600403
124928,1355.9565217391305,8.456781,519,0.003028108,0.027050782,473.67903735869567,61,-0.0018868034,124928,1.2748672,0.15558397769927979,261.6983139514923
126976,1349.5106382978724,8.011,516,0.0018363234,0.014941406,474.10014240425534,62,-0.00029892864,126976,1.2713752,0.4299132823944092,265.64286375045776
129024,1350.8315789473684,7.358136,535,0.0041100006,0.04902344,476.5492214210526,63,-0.0039864583,129024,1.2701844,0.21215152740478516,269.60841631889343
131072,1345.84375,7.8767424,522,0.004424268,0.0519043,475.87625768749996,64,-0.0029926067,131072,1.2750329,0.2544664740562439,273.4347765445709
133120,1353.0927835051546,7.5974097,492,0.0034005637,0.03720703,481.55936072164945,65,-0.003766238,133120,1.2790023,0.2835809588432312,277.3547692298889
135168,1360.1938775510205,6.941207,491,0.0033676352,0.039257813,487.02084609183675,66,-0.003150554,135168,1.2762496,0.21945899724960327,281.51746010780334
137216,1370.09,7.91009,515,0.0041080937,0.045996092,495.69367621000004,67,-0.0025432068,137216,1.2762759,0.2013312578201294,285.68081855773926
139264,1372.45,7.2147193,550,0.0028272786,0.02890625,502.6831839,68,-0.0023023013,139264,1.2812386,0.1922643780708313,289.6569323539734
141312,1374.44,8.178308,445,0.002762152,0.026757812,508.77013421,69,-0.0012203521,141312,1.2850392,0.28792738914489746,293.3758418560028
143360,1376.15,6.8654885,481,0.0029881517,0.03286133,514.6967057199998,70,-0.0012791925,143360,1.3016176,0.2875884175300598,297.9752643108368
145408,1382.75,6.244647,480,0.004293333,0.05229492,521.3754469899999,71,-0.0021903238,145408,1.3282114,0.2656736969947815,302.2306628227234
147456,1400.48,5.464229,498,0.0045533106,0.052001953,530.6698306599999,72,-0.003929167,147456,1.3429768,0.2515014410018921,306.49054741859436
149504,1406.12,4.6080084,526,0.0039661247,0.04121094,533.7889617,73,-0.0018143121,149504,1.3367641,0.34579235315322876,310.60294365882874
151552,1418.48,7.6384788,513,0.0027634136,0.03017578,543.33498258,74,-0.0003422746,151552,1.3382689,0.3099716305732727,314.495454788208
153600,1431.53,4.527006,487,0.0045035076,0.05214844,550.5552310099999,75,-0.0034594208,153600,1.3456943,0.45177513360977173,318.48298263549805
155648,1453.78,7.5065436,468,0.003078314,0.032324217,562.38024627,76,-0.0043976763,155648,1.3423012,0.38021939992904663,322.68408036231995
157696,1459.03,4.615271,488,0.005362994,0.064892575,566.63098058,77,-0.002986786,157696,1.3483107,0.5310333073139191,327.0549056529999
159744,1479.97,7.4322023,475,0.0024123623,0.024121094,578.7636578700001,78,-0.000677613,159744,1.3614991,0.41584575176239014,331.247985124588
161792,1497.75,6.5178843,493,0.003584959,0.04091797,588.59511721,79,-0.0034814007,161792,1.3667393,0.32896751165390015,335.55882477760315
163840,1502.72,4.570121,510,0.004007072,0.04765625,592.32716394,80,-0.0046269647,163840,1.3657273,0.5786251425743103,339.70917081832886
165888,1507.04,5.6551385,479,0.0031816154,0.03413086,597.56635871,81,4.830578e-05,165888,1.3611006,0.508656233549118,343.7233362197876
167936,1521.02,5.3586383,479,0.0041403295,0.048339844,606.2800833699999,82,-0.0011481305,167936,1.3694234,0.5303252637386322,347.99326157569885
169984,1539.86,6.248666,497,0.0031626248,0.034179688,616.37201095,83,-0.0015323478,169984,1.3775396,0.45815831422805786,352.26471042633057
172032,1567.01,8.321603,495,0.003180481,0.031054687,631.6381053199999,84,-0.0004520549,172032,1.3733382,0.4511920213699341,356.385379076004
174080,1565.51,6.031991,506,0.0042007244,0.04663086,634.5381631199999,85,-0.0037571886,174080,1.3642435,0.6266617476940155,360.52079820632935
176128,1582.81,6.009079,525,0.0045084395,0.054296874,644.46494474,86,-0.0035486598,176128,1.366071,0.39051127433776855,364.5682284832001
178176,1583.07,8.879507,489,0.0045197657,0.05595703,645.78890582,87,-0.00345998,178176,1.367259,0.4477657675743103,368.46298599243164
180224,1583.34,6.1411715,502,0.0045148777,0.054882813,652.6099525499999,88,-0.0059846016,180224,1.3739746,0.6529010534286499,372.6439096927643
182272,1599.62,8.329954,485,0.0029023874,0.026660156,663.5509971699998,89,-0.0025134229,182272,1.3757755,0.37734442949295044,376.7231273651123
184320,1613.25,7.4975076,508,0.002389459,0.020458985,674.1728411299998,90,-0.0019436466,184320,1.3772575,0.590266078710556,380.94312953948975
186368,1621.07,4.3723116,523,0.004096306,0.047509767,679.13722132,91,-0.0042104768,186368,1.3836492,0.7203212380409241,384.96989464759827
188416,1628.97,6.232521,510,0.0024006863,0.024169922,686.9094836200001,92,-0.001969834,188416,1.3931259,0.2901788353919983,388.8809449672699
190464,1616.52,6.08694,497,0.0031984723,0.034960937,691.46783913,93,-0.0009148553,190464,1.394536,0.6026557087898254,392.8948018550873
192512,1595.65,6.724491,520,0.0027654897,0.029101562,690.24566833,94,-0.0022078415,192512,1.3956789,0.49909257888793945,397.0139398574829
194560,1595.65,5.273322,506,0.0045239325,0.053808592,695.2582292400001,95,-0.000703474,194560,1.4057243,0.481769323348999,400.9519534111023
196608,1595.65,5.179858,505,0.0033582356,0.035498045,699.8402372600001,96,-0.00044399095,196608,1.4170299,0.4424973130226135,404.99832463264465
198656,1595.65,5.486635,484,0.0039166254,0.043115236,704.66230415,97,-0.0009301426,198656,1.4199902,0.4111846089363098,409.04641914367676
200704,1595.65,5.838582,490,0.0022608037,0.023876954,708.2719864000001,98,-0.0009929531,200704,1.4233955,0.43947625160217285,413.26977348327637
202752,1595.65,5.7768064,357,0.0046169874,0.05493164,713.1601856,99,-0.00050677796,202752,1.419663,0.4052324891090393,417.448255777359
204800,1595.65,5.5706143,378,0.0029849105,0.03276367,717.62579802,100,-0.0010855005,204800,1.4263566,0.46680372953414917,423.1794536113739
206848,1595.65,5.0828505,467,0.005208493,0.0625,721.88977834,101,-0.0044998373,206848,1.4426699,0.6139321625232697,428.5999732017517
208896,1595.65,5.618914,491,0.002927673,0.029003907,726.80537211,102,-0.0011947833,208896,1.4434896,0.5175546705722809,432.98326897621155
210944,1586.77,4.959055,517,0.0037966594,0.04482422,726.4695819399999,103,-0.0032359168,210944,1.4435421,0.48721611499786377,437.1546947956085
212992,1586.77,5.2779074,526,0.0036641588,0.040234376,730.45388507,104,-0.0005992603,212992,1.4409022,0.5001503229141235,441.11354660987854
215040,1586.77,5.0821886,504,0.004404503,0.048876952,734.60593946,105,-0.0043690284,215040,1.4409482,0.5063597559928894,445.0048749446869
217088,1586.77,5.820912,509,0.0028212243,0.025878906,738.1568532699998,106,0.00014711445,217088,1.4429557,0.4968973994255066,449.06348967552185
219136,1586.45,4.36657,513,0.0038725722,0.040136717,741.09245396,107,-0.0026265974,219136,1.4429029,0.6034107506275177,453.0860958099365
221184,1586.45,5.601148,525,0.004199922,0.043896485,743.60360651,108,-0.0013624027,221184,1.4412731,0.5085124373435974,457.07505345344543
223232,1573.74,9.638928,496,0.004004968,0.047949217,741.2963721000001,109,-0.0009290922,223232,1.4325159,0.41316932439804077,460.9718382358551
225280,1573.74,4.5918975,531,0.0058339196,0.07280274,743.5357981600001,110,-0.0043199426,225280,1.4331,0.5561935007572174,465.1007046699524
227328,1573.74,4.5543203,516,0.005157715,0.061816406,745.5029893000001,111,-0.0016703665,227328,1.4330721,0.6019849479198456,468.95307636260986
229376,1573.74,4.3500624,509,0.0061123166,0.07792969,746.84274607,112,-0.0038461438,229376,1.4342258,0.6280434131622314,472.91761803627014
231424,1573.74,5.71631,502,0.0037966347,0.044677734,748.69385815,113,-0.0023587004,231424,1.4371772,0.5155604183673859,476.9379186630249
233472,1560.43,9.19002,508,0.0033893357,0.033496093,745.4165616800002,114,-0.0006683854,233472,1.4313589,0.5071591734886169,481.012494802475
235520,1549.39,4.7982655,493,0.0059278132,0.0715332,742.0553654000001,115,-0.0038295977,235520,1.433197,0.6550509333610535,485.03952074050903
237568,1541.63,9.541399,508,0.005108787,0.06074219,743.1015212299999,116,-0.0042671734,237568,1.4374516,0.581896960735321,489.1923804283142
239616,1500.14,12.71232,481,0.0036318456,0.04135742,727.6232178799999,117,-0.0031185574,239616,1.437403,0.4677942991256714,493.22355222702026
241664,1460.75,12.608128,507,0.004376909,0.047021486,716.2245999300001,118,-0.003170365,241664,1.4490116,0.5260413587093353,497.47979187965393
243712,1450.63,4.371769,504,0.0032931115,0.034423828,712.8221110900001,119,-0.001456042,243712,1.4603103,0.7019585072994232,501.5146689414978
245760,1444.1,8.797779,499,0.004286335,0.05341797,713.7263494300001,120,-0.0038378357,245760,1.4704974,0.5852654874324799,505.5735139846802
247808,1421.98,8.538109,500,0.0039890604,0.042089842,706.0831366400001,121,-0.004023642,247808,1.4816577,0.6148711442947388,509.67304706573486
249856,1402.05,15.314146,491,0.0034365994,0.03359375,701.4912951200001,122,-0.003706789,249856,1.4814126,0.5794760584831238,513.7688438892365
251904,1361.45,16.898874,479,0.0040766886,0.04838867,683.6242811000001,123,-0.0035481944,251904,1.486364,0.556916743516922,517.9390075206757
253952,1307.76,12.408935,474,0.0030295383,0.033984374,657.7009401299999,124,-0.0027985522,253952,1.4976842,0.7189870178699493,522.2094986438751
256000,1276.59,16.337006,514,0.004364692,0.049462892,642.85041318,125,-0.0031305396,256000,1.5045345,0.5532167851924896,526.5300199985504
258048,1242.58,11.031962,494,0.004071306,0.047070313,625.9149363,126,-0.000670693,258048,1.5039456,0.6699322462081909,530.514146566391
260096,1200.3,14.659154,520,0.0050256127,0.060498048,605.05815247,127,-0.0017029487,260096,1.5156353,0.6765721142292023,534.6584334373474
262144,1183.1,12.38761,503,0.003159985,0.032128908,597.2300153,128,-0.0018467649,262144,1.5337495,0.6900042593479156,538.5966575145721
264192,1148.7,9.832578,492,0.0031581172,0.032080077,580.8190751299999,129,-0.004715634,264192,1.5477525,0.7581779211759567,542.6624660491943
266240,1148.87,12.082438,479,0.0057063294,0.074365236,582.89438925,130,-0.004636906,266240,1.5507214,0.7172680199146271,546.8190760612488
268288,1122.54,9.320154,469,0.00594668,0.06865235,570.82713881,131,-0.005176142,268288,1.5650895,0.7569541782140732,551.0910284519196
270336,1070.45,19.96267,489,0.0027226722,0.025927734,544.25064198,132,-0.0014945394,270336,1.591608,0.41267043352127075,555.4549179077148
272384,1003.5,18.861492,510,0.004152409,0.048193358,510.3069205,133,-0.002388955,272384,1.6012745,0.7077428996562958,559.6390192508698
274432,980.72,15.315744,457,0.0021599573,0.02211914,499.16489581999997,134,-0.002240266,274432,1.609585,0.6254352033138275,563.654025554657
276480,950.48,16.030828,466,0.0029735048,0.033837892,481.90099989000004,135,-0.0030077982,276480,1.62202,0.5897044837474823,568.126710653305
278528,913.7,17.154135,489,0.004210186,0.04951172,461.62827272999994,136,-0.002293744,278528,1.6306496,0.665135383605957,572.5134029388428
280576,883.38,16.039326,490,0.0052376217,0.06088867,445.59652153999997,137,-0.00306341,280576,1.6228775,0.6280341446399689,576.7019517421722
282624,838.32,12.337007,506,0.005988986,0.07094727,421.97418564,138,-0.00050047215,282624,1.6115156,0.6879296898841858,580.8750772476196
284672,812.27,11.061897,527,0.0049746023,0.05810547,408.92423091999996,139,-0.003079302,284672,1.605457,0.7410299181938171,584.917519569397
286720,730.57,22.6501,471,0.004288796,0.048876952,364.56861360000005,140,-0.005600264,286720,1.6120608,0.6187444925308228,588.8010017871857
288768,666.22,14.399996,449,0.005255747,0.058154296,330.5995991799999,141,-0.00647166,288768,1.6166122,0.6681770980358124,593.1434917449951
290816,596.58,18.744183,502,0.0028800536,0.028173828,295.65132422000005,142,-0.0019510526,290816,1.610856,0.6658799350261688,597.7014646530151
292864,553.11,15.515297,495,0.0060371617,0.08046875,272.88351318,143,-0.0044743055,292864,1.6134415,0.7085144817829132,601.7743492126465
294912,548.41,17.596312,513,0.0034961838,0.038330078,270.70759242,144,-0.0009740315,294912,1.6265663,0.5954957008361816,605.9111232757568
296960,539.35,11.283055,470,0.006138651,0.071777344,266.2549661,145,-0.004107665,296960,1.6263714,0.7249976098537445,609.9018187522888
299008,506.24,15.299021,512,0.0058599943,0.066308595,249.35753235000004,146,-0.0007533084,299008,1.6141971,0.690994918346405,614.2519936561584
301056,510.36,16.557718,490,0.0046519577,0.054394532,252.02556466,147,-0.006206486,301056,1.6113169,0.6707898676395416,618.2449796199799
303104,501.23,17.554958,532,0.004568952,0.051953126,246.91587142,148,-0.004520238,303104,1.6150684,0.6382859647274017,622.4185883998871
305152,497.44,18.463392,508,0.0037533715,0.042871095,244.64678028999998,149,-0.0003119446,305152,1.6186804,0.6309450566768646,626.2644765377045
307200,480.56,23.226322,498,0.004484096,0.046142578,234.75401037,150,-0.002868161,307200,1.6231744,0.4860142469406128,630.2954490184784
309248,473.51,16.92599,374,0.005622413,0.06601562,230.99491522,151,-0.006387996,309248,1.6297207,0.5478154420852661,634.406501531601
311296,460.16,21.004946,378,0.0054645957,0.059375,223.42558114,152,-0.0045292038,311296,1.6257797,0.5809360444545746,639.8730759620667
313344,460.96,10.595274,384,0.0049056,0.056005858,223.99446032000006,153,-0.004313116,313344,1.6266798,0.6606414616107941,645.2821378707886
315392,465.73,8.609083,371,0.0041464292,0.048828125,226.71578216999998,154,-0.0016619064,315392,1.6288016,0.8243802338838577,650.6113755702972
317440,475.32,15.416905,393,0.005613507,0.06708984,231.96000001000002,155,-0.0056432,317440,1.633523,0.6691415011882782,656.1318256855011
319488,488.18,14.800336,427,0.004176409,0.044287108,240.07271669999997,156,-0.0006987959,319488,1.6388239,0.5258482694625854,661.3379800319672
321536,505.21,5.7600226,434,0.0028839516,0.03100586,249.66934709999998,157,-0.0002827403,321536,1.6413298,0.7602217346429825,666.1297941207886
323584,512.13,9.508565,432,0.0055412734,0.062402345,252.87064147,158,-4.557848e-05,323584,1.6341156,0.7517915368080139,670.8456046581268
325632,522.76,9.604212,448,0.005005127,0.058447264,260.11738597,159,-0.002941721,325632,1.6259407,0.7340187430381775,675.5797572135925
327680,538.94,15.750705,474,0.00330981,0.035546876,269.59387403,160,-0.0014852906,327680,1.6176456,0.6223929822444916,680.1497793197632
329728,555.66,8.090862,457,0.005032887,0.059667967,279.79316806,161,-0.0008091157,329728,1.6123616,0.7314404547214508,684.4623844623566
331776,568.49,8.1239605,467,0.006305916,0.07993164,287.38070262,162,-0.0036092312,331776,1.6185509,0.7358802855014801,688.9387872219086
333824,585.15,7.97539,414,0.0076878415,0.0959961,298.41998354000003,163,-0.0019566948,333824,1.6239727,0.809837281703949,693.3184111118317
335872,601.69,7.876054,372,0.0057834666,0.06982422,307.9259554,164,-0.0032118715,335872,1.6192253,0.7667181193828583,698.2632868289948
337920,616.06,8.063672,433,0.0032545868,0.036328126,316.64877705,165,-0.0013569951,337920,1.6230581,0.7373455762863159,703.762980222702
339968,632.72,7.715209,474,0.004097396,0.046191406,328.48109869,166,-0.001380777,339968,1.6228058,0.8574790209531784,708.4917299747467
342016,637.16,12.550805,420,0.005244191,0.06074219,330.70845166999993,167,-0.0016289769,342016,1.6276976,0.6835987865924835,712.8122866153717
344064,653.8,7.371669,453,0.0039656446,0.04169922,341.08904066,168,-0.0008491833,344064,1.6333387,0.7847663164138794,717.6788804531097
346112,670.53,8.949813,433,0.0072159967,0.088378906,352.17771299,169,-0.0007200827,346112,1.634166,0.7526082694530487,722.1947231292725
348160,686.34,13.476271,473,0.0041675353,0.04897461,362.4661700600001,170,-0.0018462967,348160,1.633839,0.682125061750412,726.9209735393524
350208,700.67,12.076397,503,0.005417596,0.06577148,372.30349533000003,171,-0.0022902188,350208,1.6360264,0.7673926204442978,731.2465286254883
352256,702.69,13.937617,497,0.0025351918,0.026220703,373.3340709400001,172,0.00040251567,352256,1.6451561,0.6502766609191895,735.3154740333557
354304,713.41,10.983732,499,0.00558256,0.060839843,380.58829750000007,173,-0.0021757763,354304,1.6589797,0.7684058248996735,739.4337177276611
356352,714.84,6.901475,466,0.007408713,0.091308594,381.82440326000005,174,-0.0037545364,356352,1.672463,0.8412068635225296,743.5321645736694
358400,720.72,5.667693,453,0.0029893457,0.029492188,386.2218658000001,175,-0.0013431344,358400,1.6766914,0.8407390266656876,747.9188349246979
360448,733.81,8.896487,459,0.0055265306,0.07001953,394.99985127,176,-0.0025979183,360448,1.6794224,0.6992763876914978,752.4413290023804
362496,764.15,13.157923,457,0.0033768904,0.036816407,413.35954889999994,177,-0.0014655945,362496,1.6860952,0.7415814995765686,756.8964130878448
364544,778.24,8.993814,467,0.0042582816,0.04501953,422.56104639,178,-0.00031927958,364544,1.6767975,0.7165904939174652,761.3748550415039
366592,795.97,7.3508263,469,0.0052834265,0.058496095,434.22881911999997,179,-0.0023426493,366592,1.6656106,0.8000753372907639,765.7557344436646
368640,815.95,9.681937,454,0.004840349,0.05678711,446.73771285999993,180,-0.0009812069,368640,1.6620204,0.6590651869773865,770.122228384018
370688,832.68,10.236467,501,0.0075112046,0.095947266,458.7105878800001,181,-0.0030005185,370688,1.6621536,0.7372438609600067,774.6259665489197
372736,844.04,7.4912972,514,0.0075481744,0.087890625,466.92757164,182,-0.00032030736,372736,1.6645174,0.7717248797416687,778.7098529338837
374784,844.64,7.1216264,521,0.0076171895,0.08325195,467.17778769000006,183,-0.0046113604,374784,1.6746937,0.806146115064621,782.6876120567322
376832,867.39,25.294964,516,0.0047975946,0.05415039,482.4509778599999,184,0.00046175317,376832,1.6884212,0.5675214529037476,786.6174540519714
378880,874.52,7.4121566,471,0.00420305,0.047802735,486.69062855,185,-0.0028819316,378880,1.689385,0.8222063034772873,790.5847177505493
380928,890.71,20.146328,438,0.003995401,0.04169922,496.3654252000001,186,-0.0033948603,380928,1.6974742,0.6557192206382751,794.9314029216766
382976,907.5,10.324032,421,0.007021477,0.08232422,508.3839090900001,187,-0.0027038506,382976,1.7043978,0.7279209196567535,799.6001241207123
385024,907.72,5.8139405,392,0.008324401,0.09873047,508.8465731300001,188,-0.0039711567,385024,1.720434,0.8364520519971848,804.4649035930634
387072,924.53,13.501468,440,0.00855251,0.10058594,520.10949338,189,-0.005972123,387072,1.7301576,0.7269218862056732,809.6832137107849
389120,941.16,7.680735,478,0.009795867,0.119628906,531.41983174,190,-0.0013142236,389120,1.7294916,0.7139599919319153,814.3367567062378
391168,946.97,21.254093,469,0.0057754675,0.06342773,536.6570148999999,191,-0.0044945003,391168,1.7468231,0.6951414942741394,818.619847536087
393216,957.87,12.790765,499,0.0034514363,0.039160155,544.1509517999999,192,-0.0009965734,393216,1.760443,0.7580498605966568,822.9836540222168
395264,970.5,9.027198,494,0.008145053,0.08779297,552.3172896799999,193,-0.004936899,395264,1.7622648,0.8462815135717392,827.0829417705536
