ep_reward_mean,n_updates,serial_timesteps,ep_len_mean,value_loss,explained_variance,fps,approxkl,total_timesteps,policy_loss,policy_entropy,clipfrac,time_elapsed
1397.8451865416666,20,40960,1648.25,20.298334,0.018713653087615967,346,0.0017836494,40960,7.1477784e-06,4.93056,0.02084961,103.85935378074646
1423.32381476,21,43008,1664.28,20.270805,0.008986234664916992,366,0.0006488905,43008,-0.0007374378,4.9295077,0.0030273437,109.76812076568604
1447.0418690000001,22,45056,1679.076923076923,19.037033,0.1071280837059021,354,0.0009921222,45056,-0.00089346647,4.929767,0.007080078,115.35891270637512
1447.2709298214286,23,47104,1665.1785714285713,22.95406,0.810492679476738,344,0.0011877809,47104,-0.0022631981,4.9362574,0.0089355465,121.14157581329346
1424.7812367666668,24,49152,1638.1333333333334,4.8155413,0.9910640986636281,342,0.00080032425,49152,-0.0030526407,4.934148,0.0058105467,127.0935571193695
1412.3833142258065,25,51200,1620.3870967741937,1.3983438,0.9874001452699304,350,0.0016688155,51200,-0.0030310208,4.9334497,0.0147949215,133.06556463241577
1417.25770596875,26,53248,1620.21875,2.5986435,0.9760382603853941,318,0.002872456,53248,-0.006322924,4.944375,0.030712891,138.9269049167633
1435.9641001212121,27,55296,1633.2121212121212,20.165426,0.02153688669204712,298,0.005855222,55296,-0.005452701,4.9612665,0.07792969,145.3559856414795
1453.7376482941177,28,57344,1645.4411764705883,19.976566,0.036326467990875244,320,0.005548519,57344,-0.0027163564,4.970171,0.072265625,152.2068145275116
1470.4817812000001,29,59392,1656.9714285714285,20.483475,-0.0036058425903320312,323,0.0011118448,59392,-0.0013664257,4.9608727,0.0068359375,158.59306025505066
1486.347894972222,30,61440,1667.861111111111,20.43169,-0.0014908313751220703,344,0.0016345319,61440,-0.0022326985,4.9539266,0.014941406,164.92910861968994
1501.3856562702704,31,63488,1678.162162162162,53.438446,0.07191205024719238,168,0.0016666732,63488,-0.0040239813,4.9556346,0.017333984,170.8826196193695
1514.1864558157895,32,65536,1687.921052631579,27.89067,0.04667484760284424,228,0.0018355598,65536,-0.00356592,4.9485297,0.022265624,183.0447096824646
1527.6400908205128,33,67584,1697.179487179487,20.307095,-0.004880547523498535,341,0.0020108009,67584,-0.00039072512,4.943718,0.022070313,192.02627778053284
1540.5146525,34,69632,1705.975,20.242025,-0.0005421638488769531,364,0.00068512536,69632,-0.00067386695,4.9432344,0.0036621094,198.0326952934265
1552.730953414634,35,71680,1714.341463414634,20.175243,0.0028414130210876465,373,0.0022646703,71680,-0.0012138231,4.948263,0.026806641,203.64918184280396
1564.2478794761905,36,73728,1722.3095238095239,20.060574,0.0030930042266845703,372,0.0018313458,73728,0.00046234284,4.954803,0.021826172,209.13955974578857
1575.2006829069767,37,75776,1729.906976744186,20.055943,-0.000240325927734375,345,0.0042149476,75776,-0.00403578,4.9527044,0.055126954,214.63158106803894
1585.5816525681819,38,77824,1737.159090909091,19.978388,0.005368411540985107,331,0.0016126761,77824,-0.0020834203,4.9525642,0.015966797,220.5515480041504
1595.5147951555557,39,79872,1744.088888888889,20.338581,-0.009864449501037598,340,0.0013806528,79872,-0.0031637582,4.943738,0.011962891,226.72236824035645
1605.149866804348,40,81920,1750.7173913043478,20.241611,-0.007371664047241211,315,0.0012959011,81920,-0.0003824186,4.929322,0.010498047,232.7418029308319
1614.3576082553193,41,83968,1757.063829787234,20.18681,-0.0022385120391845703,411,0.002717789,83968,-0.000937075,4.9260235,0.030566406,239.24061918258667
1623.2272223541665,42,86016,1763.1458333333333,20.24796,-0.0018492937088012695,394,0.0047606183,86016,-0.0033420727,4.928113,0.06342773,244.21398949623108
1631.753039795918,43,88064,1768.9795918367347,20.181904,0.0061855316162109375,355,0.0031212806,88064,-0.001964736,4.938537,0.037158202,249.3999571800232
1639.8279199799997,44,90112,1774.58,20.052816,0.01575559377670288,367,0.0036918004,90112,-0.0010820735,4.9432487,0.037402343,255.16064548492432
1628.338126057692,45,92160,1760.5192307692307,27.127518,0.9234231114387512,376,0.0017293235,92160,-0.004532614,4.9371185,0.016748047,260.7269375324249
1610.256343207547,46,94208,1741.5094339622642,10.767444,0.9239323511719704,426,0.0020722111,94208,-0.0029172497,4.9330378,0.020214844,266.16679978370667
1577.6522780181817,47,96256,1737.8545454545454,6.080636,0.9909104611724615,403,0.0006614099,96256,-0.0026045567,4.9364586,0.005517578,270.97163367271423
1568.317612607143,48,98304,1726.4107142857142,3.7410138,0.9684694148600101,379,0.0030404828,98304,-0.006305603,4.9472284,0.037646484,276.0483179092407
1576.501615017544,49,100352,1732.0701754385964,20.236637,-0.00718998908996582,366,0.001118055,100352,-0.0006208522,4.9575787,0.0077636717,281.44830560684204
1584.3297505689657,50,102400,1737.5344827586207,20.14432,0.0014050006866455078,375,0.0034425221,102400,-0.00247087,4.955931,0.038916014,287.036340713501
1592.0927834915258,51,104448,1742.8135593220338,20.204357,-0.012579798698425293,375,0.0021117385,104448,-0.0014285663,4.949471,0.019970704,292.4934763908386
1599.542863366667,52,106496,1747.9166666666667,20.16925,-0.0008269548416137695,352,0.00038265623,106496,-0.0005148455,4.962448,0.0013671875,297.95237708091736
1606.7827380000003,53,108544,1752.8524590163934,20.20387,-0.007134914398193359,359,0.0018879529,108544,-0.0012714406,4.974516,0.018847656,303.7639272212982
1613.7849035483875,54,110592,1757.6290322580646,20.119356,0.002474367618560791,369,0.002386375,110592,-0.0017037764,4.9705534,0.02626953,309.45671939849854
1620.504208666667,55,112640,1762.2539682539682,20.098454,-0.0005044937133789062,342,0.0028186128,112640,-0.0025695674,4.96125,0.032958984,315.00312304496765
1627.026951421875,56,114688,1766.734375,20.086319,0.0039604902267456055,379,0.0014397331,114688,-0.0010329701,4.9472976,0.010009766,320.9876518249512
1633.3437820307693,57,116736,1771.076923076923,20.065533,0.0020404458045959473,379,0.005658504,116736,-0.0031089734,4.946233,0.07749023,326.38902282714844
1639.4650089545455,58,118784,1775.2878787878788,20.072817,-0.0041408538818359375,358,0.0016440362,118784,0.0005008283,4.955374,0.0140625,331.7832853794098
1645.3146441641793,59,120832,1779.3731343283582,19.953213,0.009065091609954834,382,0.0017975818,120832,-0.00011019183,4.960388,0.012109375,337.49332642555237
1651.0659677352942,60,122880,1783.3382352941176,20.155903,-0.005628228187561035,385,0.002815561,122880,-0.004051,4.973171,0.029882813,342.85057044029236
1656.6442301014495,61,124928,1787.1884057971015,20.03977,0.005732238292694092,381,0.0014235385,124928,-0.0017216553,4.993747,0.010498047,348.16995000839233
1662.0396708285716,62,126976,1790.9285714285713,20.027609,-0.008164167404174805,380,0.0022094636,126976,-0.0005492592,5.0026407,0.024316406,353.5321819782257
1667.2345758450706,63,129024,1794.5633802816901,19.98572,5.745887756347656e-05,390,0.0022232328,129024,-0.00093100255,5.004204,0.020166015,358.91158390045166
1672.3108227777777,64,131072,1798.0972222222222,19.84317,0.00699847936630249,377,0.0033879124,131072,-0.001344016,5.0207043,0.037744142,364.1604218482971
1677.2690536164382,65,133120,1801.5342465753424,19.897335,0.015400409698486328,383,0.0046188077,133120,-0.004210542,5.029113,0.05986328,369.57914662361145
1662.3315348666665,66,135168,1783.6266666666668,27.116232,0.6434695720672607,331,0.0037737894,135168,-0.0051233256,5.0336294,0.041064452,374.9241325855255
1667.2923336447366,67,137216,1787.1184210526317,19.993782,0.005926609039306641,389,0.002078727,137216,-0.0002152269,5.04008,0.013378906,381.10828948020935
1672.1179226493505,68,139264,1790.5194805194806,20.353848,-0.009290218353271484,409,0.002820745,139264,-0.0018318184,5.035621,0.029541016,386.3608326911926
1676.8407463846152,69,141312,1793.8333333333333,20.211666,0.0015699267387390137,397,0.00434645,141312,-0.0009969401,5.0400486,0.053027343,391.3600540161133
1681.419036848101,70,143360,1797.0632911392406,47.21306,-0.27452707290649414,210,0.0015398198,143360,-0.0027590215,5.04696,0.015771484,396.51085591316223
1679.2394709629632,71,145408,1794.6913580246915,27.647633,0.9139644354581833,297,0.0011385775,145408,-0.0026102653,5.0466337,0.012158203,406.2492139339447
1668.514423768293,72,147456,1784.5975609756097,8.178528,0.9786391146481037,443,0.001983624,147456,-0.004323251,5.052802,0.020458985,413.138560295105
1663.1797234337355,73,149504,1779.7951807228915,1.9751399,0.9924947153776884,435,0.0033713286,149504,-0.0066731954,5.0323267,0.03203125,417.753710269928
1667.6488729047621,74,151552,1783.0,20.255917,-0.0014156103134155273,420,0.0033493557,151552,-0.00045982428,4.9991636,0.04067383,422.45577335357666
1672.011135141177,75,153600,1786.129411764706,19.950922,0.035049617290496826,466,0.0039270325,153600,-0.004877365,5.01481,0.045166016,427.32329511642456
1673.248382482759,76,155648,1786.816091954023,24.509386,0.9262186139822006,480,0.002277137,155648,-0.0039052018,5.021683,0.021191407,431.7137441635132
1677.3883535681816,77,157696,1789.7954545454545,20.178381,0.002936244010925293,464,0.0014427986,157696,0.00033256452,5.015697,0.014013672,435.97319746017456
1681.4550034382023,78,159744,1792.7078651685392,20.02547,0.004519999027252197,488,0.00078120024,159744,0.00046952246,5.013944,0.0044433596,440.3793911933899
1685.4269284,79,161792,1795.5555555555557,19.802803,0.025192618370056152,479,0.0008379967,161792,-0.0006540235,5.0189466,0.00390625,444.57549023628235
1686.3775648021979,80,163840,1796.1868131868132,4.8513784,0.9727686084806919,490,0.0030565003,163840,-0.005253394,5.021359,0.029150391,448.84846448898315
1689.7961526630436,81,165888,1798.9347826086957,5.0691247,0.9537238739430904,490,0.0015794765,165888,-0.0048517096,5.0177517,0.012207031,453.0241506099701
1693.5366359892475,82,167936,1801.6236559139784,20.19236,-0.005858778953552246,457,0.0006978223,167936,-0.0008955717,5.0237713,0.0044921874,457.203271150589
1697.2280059042555,83,169984,1804.2553191489362,20.124954,0.0010944604873657227,478,0.0036245517,169984,-0.0037715596,5.0282435,0.04248047,461.6828844547272
1700.8244097789475,84,172032,1806.8315789473684,20.203758,-0.003670811653137207,481,0.002695168,172032,-0.0017536192,5.030656,0.030712891,465.9649896621704
1704.2744031770833,85,174080,1809.3541666666667,20.169146,-0.0018287897109985352,496,0.0015433577,174080,-0.0009911492,5.031597,0.011767578,470.21664547920227
1707.625959113402,86,176128,1811.8247422680413,20.069584,-0.001855015754699707,483,0.0025990144,176128,-0.00014353759,5.030353,0.030810546,474.3414442539215
1708.5250128061223,87,178176,1812.5714285714287,4.2604957,0.9762956071645021,489,0.0030270196,178176,-0.0038590818,5.0269957,0.029296875,478.57887172698975
1711.6831993030303,88,180224,1814.959595959596,19.73045,0.015633046627044678,493,0.003173607,180224,-0.0020897207,5.027038,0.03354492,482.76424622535706
1714.8419150400002,89,182272,1817.3,19.98203,0.005872488021850586,486,0.0021151828,182272,-0.0012613301,5.036845,0.021484375,486.91505908966064
1730.7701151200004,90,184320,1828.7,19.85452,0.029976189136505127,495,0.0035181157,184320,-0.0033342422,5.0445647,0.04423828,491.1226146221161
1745.80906609,91,186368,1842.31,20.081312,-0.0011432170867919922,491,0.0020111627,186368,-0.00018907031,5.042252,0.021240234,495.2564730644226
1760.63690658,92,188416,1844.28,20.089436,0.005006968975067139,458,0.0024841377,188416,-0.001050228,5.0510774,0.026855469,499.4230124950409
1775.8930353799997,93,190464,1858.42,20.114912,-0.0008751153945922852,484,0.0024875798,190464,-0.0019576605,5.0600295,0.029101562,503.894898891449
1791.4428267499998,94,192512,1866.13,20.598019,-0.02138042449951172,484,0.0021168266,192512,-0.0016328683,5.060363,0.022802735,508.12232303619385
1802.03430616,95,194560,1866.13,24.19946,0.8997761458158493,491,0.002495591,194560,-0.0039201765,5.064706,0.025,512.3492772579193
1802.7332775499997,96,196608,1864.19,3.7213962,0.9950957577675581,462,0.001454693,196608,-0.0033784888,5.070283,0.016210938,516.5160899162292
1812.42114421,97,198656,1873.65,20.685549,-0.025523662567138672,423,0.0023462635,198656,-0.00237712,5.083031,0.025048828,520.9445426464081
1822.26561672,98,200704,1878.61,20.298475,-0.0010541677474975586,440,0.002064372,200704,-0.0013735068,5.108476,0.0203125,525.7767345905304
1802.36170101,99,202752,1858.61,25.42292,0.639455258846283,427,0.0015678502,202752,-0.002299846,5.1233606,0.015283203,530.4293177127838
1814.7873338899997,100,204800,1870.43,20.186153,0.0006737112998962402,437,0.0015214307,204800,-0.0010165048,5.140485,0.013720703,535.2192504405975
1814.7004170599998,101,206848,1870.43,20.16473,0.001584768295288086,416,0.0030203687,206848,-0.0018609563,5.1413245,0.03378906,539.900669336319
1830.4740443699995,102,208896,1886.11,20.07876,0.0067337751388549805,445,0.0019317748,208896,-0.0015001935,5.142291,0.021484375,544.8164441585541
1830.3034254499998,103,210944,1886.11,19.610695,0.08833807706832886,442,0.002581311,210944,-0.0023553818,5.1443505,0.026806641,549.4094791412354
1818.5311376699997,104,212992,1874.44,24.960756,0.783866360783577,446,0.0015076258,212992,-0.002782545,5.138759,0.014111328,554.0335857868195
1818.40956329,105,215040,1874.44,20.125404,-0.0013595819473266602,456,0.001957592,215040,-0.0021588025,5.1367865,0.02211914,558.623438835144
1818.34910247,106,217088,1874.44,19.949827,0.011496901512145996,447,0.0016915437,217088,-0.0011505819,5.1403327,0.016064454,563.1108286380768
1818.2705956199998,107,219136,1874.44,19.857723,0.017895281314849854,442,0.0031212557,219136,-0.0023286273,5.1470594,0.032714844,567.6830682754517
1818.12067805,108,221184,1874.44,20.428959,-0.02765810489654541,428,0.0005700445,221184,0.00030388156,5.142358,0.0033203126,572.3098835945129
1818.01405645,109,223232,1874.44,20.362415,-0.013774633407592773,449,0.0025721262,223232,-0.0032708966,5.1460056,0.029736329,577.0939815044403
1817.8610076399998,110,225280,1874.44,20.07666,-0.004135608673095703,433,0.0026614065,225280,-0.0013064186,5.150173,0.031445313,581.6522796154022
1817.78321271,111,227328,1874.44,20.191296,-0.008442163467407227,450,0.0011385379,227328,-0.0019614822,5.1478796,0.0128417965,586.3774454593658
1817.72714224,112,229376,1874.44,19.922457,0.0072182416915893555,439,0.0028816655,229376,-0.0015745576,5.145435,0.03334961,590.9274537563324
1817.6740148300003,113,231424,1874.44,20.114124,-0.005663394927978516,436,0.0023689722,231424,-0.0022484863,5.1429434,0.022216797,595.5887084007263
1817.8178833900001,114,233472,1874.44,20.462,-0.03073573112487793,431,0.0034902364,233472,-0.003928959,5.1456327,0.039404295,600.279504776001
1829.3235390000002,115,235520,1885.73,20.181623,-0.0002391338348388672,425,0.0013400309,235520,-0.0011495518,5.133248,0.009228515,605.0224995613098
1840.15107221,116,237568,1894.15,20.051205,0.012569248676300049,437,0.0015211051,237568,-0.00044632508,5.12333,0.014599609,609.8355123996735
1847.84068325,117,239616,1901.52,20.144505,0.001484513282775879,434,0.0005731223,239616,-0.00062761485,5.128833,0.00234375,614.5139029026031
1857.68322517,118,241664,1911.13,20.16248,-0.004615187644958496,436,0.00032353893,241664,-0.00039516966,5.127691,0.00024414062,619.2325301170349
1862.34306508,119,243712,1915.47,20.070301,-3.5762786865234375e-06,437,0.0010013026,243712,-0.00041957936,5.1306105,0.007519531,623.9198412895203
1862.28722046,120,245760,1915.47,20.06736,-0.0014483928680419922,442,0.0030105733,245760,-0.0024590646,5.1367927,0.033740234,628.6038036346436
1862.25978528,121,247808,1915.47,19.952444,0.004912436008453369,436,0.001411808,247808,-0.0032921508,5.1633196,0.014941406,633.2317073345184
1862.1320810799998,122,249856,1915.47,19.463634,0.06475067138671875,427,0.0046284273,249856,-0.0045142984,5.1838417,0.048583984,637.9263010025024
1862.0598851,123,251904,1915.47,20.163937,-0.005097389221191406,441,0.00130496,251904,-0.0009424651,5.2035513,0.010498047,642.7204329967499
1861.8653836200006,124,253952,1915.47,20.168186,-0.010947465896606445,438,0.0017835116,253952,-0.0010953279,5.218448,0.01669922,647.3599352836609
1862.2841317500006,125,256000,1915.47,20.14554,-0.005178093910217285,430,0.0016467882,256000,-0.0018417345,5.2207794,0.014990235,652.0321245193481
1852.9633406000003,126,258048,1906.48,3.2977738,0.9630771391093731,425,0.0016388434,258048,-0.004238433,5.230746,0.01796875,656.7886242866516
1852.68836956,127,260096,1906.48,19.770132,0.038166582584381104,434,0.0019880238,260096,-0.0005947739,5.2289877,0.017822266,661.5973603725433
1852.63890457,128,262144,1906.48,20.155087,0.0017014145851135254,443,0.0011017604,262144,-0.00013867069,5.22132,0.008251953,666.3080229759216
1852.5638056899998,129,264192,1906.48,20.100538,-0.003557920455932617,430,0.0011793647,264192,-0.0016902864,5.2304997,0.00913086,670.9273805618286
1852.29608341,130,266240,1906.48,17.567013,0.2198883295059204,437,0.0026115451,266240,-0.005052873,5.2463665,0.030322265,675.6888291835785
1852.26208976,131,268288,1906.48,20.07378,0.00014227628707885742,468,0.0017030269,268288,-0.0011126046,5.2556586,0.012792969,680.3711049556732
1852.25210462,132,270336,1906.48,20.0582,-0.005330681800842285,485,0.0013984365,270336,0.00020293305,5.258393,0.0105957035,684.7447333335876
1852.20762349,133,272384,1906.48,19.96695,0.0036914944648742676,464,0.0011224371,272384,-0.0012282223,5.262892,0.011328125,688.9663207530975
1852.0693102799999,134,274432,1906.48,20.28438,0.0038830041885375977,482,0.0013224744,274432,-0.00085530506,5.2653537,0.013085937,693.3733432292938
1851.7127061,135,276480,1906.48,20.168238,-0.008787274360656738,491,0.00058627164,276480,-0.0007714717,5.2793264,0.0040527345,697.6214261054993
1851.6375556699998,136,278528,1906.48,19.911741,0.016498863697052002,496,0.0013405185,278528,-0.0023889185,5.2964783,0.009277344,701.7911145687103
1851.59601186,137,280576,1906.48,20.106142,-0.0007995367050170898,488,0.00034291827,280576,0.00015684163,5.3000536,0.0009765625,705.9205026626587
1851.5714101199999,138,282624,1906.48,20.095024,-0.005948543548583984,485,0.0014896352,282624,-0.0010454496,5.305597,0.0126953125,710.1169853210449
1865.3832108,139,284672,1919.28,20.03145,-0.0019838809967041016,474,0.0011441755,284672,-0.0013072604,5.325562,0.011230469,714.3384799957275
1878.9593626200003,140,286720,1932.24,19.665897,0.031219184398651123,467,0.00066869514,286720,-0.0013038252,5.3488383,0.004199219,718.6569964885712
1893.48204352,141,288768,1932.24,20.05872,0.00099945068359375,484,0.00089887687,288768,-0.0007708083,5.3566213,0.0038085938,723.0423715114594
1905.33517304,142,290816,1940.4,19.963123,0.008463382720947266,494,0.003315493,290816,-0.0041288724,5.3371663,0.037158202,727.2655911445618
1915.1021064999995,143,292864,1949.92,20.155157,0.0003165602684020996,492,0.0012956957,292864,-0.00083622255,5.3292875,0.013818359,731.4042296409607
1915.1506363599997,144,294912,1949.92,20.164148,-0.004242658615112305,462,0.0017541405,294912,-0.0004790783,5.329364,0.016162109,735.5622248649597
1915.1240615199997,145,296960,1949.92,20.120985,0.006901860237121582,457,0.001965448,296960,-0.0018845629,5.336837,0.021191407,739.988157749176
1914.9293536100001,146,299008,1949.92,19.933231,0.01543581485748291,464,0.0021269128,299008,-0.0018264394,5.358604,0.021875,744.4616329669952
1911.9154907600002,147,301056,1947.16,2.6948647,0.9707610700279474,460,0.0012642174,301056,-0.002797735,5.3885307,0.013427734,748.8713171482086
1911.75797439,148,303104,1947.16,20.167347,-0.001739501953125,438,0.0014470416,303104,-0.00073667365,5.395529,0.0126953125,753.3231279850006
1911.71316181,149,305152,1947.16,20.175352,-4.887580871582031e-05,474,0.0006080045,305152,-0.0004607045,5.402669,0.0034667968,757.9895696640015
1911.7028156099998,150,307200,1947.16,20.227482,-0.00901806354522705,464,0.0005366735,307200,-0.000525311,5.399689,0.0029296875,762.3069934844971
1911.6481954099995,151,309248,1947.16,20.027117,0.010021388530731201,474,0.00039750192,309248,-0.00022598267,5.397103,0.002001953,766.722053527832
1911.6262407399997,152,311296,1947.16,20.160192,0.00111311674118042,484,0.0010731176,311296,-0.00031129614,5.413459,0.008300781,771.0386056900024
1911.6258746599997,153,313344,1947.16,20.207718,-0.00456690788269043,463,0.0013909736,313344,-0.001246931,5.4124103,0.009765625,775.2702987194061
1911.6891050499999,154,315392,1947.16,20.138693,0.0010131597518920898,455,0.0015901063,315392,-0.0013579095,5.4098277,0.013183594,779.6862800121307
1911.7283571100002,155,317440,1947.16,20.171932,-0.0021588802337646484,465,0.0023284503,317440,-0.0013794814,5.403498,0.021435548,784.1799957752228
1911.7081295599999,156,319488,1947.16,20.135906,0.0009341835975646973,453,0.003433789,319488,-0.00092466484,5.4044523,0.039160155,788.5778906345367
1911.67848214,157,321536,1947.16,20.11076,0.00280684232711792,474,0.0017300758,321536,-0.0011845774,5.416559,0.0126953125,793.0978555679321
1911.7007012199997,158,323584,1947.16,20.079662,0.00564342737197876,477,0.003103564,323584,-0.002400619,5.427647,0.035302736,797.4141430854797
1911.7021942099998,159,325632,1947.16,19.981812,0.008860528469085693,453,0.0016888815,325632,-0.00072002003,5.4385924,0.015380859,801.7024066448212
1911.73063485,160,327680,1947.16,20.167862,-0.013817310333251953,476,0.0020150517,327680,-0.0013059664,5.4373145,0.01225586,806.220696926117
1911.6217184500003,161,329728,1947.16,19.873365,0.01437455415725708,438,0.0010530583,329728,-0.00026856078,5.4410477,0.010498047,810.5206344127655
1929.82621039,162,331776,1965.54,19.893232,9.018182754516602e-05,468,0.00238859,331776,-0.0016342122,5.4598107,0.022949219,815.1903021335602
1929.55918909,163,333824,1965.54,19.766417,0.007491409778594971,472,0.002766942,333824,-0.0006869333,5.473781,0.026904296,819.5595562458038
1929.3351911,164,335872,1965.54,19.993004,0.015164375305175781,474,0.0013044428,335872,-0.0002289787,5.4779654,0.010839844,823.893043756485
1927.97010255,165,337920,1964.48,3.8827999,0.9604979529976845,461,0.0020199872,337920,-0.004687357,5.4693823,0.01928711,828.2066159248352
1927.89622313,166,339968,1964.48,19.98576,0.01737368106842041,464,0.0042411564,339968,-0.0010684116,5.4647045,0.0519043,832.6421332359314
1928.3592624899998,167,342016,1964.48,20.041283,0.021258890628814697,433,0.0013841939,342016,-0.0007398818,5.4657574,0.008398438,837.0504360198975
1936.7820971699996,168,344064,1971.44,20.562115,-0.002618074417114258,435,0.0029768406,344064,-0.0023543737,5.471175,0.03364258,841.7731342315674
1949.0852146700001,169,346112,1982.26,20.461647,-0.005357623100280762,440,0.0016186759,346112,-0.00029282458,5.490617,0.015625,846.4711654186249
1957.0863891499998,170,348160,1988.89,19.660307,0.05670446157455444,442,0.0024805015,348160,-0.0016762946,5.4828916,0.02216797,851.1193749904633
1956.92245512,171,350208,1988.89,20.319344,0.00255739688873291,462,0.0019393213,350208,-0.00046715798,5.4677796,0.017578125,855.7458763122559
1956.7384483800001,172,352256,1988.89,20.292645,-0.0007206201553344727,465,0.0045066355,352256,-0.0023847565,5.4711103,0.05654297,860.1711885929108
1956.6101151300004,173,354304,1988.89,20.356432,-0.016577959060668945,444,0.0027126065,354304,-0.002936877,5.4866734,0.027197266,864.573047876358
1962.6765433199998,174,356352,1993.55,20.315393,-0.011277556419372559,435,0.001509947,356352,-0.0012267245,5.4921656,0.011767578,869.1853837966919
1962.55874495,175,358400,1993.55,20.241936,-0.004117131233215332,440,0.00080619444,358400,-0.00022715933,5.4933076,0.006591797,873.8895220756531
1962.3934384000002,176,360448,1993.55,19.929272,0.019638419151306152,448,0.0006142527,360448,-0.00018176924,5.4979753,0.0035644532,878.5418162345886
1962.28316641,177,362496,1993.55,20.063965,0.008453309535980225,466,0.0011347155,362496,-0.0011845132,5.5045595,0.0073242188,883.1107325553894
1964.8667674600001,178,364544,1995.51,20.222317,-0.00021517276763916016,455,0.001435011,364544,-0.0012160111,5.5049095,0.010498047,887.4970498085022
1965.20360067,179,366592,1995.51,20.135921,0.003697514533996582,440,0.0006424104,366592,0.0010145229,5.4956512,0.0017089844,891.9972205162048
1965.1428716199998,180,368640,1995.51,19.704817,0.03684943914413452,439,0.0013834671,368640,-0.0022875,5.490794,0.009375,896.6426527500153
1965.06751545,181,370688,1995.51,19.93947,0.025262117385864258,427,0.00091911154,370688,-0.0010622948,5.4835563,0.0047851563,901.3011512756348
1965.0481717599998,182,372736,1995.51,19.962662,0.018740952014923096,435,0.0033567273,372736,-0.0018144905,5.4725547,0.03930664,906.0918731689453
1965.11042984,183,374784,1995.51,20.303867,-0.0006339550018310547,431,0.0057537113,374784,-0.0035984635,5.468432,0.06894531,910.7972552776337
1965.21695418,184,376832,1995.51,20.153042,0.01088249683380127,441,0.0016619705,376832,-0.00086211116,5.4738035,0.010986328,915.5452423095703
1967.64242328,185,378880,1997.15,20.248608,0.003635108470916748,435,0.000781022,378880,-0.00015990376,5.4730525,0.006787109,920.1845729351044
1967.7961023099997,186,380928,1997.15,19.687626,0.03804558515548706,438,0.0026763228,380928,-0.0022580582,5.46992,0.029052734,924.8873567581177
1967.8605243799998,187,382976,1997.15,20.16211,0.009140372276306152,421,0.0022595157,382976,-0.00076952996,5.4701734,0.025390625,929.5580735206604
