approxkl,serial_timesteps,explained_variance,policy_entropy,n_updates,ep_len_mean,value_loss,fps,clipfrac,ep_reward_mean,total_timesteps,policy_loss,time_elapsed
0.0023440486,73728,0.7360618710517883,4.4498124,36,1269.7368421052631,28.417562,497,0.021240234,998.808086385965,73728,-0.0019869162,155.0959665775299
0.002522797,75776,0.6762530207633972,4.433928,37,1283.1724137931035,10.428721,493,0.027636718,1003.2309551551725,75776,-0.0022064766,159.21615386009216
0.0031894327,77824,0.9278314188122749,4.430089,38,1296.1525423728813,10.932607,483,0.036474608,1008.1195584067798,77824,-0.0037133065,163.36988735198975
0.001822228,79872,0.895964190363884,4.4289155,39,1293.967213114754,24.981632,488,0.017236328,1009.6197948688525,79872,-0.002272982,167.60594868659973
0.0035747048,81920,0.8577947318553925,4.428,40,1306.1451612903227,19.85891,471,0.039160155,1021.5676903870968,81920,-0.0024664304,171.79516196250916
0.0037261038,83968,0.8487740904092789,4.4164996,41,1317.936507936508,19.76045,458,0.037890624,1034.7132215714287,83968,-0.0028257286,176.13570642471313
0.0045213196,86016,0.8897872269153595,4.40831,42,1314.7076923076922,24.897839,487,0.046777345,1034.0843996923077,86016,-0.004558654,180.6052680015564
0.004240032,88064,0.8173852264881134,4.403898,43,1325.8333333333333,19.695208,460,0.04848633,1045.4899337878787,88064,-0.0020706118,184.8090205192566
0.0055060484,90112,0.8173836171627045,4.4057817,44,1336.6268656716418,19.507936,460,0.07304688,1057.8146625522388,90112,-0.0013861124,189.2543499469757
0.004091964,92160,0.8968017250299454,4.419246,45,1331.4057971014493,23.61486,453,0.044921875,1055.8393125942027,92160,-0.0023407016,193.7002396583557
0.0037443445,94208,0.8389324843883514,4.4227076,46,1341.6571428571428,19.675426,449,0.039697267,1067.0450933857142,94208,-0.0033359397,198.21461939811707
0.0042266836,96256,0.8670537769794464,4.4168973,47,1351.619718309859,20.235458,442,0.042333983,1077.8879782957745,96256,-0.00415885,202.77603459358215
0.004184551,98304,0.9815838374197483,4.431462,48,1337.736111111111,3.1749785,432,0.042871095,1064.964967861111,98304,-0.0072987364,207.40096855163574
0.0037938461,100352,0.893839456140995,4.442913,49,1335.2702702702702,24.303242,441,0.04550781,1063.5135117972975,100352,-0.0050952,212.1355848312378
0.0014045255,102400,0.8765454813838005,4.439426,50,1328.025974025974,30.11114,500,0.012011719,1054.8912947012986,102400,-0.0012725787,216.77389764785767
0.006055296,104448,0.8063732087612152,4.436193,51,1337.2692307692307,19.294577,455,0.07382812,1065.6386513589746,104448,-0.0052858884,220.86921215057373
0.004860559,106496,0.8190815299749374,4.43134,52,1346.2784810126582,20.144224,468,0.055029295,1075.6222061265823,106496,-0.0032825922,225.361661195755
0.0019515142,108544,0.9572558589279652,4.434108,53,1324.358024691358,11.615887,495,0.018994141,1054.7735412962966,108544,-0.002633743,229.73629784584045
0.00289202,110592,0.8358438462018967,4.4275756,54,1333.1951219512196,21.797768,477,0.030273438,1064.368799890244,110592,-0.0015321663,233.86820459365845
0.0028910115,112640,0.8733953386545181,4.427554,55,1320.6823529411765,35.09327,500,0.035302736,1051.6772808352941,112640,-0.0047867307,238.15817856788635
0.0026831012,114688,0.908596396446228,4.4417524,56,1316.5862068965516,22.013699,455,0.024414062,1049.778406,114688,-0.0027464188,242.24846243858337
0.003262094,116736,0.8448043763637543,4.4533486,57,1324.909090909091,19.931723,465,0.034521483,1058.7917833409092,116736,-0.0030992175,246.74662613868713
0.0038878422,118784,0.8485386967658997,4.461793,58,1333.0449438202247,20.881075,458,0.048583984,1066.993947561798,118784,-0.0035255975,251.14817476272583
0.0037915844,120832,0.9402844868600368,4.4633245,59,1311.5604395604396,14.871401,521,0.04008789,1047.038606956044,120832,-0.0063506747,255.61393117904663
0.0034343482,122880,0.8513545542955399,4.4488263,60,1319.5760869565217,20.74348,466,0.039941408,1053.6888150108696,122880,-0.0042160307,259.5451292991638
0.0022739084,124928,0.8421095758676529,4.4346266,61,1308.6105263157895,33.89647,502,0.022900391,1043.5748267368422,124928,-0.0025595846,263.93391942977905
0.00330211,126976,0.832148939371109,4.420979,62,1316.3229166666667,19.812998,454,0.034277342,1051.0465667916667,126976,-0.0025342158,268.00816082954407
0.0035709958,129024,0.8508957922458649,4.424649,63,1316.5102040816328,29.75647,454,0.038964845,1051.4707571836734,129024,-0.004465229,272.5157675743103
0.004261035,131072,0.8019055277109146,4.4357424,64,1323.909090909091,19.829758,461,0.049951173,1059.8832327171717,131072,-0.004062718,277.02561378479004
0.0032477633,133120,0.7700391411781311,4.432762,65,1284.12,27.507889,527,0.035253905,1027.6376843799999,133120,-0.0057950164,281.46051692962646
0.0036211715,135168,0.8711018413305283,4.439993,66,1284.12,17.505968,476,0.037744142,1027.7980811899997,135168,-0.0064634285,285.3457119464874
0.0034809608,137216,0.8872012495994568,4.4439163,67,1300.88,19.859833,483,0.04169922,1042.8530997799999,137216,-0.0034718444,289.64017152786255
0.00487974,139264,0.9265452697873116,4.4407816,68,1300.09,9.710829,468,0.055322267,1042.16121544,139264,-0.00020574566,293.8783061504364
0.005969179,141312,0.8425949215888977,4.4284163,69,1316.84,18.43935,469,0.072021484,1058.89035087,141312,-0.0022216202,298.2461373806
0.002994584,143360,0.9001068323850632,4.4274726,70,1299.4,23.8479,498,0.032666016,1047.19455409,143360,-0.0048161503,302.6072988510132
0.0032295778,145408,0.8576176464557648,4.4386644,71,1307.06,31.505764,529,0.04067383,1053.1981099200002,145408,-0.0035008036,306.7168879508972
0.004711211,147456,0.8011939972639084,4.4454775,72,1323.93,20.12706,462,0.054101564,1070.2159398200001,147456,-0.0017629281,310.58360409736633
0.0056701656,149504,0.831400066614151,4.4468136,73,1341.64,20.16087,465,0.07114258,1088.1806222800003,149504,-0.002272429,315.00808811187744
0.0038656567,151552,0.8518767058849335,4.4477644,74,1358.17,19.875433,462,0.039404295,1104.99872338,151552,-0.0018069498,319.40920400619507
0.0029678466,153600,0.9120665639638901,4.453674,75,1342.65,12.873706,483,0.033496093,1089.47206234,153600,-0.0047711995,323.8381087779999
0.0049285055,155648,0.8217634707689285,4.4605746,76,1342.65,19.801311,464,0.06113281,1089.15472198,155648,-0.00056994695,328.0759744644165
0.002736528,157696,0.8409114331007004,4.465849,77,1342.65,19.967106,483,0.02758789,1089.7201005699999,157696,-0.0014816086,332.4829707145691
0.0032958768,159744,0.8685514032840729,4.463494,78,1330.09,28.885584,521,0.034716796,1075.5387559,159744,-0.0063316287,336.7217388153076
0.0063959314,161792,0.82818304002285,4.462744,79,1346.61,20.227558,463,0.0824707,1092.5205792000002,161792,-0.0037817564,340.64746475219727
0.003953701,163840,0.8970566987991333,4.4560657,80,1330.39,28.974478,485,0.043652344,1075.89546416,163840,-0.0054751663,345.0700488090515
0.0017003345,165888,0.6868468523025513,4.4607916,81,1281.04,31.098942,525,0.017138671,1032.2464561400002,165888,-0.002391693,349.2858622074127
0.00460199,167936,0.8647433072328568,4.464903,82,1297.86,21.96018,489,0.05366211,1047.78424541,167936,-0.003254018,353.18691182136536
0.0019849031,169984,0.9023400247097015,4.4626327,83,1286.84,20.432476,517,0.019580077,1040.95014563,169984,-0.0025689583,357.37427711486816
0.0063301167,172032,0.8513903170824051,4.4694343,84,1303.57,20.643673,489,0.080517575,1057.6082084500001,172032,-0.0023402171,361.3310899734497
0.0023945307,174080,0.8966411352157593,4.491336,85,1287.41,33.490437,486,0.023339843,1041.52114544,174080,-0.0016488539,365.5145432949066
0.002264781,176128,0.8128300756216049,4.495755,86,1287.41,20.164652,473,0.020898437,1042.55765177,176128,-0.00021722312,369.720666885376
0.0061814548,178176,0.8528446853160858,4.4804373,87,1287.41,20.141935,455,0.077978514,1048.04898395,178176,-0.003944519,374.04717540740967
0.0020490948,180224,0.8636799305677414,4.457467,88,1287.41,20.060751,479,0.01821289,1048.09368237,180224,-0.00055723,378.53974437713623
0.0014025461,182272,0.8923293650150299,4.45501,89,1236.12,24.76173,521,0.0147949215,1003.37341075,182272,-0.0028571459,382.8140432834625
0.0024402267,184320,0.791267991065979,4.4574003,90,1250.88,19.45073,452,0.023095703,1017.08944186,184320,-0.0006289064,386.73822498321533
0.0040039015,186368,0.826782613992691,4.4482274,91,1267.58,20.074055,435,0.04423828,1034.19960296,186368,-0.002863727,391.26939034461975
0.0035811919,188416,0.7927496880292892,4.437587,92,1267.58,19.887978,414,0.04082031,1034.18514276,188416,-0.0011166104,395.97381067276
0.0012855624,190464,0.8741372674703598,4.4312515,93,1268.98,28.681759,443,0.011376953,1035.53325947,190464,-0.0011437765,400.91681694984436
0.005322463,192512,0.8414180874824524,4.434994,94,1286.66,19.762741,432,0.06738281,1052.9509045800003,192512,-0.0024363725,405.53730845451355
0.0029382687,194560,0.8835780546069145,4.440633,95,1304.14,25.340952,428,0.030371094,1069.7893445199998,194560,-0.0035170051,410.27279257774353
0.0049746605,196608,0.9004908576607704,4.44425,96,1286.43,23.115772,426,0.054394532,1051.6279129,196608,-0.0016271055,415.05586314201355
0.0047388445,198656,0.9457997418940067,4.4507456,97,1268.73,8.610408,422,0.056152344,1034.71500191,198656,-0.0076391785,419.8531880378723
0.0028869188,200704,0.8341281712055206,4.4527516,98,1268.73,19.800135,411,0.030517578,1034.14655955,200704,-0.0008724107,424.70149087905884
0.004176858,202752,0.8145501911640167,4.450691,99,1284.76,21.797075,417,0.047460936,1050.6070555400001,202752,-0.0026095086,429.6800482273102
0.0035499223,204800,0.8087244480848312,4.4462547,100,1284.76,20.383625,417,0.04135742,1055.89321135,204800,-0.0032362216,434.5842618942261
0.0014949214,206848,0.858471617102623,4.443956,101,1268.89,31.964151,436,0.01328125,1044.2891032100001,206848,-0.0039898558,439.49491238594055
0.002460155,208896,0.8152706474065781,4.4400597,102,1285.28,20.239298,424,0.022558594,1060.65923178,208896,-0.0022439377,444.18801259994507
0.0032569666,210944,0.8208338171243668,4.433146,103,1285.28,20.14183,411,0.03237305,1061.73025177,210944,-4.7249585e-05,449.00896763801575
0.0019109277,212992,0.8282138407230377,4.4257135,104,1285.28,19.864592,392,0.013427734,1061.80994511,212992,-0.0019033907,453.9909348487854
0.0027626217,215040,0.8458153605461121,4.423445,105,1253.47,38.20466,447,0.029394532,1029.5241147699999,215040,-0.004353845,459.2101397514343
0.002695361,217088,0.8204953670501709,4.4201,106,1253.47,20.610197,411,0.026513672,1029.17770682,217088,-0.003670312,463.7872941493988
0.004079222,219136,0.8320855349302292,4.418931,107,1271.32,20.332308,407,0.042675782,1046.38279359,219136,-0.001920154,468.76211953163147
0.002753161,221184,0.964154239743948,4.4389043,108,1254.82,5.939372,401,0.026611328,1029.95067728,221184,-0.0042709103,473.788045167923
0.0035185516,223232,0.8229599595069885,4.443904,109,1254.82,20.895176,412,0.037353516,1030.2147180999998,223232,-0.003975425,478.8868980407715
0.0047581657,225280,0.8242173045873642,4.4370937,110,1271.79,19.960377,403,0.059375,1046.98670414,225280,-0.0035630106,483.85438656806946
0.0026045165,227328,0.824725866317749,4.436314,111,1271.79,20.185976,416,0.027539063,1047.47720738,227328,-0.001986778,488.9241976737976
0.0044899983,229376,0.7944756001234055,4.438682,112,1287.84,20.42538,413,0.053808592,1063.80134128,229376,-0.00097337674,493.8431534767151
0.0033913213,231424,0.9023860916495323,4.440337,113,1285.81,24.29039,422,0.03310547,1063.26950859,231424,-0.0027839963,498.7982838153839
0.0053414344,233472,0.875882551074028,4.4392962,114,1268.86,28.205822,453,0.061035156,1047.25353478,233472,-0.0048890705,503.6409385204315
0.006443513,235520,0.8248263597488403,4.4393454,115,1284.41,19.975462,417,0.083300784,1063.3019500999999,235520,-0.0042497544,508.155152797699
0.002040679,237568,0.7709587216377258,4.4447527,116,1300.67,20.840876,458,0.018408203,1075.78807725,237568,-0.0022073104,513.0639400482178
0.007243035,239616,0.82773657143116,4.4446163,117,1300.67,19.976042,427,0.0894043,1075.93374524,239616,-0.006162648,517.5330584049225
0.00605898,241664,0.6855324506759644,4.45005,118,1300.67,10.557055,442,0.08164062,1072.08153991,241664,-0.0038670027,522.3277113437653
0.0037572435,243712,0.945284865796566,4.458789,119,1299.98,8.076466,451,0.041015625,1071.93079496,243712,-0.004768676,526.9561498165131
0.0038626012,245760,0.7343378961086273,4.477126,120,1266.03,43.89388,475,0.041503906,1036.17598482,245760,-0.006196002,531.4882876873016
0.0023564356,247808,0.9243778958916664,4.494399,121,1254.35,18.127813,448,0.025390625,1024.57825246,247808,-0.0067654653,535.7929561138153
0.003838412,249856,0.8452678620815277,4.516161,122,1254.35,19.860716,414,0.042871095,1024.1847972799997,249856,-0.002005766,540.3548657894135
0.0030765724,251904,0.8329492807388306,4.5317726,123,1270.02,20.164974,417,0.03305664,1040.2708112799999,251904,-0.0013796764,545.2979564666748
0.0034505047,253952,0.8431914895772934,4.531507,124,1286.65,20.302052,412,0.04067383,1057.02308879,253952,-0.0018131833,550.2019572257996
0.0030418118,256000,0.881260521709919,4.5444617,125,1269.97,26.894363,434,0.032421876,1041.12090938,256000,-0.0025832024,555.1716809272766
0.0045144055,258048,0.8435451984405518,4.5575557,126,1284.44,20.202404,426,0.055273436,1056.24663465,258048,-0.002228398,559.8899748325348
0.002319436,260096,0.8348082304000854,4.569833,127,1284.44,20.233252,424,0.025097657,1055.73001628,260096,-0.0016410515,564.6890659332275
0.0018032969,262144,0.8482686132192612,4.5777493,128,1301.04,20.06234,390,0.018798828,1072.30098924,262144,-0.0018672567,569.5090522766113
0.0026961141,264192,0.8299212604761124,4.580451,129,1318.81,20.62228,357,0.028808594,1089.27094381,264192,-0.0009725228,574.7492957115173
0.002891171,266240,0.876229040324688,4.5853734,130,1335.98,24.831371,329,0.03100586,1106.20761612,266240,-0.003488175,580.4789483547211
0.0033302396,268288,0.846466988325119,4.5934324,131,1352.74,21.677818,393,0.03310547,1122.92575996,268288,-0.0034645763,586.6895287036896
0.002219795,270336,0.9686185829341412,4.5917187,132,1319.0,9.324861,404,0.023535157,1092.64138215,270336,-0.0018580187,591.893753528595
0.0016065426,272384,0.9072764068841934,4.596514,133,1303.49,25.64383,400,0.013720703,1077.5426571899998,272384,-0.0019310039,596.959522485733
0.003654173,274432,0.9115617051720619,4.609144,134,1303.23,22.919207,376,0.03276367,1078.27402986,274432,-0.004415941,602.0777854919434
0.004418412,276480,0.9375735260546207,4.6250677,135,1297.38,8.003468,375,0.04472656,1074.2070227099998,276480,-0.0020236264,607.5170404911041
0.0047395388,278528,0.8788945525884628,4.621442,136,1314.08,17.659193,389,0.061865233,1091.0205123599999,278528,-0.0034728819,612.9721863269806
0.004032361,280576,0.9219334125518799,4.6182356,137,1296.24,21.307783,412,0.04584961,1072.0995116499998,280576,-0.003700714,618.2244884967804
0.0029309238,282624,0.8974902033805847,4.6237073,138,1294.06,23.288588,426,0.03388672,1070.50913309,282624,-0.0029521175,623.1852581501007
0.0013312066,284672,0.9137039706110954,4.629739,139,1258.77,26.782322,423,0.010839844,1035.92889654,284672,-0.0015778305,627.9858598709106
0.004216467,286720,0.8125270158052444,4.626548,140,1274.08,20.272364,420,0.04902344,1051.6061065000001,286720,-0.0020021778,632.8184154033661
0.005162097,288768,0.7803324908018112,4.618479,141,1288.02,19.79147,388,0.061914064,1066.5929103800001,288768,-0.0051323785,637.6849119663239
0.0063474714,290816,0.9326544106006622,4.6287947,142,1268.57,27.105993,395,0.068164065,1048.9634839,290816,-0.0049580378,642.9573767185211
0.004058363,292864,0.8411468118429184,4.6345572,143,1284.9,20.114056,415,0.050097656,1065.26961461,292864,-0.0028935252,648.1397061347961
0.0019231827,294912,0.9669221751391888,4.631668,144,1285.82,8.905836,439,0.019335937,1066.58202085,294912,-0.004151061,653.0670962333679
0.0034470465,296960,0.8410062938928604,4.6358423,145,1302.45,20.287968,362,0.04018555,1083.72167848,296960,-0.0014410535,657.7223992347717
0.0014604086,299008,0.8377558290958405,4.6354694,146,1319.01,19.520298,342,0.009375,1100.5833171499999,299008,-0.0017135853,663.3717038631439
0.0048067067,301056,0.8549311608076096,4.6316705,147,1319.01,19.937218,390,0.058154296,1101.9602731200002,301056,-0.00286155,669.3514912128448
0.003992918,303104,0.7852502763271332,4.621856,148,1335.5,19.876537,400,0.038769532,1118.17488933,303104,-0.0026462155,674.598842382431
0.0033246912,305152,0.9017482101917267,4.6127596,149,1329.73,24.422497,426,0.039794922,1114.92529492,305152,-0.0047841417,679.717381477356
0.004601493,307200,0.8311423063278198,4.6305304,150,1329.73,20.493643,404,0.053955078,1115.32154994,307200,-0.0029599122,684.523357629776
0.0029655832,309248,0.8373776376247406,4.637549,151,1347.46,20.279194,420,0.03276367,1132.89360804,309248,-0.0036162797,689.595559835434
0.005515428,311296,0.8324633240699768,4.6252604,152,1363.71,20.156916,418,0.070214845,1149.54802911,311296,-0.0024967585,694.4651911258698
0.004085177,313344,0.8385681211948395,4.6183953,153,1363.71,20.257105,413,0.051611327,1149.41022149,313344,-0.004009151,699.3573732376099
0.005303714,315392,0.8884116113185883,4.621576,154,1347.13,27.656,425,0.06303711,1133.5966615099999,315392,-0.003225665,704.3125820159912
0.0029662296,317440,0.8539134114980698,4.622781,155,1364.65,20.47228,416,0.03046875,1150.8629549400002,317440,-0.003195372,709.1213102340698
0.002740681,319488,0.8531215786933899,4.621345,156,1380.36,12.432241,412,0.027197266,1161.4476824900003,319488,-0.003688498,714.037750005722
0.0034380995,321536,0.9661564566195011,4.634346,157,1363.79,5.8544874,423,0.03330078,1146.9777174500002,321536,-0.0061103995,719.0091941356659
0.0018468874,323584,0.9189697057008743,4.6437597,158,1331.6,26.58707,427,0.017626952,1113.9248013,323584,-0.0024362989,723.8403084278107
0.0030739768,325632,0.9131953120231628,4.6531444,159,1329.98,22.93037,395,0.035205077,1113.47047592,325632,-0.0028545256,728.63361120224
0.0015720133,327680,0.9128979369997978,4.669261,160,1332.05,26.638132,419,0.011230469,1114.9031181599998,327680,-0.0030186642,733.8124351501465
0.0028926744,329728,0.9382570348680019,4.6724825,161,1315.13,4.7657595,466,0.028125,1097.65841742,329728,-0.0046998304,738.6903486251831
0.0033296861,331776,0.8457295000553131,4.6781635,162,1320.48,36.006104,431,0.034960937,1097.2358560599998,331776,-0.0051139556,743.0847141742706
0.0019214827,333824,0.8889153301715851,4.6883726,163,1320.48,25.428974,418,0.01850586,1096.66396253,333824,-0.0027544487,747.82874584198
0.0020579663,335872,0.9012797102332115,4.687194,164,1305.59,23.48048,456,0.018408203,1080.02053435,335872,-0.0024097993,752.726217508316
0.0042287484,337920,0.975202051922679,4.6883116,165,1273.91,7.8274803,459,0.046191406,1048.21288516,337920,-0.006180502,757.2168157100677
0.0022726895,339968,0.8928933143615723,4.702758,166,1256.96,25.31975,443,0.027050782,1030.84593657,339968,-0.003485461,761.6744859218597
0.0034067638,342016,0.8331329971551895,4.7226305,167,1271.55,20.260616,429,0.039941408,1045.76304138,342016,-0.0025855252,766.2916035652161
0.0050995513,344064,0.8458434492349625,4.7425566,168,1289.46,21.02637,420,0.065136716,1063.30085237,344064,-0.0036871496,771.064914226532
0.0024684165,346112,0.8240509927272797,4.7547913,169,1305.49,20.151012,434,0.022753906,1079.6573371,346112,-0.0019425772,775.9414644241333
0.00093575846,348160,0.9674875177443027,4.758943,170,1283.51,9.54203,459,0.008740234,1057.61063809,348160,-0.002707122,780.6581425666809
0.0011190902,350208,0.9405084438621998,4.758059,171,1253.86,14.564936,473,0.010839844,1026.5519883999998,350208,-0.0020789804,785.1205615997314
0.00071968377,352256,0.8842382058501244,4.75603,172,1224.25,29.08468,471,0.005957031,993.05659428,352256,-0.001973223,789.4501082897186
0.0017698423,354304,0.9461857117712498,4.752552,173,1208.6,13.355385,459,0.015722657,977.3762672999999,354304,-0.006108542,793.7982687950134
0.0019795822,356352,0.8609768897294998,4.750711,174,1223.05,23.916737,453,0.01977539,991.6964742399999,356352,-0.00414627,798.256599187851
0.002086313,358400,0.9361937642097473,4.744878,175,1189.19,11.739279,459,0.019970704,958.67258693,358400,-0.0037687507,802.7720427513123
0.0050850376,360448,0.8591811209917068,4.735936,176,1189.19,20.04855,429,0.06201172,963.65641449,360448,-0.0021670246,807.2328996658325
0.002751078,362496,0.9138205721974373,4.7341604,177,1177.9,18.301735,474,0.030273438,954.5634846800001,362496,-0.007282199,812.0014357566833
0.0051029255,364544,0.8004755526781082,4.737896,178,1194.83,20.903692,428,0.06289063,971.2888006100001,364544,-0.004698364,816.3149876594543
0.0026973437,366592,0.9129407927393913,4.7262025,179,1197.1,12.086012,469,0.025634766,973.2454086299999,366592,-0.004686037,821.1004166603088
0.0026058292,368640,0.8514514863491058,4.7173805,180,1132.77,16.214235,468,0.029003907,908.8573595,368640,-0.003701678,825.4606008529663
0.002966118,370688,0.9707495626062155,4.723609,181,1108.82,8.150877,473,0.032910157,883.8099980700001,370688,-0.00610482,829.8371696472168
0.0030455457,372736,0.8347754776477814,4.7340364,182,1108.82,13.448996,466,0.03330078,879.2090135600001,372736,-0.002678004,834.1632888317108
0.0029793675,374784,0.8322361409664154,4.742053,183,1108.82,21.348192,450,0.02998047,878.38204543,374784,-0.0026709097,838.5579471588135
0.006400656,376832,0.8288068771362305,4.746867,184,1108.82,19.556057,446,0.08061524,878.3995438400002,376832,-0.0034691016,843.1091194152832
0.0033341504,378880,0.8775399848818779,4.7489624,185,1126.22,20.894354,446,0.038671874,894.8662405700002,378880,-0.0034119077,847.6928129196167
0.003755786,380928,0.8797774165868759,4.755101,186,1126.22,20.298,431,0.040234376,893.51724875,380928,-0.0018355856,852.2767119407654
0.003225694,382976,0.9620669893920422,4.753671,187,1132.04,9.4586525,482,0.035986327,898.1209158699999,382976,-0.007004004,857.0255460739136
0.0024602718,385024,0.89877138286829,4.765191,188,1133.03,26.033482,439,0.021435548,898.12515147,385024,-0.0023739163,861.2748093605042
0.003934496,387072,0.8566237539052963,4.7679725,189,1148.68,20.632236,445,0.04536133,913.95580345,387072,-0.001348648,865.9395754337311
0.0025279035,389120,0.8460135012865067,4.7541876,190,1148.68,20.071026,449,0.021777343,913.4366286499999,389120,-0.0034861125,870.5370893478394
0.0032206704,391168,0.9120702892541885,4.7357397,191,1164.78,22.647755,443,0.03364258,929.7716773500001,391168,-0.002934407,875.0960929393768
0.005666338,393216,0.8425943106412888,4.7461767,192,1164.78,20.401249,414,0.06914063,929.5362528500002,393216,-0.0066405786,879.7103314399719
0.002532329,395264,0.964519914239645,4.765349,193,1131.93,11.860849,451,0.025927734,897.4290107700003,395264,-0.003120515,884.649350643158
