policy_entropy,fps,ep_reward_mean,ep_len_mean,approxkl,explained_variance,n_updates,serial_timesteps,total_timesteps,policy_loss,value_loss,time_elapsed,clipfrac
1.2753536,503,450.33832701000006,941.93,0.0018090593,0.562746673822403,80,163840,163840,-0.00075301493,33.811947,350.38096594810486,0.012890625
1.2767398,491,401.0994544900001,770.35,0.0025636624,0.4553247094154358,81,165888,165888,-0.0050243144,37.35313,354.4504065513611,0.026806641
1.2749261,508,363.87458101,679.5,0.0016819004,0.587621808052063,82,167936,167936,-0.0012699744,26.204279,358.6176652908325,0.0126953125
1.2772899,503,309.87853242,547.73,0.0028713078,0.6578688621520996,83,169984,169984,-0.0017707649,26.244915,362.6423451900482,0.02993164
1.2902658,483,234.56944317999998,372.58,0.0030517846,0.6838643848896027,84,172032,172032,-0.0006580126,28.628208,366.71231865882874,0.03203125
1.2995446,483,171.88979099000005,250.85,0.0050450526,0.7139953672885895,85,174080,174080,0.00016985655,27.524042,370.949588060379,0.05708008
1.3104955,501,153.71607986,221.39,0.0033000621,0.7504279464483261,86,176128,176128,-0.0007416019,25.565937,375.18490839004517,0.036035158
1.3135726,489,150.92344057000003,217.34,0.0031560734,0.6959026753902435,87,178176,178176,-0.0012132691,28.167303,379.2658932209015,0.030126953
1.3149588,492,148.51382637000003,214.56,0.003729018,0.6700766682624817,88,180224,180224,-0.0022732965,30.0248,383.4525752067566,0.038671874
1.3129638,504,152.07790071000002,220.18,0.003561686,0.6435099840164185,89,182272,182272,-0.0010617848,29.235449,387.61175203323364,0.032177735
1.3122293,502,155.19790405999998,225.27,0.0026795196,0.768657922744751,90,184320,184320,-0.0033996273,21.348743,391.67270493507385,0.027734375
1.315933,469,157.13549895,228.56,0.004734966,0.7620264887809753,91,186368,186368,-0.0013433434,25.462444,395.74887442588806,0.05571289
1.3237629,481,157.0395746,228.88,0.00436288,0.746350884437561,92,188416,188416,-0.0027249027,26.632614,400.1109766960144,0.050927736
1.3340671,492,158.21903048999997,231.41,0.003103739,0.7813007533550262,93,190464,190464,-0.0016289509,18.625404,404.3684723377228,0.027441407
1.3362384,481,165.08866736999997,242.62,0.0050565847,0.7725223153829575,94,192512,192512,-0.003463095,10.392327,408.5285441875458,0.062841795
1.3370613,488,176.57211343999998,260.55,0.006110615,0.8083692342042923,95,194560,194560,-0.0023012955,7.185206,412.78260016441345,0.079394534
1.3354248,484,176.93964932,261.24,0.004572059,0.7088432610034943,96,196608,196608,-0.0028958903,10.038893,416.9752938747406,0.049365234
1.3379153,472,192.08168917999996,285.44,0.00444688,0.7713948041200638,97,198656,198656,-0.0022714136,10.529289,421.2055263519287,0.049902342
1.3383971,467,202.14535006000003,301.8,0.003792053,0.7299778461456299,98,200704,200704,-0.0020994144,11.796232,425.53719329833984,0.039697267
1.3264196,458,207.31825431000001,310.35,0.0100270035,0.6841509938240051,99,202752,202752,-0.00070314546,5.076642,429.91972494125366,0.12421875
1.3114706,467,219.08298914,329.01,0.0064343126,0.4628719091415405,100,204800,204800,-0.0026285145,7.1398287,434.3900854587555,0.076611325
1.3147942,488,234.1143849,352.67,0.007986978,0.25351905822753906,101,206848,206848,-0.00047186698,15.448482,438.77608585357666,0.09848633
1.3104861,461,242.22837599000002,366.03,0.0064889714,0.6879327893257141,102,208896,208896,7.835997e-05,12.940805,442.96789050102234,0.083740234
1.3038006,471,250.96113623999995,380.17,0.0026742266,0.359557569026947,103,210944,210944,-0.0026678315,24.81081,447.40805768966675,0.023828125
1.3086293,500,260.2157543,394.02,0.004602655,0.7951479256153107,104,212992,212992,0.00071793585,20.526768,451.75099778175354,0.049121093
1.309048,485,266.74318567,404.39,0.0036056582,0.814028412103653,105,215040,215040,-0.001735403,4.219929,455.8411204814911,0.037597656
1.3087009,481,277.16624891,420.37,0.005479524,0.3945302963256836,106,217088,217088,-0.00013662654,13.121202,460.0631191730499,0.06958008
1.3104854,465,291.83691646,443.57,0.004135645,0.7092113196849823,107,219136,219136,-0.005211859,19.6248,464.3185052871704,0.048193358
1.2994492,460,293.66355197,446.29,0.0097691305,0.5678122639656067,108,221184,221184,-0.002777622,9.224359,468.71439266204834,0.124902345
1.2820954,525,309.88154018,470.91,0.0043800822,0.4755908250808716,109,223232,223232,-0.004867091,32.857662,473.16000056266785,0.050048828
1.2739948,506,318.13206282000004,483.3,0.002270809,0.7169183194637299,110,225280,225280,-0.0018646546,24.418774,477.0587646961212,0.020068359
1.2682726,501,328.9674361400001,499.3,0.004792447,0.789523184299469,111,227328,227328,-0.0038240217,13.244181,481.1049711704254,0.05683594
1.2682372,511,335.94757158,510.78,0.0023251267,0.7093034088611603,112,229376,229376,-0.0016357538,23.615593,485.1917984485626,0.020654297
1.2672867,486,346.89112946999995,526.98,0.0043182173,0.844308391213417,113,231424,231424,-0.0042178314,9.208603,489.1966941356659,0.051464844
1.2586944,494,350.03094040999997,531.74,0.006003926,0.6073955297470093,114,233472,233472,-0.00032582282,12.310519,493.4061598777771,0.07397461
1.2503564,517,366.10482497000004,555.96,0.0033109244,0.7383901476860046,115,235520,235520,-0.0017863249,16.442514,497.55076909065247,0.03754883
1.2437571,514,378.67901437000006,574.63,0.010025136,0.5435793995857239,116,237568,237568,-0.0009380748,7.209671,501.5091083049774,0.115673825
1.243096,476,390.32894120000014,592.26,0.008464929,0.3510550856590271,117,239616,239616,-0.0019186379,9.500357,505.49044609069824,0.10629883
1.2471097,508,401.09054864999996,608.43,0.008947225,0.48785626888275146,118,241664,241664,-0.0046302387,8.929811,509.78981137275696,0.11533203
1.2428702,489,411.1631466100001,623.43,0.0051075565,0.817671924829483,119,243712,243712,-0.0006966341,13.944361,513.8189964294434,0.05703125
1.254802,479,413.9445537500001,627.9,0.005110445,0.9222102016210556,120,245760,245760,-0.0052475426,2.7424955,518.0006742477417,0.061279297
1.2786659,485,426.17699150000016,646.45,0.005104591,0.40754085779190063,121,247808,247808,0.0015673332,7.873028,522.2704932689667,0.061621092
1.2922326,478,438.4006020400001,664.94,0.0066923043,0.4511759877204895,122,249856,249856,-0.0015903797,7.731139,526.4894983768463,0.083496094
1.3028077,512,453.13968696999996,687.34,0.006070872,0.7301904559135437,123,251904,251904,-0.003715576,23.941402,530.7661228179932,0.07631836
1.3155855,504,460.27630615999993,698.71,0.006458228,0.5451206564903259,124,253952,253952,-0.006890943,34.833683,534.7650134563446,0.07397461
1.3263013,512,461.81585172000007,701.23,0.006342861,0.5627941489219666,125,256000,256000,-0.0021453598,43.0207,538.8227710723877,0.080126956
1.3265941,497,465.7962648299999,708.65,0.0043396717,0.7308679521083832,126,258048,258048,-0.0029993565,25.680853,542.8198673725128,0.049707033
1.3302975,509,477.4769899,726.18,0.006230146,0.5402550101280212,127,260096,260096,-0.00027715,8.273207,546.9350910186768,0.07607422
1.3313494,492,479.03410276,729.18,0.0039004837,0.9287756532430649,128,262144,262144,-0.0028324216,4.9746675,550.9529275894165,0.045458984
1.3298966,513,491.4648208200001,747.68,0.004716719,0.5575848817825317,129,264192,264192,-0.003757387,13.935209,555.110020160675,0.055566408
1.3215678,488,503.12101002,765.31,0.004748215,0.5863543748855591,130,266240,266240,-0.0021360193,14.2888565,559.1011154651642,0.053515624
1.3236563,499,515.7674277499999,784.55,0.00476379,0.7813599407672882,131,268288,268288,-0.002719003,12.376258,563.2980053424835,0.058935545
1.3279519,496,527.33930678,802.1,0.010099269,0.3795878291130066,132,270336,270336,-0.003079476,8.951095,567.3996212482452,0.12866211
1.3315203,495,539.42898195,819.88,0.0039034137,0.5888281464576721,133,272384,272384,-0.0020491113,11.860659,571.5216069221497,0.046142578
1.354562,474,550.0769270100001,836.55,0.005251999,0.6223780810832977,134,274432,274432,-0.0053994795,16.946035,575.6520371437073,0.06518555
1.3920753,470,556.2522494600001,850.12,0.0060372683,0.9260942861437798,135,276480,276480,-0.0040938105,7.678252,579.9728243350983,0.07929687
1.4027573,458,568.3700905300001,868.54,0.0072365003,0.2750937342643738,136,278528,278528,-0.0032921128,8.975336,584.3262324333191,0.09604492
1.3986757,471,579.87151197,886.22,0.00625436,0.4342126250267029,137,280576,280576,-0.0033534332,9.843176,588.7912518978119,0.08100586
1.4002601,485,591.49164193,903.52,0.0076320274,0.3861352801322937,138,282624,282624,-0.0020541593,10.159665,593.1330320835114,0.106982425
1.3931549,502,603.24554445,921.0,0.008646666,0.44106531143188477,139,284672,284672,-0.0025991122,10.346041,597.3532245159149,0.11220703
1.3796308,513,609.34398705,928.61,0.005425954,0.48431694507598877,140,286720,286720,-0.0001376837,16.755783,601.430341720581,0.06088867
1.3730913,486,612.05633902,933.26,0.0049846214,0.6189492344856262,141,288768,288768,-0.0047067394,18.174736,605.4185039997101,0.06225586
1.3763521,493,618.29119958,946.74,0.0056086136,0.884908989071846,142,290816,290816,-0.003911231,8.11712,609.6309266090393,0.066308595
1.3734921,467,627.56413163,962.88,0.0035918243,0.8549338430166245,143,292864,292864,-0.0009225564,8.924935,613.7854290008545,0.038867187
1.3774642,496,639.1654546799999,980.4,0.005426375,0.6237288415431976,144,294912,294912,0.0005351483,9.098466,618.1710939407349,0.068359375
1.383239,504,642.69385511,984.25,0.0020649512,0.5458920300006866,145,296960,296960,-0.0008604691,11.824003,622.3001511096954,0.019189453
1.3863146,490,648.45128401,993.13,0.004991806,0.5415136814117432,146,299008,299008,-0.0008730491,8.522256,626.3568732738495,0.06088867
1.3894689,504,659.6506495100001,1009.95,0.004057184,0.554243803024292,147,301056,301056,-0.001305269,9.6027,630.534286737442,0.04506836
1.3956871,493,666.6911507299999,1019.27,0.007053542,0.5408211350440979,148,303104,303104,0.0010728056,9.027987,634.5921671390533,0.08823242
1.3970172,521,676.4884382700001,1032.11,0.0052286787,0.44050878286361694,149,305152,305152,-0.0024194364,12.388854,638.7455954551697,0.062451173
1.3932862,516,688.21585561,1049.14,0.0052197976,0.7126621901988983,150,307200,307200,-3.779689e-05,8.524743,642.6735732555389,0.06538086
1.393642,509,693.8926576000001,1057.6,0.006600093,0.5998847484588623,151,309248,309248,-0.004075664,11.60134,646.6405427455902,0.08173828
1.3951824,498,694.3340057700001,1057.6,0.004806794,0.5925966203212738,152,311296,311296,-0.0032465328,9.915018,650.6619074344635,0.051855467
1.3876059,519,693.6875028,1055.7,0.005129565,0.5173590779304504,153,313344,313344,-0.0038329624,11.381545,654.7742576599121,0.06040039
1.3889278,516,702.0790045599999,1068.61,0.0042925985,0.3979625701904297,154,315392,315392,-0.0007632546,20.12419,658.71386885643,0.04008789
1.3925139,493,703.2264229799998,1068.96,0.0036028442,0.3632771968841553,155,317440,317440,-0.002704771,27.04397,662.6794579029083,0.03725586
1.3980118,518,715.6360971099998,1087.76,0.0057646995,0.41026610136032104,156,319488,319488,-9.503879e-05,9.503546,666.8291027545929,0.07329102
1.3989091,487,722.9623120599999,1099.09,0.010264693,0.4124680161476135,157,321536,321536,-0.0049868585,17.374798,670.7826182842255,0.11948242
1.4002397,509,730.1470561199999,1111.1,0.008444422,0.5340329706668854,158,323584,323584,-0.0040987628,9.083028,674.986912727356,0.10800781
1.3986226,501,741.6601022899999,1128.14,0.006260985,0.4646584391593933,159,325632,325632,0.0021284712,9.597288,679.0068402290344,0.07299805
1.3921648,532,751.39938189,1142.17,0.0062048887,0.6601560115814209,160,327680,327680,0.00063569355,9.496241,683.0871961116791,0.07373047
