value_loss,clipfrac,total_timesteps,serial_timesteps,fps,policy_loss,explained_variance,approxkl,time_elapsed,policy_entropy,n_updates,ep_reward_mean,ep_len_mean
18.634981,0.0715332,49152,49152,425,-0.0038205497,0.8894498869776726,0.0058096712,104.75635051727295,4.906891,24,1078.3764943225806,1540.3225806451612
19.816492,0.0847168,51200,51200,450,-0.002512208,0.869011789560318,0.006502446,109.57520699501038,4.894124,25,1098.6009541875,1556.21875
24.684807,0.032666016,53248,53248,473,-0.004872149,0.9011214673519135,0.0029901792,114.13186168670654,4.885127,26,1092.958548264706,1539.7941176470588
19.88654,0.040771484,55296,55296,430,-0.0010078847,0.8808892667293549,0.0038886357,118.4601800441742,4.8852406,27,1112.6074607714288,1554.3428571428572
21.465681,0.034082033,57344,57344,440,-0.0043588555,0.9303695112466812,0.002979578,123.21324515342712,4.8907413,28,1107.1522111081083,1539.2162162162163
4.9620247,0.028466797,59392,59392,391,-0.0070421,0.9715603683143854,0.0023255695,127.86514019966125,4.923235,29,1084.328421394737,1511.6315789473683
21.510029,0.029589843,61440,61440,468,-0.0037533578,0.6065846681594849,0.0025288437,133.0919258594513,4.9470377,30,1102.2763425384617,1525.4102564102564
13.23261,0.025976563,63488,63488,440,-0.0013824427,0.9328707754611969,0.0027958625,137.4666497707367,4.952511,31,1106.0739337999998,1538.5
26.374426,0.021777343,65536,65536,445,-0.0036072456,0.901093602180481,0.0022437605,142.11605167388916,4.9536605,32,1099.348382738095,1526.4761904761904
24.738611,0.033691406,67584,67584,467,-0.0021293215,0.914674237370491,0.0028074086,146.7167730331421,4.9534082,33,1078.3806462222221,1495.8666666666666
20.191097,0.047070313,69632,69632,438,-0.0038135457,0.8747133165597916,0.004052506,151.10232949256897,4.9463854,34,1093.1902463913043,1507.891304347826
20.382923,0.02446289,71680,71680,473,-0.0031020772,0.8775534108281136,0.0025091139,155.7711226940155,4.9390526,35,1103.1657895531914,1519.404255319149
9.026532,0.016601562,73728,73728,457,-0.005168843,0.9521782398223877,0.0036265478,160.10049486160278,4.944072,36,1085.7011814999998,1498.4791666666667
20.21699,0.019677734,75776,75776,423,-0.00065297185,0.8733894377946854,0.0022435135,164.5794870853424,4.952521,37,1100.1051629795918,1509.7142857142858
28.529608,0.024169922,77824,77824,466,-0.0032968484,0.8773654699325562,0.0022986825,169.4124312400818,4.9553103,38,1081.0081015769229,1482.6538461538462
19.380526,0.026904296,79872,79872,445,-0.0016814455,0.8903641402721405,0.0026913595,173.8016016483307,4.960893,39,1094.1008039811318,1493.3396226415093
12.907077,0.051708985,81920,81920,458,-0.004224774,0.8455089330673218,0.004381647,178.3986451625824,4.9719405,40,1096.6693660740739,1503.6296296296296
19.117968,0.08105469,83968,83968,448,-0.007297895,0.8843837082386017,0.006457992,182.86286330223083,4.9625726,41,1108.847442581818,1513.5454545454545
19.598385,0.103759766,86016,86016,443,-0.004387078,0.876898318529129,0.007586642,187.43226981163025,4.963399,42,1120.3667568928572,1523.107142857143
11.490076,0.036230467,88064,88064,419,-0.0040065395,0.7579216212034225,0.0029951471,192.05182790756226,4.966731,43,1122.0751289122807,1532.3333333333333
10.413447,0.031396486,90112,90112,465,-0.002611891,0.8947918936610222,0.0028913543,196.93922972679138,4.968415,44,1124.032142086207,1541.2413793103449
25.690863,0.039111327,92160,92160,441,-0.005737921,0.907908633351326,0.004821282,201.33991193771362,4.9846716,45,1120.6231247500002,1532.75
9.581657,0.054833986,94208,94208,396,-0.0033217364,0.7280730307102203,0.004596694,205.97664999961853,4.9981484,46,1122.0509591475413,1541.2131147540983
9.582726,0.050195314,96256,96256,469,-0.002771304,0.6698763072490692,0.004005109,211.14339685440063,4.9972467,47,1123.480749419355,1549.4032258064517
13.849535,0.039501954,98304,98304,508,-0.0049165934,0.7373727262020111,0.0035769013,215.50370264053345,4.999159,48,1125.5692591587306,1557.3333333333333
3.9969864,0.05024414,100352,100352,487,-0.0039393166,0.9817258715629578,0.0045740483,219.53449892997742,4.987479,49,1112.66237596875,1541.828125
20.578844,0.06411133,102400,102400,493,-0.0047287834,0.8733752071857452,0.005410829,223.73517727851868,4.964656,50,1123.1479477076923,1549.6307692307691
20.435383,0.049462892,104448,104448,420,-0.001548347,0.8243875205516815,0.004179123,227.88654780387878,4.9576344,51,1132.8148694545455,1557.1969696969697
18.195662,0.03334961,106496,106496,424,-0.0030678702,0.7255350053310394,0.0030753803,232.76136589050293,4.95543,52,1124.13888575,1553.8970588235295
16.805,0.035595704,108544,108544,348,-0.0030373049,0.7279357314109802,0.00398952,237.58637857437134,4.954122,53,1113.0317131285713,1545.6714285714286
8.469678,0.04916992,110592,110592,443,-0.0039565163,0.7288336157798767,0.0043196436,243.4628622531891,4.946392,54,1114.6103084084507,1552.7605633802816
8.869601,0.0597168,112640,112640,376,-0.0022860398,0.7044484913349152,0.004904899,248.0810809135437,4.9410305,55,1116.2042246527776,1559.6527777777778
7.41088,0.02890625,114688,114688,423,-0.0031124363,0.7710222899913788,0.0025609115,253.51615500450134,4.9496503,56,1103.6379939726025,1543.9315068493152
10.237222,0.022802735,116736,116736,374,-0.005121431,0.9442006833851337,0.0028280565,258.3475468158722,4.956439,57,1105.424043716216,1550.7567567567567
21.460339,0.04091797,118784,118784,416,-0.0036494855,0.5274574458599091,0.0033641434,263.821697473526,4.954795,58,1114.7223725733331,1557.4
26.03829,0.017675782,120832,120832,420,-0.0032759502,0.8467975556850433,0.0017650115,268.7390160560608,4.952144,59,1095.8864074615383,1538.551282051282
20.404537,0.04873047,122880,122880,471,-0.0009329094,0.8738034516572952,0.0041768407,273.61539483070374,4.94547,60,1104.6213537088606,1545.012658227848
20.098423,0.037060548,124928,124928,435,-0.0034348897,0.8769814297556877,0.0033453933,277.9636130332947,4.926978,61,1113.3035756375,1551.3125
20.675312,0.058886718,126976,126976,447,-0.0035184578,0.8669304400682449,0.0049208803,282.6622169017792,4.9193506,62,1121.7672414938272,1557.4567901234568
19.901419,0.066503905,129024,129024,412,-0.0032701609,0.8671129196882248,0.0051800814,287.24339389801025,4.92162,63,1129.5746853780488,1563.4512195121952
20.730497,0.047070313,131072,131072,482,-0.005657219,0.8789161816239357,0.004244332,292.2071213722229,4.9171233,64,1138.0018115903615,1569.301204819277
5.2308226,0.018066406,133120,133120,472,-0.0035731762,0.9728762153536081,0.0019862144,296.449848651886,4.914712,65,1131.0810833690475,1561.404761904762
20.276615,0.03339844,135168,135168,511,-0.007635112,0.522777259349823,0.0030542675,300.7866139411926,4.919665,66,1138.6134485882353,1567.1411764705883
9.249449,0.030810546,137216,137216,475,-0.0056145755,0.9510901682078838,0.005540834,304.78884506225586,4.9322753,67,1139.5674761976743,1572.7441860465117
24.609076,0.016064454,139264,139264,495,-0.0014257809,0.6468262076377869,0.0015518647,309.09344816207886,4.9381337,68,1136.8032145795455,1566.0227272727273
8.424371,0.02866211,141312,141312,488,-0.0030488856,0.7954806685447693,0.0026933798,313.2305567264557,4.935269,69,1137.6366146404496,1571.4494382022472
10.56974,0.04575195,143360,143360,479,-0.006240846,0.9446246549487114,0.0041316496,317.42332434654236,4.929855,70,1138.5029661222225,1576.7555555555555
19.595604,0.019921875,145408,145408,472,-0.0012499706,0.8787221238017082,0.00213358,321.69315004348755,4.922246,71,1145.5683538571432,1581.9450549450548
25.908772,0.035058595,147456,147456,489,-0.0022190788,0.8702622056007385,0.0030268948,326.025515794754,4.923453,72,1142.5996903440862,1574.5376344086021
10.6251545,0.03769531,149504,149504,472,-0.00274235,0.9367873221635818,0.0034072828,330.21209836006165,4.9243245,73,1143.2270980212768,1579.5851063829787
19.708368,0.06552734,151552,151552,480,-0.0029862938,0.8657331615686417,0.0052161235,334.55070543289185,4.9370317,74,1150.4900400421054,1584.5263157894738
19.559284,0.026513672,153600,153600,468,-0.0027718192,0.8852867558598518,0.0025621655,338.81516790390015,4.9461412,75,1157.4099070833333,1589.3645833333333
22.35027,0.055761717,155648,155648,494,-0.0025974386,0.9199315831065178,0.004796722,343.18789768218994,4.9448214,76,1154.539800632653,1582.9897959183672
21.399496,0.045214843,157696,157696,475,-0.0042255605,0.9121455326676369,0.0042213136,347.32950830459595,4.938315,77,1152.20922932,1576.91
7.2483993,0.04145508,159744,159744,482,-0.0020391115,0.7059799432754517,0.0033997074,351.6354260444641,4.9306803,78,1152.2265111200002,1576.91
20.393438,0.051660158,161792,161792,478,-0.0029883934,0.8817071169614792,0.0042891805,355.8835289478302,4.934516,79,1152.50717265,1576.91
20.237583,0.08325195,163840,163840,464,-0.0038243048,0.8795153200626373,0.0064850794,360.1622519493103,4.930064,80,1158.20992855,1576.91
20.777594,0.035449218,165888,165888,471,-0.0019213569,0.8657123893499374,0.003285167,364.57585763931274,4.9314404,81,1172.7193791500001,1591.21
10.920908,0.03828125,167936,167936,516,-0.0011896081,0.7771933972835541,0.0038660106,368.91933703422546,4.9332924,82,1182.67266618,1606.48
0.6417548,0.028564453,169984,169984,510,-0.003103241,0.9819804113358259,0.002439744,372.88126158714294,4.937283,83,1182.67266618,1606.48
1.6733494,0.049609374,172032,172032,511,-0.0063821822,0.9507219716906548,0.0045025726,376.8965425491333,4.941509,84,1184.2510224300001,1608.46
21.862461,0.016064454,174080,174080,529,-0.004153281,0.7810280472040176,0.0014758075,380.9002866744995,4.9490647,85,1167.2461813500001,1579.47
10.456243,0.012158203,176128,176128,478,-0.0016039215,0.7375002205371857,0.0015739771,384.76654291152954,4.95729,86,1168.06436635,1579.47
19.731222,0.021533202,178176,178176,474,-0.0021601073,0.8846527636051178,0.0024345606,389.04875349998474,4.9505677,87,1182.54486083,1593.72
11.213122,0.02084961,180224,180224,541,-0.004098182,0.8995980396866798,0.001960373,393.36703968048096,4.946633,88,1162.54647784,1570.46
2.629069,0.033496093,182272,182272,496,-0.0055908184,0.9874658500775695,0.0031839795,397.1493113040924,4.9580517,89,1149.37230918,1557.85
20.001404,0.029589843,184320,184320,507,-0.002477202,0.8360450565814972,0.0030472695,401.272155046463,4.965186,90,1149.1708356499998,1557.85
25.287083,0.024072265,186368,186368,526,-0.0040039467,0.8508498817682266,0.0025480757,405.30720829963684,4.9547815,91,1150.5592068,1559.5
19.50365,0.04375,188416,188416,482,-0.0019646087,0.8784354478120804,0.004074519,409.20123386383057,4.9451156,92,1159.02145141,1567.12
19.769733,0.064501956,190464,190464,483,-0.0043164482,0.8812893033027649,0.005253099,413.4458119869232,4.945378,93,1160.20231724,1567.12
27.030432,0.022314453,192512,192512,493,-0.0010020752,0.8885868042707443,0.0022141975,417.68273305892944,4.9505277,94,1156.72110153,1562.39
19.770985,0.039160155,194560,194560,474,-0.0013642112,0.8882211074233055,0.0034095454,421.83161211013794,4.9600887,95,1171.3815307099999,1577.04
19.45498,0.041064452,196608,196608,479,-0.00352365,0.8827163428068161,0.0037488178,426.1483962535858,4.964802,96,1184.6332305199999,1589.5
19.628378,0.034326173,198656,198656,502,-0.002499719,0.8759465962648392,0.0031297647,430.4181807041168,4.967612,97,1195.9965782,1602.41
10.588907,0.028173828,200704,200704,513,-0.0054483633,0.9559907428920269,0.002900255,434.49110889434814,4.9686666,98,1180.84398894,1585.51
19.669703,0.028027344,202752,202752,475,-0.0010251072,0.8771228119730949,0.0030525946,438.4770655632019,4.9679117,99,1180.64311216,1585.51
20.047123,0.05654297,204800,204800,456,-0.0028657194,0.8796413689851761,0.0048641567,442.7832019329071,4.9659305,100,1180.73538836,1585.51
20.162827,0.07558594,206848,206848,454,-0.00257917,0.8801516741514206,0.0058811093,447.27076482772827,4.971455,101,1195.37218354,1599.86
19.951597,0.06015625,208896,208896,488,-0.0029280023,0.8824224323034286,0.0047839037,451.7798502445221,4.9715605,102,1196.83514423,1599.86
33.10728,0.025585938,210944,210944,506,-0.003232379,0.8964172080159187,0.0025302058,455.9749412536621,4.978797,103,1182.4991130299998,1584.59
20.077078,0.09658203,212992,212992,478,-0.006737447,0.8863842710852623,0.007673528,460.01939630508423,4.985286,104,1182.67413772,1584.59
12.314649,0.025244141,215040,215040,520,-0.0029243107,0.7639563083648682,0.0023745685,464.30204725265503,4.9809604,105,1177.50927538,1584.59
20.494053,0.08178711,217088,217088,474,-0.0019579239,0.8705979138612747,0.006142811,468.23924684524536,4.983007,106,1193.25869383,1600.08
14.680916,0.02241211,219136,219136,537,-0.0054667937,0.8716057240962982,0.002241723,472.5543866157532,4.980695,107,1169.5428627299998,1571.41
12.14477,0.033984374,221184,221184,529,-0.0053862534,0.899606816470623,0.0028038137,476.3675696849823,4.983861,108,1140.4255735,1541.18
20.073719,0.043408204,223232,223232,482,-0.0021940577,0.8814163208007812,0.0036548297,480.2394165992737,4.986655,109,1155.96565898,1556.7
20.102219,0.055859376,225280,225280,490,-0.0042595943,0.8862501010298729,0.004323287,484.48638343811035,4.9873524,110,1156.2770113,1556.7
21.007732,0.039746094,227328,227328,485,-0.0038495779,0.8813894018530846,0.003862386,488.65892338752747,4.9793787,111,1158.1192277,1556.7
21.051693,0.07055664,229376,229376,474,-0.004729494,0.881886325776577,0.005889026,492.8753893375397,4.9700003,112,1172.70208894,1572.04
20.557377,0.040527344,231424,231424,511,-0.0032020975,0.9001887440681458,0.0035379105,497.1888997554779,4.960446,113,1171.2265097299999,1572.04
20.378174,0.03276367,233472,233472,488,-0.002400178,0.8882557153701782,0.003208096,501.1948251724243,4.9532833,114,1170.77573778,1572.04
4.5428305,0.028955078,235520,235520,452,-0.00738635,0.9779587406665087,0.0030986336,505.3915774822235,4.936964,115,1171.42704265,1572.89
19.95586,0.07172851,237568,237568,485,-0.006287356,0.8749544322490692,0.005698133,509.91330647468567,4.927063,116,1187.0858711399999,1588.01
28.012228,0.053027343,239616,239616,519,-0.0056371265,0.8810051158070564,0.0042446395,514.1317374706268,4.931449,117,1178.35005421,1573.98
23.76197,0.039892577,241664,241664,505,-0.004164283,0.9115008190274239,0.0036447141,518.0749905109406,4.9375105,118,1164.3575238699998,1559.79
9.344786,0.019335937,243712,243712,526,-0.0028268683,0.8632570058107376,0.0017754389,522.1262693405151,4.945532,119,1156.64295196,1546.9
10.294793,0.06748047,245760,245760,516,-0.007025513,0.7286787033081055,0.007267096,526.0155718326569,4.949642,120,1156.84393127,1546.9
9.949292,0.046240233,247808,247808,503,-0.00498546,0.9450423829257488,0.004003331,529.9796769618988,4.9659815,121,1151.3410111000003,1546.9
20.05239,0.032324217,249856,249856,513,-0.0030171932,0.8226968348026276,0.0030531134,534.0487532615662,4.9766016,122,1165.9026807900002,1562.15
16.866062,0.024365235,251904,251904,539,-0.003942757,0.80721415579319,0.0024268776,538.0414752960205,4.985648,123,1146.3932983299999,1531.17
15.359434,0.0296875,253952,253952,514,-0.0039111036,0.7334356606006622,0.0026934433,541.8383164405823,4.998595,124,1140.38879004,1530.76
6.278945,0.0390625,256000,256000,492,-0.005942948,0.968309786170721,0.0032457311,545.8173024654388,5.0136166,125,1125.21183375,1514.93
19.816858,0.09306641,258048,258048,494,-0.0042542485,0.876250147819519,0.007357673,549.9768028259277,5.023512,126,1131.3593332200003,1514.93
23.836535,0.027441407,260096,260096,492,-0.003916475,0.9109631106257439,0.0024860997,554.1215283870697,5.0210495,127,1134.9718475000002,1511.93
19.667923,0.05644531,262144,262144,478,-0.0059898836,0.8808384463191032,0.0047858874,558.2802093029022,5.012674,128,1150.5032230099998,1527.59
23.339191,0.027978515,264192,264192,507,-0.0029452743,0.9053864106535912,0.002820135,562.5568015575409,4.9939995,129,1146.3094494000002,1511.86
22.83964,0.06303711,266240,266240,497,-0.004675339,0.9210915043950081,0.0053146244,566.5945374965668,4.986415,130,1150.9504713000001,1511.67
2.2866468,0.025146484,268288,268288,535,-0.0033519242,0.9609549827873707,0.0025441537,570.7085955142975,4.9921837,131,1135.71830512,1496.6
17.500227,0.034716796,270336,270336,478,-0.00506223,0.9183562397956848,0.0033638433,574.5323214530945,4.989085,132,1135.09581146,1495.76
20.032537,0.021386718,272384,272384,466,-0.002976239,0.8813203647732735,0.002466058,578.809629201889,4.9870496,133,1135.3350884699998,1495.76
23.368128,0.03676758,274432,274432,477,-0.00721154,0.9186342433094978,0.0043713804,583.2043035030365,4.9859447,134,1119.1130509200002,1479.41
6.511313,0.025146484,276480,276480,511,-0.0061475383,0.9778979886323214,0.002878441,587.4919466972351,4.9877667,135,1087.77793141,1447.55
21.337202,0.03720703,278528,278528,503,-0.003317067,0.9253606349229813,0.003047939,591.4973828792572,4.9967127,136,1085.2931593,1444.06
20.330618,0.03828125,280576,280576,488,-0.0014346131,0.8744566738605499,0.0037649423,595.5669071674347,4.997951,137,1091.0729777,1444.06
21.12487,0.043115236,282624,282624,493,-0.0064910697,0.9273664280772209,0.0037091754,599.7605519294739,4.9928145,138,1090.77915989,1443.27
20.886778,0.01845703,284672,284672,487,-0.00093133905,0.8810328990221024,0.0022047893,603.9087405204773,4.9819665,139,1096.51278326,1443.27
7.1639543,0.022558594,286720,286720,518,-0.0027787923,0.8320335298776627,0.0021841384,608.1124424934387,4.9684753,140,1093.45141248,1438.23
14.634443,0.06503906,288768,288768,502,-0.006468388,0.7879438996315002,0.0059272414,612.0618197917938,4.968341,141,1071.9312492500003,1421.99
8.832211,0.02861328,290816,290816,496,-0.0029103996,0.8443354070186615,0.002596728,616.1373353004456,4.971584,142,1082.21879213,1438.22
21.105173,0.018066406,292864,292864,495,-0.0027011377,0.8801307007670403,0.0019179422,620.2601301670074,4.9687085,143,1086.9188922800001,1438.22
20.021076,0.042041015,294912,294912,483,-0.0020069794,0.8654452115297318,0.003606923,624.3917481899261,4.962241,144,1086.61251092,1438.22
19.874763,0.058203124,296960,296960,477,-0.0033041195,0.8831458240747452,0.0047055273,628.6305558681488,4.9607396,145,1086.83995012,1438.22
21.443024,0.025195312,299008,299008,490,-0.0043002074,0.9266559109091759,0.0023340317,632.9210097789764,4.9747105,146,1084.87164396,1437.2
7.0249815,0.034521483,301056,301056,533,-0.0050598085,0.9348760917782784,0.0033605914,637.0937962532043,4.980052,147,1042.87374749,1388.8
5.770476,0.03310547,303104,303104,498,-0.0074918857,0.9804900493472815,0.0031593964,640.9340682029724,4.9795337,148,1011.71547624,1356.72
20.291044,0.030712891,305152,305152,486,-0.0015336934,0.8751248568296432,0.0028191959,645.0456299781799,4.989554,149,1017.3363950099999,1356.72
25.97468,0.029541016,307200,307200,513,-0.0041710706,0.9129229933023453,0.002703441,649.2573306560516,4.9989333,150,1010.08386994,1336.84
2.0498652,0.021679688,309248,309248,488,-0.004396176,0.9912479473277926,0.0021235263,653.2473587989807,5.0086455,151,1007.94114715,1333.84
21.445442,0.036572266,311296,311296,502,-0.0023764283,0.9285547584295273,0.0032268886,657.440511226654,5.0226192,152,996.9499848100002,1317.21
30.37437,0.024902344,313344,313344,503,-0.0045637237,0.8748528361320496,0.0022600503,661.5183835029602,5.0226097,153,1006.8061641300001,1324.36
19.64983,0.047802735,315392,315392,480,-0.0012068016,0.8681749403476715,0.003915432,665.583708524704,5.019279,154,1020.67443006,1336.97
18.363827,0.07460938,317440,317440,480,-0.0064175637,0.8747066110372543,0.00618822,669.8477656841278,5.008742,155,1021.1812853499999,1336.97
19.536673,0.0652832,319488,319488,476,-0.004650957,0.8713715821504593,0.0052023195,674.1127462387085,5.0043283,156,1025.93113479,1336.97
20.217299,0.017822266,321536,321536,472,-0.0024395366,0.8721731752157211,0.00195989,678.4136998653412,5.0005264,157,1040.98707068,1351.68
20.209814,0.009667968,323584,323584,453,-0.0014733957,0.8619088530540466,0.0012518209,682.748920917511,4.9881577,158,1041.93738545,1351.68
27.400913,0.032714844,325632,325632,469,-0.0045542335,0.9206513017416,0.0031203097,687.2605483531952,4.977242,159,1026.78235099,1335.13
3.7514625,0.015478516,327680,327680,495,-0.0021790345,0.9837533198297024,0.0026529948,691.6209602355957,4.9782934,160,1011.0555872299999,1319.11
24.831545,0.04272461,329728,329728,488,-0.003437256,0.7919837534427643,0.0039562117,695.751104593277,4.984443,161,1011.4477729099998,1319.11
11.518133,0.02758789,331776,331776,489,-0.0041988306,0.6668195724487305,0.0027488028,699.9446568489075,4.987538,162,1007.7978349499998,1319.11
11.019004,0.02866211,333824,333824,491,-0.0027011328,0.9430921636521816,0.0025471118,704.1289973258972,4.995593,163,1016.29505149,1332.85
25.309399,0.04526367,335872,335872,519,-0.0061439737,0.838270291686058,0.0038507401,708.2971358299255,5.0059996,164,1015.4474021899998,1331.18
9.194896,0.08081055,337920,337920,485,-0.005631014,0.7141845226287842,0.0068928213,712.2392973899841,5.0148163,165,1009.7035048899999,1331.18
8.631565,0.048095703,339968,339968,471,-0.005658455,0.9533711150288582,0.0039476356,716.4568336009979,5.0146227,166,1003.9112475399997,1331.18
19.905264,0.07695313,342016,342016,480,-0.0034759,0.8660663068294525,0.005759802,720.8040840625763,5.016168,167,1004.3526037099999,1331.18
20.425732,0.043847658,344064,344064,489,-0.006146449,0.8900733664631844,0.003956786,725.0653426647186,5.0152845,168,1004.74243013,1331.18
9.952155,0.048779298,346112,346112,519,-0.004645783,0.7141904234886169,0.0041383225,729.248363494873,5.0181007,169,1014.34410882,1346.42
16.648169,0.036132812,348160,348160,470,-0.0031575176,0.6674859523773193,0.003082158,733.1888339519501,5.025529,170,1012.0223328799999,1351.83
20.866318,0.033984374,350208,350208,488,-0.0031943645,0.8779659792780876,0.0032315378,737.5424990653992,5.025231,171,1016.6988319,1351.83
20.54707,0.0340332,352256,352256,514,-0.0039262744,0.8784918040037155,0.0030720108,741.7379574775696,5.018246,172,1013.9703579299999,1351.83
20.2418,0.030566406,354304,354304,506,-0.0037216167,0.8820137903094292,0.002765661,745.7153196334839,5.0242186,173,1026.06924163,1366.08
20.123062,0.057177734,356352,356352,481,-0.0015048506,0.8660947680473328,0.004793537,749.7568728923798,5.0303855,174,1042.0558150000002,1381.49
19.647902,0.058886718,358400,358400,487,-0.0023780444,0.8658397197723389,0.00462269,754.0133278369904,5.039064,175,1057.22508006,1396.08
20.282925,0.059277344,360448,360448,484,-0.0030191238,0.8774854019284248,0.004595648,758.2136693000793,5.046645,176,1069.30630141,1407.7
19.921375,0.037744142,362496,362496,486,-0.0025560008,0.8845460638403893,0.0032227873,762.4438738822937,5.0569954,177,1085.19563519,1424.47
19.634811,0.055029295,364544,364544,480,-0.0023063917,0.8799201026558876,0.0043687155,766.6561393737793,5.0546517,178,1100.59572252,1439.89
26.313915,0.01430664,366592,366592,485,0.00035502523,0.8531948029994965,0.0018145067,770.9208619594574,5.0421743,179,1115.92460943,1455.5
19.97964,0.04584961,368640,368640,482,-0.0023893542,0.8540230989456177,0.0038939111,775.1405367851257,5.026912,180,1116.44470574,1455.5
20.594006,0.04848633,370688,370688,513,-0.0065463544,0.8540984839200974,0.0038440477,779.3833832740784,5.0167346,181,1113.44896842,1455.5
19.979464,0.033935547,372736,372736,495,-0.001886368,0.8846928775310516,0.0028376558,783.3710353374481,5.0186853,182,1112.58429432,1455.5
19.828964,0.034375,374784,374784,464,-0.0022401516,0.8702076375484467,0.0029593126,787.5039286613464,5.032101,183,1113.37497703,1455.5
19.96964,0.0126953125,376832,376832,477,-0.00092228845,0.8833416327834129,0.0015736033,791.9150955677032,5.0460687,184,1114.58693854,1455.5
20.159628,0.044189453,378880,378880,465,-0.0050923633,0.8784476891160011,0.003910591,796.2003192901611,5.051749,185,1114.47060005,1455.5
20.021751,0.031347655,380928,380928,488,-0.002810164,0.880482979118824,0.0031951529,800.5991468429565,5.054166,186,1127.65171737,1469.78
20.077915,0.05239258,382976,382976,471,-0.004212422,0.8619060516357422,0.004651584,804.7959208488464,5.040004,187,1127.8602978699998,1469.78
20.910984,0.06044922,385024,385024,479,-0.0022632326,0.8711989969015121,0.0050665964,809.1403398513794,5.025957,188,1128.1108249099998,1469.78
19.84134,0.035058595,387072,387072,498,-0.0025936393,0.8847297057509422,0.0031627459,813.4141297340393,5.018277,189,1140.35798804,1483.81
19.89175,0.054980468,389120,389120,484,-0.004705862,0.8665395528078079,0.004652693,817.5251727104187,5.012894,190,1140.9256288799997,1483.81
19.552628,0.03745117,391168,391168,475,-0.0018517484,0.8668852299451828,0.0034249797,821.7507498264313,5.0104938,191,1155.62553132,1498.0
20.243013,0.028173828,393216,393216,514,-0.004590274,0.9254007861018181,0.002454126,826.0627048015594,5.0140843,192,1131.05118344,1459.73
