ep_reward_mean,value_loss,clipfrac,total_timesteps,serial_timesteps,fps,policy_loss,explained_variance,ep_len_mean,approxkl,time_elapsed,policy_entropy,n_updates
107.02636063,0.79403794,0.03330078,79872,79872,549,-0.00047643512,0.4101034998893738,605.39,0.0031980425,150.5640983581543,1.3632487,39
111.30217793,0.73999935,0.022998046,81920,81920,545,-0.00042161794,0.39914077520370483,624.6,0.0025739402,154.29433870315552,1.3544881,40
115.33402978,0.6776813,0.032226562,83968,83968,553,-0.003973908,0.29647505283355713,643.12,0.0030328925,158.05026531219482,1.3420898,41
119.34437145999999,0.6734208,0.04863281,86016,86016,551,-0.0017098006,0.4074232578277588,662.27,0.0040836437,161.75303983688354,1.3372519,42
123.43115689999999,0.6968069,0.039208986,88064,88064,539,-0.0016578877,0.4254854917526245,681.24,0.0036861964,165.46948051452637,1.3324944,43
127.72223711999997,0.7070072,0.048876952,90112,90112,562,0.00020643751,0.4785754680633545,700.39,0.0040599583,169.26898908615112,1.3269151,44
132.02512407999998,0.7184661,0.043359376,92160,92160,565,-0.0006738675,0.45302456617355347,719.61,0.0037769973,172.91033148765564,1.3351505,45
136.43936412,0.79401,0.04790039,94208,94208,534,-0.0012123913,0.2779201865196228,738.94,0.004055594,176.5321855545044,1.3520305,46
140.93776064999997,0.8508069,0.10112305,96256,96256,501,-0.0051749265,0.23537898063659668,757.93,0.007736615,180.36489748954773,1.375195,47
145.41458963,0.85197985,0.043945312,98304,98304,529,0.0016088523,0.29062706232070923,776.97,0.0039774766,184.44830799102783,1.3867103,48
150.03942121999998,0.90887755,0.058251955,100352,100352,544,-0.0017215168,0.2813206911087036,796.17,0.004715712,188.31504702568054,1.390724,49
154.70961557,0.8988439,0.04453125,102400,102400,562,-0.001370872,0.3059362769126892,815.17,0.003905318,192.07780623435974,1.3952992,50
159.37932688,0.9311818,0.070410155,104448,104448,570,-0.0015284158,0.18690651655197144,834.56,0.005447151,195.71935105323792,1.39451,51
163.99721403,0.9646244,0.07241211,106496,106496,574,-0.00074787,0.15329647064208984,853.51,0.0057515902,199.30796098709106,1.3934628,52
168.61202559,0.86109877,0.063085936,108544,108544,521,-0.0036416675,0.2448989748954773,872.19,0.0048520053,202.87577176094055,1.3975375,53
173.32252628000003,1.000956,0.086035155,110592,110592,486,-0.0018852536,0.14352262020111084,891.24,0.00705316,206.805655002594,1.3991057,54
178.23981514,1.0578607,0.0359375,112640,112640,578,-0.00010001227,0.19707345962524414,910.21,0.0034645852,211.0176179409027,1.394788,55
183.32799397999995,1.1318742,0.045703124,114688,114688,522,-0.0002176268,0.1455640196800232,929.37,0.0037028592,214.56121397018433,1.39863,56
188.23291502999996,1.1708059,0.05805664,116736,116736,515,-0.0015141352,0.07105475664138794,948.18,0.004924187,218.4822928905487,1.40147,57
193.13938319000002,1.0923941,0.039160155,118784,118784,520,-0.00092643464,0.08552563190460205,967.37,0.0036747414,222.45265102386475,1.3911588,58
198.10061126,1.0569816,0.09511719,120832,120832,537,-0.0038487385,0.13184642791748047,986.35,0.0070516085,226.38840889930725,1.3913109,59
202.77058969000007,1.1421866,0.06196289,122880,122880,488,-0.0001935626,0.052759408950805664,1004.33,0.0049069733,230.19842314720154,1.4041364,60
207.82282476000003,1.1671714,0.04506836,124928,124928,509,8.807548e-05,0.06839680671691895,1023.62,0.0038827271,234.38848042488098,1.4089864,61
212.90627279000003,1.176022,0.04375,126976,126976,539,-0.0014409495,0.06403994560241699,1042.91,0.0038115345,238.41261959075928,1.4183203,62
218.06019031,1.2236052,0.074804686,129024,129024,516,-0.0012093674,0.02990567684173584,1062.13,0.005848313,242.21063446998596,1.4222721,63
223.11917641,1.3216333,0.06386719,131072,131072,532,-0.0014609699,0.01076352596282959,1080.82,0.005065229,246.1781678199768,1.4298235,64
228.37339641999998,1.3055356,0.09643555,133120,133120,564,-0.0017910022,0.022343099117279053,1100.0,0.007319495,250.02640581130981,1.4340715,65
233.58437272,1.299197,0.07260742,135168,135168,526,-0.003536703,0.06115037202835083,1119.12,0.0056395894,253.65521121025085,1.4419857,66
239.03123788000002,1.4013324,0.04941406,137216,137216,522,-0.0031549162,-5.316734313964844e-05,1138.34,0.0044754874,257.5433814525604,1.448837,67
244.38682314,1.3968084,0.031640626,139264,139264,506,0.00015527748,0.10537576675415039,1157.28,0.003220663,261.4604432582855,1.4585533,68
249.74688649,1.4699996,0.047509767,141312,141312,490,-0.0013836846,0.02168893814086914,1175.89,0.004070149,265.50237488746643,1.475299,69
255.01519253999996,1.3529311,0.03359375,143360,143360,550,0.00038575186,0.10149812698364258,1194.21,0.00332722,269.6787111759186,1.480208,70
260.15566909999995,1.3264297,0.04082031,145408,145408,497,-0.0025800627,0.11909723281860352,1213.22,0.0034873162,273.39943051338196,1.4886255,71
265.65794048999993,1.3792244,0.07475586,147456,147456,572,-0.0032411278,0.06547427177429199,1232.37,0.0061318236,277.5207896232605,1.5047091,72
270.86665427,1.2852359,0.06357422,149504,149504,558,-0.0032959052,0.13284558057785034,1251.26,0.0052588745,281.0981903076172,1.5224591,73
276.31068467,1.3767827,0.03666992,151552,151552,567,-0.002634892,0.0390666127204895,1270.3,0.0035281256,284.7674615383148,1.5328178,74
281.6093588,1.4005764,0.03930664,153600,153600,547,0.00015102155,0.10784834623336792,1288.47,0.003661442,288.3775403499603,1.5460382,75
286.70740524,1.4804022,0.065820314,155648,155648,562,-0.0018651594,0.0806688666343689,1306.81,0.0053787534,292.11955761909485,1.5548053,76
292.01206064,1.4313381,0.0753418,157696,157696,523,-0.00059495226,0.05925017595291138,1325.71,0.005802379,295.75947403907776,1.5559369,77
297.34368342,1.4842426,0.052734375,159744,159744,469,-0.0014586124,0.09273922443389893,1344.52,0.0042657442,299.66953134536743,1.5656548,78
302.82118166,1.441283,0.031982422,161792,161792,529,-0.00060567074,0.03747433423995972,1363.63,0.003160781,304.028929233551,1.5733957,79
308.02204071999995,1.4121281,0.027783204,163840,163840,542,-0.00044467594,0.12186563014984131,1382.75,0.0028601994,307.89606738090515,1.57947,80
313.5067836,1.4351456,0.050732423,165888,165888,504,-0.0017984323,0.17253226041793823,1401.92,0.003966575,311.66872692108154,1.5937445,81
318.84649671,1.5051589,0.06987305,167936,167936,522,-0.0018839985,0.11186033487319946,1420.79,0.00563139,315.7269072532654,1.5991089,82
324.28722267999996,1.5203458,0.03305664,169984,169984,484,-0.00047709997,0.14610981941223145,1439.59,0.0034074255,319.6499319076538,1.5866154,83
329.99616503,1.5315797,0.06542969,172032,172032,519,-0.0020791371,0.18048095703125,1458.44,0.0049939384,323.8744583129883,1.5858119,84
335.37293763,1.4268945,0.032421876,174080,174080,523,0.0006512221,0.17593592405319214,1477.78,0.0031494529,327.8140206336975,1.5878689,85
341.09471672,1.6407726,0.029443359,176128,176128,504,0.0006110921,0.17066717147827148,1496.75,0.0029085574,331.7276062965393,1.5904983,86
346.99572724000006,1.6056216,0.028320312,178176,178176,508,-0.0012987151,0.18289107084274292,1515.69,0.0027100604,335.78954911231995,1.5966685,87
352.74909424,1.6563673,0.058007814,180224,180224,493,-0.0013053336,0.2063201665878296,1534.83,0.004835735,339.81711602211,1.6018549,88
358.62180212999994,1.6967595,0.021777343,182272,182272,498,0.0006331997,0.1770014762878418,1553.99,0.0024758321,343.9708068370819,1.5910817,89
364.23082529,1.6857296,0.054589845,184320,184320,506,-0.0014212952,0.16452383995056152,1572.94,0.0046450724,348.0796694755554,1.5846088,90
370.11772746,1.6930501,0.08662109,186368,186368,523,-0.0028779053,0.22302067279815674,1592.08,0.0066943415,352.12394618988037,1.5777514,91
375.85656795999995,1.8103817,0.051367186,188416,188416,526,-9.004077e-05,0.09066271781921387,1610.85,0.004351937,356.03979682922363,1.5688922,92
381.62366607999996,1.6565832,0.06254883,190464,190464,542,-0.0022543469,0.12398910522460938,1629.91,0.0052755955,359.93121242523193,1.5607573,93
387.2423339799999,1.616415,0.115722656,192512,192512,565,-0.0036593978,0.20398902893066406,1648.27,0.008510404,363.70611548423767,1.5546029,94
393.1144392599999,1.7619083,0.06826172,194560,194560,554,9.104698e-05,0.12754929065704346,1667.04,0.005710918,367.3258306980133,1.5546681,95
398.8139653199999,1.6647213,0.057666015,196608,196608,551,-0.0005860406,0.210485577583313,1685.09,0.004941865,371.02017545700073,1.5547068,96
404.71040289999996,1.6850914,0.050732423,198656,198656,554,-0.00030660504,0.17503315210342407,1704.01,0.004422919,374.73380494117737,1.5501392,97
410.36705886999994,1.8020178,0.08588867,200704,200704,542,-0.00015675943,0.216327965259552,1720.84,0.00655811,378.4296283721924,1.5503159,98
416.14414673000005,1.7539437,0.07128906,202752,202752,517,-0.00078814087,0.18505710363388062,1739.71,0.0057751713,382.20667362213135,1.5542158,99
422.07376146,1.8847554,0.039892577,204800,204800,503,0.0001382569,0.14752453565597534,1758.75,0.0035185623,386.16145873069763,1.5605522,100
428.15738572000004,1.7994683,0.04458008,206848,206848,544,-0.0026468127,0.2644726634025574,1777.8,0.003917401,390.22852087020874,1.5724277,101
433.9045931199999,1.9177825,0.077539064,208896,208896,520,-0.0038357147,0.2127915620803833,1796.14,0.0060952897,393.99087285995483,1.5834663,102
439.27435598999995,1.8671982,0.054736327,210944,210944,560,-0.00032946267,0.1782556176185608,1812.58,0.0046941843,397.9292426109314,1.5850942,103
444.90868471999994,1.888257,0.05859375,212992,212992,528,-0.001037939,0.1843355894088745,1829.43,0.0048186188,401.58547139167786,1.5886486,104
451.02254476,1.8791134,0.06293945,215040,215040,532,-0.00096320885,0.24246573448181152,1847.45,0.005261932,405.4642279148102,1.5937811,105
457.14735823999996,1.8693478,0.042773437,217088,217088,527,0.0002386182,0.27641308307647705,1866.02,0.0037874747,409.3107261657715,1.5984343,106
462.94001665999997,2.005677,0.037353516,219136,219136,525,-0.0010790365,0.23005545139312744,1883.08,0.0035229218,413.19008564949036,1.5953681,107
469.17340669,1.9275553,0.06040039,221184,221184,426,-0.0018310131,0.30071574449539185,1901.21,0.0048464546,417.08917784690857,1.5873076,108
475.18825496000005,2.0271292,0.071826175,223232,223232,517,-0.0004157136,0.2857815623283386,1919.27,0.0059683686,421.88742756843567,1.5843948,109
480.75276060000004,1.9236975,0.029394532,225280,225280,497,5.583951e-05,0.3093750476837158,1933.83,0.002850047,425.84341287612915,1.5843453,110
486.80870187000005,2.018403,0.02265625,227328,227328,491,-0.00031588104,0.2491140365600586,1951.52,0.0024146324,429.9621663093567,1.5885516,111
492.52233242999995,1.8964688,0.07705078,229376,229376,495,-0.00520851,0.30680179595947266,1966.89,0.006020402,434.12960982322693,1.5841621,112
