#{"t_start": 1747301077.4780626, "env_id": null}
r,l,t
102.468314,597,1.817395
37.946274,214,2.231782
80.60578,431,2.911083
43.712613,249,3.36094
122.629232,593,4.871666
71.852145,363,5.495991
93.786988,459,6.223126
140.958035,681,7.404883
207.152272,941,9.415422
174.029097,715,10.491167
36.109865,202,10.833937
144.342026,551,11.879507
97.379034,418,12.841989
26.417399,132,13.068301
41.589564,210,13.459644
51.240698,241,13.833673
47.477736,230,14.195638
49.305356,255,14.62323
32.977184,162,14.974825
65.733206,301,15.472664
46.444105,239,15.915898
51.166696,259,16.739272
29.427053,160,17.103623
27.718763,145,17.363544
28.675191,148,17.596477
33.773293,181,17.916286
28.177512,139,18.128769
53.16659,247,18.541764
47.172755,229,19.016807
34.142937,181,19.3307
28.663539,144,19.56116
47.237137,234,20.308398
40.657542,205,20.6282
41.613758,215,21.0646
24.40622,128,21.312047
25.871941,131,21.513348
27.469632,150,21.764331
23.32501,118,21.955841
30.907996,161,22.260846
25.399959,134,22.585274
31.096033,169,22.926672
24.403054,134,23.153285
36.345382,179,23.421563
38.663339,204,23.752346
31.479619,157,24.305631
25.560295,135,24.521707
23.811287,128,24.739871
34.345129,197,25.138595
34.569976,170,25.409639
20.868847,109,25.58632
25.995917,142,25.813401
25.872938,138,26.045218
45.373779,218,26.464229
26.713885,144,26.69787
30.417776,168,26.987398
30.845954,166,27.313601
25.063609,128,27.512873
24.652278,132,27.747993
28.119203,148,28.348547
37.987961,192,28.736983
24.032615,129,28.955245
24.875124,132,29.206591
26.05346,136,29.432383
30.781124,148,29.69359
36.243062,191,30.011665
26.743669,145,30.394319
24.248137,127,30.730204
25.814128,130,30.990829
24.954039,134,31.268937
27.992714,143,31.568888
29.473048,153,31.844093
33.390771,171,32.490802
24.582944,123,32.680835
30.150616,159,33.030381
22.412964,117,33.277567
24.156829,127,33.480203
24.35286,126,33.683008
31.587669,162,33.951061
25.980397,136,34.207229
22.631757,109,34.449134
24.977216,132,34.701212
25.166009,134,34.925411
28.881251,157,35.189662
25.122609,126,35.388595
24.399208,128,35.587718
26.028698,133,35.822037
37.382703,196,36.488477
26.030583,139,36.810049
24.726285,130,37.076501
24.213628,128,37.291994
