#{"t_start": 1747761275.4648378, "env_id": null}
r,l,t
449.647147,998,2.570096
416.87613,827,4.14216
285.653813,441,5.498052
371.356055,694,7.012654
363.039556,758,8.845801
334.737564,578,10.478056
500.427041,1000,12.582087
382.174397,725,14.291981
689.989283,2049,19.382317
801.154156,2049,24.099083
153.53744,194,24.857539
731.027966,2049,29.654668
404.722522,740,31.081325
740.593075,2049,35.54011
175.160669,230,35.961983
812.630049,2049,40.354167
138.304188,187,40.72602
821.328486,2049,45.221626
793.010099,2049,49.732308
136.103415,185,50.036779
143.298067,194,50.380991
156.704995,211,50.8074
784.051132,1384,53.902293
95.640067,139,54.162358
126.580692,160,54.483595
366.428424,613,56.088367
840.500815,2049,60.573058
1001.104007,2049,65.17913
223.449726,356,65.92402
140.651433,189,66.247938
974.056205,1936,70.548255
378.710511,628,71.730231
1004.52987,2049,76.268171
264.581824,430,77.049685
105.380417,143,77.299638
111.314974,152,77.573259
803.709572,2049,82.237596
158.75311,210,82.684783
905.969092,2049,87.24064
372.104606,625,88.976183
116.501098,168,89.264205
995.141282,2049,93.953692
381.176391,630,95.1967
140.572903,197,95.565766
104.785269,150,95.839515
523.884086,959,98.228056
1096.787567,2049,102.611715
1100.076154,2049,107.10824
121.225906,166,107.402823
113.25915,143,107.705041
125.027093,172,108.008474
992.694425,2049,112.511148
116.553393,153,112.814553
1044.885264,2049,117.415719
163.954504,213,117.857014
141.255042,184,118.223636
143.501074,187,118.610141
174.100662,224,119.546138
147.417174,182,119.895331
128.255991,165,120.196445
115.871901,151,120.580707
121.033247,163,120.877284
208.190299,248,121.332539
117.191023,151,121.654226
126.817238,167,121.961235
123.492661,157,122.237915
144.698389,179,122.597058
154.201013,195,123.020669
133.698199,187,123.40987
80.700984,117,124.064282
126.429103,158,124.402573
1166.55635,2049,128.711622
104.344425,138,128.980688
1148.358627,2049,133.354557
112.381947,144,133.648329
106.567777,140,133.935614
98.587574,129,134.253648
108.763275,141,134.535866
139.434914,175,134.845548
117.28032,148,135.130106
1153.985491,2049,139.445215
166.668976,199,139.83003
133.226083,175,140.148842
118.820746,153,140.424307
121.985698,155,140.69917
97.078619,126,141.296498
117.336541,160,141.716769
118.12179,161,142.023163
146.972315,180,142.36417
125.326225,162,142.646064
150.293459,182,143.104626
149.37299,187,143.565171
163.674792,195,143.914782
160.122673,192,144.299315
136.924433,167,144.583969
115.086376,145,144.874355
121.911438,153,145.184285
121.675904,154,145.491838
157.988024,187,146.305036
1061.119191,2049,150.73899
131.602844,160,151.030836
134.852022,165,151.371148
143.092303,173,151.711812
121.206921,155,152.127214
129.304711,161,152.453353
152.173267,182,152.800152
140.903347,184,153.14292
1057.010607,2049,157.617336
151.415298,182,157.981222
136.596548,171,158.317874
996.178733,2049,162.718616
123.663629,157,163.057736
151.709619,190,163.809347
195.760803,242,164.341882
161.349846,200,164.692403
139.36599,176,165.033659
166.143101,209,165.46955
