fps,explained_variance,policy_entropy,n_updates,serial_timesteps,value_loss,clipfrac,time_elapsed,policy_loss,approxkl,total_timesteps,ep_reward_mean,ep_len_mean
413,0.8171934485435486,3.6157584,194,397312,8.840851,0.022265624,938.2735750675201,-0.0015453118,0.002365005,397312,596.7322351199999,998.19
397,0.8282283842563629,3.6056836,195,399360,8.65149,0.042578124,943.2307465076447,-0.0012191504,0.0038097396,399360,603.4569090599999,1007.84
435,0.9251345470547676,3.5926278,196,401408,8.373673,0.061328124,948.3843655586243,-0.004133708,0.005039018,401408,586.7311322400001,982.71
430,0.8331943303346634,3.581971,197,403456,8.687223,0.038085938,953.0908942222595,-0.0026828642,0.0037083023,403456,590.39101233,988.71
411,0.8563802242279053,3.5763059,198,405504,14.258104,0.07421875,957.852192401886,-0.004804697,0.0056953863,405504,604.2806949000001,1007.24
416,0.7303893268108368,3.5773869,199,407552,12.803699,0.07978515,962.8284442424774,-0.0034872822,0.0068247085,407552,616.34389641,1025.33
432,0.7776628583669662,3.5760732,200,409600,8.637009,0.050341796,967.7414083480835,-0.0030562014,0.0043769334,409600,614.65592247,1025.33
412,0.8289561122655869,3.5710125,201,411648,7.8121552,0.038183592,972.475114107132,-0.00445434,0.0038802791,411648,627.3436480099999,1042.64
461,0.8262831419706345,3.5714335,202,413696,20.032217,0.030273438,977.4400155544281,-0.0032165502,0.0029513096,413696,608.22058863,1011.83
408,0.8352120816707611,3.576685,203,415744,8.931337,0.03666992,981.8826878070831,-0.0042465115,0.0036918663,415744,597.72740629,996.36
401,0.7556844353675842,3.5798125,204,417792,11.116912,0.056933593,986.8978080749512,-0.0020904448,0.0048524416,417792,610.8926349799999,1015.52
396,0.8047089129686356,3.5772545,205,419840,18.667042,0.031933594,992.0052859783173,-0.0018516548,0.0028791893,419840,622.0373093700001,1032.99
362,0.718422144651413,3.5777793,206,421888,16.184734,0.040234376,997.1703727245331,-0.006621613,0.0043478524,421888,621.04795084,1031.12
370,0.7431837320327759,3.5780437,207,423936,9.2717905,0.062304687,1002.8135087490082,-0.0035397005,0.0051754033,423936,633.19216568,1049.27
453,0.8395619690418243,3.5727692,208,425984,13.062071,0.027978515,1008.348005771637,-0.0029213228,0.0026718178,425984,646.28393572,1068.6
391,0.7576900869607925,3.5692239,209,428032,13.923937,0.03828125,1012.8617882728577,-0.002644885,0.0035850082,428032,645.8978262300002,1068.6
414,0.6718992590904236,3.5658135,210,430080,22.813036,0.03413086,1018.0903763771057,-0.003496583,0.0032601114,430080,637.9778334599999,1058.26
424,0.8284535109996796,3.5683167,211,432128,17.239824,0.04897461,1023.0335514545441,-0.0052121,0.0043603154,432128,636.0034946500001,1054.86
410,0.8807925656437874,3.5717201,212,434176,9.330184,0.025585938,1027.8589651584625,-0.0041652173,0.0028318379,434176,635.2607131300001,1055.23
398,0.9201404303312302,3.5760238,213,436224,9.9405575,0.055566408,1032.84374666214,-0.0063823247,0.0045227627,436224,630.48978904,1046.3
384,0.9295972362160683,3.57802,214,438272,7.8738136,0.027294923,1037.9803774356842,-0.0052684564,0.0027778135,438272,630.79997697,1044.88
385,0.8178543746471405,3.5731914,215,440320,14.656824,0.03828125,1043.3040702342987,-0.0016709063,0.0036362305,440320,626.09821961,1037.48
451,0.79948890209198,3.56206,216,442368,10.839317,0.061865233,1048.6115028858185,-0.00035708857,0.0058122245,442368,624.21380637,1037.48
491,0.797666385769844,3.570455,217,444416,14.497446,0.05620117,1053.1440885066986,-0.0066688834,0.0045745145,444416,637.79478606,1055.35
444,0.6505360901355743,3.595385,218,446464,17.453259,0.06289063,1057.3074159622192,-0.004954943,0.0057095066,446464,647.31452045,1069.72
478,0.7181410193443298,3.605104,219,448512,17.362413,0.041308593,1061.9129951000214,-0.0065881275,0.0036426473,448512,624.31163716,1038.43
477,0.9000267684459686,3.6164792,220,450560,9.445373,0.03310547,1066.1959111690521,-0.0029682482,0.0027329838,450560,629.46410911,1046.0
426,0.8787119165062904,3.6178288,221,452608,9.276286,0.09262695,1070.4876317977905,-0.0056577306,0.008174105,452608,642.11932275,1064.15
420,0.8825487643480301,3.6327376,222,454656,13.727672,0.045654297,1075.284897327423,-0.0057264394,0.0038340003,454656,652.3522011099999,1077.16
420,0.9204971343278885,3.643416,223,456704,6.9354734,0.025,1080.159200668335,-0.002619178,0.0023180696,456704,651.4774902600001,1075.34
395,0.7310792803764343,3.632052,224,458752,20.982174,0.037158202,1085.031415939331,-0.002428913,0.003490669,458752,655.8302016799998,1081.29
384,0.8716046661138535,3.6200905,225,460800,9.209831,0.03046875,1090.2150812149048,-0.0013427151,0.0030463894,460800,654.95541006,1081.29
401,0.8068418651819229,3.6150136,226,462848,21.941425,0.030908203,1095.5429224967957,-0.0006447183,0.0028606686,462848,633.2228348900001,1047.17
402,0.9470386579632759,3.614833,227,464896,4.908662,0.045214843,1100.650469303131,-0.004738507,0.004330053,464896,631.4135949100001,1044.81
401,0.8737546801567078,3.6144192,228,466944,10.36773,0.029003907,1105.7349393367767,-0.0030355337,0.0027759678,466944,643.44363905,1061.51
381,0.9170384630560875,3.618787,229,468992,6.655379,0.05625,1110.8352100849152,-0.0059042154,0.004732662,468992,642.93797981,1060.41
386,0.785123810172081,3.630259,230,471040,21.957872,0.03305664,1116.202163696289,-0.0022229054,0.0030557325,471040,640.90713836,1059.74
390,0.8543254137039185,3.6468384,231,473088,20.666409,0.031542968,1121.5015182495117,-0.0038766891,0.0029198343,473088,622.35610251,1030.8
369,0.9056353941559792,3.653899,232,475136,10.104564,0.030566406,1126.7427308559418,-0.004203379,0.0032028132,475136,622.2255321499999,1029.33
401,0.7087512612342834,3.655991,233,477184,21.278622,0.02265625,1132.2821571826935,-0.004247416,0.002223562,477184,599.2687326700001,997.16
389,0.8048644810914993,3.6622589,234,479232,20.634054,0.014697266,1137.3890297412872,-0.003286726,0.0015514671,479232,583.61044635,974.47
380,0.7319715321063995,3.6618016,235,481280,23.176037,0.02578125,1142.6498782634735,-0.0039796783,0.0023292298,481280,532.46221028,900.51
381,0.9248400628566742,3.6619263,236,483328,8.660842,0.04121094,1148.0315489768982,-0.0033845238,0.0036253582,483328,530.3556671700001,897.81
398,0.894423596560955,3.662468,237,485376,16.552052,0.01015625,1153.395455121994,-0.0016124822,0.0011832075,485376,519.82503643,880.21
389,0.9301667362451553,3.6660132,238,487424,6.938459,0.020703126,1158.5308487415314,-0.0032823842,0.0020643289,487424,508.73112929999996,863.76
392,0.8636374622583389,3.6582513,239,489472,12.098071,0.020214844,1163.789689540863,-0.0023095864,0.0019949176,489472,513.37738249,869.99
407,0.8648763000965118,3.6640193,240,491520,18.405293,0.030859375,1169.006359577179,-0.0043405453,0.002583054,491520,491.1077044599999,838.15
373,0.9303555637598038,3.6766224,241,493568,5.0263724,0.032470703,1174.0315642356873,-0.0045619947,0.0031256725,493568,480.07499444,821.27
344,0.7331793010234833,3.676529,242,495616,21.199474,0.02368164,1179.512017250061,-0.0045171687,0.002231065,495616,476.20633452999994,819.9
395,0.8806468769907951,3.6852074,243,497664,10.765769,0.03666992,1185.4600849151611,-0.0043116733,0.0030933674,497664,465.49084797,806.31
455,0.9228937923908234,3.690021,244,499712,6.69346,0.02626953,1190.6438345909119,-0.0039107343,0.0024215993,499712,461.4898940800001,798.38
