value_loss,ep_len_mean,time_elapsed,policy_entropy,total_timesteps,ep_reward_mean,serial_timesteps,fps,explained_variance,policy_loss,clipfrac,approxkl,n_updates
22.776691,1395.35,832.3018474578857,4.276086,393216,895.58312288,393216,523,0.6619171798229218,-0.0058889226,0.033740234,0.002973615,192
5.300001,1389.4,836.215081691742,4.2848434,395264,890.5955702400001,395264,501,0.9497048184275627,-0.00054605433,0.029541016,0.0032564807,193
18.614216,1407.15,840.3005650043488,4.272,397312,904.9291496400001,397312,508,0.8596551418304443,-0.0051364442,0.024902344,0.0024740393,194
15.176883,1392.88,844.326363325119,4.2670813,399360,896.9802451800001,399360,501,0.8656462877988815,-0.006709145,0.034960937,0.0033310778,195
13.581714,1363.28,848.4069910049438,4.289524,401408,875.87435488,401408,501,0.9311367943882942,-0.005203166,0.031884767,0.0029693372,196
9.6417055,1363.82,852.4927797317505,4.3073683,403456,876.2696388700001,403456,495,0.9164754971861839,-0.0029781042,0.013671875,0.001540255,197
17.87564,1349.9,856.6272716522217,4.3084574,405504,864.5776879499999,405504,508,0.7942449599504471,-0.0028942036,0.025146484,0.0024321398,198
16.32813,1326.65,860.6554639339447,4.304183,407552,850.2949296599999,407552,492,0.8774546086788177,-0.0038640152,0.022753906,0.0022874519,199
9.895903,1299.63,864.815022945404,4.3056793,409600,832.13781779,409600,497,0.8951926752924919,-0.0010062894,0.021142578,0.002100728,200
5.5561347,1277.66,868.9342000484467,4.306606,411648,815.0590986200001,411648,516,0.9508566446602345,-0.0071042054,0.041308593,0.0034557562,201
6.2845373,1278.55,872.9007487297058,4.3077216,413696,816.5723055900002,413696,488,0.9442893043160439,-0.0031286268,0.018017579,0.0018577852,202
6.6721992,1291.94,877.0925004482269,4.3051662,415744,827.7994327600001,415744,503,0.9373387843370438,-0.0026123542,0.025732422,0.0027254948,203
14.679558,1279.18,881.1613969802856,4.30577,417792,817.2239794400001,417792,494,0.8147418648004532,-0.0041679335,0.042773437,0.0038130663,204
17.908936,1279.18,885.3057880401611,4.306211,419840,819.9332076900001,419840,497,0.8223813623189926,-0.0054874485,0.042578124,0.0037704688,205
9.033053,1256.99,889.4243462085724,4.3072667,421888,806.21225953,421888,496,0.9241949245333672,-0.003400353,0.014599609,0.0016153684,206
4.3772006,1256.12,893.5505845546722,4.3193045,423936,805.9769788399999,423936,485,0.9317827820777893,-0.0016857672,0.043115236,0.003929148,207
15.598262,1241.87,897.7665965557098,4.334466,425984,794.6698292100002,425984,510,0.7747879326343536,-0.0048800698,0.035107423,0.003192795,208
6.0109477,1233.98,901.7787299156189,4.338979,428032,786.53487754,428032,525,0.9180227443575859,-0.004013895,0.031982422,0.0031086756,209
22.937996,1205.32,905.6734402179718,4.3506956,430080,769.5150787800002,430080,489,0.8336731344461441,-0.004630927,0.039648436,0.0034241334,210
16.020426,1182.53,909.8573727607727,4.3707223,432128,754.1547669400002,432128,520,0.8120676279067993,-0.0024687792,0.02319336,0.0021080351,211
8.180518,1154.25,913.7938919067383,4.377892,434176,734.4143875599999,434176,504,0.9244063124060631,-0.0016394729,0.015185547,0.0015816996,212
21.201572,1164.79,917.8543410301208,4.407762,436224,744.0920710399998,436224,465,0.9127611964941025,-0.0030456986,0.050048828,0.0044331336,213
5.198496,1157.79,922.2583079338074,4.4233975,438272,739.5200907599999,438272,487,0.9494485035538673,-0.0030398,0.018847656,0.0020187101,214
18.762938,1163.26,926.4611868858337,4.427621,440320,743.5775653699999,440320,463,0.8669213205575943,-0.005673688,0.07070313,0.0056643817,215
11.976799,1172.18,930.8843502998352,4.4307733,442368,748.9018182899999,442368,507,0.854645237326622,-0.0030196079,0.030322265,0.0029002954,216
16.068886,1172.18,934.9166042804718,4.4241943,444416,748.0928466300002,444416,486,0.7938464730978012,-0.0035421867,0.017529298,0.0017722885,217
13.202809,1172.18,939.1227557659149,4.426671,446464,746.12840628,446464,487,0.7797428965568542,-0.0021009943,0.030664062,0.0028865205,218
12.692404,1179.69,943.3252124786377,4.428756,448512,750.74438299,448512,486,0.7713476568460464,-0.003282436,0.037744142,0.0035279382,219
9.870563,1179.69,947.536550283432,4.4246626,450560,750.5521049900001,450560,484,0.8952092379331589,-0.001454384,0.019628907,0.0022357986,220
25.829212,1170.12,951.7615013122559,4.4230633,452608,741.2978185,452608,499,0.7203879356384277,-0.007078414,0.026123047,0.0026260796,221
13.742719,1179.53,955.8586313724518,4.424838,454656,747.7210969,454656,507,0.7874564081430435,0.000421528,0.017041016,0.0016853586,222
5.863696,1178.76,959.8906216621399,4.4235387,456704,745.39972817,456704,491,0.9285816997289658,-0.004457052,0.02631836,0.0026947474,223
10.191962,1186.46,964.0540266036987,4.4298363,458752,751.4746808700002,458752,479,0.88737503439188,-0.0015030364,0.026123047,0.0024597314,224
9.256557,1199.15,968.3239858150482,4.4323883,460800,761.0590407400002,460800,467,0.9030091688036919,-0.0020611077,0.023046875,0.0023196067,225
10.768431,1202.65,972.7077789306641,4.440218,462848,765.1917037500002,462848,480,0.9053254798054695,-0.0023198233,0.026757812,0.002576628,226
9.948841,1216.99,976.9692945480347,4.4520783,464896,774.6755362700002,464896,487,0.7903912514448166,-0.0025049357,0.05678711,0.0048654927,227
11.04146,1231.32,981.1725583076477,4.4531794,466944,785.2662046200002,466944,480,0.8684982806444168,-0.0006283255,0.020361328,0.002378744,228
11.441423,1231.32,985.4326572418213,4.4630756,468992,782.3505338200002,468992,470,0.7849685400724411,-0.0047797062,0.061083984,0.0051998207,229
8.811423,1235.89,989.7833452224731,4.4747114,471040,784.3935285900002,471040,485,0.8902780190110207,-0.0017267655,0.017773438,0.0017343924,230
16.53468,1243.46,994.0014460086823,4.4703116,473088,788.1159253200002,473088,498,0.801012322306633,-0.0038009025,0.022314453,0.00210284,231
8.47442,1238.36,998.107115983963,4.4667873,475136,782.28754173,475136,482,0.9155763611197472,-0.0028048782,0.03515625,0.0033915706,232
17.445103,1238.36,1002.3481338024139,4.463062,477184,780.6816810000001,477184,463,0.7953463792800903,-0.0030688148,0.031347655,0.0028940083,233
14.033412,1252.14,1006.7665421962738,4.4715776,479232,791.2181973600001,479232,469,0.8801126852631569,-0.00233715,0.04711914,0.0039429218,234
9.9354515,1252.14,1011.1307270526886,4.4793987,481280,793.4272835400001,481280,489,0.9123638942837715,-0.0041116616,0.044970702,0.004348541,235
10.921793,1258.07,1015.3176772594452,4.4676924,483328,796.03131966,483328,492,0.9028830677270889,-0.0041966303,0.03178711,0.0032913513,236
8.253533,1261.35,1019.478636264801,4.4640646,485376,800.2288072000001,485376,478,0.9440580494701862,-0.005300445,0.027880859,0.0027235304,237
5.031548,1269.34,1023.7614274024963,4.476164,487424,806.92057523,487424,474,0.952090498059988,-0.0020969338,0.03491211,0.003154893,238
11.538672,1284.96,1028.0817921161652,4.478698,489472,817.2291102300001,489472,502,0.7966249585151672,-0.002652642,0.053271484,0.004491673,239
14.313765,1303.2,1032.1550076007843,4.4841633,491520,830.7840817399999,491520,466,0.9216313883662224,-0.00080904755,0.035595704,0.0032505016,240
11.881524,1320.88,1036.5470025539398,4.479705,493568,841.9076397999999,493568,469,0.7532763481140137,-0.0014827868,0.060546875,0.004951721,241
11.623679,1333.08,1040.9073662757874,4.477971,495616,851.9048231899999,495616,491,0.8881092444062233,-0.001992571,0.017529298,0.0021713618,242
20.009455,1333.59,1045.0759437084198,4.4736843,497664,852.6290241699999,497664,469,0.6904363334178925,-0.0030968536,0.031152343,0.0028875622,243
11.680224,1347.46,1049.4390850067139,4.4745975,499712,861.6385343400001,499712,471,0.7082602083683014,-0.0016734379,0.048095703,0.0041776043,244
