approxkl,serial_timesteps,value_loss,time_elapsed,total_timesteps,policy_entropy,fps,explained_variance,ep_reward_mean,clipfrac,n_updates,ep_len_mean,policy_loss
0.004780007,75776,15.286089,131.11935114860535,75776,4.5708966,505,0.9236603155732155,533.1148061744186,0.059228517,37,857.4767441860465,-0.0033297066
0.0022071865,77824,28.458807,135.17152047157288,77824,4.5791297,586,0.7230674624443054,539.3750977865169,0.023486327,38,863.1460674157304,-0.0019288581
0.0018856699,79872,11.2731085,138.66389417648315,79872,4.5793858,568,0.8869173601269722,547.3399626888888,0.018994141,39,876.3222222222222,-0.0012582736
0.002301038,81920,17.043827,142.26808977127075,81920,4.5823627,571,0.9402482807636261,555.3161185652174,0.02211914,40,884.9239130434783,-0.005892215
0.0040355837,83968,18.73888,145.85346460342407,83968,4.5826106,575,0.9168757051229477,540.0273092916666,0.03881836,41,865.3854166666666,-0.006154389
0.0025498325,86016,24.211073,149.41362237930298,86016,4.5647793,555,0.921223871409893,549.6268172244897,0.026611328,42,874.0102040816327,-0.0021155342
0.0044249706,88064,24.68047,153.09946632385254,88064,4.549907,545,0.9036657139658928,556.9188134399999,0.043603517,43,879.71,-0.005333675
0.0027343028,90112,6.0162687,156.85646390914917,90112,4.544622,568,0.9056048020720482,554.89180681,0.028955078,44,876.65,-0.0042486754
0.002717685,92160,12.081323,160.45789575576782,92160,4.547516,550,0.9368315488100052,564.79809412,0.026171874,45,892.2,-0.0046400996
0.004521148,94208,20.047064,164.17654943466187,94208,4.5552864,526,0.8863533958792686,579.78702019,0.05292969,46,908.97,-0.001394565
0.002331242,96256,20.981419,168.06542801856995,96256,4.5587,556,0.8837628066539764,593.69713282,0.025,47,922.46,-0.00313474
0.0039237575,98304,10.625383,171.74785590171814,98304,4.56215,554,0.7410987317562103,606.73544694,0.04248047,48,937.75,-0.001204648
0.002817444,100352,12.254087,175.4394199848175,100352,4.5672398,560,0.7510335594415665,601.8643044900001,0.032714844,49,937.75,-0.001758302
0.0029947623,102400,10.904487,179.0958890914917,102400,4.565462,521,0.943031769245863,612.2194407500001,0.02631836,50,953.16,-0.0028475919
0.0049079256,104448,19.975918,183.02453780174255,104448,4.5556893,530,0.8942363932728767,613.72955415,0.062646486,51,953.16,-0.004950615
0.002457066,106496,20.362967,186.88243436813354,106496,4.563344,527,0.7194138169288635,628.68712004,0.02861328,52,968.87,-0.004145968
0.0023084502,108544,16.628181,190.76502919197083,108544,4.565094,580,0.817367672920227,622.30851955,0.025488282,53,965.62,-0.0029051818
0.0027072546,110592,11.469086,194.29220175743103,110592,4.564035,586,0.6975954174995422,618.0517707700001,0.029052734,54,965.62,-0.0041485727
0.0051234243,112640,10.150816,197.78702855110168,112640,4.563772,555,0.9404286220669746,628.15697015,0.06020508,55,980.98,-0.0038210968
0.001997352,114688,25.069954,201.47385001182556,114688,4.561003,569,0.8932084441184998,644.82795629,0.017529298,56,997.22,-0.0023102965
0.002727727,116736,21.277992,205.07258820533752,116736,4.5559697,573,0.847105473279953,658.8233492100001,0.029833984,57,1014.99,-0.0063454374
0.00392267,118784,10.60568,208.64216542243958,118784,4.55934,549,0.9406638480722904,662.91048426,0.044384766,58,1020.03,-0.0073592016
0.0033849434,120832,19.776203,212.37293457984924,120832,4.5615106,503,0.8854072466492653,678.5128887999999,0.036376953,59,1035.46,-0.0025879373
0.004659425,122880,20.132381,216.44488620758057,122880,4.554994,505,0.8994643837213516,694.20908569,0.054003906,60,1051.27,-0.004894235
0.0019290538,124928,32.97966,220.49931263923645,124928,4.5522747,538,0.8358239233493805,710.8927832800001,0.019482423,61,1069.07,-0.0017580284
0.0024102512,126976,19.566029,224.30524516105652,126976,4.561228,507,0.9023471251130104,721.6823652900001,0.02368164,62,1077.4,-0.0011854501
0.002441239,129024,20.85738,228.33788394927979,129024,4.5669084,540,0.8659781366586685,729.54566583,0.0265625,63,1086.03,-0.003649208
0.0011528139,131072,19.826044,232.12545895576477,131072,4.560834,518,0.8874009996652603,745.0871740299999,0.008007812,64,1103.81,-0.00014234609
0.005841377,133120,20.288496,236.07298612594604,133120,4.5569735,532,0.8953419625759125,757.17239353,0.07602539,65,1115.31,-0.0058869743
0.0019651942,135168,25.555145,239.91874170303345,135168,4.562204,573,0.8514933884143829,756.4267769700002,0.019726563,66,1113.01,-0.003976551
0.004061629,137216,20.840473,243.49003529548645,137216,4.5740347,528,0.901601068675518,771.2436087100001,0.05024414,67,1128.67,-0.003436781
0.0044486546,139264,22.781038,247.36897206306458,139264,4.583444,529,0.9303719997406006,779.30507908,0.05546875,68,1136.66,-0.0055406177
0.0014738975,141312,8.0375,251.23873949050903,141312,4.588854,510,0.962670098990202,781.1543656,0.015136719,69,1140.08,-0.0042137806
0.003835015,143360,20.693775,255.25431156158447,143360,4.5891013,520,0.9062269777059555,795.4199025800001,0.043652344,70,1157.95,-0.0036796308
0.0056571797,145408,20.44622,259.19313955307007,145408,4.570527,525,0.9035090133547783,809.4261854599999,0.06665039,71,1173.59,-0.0035793236
0.003077596,147456,22.787735,263.09424901008606,147456,4.5650635,572,0.8200731873512268,824.1728823799999,0.038183592,72,1190.34,-0.0065095117
0.0024012956,149504,15.848971,266.6737275123596,149504,4.5659723,579,0.8694083988666534,820.8211881999999,0.028076172,73,1189.83,-0.0044552605
0.0029983283,151552,27.546078,270.2076117992401,151552,4.567752,505,0.8927636072039604,830.84001822,0.035351563,74,1200.76,-0.003578977
0.001286082,153600,12.523779,274.25814032554626,153600,4.574224,530,0.8969175443053246,835.5769892100001,0.010351563,75,1208.11,-0.00324554
0.010670558,155648,18.691746,278.119487285614,155648,4.5658274,507,0.9018544703722,850.32504585,0.11645508,76,1223.65,-0.0066601997
0.003958528,157696,20.136484,282.15488839149475,157696,4.56239,499,0.9039867222309113,861.6927779000001,0.043945312,77,1233.78,-0.0026886084
0.003845121,159744,26.102856,286.2563405036926,159744,4.555002,507,0.9112464264035225,878.3456544999999,0.04248047,78,1252.12,-0.00200643
0.0019045842,161792,13.529434,290.2959408760071,161792,4.5548296,568,0.8676099479198456,883.9582487199998,0.018847656,79,1259.25,-0.004019779
0.0015941706,163840,1.6299353,293.8967819213867,163840,4.5584545,544,0.9848792906850576,885.0576334999998,0.016064454,80,1260.43,-0.0028066887
0.002741709,165888,9.913909,297.66208720207214,165888,4.547477,537,0.926855280995369,886.0133813399998,0.028955078,81,1260.43,-0.004545119
0.0073454925,167936,10.338987,301.47658109664917,167936,4.5072236,512,0.9407886750996113,900.0272222099998,0.08046875,82,1279.29,-0.007214462
0.0019841576,169984,46.31074,305.47353982925415,169984,4.4839897,524,-0.035156965255737305,888.3579750600001,0.020703126,83,1257.66,-0.003351448
0.0025620533,172032,29.463888,309.3795065879822,172032,4.484832,549,0.551622599363327,865.6001034200001,0.028173828,84,1226.11,-0.003005593
0.005034161,174080,19.955803,313.1111776828766,174080,4.486254,533,0.8978788182139397,870.49610433,0.064208984,85,1228.85,-0.0035266285
0.0018638534,176128,20.788044,316.9505112171173,176128,4.4929824,596,0.7165791392326355,844.4926076400002,0.019824218,86,1200.48,-0.0049323165
0.0026219378,178176,18.948442,320.3824644088745,178176,4.501643,593,0.7145771980285645,819.3405089,0.028955078,87,1172.45,-0.005599483
0.0031566236,180224,24.647743,323.8349561691284,180224,4.5183325,535,0.8861996307969093,822.8835133100001,0.03701172,88,1171.42,-0.0015111022
0.0010647075,182272,11.510374,327.6608190536499,182272,4.5349884,579,0.9537851251661777,823.89642474,0.009082031,89,1172.15,-0.0016883357
0.005361934,184320,29.111713,331.1949644088745,184320,4.523166,551,0.9190880656242371,815.35663323,0.064257815,90,1155.55,-0.004494453
0.0022741784,186368,23.647913,334.91287541389465,186368,4.5188518,585,0.6175533533096313,769.14695115,0.024169922,91,1103.73,-0.0040545557
0.0022911283,188416,8.583441,338.4132614135742,188416,4.526386,570,0.918685644865036,768.07247396,0.025537109,92,1101.28,-0.0025780292
0.0019966266,190464,39.021984,342.00242853164673,190464,4.52723,595,0.7241280674934387,753.58343155,0.018896485,93,1083.58,-0.0028032437
0.004388166,192512,20.242504,345.4412274360657,192512,4.5190506,545,0.886801578104496,769.5941329299999,0.04375,94,1101.26,-0.0054058833
0.002003997,194560,28.042969,349.1933054924011,194560,4.506389,596,0.5061513483524323,734.9893240099997,0.019140625,95,1062.5,-0.003463208
0.0032107916,196608,19.651722,352.62796330451965,196608,4.4978004,535,0.8875330835580826,751.89847859,0.031445313,96,1080.45,-0.0030667284
0.0019266255,198656,28.972376,356.45651030540466,198656,4.4915876,581,0.4887750744819641,674.4945474900001,0.021533202,97,978.86,-0.0032744277
0.003716775,200704,24.003893,359.97806429862976,200704,4.501258,583,0.5665813088417053,607.73758419,0.040234376,98,891.87,-0.007224734
0.0021398307,202752,16.82518,363.49125146865845,202752,4.5120215,591,0.7527024894952774,557.2045582000001,0.020947266,99,835.48,-0.005371884
0.0034696874,204800,20.03886,366.9567039012909,204800,4.5135803,588,0.6610790491104126,506.21602813000004,0.040478516,100,779.82,-0.0060041165
0.0053731324,206848,12.945897,370.43823289871216,206848,4.504258,567,0.7739690393209457,503.89785012,0.064501956,101,779.82,-0.004343183
0.0031622038,208896,4.3449535,374.0498721599579,208896,4.510342,541,0.9807175360620022,489.76310813000003,0.033740234,102,764.37,-0.0052237185
0.0023409114,210944,29.252567,377.8319778442383,210944,4.5125694,582,0.7674932777881622,489.47692792000004,0.023486327,103,762.71,-0.0046526673
0.0026114122,212992,17.142538,381.3468954563141,212992,4.5184774,517,0.7620181292295456,487.24138860999994,0.028271485,104,766.39,-0.002184969
0.0040131365,215040,11.022267,385.30788922309875,215040,4.5178456,510,0.792394757270813,483.42357422999993,0.04472656,105,766.39,-0.002966898
0.0024524308,217088,9.166536,389.3233561515808,217088,4.5154295,585,0.9566783495247364,482.19159096999994,0.025390625,106,763.53,-0.0020072935
0.0019073602,219136,24.63633,392.82408022880554,219136,4.512823,563,0.9240394234657288,454.46857919,0.017529298,107,730.41,-0.0028665399
0.0029368487,221184,7.5951753,396.462096452713,221184,4.5221586,566,0.926580011844635,440.69250313,0.034472656,108,710.89,-0.0043921117
0.0031892727,223232,14.444445,400.0809009075165,223232,4.5371113,538,0.9424513503909111,434.41699113999994,0.038964845,109,705.92,-0.005473216
0.003167916,225280,20.205738,403.8878650665283,225280,4.5476995,504,0.8996096104383469,450.02308691999997,0.034716796,110,721.19,-0.0018236799
0.0035462282,227328,20.256441,407.95059275627136,227328,4.5567293,548,0.8836311623454094,461.82062305,0.042626955,111,732.1,-0.0030014627
0.0027022217,229376,31.755747,411.68837213516235,229376,4.573914,560,0.9131002947688103,429.2544830300001,0.030566406,112,694.2,-0.005461873
0.0022810516,231424,9.131913,415.34299206733704,231424,4.5788093,573,0.8985535427927971,425.0082596300001,0.023974609,113,687.7,-0.0024896928
0.0040602325,233472,12.125495,418.9168264865875,233472,4.5770407,560,0.7619145214557648,434.27194278,0.04169922,114,702.14,-0.0038554792
0.00487478,235520,10.311901,422.56890082359314,235520,4.583316,555,0.9446991384029388,432.81489789000005,0.04663086,115,702.14,-0.004635898
0.0038472905,237568,34.29093,426.25751972198486,237568,4.5911784,529,0.8972605988383293,419.73382265999993,0.046923827,116,684.47,-0.008071274
0.0028677015,239616,9.952375,430.12555623054504,239616,4.6032414,547,0.9409278109669685,434.1982943199999,0.032226562,117,702.32,-0.0011653721
0.0012308533,241664,21.364761,433.866308927536,241664,4.6082773,562,0.8301803171634674,448.3932878799999,0.009423828,118,718.83,-0.0016692856
0.0039881826,243712,23.426525,437.51058435440063,243712,4.60201,544,0.8965438604354858,464.7365887999999,0.046289064,119,736.65,-0.0070397384
0.0025819691,245760,19.127356,441.27067589759827,245760,4.6048822,595,0.8144930154085159,465.45399442999985,0.029833984,120,737.97,-0.003428702
0.0028417245,247808,15.965996,444.7127287387848,247808,4.6026535,579,0.8014317452907562,458.42284101999996,0.03203125,121,734.58,-0.005855688
0.0023825362,249856,18.149025,448.24830985069275,249856,4.599741,574,0.9130062162876129,472.14085882000006,0.024609376,122,750.31,-0.0038373936
0.0018838657,251904,25.513218,451.8116157054901,251904,4.6010556,602,0.6616537272930145,472.17052481999997,0.01977539,123,750.23,-0.0023561106
0.0019244391,253952,8.58517,455.21230936050415,253952,4.6012697,568,0.9635027796030045,468.55585924,0.016015625,124,744.05,-0.00316329
0.0027698926,256000,22.174114,458.81269812583923,256000,4.5959406,575,0.8653265237808228,467.75421229,0.029150391,125,745.17,-0.005760428
0.004486843,258048,7.8340087,462.37184476852417,258048,4.5865808,572,0.9410815611481667,457.8990245,0.05053711,126,738.5,-0.0036722359
0.0030708655,260096,24.182013,465.946896314621,260096,4.579315,552,0.9162779599428177,474.54041178,0.034960937,127,755.97,-0.0016769404
0.0011525059,262144,15.155879,469.6547396183014,262144,4.5822086,604,0.8560751676559448,480.29554784,0.011767578,128,764.04,-0.0028838678
0.0026013583,264192,11.395981,473.0415368080139,264192,4.5885324,589,0.9160134121775627,485.46678328999997,0.02841797,129,770.28,-0.004767598
0.005592489,266240,20.19119,476.51560735702515,266240,4.582426,552,0.8761017248034477,489.82725506,0.066064455,130,770.28,-0.0057102228
0.0025383127,268288,25.441296,480.22380900382996,268288,4.5713973,595,0.6626608967781067,475.2443219499999,0.022314453,131,755.06,-0.0039801374
0.003676843,270336,16.816843,483.6644561290741,270336,4.578684,605,0.8022099137306213,480.5629729099999,0.039990235,132,763.2,-0.0069992086
0.002022468,272384,9.044051,487.05082535743713,272384,4.582335,600,0.8927387446165085,467.3035290600001,0.016503906,133,751.51,-0.0027292008
0.0032344921,274432,5.1593504,490.46329736709595,274432,4.5744267,541,0.9752489179372787,467.62398227,0.029394532,134,751.71,-0.0042324164
0.0021069983,276480,38.459072,494.2437176704407,276480,4.5746164,586,0.6488902270793915,485.71304934000005,0.023095703,135,772.21,-0.004301977
0.0016614061,278528,25.244484,497.7364466190338,278528,4.573021,595,0.6424335241317749,486.6227691300001,0.014160156,136,773.4,-0.0051863743
0.0025832201,280576,13.388529,501.17845463752747,280576,4.571992,600,0.8422690629959106,487.60999286000003,0.026123047,137,775.48,-0.0063238577
0.0024285358,282624,9.385048,504.5893909931183,282624,4.580572,570,0.9596036821603775,486.14010113999996,0.025390625,138,772.85,-0.0051427847
0.0020417005,284672,42.361996,508.17705512046814,284672,4.5997357,571,0.8365364074707031,467.42905002,0.021679688,139,745.36,-0.003928314
0.0012302396,286720,14.386609,511.7640461921692,286720,4.6143813,593,0.8644251227378845,448.16821759000004,0.013818359,140,715.11,-0.004141315
0.00246405,288768,22.358274,515.2145767211914,288768,4.6268163,567,0.7823570221662521,430.05918582999993,0.026660156,141,692.05,-0.0049246806
0.0022178518,290816,13.88315,518.824070930481,290816,4.642211,584,0.8390976637601852,405.0401365299999,0.022216797,142,661.58,-0.003122414
0.0046570846,292864,7.8615675,522.3316495418549,292864,4.649654,559,0.9724805969744921,388.75521079,0.0515625,143,645.6,-0.005252117
0.0025589583,294912,5.4832644,525.9948842525482,294912,4.6624155,567,0.976684482768178,389.8838032,0.028173828,144,647.86,-0.00409391
0.002459828,296960,11.920332,529.6028554439545,296960,4.659605,592,0.868611678481102,404.92839637,0.024169922,145,667.52,-0.0038273886
0.0017723046,299008,10.810475,533.0621545314789,299008,4.6564837,602,0.8685775101184845,369.59157302,0.016162109,146,621.85,-0.003567025
0.0031897426,301056,6.983447,536.4638211727142,301056,4.6538134,581,0.9698059279471636,380.4217963500001,0.035302736,147,635.7,-0.0064931093
0.0034374404,303104,11.168152,539.9891316890717,303104,4.653945,598,0.8165263086557388,392.51780683000004,0.0340332,148,653.22,-0.004369986
0.0051410575,305152,22.493847,543.4108214378357,305152,4.6360807,548,0.904574491083622,380.4466687700001,0.05644531,149,637.75,-0.003635779
0.0017720761,307200,12.371016,547.1438040733337,307200,4.619422,591,0.8241878002882004,367.68145795,0.017089844,150,625.69,-0.004187169
0.00273498,309248,21.146593,550.6077470779419,309248,4.6194935,549,0.8927745744585991,381.6492192799999,0.030761719,151,641.13,-0.002842281
0.0051538507,311296,21.902706,554.3329179286957,311296,4.617685,544,0.9123609364032745,398.3140293599999,0.06171875,152,659.85,-0.0045015574
0.0057999347,313344,20.883999,558.0978412628174,313344,4.6201253,557,0.8731420934200287,405.12439472,0.06933594,153,663.19,-0.0057103983
0.0026663088,315392,18.069021,561.7746894359589,315392,4.619213,566,0.8895269706845284,419.91066119000004,0.027978515,154,680.85,-0.0039507686
0.0030103792,317440,19.78738,565.3940849304199,317440,4.617265,553,0.8829899802803993,420.84332286999995,0.035449218,155,680.85,-0.0019346509
0.0029752809,319488,20.159718,569.0941319465637,319488,4.6219316,576,0.8608641922473907,432.86287761999995,0.032568358,156,696.15,-0.0019821736
0.0039809174,321536,19.248838,572.6470460891724,321536,4.6279306,529,0.8779827654361725,449.7814975299999,0.046826173,157,713.99,3.4960383e-05
0.0076529197,323584,20.089117,576.5170917510986,323584,4.6304297,535,0.8974732980132103,464.8967377299999,0.10224609,158,729.47,-0.004945889
0.004896771,325632,5.6169972,580.3405718803406,325632,4.628375,543,0.9730423018336296,463.26010769999993,0.049072266,159,726.92,-0.0058165793
0.0034319996,327680,23.45309,584.109454870224,327680,4.6222124,559,0.9178961366415024,478.25432229000006,0.03828125,160,742.19,-0.002679378
0.0033336915,329728,19.35555,587.772980928421,329728,4.626973,580,0.7950646877288818,494.59256673999994,0.042138673,161,760.05,-0.003966029
0.005656938,331776,20.237759,591.3030097484589,331776,4.632183,552,0.8487869948148727,507.44145965999996,0.07148437,162,778.0,-0.0072390786
0.002239226,333824,19.05391,595.0123126506805,333824,4.636257,585,0.7934248149394989,510.26302869,0.02451172,163,778.0,-0.002986945
0.0044629015,335872,10.210345,598.5129528045654,335872,4.6387534,552,0.9458072260022163,516.86133177,0.04248047,164,789.38,-0.0047938162
0.0060990206,337920,19.43108,602.2206673622131,337920,4.6335344,546,0.8912612199783325,533.1984693,0.071777344,165,807.23,-0.0034508314
0.00467025,339968,17.668192,605.9686810970306,339968,4.633093,542,0.8764098659157753,549.11346504,0.055078126,166,825.02,-0.002026417
0.0021801565,342016,8.479345,609.7460358142853,342016,4.6316795,534,0.9527068585157394,555.44376649,0.02241211,167,829.07,-0.0049257176
0.003676286,344064,19.589287,613.5772304534912,344064,4.6217256,540,0.8814068883657455,555.3955199,0.04453125,168,829.07,-0.0044493736
0.001447872,346112,20.47881,617.3680167198181,346112,4.613602,560,0.8774328827857971,572.60146193,0.012451172,169,847.01,-0.002262247
0.0024609135,348160,19.988316,621.0202419757843,348160,4.613516,558,0.8757609501481056,583.4299913299999,0.029296875,170,858.12,-0.0023657691
0.003197239,350208,19.706821,624.6888575553894,350208,4.613627,550,0.8689387440681458,596.23001699,0.03466797,171,871.06,-0.001828532
0.0034359507,352256,18.965508,628.4132127761841,352256,4.6144495,529,0.8758848458528519,612.3780408399999,0.038183592,172,887.95,-0.0024307847
0.005524566,354304,20.599102,632.2798547744751,354304,4.6172404,524,0.9159119054675102,623.71002618,0.057861328,173,899.62,-0.007130845
0.0041989796,356352,28.011312,636.1830379962921,356352,4.628423,520,0.8906901851296425,622.88310423,0.053271484,174,899.06,-0.0057731043
0.0027685596,358400,8.823391,640.1181967258453,358400,4.638943,564,0.9614638686180115,624.9954709899998,0.031640626,175,902.17,-0.0048238887
0.002526726,360448,20.236595,643.7469644546509,360448,4.6476007,523,0.8836226537823677,641.3946993999999,0.025292968,176,919.86,-0.0010378069
0.0032764222,362496,18.889181,647.6638040542603,362496,4.652135,546,0.8802755996584892,655.5933199599999,0.03413086,177,935.02,-0.0023130279
0.0040464895,364544,19.46855,651.4100527763367,364544,4.653918,465,0.882613018155098,670.69574467,0.045214843,178,950.41,-0.0011414236
0.002947631,366592,19.35603,655.8102848529816,366592,4.648271,534,0.8877031579613686,685.6396002999999,0.027636718,179,965.61,-0.0023550224
0.0044470676,368640,8.414221,659.6399564743042,368640,4.6458764,519,0.9578177481889725,688.2879833,0.052978516,180,969.95,-0.0066858986
0.005147866,370688,19.314816,663.582025051117,370688,4.6598043,508,0.8645588010549545,701.6062758899998,0.0671875,181,984.09,-0.0028962188
0.0053028595,372736,19.678429,667.6101915836334,372736,4.6577234,521,0.8709553480148315,717.22118485,0.058251955,182,999.49,-0.0057248296
0.0045120814,374784,19.84077,671.5394246578217,374784,4.6561193,539,0.8749336749315262,731.08406346,0.056933593,183,1014.92,-0.0060841274
0.002392238,376832,33.111794,675.3337886333466,376832,4.6481037,551,0.848196417093277,734.74793035,0.025244141,184,1021.06,-0.0009066694
0.0063034818,378880,20.18832,679.048609495163,378880,4.65705,530,0.872673436999321,751.32598067,0.073876955,185,1039.26,-0.002801754
0.0018852374,380928,10.168954,682.9102365970612,380928,4.678049,572,0.9589767828583717,752.79469118,0.018652344,186,1041.75,-0.0037359619
0.0046725716,382976,19.489656,686.4873044490814,382976,4.6855483,524,0.8716206848621368,769.1654506100001,0.058398437,187,1059.7,-0.0040651015
0.007862649,385024,17.38522,690.3906977176666,385024,4.685848,539,0.8767329826951027,784.5122763600002,0.11054687,188,1075.0,-0.007739463
0.0047885743,387072,19.435629,694.1870498657227,387072,4.6882563,528,0.8772492408752441,798.8619739500002,0.055273436,189,1090.12,-0.0035133206
0.0035897624,389120,20.38207,698.0649855136871,389120,4.691121,509,0.8866676390171051,814.1165272700001,0.03930664,190,1105.45,-0.002429959
0.0019967838,391168,20.534143,702.0834109783173,391168,4.6851482,499,0.8908480107784271,830.9679022600001,0.018017579,191,1123.34,-0.0023410248
0.0010655432,393216,28.17831,706.1844303607941,393216,4.6750703,466,0.8942120522260666,847.1396900099999,0.007714844,192,1140.94,-0.0026863068
0.0040083285,395264,27.551794,710.5762557983398,395264,4.654169,537,0.8927346169948578,860.4618328500001,0.041503906,193,1154.11,-0.004231845
0.0026089174,397312,31.79242,714.3842554092407,397312,4.657781,525,0.9057463780045509,874.4296738699999,0.026220703,194,1167.58,-0.0032202217
0.002950056,399360,19.84338,718.2837820053101,399360,4.668976,516,0.8722815066576004,891.8225159999997,0.03017578,195,1185.73,-0.0013286481
0.005597843,401408,20.580908,722.2499413490295,401408,4.6733704,529,0.8794921711087227,908.6356900999998,0.06850586,196,1203.42,-0.004617929
0.002487237,403456,5.5955195,726.1218066215515,403456,4.677704,544,0.9754349924623966,895.1010378799998,0.017041016,197,1187.71,-0.0040500527
0.00446621,405504,20.399887,729.88600897789,405504,4.676696,522,0.8846392780542374,911.65680408,0.051171876,198,1205.63,-0.0042673643
0.0031943873,407552,19.9118,733.8046231269836,407552,4.6724777,540,0.8840333893895149,928.60495369,0.035986327,199,1223.59,-0.0013671096
0.0053644273,409600,20.278568,737.5945899486542,409600,4.6708965,542,0.8897262886166573,945.58031903,0.07075195,200,1241.63,-0.004387505
0.003961238,411648,20.284027,741.3717088699341,411648,4.663093,539,0.8866125270724297,962.3701853300001,0.04526367,201,1259.38,-0.0025266423
0.003114638,413696,23.158518,745.1704082489014,413696,4.653405,574,0.7875595390796661,979.20021139,0.03461914,202,1277.02,-0.0027915775
0.003826275,415744,16.131517,748.7359800338745,415744,4.6631117,579,0.7366479635238647,990.65789324,0.04736328,203,1294.65,-0.002810923
0.0029010116,417792,12.63946,752.272754907608,417792,4.6661735,561,0.9297609925270081,1000.8482739799998,0.029736329,204,1310.1,-0.0024841416
0.0022572773,419840,21.748333,755.9183287620544,419840,4.6605935,566,0.8070964068174362,1012.6779067599999,0.023779297,205,1321.32,-0.0024477246
0.0051410543,421888,11.118801,759.5323140621185,421888,4.6718183,545,0.9340622648596764,1024.4160935099999,0.051464844,206,1339.11,-0.008424015
0.006929393,423936,19.893078,763.290992975235,423936,4.681976,533,0.8679507821798325,1041.45526948,0.09189453,207,1356.9,-0.004174278
0.0012843322,425984,21.831778,767.1275186538696,425984,4.6898184,562,0.8573732972145081,1058.78486505,0.008837891,208,1374.93,-0.0019140787
0.0073830984,428032,19.981964,770.7715175151825,428032,4.6849127,547,0.884330578148365,1072.96902092,0.103271484,209,1392.91,-0.0069898767
0.0032952584,430080,20.289293,774.5143873691559,430080,4.6751075,537,0.8671775311231613,1089.91723829,0.039111327,210,1410.85,-0.0034925067
0.0020668975,432128,28.915737,778.322496175766,432128,4.6602626,571,0.8105411976575851,1104.80648443,0.021582032,211,1425.76,-0.0029722925
0.003144016,434176,15.956518,781.910177230835,434176,4.657678,562,0.9388490617275238,1112.6537107000001,0.034082033,212,1437.63,-0.004542159
0.0023412346,436224,50.2039,785.5550465583801,436224,4.6778555,571,0.8264546990394592,1111.0137927600001,0.024804687,213,1432.75,-0.004755537
0.0051753353,438272,14.4513035,789.1424362659454,438272,4.697425,557,0.728661298751831,1121.4107698799999,0.06337891,214,1448.44,-0.005145722
0.0039491514,440320,19.77602,792.8160665035248,440320,4.7072954,521,0.8678508549928665,1125.31143792,0.046826173,215,1450.19,-0.0018957682
0.0053423652,442368,12.2400675,796.7414748668671,442368,4.712207,577,0.7388204634189606,1135.5313302,0.06743164,216,1465.85,-0.0058655557
0.0017182989,444416,9.476549,800.2897412776947,444416,4.716048,588,0.9004105851054192,1145.34559632,0.016357422,217,1480.21,-0.0017573064
0.0024371604,446464,22.324959,803.7695999145508,446464,4.7171607,561,0.9390757977962494,1139.8124207299998,0.02836914,218,1471.75,-0.0040777316
0.0032971285,448512,33.63371,807.4170746803284,448512,4.7167554,546,0.8815767765045166,1148.10469472,0.034326173,219,1479.32,-0.0026551662
0.002539976,450560,17.139618,811.16526222229,450560,4.70951,578,0.9337501600384712,1123.12316775,0.025048828,220,1448.9,-0.0068654567
0.003258442,452608,23.843323,814.7077062129974,452608,4.6879644,555,0.9170238226652145,1136.57121267,0.03149414,221,1460.72,-0.0029443786
0.0027056807,454656,20.578629,818.3979775905609,454656,4.678316,543,0.8901959806680679,1152.16217122,0.024072265,222,1476.18,-0.0027626273
0.0031961505,456704,20.249716,822.1642339229584,456704,4.6749372,558,0.8807158917188644,1167.9040608,0.037060548,223,1494.03,-0.0016567275
0.0017736561,458752,19.594044,825.8301823139191,458752,4.6708064,604,0.8357163518667221,1129.45367025,0.019140625,224,1455.27,-0.0028631228
0.0047563016,460800,20.204018,829.220103263855,460800,4.6862726,552,0.8923094272613525,1130.80449998,0.055029295,225,1455.27,-0.0026419717
