serial_timesteps,policy_loss,policy_entropy,n_updates,total_timesteps,approxkl,time_elapsed,value_loss,fps,explained_variance,clipfrac,ep_len_mean,ep_reward_mean
30720,-0.0018191222,3.9715683,15,30720,0.006003388,63.70764923095703,10.675727,442,0.7472144961357117,0.066259764,1622.1666666666667,1040.774635611111
32768,-0.0024869475,3.974833,16,32768,0.0045621796,68.33559441566467,15.551689,427,0.7639362961053848,0.04633789,1607.5,1024.35905005
34816,-0.0018076512,3.9858317,17,34816,0.0024621128,73.12980842590332,14.551657,428,0.7187959849834442,0.025927734,1628.5238095238096,1039.149426904762
36864,-0.003574968,3.9892929,18,36864,0.0028019045,77.91126465797424,10.16564,453,0.8169994652271271,0.029833984,1647.6363636363637,1052.9710594545454
38912,-0.00025577086,3.9891846,19,38912,0.0032653112,82.42398142814636,9.543843,455,0.8436494767665863,0.038134765,1665.0869565217392,1067.9765422608696
40960,-0.0027736595,3.9939206,20,40960,0.0031022804,86.92407584190369,8.139616,480,0.8673879206180573,0.031298827,1658.25,1064.676191375
43008,-0.00374408,3.9919963,21,43008,0.004993296,91.18309283256531,9.084453,473,0.854630708694458,0.059033204,1673.88,1078.48157196
45056,-0.0018492477,3.9948182,22,45056,0.005365628,95.5079255104065,9.3193445,452,0.7486863732337952,0.06313477,1688.3076923076924,1088.5178369230769
47104,-0.0021196604,3.9957721,23,47104,0.0060708774,100.03688549995422,8.732069,445,0.7728953063488007,0.0680664,1701.6666666666667,1093.4167348888889
49152,-0.0033355565,3.9961898,24,49152,0.0047198073,104.63902544975281,9.629659,453,0.8051562160253525,0.05913086,1714.0714285714287,1098.1609200714286
51200,-0.0016068934,4.0084805,25,51200,0.005200342,109.15608835220337,9.174574,461,0.8176792860031128,0.061621092,1714.1724137931035,1099.9112790344827
53248,-0.005872502,4.021951,26,53248,0.009486268,113.60874557495117,9.818652,440,0.7023354470729828,0.112011716,1725.3333333333333,1104.2298526
55296,-0.0016872935,4.023762,27,55296,0.003793676,118.25798892974854,8.975462,457,0.8142992109060287,0.043359376,1735.774193548387,1109.102020645161
57344,-0.0018761927,4.026892,28,57344,0.0031476258,122.73260974884033,10.91624,454,0.8275412768125534,0.036035158,1745.5625,1114.9394838125
59392,-0.0030427272,4.034167,29,59392,0.0021720226,127.2395076751709,5.338213,486,0.9113491848111153,0.022070313,1753.939393939394,1123.2563343333334
61440,-0.0017251943,4.041289,30,61440,0.0019895246,131.4497172832489,10.352934,467,0.8395227491855621,0.017285157,1762.6176470588234,1130.6189069411764
63488,-0.0019663773,4.037142,31,63488,0.003611641,135.8306324481964,16.524174,454,0.8021768778562546,0.04091797,1738.0277777777778,1113.6695735
65536,-0.0014311223,4.0332522,32,65536,0.0035318676,140.34163308143616,11.038135,468,0.7854533195495605,0.038916014,1746.4324324324325,1118.8906414864866
67584,-0.0031376202,4.0214868,33,67584,0.0025980417,144.71596503257751,17.068672,450,0.8472256809473038,0.02607422,1686.975,1078.44592635
69632,-0.0016953986,4.019978,34,69632,0.005004717,149.26669311523438,12.721474,484,0.7428235411643982,0.059423827,1695.8048780487804,1083.0995394146341
71680,-0.0041220924,4.0331244,35,71680,0.0030375994,153.4951696395874,7.0339155,465,0.8893525898456573,0.03354492,1699.3333333333333,1085.4358943333334
73728,-0.0039176154,4.047759,36,73728,0.004234872,157.89839434623718,9.461082,498,0.7978019863367081,0.04799805,1707.4651162790697,1090.9121876744186
75776,-0.0031672728,4.0597343,37,75776,0.0025284137,162.01123070716858,5.2228937,473,0.9147697985172272,0.02758789,1691.7954545454545,1080.5932667272727
77824,-0.0027607686,4.069274,38,77824,0.0037962918,166.333261013031,12.637683,455,0.8038421124219894,0.04194336,1699.7333333333333,1088.4336368444444
79872,-0.0030402143,4.0689306,39,79872,0.0023800142,170.83320713043213,17.617931,450,0.8219609260559082,0.018310547,1691.0851063829787,1084.8474518297874
81920,-0.0015632135,4.071254,40,81920,0.004499945,175.37655448913574,9.633291,464,0.8527117818593979,0.051171876,1698.5416666666667,1090.3160024583333
83968,-0.0037403558,4.072703,41,83968,0.0032488927,179.7872931957245,13.061414,475,0.8721812665462494,0.038720705,1676.42,1075.9653566200002
86016,-0.0035109217,4.079084,42,86016,0.0028020495,184.09081840515137,7.799988,472,0.8786008805036545,0.031689454,1653.7843137254902,1059.252128392157
88064,-0.0038244152,4.073413,43,88064,0.0025734534,188.42995166778564,11.059949,459,0.8223930597305298,0.026660156,1661.3846153846155,1064.223157846154
90112,-0.0028451434,4.07218,44,90112,0.00277018,192.8844015598297,14.093877,470,0.7601717859506607,0.029199218,1668.698113207547,1068.9568811509434
92160,-0.0013650341,4.075869,45,92160,0.0041311467,197.23851466178894,11.741186,473,0.858286127448082,0.049316406,1675.7407407407406,1073.7910368148148
94208,-0.0028516382,4.0708237,46,94208,0.004055186,201.56446766853333,13.098041,498,0.8886579498648643,0.04375,1655.0892857142858,1060.106781125
96256,-0.0016763585,4.070537,47,96256,0.00314529,205.67061567306519,11.969828,465,0.8050996214151382,0.039208986,1662.0,1065.76632277193
98304,-0.003860779,4.076107,48,98304,0.004141324,210.0694727897644,23.52569,472,0.8076102435588837,0.04897461,1636.7166666666667,1047.8002541666667
100352,-0.0018076834,4.084246,49,100352,0.004193808,214.4081892967224,12.892485,459,0.7325845658779144,0.04472656,1643.4754098360656,1052.2961396393443
102400,-0.009256797,4.0913973,50,102400,0.004689667,218.86106491088867,10.548279,463,0.8327050507068634,0.059912108,1650.016129032258,1057.5598007741937
104448,-0.003878661,4.0991387,51,104448,0.0031907544,223.28121328353882,3.4692104,464,0.9535690508782864,0.035351563,1656.111111111111,1062.0302392857145
106496,-0.0036803056,4.087713,52,106496,0.0037203436,227.69438481330872,4.749177,473,0.9418251067399979,0.041894533,1634.125,1046.85790703125
108544,-0.002401877,4.077516,53,108544,0.0029870833,232.01595950126648,10.112962,465,0.8614449948072433,0.032714844,1640.5076923076922,1051.4685601076924
110592,-0.0040164813,4.0891495,54,110592,0.0073962463,236.41527128219604,10.082036,465,0.7693773955106735,0.06298828,1646.6969696969697,1056.1959117727274
112640,-0.0018001024,4.1049285,55,112640,0.002352343,240.8133680820465,10.047579,449,0.8470311313867569,0.022900391,1652.7014925373135,1059.3345164179104
114688,-0.0019188604,4.108265,56,114688,0.003127005,245.36565947532654,14.006955,469,0.7682219743728638,0.034765624,1658.5294117647059,1062.862423602941
116736,-0.0016948597,4.1166325,57,116736,0.0027809811,249.73199820518494,16.590616,470,0.8204515725374222,0.03149414,1649.2142857142858,1055.9351493
118784,-0.0033828982,4.1215725,58,118784,0.0030904696,254.0888373851776,28.295324,469,0.8127250820398331,0.03203125,1603.9324324324325,1023.562227783784
120832,-0.0010892319,4.125765,59,120832,0.0025041024,258.4512732028961,3.8877132,458,0.9571319222450256,0.026855469,1585.8533333333332,1011.1833208000003
122880,-0.004254155,4.130894,60,122880,0.0040391795,262.91611218452454,21.08411,479,0.8179004490375519,0.04838867,1544.5822784810127,981.8722533037977
124928,-0.0027184628,4.139339,61,124928,0.008971589,267.1868815422058,18.679962,459,0.8220749944448471,0.07724609,1519.9024390243903,963.5837510000001
126976,-0.0054549198,4.1382446,62,126976,0.004325633,271.64808654785156,5.0168695,447,0.9069911390542984,0.046777345,1507.4939759036145,954.359774626506
129024,-0.0025630917,4.1437626,63,129024,0.0044613243,276.22362995147705,9.732867,450,0.8134860396385193,0.05419922,1513.9404761904761,957.7683632500001
131072,-0.0015522123,4.1476674,64,131072,0.0033287667,280.7740514278412,8.494625,450,0.8106591701507568,0.039111327,1520.235294117647,961.7398947294118
133120,-0.00071981293,4.144965,65,133120,0.002588021,285.3186399936676,10.679804,457,0.8587974905967712,0.025976563,1526.3837209302326,965.1534970697675
135168,-0.0053928224,4.1458,66,135168,0.0040827044,289.79452085494995,16.761023,470,0.8070612549781799,0.0496582,1520.590909090909,960.9030136477272
137216,-0.0025956696,4.1543365,67,137216,0.004246843,294.1510453224182,10.912801,465,0.80193230509758,0.049316406,1526.5280898876404,965.0297154382022
139264,-0.002471698,4.153635,68,139264,0.005318951,298.5507514476776,15.814024,446,0.8193305730819702,0.06303711,1518.7032967032967,958.4724519230768
141312,-0.0019885874,4.1539063,69,141312,0.0024480685,303.14353132247925,11.057461,452,0.7925687283277512,0.022802735,1524.4673913043478,961.6183652608695
143360,-0.007762379,4.1561866,70,143360,0.0045469436,307.66563153266907,13.552763,455,0.8783323913812637,0.053515624,1516.776595744681,956.9265741702128
145408,-0.008191365,4.1676397,71,145408,0.007511637,312.16507363319397,16.867428,466,0.8606524616479874,0.08251953,1496.4536082474226,942.3788824536083
147456,-0.002357583,4.172099,72,147456,0.004265886,316.55791687965393,5.5498385,458,0.9025579020380974,0.05029297,1484.030612244898,933.7453795306122
149504,-0.0046437094,4.159589,73,149504,0.004492378,321.0268840789795,20.061825,469,0.7889806181192398,0.047216795,1462.2,917.9245185599998
151552,-0.0014671274,4.1568904,74,151552,0.0020317528,325.39228773117065,11.538271,454,0.8355095386505127,0.016601562,1462.2,917.6978063399999
153600,-0.001860657,4.1574283,75,153600,0.004039105,329.89595079421997,11.518775,460,0.8460502475500107,0.046826173,1462.2,918.31808363
155648,-0.00434841,4.1569037,76,155648,0.0046688076,334.3440399169922,14.236552,462,0.8505710959434509,0.055029295,1466.79,921.8740804800001
157696,0.0006806137,4.1555476,77,157696,0.005436168,338.77547430992126,9.302412,470,0.8271835595369339,0.064501956,1466.79,919.5874250300002
159744,-0.0027619519,4.1611743,78,159744,0.003746049,343.1325469017029,9.069053,487,0.8562224507331848,0.044921875,1482.46,929.96807563
161792,-0.004293647,4.1488523,79,161792,0.0028870676,347.3323440551758,6.2466273,482,0.9201551675796509,0.033935547,1466.92,919.5617132600001
163840,-0.00436108,4.1449327,80,163840,0.004103358,351.5793354511261,14.33695,458,0.7809688299894333,0.046875,1466.92,918.17755085
165888,-0.005612171,4.148421,81,165888,0.004374196,356.042001247406,11.325318,447,0.8395084887742996,0.045410156,1467.53,918.0084823399999
167936,-0.0043464503,4.152501,82,167936,0.0034289553,360.6234447956085,13.587413,461,0.8399768471717834,0.04057617,1465.89,915.6279780699999
169984,-0.007890906,4.1633253,83,169984,0.0072350106,365.0610775947571,11.065043,465,0.8388820737600327,0.06967773,1465.89,914.0535404599998
172032,-0.0010379906,4.1653147,84,172032,0.0036542495,369.4639229774475,12.109442,469,0.8937937095761299,0.040478516,1479.02,922.76611686
174080,-0.0064901607,4.1630955,85,174080,0.0045790398,373.8228874206543,9.909928,490,0.8289443850517273,0.05366211,1479.02,923.3436348
176128,-0.0025274076,4.1685953,86,176128,0.0057191467,378.00281405448914,10.801511,451,0.8021908402442932,0.06416015,1479.02,923.5618886500001
178176,-0.0037665155,4.176134,87,178176,0.0040545342,382.53560400009155,9.180874,450,0.8492983132600784,0.04433594,1479.02,924.09116754
180224,-0.0032725544,4.184968,88,180224,0.003920795,387.0790436267853,9.287446,474,0.8655823767185211,0.042675782,1479.02,925.3617827
182272,-0.0030575208,4.181613,89,182272,0.004307248,391.39799308776855,9.4328375,486,0.8811477944254875,0.050097656,1490.49,933.82998482
184320,-0.0020711264,4.1817083,90,184320,0.0040373425,395.61246037483215,10.976988,459,0.7985412180423737,0.04790039,1490.49,932.96061898
186368,-0.0034017514,4.1806326,91,186368,0.006131446,400.072701215744,11.463023,471,0.8432617485523224,0.066064455,1490.49,932.9485451200001
188416,-0.0047507696,4.1787014,92,188416,0.004881718,404.42048740386963,9.470598,479,0.8617457747459412,0.04711914,1490.49,931.9730108400003
190464,-0.0046647666,4.179309,93,190464,0.003676903,408.68843269348145,10.835834,454,0.8340961039066315,0.042675782,1495.97,935.7820974100001
192512,-0.00042562798,4.1816583,94,192512,0.0035999615,413.1983904838562,12.060442,461,0.8042328655719757,0.04091797,1495.97,935.0794513899999
194560,-0.0009393028,4.1848235,95,194560,0.0054957224,417.6403775215149,10.161616,442,0.789380356669426,0.06689453,1495.97,933.99615196
196608,-0.0025516602,4.190889,96,196608,0.005274687,422.27310037612915,8.859257,456,0.778318390250206,0.057958983,1495.97,933.7661552999998
198656,-0.0046660476,4.201164,97,198656,0.008730604,426.7635078430176,8.515383,442,0.7987940013408661,0.09702148,1495.97,933.7939174999999
