#{"t_start": 1747910989.849114, "env_id": null}
r,l,t
461.466999,771,2.247816
113.280769,296,2.847146
61.569634,197,3.227607
57.616754,181,3.61217
705.905345,1055,6.121453
1246.815029,2049,10.446382
220.828899,499,11.417688
1585.163752,2049,15.625058
340.48975,647,16.797652
1483.467937,2049,20.905179
453.481597,814,22.81612
289.074678,596,23.911415
243.370855,510,24.890305
1258.146517,2049,29.222823
242.965416,495,30.194966
368.028076,671,31.902993
850.2578,1197,34.201877
1241.225008,2049,38.517288
443.817537,787,40.43462
1215.317748,2049,44.852714
207.278672,484,45.740032
1233.115715,2049,50.327392
287.077491,610,51.514981
81.976411,233,51.947527
421.824394,771,53.816826
732.685877,1117,55.989556
1263.761966,2049,60.18156
343.468852,662,61.921583
1103.658604,1633,65.008016
91.607408,256,65.85355
88.020737,238,66.437047
214.396738,487,67.356722
311.098585,605,68.469689
97.196075,273,68.95198
406.293186,734,70.638938
89.076389,244,71.186334
384.803989,750,72.551041
1313.599606,2049,76.706825
299.21674,618,78.105996
80.536211,233,78.523496
1431.128183,2049,82.718626
89.396372,252,83.198402
1472.897008,2049,87.36189
365.4826,715,88.805491
1242.944285,2049,93.264934
287.7329,598,94.254124
582.173877,1010,96.613362
1507.434394,2049,100.849156
248.315577,577,101.93317
236.679227,511,102.87746
90.865256,258,103.714762
74.051543,225,104.179109
84.779087,241,104.631972
1227.999951,2049,109.221307
209.873563,482,110.22499
221.107275,489,111.167822
1260.738902,2049,115.450579
1061.774562,1560,118.875609
1293.848355,2049,123.100127
357.767777,724,124.354847
1328.427743,2049,128.567976
83.618843,249,129.024296
335.91549,698,130.62434
1330.966459,2049,134.777303
1270.802946,2049,138.886758
1420.804579,2049,142.886804
244.809396,567,143.806828
1221.992994,2049,147.976908
267.213897,604,149.010757
1427.731935,2049,153.029727
75.373774,232,153.818719
205.627206,480,154.782704
80.061727,237,155.271117
915.422813,1410,158.136769
88.042349,234,158.553956
270.268092,602,159.722385
251.580717,585,160.830607
282.1607,601,162.190911
1506.228664,2049,166.494455
87.187286,244,166.985677
74.027072,222,167.393205
81.263547,233,167.869984
236.363167,535,168.98349
285.891432,600,170.003772
74.881293,221,170.778401
75.982575,223,171.233804
1484.361199,2049,175.369988
1420.976327,2049,179.683671
777.858284,1217,182.070151
260.627605,578,183.486259
494.721919,841,185.189814
1412.613894,2049,189.498247
93.320381,252,190.006221
1096.975003,1635,193.305138
1359.915184,2049,197.358609
1088.657314,1500,200.64893
1263.13069,2049,204.784641
1054.837612,1524,207.68522
1589.545382,2049,212.165345
1386.681216,1788,216.23409
79.46881,232,216.666322
292.177644,614,218.104419
544.41322,922,219.767568
818.988217,1253,222.213935
484.98837,834,223.707928
1476.469242,2049,227.751173
1412.008845,2049,231.837855
313.575659,628,233.009655
358.453545,664,234.526467
569.287079,978,236.332491
684.152959,1085,238.616656
1463.759871,2049,242.705029
1504.40074,2049,246.741508
201.787302,479,247.541968
222.876894,496,248.383992
236.200733,516,249.339177
651.893374,1057,251.444371
411.61775,692,252.664329
209.622816,493,253.982622
1470.408404,2049,258.062453
267.550596,579,259.089977
93.350599,252,259.507278
507.62918,890,261.027902
1461.026046,2049,265.130121
288.198427,594,266.551487
1014.079771,1657,269.556396
419.288916,773,271.276425
1431.343961,2049,275.281606
85.768006,245,275.728563
291.306515,604,276.741263
323.52942,607,278.137457
95.307053,271,278.752658
83.037321,230,279.132394
897.807004,1344,281.465901
1494.745188,2049,285.580236
208.082629,483,286.816373
1332.013604,2049,290.834789
1506.346613,2049,294.976135
1363.34489,2049,299.087384
1496.20724,2049,303.160555
384.994679,745,304.566009
215.057231,481,305.394163
80.855709,236,305.834133
232.800037,505,307.120964
746.423864,1138,309.399507
1488.635909,2049,313.385028
368.32635,723,314.865164
1390.190116,2049,318.649751
481.147413,835,320.090873
1489.828421,2049,323.986872
1495.97201,2049,328.777474
1170.029474,1650,332.160225
1282.009779,2049,336.284344
211.101288,487,337.18357
268.146072,591,338.222573
79.836787,227,338.728888
228.335085,500,339.934388
1286.85466,2049,344.49392
78.186142,233,344.986095
1443.476078,2049,349.755157
1551.900102,2049,353.782454
991.967446,1535,356.801342
206.175176,482,357.667946
500.382932,866,359.224914
45.43178,155,359.509263
384.613026,690,361.034617
1226.488191,1795,364.344061
201.744154,493,365.485557
227.147862,503,366.389711
471.68137,838,368.00312
1347.694384,2049,372.457626
217.607519,500,373.740795
1500.897245,2049,378.460201
259.988653,576,379.444635
260.762656,583,380.572445
280.598668,606,381.713795
1039.967766,1623,385.317982
144.270921,374,386.014484
1329.89158,2049,390.674202
201.775417,476,392.016675
219.735943,494,392.997354
242.860976,564,394.10714
266.193635,593,395.56627
1419.662784,2049,400.092734
73.734065,220,400.458482
1039.897497,1643,403.385079
79.995788,245,404.192268
222.480631,495,405.150906
273.062164,609,406.296738
211.107938,487,407.219428
77.329776,231,407.708005
41.307023,152,408.367579
201.9125,480,409.236555
1099.489782,1726,412.752743
79.956346,229,413.156206
1430.331677,2049,417.401519
1277.654008,2049,421.558187
272.969015,604,422.766459
89.517804,259,423.242347
460.593605,853,425.169072
1455.990383,2049,429.498962
206.373311,487,430.528757
303.376352,651,431.767406
1333.079878,2049,435.694237
235.983176,573,436.716962
76.504999,223,437.081968
284.781532,601,438.495325
259.063115,583,439.488253
76.805873,229,439.920586
1263.550621,2049,443.765185
1304.536297,2049,447.663563
1310.365993,2049,451.713757
1276.336003,1904,455.409771
78.69209,239,455.813725
78.362385,237,456.239617
1357.511744,2049,460.027086
1318.714708,2049,463.89658
1520.391621,2049,467.857927
660.772867,1122,469.905716
487.58925,837,471.306782
1277.98628,2049,474.919658
577.639706,971,476.793529
76.508671,236,477.198869
1342.97369,2049,481.006183
540.768666,894,482.539319
79.345485,242,482.938315
274.45505,591,484.207832
1341.242092,2049,488.069154
1413.484155,2049,491.877762
1104.797184,1607,494.839574
650.304157,1009,496.522633
1515.425997,2049,500.272116
372.029948,725,501.507637
1259.402486,2049,505.375465
1380.510333,2049,509.058981
1410.707521,1925,512.67361
1276.345382,2049,516.482713
190.274048,467,517.655398
798.472302,1219,519.656666
1324.379513,1883,523.171222
1273.928476,2049,527.006763
98.158621,276,527.515754
345.965439,714,529.141786
1382.187567,2049,532.940429
78.665771,238,533.330166
873.256637,1272,535.463596
1450.042117,2049,539.213364
705.570143,1101,541.446735
872.030599,1330,543.57457
1530.470343,2049,547.429226
78.930141,226,548.187194
1562.572178,2049,551.908898
1371.70509,2049,555.640985
1418.411315,2049,559.36663
1250.04393,2049,563.216221
1090.419792,1492,565.75835
1348.575532,2049,569.964555
1265.820589,2049,574.168548
1271.326239,2049,578.356452
1064.364358,1519,581.614394
1296.894469,2049,585.789845
716.369158,1113,588.102319
1264.37418,2049,592.288687
1454.827845,2049,596.492838
1468.377629,2049,600.808571
1309.565599,2049,604.97894
1462.923827,2049,609.086118
82.514413,233,609.603913
679.930511,1043,611.48023
44.876792,158,611.783257
958.279605,1368,614.663141
1578.852264,2049,618.884509
235.067898,513,619.883923
199.256146,477,620.735653
1278.438821,2049,624.92063
225.97573,503,626.229592
1442.538686,2049,630.238926
1652.998981,2049,634.655017
1345.394152,2049,638.506507
347.420189,663,639.805032
1374.650266,1791,643.682333
644.487277,1028,645.443003
261.906443,553,646.760719
1286.833769,2049,650.868123
42.931088,153,651.147691
715.824898,1165,653.310784
972.613425,1543,656.509061
1336.89339,2049,660.463279
1418.532289,2016,664.519181
1000.054019,1533,667.65315
629.726594,1002,669.605145
224.36107,503,670.967281
629.952554,1003,672.989672
297.944169,612,674.099896
674.475656,1083,676.467114
1370.359628,2049,680.588109
883.374502,1256,682.939083
842.361938,1279,685.820788
1553.129183,2049,689.987558
1686.310681,2049,694.298934
1687.917979,2049,698.613456
616.594717,971,700.675858
291.955099,606,701.798849
227.380456,499,702.731187
598.517471,949,704.681118
85.358901,248,705.118983
241.387086,500,706.096269
89.692979,249,706.547854
225.347199,495,707.46743
249.782313,528,708.742815
690.551902,1003,710.633792
1222.520822,1580,713.882133
296.600269,607,715.074951
710.920365,1096,717.380039
210.149922,485,718.26044
300.85208,617,719.444302
1355.747396,2049,723.514776
93.085167,257,724.017921
224.648558,495,725.280587
1662.253335,2041,729.692421
328.520695,630,730.732612
262.008547,538,731.748401
104.711681,271,732.229743
1260.753303,2049,736.484349
836.132056,1228,739.207706
1549.635004,2049,743.362119
300.054064,616,744.568455
440.73181,762,746.34445
1609.721842,2049,750.638394
1273.835969,2049,754.795146
1569.42507,2049,758.987651
1281.204297,2049,763.159876
1360.891325,2049,767.259251
1094.382372,1495,770.097016
1322.565717,2049,774.208511
240.999109,504,775.117645
1348.31585,1976,779.169148
918.542948,1368,781.972471
372.82811,699,783.297218
1639.110307,2049,787.537169
497.686286,819,789.399271
799.208921,1159,791.56343
751.696262,1078,793.863899
794.32803,1297,796.678345
1376.809253,2049,800.757815
1293.518796,2049,804.893451
805.848625,1172,807.046228
1563.654812,2049,811.217066
1031.001451,1388,814.192858
645.637972,939,815.832382
233.892447,502,817.054429
1480.367953,2049,821.090752
343.708555,607,822.1207
1527.153016,1880,825.967145
1398.428431,1919,829.691136
1580.501821,2049,833.698852
459.247335,758,835.057808
316.301533,580,836.073412
880.902097,1262,838.671575
803.915965,1166,841.1077
406.622081,709,842.316599
717.449056,1070,844.246895
1571.817299,2049,848.379943
1169.377049,1703,851.783645
1258.93908,1692,855.153102
507.558515,850,856.527877
1518.615003,1962,860.533356
1644.637736,2049,864.601968
1227.362629,1643,867.983137
1186.013928,1628,871.322504
1241.216456,1675,874.875725
784.144868,1185,876.952464
331.267331,634,878.407204
302.919419,605,879.470256
342.241479,643,880.609276
785.009899,1138,883.029937
517.153675,894,884.571025
311.911622,613,886.054552
218.62079,490,886.962029
256.403678,517,887.876924
647.188124,879,889.83711
237.123499,493,890.638059
910.24802,1351,892.961159
831.723862,1157,895.471219
561.889355,914,897.075918
302.32703,621,898.502395
339.536394,647,899.583378
164.355809,391,900.32973
1421.323938,1911,904.224859
480.95551,788,905.993569
485.791048,825,907.493145
332.818633,638,908.607552
395.579349,753,910.301694
197.97698,465,911.148475
287.233946,595,912.268358
279.907369,588,913.301408
84.679587,234,914.066441
220.812541,484,914.89453
1384.926832,2049,919.0979
178.149079,449,920.019713
1333.058091,2049,923.890627
176.361483,449,924.674193
217.407354,490,925.868902
1167.999512,1730,928.869501
298.845309,616,930.295497
273.217167,589,931.300042
1430.761388,2049,935.386074
199.749624,473,936.248793
216.514676,481,937.106339
172.903387,444,938.246557
199.242238,466,939.086124
259.174627,589,940.17394
236.410136,508,941.064088
266.397536,582,942.487916
144.974384,382,943.155149
198.234409,471,944.001019
206.613968,477,944.844121
198.470014,464,945.998485
126.715701,354,946.624873
223.76181,519,947.541499
175.582208,443,948.295674
212.005952,479,949.141746
159.29145,393,950.165045
272.388878,579,951.14502
165.254762,386,951.793918
1426.664746,2049,955.829709
1440.465174,2049,959.880643
1285.672821,2049,963.755425
159.86168,439,964.516544
291.69832,617,965.923084
230.199999,503,966.786455
1302.680161,2049,970.661953
272.810954,596,971.693162
203.409995,482,972.578469
254.437058,573,973.945406
234.904987,508,974.820618
270.00077,589,975.833492
214.51678,490,976.731232
1384.604618,2049,980.668531
1352.218802,2049,984.661458
1320.431759,2049,988.702233
1453.525411,2049,992.792114
82.589031,246,993.641654
1472.887286,2049,997.599124
