ep_len_mean,total_timesteps,approxkl,ep_reward_mean,explained_variance,clipfrac,policy_entropy,n_updates,fps,value_loss,policy_loss,time_elapsed,serial_timesteps
938.2380952380952,40960,0.0024782966,558.4168643095238,0.8790788128972054,0.025830079,4.307751,20,494,15.891161,-0.0032019387,81.58160471916199,40960
958.4090909090909,43008,0.0040154587,574.8156342954545,0.8792883828282356,0.04814453,4.3089023,21,475,13.669268,-0.0032749497,85.72145676612854,43008
974.2826086956521,45056,0.008846821,583.099241173913,0.8405865281820297,0.07109375,4.31178,22,467,13.935491,-0.0023286943,90.02600407600403,45056
975.0425531914893,47104,0.0040497347,583.079552574468,0.9461469724774361,0.043310545,4.3156815,23,484,5.395168,-0.0041845394,94.40784120559692,47104
979.28,49152,0.0026647947,587.94336338,0.8922706320881844,0.029785156,4.3224087,24,481,19.213383,-0.0036312058,98.63597559928894,49152
937.5094339622641,51200,0.0025547869,559.374793490566,0.9279129728674889,0.0265625,4.3252573,25,455,9.186382,-0.0039857617,102.8874261379242,51200
941.2142857142857,53248,0.0030899844,559.0329436428572,0.8261805325746536,0.03334961,4.329583,26,474,15.225172,-0.00459932,107.39601540565491,53248
960.6491228070175,55296,0.0050319117,571.3435744912281,0.7903842777013779,0.061816406,4.3344274,27,459,8.499878,-0.0034895297,111.71113204956055,55296
970.9827586206897,57344,0.0027127177,579.7992811724139,0.9385531917214394,0.028955078,4.3260007,28,485,4.2589726,-0.004210486,116.16502285003662,57344
984.8333333333334,59392,0.0024577433,587.999574,0.8278610557317734,0.025195312,4.32265,29,484,15.723898,-0.004083624,120.38615727424622,59392
990.1290322580645,61440,0.0028426736,591.8067907419355,0.7829505801200867,0.028710937,4.3237486,30,495,20.557215,-0.0029570325,124.61118984222412,61440
985.4920634920635,63488,0.002953746,587.7450240634921,0.9500453397631645,0.033837892,4.3228273,31,508,4.7041926,-0.0028661336,128.74885511398315,63488
1002.109375,65536,0.0050643547,599.3578589843751,0.7477182149887085,0.06821289,4.3251624,32,490,10.392904,-0.006628248,132.7775173187256,65536
1018.2153846153847,67584,0.0033066024,609.6877834000002,0.8137499243021011,0.036328126,4.331279,33,520,9.8341875,-0.0044009658,136.95251607894897,67584
1026.865671641791,69632,0.0015237862,616.3480581492538,0.8986027017235756,0.014697266,4.3314867,34,507,14.677582,-0.0035355762,140.8903591632843,69632
1035.5507246376812,71680,0.0035944444,620.0656056086958,0.8351951688528061,0.04135742,4.330554,35,497,13.623808,-0.002559612,144.92830729484558,71680
1050.0285714285715,73728,0.0038369056,631.6036960285716,0.8803584650158882,0.04575195,4.3183703,36,501,11.684229,-0.0042882576,149.04190587997437,73728
1019.8767123287671,75776,0.0018944753,610.5934442328767,0.9463172033429146,0.019628907,4.3143663,37,491,7.409098,-0.003932224,153.12408638000488,75776
1003.6623376623377,77824,0.0035546024,598.6835766233766,0.80672687292099,0.032470703,4.32334,38,501,13.863632,-0.005081728,157.29481840133667,77824
998.5,79872,0.0041463296,594.6255910256409,0.9738073609769344,0.045996092,4.316112,39,478,3.6275108,-0.006114694,161.3823184967041,79872
973.4047619047619,81920,0.0019626827,579.1875865238095,0.7031591534614563,0.019726563,4.3104925,40,478,24.674435,-0.0020543062,165.6651201248169,81920
955.9302325581396,83968,0.0028461488,567.4723387906977,0.9747219644486904,0.032568358,4.3238897,41,488,4.0406284,-0.0054401606,169.94481921195984,83968
968.4942528735633,86016,0.0018257194,578.0112912068965,0.8408483415842056,0.016845703,4.330512,42,480,14.780955,-0.0018209828,174.13515830039978,86016
983.4269662921348,88064,0.0022101009,589.7282802921349,0.8515894412994385,0.021484375,4.3295903,43,472,15.205752,-0.002203269,178.39447402954102,88064
977.4065934065934,90112,0.0013359606,585.0677634065935,0.9243824630975723,0.013085937,4.334792,44,468,9.861582,-0.0011165693,182.73216104507446,90112
981.1290322580645,92160,0.0035549302,588.6785026344087,0.8820320516824722,0.03618164,4.3404436,45,488,12.875132,-0.0058837333,187.10660672187805,92160
988.0851063829788,94208,0.003655433,594.0859122127661,0.9455658420920372,0.037841797,4.3412333,46,499,3.8387268,-0.00817299,191.29913806915283,94208
999.2526315789473,96256,0.0026108692,602.1472729684211,0.9203737080097198,0.027880859,4.345348,47,480,9.35917,-0.0044509796,195.40196204185486,96256
1004.46875,98304,0.0036344212,607.2150858958333,0.8682751208543777,0.040722657,4.3434777,48,505,7.4767127,-0.0021465025,199.66657495498657,98304
1020.4285714285714,100352,0.001755264,618.4756790612245,0.8533098846673965,0.01665039,4.340828,49,484,16.89453,-0.0013600718,203.72116780281067,100352
1030.8181818181818,102400,0.00821244,628.2844639393938,0.9252903163433075,0.09335937,4.350234,50,452,8.324789,-0.007043399,207.9449164867401,102400
1033.0,104448,0.0027328446,632.0484495699999,0.9715576134622097,0.02734375,4.3480463,51,452,5.8625937,-0.002778479,212.4717333316803,104448
1043.43,106496,0.0014262383,638.66585418,0.8922829329967499,0.011767578,4.3435793,52,528,11.231722,-0.0013265908,216.994797706604,106496
1051.94,108544,0.002591765,644.07039906,0.9459447376430035,0.023632813,4.3435388,53,516,6.316332,-0.007394432,220.86700916290283,108544
1051.94,110592,0.0022557033,646.3669411899999,0.9033599495887756,0.021875,4.3451734,54,494,10.649582,-0.0038361102,224.83309769630432,110592
1053.23,112640,0.0034926687,645.56285972,0.9122962802648544,0.039453126,4.351062,55,502,12.381716,-0.007374988,228.9779508113861,112640
1042.69,114688,0.0020663715,636.60068909,0.8943703398108482,0.022216797,4.357641,56,506,10.796581,-0.0030671987,233.0508406162262,114688
1045.4,116736,0.0028415616,638.9074027099999,0.9387031234800816,0.031542968,4.3630214,57,499,5.2865324,-0.0051127383,237.0961718559265,116736
1059.93,118784,0.0013480426,650.65425464,0.8558935075998306,0.011865234,4.3629785,58,512,10.068349,-0.0015504782,241.19900798797607,118784
1058.08,120832,0.00225,651.1818026899999,0.8856478706002235,0.025097657,4.369666,59,520,18.645319,-0.004156636,245.19639563560486,120832
1043.11,122880,0.0018694969,640.9020858499999,0.9238727167248726,0.015380859,4.3797464,60,512,8.775438,-0.0014974657,249.13299465179443,122880
1040.17,124928,0.0032193132,638.5601386399999,0.9652327001094818,0.03955078,4.3831997,61,502,3.8014781,-0.0028842185,253.13235807418823,124928
1025.95,126976,0.0017418861,632.52163017,0.8032506108283997,0.019042969,4.393826,62,519,22.296955,-0.0029151472,257.20711183547974,126976
1044.11,129024,0.00261031,646.31212652,0.8330097645521164,0.028564453,4.3961782,63,501,17.273716,-0.002699038,261.15107798576355,129024
1047.74,131072,0.0014748118,647.78980579,0.8664769530296326,0.013134765,4.3895926,64,503,11.454335,-0.0023798249,265.23915815353394,131072
1034.98,133120,0.0022644098,639.3450752900001,0.9192348122596741,0.024804687,4.382716,65,540,6.0666375,-0.0015627237,269.3051173686981,133120
1038.45,135168,0.0021383078,642.0419114699998,0.8801829740405083,0.023828125,4.3771505,66,497,17.154448,-0.003050651,273.0922849178314,135168
1046.94,137216,0.0043550995,648.9315981,0.8966487497091293,0.052246094,4.37383,67,514,18.616074,-0.00531402,277.20805263519287,137216
1060.09,139264,0.0071021267,659.81611812,0.9047246500849724,0.08173828,4.3637447,68,499,9.655989,-0.008984129,281.18786096572876,139264
1062.48,141312,0.0032654982,661.00618052,0.9572110250592232,0.035205077,4.3601103,69,504,4.2509117,-0.003408398,285.2915267944336,141312
1075.47,143360,0.0017177718,670.4782766700002,0.8716949820518494,0.01689453,4.3572874,70,497,13.789395,-0.0022295173,289.3488667011261,143360
1075.47,145408,0.0024753972,672.40574674,0.8590836375951767,0.027490234,4.356553,71,489,10.223772,-0.002276422,293.4660999774933,145408
1089.78,147456,0.0022748224,683.0470282399999,0.8278326243162155,0.022265624,4.3571568,72,525,12.56341,-0.0044735484,297.64769864082336,147456
1079.06,149504,0.003186258,674.0785990899999,0.8890500366687775,0.032324217,4.350521,73,486,26.313898,-0.0049002515,301.54342222213745,149504
1067.85,151552,0.0036500965,667.7865692499998,0.9265788272023201,0.038720705,4.347023,74,486,9.781107,-0.002879227,305.7509024143219,151552
1082.36,153600,0.0030211916,679.7955993400001,0.9099416732788086,0.031982422,4.34324,75,520,10.51979,-0.0033981367,309.9648096561432,153600
1079.49,155648,0.0023562599,677.6571240700001,0.9653137028217316,0.023925781,4.3418202,76,548,3.3231769,-0.0040813372,313.90290212631226,155648
1082.07,157696,0.0038418309,678.8129996499999,0.8811755552887917,0.046533205,4.357299,77,534,15.725008,-0.0071485066,317.6398832798004,157696
1097.45,159744,0.0044365316,691.34449159,0.8501705229282379,0.050683595,4.371307,78,503,16.825018,-0.004937702,321.4738893508911,159744
1115.36,161792,0.0041542985,705.39555913,0.9108258634805679,0.047314454,4.3671665,79,442,11.118761,-0.0035283498,325.5461013317108,161792
1129.61,163840,0.0047622607,716.3553384399999,0.9594202004373074,0.055517577,4.3694944,80,474,3.551556,-0.007869285,330.1780707836151,163840
1130.54,165888,0.004156967,717.3286789400001,0.8318758606910706,0.047021486,4.3806634,81,493,21.887575,-0.004705895,334.49202704429626,165888
1115.05,167936,0.002190938,707.0046407699999,0.9373196065425873,0.023632813,4.384369,82,454,4.437701,-0.002523872,338.6399803161621,167936
1101.78,169984,0.0042413888,697.09881962,0.894930437207222,0.047265626,4.3884387,83,443,13.32307,-0.0022234158,343.1504764556885,169984
1115.03,172032,0.00404248,707.9559026300002,0.8575278222560883,0.04506836,4.392935,84,479,18.395107,-0.0033672801,347.76907086372375,172032
1115.03,174080,0.0019895684,710.1906262200001,0.8882747888565063,0.02109375,4.3844223,85,524,12.092807,-0.0017550085,352.04123401641846,174080
1094.96,176128,0.0026279916,697.41716218,0.8989584520459175,0.026660156,4.3904076,86,513,13.649465,-0.002449478,355.9465126991272,176128
1093.65,178176,0.0021178867,696.8720346,0.940701350569725,0.020751953,4.3972077,87,502,7.6847816,-0.0019703105,359.93259835243225,178176
1064.97,180224,0.0019417278,676.7083802000001,0.8744777292013168,0.019482423,4.397292,88,499,13.839251,-0.0022371116,364.01061511039734,180224
1083.14,182272,0.002622045,689.4315863000002,0.8678692132234573,0.031103516,4.4113646,89,455,9.578107,-0.0027120311,368.109414100647,182272
1083.34,184320,0.0032540709,689.5513894300001,0.9479186050593853,0.034326173,4.411407,90,457,5.7003393,-0.0051047048,372.6068615913391,184320
1096.65,186368,0.0030623837,699.03591184,0.8659637719392776,0.032177735,4.404525,91,469,17.220047,-0.0015907709,377.08217120170593,186368
1104.76,188416,0.0013959596,705.5408845400002,0.9416251704096794,0.009863282,4.4009056,92,465,7.203336,-0.003524036,381.44939494132996,188416
1104.76,190464,0.0015829245,703.7775137000001,0.8423058092594147,0.016210938,4.3982744,93,443,11.537686,-0.0018479023,385.84637093544006,190464
1113.11,192512,0.0028663953,707.9964580100001,0.8250138461589813,0.031591795,4.406765,94,468,10.166861,-0.005248837,390.4604260921478,192512
1113.69,194560,0.002951198,708.2947626900001,0.9674191102385521,0.030078124,4.4143,95,452,3.515498,-0.004401153,394.82815647125244,194560
1142.37,196608,0.0017758834,729.26015315,0.8620206415653229,0.016992187,4.4095316,96,515,19.720446,-0.002806383,399.3542809486389,196608
1095.7,198656,0.0024685678,693.51446278,0.8024598807096481,0.024169922,4.3957615,97,473,16.78563,-0.0032838979,403.3308961391449,198656
1079.01,200704,0.0033697959,680.88731526,0.9581767283380032,0.03803711,4.389989,98,498,4.257659,-0.0025844066,407.65436244010925,200704
1061.72,202752,0.0023304068,668.1128746700001,0.9631068408489227,0.023876954,4.3929186,99,492,5.334895,-0.001416065,411.76622772216797,202752
1067.21,204800,0.001857891,671.5296183,0.7418909668922424,0.01826172,4.394208,100,488,17.704493,-0.00214231,415.9229168891907,204800
1040.11,206848,0.0032809307,648.8558897300001,0.8327585160732269,0.033251952,4.399574,101,487,17.042318,-0.0030322701,420.1227135658264,206848
1030.76,208896,0.0032308106,639.5950136200001,0.9576376192271709,0.036132812,4.3913517,102,473,5.043728,-0.005818819,424.3232970237732,208896
1044.95,210944,0.0016671524,650.09181734,0.7289724051952362,0.014697266,4.3929253,103,491,24.012552,-0.0020686863,428.6521828174591,210944
1032.04,212992,0.0031640183,638.74303958,0.9085957854986191,0.03564453,4.410983,104,515,15.501132,-0.008128152,432.8171763420105,212992
1012.76,215040,0.0022648857,624.1091642899999,0.866126760840416,0.022998046,4.420251,105,522,9.385696,-0.0021490282,436.789137840271,215040
1023.47,217088,0.0026445037,631.05179971,0.7570029050111771,0.028466797,4.4171963,106,538,14.894157,-0.0047066133,440.7121148109436,217088
1033.11,219136,0.002754435,637.25563309,0.7511429190635681,0.028710937,4.415657,107,500,16.198915,-0.003929051,444.51374435424805,219136
1033.11,221184,0.0019704434,635.72169431,0.8749632835388184,0.019042969,4.4085546,108,522,8.243042,-0.0024702987,448.60812735557556,221184
1026.67,223232,0.004780466,630.7649497299999,0.9589532874524593,0.0519043,4.4131145,109,520,8.85199,-0.0075990735,452.52613854408264,223232
1042.0,225280,0.003867649,641.97805984,0.8697493374347687,0.04609375,4.419673,110,530,9.150126,-0.006143792,456.46197962760925,225280
1051.92,227328,0.0023499238,648.64627318,0.803674578666687,0.025146484,4.4185357,111,542,11.937323,-0.0037673425,460.3203535079956,227328
1065.49,229376,0.0028644553,659.7340118900001,0.9269032999873161,0.032226562,4.4129586,112,520,8.938419,-0.0021033725,464.09641909599304,229376
1059.66,231424,0.0023741212,654.41732086,0.8825046867132187,0.022265624,4.4112782,113,567,9.619553,-0.0034527215,468.0331144332886,231424
1074.36,233472,0.005086542,664.5216777,0.7509813457727432,0.056347657,4.412454,114,566,13.123451,-0.0050080447,471.64192056655884,233472
1075.01,235520,0.0025761481,665.0533636800001,0.945645272731781,0.026660156,4.4142904,115,549,6.533609,-0.0036367518,475.2555069923401,235520
1063.86,237568,0.0038014043,657.05119965,0.9102695137262344,0.041796874,4.4025993,116,538,13.8113985,-0.0052408143,478.9827091693878,237568
1062.04,239616,0.003996221,655.6028609900001,0.9512987621128559,0.04086914,4.384348,117,536,3.6547122,-0.0034866384,482.78329706192017,239616
1062.04,241664,0.005282044,654.7018423,0.9039554595947266,0.06357422,4.381373,118,538,10.799878,-0.003840458,486.60301661491394,241664
1080.08,243712,0.0040265704,667.97900379,0.8601792603731155,0.046728514,4.3822594,119,553,11.311809,-0.0044457535,490.4065787792206,243712
1094.13,245760,0.0025204003,679.38165785,0.9431320428848267,0.023339843,4.384673,120,543,7.1026864,-0.0049192132,494.1098208427429,245760
1116.86,247808,0.00410284,696.4727735600001,0.8960855677723885,0.041308593,4.3713894,121,542,14.53319,-0.0032776054,497.88059997558594,247808
1123.91,249856,0.010269606,700.0887283800001,0.7568699568510056,0.09233399,4.3854403,122,532,12.464825,-0.00060609495,501.6597967147827,249856
1123.91,251904,0.0021964363,698.9463798300001,0.8127140700817108,0.021142578,4.4003606,123,548,13.601568,-0.0020141234,505.509850025177,251904
1138.33,253952,0.003428445,710.97262875,0.952880185097456,0.037402343,4.397599,124,544,5.5626597,-0.004827744,509.24407482147217,253952
1138.33,256000,0.0061187055,710.4159465300003,0.828042522072792,0.067675784,4.3857374,125,531,9.8312435,-0.005603614,513.0038216114044,256000
1114.21,258048,0.0028700128,691.606495,0.9384540058672428,0.028759766,4.3775973,126,543,7.588263,-0.005276914,516.8584756851196,258048
1112.55,260096,0.005429949,689.8882177300001,0.9231489524245262,0.061083984,4.3693857,127,533,6.870791,-0.0055970214,520.6283574104309,260096
1123.54,262144,0.004656817,697.6085695999999,0.8276240229606628,0.046728514,4.3621063,128,524,14.607242,-0.0037977912,524.4643688201904,262144
1128.32,264192,0.0055187247,700.2596669000002,0.9576857835054398,0.06289063,4.3556695,129,541,3.8449585,-0.0028984062,528.3681268692017,264192
1126.99,266240,0.0037856281,698.9221685499999,0.8985610529780388,0.04321289,4.3477435,130,545,19.09426,-0.0056765443,532.1481893062592,266240
1140.25,268288,0.0012990349,709.73932622,0.7842797189950943,0.009667968,4.349099,131,544,18.550331,-0.00086600083,535.8996367454529,268288
1135.72,270336,0.0027028269,706.8019583500001,0.9454944506287575,0.025146484,4.3522315,132,549,6.9724426,-0.0014702284,539.6584446430206,270336
1135.72,272384,0.0021300982,707.20837757,0.9389205910265446,0.019628907,4.3541803,133,530,6.483616,-0.0022172716,543.3880155086517,272384
1117.49,274432,0.004280319,693.0379588800001,0.9838898908346891,0.051171876,4.3547826,134,545,2.7304857,-0.005499144,547.2520568370819,274432
1121.48,276480,0.0014484543,696.96338592,0.8588638305664062,0.0125,4.362937,135,550,10.009726,-0.00166521,551.0069465637207,276480
1121.48,278528,0.0032051676,697.86033903,0.7598112970590591,0.03691406,4.3524933,136,546,15.768255,-0.0056519723,554.7279000282288,278528
1137.1,280576,0.0047220727,709.9334393000001,0.7598163932561874,0.053369142,4.360217,137,533,12.956563,-0.004225039,558.4745218753815,280576
1164.33,282624,0.0033460364,729.8582479300001,0.8625923246145248,0.037988283,4.3767924,138,537,18.013966,-0.0053014373,562.3127126693726,282624
1179.82,284672,0.0029017332,741.0606524,0.7633040696382523,0.03149414,4.3716784,139,473,13.699728,-0.0042745457,566.1234273910522,284672
1179.82,286720,0.005128785,740.8503116899999,0.7413351833820343,0.059667967,4.3678093,140,490,12.137732,-0.00075346616,570.4534549713135,286720
1197.98,288768,0.005138048,752.78171266,0.7958903461694717,0.056884766,4.376231,141,496,10.719694,-0.0018250865,574.6290967464447,288768
1192.68,290816,0.0034459915,748.99059546,0.9585636518895626,0.039160155,4.381001,142,481,3.6514046,-0.005770304,578.7528491020203,290816
1192.68,292864,0.0045520384,746.4405391300002,0.8322547227144241,0.051171876,4.3775744,143,497,9.564719,-0.0013646169,583.0033624172211,292864
1188.46,294912,0.005086858,743.6845562500001,0.8005962520837784,0.056152344,4.3643136,144,491,8.115302,-0.0052544954,587.1209371089935,294912
1204.13,296960,0.003504699,754.2665462900001,0.8621179908514023,0.036132812,4.362944,145,488,10.116115,-0.0020430386,591.2850110530853,296960
1215.96,299008,0.0034056413,763.8109954200002,0.9463722594082355,0.04086914,4.3649297,146,470,5.3364916,-0.0040870253,595.4815680980682,299008
1234.9,301056,0.0051797894,778.0404539100001,0.7632979899644852,0.06274414,4.3611484,147,497,9.620367,-0.0037503834,599.8369624614716,301056
1248.49,303104,0.0018872708,787.28997964,0.882922388613224,0.017236328,4.358368,148,496,10.586158,-0.0025962798,603.9518628120422,303104
1247.03,305152,0.003068672,788.7218192999999,0.8719942420721054,0.034277342,4.354751,149,493,21.985067,-0.00308553,608.0762708187103,305152
1240.22,307200,0.003433635,784.82767151,0.9221072122454643,0.04008789,4.359101,150,499,7.5821953,-0.0062801028,612.2283499240875,307200
1239.36,309248,0.0050567403,785.17450042,0.891386404633522,0.05673828,4.387015,151,474,25.621075,-0.0080095185,616.3337347507477,309248
1254.02,311296,0.005551408,795.35126207,0.7670837342739105,0.061035156,4.402857,152,488,11.152828,-0.0040980373,620.6488747596741,311296
1252.99,313344,0.0023752542,794.8050326900001,0.9483748637139797,0.025732422,4.407298,153,504,5.5763016,-0.004860648,624.839120388031,313344
1257.25,315392,0.0034971933,798.83074189,0.8898850083351135,0.04135742,4.416642,154,491,12.834035,-0.0022370268,628.9006731510162,315392
1274.0,317440,0.0035739862,813.91802249,0.825125440955162,0.044921875,4.425975,155,501,18.214874,-0.005174062,633.0678741931915,317440
1275.87,319488,0.0030319076,815.5294959299998,0.908147893846035,0.030761719,4.417281,156,486,13.166014,-0.002655919,637.1539478302002,319488
1293.48,321536,0.003076268,831.0949021699998,0.9407068900763988,0.035253905,4.4121346,157,489,9.418734,-0.006391653,641.3651974201202,321536
1293.08,323584,0.0038127813,831.0520302499998,0.860078826546669,0.04296875,4.4317656,158,505,7.1806197,-0.0035228725,645.5526609420776,323584
1287.63,325632,0.0029729914,826.17498434,0.873136505484581,0.0359375,4.4506845,159,495,16.522089,-0.0036331504,649.6069142818451,325632
1300.61,327680,0.002960959,835.1011607100002,0.9161104932427406,0.0340332,4.457247,160,505,6.0925303,-0.0045270626,653.7369821071625,327680
1316.15,329728,0.0030156649,846.2452883,0.8195160180330276,0.032666016,4.4542537,161,515,10.262426,-0.0026437258,657.7881906032562,329728
1330.22,331776,0.0035805018,857.69998955,0.9610071666538715,0.03984375,4.445302,162,504,4.5426455,-0.0038817085,661.7604494094849,331776
1348.39,333824,0.0033986333,871.1134185400001,0.9100265502929688,0.038085938,4.4419284,163,466,12.782483,-0.004568451,665.820273399353,333824
1345.99,335872,0.0023007246,869.20890342,0.8695827722549438,0.02211914,4.4449415,164,478,14.972386,-0.00364932,670.2152318954468,335872
1354.53,337920,0.0022619865,875.15409652,0.9216979295015335,0.022705078,4.432998,165,492,6.290089,-0.0034173392,674.494136095047,337920
1346.6,339968,0.002510308,870.6115809700001,0.8552243709564209,0.023828125,4.4233828,166,494,20.737106,-0.0034574692,678.6552512645721,339968
1353.35,342016,0.003106133,876.3055102000002,0.9508609548211098,0.031884767,4.4159427,167,483,6.0895324,-0.0046472605,682.793940782547,342016
1371.25,344064,0.002857516,890.94162399,0.9318462908267975,0.026708985,4.4053593,168,492,8.629481,-0.0031496536,687.0328433513641,344064
1383.21,346112,0.0034215327,903.19879475,0.9608034491539001,0.037841797,4.400048,169,476,6.046527,-0.004616544,691.189183473587,346112
1383.21,348160,0.004225955,905.5180707100001,0.8839159533381462,0.04975586,4.407096,170,474,17.805054,-0.0024189472,695.4922099113464,348160
1372.1,350208,0.0043737874,898.44907802,0.9423457384109497,0.04121094,4.411336,171,509,7.297689,-0.0074776867,699.8100128173828,350208
1374.42,352256,0.0040478767,901.52072743,0.8610663563013077,0.04472656,4.4255314,172,500,13.859609,-0.0077523813,703.8292634487152,352256
1348.75,354304,0.0025961443,885.2432004000001,0.9597796350717545,0.027392577,4.4282165,173,497,8.193409,-0.0023637312,707.9218647480011,354304
1331.09,356352,0.0008036718,874.5673913500001,0.9545448683202267,0.0053710938,4.4283504,174,490,7.538418,-0.0016087234,712.0351333618164,356352
1327.82,358400,0.0038248028,871.6409528299998,0.9049404263496399,0.030957032,4.4348373,175,496,10.175394,-0.0036665543,716.2080264091492,358400
1309.9,360448,0.005923083,857.73821517,0.825211375951767,0.0725586,4.43875,176,497,18.105986,-0.0025835475,720.3337969779968,360448
1303.63,362496,0.005477988,853.3769720800001,0.9811705928295851,0.05756836,4.4422717,177,462,3.2441647,-0.00553622,724.4536235332489,362496
1297.5,364544,0.0030149224,852.7546755900003,0.6698387265205383,0.03178711,4.4479976,178,517,26.839596,-0.0053262124,728.878755569458,364544
1297.5,366592,0.0071290964,851.9324717200002,0.78877292573452,0.08544922,4.4588656,179,464,9.453138,-0.0043950956,732.8391849994659,366592
1300.84,368640,0.0026457123,854.8861056200003,0.9731200188398361,0.02836914,4.461828,180,491,3.431537,-0.0030112842,737.2532596588135,368640
1319.16,370688,0.0017995106,869.84499095,0.849911168217659,0.016503906,4.4461374,181,487,21.991076,-0.002546378,741.4184370040894,370688
1306.29,372736,0.004159094,860.8398881299998,0.959824450314045,0.04560547,4.441592,182,476,5.885623,-0.0020511458,745.6165890693665,372736
1306.29,374784,0.004158989,862.802265,0.6075107753276825,0.047509767,4.434622,183,492,16.348156,-0.004738218,749.911271572113,374784
1310.71,376832,0.004170227,864.49265285,0.9230850413441658,0.043847658,4.430459,184,489,9.425498,-0.00652258,754.0680284500122,376832
1321.11,378880,0.003133004,873.6838619800001,0.5898462235927582,0.0359375,4.439227,185,490,15.687367,-0.0051526017,758.2547919750214,378880
1321.11,380928,0.0029195163,871.3416449800002,0.8135719150304794,0.027978515,4.452276,186,499,9.612992,-0.0040988848,762.4321300983429,380928
1328.81,382976,0.002804718,879.58005761,0.9036920517683029,0.03100586,4.460923,187,492,12.931231,-0.0042717103,766.5291111469269,382976
1314.6,385024,0.00375119,867.30352733,0.8473374843597412,0.040478516,4.4686294,188,493,12.752622,-0.005416593,770.687420129776,385024
1313.87,387072,0.002618608,868.0232320099999,0.928500235080719,0.026416015,4.471887,189,488,6.702529,-0.005145637,774.8396306037903,387072
1317.68,389120,0.002680494,871.0494790900001,0.8404845744371414,0.027929688,4.464196,190,501,17.19464,-0.0033957516,779.0315270423889,389120
1319.34,391168,0.0028402305,874.19678703,0.8540964126586914,0.032128908,4.4666567,191,479,16.95043,-0.0026565897,783.1123356819153,391168
1315.87,393216,0.003123411,873.4448681299998,0.908345066010952,0.031591795,4.4644365,192,499,12.972516,-0.0020988742,787.3845634460449,393216
1319.51,395264,0.002340874,877.5021763599999,0.9432903081178665,0.020410156,4.461301,193,496,4.5988493,-0.001978562,791.4855654239655,395264
1311.99,397312,0.0045565804,871.6235809899999,0.9340143352746964,0.044921875,4.462001,194,494,4.804269,-0.006183806,795.6073813438416,397312
1330.1,399360,0.0053568576,884.60501581,0.6956953704357147,0.06274414,4.4574084,195,502,13.481796,-0.007794927,799.748598575592,399360
