policy_entropy,approxkl,total_timesteps,n_updates,explained_variance,clipfrac,value_loss,policy_loss,serial_timesteps,time_elapsed,fps,ep_len_mean,ep_reward_mean
4.091294,0.0048661428,30720,15,0.571958601474762,0.059765626,28.543264,-0.004769912,30720,77.06881713867188,386,1692.7058823529412,1687.3518115294119
4.103682,0.0045934743,32768,16,0.0006164312362670898,0.054736327,20.334522,-0.00063745066,32768,82.37210583686829,378,1712.5,1707.299706
4.113263,0.002984394,34816,17,0.6652285158634186,0.029541016,23.350206,1.928056e-05,34816,87.7859148979187,364,1645.1,1640.1750464000002
4.115203,0.0059456993,36864,18,-0.0042275190353393555,0.07504883,20.291132,-0.0035573493,36864,93.41133832931519,371,1664.3333333333333,1659.5249512380954
4.1094904,0.005138655,38912,19,0.0011226534843444824,0.06298828,20.194277,-0.0015054874,38912,98.91877841949463,405,1681.8181818181818,1677.0909782727276
4.114917,0.0029547107,40960,20,0.6674174964427948,0.030517578,22.893024,-0.00011670737,40960,103.96928238868713,370,1628.1666666666667,1623.6757656666668
4.1272006,0.006529013,43008,21,0.0041117072105407715,0.08955078,20.212345,-0.0018230306,43008,109.49766159057617,369,1645.0,1640.5327264
4.132574,0.0048470283,45056,22,0.6486720740795135,0.0574707,24.0884,-0.0016315713,45056,115.04217600822449,379,1600.037037037037,1595.6612063333334
4.1283402,0.0054998104,47104,23,-0.0015931129455566406,0.07084961,20.304407,-0.002366453,47104,120.4441466331482,419,1616.0714285714287,1611.6208331428572
4.1320887,0.0037825897,49152,24,0.00592494010925293,0.043164063,20.110859,-0.00032530812,49152,125.32499051094055,388,1631.0,1626.4703967241383
4.1526356,0.0059152194,51200,25,0.0002887845039367676,0.076416016,20.262283,-0.000615521,51200,130.59529781341553,411,1644.9333333333334,1640.328822866667
4.1734767,0.006473048,53248,26,0.0006020665168762207,0.08413086,20.301252,-0.0034939167,53248,135.58982014656067,426,1657.967741935484,1653.325130870968
4.1901174,0.008216707,55296,27,-0.0019180774688720703,0.1109375,20.221848,-0.0047999234,55296,140.397358417511,410,1670.1875,1665.563765125
4.219169,0.0022031288,57344,28,0.6479206085205078,0.022705078,23.729008,-0.00046501635,57344,145.39253163337708,395,1633.0,1628.4854385
4.242825,0.0029097493,59392,29,0.6706837713718414,0.033251952,22.516071,-0.00048798657,59392,150.56578946113586,411,1599.9444444444443,1595.461369638889
4.260504,0.0019859762,61440,30,0.7640819847583771,0.015722657,26.928486,-0.00031991495,61440,155.54124236106873,370,1530.7948717948718,1526.3788560256412
4.263999,0.0040053045,63488,31,0.0006611347198486328,0.04008789,19.97946,-0.0006084883,63488,161.072039604187,408,1543.75,1539.250889125
4.2665925,0.0020198368,65536,32,0.0012426972389221191,0.017578125,19.94688,0.00033821515,65536,166.0875518321991,392,1556.0731707317073,1551.476288707317
4.281296,0.0025620568,67584,33,-0.0018467903137207031,0.028564453,19.913895,0.000285004,67584,171.30197644233704,406,1567.8095238095239,1563.1427184285717
4.2936273,0.0058619883,69632,34,0.0004982948303222656,0.07973633,19.816517,-9.849091e-06,69632,176.33843326568604,415,1579.0,1574.239167023256
4.297361,0.0063881306,71680,35,0.6567763090133667,0.08574219,23.021297,-0.002675359,71680,181.26696801185608,382,1554.9555555555555,1550.1798032444447
4.3116584,0.0030263613,73728,36,0.002573072910308838,0.029296875,19.981726,-0.0014560075,73728,186.62248253822327,415,1565.695652173913,1560.8347201739132
4.3231916,0.007898526,75776,37,0.00526505708694458,0.11040039,19.993746,-0.0031938974,75776,191.5559115409851,431,1575.9787234042553,1571.1121118085107
4.322694,0.0046127914,77824,38,-0.010329008102416992,0.058496095,20.342093,-0.00033352806,77824,196.2982940673828,411,1585.8333333333333,1580.9810744166668
4.332408,0.005261467,79872,39,0.6670708954334259,0.06728516,23.007385,-0.0028319901,79872,201.28128671646118,405,1563.92,1559.18637106
4.3358345,0.004481898,81920,40,0.003035247325897217,0.05581055,20.17117,-0.0021715101,81920,206.33387446403503,408,1573.4313725490197,1568.7305554901964
4.3275104,0.0033611904,83968,41,-0.0027419328689575195,0.030517578,20.336264,-0.0003174289,83968,211.3520770072937,380,1582.576923076923,1577.8966125000004
4.329382,0.003271357,86016,42,-0.004037737846374512,0.03803711,20.304295,-0.0008472204,86016,216.73556470870972,416,1591.377358490566,1586.6976464339625
4.3479776,0.0091483565,88064,43,0.0022412538528442383,0.12250976,20.22616,-0.004587385,88064,221.64778685569763,421,1599.851851851852,1595.163234166667
4.3531485,0.007463387,90112,44,0.0024846792221069336,0.105566405,20.324492,-0.0029204949,90112,226.5060520172119,413,1608.0181818181818,1603.292419927273
4.3681197,0.008483351,92160,45,0.005108296871185303,0.1105957,20.295818,-0.004159552,92160,231.45595026016235,416,1615.892857142857,1611.0797713214286
4.3816385,0.007201261,94208,46,-0.0011109113693237305,0.09995117,20.317692,-0.0018972891,94208,236.37124156951904,401,1623.4912280701753,1618.5345576666666
4.380146,0.0066940836,96256,47,0.008822023868560791,0.08505859,20.173351,-0.0029905303,96256,241.47091388702393,379,1630.8275862068965,1625.7088924655172
4.396579,0.009069183,98304,48,0.0031107068061828613,0.12958984,20.182934,-0.0025706713,98304,246.87385892868042,419,1637.915254237288,1632.6219003728813
4.4103656,0.0038520768,100352,49,0.0048310160636901855,0.04140625,20.08487,6.208818e-05,100352,251.7537899017334,422,1644.7666666666667,1639.2714638
4.4190483,0.004066526,102400,50,0.005227386951446533,0.04897461,19.97503,-0.00026023574,102400,256.59609293937683,377,1651.3934426229507,1645.628410442623
4.429223,0.0041143987,104448,51,0.7793026119470596,0.049609374,25.672277,-0.0012781436,104448,262.01769638061523,408,1606.84375,1600.941128359375
4.4242353,0.0018191768,106496,52,0.06740683317184448,0.014257813,19.013716,3.8102713e-05,106496,267.0289857387543,423,1613.6461538461538,1607.434188753846
4.4148393,0.003420168,108544,53,0.09518039226531982,0.031054687,18.445124,-0.0023208277,108544,271.8641004562378,365,1620.2424242424242,1613.6884419848484
4.4024386,0.005287529,110592,54,0.08483046293258667,0.06328125,18.803242,-0.0033432073,110592,277.47308230400085,386,1626.641791044776,1619.7287004925374
4.398839,0.004504158,112640,55,0.052563369274139404,0.04902344,19.21491,-0.0023539192,112640,282.77018904685974,395,1632.8529411764705,1625.6134306911765
4.3940706,0.0037961036,114688,56,0.0336117148399353,0.04248047,19.602938,0.0015278051,114688,287.95147228240967,353,1638.8840579710145,1631.3465030869568
4.3945723,0.0035406356,116736,57,-0.0046929121017456055,0.03725586,20.091948,-2.8045435e-05,116736,293.74324679374695,380,1644.7428571428572,1636.9418084857145
4.404675,0.0038150996,118784,58,0.010501384735107422,0.039892577,20.01798,0.00042858542,118784,299.1285946369171,414,1650.4366197183099,1642.397834521127
4.4040647,0.0027329018,120832,59,0.009534478187561035,0.026464844,20.01827,0.00056137994,120832,304.06455278396606,389,1655.9722222222222,1647.7541926805554
4.398707,0.004082894,122880,60,0.013889491558074951,0.04902344,19.901253,-0.0012924483,122880,309.320848941803,365,1661.3561643835617,1652.9722585342463
4.4007754,0.004623474,124928,61,0.6742341220378876,0.05546875,22.365095,-0.0018508639,124928,314.92540097236633,373,1644.7333333333333,1636.2765283466665
4.3980284,0.0032245598,126976,62,0.018297135829925537,0.03286133,19.82198,-0.0010131116,126976,320.41010212898254,404,1650.0526315789473,1641.4366064473681
4.3992248,0.005407043,129024,63,0.019935131072998047,0.06762695,19.883696,-0.00095567637,129024,325.47238636016846,401,1655.2337662337663,1646.486097090909
4.4055285,0.0037712983,131072,64,0.011534690856933594,0.038134765,20.002325,-0.00059983134,131072,330.5728807449341,399,1660.2820512820513,1651.428862282051
4.408288,0.0064417473,133120,65,0.667681485414505,0.08486328,22.716694,-0.00037525373,133120,335.69904470443726,346,1644.725,1635.8784416499998
4.403167,0.004588067,135168,66,0.014523148536682129,0.055371094,20.244999,-0.0018083168,135168,341.61582708358765,361,1649.716049382716,1640.8113654814815
4.398302,0.0063006543,137216,67,-0.006327271461486816,0.077783205,20.540485,-0.0019331012,137216,347.2752151489258,369,1654.5853658536585,1645.6738617560977
4.395948,0.0046207733,139264,68,-0.0019723176956176758,0.05644531,20.450487,-0.0017389925,139264,352.8228862285614,387,1659.3373493975903,1650.423970301205
4.395507,0.0056861057,141312,69,-0.0011191368103027344,0.07109375,20.401335,-0.0016213192,141312,358.10244965553284,354,1663.9761904761904,1655.0942272380953
4.4085917,0.002099569,143360,70,-0.004440188407897949,0.022021484,20.34954,-0.00068707427,143360,363.8750624656677,407,1668.5058823529412,1659.6619287176472
4.4268475,0.0042377547,145408,71,-0.0013746023178100586,0.046728514,20.322336,-0.0013524143,145408,368.9062695503235,354,1672.9302325581396,1664.1017933255816
4.430608,0.007235121,147456,72,0.007191836833953857,0.09897461,20.171515,-0.0014475193,147456,374.67629647254944,398,1677.2528735632184,1668.4556430689656
4.430659,0.002443731,149504,73,-0.006502270698547363,0.021777343,20.222004,-1.0644435e-06,149504,379.82242703437805,372,1681.4772727272727,1672.7204914318181
4.428923,0.0032315224,151552,74,-0.004436850547790527,0.035449218,20.095318,0.00013623116,151552,385.31726694107056,419,1685.6067415730338,1676.908988775281
4.4355764,0.004770865,153600,75,0.003910243511199951,0.053808592,20.058382,-0.0010474575,153600,390.20416140556335,440,1689.6444444444444,1681.0025459333333
4.4372582,0.004814705,155648,76,-0.006242036819458008,0.057128906,20.242344,-0.000716926,155648,394.8547873497009,440,1693.5934065934066,1685.0068736153844
4.4286814,0.0040748357,157696,77,-0.0014717578887939453,0.04423828,20.14209,3.468639e-05,157696,399.5069124698639,434,1697.4565217391305,1688.921831326087
4.435876,0.0020104442,159744,78,-0.0013848543167114258,0.018164063,20.119658,-0.0007067849,159744,404.2222652435303,433,1701.236559139785,1692.732694311828
4.4492044,0.004275862,161792,79,-0.004742622375488281,0.052783202,20.072262,-0.00013021872,161792,408.9485192298889,375,1704.936170212766,1696.4626432340424
4.4650974,0.004438883,163840,80,0.6739994585514069,0.04921875,22.305155,-0.0007501367,163840,414.3964991569519,358,1691.0416666666667,1682.6765751979167
4.4744935,0.0056730276,165888,81,-0.0008988380432128906,0.07163086,20.0227,-0.0020554017,165888,420.117680311203,383,1694.7319587628865,1686.3754025979383
4.4853168,0.007371743,167936,82,0.02156078815460205,0.10546875,19.761654,-0.0034727429,167936,425.4549026489258,387,1698.3469387755101,1689.9910087244898
4.5080786,0.0033331607,169984,83,-0.0044879913330078125,0.036816407,20.18694,-0.00043654512,169984,430.7396996021271,398,1701.888888888889,1693.5755626363639
4.518662,0.0026308033,172032,84,0.6754454076290131,0.02602539,22.381739,0.00016135475,172032,435.87372493743896,378,1685.14,1676.9637205300003
4.51503,0.003153354,174080,85,-0.0036101341247558594,0.030957032,20.134275,9.269426e-05,174080,441.2876615524292,364,1685.14,1677.0148929200004
4.514339,0.0029625983,176128,86,0.003821849822998047,0.03178711,20.036125,0.00022061798,176128,446.89945125579834,418,1685.14,1677.02030722
4.529219,0.0039338875,178176,87,0.005882322788238525,0.04799805,19.951443,-0.0017359003,178176,451.7930371761322,375,1685.14,1677.05921917
4.5361624,0.006621261,180224,88,0.0186004638671875,0.09379883,19.82185,-0.003538201,180224,457.2502341270447,353,1685.14,1677.0664521800002
4.554227,0.002701342,182272,89,-0.01740717887878418,0.02998047,20.479113,-0.002445948,182272,463.0370111465454,431,1685.14,1677.0903
4.575631,0.0039894585,184320,90,-0.001908421516418457,0.04272461,20.29396,-0.00023999289,184320,467.7863326072693,438,1685.14,1677.1074248400002
4.5673018,0.006161613,186368,91,0.002930283546447754,0.08125,20.215473,-0.0021471856,186368,472.4586033821106,444,1685.14,1677.1282592
4.5672426,0.004536052,188416,92,-0.0014450550079345703,0.0496582,20.239857,-6.76858e-05,188416,477.06425762176514,431,1685.14,1677.1548096500003
4.5736294,0.00454389,190464,93,0.6685231924057007,0.06040039,22.674837,-0.0022610854,190464,481.80822563171387,355,1664.92,1656.96463767
4.5963435,0.003095351,192512,94,-0.0017653703689575195,0.031152343,20.109863,-0.0013349411,192512,487.5670630931854,432,1664.92,1656.95566473
4.613179,0.0027669896,194560,95,-0.00017368793487548828,0.025292968,20.052607,0.0012538831,194560,492.30588269233704,418,1664.92,1656.9524687700002
4.626646,0.004494968,196608,96,0.0012857913970947266,0.05415039,19.98726,-0.0018721621,196608,497.195285320282,392,1685.14,1677.1234701000003
4.6388707,0.0029347653,198656,97,0.000398099422454834,0.03461914,19.94543,-0.0010476416,198656,502.41268396377563,377,1705.36,1697.28974695
4.63217,0.0023108895,200704,98,-0.007962346076965332,0.019238282,20.011814,-0.0014820601,200704,507.8375566005707,377,1705.36,1697.25854907
4.6349673,0.0041734288,202752,99,0.6610492765903473,0.047509767,22.363039,-0.0005341047,202752,513.2620897293091,365,1705.26,1697.1314568399998
4.6317606,0.0028952607,204800,100,0.002183079719543457,0.031201173,19.86539,-0.0009397568,204800,518.863527059555,355,1705.26,1697.10340705
4.6451592,0.0019933602,206848,101,-0.0009307861328125,0.018554688,19.873253,-0.00059954973,206848,524.6255404949188,384,1725.47,1717.23110839
4.663142,0.0044061756,208896,102,0.020875096321105957,0.056884766,19.619076,-0.0026630524,208896,529.949765920639,389,1725.47,1717.1656859000002
4.6678176,0.0036580935,210944,103,0.01088172197341919,0.038720705,19.69904,-0.0030561252,210944,535.2146253585815,381,1725.47,1717.08723859
4.6639566,0.004394824,212992,104,0.6756390631198883,0.052099608,22.190718,-0.001586915,212992,540.5812447071075,377,1725.49,1717.01626452
4.6712255,0.002843376,215040,105,0.0023125410079956055,0.022216797,19.831974,7.351276e-05,215040,546.0123574733734,380,1725.49,1716.93410964
4.6732016,0.0037873234,217088,106,0.02434009313583374,0.04296875,19.453573,-0.0035830692,217088,551.402586221695,383,1725.49,1716.86613412
4.6827555,0.0027507464,219136,107,0.04229450225830078,0.030029297,19.212284,-0.0004934993,219136,556.7471358776093,385,1745.71,1736.9307682299998
4.694022,0.0026868402,221184,108,0.02904665470123291,0.028808594,19.431423,-0.002147444,221184,562.0559189319611,385,1745.71,1736.8500907
4.691245,0.0011070545,223232,109,0.027273178100585938,0.005566406,19.36382,0.0006960928,223232,567.3657655715942,417,1745.71,1736.7599096200001
4.6971974,0.0022812868,225280,110,0.665598064661026,0.022558594,22.42311,-0.00016980688,225280,572.2708456516266,419,1725.5,1716.51180811
4.7025137,0.0019096205,227328,111,0.6652587056159973,0.011035156,22.29712,-0.0013396126,227328,577.1526789665222,410,1705.28,1696.20984438
4.715329,0.0013556413,229376,112,0.0024518966674804688,0.0089355465,19.616257,-0.00078442984,229376,582.139888048172,442,1725.5,1716.2994436699998
4.7297897,0.0021835624,231424,113,0.045800745487213135,0.021289062,19.056707,-0.0010691474,231424,586.766624212265,442,1725.5,1716.1852156300001
4.7325544,0.002041884,233472,114,0.03359287977218628,0.017285157,19.04242,0.00026559754,233472,591.3929567337036,411,1745.72,1736.2488127600002
4.734977,0.0013932857,235520,115,0.007676482200622559,0.013867187,19.609743,7.060314e-05,235520,596.3661932945251,351,1745.72,1736.1544328000004
4.7383394,0.0017051278,237568,116,0.005246877670288086,0.013134765,19.50693,-0.0007777262,237568,602.1974542140961,291,1765.94,1756.2364160600002
4.739802,0.0021380815,239616,117,0.6772507429122925,0.021142578,21.899624,-0.0017311135,239616,609.2278463840485,346,1765.96,1756.1383244100005
4.7323833,0.0037520092,241664,118,0.004927098751068115,0.039013673,19.26896,-0.0020943703,241664,615.1310203075409,392,1765.96,1756.03584406
4.733038,0.0019067753,243712,119,0.6717289090156555,0.016308594,21.83506,-0.0019288568,243712,620.345997095108,387,1745.75,1735.80130423
4.741482,0.0019735664,245760,120,0.011961400508880615,0.018310547,19.219677,0.00015397207,245760,625.6356432437897,431,1745.75,1735.71924327
4.7443695,0.0024562366,247808,121,0.014429867267608643,0.020898437,19.265743,0.00028236108,247808,630.3787505626678,431,1765.97,1755.78938912
4.7439675,0.0049668876,249856,122,0.7878131717443466,0.06201172,23.888266,-0.0037623527,249856,635.1236560344696,431,1725.54,1715.3268484600003
4.7341113,0.0024787658,251904,123,0.02207869291305542,0.016552735,19.367619,-0.0013527453,251904,639.8693175315857,415,1725.54,1715.1821298200002
4.7229457,0.0037365716,253952,124,0.01184910535812378,0.04575195,19.758686,-0.0026928608,253952,644.7942113876343,384,1745.76,1735.24370794
4.7234297,0.005324174,256000,125,0.007999718189239502,0.06567383,19.962158,-0.0023031412,256000,650.1153638362885,405,1745.76,1735.1541443799997
4.7391396,0.0029944316,258048,126,-0.006502628326416016,0.033154298,20.24952,-0.0022221184,258048,655.1757454872131,388,1745.76,1735.1033294999997
4.753995,0.004826677,260096,127,0.021253466606140137,0.06298828,19.864613,-0.00084878906,260096,660.4528551101685,400,1745.76,1735.0590455999998
4.754715,0.006413567,262144,128,-0.008416533470153809,0.08525391,20.381495,-0.003088307,262144,665.5700037479401,408,1745.76,1735.0424438399998
4.7691097,0.0011594219,264192,129,-0.0003750324249267578,0.008544922,20.313036,-0.00048182177,264192,670.5812962055206,330,1745.76,1735.0611205899997
4.784766,0.005622479,266240,130,-0.008333683013916016,0.07724609,20.316477,-0.0019319907,266240,676.7866485118866,330,1745.76,1735.07385173
4.7862577,0.004606823,268288,131,0.006149232387542725,0.058398437,20.11841,-0.0011783543,268288,682.9775371551514,368,1745.76,1735.1519032099998
4.7875876,0.002363574,270336,132,0.6940169632434845,0.01953125,22.75455,-0.0009914825,270336,688.5399873256683,391,1725.58,1715.2017989499998
4.7902703,0.0014375162,272384,133,-0.005179762840270996,0.012207031,20.305006,-0.00053493207,272384,693.7773683071136,394,1725.58,1715.3363717399998
4.793846,0.0029074566,274432,134,0.023356497287750244,0.029492188,20.001465,-0.0044563864,274432,698.9685528278351,372,1725.58,1715.42558528
4.805233,0.0020240468,276480,135,-0.0016412734985351562,0.01875,20.32753,-0.0004248602,276480,704.460816860199,386,1725.58,1715.6023624199997
4.8185225,0.0015695322,278528,136,-0.004843592643737793,0.01694336,20.342545,-0.0009103031,278528,709.7572741508484,408,1745.8,1735.79964602
4.8306475,0.0018931085,280576,137,-0.004982948303222656,0.018945312,20.314537,-0.0008931815,280576,714.7763855457306,411,1766.02,1755.9361294399998
4.84165,0.0012938444,282624,138,7.867813110351562e-06,0.01040039,20.21812,0.0006069754,282624,719.7591309547424,399,1766.02,1756.13333044
4.8511615,0.0015230804,284672,139,-0.004169583320617676,0.013476563,20.328547,-0.00035988595,284672,724.8856258392334,429,1766.02,1756.3468747400004
4.8601046,0.00085070124,286720,140,-0.0018465518951416016,0.004003906,20.259535,9.166562e-05,286720,729.6539044380188,407,1766.02,1756.5803037699998
4.8632555,0.002287999,288768,141,-0.0012087821960449219,0.018652344,20.212399,-0.0012082797,288768,734.680257320404,407,1766.02,1756.7719081700002
4.8611817,0.0049164467,290816,142,-0.005867600440979004,0.06318359,20.207672,-0.0010461285,290816,739.7069225311279,385,1766.02,1756.9103860900002
4.8575745,0.0012830741,292864,143,0.0026153922080993652,0.0071289064,20.051533,-0.00058096193,292864,745.0225584506989,330,1766.02,1757.0077767900002
4.8643637,0.0017698606,294912,144,0.018416523933410645,0.016015625,19.821466,-0.0009464588,294912,751.2136263847351,423,1766.02,1757.0744905899999
4.8693285,0.0009335135,296960,145,0.0004442930221557617,0.0044433596,20.01203,-0.0005500148,296960,756.0477516651154,412,1766.02,1757.1184037599999
4.867599,0.0039957175,299008,146,0.01802581548690796,0.047070313,19.83449,-0.002826866,299008,761.0072996616364,429,1766.02,1757.1509075699996
4.8746157,0.002287188,301056,147,-0.003487110137939453,0.01845703,20.179626,-0.0004982521,301056,765.7719674110413,400,1766.02,1757.25077382
4.883398,0.0022589106,303104,148,0.0008261203765869141,0.021533202,20.073597,-0.0004114036,303104,770.8890264034271,391,1786.24,1777.3777836499999
4.8797092,0.003282747,305152,149,0.0014376640319824219,0.035107423,20.051823,-0.0012790728,305152,776.1231570243835,391,1786.24,1777.4948122800001
4.8820825,0.0016107813,307200,150,0.004045844078063965,0.012451172,20.037884,-5.213872e-05,307200,781.3492136001587,409,1786.24,1777.6095458
4.892312,0.002386169,309248,151,-0.019909024238586426,0.021142578,20.286472,-4.1736337e-05,309248,786.355456829071,401,1786.24,1777.71192321
4.897958,0.00300788,311296,152,0.002613246440887451,0.031347655,20.0337,-0.0009854215,311296,791.4525423049927,354,1786.24,1777.7880279299998
4.8995857,0.0022620063,313344,153,0.002796769142150879,0.020996094,20.012104,-0.000763187,313344,797.2227218151093,329,1806.46,1797.9464278499997
4.894536,0.0025579876,315392,154,0.02605581283569336,0.023730468,19.937565,-0.0023301207,315392,803.436187505722,419,1806.46,1798.0029905599995
4.883521,0.0048156586,317440,155,0.6910532414913177,0.06386719,24.113512,-0.0028268346,317440,808.3175435066223,439,1786.3,1777.91626727
4.8751087,0.003367406,319488,156,-0.005797266960144043,0.042138673,19.985027,-0.0030434798,319488,812.9786088466644,362,1786.3,1777.91084604
4.8791904,0.0018855799,321536,157,0.0011779069900512695,0.021337891,19.929966,-0.00082725997,321536,818.6293640136719,389,1786.3,1777.9095452300003
4.889158,0.0027446807,323584,158,-0.0014994144439697266,0.02758789,19.954288,-0.0012213069,323584,823.885950088501,378,1786.3,1777.9287393299999
4.9050465,0.00316788,325632,159,0.0027964115142822266,0.04169922,20.025217,-0.00092790497,325632,829.2985849380493,317,1786.3,1777.94320798
4.913766,0.0073869405,327680,160,-0.013444900512695312,0.089941405,20.24257,-0.005455815,327680,835.748898267746,370,1786.3,1777.9258378199997
4.927822,0.0043579326,329728,161,0.6625833213329315,0.051367186,23.966614,-0.0036244006,329728,841.2816200256348,430,1766.09,1757.6774278799996
4.943826,0.0048799305,331776,162,0.009459137916564941,0.06225586,20.106583,-0.003125859,331776,846.0378565788269,391,1766.09,1757.5831143999999
4.949258,0.0017505692,333824,163,-0.0003026723861694336,0.015576172,20.094744,-0.00047522984,333824,851.2636151313782,378,1766.09,1757.4423319599998
4.951381,0.0004887705,335872,164,0.6726331412792206,0.0024902343,25.929768,-0.0003810326,335872,856.6779098510742,352,1746.03,1737.22081183
4.9617066,0.0006836075,337920,165,-0.0017714500427246094,0.001953125,19.870174,-0.00019516442,337920,862.486202955246,398,1746.03,1737.0069253899994
4.9741807,0.002437716,339968,166,-0.011996746063232422,0.024365235,20.02124,-0.0022543808,339968,867.6233806610107,400,1766.25,1756.9667075199995
4.9832067,0.0009730502,342016,167,0.013358116149902344,0.006152344,19.814817,-0.00037467346,342016,872.7387309074402,400,1766.25,1756.7553885499997
4.9802465,0.0005392184,344064,168,0.004358232021331787,0.0020507812,19.932531,-6.3340725e-05,344064,877.8542070388794,400,1766.25,1756.6164784599998
4.96984,0.001958754,346112,169,0.6337515115737915,0.018994141,25.972183,-0.00041748025,346112,882.9734811782837,422,1746.08,1736.34547076
4.960758,0.00404387,348160,170,0.01574021577835083,0.05102539,19.935728,-0.002921421,348160,887.8182103633881,406,1766.3,1756.4475388299998
4.95616,0.0034584794,350208,171,-0.0018655061721801758,0.03769531,20.27847,-0.0014609152,350208,892.8603916168213,428,1766.3,1756.38851985
4.960464,0.00028555765,352256,172,-0.002746105194091797,0.0006347656,20.255817,0.00019479047,352256,897.6431198120117,414,1766.3,1756.36302699
4.964433,0.0019067444,354304,173,0.6949261426925659,0.01821289,24.61832,-0.0027211462,354304,902.5894954204559,404,1746.2,1736.2793269599997
4.9688673,0.00092196174,356352,174,0.018152236938476562,0.009033203,19.996826,-0.00073035364,356352,907.6517889499664,402,1746.2,1736.10741231
4.971881,0.004274802,358400,175,0.007031738758087158,0.05522461,20.139872,-0.0012208753,358400,912.7374312877655,400,1746.2,1736.0858065800003
4.9660835,0.0016669575,360448,176,-0.002588987350463867,0.013818359,20.267902,-0.000104120096,360448,917.8548440933228,384,1746.2,1736.0416419300004
4.9603086,0.003257333,362496,177,0.006461083889007568,0.03378906,20.05399,0.0004959268,362496,923.1827630996704,410,1746.2,1736.0080854700004
4.958343,0.003795994,364544,178,-0.010263442993164062,0.047607422,20.192423,-0.0021846942,364544,928.1690816879272,425,1746.2,1736.0101328500002
4.967086,0.0017609022,366592,179,0.0001741647720336914,0.01508789,20.099243,-0.0010128241,366592,932.98450922966,417,1766.42,1756.1765920400005
4.9764466,0.0018315234,368640,180,-0.001287698745727539,0.017382812,20.094955,-0.0017338144,368640,937.8858859539032,422,1766.42,1756.1476819500003
4.984111,0.001351785,370688,181,-0.0013576745986938477,0.0105957035,20.102592,0.00033747155,370688,942.7386531829834,402,1766.42,1756.1268981900002
4.98987,0.0014741773,372736,182,0.003152906894683838,0.0145019535,20.052187,-0.000859788,372736,947.8215367794037,383,1766.42,1756.0888860200002
4.9927053,0.0020028313,374784,183,0.01567363739013672,0.019970704,19.801794,-0.0011264556,374784,953.1675918102264,398,1766.42,1756.00810597
4.992598,0.001570411,376832,184,0.002621591091156006,0.014892578,20.105654,-0.0006312091,376832,958.3115255832672,398,1766.42,1755.9856105200001
4.9914503,0.0021514276,378880,185,0.029499471187591553,0.020361328,19.77517,-0.0012080753,378880,963.4483983516693,404,1766.42,1755.90194867
4.9804444,0.002762782,380928,186,-0.0007739067077636719,0.033154298,20.200548,-0.0020676665,380928,968.5167660713196,385,1786.65,1776.03303765
4.9806266,0.0019438065,382976,187,-0.005360960960388184,0.018701172,20.264868,-0.00089651986,382976,973.8265972137451,377,1786.65,1776.01903948
4.9779425,0.0026327902,385024,188,-0.0023566484451293945,0.029589843,20.215277,-0.0023435894,385024,979.2586205005646,425,1786.65,1775.9446468300002
4.98505,0.003469666,387072,189,0.6946053206920624,0.039013673,22.909704,-0.003195032,387072,984.0667872428894,431,1766.47,1755.84883103
