value_loss,fps,clipfrac,approxkl,time_elapsed,serial_timesteps,policy_loss,policy_entropy,total_timesteps,explained_variance,n_updates,ep_reward_mean,ep_len_mean
9.669465,527,0.027929688,0.00267029,142.16944193840027,77824,-0.0028225703,3.9656804,77824,0.8749077767133713,38,725.5545521666666,1161.2272727272727
18.063482,536,0.07856445,0.006918083,146.054203748703,79872,-0.007728769,3.9694676,79872,0.8120160400867462,39,729.1727045588234,1167.0
9.611097,536,0.034765624,0.0031991887,149.8694498538971,81920,-0.0026565762,3.972156,81920,0.8690709322690964,40,738.9148764782607,1179.7826086956522
16.481874,542,0.022607422,0.0022123235,153.68655228614807,83968,-0.002241265,3.9636924,83968,0.883843407034874,41,739.0258720845069,1179.0704225352113
23.807156,551,0.04116211,0.004054092,157.4646213054657,86016,-0.0054988875,3.9710648,86016,0.8321806639432907,42,716.297073,1146.88
4.3130045,557,0.04458008,0.0037854128,161.17788553237915,88064,-0.00461834,3.9909241,88064,0.9644315019249916,43,708.2537606842105,1135.578947368421
8.117482,558,0.034863282,0.0033772718,164.85352635383606,90112,-0.0020926313,3.9899888,90112,0.8876055777072906,44,716.3900668051948,1146.1168831168832
34.363106,539,0.070166014,0.0060976907,168.52110266685486,92160,-0.005501261,3.989286,92160,0.45684778690338135,45,679.8852240714286,1094.1666666666667
29.543499,548,0.031054687,0.002991367,172.3206160068512,94208,-0.0051407656,3.9908154,94208,0.19251418113708496,46,628.9902302500001,1021.8804347826087
8.943453,540,0.064404294,0.00540607,176.05264544487,96256,-0.004085278,3.9978242,96256,0.9143403619527817,47,617.7352291702128,1005.7659574468086
33.12281,537,0.038671874,0.0035899566,179.8418848514557,98304,-0.0071624825,3.9945426,98304,0.7407233119010925,48,586.8649315399999,961.12
7.203611,502,0.021337891,0.0022543485,183.65434980392456,100352,-0.0030546002,3.9919562,100352,0.9235043823719025,49,584.44888602,958.13
12.493482,560,0.04433594,0.0039952383,187.7288613319397,102400,-0.004992261,3.9868464,102400,0.8982240483164787,50,571.78076635,940.33
10.435544,540,0.015917968,0.0017867589,191.38629961013794,104448,-0.0034765047,3.9845803,104448,0.9057559967041016,51,580.96999785,953.65
11.119809,533,0.03305664,0.003035529,195.17851161956787,106496,-0.0010581497,3.9775856,106496,0.8563171923160553,52,593.98044111,971.48
13.338107,523,0.044921875,0.0042033596,199.01457858085632,108544,-0.003560482,3.975406,108544,0.8733921647071838,53,595.3468163900001,971.48
22.100452,556,0.043847658,0.003894433,202.92864418029785,110592,-0.0061699734,3.9853845,110592,0.7943813800811768,54,576.8916421500002,947.23
8.456109,549,0.03857422,0.003498263,206.61124086380005,112640,-0.0042713294,3.995872,112640,0.9387515373528004,55,563.72697672,928.61
14.813887,564,0.046533205,0.004825391,210.3370099067688,114688,-0.0029274994,4.0026293,114688,0.8201379179954529,56,575.8748004700001,945.18
22.87518,559,0.040966798,0.0040269694,213.9671528339386,116736,-0.00580582,4.0079703,116736,0.8478141129016876,57,575.09829182,944.43
10.781445,574,0.031689454,0.0029760883,217.6263885498047,118784,-0.0033640098,4.0141573,118784,0.8437711149454117,58,588.13425703,962.49
15.133527,561,0.036816407,0.0034769159,221.19415283203125,120832,-0.0017604377,4.0194764,120832,0.8072637617588043,59,587.60158849,962.49
8.277403,547,0.059765626,0.005303982,224.8395652770996,122880,-0.0023927533,4.022984,122880,0.902618333697319,60,582.3632402899999,954.65
17.120203,561,0.02421875,0.0024820727,228.58007144927979,124928,-0.0032110612,4.0153184,124928,0.8793733566999435,61,582.9892601500001,954.99
21.643429,577,0.029785156,0.0029823321,232.22564339637756,126976,-0.0039800787,4.005541,126976,0.8492502570152283,62,586.89306093,958.7
14.00621,559,0.062646486,0.005265432,235.77007746696472,129024,-0.0019963807,3.9934642,129024,0.7765917479991913,63,588.21042392,958.7
13.574907,575,0.04921875,0.0042318054,239.42953276634216,131072,-0.0026543806,3.9971461,131072,0.8463070243597031,64,598.76462285,973.94
12.215777,524,0.032714844,0.003040914,242.98834800720215,133120,-0.0046996484,4.003791,133120,0.9055966064333916,65,549.82999657,905.14
16.318893,519,0.03984375,0.003974372,246.89700317382812,135168,-0.0037991542,3.995486,135168,0.8625050783157349,66,549.6257901600001,905.22
21.777067,530,0.02368164,0.002495906,250.83828043937683,137216,-0.0029914659,3.9891973,137216,0.8124837130308151,67,518.62759099,863.6
19.217712,543,0.04633789,0.0038646918,254.69618153572083,139264,-0.0016958166,3.9897568,139264,0.8494469523429871,68,519.4908981600001,862.61
18.257336,531,0.031884767,0.0028963503,258.46428418159485,141312,-0.002585856,3.9947243,141312,0.8334533423185349,69,522.4366021000001,867.36
15.312396,543,0.059228517,0.005199909,262.31496381759644,143360,-0.0047758906,3.9990506,143360,0.7627934515476227,70,523.9276324300001,867.36
14.601163,523,0.03149414,0.0027293144,266.0846390724182,145408,-0.0034052967,4.004083,145408,0.8651846200227737,71,524.70315282,866.31
10.041296,542,0.03017578,0.002977561,269.9999701976776,147456,-0.00026790463,4.0033255,147456,0.8846640065312386,72,536.77113256,881.94
13.123937,528,0.042382814,0.0036621005,273.77503490448,149504,-0.0006070625,3.9942422,149504,0.8059088885784149,73,540.36271355,887.55
13.627182,477,0.049560547,0.004372201,277.6483063697815,151552,-0.0056475783,3.99993,151552,0.9033945798873901,74,549.93240199,899.81
9.2945385,551,0.051611327,0.0042471266,281.93541049957275,153600,-0.003998958,4.0107303,153600,0.8678613752126694,75,549.74670389,899.81
23.865562,515,0.02836914,0.0026896694,285.6502342224121,155648,-0.00435262,4.0130568,155648,0.7861669957637787,76,542.6318266200001,891.29
13.653593,550,0.0730957,0.00700424,289.6236689090729,157696,-0.006758845,4.0144725,157696,0.8198719471693039,77,542.8894003400001,891.29
7.714817,558,0.048828125,0.0048828004,293.3430211544037,159744,-0.0061898553,4.0075026,159744,0.9328473284840584,78,529.67807365,873.11
16.446012,475,0.059423827,0.0048230244,297.0106010437012,161792,-0.0054578325,4.011322,161792,0.7625973075628281,79,529.33712038,873.11
15.06057,547,0.03745117,0.0034512642,301.3202979564667,163840,-0.0011414329,4.0183997,163840,0.8280425816774368,80,533.75628685,877.81
15.225016,522,0.05703125,0.005295502,305.0638144016266,165888,-0.0027231355,4.0030465,165888,0.7607305347919464,81,546.8637687,895.55
11.511514,550,0.0296875,0.0027965675,308.9819710254669,167936,-0.002959635,3.9912593,167936,0.8310598134994507,82,546.47777577,895.55
17.499094,544,0.051074218,0.004269937,312.70539236068726,169984,-0.003450716,3.9916012,169984,0.8046090453863144,83,551.9043199800001,903.32
10.46084,537,0.029638672,0.0029298577,316.4682192802429,172032,-0.0030412145,3.985726,172032,0.8732453286647797,84,531.59726163,876.36
17.940958,531,0.04863281,0.004017804,320.28119349479675,174080,-0.0038239795,3.977325,174080,0.8268024325370789,85,544.44671652,894.04
10.049659,537,0.041650392,0.003840349,324.1324701309204,176128,-0.0015726362,3.9820313,176128,0.8560826182365417,86,557.56587301,911.76
11.191123,527,0.05620117,0.0066202893,327.9453332424164,178176,-0.0073366323,3.9924152,178176,0.8649052828550339,87,562.3581660000001,917.21
14.332369,531,0.04082031,0.0036092836,331.83117032051086,180224,-0.0034718488,3.993386,180224,0.8905663192272186,88,575.38750774,935.01
17.058708,527,0.040527344,0.0037937476,335.68780040740967,182272,-0.002461247,3.9928298,182272,0.8562939614057541,89,563.29791268,918.1
12.056559,548,0.025488282,0.002543362,339.5734694004059,184320,-0.0021729728,3.994659,184320,0.8463868945837021,90,576.10581802,935.78
15.589579,550,0.057958983,0.005300953,343.3081097602844,186368,-0.005479426,3.9919868,186368,0.7697534561157227,91,588.9279054699999,953.74
10.686754,532,0.05332031,0.004932045,347.03174209594727,188416,-0.005249117,3.979967,188416,0.8855593279004097,92,602.38296857,971.66
18.614437,539,0.061816406,0.0051790457,350.87631034851074,190464,-0.0076003624,3.9737873,190464,0.8473360687494278,93,608.0350862299999,979.7
10.069452,538,0.05756836,0.0050287275,354.6749794483185,192512,-0.0032414063,3.9750533,192512,0.8811830058693886,94,621.51653676,997.5
15.637746,554,0.04711914,0.004179769,358.480416059494,194560,-0.0024661748,3.9759889,194560,0.7113608419895172,95,634.0073598099999,1015.4
15.531535,551,0.058251955,0.00543926,362.1755282878876,196608,-0.0074098287,3.9889736,196608,0.7765424102544785,96,646.8385660399999,1033.18
21.139675,525,0.049609374,0.004078136,365.8915855884552,198656,-0.0024635822,3.9954886,198656,0.8740416616201401,97,659.1894727299998,1050.53
12.347956,530,0.05356445,0.0044691493,369.7871925830841,200704,-0.0054410016,3.9969845,200704,0.8708939254283905,98,672.38563513,1068.16
5.0301657,533,0.06704102,0.0054060174,373.64736795425415,202752,-0.0072153783,3.9974358,202752,0.9464500546455383,99,672.46344436,1068.29
11.165148,541,0.040380858,0.0038020308,377.48815512657166,204800,-0.0046290983,3.9999642,204800,0.9211990386247635,100,685.21664569,1085.71
9.763334,541,0.047509767,0.004263558,381.2724893093109,206848,-0.0015704887,4.008422,206848,0.869831308722496,101,686.15738132,1085.71
20.246637,547,0.041308593,0.0035253428,385.052640914917,208896,-0.003479972,4.010585,208896,0.8766033053398132,102,698.87520277,1102.94
12.56179,533,0.049462892,0.0039245193,388.7934784889221,210944,-0.0029213084,4.0135055,210944,0.900573156774044,103,711.7231768,1120.78
16.408909,527,0.049707033,0.0042223,392.6313395500183,212992,-0.006291819,4.020791,212992,0.867081493139267,104,713.3530850000002,1123.69
17.810791,524,0.059033204,0.004733192,396.5116591453552,215040,-0.00716291,4.0292616,215040,0.9135100468993187,105,714.9003216699999,1125.12
2.3854637,541,0.029394532,0.002793264,400.4150276184082,217088,-0.005242956,4.0276976,217088,0.9820105265825987,106,705.4749357599999,1111.47
12.497052,536,0.028808594,0.0028938702,404.1985516548157,219136,-0.0017345285,4.0227003,219136,0.9178528562188148,107,690.8916372699999,1093.3
14.493172,557,0.044287108,0.004345573,408.0194351673126,221184,-0.0034296669,4.018188,221184,0.8361148089170456,108,700.0177024299999,1105.35
22.803581,500,0.020166015,0.0021064687,411.6954233646393,223232,-0.0018601308,4.014577,223232,0.8762906566262245,109,708.12232911,1116.75
15.666827,522,0.07773437,0.006191143,415.79025888442993,225280,-0.006468953,4.0144224,225280,0.9044842198491096,110,709.4119941800001,1119.63
16.433601,538,0.058203124,0.004900757,419.71025133132935,227328,-0.002478955,4.0142565,227328,0.8808843493461609,111,707.4597499399999,1119.31
5.357761,536,0.031103516,0.0029617643,423.5117404460907,229376,-0.0057714405,4.0218687,229376,0.9679393209517002,112,693.8643633100002,1100.34
24.024189,548,0.05126953,0.0045532305,427.3277177810669,231424,-0.0047457246,4.039584,231424,0.8496323972940445,113,659.79705099,1052.68
14.2565975,535,0.049121093,0.0041630077,431.06053137779236,233472,-0.005095885,4.0370574,233472,0.904407449066639,114,670.05486201,1066.3
12.318895,533,0.046484374,0.004209098,434.88671040534973,235520,-0.004200165,4.0175476,235520,0.8689040988683701,115,671.03454629,1066.3
12.384197,554,0.029443359,0.002900676,438.7224931716919,237568,-0.0037199915,3.9988232,237568,0.8171929717063904,116,671.7275319400001,1066.3
14.9633,542,0.030615235,0.0030413053,442.41435194015503,239616,-0.0024540615,3.989638,239616,0.7709781974554062,117,684.3291786500001,1084.28
13.753038,543,0.0390625,0.003490543,446.1878252029419,241664,-0.0011095122,3.9884562,241664,0.8318945467472076,118,697.2926861100001,1102.1
13.041736,544,0.03779297,0.0033888198,449.9569675922394,243712,-0.001895662,3.9862728,243712,0.894964300096035,119,706.61637079,1115.27
14.439527,561,0.041992188,0.0035759374,453.7217547893524,245760,-0.0033013471,3.9758701,245760,0.8899523317813873,120,707.2668436999999,1115.35
2.750767,553,0.03642578,0.003387513,457.36782240867615,247808,-0.0037650014,3.9679883,247808,0.9746226910501719,121,707.1329300799999,1115.1
13.469442,544,0.045556642,0.004143115,461.0704982280731,249856,-0.004853781,3.9704857,249856,0.9012856483459473,122,712.44208048,1122.2
10.305669,544,0.040722657,0.0037144586,464.8332099914551,251904,-0.002723215,3.9796815,251904,0.8764705583453178,123,724.69003295,1138.89
18.145145,547,0.05229492,0.004448157,468.5944404602051,253952,-0.004627287,3.9875176,253952,0.8512665778398514,124,724.6701939899999,1138.27
13.002103,535,0.047167968,0.004085213,472.33555603027344,256000,-0.0051689083,3.9992664,256000,0.8764027580618858,125,737.22183535,1154.83
12.7446995,537,0.043603517,0.0037919849,476.1635193824768,258048,-0.005357704,4.0003357,258048,0.8995862305164337,126,750.20652647,1172.53
8.993749,546,0.042822264,0.0037821722,479.9724814891815,260096,-0.0064994367,4.0098825,260096,0.9294807016849518,127,756.3701204999999,1181.58
19.477777,537,0.030664062,0.0029097584,483.71715116500854,262144,-0.0025502222,4.027906,262144,0.8627350926399231,128,743.61678688,1163.6
12.724135,536,0.030078124,0.002742898,487.52574372291565,264192,-0.0047995253,4.0323834,264192,0.8732932507991791,129,756.7989196299999,1181.36
11.087499,548,0.025097657,0.002439345,491.34281945228577,266240,-0.0017344182,4.032206,266240,0.8576912730932236,130,752.28222288,1176.4
14.046616,536,0.025927734,0.0023623486,495.0742292404175,268288,-0.0005278264,4.0341277,268288,0.8763169571757317,131,753.1080305599999,1176.4
14.168953,551,0.009228515,0.0014218005,498.89443612098694,270336,-0.0004551721,4.0381713,270336,0.8642385005950928,132,753.1620306599999,1176.4
19.830416,554,0.045800783,0.0039373036,502.6097605228424,272384,-0.0049146237,4.0338116,272384,0.8565638214349747,133,753.8869123499998,1176.14
12.658934,553,0.0515625,0.00447243,506.30516505241394,274432,-0.004319121,4.0357275,274432,0.8451376855373383,134,766.5513105399998,1193.93
28.148392,538,0.024560547,0.0022332284,510.0048077106476,276480,-0.0021049576,4.0407186,276480,0.8311056047677994,135,776.19424455,1207.29
14.085986,559,0.05131836,0.005012738,513.8083367347717,278528,-0.0055078687,4.038297,278528,0.9080099612474442,136,774.01457634,1205.12
15.570529,559,0.03691406,0.0033350517,517.467621088028,280576,-0.005048696,4.0386176,280576,0.8780703023076057,137,725.8510505699998,1139.1
11.40178,543,0.030810546,0.002848075,521.1279730796814,282624,-0.0038521364,4.042119,282624,0.922563448548317,138,718.2404139199998,1126.95
11.630092,523,0.030419922,0.0028602513,524.8965225219727,284672,-0.0029583597,4.0427337,284672,0.8945025727152824,139,728.31704323,1138.74
14.692873,536,0.062109374,0.0054503875,528.8108611106873,286720,-0.0029702978,4.036427,286720,0.8385540395975113,140,739.5632035399999,1153.91
9.325647,554,0.050927736,0.0041336026,532.6269104480743,288768,-0.0038678802,4.0273848,288768,0.8471979200839996,141,738.7071766199998,1153.89
10.084872,493,0.058496095,0.004692663,536.3213472366333,290816,-0.0059851566,4.030357,290816,0.868179053068161,142,751.3151423199998,1171.8
12.15872,533,0.031542968,0.003023639,540.47141289711,292864,-0.004532374,4.030957,292864,0.8189381211996078,143,750.5072202399997,1171.8
10.531037,553,0.0390625,0.0034666646,544.3124077320099,294912,-0.0028086198,4.034569,294912,0.9054502844810486,144,729.9658044699999,1144.92
10.542033,526,0.060253907,0.0048869615,548.0130534172058,296960,-0.003466697,4.043466,296960,0.8586385250091553,145,743.5624396600001,1162.8
10.151611,562,0.035302736,0.00309495,551.9062993526459,299008,-0.0028523444,4.0510073,299008,0.8674579113721848,146,744.07431327,1162.8
9.295751,552,0.059912108,0.005457763,555.5489230155945,301056,-0.0041243522,4.06026,301056,0.8387809544801712,147,752.3741070799999,1175.33
10.122766,548,0.06508789,0.00560363,559.2587206363678,303104,-0.005146443,4.0596137,303104,0.8178456723690033,148,751.4247032599998,1175.33
16.796976,542,0.04399414,0.003901564,562.9937341213226,305152,-0.0031510643,4.044454,305152,0.8637740612030029,149,737.9843458499998,1157.36
13.75528,541,0.025927734,0.002352671,566.7663879394531,307200,-0.00047385637,4.041339,307200,0.8547002375125885,150,751.32556744,1175.23
15.740921,545,0.026611328,0.002947676,570.5519416332245,309248,-0.0017752189,4.03747,309248,0.8535057455301285,151,758.3238932700001,1184.42
17.735973,537,0.054052733,0.004547974,574.3092858791351,311296,-0.0054132547,4.0407896,311296,0.9288269355893135,152,719.3614925700001,1129.94
11.332036,543,0.031054687,0.0029498686,578.1195285320282,313344,-0.0032114412,4.053752,313344,0.8812597841024399,153,727.3048872400001,1141.49
17.259317,528,0.047216795,0.0042464333,581.8876600265503,315392,-0.008269861,4.0657744,315392,0.8972402960062027,154,713.06002449,1123.34
4.981807,550,0.057714842,0.004839375,585.7610409259796,317440,-0.009226427,4.0773396,317440,0.947438433766365,155,713.2998838699999,1123.65
21.187565,496,0.023242187,0.0028095322,589.4793622493744,319488,-0.0044903243,4.0742035,319488,0.843959853053093,156,706.6725043299999,1115.93
12.796549,542,0.033154298,0.0030837206,593.6049621105194,321536,-0.002541101,4.063213,321536,0.8202769011259079,157,719.5255185899998,1133.89
14.425937,532,0.051757812,0.004733399,597.3835816383362,323584,-0.004663847,4.048551,323584,0.9182268604636192,158,696.9144342800001,1102.45
8.416608,565,0.034082033,0.0034018396,601.230874300003,325632,-0.0029631841,4.038745,325632,0.8978526368737221,159,692.8908133700002,1098.01
14.988324,547,0.08256836,0.007467779,604.8515141010284,327680,-0.0035010115,4.043248,327680,0.7947107553482056,160,704.7167314800001,1113.98
13.39796,530,0.034570314,0.00337189,608.5926089286804,329728,-0.0017979052,4.0458636,329728,0.8506798595190048,161,717.9351297600002,1132.25
9.853586,546,0.03930664,0.00354615,612.45503282547,331776,-0.0016680046,4.047608,331776,0.8761023804545403,162,731.9169977400002,1150.29
16.581936,539,0.05126953,0.0043126876,616.2059097290039,333824,-0.0039044123,4.040623,333824,0.7203299403190613,163,732.5914069900002,1150.29
14.116167,541,0.05444336,0.0050354707,620.0007536411285,335872,-0.006923584,4.0384316,335872,0.926788829267025,164,716.6654912799999,1127.8
10.351151,529,0.06479492,0.0053985612,623.781902551651,337920,-0.0040396466,4.036411,337920,0.9024273678660393,165,731.2627369999999,1146.14
15.030695,525,0.04824219,0.0039651906,627.6472790241241,339968,-0.0013233001,4.038426,339968,0.8343736827373505,166,745.01022358,1164.27
32.67153,473,0.07949219,0.006616553,631.5453960895538,342016,-0.00909928,4.049676,342016,0.815728485584259,167,737.7068996,1151.28
12.2548275,509,0.03618164,0.003098383,635.8681898117065,344064,-0.0019663211,4.072103,344064,0.9229683950543404,168,747.3683923799998,1164.31
11.590274,551,0.043554686,0.0038382679,639.8876111507416,346112,-0.0051431768,4.071147,346112,0.8372687846422195,169,760.20883528,1182.53
13.307417,516,0.038085938,0.003399732,643.6020736694336,348160,-0.0032412116,4.062346,348160,0.8563473522663116,170,773.9820435199998,1200.82
5.028406,555,0.03666992,0.0032966733,647.5698299407959,350208,-0.006352904,4.0525312,350208,0.9449935853481293,171,766.0186088800001,1189.21
16.930387,550,0.053369142,0.0057615503,651.2555224895477,352256,-0.00361972,4.038434,352256,0.8704991191625595,172,780.0180241100002,1207.83
25.495235,557,0.02451172,0.0025247259,654.9777245521545,354304,-0.0017145196,4.0424776,354304,0.7978927344083786,173,796.5161633,1230.73
9.677338,548,0.031103516,0.0029281036,658.6545357704163,356352,-0.00048363832,4.0371966,356352,0.8746053874492645,174,796.6644331900002,1230.73
11.544039,534,0.050488282,0.004202954,662.3879547119141,358400,-0.0055515096,4.0350657,358400,0.8877508416771889,175,810.52740467,1248.7
15.192082,548,0.033691406,0.0032065134,666.2195024490356,360448,-0.004363877,4.0441027,360448,0.8509296476840973,176,793.9014139399999,1227.38
7.766308,543,0.0421875,0.00353907,669.9567997455597,362496,-0.0055482285,4.052284,362496,0.9181949272751808,177,792.8503499699998,1225.09
10.487841,558,0.039648436,0.0037511904,673.7264039516449,364544,-0.0020243549,4.055543,364544,0.8659413754940033,178,791.8779627699998,1223.71
12.730707,543,0.03334961,0.0032440457,677.3935346603394,366592,-0.00558234,4.0489855,366592,0.8868749067187309,179,796.8598644200001,1230.12
16.613651,544,0.048193358,0.0042838547,681.1622812747955,368640,-0.0021376768,4.0373206,368640,0.7945117652416229,180,796.8807730599999,1230.12
8.654814,558,0.059521485,0.0052104588,684.9258449077606,370688,-0.006359438,4.0339537,370688,0.8739967793226242,181,801.62367241,1237.16
17.106142,550,0.054394532,0.0051160036,688.5947921276093,372736,-0.003871667,4.0376124,372736,0.8240368813276291,182,804.9187907299997,1241.85
14.749532,529,0.055566408,0.004688082,692.3148770332336,374784,-0.0034235637,4.021017,374784,0.8421150743961334,183,818.5806137299999,1259.93
10.6058445,541,0.025,0.0024577335,696.1852688789368,376832,-0.0020829202,3.998436,376832,0.8620440512895584,184,819.3375364499999,1259.93
8.252752,545,0.046875,0.0040725493,699.97030210495,378880,-0.0045606387,3.991199,378880,0.9178511798381805,185,813.8849317799999,1251.89
12.893857,558,0.045458984,0.004370212,703.7272715568542,380928,-0.001097874,3.9893105,380928,0.8915255665779114,186,814.7844941,1253.79
9.471296,519,0.033984374,0.0030179485,707.3968467712402,382976,-0.0027158014,3.9827678,382976,0.8972894102334976,187,815.37593991,1253.79
17.568474,542,0.03251953,0.002968837,711.3416831493378,385024,-0.0015275867,3.9861069,385024,0.834578663110733,188,829.8803673899998,1272.05
20.811443,539,0.04550781,0.004391811,715.1168477535248,387072,-0.005114303,3.999331,387072,0.8794808089733124,189,820.5599347099998,1256.9
14.496401,548,0.02602539,0.0026585956,718.9138572216034,389120,-0.0026251313,4.0146008,389120,0.841278001666069,190,816.1804342899999,1251.22
16.474293,539,0.057128906,0.004746924,722.6478719711304,391168,-0.0059456457,4.0211,391168,0.6637789607048035,191,819.1628386699999,1256.18
16.08031,511,0.06196289,0.0049812426,726.4422016143799,393216,-0.006211415,4.022079,393216,0.8124875873327255,192,818.5291270299998,1256.18
16.832039,551,0.033251952,0.003015664,730.4458372592926,395264,-0.002385713,4.01642,395264,0.8053394854068756,193,819.1247249999999,1256.18
17.314707,419,0.06894531,0.005504013,734.1577680110931,397312,-0.005578018,4.0225606,397312,0.8428132236003876,194,817.9764234200001,1256.28
9.771641,441,0.06933594,0.005583617,739.0374116897583,399360,-0.005672253,4.017804,399360,0.8856539204716682,195,818.5642859299999,1256.28
13.236905,401,0.04482422,0.003915001,743.6772844791412,401408,0.0006538724,4.010472,401408,0.8797852024435997,196,820.0908440899999,1256.28
