explained_variance,time_elapsed,value_loss,ep_len_mean,serial_timesteps,fps,ep_reward_mean,policy_loss,total_timesteps,n_updates,approxkl,clipfrac,policy_entropy
0.9491446763277054,1.9073486328125e-06,13.3274355,406.5,2048,494,180.555219,-0.004927019,2048,1,0.0038999352,0.047949217,4.8358984
0.8871345818042755,4.139889717102051,30.95905,804.4,4096,491,560.0852942,-0.005253331,4096,2,0.002923843,0.034472656,4.846012
0.7165550887584686,8.306020498275757,27.39265,642.0,6144,520,412.553565,-0.0057755047,6144,3,0.0023317058,0.021923829,4.85961
0.6716094315052032,12.24300742149353,29.742453,534.0,8192,510,317.1485893333334,-0.0021042665,8192,4,0.0029659332,0.03227539,4.8587427
0.7732274383306503,16.252917528152466,22.724155,504.15,10240,509,288.15646130000005,-0.0062004845,10240,5,0.0029656934,0.029882813,4.860974
0.9514402784407139,20.276347398757935,7.419572,502.14285714285717,12288,489,285.49205200000006,-0.0030164467,12288,6,0.00291528,0.031201173,4.872523
0.8694175332784653,24.459094047546387,20.850855,544.4,14336,502,320.82013744000005,-0.005012368,14336,7,0.0023007006,0.023730468,4.8689966
0.901829794049263,28.53465747833252,15.772575,592.2592592592592,16384,490,362.2511724074074,-0.0027828258,16384,8,0.0029278612,0.03237305,4.874585
0.9494992829859257,32.70694708824158,12.8732605,589.3666666666667,18432,498,359.6124971666667,-0.0041893045,18432,9,0.0025049197,0.027685547,4.893193
0.9752336069941521,36.81243944168091,6.2841606,592.40625,20480,497,361.17313659375003,-0.0036261019,20480,10,0.0046225414,0.05102539,4.9095554
0.8767132014036179,40.93166136741638,29.225101,633.9714285714285,22528,517,400.55613011428574,-0.0057005216,22528,11,0.003628167,0.03930664,4.9154196
0.8411463499069214,44.89074087142944,20.291035,673.2777777777778,24576,505,434.5625201666667,-0.0038779494,24576,12,0.003353001,0.035449218,4.9124002
0.9178351610898972,48.945871114730835,15.95049,672.0263157894736,26624,513,431.8967234210526,-0.003322163,26624,13,0.0016710745,0.0140625,4.912188
0.881115086376667,52.93272280693054,20.261711,707.3333333333334,28672,475,466.9318862564102,-0.0040553464,28672,14,0.0028855135,0.028320312,4.897887
0.8975077867507935,57.2360475063324,31.644663,723.2380952380952,30720,513,483.03272154761896,-0.0017817136,30720,15,0.0032788906,0.0359375,4.892599
0.965674102306366,61.22406721115112,9.183683,711.6136363636364,32768,514,471.295196,-0.005402644,32768,16,0.0028019059,0.027050782,4.9041934
0.8801315203309059,65.20879626274109,19.823895,741.3333333333334,34816,497,500.6154446,-0.0012247282,34816,17,0.0026202726,0.028222656,4.899705
0.8674638718366623,69.3266716003418,22.35812,769.7608695652174,36864,507,527.0687529347825,-0.0077307834,36864,18,0.007152447,0.097753905,4.8879423
0.8736160099506378,73.36593222618103,30.240091,785.6326530612245,38912,522,539.5987151020408,-0.006132034,38912,19,0.00445746,0.05341797,4.888702
0.9712894707918167,77.28426218032837,5.333677,779.82,40960,496,533.88021394,-0.0032701765,40960,20,0.0034216978,0.037890624,4.8903675
0.6333464086055756,81.40689015388489,35.780994,778.4545454545455,43008,538,533.4620937636364,-0.003215264,43008,21,0.0019538018,0.018798828,4.9003005
0.8626588732004166,85.20754528045654,20.241741,801.1428571428571,45056,491,556.3396191428571,-0.00030474932,45056,22,0.0029695923,0.03261719,4.902873
0.6409542560577393,89.3745858669281,25.481043,780.3,47104,548,535.8765695333333,-0.0076712146,47104,23,0.0027049407,0.031445313,4.9078493
0.8653129935264587,93.1111478805542,19.947186,801.0983606557377,49152,486,557.6321297540983,-0.0043880544,49152,24,0.0072313724,0.09326172,4.911992
