#{"t_start": 1750958196.7930562, "env_id": null}
r,l,t
140.006792,754,2.402072
238.856168,1216,5.18565
75.299015,333,6.599087
246.777091,1065,8.817827
118.811251,538,10.139339
61.582242,307,11.273554
39.910915,211,11.719882
79.337702,381,12.592036
150.245783,616,13.928784
49.770929,243,14.479056
61.647389,327,15.291633
126.287482,560,16.850316
173.239536,698,18.318315
119.697604,531,19.338383
112.533403,469,20.821235
78.73612,366,21.609128
43.066564,220,22.068731
54.191868,267,22.620318
32.994742,162,22.94911
128.272975,528,23.960041
171.629307,664,25.753129
70.786799,374,26.616234
35.617587,176,26.97075
41.985197,220,27.466951
90.503388,404,28.295933
25.068265,135,28.638048
54.102138,274,29.169628
47.135595,262,30.143209
138.644582,572,31.417377
38.316493,204,31.782795
82.975756,383,32.544581
111.426636,491,33.426217
31.671887,173,33.822239
36.331304,178,34.160019
31.405387,180,35.092667
51.732294,258,35.649507
57.07516,289,36.207229
31.741554,177,36.639598
104.38181,523,37.710818
33.650092,182,38.087196
30.471936,166,38.446202
63.089454,339,39.689372
449.407053,1541,42.902114
67.981703,366,43.784604
137.271966,734,45.672493
148.973484,775,47.18986
74.785823,444,48.133184
36.882165,192,48.519514
450.672939,2049,53.067772
528.873369,2049,57.78494
500.490399,2049,62.511992
542.468811,2049,67.344668
508.85912,2049,72.098361
514.076886,2049,77.368146
525.065235,2049,81.878268
515.047624,2049,86.256991
525.675402,2049,91.069498
498.612642,2049,95.951484
508.963697,2049,100.922479
499.959504,2049,105.72711
482.922289,2049,110.542608
496.325824,2049,115.26987
520.33931,2026,119.580138
472.362688,2049,124.273404
469.698563,2049,128.846743
496.225629,2049,133.647354
382.695378,1655,137.59581
178.699227,807,139.667053
387.933275,1668,143.720217
287.488885,1195,146.242976
445.502024,1962,151.013072
474.176933,2049,155.689761
499.212424,2049,160.319955
483.647336,1889,165.044821
524.13265,2049,169.678259
545.97907,2049,174.225481
526.874876,2049,179.430023
550.914585,2049,184.577132
532.013671,2049,189.767687
550.199677,2049,194.890244
574.077386,2049,199.912639
615.128557,2049,205.186122
634.323377,2049,210.124873
569.535215,2049,214.946377
599.401064,2049,219.63962
536.049881,2049,224.249463
580.808517,2049,228.816985
539.853311,2049,233.310967
585.491292,2049,238.000998
613.820995,2049,242.64634
673.180926,2049,247.383531
612.673052,2049,252.216221
640.251278,2049,257.429579
716.592627,2049,262.227014
762.758898,2049,267.381889
776.348441,2049,272.560752
727.854348,2049,277.71567
560.012336,2049,282.278882
843.657277,2049,287.014889
917.456329,2049,291.606837
778.077046,1822,295.797982
636.702122,1390,299.005138
409.193284,947,301.009047
676.420557,1452,304.385951
476.163654,1021,306.407053
1066.264964,2049,312.252784
546.389279,1138,316.439165
198.128212,520,318.327342
190.037422,484,319.645047
296.429449,720,322.208539
155.905868,402,323.504357
320.00542,736,325.561514
386.992261,804,327.841162
326.409803,693,329.361197
304.713051,668,330.871131
272.064949,594,332.401364
560.587499,1104,334.716656
527.859512,1038,337.194151
457.631468,948,339.20717
351.978581,755,340.801457
211.69842,498,342.139297
127.22397,357,343.038016
314.421301,683,344.304322
691.378697,1328,347.595963
382.277878,845,349.273559
1011.580037,1899,353.559092
1076.014703,2049,358.194267
388.728708,861,360.802848
271.088492,639,362.337807
