serial_timesteps,value_loss,ep_reward_mean,policy_loss,approxkl,ep_len_mean,total_timesteps,n_updates,time_elapsed,clipfrac,policy_entropy,fps,explained_variance
26624,0.63867396,30.7250346,-0.007315525,0.007350547,156.79,26624,13,41.406980991363525,0.09624024,1.4830811,618,0.9564371071755886
28672,0.48271102,31.561173759999996,-0.004749649,0.005805049,162.11,28672,14,44.719029903411865,0.06870117,1.4899889,620,0.968044713139534
30720,0.4702409,33.271524160000006,-0.0048210234,0.00619965,171.5,30720,15,48.01858043670654,0.07680664,1.4870126,618,0.9769667498767376
32768,0.5192071,34.82943032,-0.0056400336,0.0068097278,180.37,32768,16,51.33274722099304,0.08955078,1.4927137,618,0.9712747670710087
34816,0.37852174,36.54418071,-0.0020801174,0.0030088383,190.47,34816,17,54.642701387405396,0.030908203,1.4973781,601,0.9748447109013796
36864,0.28904682,38.01309564,-0.00983946,0.0086115915,199.29,36864,18,58.04806113243103,0.11787109,1.5033448,600,0.980304766446352
38912,0.27075055,39.66187866,-0.007128197,0.0072328807,210.18,38912,19,61.459574460983276,0.09814453,1.5170037,602,0.987173818051815
40960,0.2919361,41.73580329000001,-0.003934273,0.005664006,223.58,40960,20,64.85689640045166,0.072949216,1.5255201,590,0.9863009387627244
43008,0.2491759,43.64378131,-0.004311035,0.0059441593,236.09,43008,21,68.324059009552,0.07705078,1.5321342,586,0.9868309525772929
45056,0.27583107,46.00683947,-0.005601327,0.0045517115,252.47,45056,22,71.81402564048767,0.051660158,1.5245824,574,0.9866264248266816
47104,0.2502212,48.10399443,-0.0073505356,0.0070059807,266.6,47104,23,75.38074779510498,0.08300781,1.4994955,591,0.9871764136478305
49152,0.24513456,49.84563037000001,-0.0021592153,0.0053172065,278.45,49152,24,78.84651494026184,0.063769534,1.4778293,567,0.9876891179010272
51200,0.30143875,53.02123497,-0.0048008626,0.0057328474,301.09,51200,25,82.45379066467285,0.078271486,1.4738921,556,0.9822064358741045
53248,0.28174973,54.85590125000001,-0.0019877274,0.0034812007,315.06,53248,26,86.15008926391602,0.03691406,1.4733783,544,0.9756321720778942
55296,0.34034842,56.72172778000001,-0.0014080647,0.003072197,329.49,55296,27,89.91385459899902,0.030273438,1.4578365,561,0.9748834725469351
57344,0.4407569,59.296775440000005,-0.0027776866,0.0048943916,348.52,57344,28,93.55939769744873,0.060302734,1.4602163,577,0.970752926543355
59392,0.3246746,61.88192539,-0.00035981293,0.002766002,367.53,59392,29,97.10670948028564,0.025195312,1.4665253,538,0.966524850577116
61440,0.2587853,64.44400007999998,-0.0011269965,0.002206644,386.64,61440,30,100.91205477714539,0.02055664,1.4577408,554,0.9670310355722904
63488,0.23860462,67.03951151999999,-0.0016284019,0.0037428164,405.58,63488,31,104.60576605796814,0.03618164,1.4506994,568,0.9653652161359787
65536,0.23067395,69.6053261,-0.0018495114,0.004382038,423.94,65536,32,108.20585322380066,0.049560547,1.4435916,554,0.9615517146885395
67584,0.23755924,72.28604884999999,-0.00090790604,0.0020638525,442.74,67584,33,111.90273189544678,0.018310547,1.446309,547,0.944461178034544
69632,0.22800831,75.00964882999999,-0.0011099074,0.005255242,461.84,69632,34,115.6460030078888,0.06137695,1.4549394,542,0.95389848574996
71680,0.22680387,77.74752244999999,-0.00085164455,0.0044056596,480.86,71680,35,119.4220085144043,0.051513672,1.4612741,555,0.9518324509263039
73728,0.25643045,80.56385629,-0.006204491,0.00625156,499.79,73728,36,123.11213541030884,0.07719727,1.4542613,554,0.9265628159046173
75776,0.31821042,83.42386537,-0.003111087,0.0066848593,518.56,75776,37,126.80598330497742,0.08647461,1.4442338,558,0.8770667091012001
77824,0.36280245,86.36463555,-0.006487845,0.0083375815,537.23,77824,38,130.47362279891968,0.11210938,1.456248,551,0.7898776233196259
79872,0.46916312,89.25733916000001,-0.0013620519,0.005911737,555.4,79872,39,134.18578600883484,0.074072264,1.46706,546,0.6668049097061157
81920,0.47898012,92.32323610000002,-0.00841233,0.011438625,574.24,81920,40,137.9320101737976,0.16298828,1.4759909,550,0.6247335970401764
83968,0.5904451,95.47927141000002,-0.0019806502,0.01020744,592.82,83968,41,141.65078949928284,0.14702149,1.4885507,538,0.3748002052307129
86016,0.62368315,98.81826093,-0.0006646655,0.0054229302,611.59,86016,42,145.45294666290283,0.06455078,1.4992527,529,0.28588753938674927
88064,0.66472924,102.27774949999998,-0.0045475466,0.008793361,630.49,88064,43,149.32271575927734,0.11796875,1.4999489,533,0.20816004276275635
90112,0.6860814,105.76447104999997,-0.00015191476,0.0050368914,649.3,90112,44,153.16090512275696,0.05649414,1.5005062,548,0.1356602907180786
92160,0.6975369,109.36211099999998,-0.0070452215,0.010186324,667.98,92160,45,156.89614176750183,0.1415039,1.5014184,545,0.09533816576004028
94208,0.7706344,113.06769163999999,-0.003256585,0.009516031,686.79,94208,46,160.65016078948975,0.12988281,1.5022047,551,0.018673956394195557
96256,0.81083506,116.92491998,0.00016837627,0.0052254787,705.74,96256,47,164.36159491539001,0.064892575,1.5186193,549,-0.02953207492828369
98304,0.82514364,120.81532288,-0.00011083645,0.0076835714,724.34,98304,48,168.092116355896,0.10083008,1.5431314,562,-0.017162680625915527
100352,0.85106945,124.64324442000002,0.001712851,0.0050273007,742.92,100352,49,171.7329556941986,0.061865233,1.5635726,555,-0.025019526481628418
102400,0.83555233,128.55141323,-0.00029051918,0.006315184,761.68,102400,50,175.42097306251526,0.08120117,1.5751698,552,0.0003108382225036621
104448,0.8463518,132.42897475,-0.0013579946,0.0063057085,780.46,104448,51,179.13182258605957,0.082373045,1.5913182,564,0.003063797950744629
106496,0.83272237,136.25785901999998,-0.0018247816,0.0060591353,799.42,106496,52,182.76023387908936,0.076660156,1.6011889,577,-0.007405400276184082
108544,0.8372386,140.05002305999997,-0.0033176772,0.005652831,817.75,108544,53,186.3076832294464,0.07304688,1.6154398,595,-0.001176595687866211
110592,0.82452184,144.00908926,-0.002024264,0.005124135,836.13,110592,54,189.74678683280945,0.06542969,1.6178548,623,-0.003067493438720703
112640,0.86152136,148.04546440000001,-0.00058665674,0.004210199,854.68,112640,55,193.03202986717224,0.050341796,1.6213497,625,0.012578427791595459
114688,0.8637244,152.15786377000003,-1.0929949e-05,0.0040186327,873.35,114688,56,196.3059742450714,0.048339844,1.6323042,614,0.04704517126083374
116736,0.8662111,156.24097668000002,-0.0047273743,0.008592275,891.77,116736,57,199.64084696769714,0.11533203,1.6540833,619,0.0007766485214233398
118784,0.9257245,160.52684795000002,-0.0021755868,0.00572504,910.46,118784,58,202.9449920654297,0.0715332,1.6599305,612,0.02779620885848999
120832,0.9706542,164.98144209999998,0.00042851781,0.003967629,928.61,120832,59,206.28769516944885,0.044921875,1.665638,620,-0.00224149227142334
122880,0.96706474,169.53202872999998,-0.004127459,0.006544856,947.09,122880,60,209.59014749526978,0.088085935,1.6838982,627,0.057898759841918945
124928,1.0201342,174.12842261999998,-0.00083597924,0.0033310428,965.44,124928,61,212.85583996772766,0.03730469,1.6972653,634,0.0005025863647460938
126976,1.0490887,178.96732503000004,-0.0056429124,0.0081517445,984.28,126976,62,216.08306169509888,0.10043945,1.7050123,629,0.018394112586975098
129024,1.0524535,183.63382655,-0.002272679,0.0053031603,1002.44,129024,63,219.33759260177612,0.06953125,1.7199438,630,0.00870203971862793
131072,1.1219838,188.40191960000004,-0.0017883176,0.0054516094,1020.76,131072,64,222.58851528167725,0.067871094,1.7344468,628,0.017682254314422607
133120,1.1274723,193.33030796000003,-0.0007570318,0.006592276,1039.47,133120,65,225.85007786750793,0.0815918,1.7437121,613,0.0443074107170105
135168,1.0937755,198.28662544000005,-0.0003860851,0.0072904415,1058.07,135168,66,229.18806552886963,0.09067383,1.7488569,620,0.08777761459350586
137216,1.1233655,203.19485053,-0.001274747,0.005084383,1076.13,137216,67,232.48802781105042,0.064697266,1.760952,596,0.018049240112304688
139264,1.1292913,208.07307678000004,0.00059716636,0.0032644793,1094.4,139264,68,235.9241271018982,0.037402343,1.7809098,596,0.006733953952789307
141312,1.1600391,212.98361562000002,-0.0010894458,0.005158529,1112.5,141312,69,239.358402967453,0.06523438,1.7976639,611,0.03848588466644287
143360,1.2595271,218.04402319000002,-0.005050144,0.006092396,1130.8,143360,70,242.70787525177002,0.07578125,1.8039758,617,0.03046625852584839
145408,1.2185695,223.10480580000004,-0.0012226144,0.0040925276,1148.94,145408,71,246.0260877609253,0.044873048,1.7990491,604,0.056956470012664795
147456,1.2674991,228.23111163000002,-0.0010297194,0.004984045,1167.4,147456,72,249.41367316246033,0.059277344,1.7951927,615,0.06753826141357422
149504,1.2500468,233.36713812999997,-0.0023999843,0.0040700976,1185.42,149504,73,252.74002766609192,0.043115236,1.782101,626,0.040785372257232666
151552,1.2848228,238.4652766,-0.0021070328,0.0048285015,1203.65,151552,74,256.0104281902313,0.058447264,1.7649702,604,0.052475690841674805
153600,1.3493475,243.51435955,-0.0008914018,0.0044672936,1221.47,153600,75,259.39903950691223,0.05258789,1.7661226,603,0.06267398595809937
155648,1.2685153,248.77757243,-0.0018099096,0.0053456156,1239.56,155648,76,262.7936453819275,0.067919925,1.7701514,583,0.08210855722427368
157696,1.3531811,253.92458647000004,-0.0009645083,0.0033494127,1257.45,157696,77,266.3040657043457,0.033496093,1.7690792,593,0.05290788412094116
159744,1.343656,259.22621576,-0.0022149426,0.0056787953,1275.38,159744,78,269.7557723522186,0.07167969,1.7709763,605,0.10030549764633179
161792,1.3358681,264.56956304,-0.0029418324,0.004819111,1293.12,161792,79,273.13647961616516,0.059179686,1.773318,602,0.10923779010772705
163840,1.3968976,269.98301692000007,-0.0009761917,0.0052551096,1311.07,163840,80,276.5358157157898,0.06391601,1.7753685,595,-0.0011769533157348633
165888,1.355657,275.30680084000005,-0.0015789827,0.005117626,1328.87,165888,81,279.97354221343994,0.06337891,1.7810684,605,0.06945806741714478
167936,1.5187504,280.76157896,0.000108655004,0.0032609277,1346.84,167936,82,283.355477809906,0.031445313,1.7858651,592,0.0078696608543396
169984,1.8876331,286.76476395000003,-0.0010797008,0.0028517721,1364.86,169984,83,286.8140068054199,0.029736329,1.7948296,589,0.03883451223373413
172032,1.7161772,292.77193531000006,-0.0028983266,0.0055214446,1383.37,172032,84,290.2899568080902,0.07138672,1.8123486,574,0.029620885848999023
174080,1.632735,298.82550811000004,-0.00067994714,0.002530826,1401.11,174080,85,293.8555066585541,0.025537109,1.8301815,561,0.06434011459350586
176128,1.6706797,304.74825892,-0.0015306785,0.0043270625,1418.82,176128,86,297.5022985935211,0.050488282,1.8457279,583,0.05728292465209961
178176,1.7872608,310.54559572000005,-0.0021626502,0.0033266488,1436.22,178176,87,301.0131847858429,0.03564453,1.8602946,575,0.09001433849334717
180224,1.7576631,316.6726911399999,-0.0019624953,0.00406891,1453.85,180224,88,304.56962037086487,0.043115236,1.8657625,581,0.12758028507232666
182272,2.5324674,322.9749040499999,-0.0029545606,0.003777117,1471.33,182272,89,308.09404850006104,0.038476564,1.8593029,581,0.10527312755584717
184320,2.9132464,330.17242776,-0.0041739945,0.003922102,1488.76,184320,90,311.61931896209717,0.04399414,1.8534971,587,0.09110254049301147
186368,2.0393445,336.60411327,-0.0022314882,0.0049175797,1506.63,186368,91,315.105197429657,0.058300782,1.8523788,580,0.10037010908126831
188416,1.9288404,342.88993316,-0.0013463793,0.004561003,1524.56,188416,92,318.6316113471985,0.055517577,1.857769,578,0.18122756481170654
190464,1.9477688,348.95435867,-0.003401316,0.0052182497,1541.62,190464,93,322.1740415096283,0.06113281,1.8779672,572,0.03730475902557373
192512,1.7775307,354.9983145400001,-0.0027682392,0.0053086346,1559.46,192512,94,325.7494444847107,0.06875,1.8921667,564,0.20447474718093872
194560,1.9432787,361.33709042000004,-0.0019184969,0.003457951,1577.31,194560,95,329.3797950744629,0.034326173,1.8848593,582,0.21947365999221802
196608,1.9470154,367.88723791000007,0.00041928422,0.0023328876,1594.97,196608,96,332.8987376689911,0.021337891,1.8752282,586,0.185890793800354
198656,2.4426532,374.79264605000003,-0.0041178768,0.004718654,1612.75,198656,97,336.39386224746704,0.05126953,1.8598185,581,0.12223422527313232
200704,2.563214,381.4555144600001,-0.0021059685,0.0039012083,1630.59,200704,98,339.91672563552856,0.04140625,1.8435352,578,0.13402020931243896
202752,4.2451468,389.30954585000006,-0.00053630443,0.0021124354,1648.01,202752,99,343.45869517326355,0.01826172,1.8363914,597,0.14362114667892456
204800,3.2240257,396.90804023000004,-0.0007170314,0.0032377704,1664.91,204800,100,346.8848009109497,0.036474608,1.8356097,590,0.1411052942276001
206848,3.8753078,404.84737460000014,-0.0009904128,0.002476531,1681.45,206848,101,350.35255432128906,0.021582032,1.833627,587,0.22429513931274414
208896,3.7072017,412.8814710100001,-0.0027794414,0.0035049096,1698.93,208896,102,353.8386790752411,0.037158202,1.8284447,575,0.2229953408241272
210944,3.3429127,420.9442671900001,-0.001153275,0.0033905073,1715.91,210944,103,357.39901900291443,0.037744142,1.8228989,578,0.1687690019607544
212992,2.9784036,428.4171871300001,-0.0030437526,0.0037514349,1732.85,212992,104,360.93988013267517,0.042919923,1.8189678,585,0.22102469205856323
215040,4.202737,436.55369679,-0.0025218367,0.0048810495,1749.75,215040,105,364.4380233287811,0.05805664,1.8213718,598,0.16323977708816528
217088,5.817672,444.93803152,-0.0024740263,0.0036563457,1765.99,217088,106,367.86197304725647,0.03652344,1.82131,614,0.18395507335662842
219136,5.379443,452.2910987499999,-0.0030984506,0.0037040028,1778.63,219136,107,371.1949052810669,0.04345703,1.8157966,622,0.2917553782463074
221184,5.230443,461.21041489999993,-0.0020561866,0.0034944396,1794.7,221184,108,374.48663544654846,0.037841797,1.8255122,620,0.1753619909286499
223232,5.8191004,470.24238146999994,-0.0022706478,0.0029931408,1811.04,223232,109,377.7875578403473,0.025244141,1.8099579,616,0.16513890027999878
225280,4.814254,479.0684972000001,-0.004805714,0.0040727137,1826.58,225280,110,381.107693195343,0.050732423,1.7913144,602,0.1954646110534668
227328,5.0763254,487.84965752000005,-0.0030156325,0.0029450408,1842.31,227328,111,384.50496220588684,0.026904296,1.7799385,592,0.214188814163208
229376,4.2834964,496.7361221600001,-0.0016952113,0.0027559807,1858.28,229376,112,387.9619097709656,0.027148437,1.7725128,588,0.18429076671600342
231424,4.5342216,505.27859693,-0.0035171346,0.004280298,1874.24,231424,113,391.4424297809601,0.04892578,1.7687986,610,0.21060460805892944
233472,3.3193855,513.7974274200001,-0.0005391137,0.003334568,1890.35,233472,114,394.7951283454895,0.033251952,1.7676945,592,0.1989101767539978
235520,3.144362,521.53940393,-0.0030474786,0.004702194,1904.66,235520,115,398.25173592567444,0.056152344,1.7734663,600,0.21941256523132324
237568,3.5793834,529.3090739200001,-0.00429793,0.0043153586,1919.31,237568,116,401.66403675079346,0.052001953,1.7818674,595,0.2724185585975647
239616,3.6472783,537.25967834,-0.0017747462,0.0033715465,1933.11,239616,117,405.10190629959106,0.03491211,1.7881548,595,0.1886017918586731
241664,6.2794805,548.3467411,-0.0014044266,0.0028187414,1950.36,241664,118,408.53867387771606,0.026904296,1.7919706,601,0.18956291675567627
243712,4.152194,549.84123796,-0.0030350948,0.002591494,1950.43,243712,119,411.9445266723633,0.023876954,1.7918049,605,0.29443418979644775
245760,8.208227,563.50109611,-0.0010634394,0.002361268,1964.71,245760,120,415.3249704837799,0.017236328,1.7886378,586,0.23875868320465088
247808,4.5490246,571.56924838,-0.0043924274,0.0049636825,1976.13,247808,121,418.8164978027344,0.055517577,1.7870182,596,0.30028945207595825
249856,3.4406047,576.2948947200001,-0.0035148985,0.0036759626,1980.04,249856,122,422.2476818561554,0.043554686,1.7821245,608,0.3783344030380249
251904,4.32203,583.89410146,-0.001449834,0.0036815968,1985.15,251904,123,425.616651058197,0.037109375,1.7768724,602,0.3346693515777588
253952,4.9702744,591.57603161,-0.001970218,0.0017880521,1989.89,253952,124,429.01692247390747,0.015039062,1.7675654,622,0.3938333988189697
256000,4.8449135,598.67840904,-0.0026434727,0.0031960036,1989.89,256000,125,432.30737924575806,0.034082033,1.7649958,620,0.281446635723114
258048,4.215725,604.39522573,-0.0026842917,0.003612347,1986.81,258048,126,435.60835242271423,0.03959961,1.7695668,609,0.43247032165527344
260096,4.662613,611.62734997,-0.0023228033,0.0033412378,1986.81,260096,127,438.97158312797546,0.029003907,1.7722734,627,0.3296739459037781
262144,4.917283,619.03788284,-0.0024558643,0.0036043755,1986.81,262144,128,442.23586440086365,0.035595704,1.7552283,607,0.37074601650238037
264192,6.020701,621.75721139,-0.0018466236,0.0022609446,1963.98,264192,129,445.60643434524536,0.02060547,1.7402842,601,0.3613489866256714
266240,4.4048586,628.6164626599999,-0.0035258892,0.003854955,1963.98,266240,130,449.0120825767517,0.04145508,1.7392114,617,0.3564128279685974
268288,9.004777,633.3501947,-0.0016407005,0.0027185227,1932.5,268288,131,452.32770586013794,0.026757812,1.7372205,614,0.3170272707939148
270336,6.683303,635.71066326,-0.0015013204,0.0027458668,1910.4,270336,132,455.6589217185974,0.023046875,1.734278,616,0.39641666412353516
272384,3.58033,636.6751671400001,-0.003681672,0.004320158,1899.39,272384,133,458.9795141220093,0.048583984,1.7279596,622,0.4981561303138733
274432,6.5139985,646.8278125100001,-0.0021896826,0.003848906,1894.14,274432,134,462.2677175998688,0.04838867,1.7243944,620,0.4607408046722412
276480,3.6222885,644.98713007,-0.0014968954,0.00204262,1878.08,276480,135,465.5710504055023,0.013476563,1.7221504,606,0.5288892090320587
278528,3.3200755,651.2040677800001,-0.0012432907,0.0021203062,1877.71,278528,136,468.95077991485596,0.017675782,1.7165006,606,0.5970577895641327
280576,6.7136087,658.6433694599999,-0.00021084868,0.0015856022,1868.15,280576,137,472.3296375274658,0.010058594,1.7156916,607,0.44513267278671265
282624,4.381578,664.2458609000001,-0.0026953588,0.0038319118,1868.15,282624,138,475.69963669776917,0.04082031,1.712961,597,0.41741257905960083
284672,6.1242185,662.59613837,-0.003974024,0.0055530104,1842.19,284672,139,479.12625098228455,0.06987305,1.7140467,607,0.4780346751213074
286720,5.1520715,665.2228570799998,-0.003780051,0.0040445225,1824.78,286720,140,482.49877738952637,0.04736328,1.7330844,594,0.617336243391037
288768,4.2047853,671.0225798900001,-0.0035418298,0.0035976854,1824.78,288768,141,485.94314670562744,0.038330078,1.7392604,576,0.4063106179237366
290816,4.23428,676.7564411899999,-0.0025558667,0.0045359847,1824.78,290816,142,489.4987909793854,0.052978516,1.7358582,611,0.3682670593261719
292864,3.956363,681.9210626999999,-0.002711103,0.004055961,1824.78,292864,143,492.84743428230286,0.047607422,1.7309873,614,0.439491331577301
294912,4.0707593,687.4525383499999,2.59217e-05,0.0028672335,1824.78,294912,144,496.18301248550415,0.024658203,1.7175732,603,0.4990532398223877
296960,3.2368152,687.2689451199999,-0.0037743077,0.005437146,1813.37,296960,145,499.5768823623657,0.07299805,1.7193292,607,0.612993061542511
299008,7.183776,695.4064437699999,-5.9870945e-05,0.0014543578,1807.5,299008,146,502.9462594985962,0.009423828,1.7293183,581,0.5082715749740601
301056,6.282202,696.91074392,-0.0005369119,0.002780044,1789.25,301056,147,506.46631932258606,0.028222656,1.7362082,590,0.5701077282428741
303104,4.3174887,702.0509193199999,-0.0036077444,0.004607216,1789.25,303104,148,509.93540930747986,0.058544923,1.7482052,613,0.49412524700164795
305152,4.2160864,706.8690642500001,-0.001661595,0.0040513854,1789.25,305152,149,513.2730331420898,0.04321289,1.7541361,597,0.5029432475566864
307200,4.2934785,711.7019589600001,-0.0043436643,0.0061550653,1789.25,307200,150,516.7005023956299,0.07680664,1.746632,603,0.43870532512664795
309248,5.971628,712.7918045600002,-0.0030022939,0.0048680394,1771.34,309248,151,520.0932769775391,0.061083984,1.7476318,624,0.6445568203926086
311296,10.278336,706.90504842,-0.001279976,0.0025762445,1730.78,311296,152,523.3738157749176,0.0234375,1.7461605,618,0.4816707968711853
313344,9.980857,698.71469625,-0.0014657354,0.002367326,1686.42,313344,153,526.6878616809845,0.021972656,1.7435545,620,0.5072338581085205
315392,7.76278,692.0580702599999,-0.0039827377,0.004428416,1645.42,315392,154,529.9867808818817,0.05288086,1.7501438,613,0.7016843557357788
317440,4.50628,697.02957849,-0.0052790274,0.0047179144,1645.42,317440,155,533.3277859687805,0.055908203,1.7644281,600,0.4750756621360779
319488,4.554255,701.76268593,-0.002308623,0.0033071493,1645.42,319488,156,536.7376434803009,0.03466797,1.7718275,601,0.5193711519241333
321536,5.8752093,706.85039635,-0.0024553356,0.0037145584,1645.42,321536,157,540.14040184021,0.04082031,1.769195,624,0.4561809301376343
323584,2.8925776,705.3478318599998,-0.0024349059,0.0047600996,1633.51,323584,158,543.4178586006165,0.05522461,1.7728466,625,0.7735212445259094
325632,4.829961,709.9199627400001,-0.0046176026,0.005837141,1633.51,325632,159,546.6918609142303,0.072509766,1.7849518,621,0.528069406747818
327680,4.401127,714.5598361,-0.0033183203,0.004959882,1633.51,327680,160,549.988751411438,0.06010742,1.7947567,631,0.5479587018489838
329728,5.4809046,719.38193241,-0.0023444495,0.0036706564,1633.51,329728,161,553.2311563491821,0.038085938,1.7988298,640,0.43946194648742676
331776,5.887664,724.0582258999999,-0.0015312551,0.0031487388,1633.51,331776,162,556.4270753860474,0.034228515,1.7973402,622,0.423833966255188
333824,5.4069724,727.98923464,-0.0017982314,0.004138381,1633.51,333824,163,559.7153301239014,0.046484374,1.7962545,614,0.3305656313896179
335872,9.101867,732.6228193399999,-0.004292837,0.0054546697,1627.67,335872,164,563.0472285747528,0.066552736,1.8041191,604,0.43708664178848267
337920,8.136961,728.0179201099999,-0.0026351383,0.0046751844,1603.24,337920,165,566.4370050430298,0.053466797,1.8026555,607,0.5037079155445099
339968,21.010447,711.2970618400001,-0.0036096976,0.0039631682,1543.94,339968,166,569.8092768192291,0.04482422,1.8075005,612,0.2980072498321533
342016,11.2437525,701.08337428,-0.0033723388,0.003757557,1502.13,342016,167,573.1511917114258,0.03857422,1.8085423,612,0.5477725267410278
344064,10.589687,690.12707596,-0.001988372,0.0032518688,1461.45,344064,168,576.4980750083923,0.034765624,1.7995737,615,0.5892794728279114
346112,12.635472,676.8789172999999,-0.003138002,0.0036284619,1421.04,346112,169,579.8233423233032,0.042138673,1.7924433,615,0.4864286184310913
348160,9.468181,660.4780188400001,-0.0033132355,0.0062579126,1378.92,348160,170,583.1533243656158,0.06928711,1.7996347,606,0.6727025508880615
350208,8.28334,654.4455389899999,-0.0020258166,0.0041311467,1358.18,350208,171,586.5326447486877,0.04609375,1.8004577,613,0.6870547533035278
352256,5.7979693,655.5911839199999,-0.0014432414,0.006251826,1358.18,352256,172,589.8725879192352,0.07602539,1.8035729,589,0.4479747414588928
354304,7.455888,647.94252392,-0.0050167893,0.004129664,1341.22,354304,173,593.345095872879,0.045654297,1.8038757,593,0.6399620771408081
356352,3.0904012,644.96253642,-0.0027588948,0.0047707367,1334.14,356352,174,596.7959954738617,0.053515624,1.7988722,595,0.7853558510541916
358400,7.8951073,641.0264646999999,-0.0013621434,0.0026309397,1322.72,358400,175,600.2378861904144,0.026416015,1.7976348,605,0.6663444340229034
360448,4.595725,637.1297155199999,-0.0009428517,0.0056928694,1313.79,360448,176,603.6212170124054,0.067675784,1.7972885,605,0.5891039967536926
362496,4.049735,636.0667052,-0.0043836213,0.0067358995,1309.29,362496,177,607.0021152496338,0.08564453,1.7989546,618,0.6702532470226288
364544,3.0524092,635.2165655499999,-0.00053493585,0.003850824,1304.95,364544,178,610.3136103153229,0.042822264,1.7919136,614,0.8258384466171265
366592,8.595476,637.16072373,-0.0023115117,0.004845214,1300.51,366592,179,613.6470274925232,0.06289063,1.7845793,612,0.6396585702896118
368640,6.0962768,627.53665828,0.0003214574,0.0030300883,1276.13,368640,180,616.9900739192963,0.033935547,1.7905076,608,0.7932886481285095
370688,7.5645967,634.7603375799999,-0.0025025313,0.005128694,1285.93,370688,181,620.3552768230438,0.05810547,1.8082558,603,0.7316095530986786
372736,11.347425,626.5283318,-0.0040916866,0.0039327093,1265.79,372736,182,623.7507083415985,0.047021486,1.8219204,591,0.6733603477478027
374784,17.878052,603.1629332299999,-0.0031909794,0.0025222,1214.2,374784,183,627.2124652862549,0.028027344,1.8366697,593,0.5205534994602203
376832,11.731104,583.70938653,-0.0014055538,0.0031024476,1173.49,376832,184,630.6649951934814,0.033203125,1.8343071,608,0.68205726146698
378880,11.32833,575.90173715,9.6455085e-05,0.001733358,1156.58,378880,185,634.0294916629791,0.015771484,1.8337332,613,0.6623482704162598
380928,9.313194,563.0192609199999,-0.0024436053,0.0034591903,1128.43,380928,186,637.3698987960815,0.038378906,1.8404148,620,0.7856465727090836
382976,17.500597,558.56637495,-0.0023078439,0.0037018463,1116.41,382976,187,640.6718950271606,0.041992188,1.8460728,608,0.5879330635070801
385024,17.856447,541.64921098,-0.002906559,0.0031364814,1079.18,385024,188,644.0365626811981,0.033154298,1.8417581,612,0.6433141827583313
387072,13.519559,522.2639813200001,-0.002467497,0.0034317516,1037.39,387072,189,647.3789141178131,0.034863282,1.846803,610,0.7191925048828125
389120,18.650597,500.42595172000006,-0.0038378867,0.0040068077,990.41,389120,190,650.735009431839,0.04584961,1.8544747,595,0.6435338854789734
391168,11.262279,476.45180332999996,-0.004315747,0.003179855,938.56,391168,191,654.1758840084076,0.033154298,1.8708725,589,0.7770430445671082
393216,18.443026,458.46849352,-0.0042111175,0.0033221995,900.76,393216,192,657.6496832370758,0.03564453,1.8727,597,0.6006781756877899
395264,18.04654,435.67170783,-0.0025332845,0.0029056736,853.17,395264,193,661.0801134109497,0.028955078,1.8696072,615,0.639134019613266
397312,11.529908,433.8341969700001,-0.0059875706,0.0053339317,847.88,397312,194,664.4069485664368,0.054394532,1.8650396,621,0.7957745641469955
399360,11.572847,432.29984850000005,-0.0031719815,0.0031191818,842.5,399360,195,667.7005019187927,0.033447266,1.8769052,605,0.7962042838335037
