approxkl,n_updates,policy_loss,clipfrac,value_loss,explained_variance,time_elapsed,fps,policy_entropy,serial_timesteps,total_timesteps,ep_len_mean,ep_reward_mean
0.0013171982,18,1.3631751e-05,0.010302735,22.948448,0.7120189666748047,82.57151246070862,414,4.86399,36864,36864,1139.3548387096773,1134.2600411935484
0.003694615,19,0.00013889156,0.04458008,20.141064,0.0017781853675842285,87.51047372817993,408,4.873122,38912,38912,1167.78125,1162.6072247500001
0.004935264,20,-0.0022529457,0.062402345,22.808807,0.7116158902645111,92.52677369117737,401,4.8782268,40960,40960,1160.4411764705883,1155.3037314411765
0.0024591438,21,-0.0010165601,0.023583984,22.633976,0.7310926914215088,97.63411450386047,417,4.8863277,43008,43008,1154.0,1148.8225728055559
0.0029647604,22,-0.0029190693,0.029052734,24.46494,0.8440979421138763,102.54531836509705,389,4.882043,45056,45056,1120.1025641025642,1114.8367213589745
0.0022827014,23,0.00049636717,0.023730468,19.953714,0.006945610046386719,107.80221700668335,403,4.878274,47104,47104,1143.325,1137.831929875
0.0023797133,24,0.00042723384,0.024853516,19.704084,0.028230786323547363,112.8801372051239,404,4.8944345,49152,49152,1165.4146341463415,1159.705285487805
0.005486337,25,-0.0005228635,0.07099609,19.85105,0.023315489292144775,117.94449734687805,391,4.914363,51200,51200,1186.452380952381,1180.5436416190478
0.0038947854,26,-0.002922446,0.044677734,19.484333,0.030091404914855957,123.18482089042664,394,4.931491,53248,53248,1206.5116279069769,1200.3706662325583
0.0022907918,27,-0.0018651774,0.019580077,26.366766,0.8844497054815292,128.37058329582214,353,4.934558,55296,55296,1150.7021276595744,1144.4673947872343
0.0020111613,28,0.00016913781,0.018164063,19.857014,0.013687968254089355,134.16002702713013,399,4.936824,57344,57344,1169.4166666666667,1163.0207383125
0.002068887,29,-9.573885e-06,0.015332031,22.06815,0.7792305201292038,139.28834199905396,370,4.9444413,59392,59392,1164.72,1158.2757365000002
0.0027401312,30,-0.00037283124,0.025732422,24.657215,0.8562626987695694,144.8152153491974,346,4.9442945,61440,61440,1139.6037735849056,1133.2511341132076
0.00095041434,31,0.0006126392,0.0041503906,20.000336,0.009591102600097656,150.73304414749146,403,4.947807,63488,63488,1156.4444444444443,1150.0480638888891
0.0034342867,32,-0.001783781,0.034716796,20.179525,0.009255409240722656,155.81445479393005,415,4.9533124,65536,65536,1172.6727272727273,1166.2937454909093
0.006312047,33,-0.0051966007,0.08432617,22.384602,0.7909722626209259,160.7481279373169,382,4.9551744,67584,67584,1168.5438596491229,1162.2581467017542
0.0040859696,34,-0.0012714459,0.047558594,20.505997,-0.009115338325500488,166.09878492355347,401,4.9606104,69632,69632,1183.7241379310344,1177.3834812068962
0.0038718756,35,-0.0016523863,0.0440918,20.451069,0.0006383061408996582,171.19511127471924,395,4.982114,71680,71680,1198.3898305084747,1191.9894006779657
0.002848019,36,-0.00034046444,0.026123047,22.282967,0.7929136902093887,176.37429857254028,387,4.999469,73728,73728,1193.672131147541,1187.272613901639
0.0026750618,37,-0.0015904043,0.02836914,24.259094,0.8677019625902176,181.65407967567444,372,5.007115,75776,75776,1171.65625,1165.25215796875
0.004558203,38,-0.0026991914,0.055126954,20.336678,-0.006187558174133301,187.14828944206238,419,5.01867,77824,77824,1185.1538461538462,1178.7049807692308
0.0013894263,39,-0.00013027989,0.010058594,20.267933,0.0028968453407287598,192.03327751159668,408,5.0332284,79872,79872,1198.2424242424242,1191.8051796969696
0.0024902148,40,-0.0017410371,0.024023438,20.428507,-0.012989282608032227,197.05030393600464,389,5.0411253,81920,81920,1210.9402985074628,1204.4705009402985
0.0027014536,41,-0.00047475658,0.029443359,20.119545,0.005666851997375488,202.31043219566345,374,5.046311,83968,83968,1223.264705882353,1216.803079882353
0.00097249623,42,-0.00016619916,0.005957031,21.85418,0.7937988489866257,207.77858638763428,390,5.0507154,86016,86016,1218.5,1212.1097202571427
0.0019898606,43,-0.00044804913,0.01689453,20.075708,0.009506702423095703,213.01793432235718,405,5.059832,88064,88064,1230.1971830985915,1223.8206777323942
0.0017066065,44,-5.509327e-05,0.011962891,20.355381,-0.005975842475891113,218.07107067108154,404,5.066459,90112,90112,1241.5694444444443,1235.211615125
0.0037268973,45,-0.0022462024,0.046289064,20.308544,0.004079699516296387,223.13461995124817,412,5.077241,92160,92160,1252.6301369863013,1246.2496149863011
0.002472959,46,-0.0009548549,0.019677734,22.550232,0.7914599031209946,228.09588146209717,398,5.0811,94208,94208,1247.3866666666668,1241.0159110799998
0.003581463,47,-0.0007918532,0.038720705,20.302923,0.0024826526641845703,233.23588252067566,410,5.077922,96256,96256,1257.9342105263158,1251.4952999210525
0.0035025917,48,-0.0023537632,0.039941408,20.254564,0.0016222000122070312,238.22827863693237,395,5.080005,98304,98304,1268.2077922077922,1261.712188181818
0.0018094454,49,-2.0122698e-05,0.015673827,20.030567,0.020585477352142334,243.4109582901001,399,5.081356,100352,100352,1278.2179487179487,1271.6388416923076
0.0015832183,50,-0.00062860455,0.014257813,21.907146,0.7831355482339859,248.53662657737732,385,5.081254,102400,102400,1272.575,1265.9697395750002
0.00125804,51,-0.00088176114,0.008447265,20.243383,0.0013253092765808105,253.84789872169495,400,5.0870314,104448,104448,1282.1604938271605,1275.4945799382717
0.004239143,52,-0.0012769875,0.050634764,20.292736,-0.004188656806945801,258.9600064754486,380,5.099387,106496,106496,1291.5121951219512,1284.8163896219512
0.0015504345,53,0.00021160794,0.012646484,25.332998,0.8915138766169548,264.3451039791107,356,5.1031833,108544,108544,1257.0581395348838,1250.4648461627908
0.0055019897,54,-0.00341097,0.07055664,20.088617,0.0035552382469177246,270.08704662323,417,5.1079335,110592,110592,1266.16091954023,1259.4933871034484
0.004069782,55,-0.0020561214,0.04814453,24.452545,0.7393465936183929,274.9896330833435,379,5.118,112640,112640,1261.3370786516855,1254.584846764045
0.0055966126,56,-0.00040940172,0.07880859,19.83102,0.0161665678024292,280.38136076927185,424,5.12186,114688,114688,1270.088888888889,1263.1761753666667
0.0082174335,57,-0.0033816504,0.114550784,19.709929,0.01966649293899536,285.20858550071716,404,5.1174564,116736,116736,1278.6483516483515,1271.512134835165
0.0040137563,58,-0.0014589082,0.041748047,22.09756,0.744274377822876,290.2735390663147,400,5.117432,118784,118784,1273.6774193548388,1266.1980049892475
0.0016086872,59,-0.0008463057,0.013085937,23.252132,0.8431076854467392,295.38541889190674,375,5.113002,120832,120832,1256.15625,1248.49993978125
0.0036254835,60,-0.0012789549,0.037060548,19.620892,0.017646729946136475,300.8366656303406,389,5.1176176,122880,122880,1264.3298969072166,1256.4664544948455
0.001537105,61,-0.00021784166,0.007714844,19.763613,0.008836865425109863,306.1006441116333,392,5.113403,124928,124928,1272.3367346938776,1264.2906976632655
0.0037527778,62,-0.00037260816,0.039697267,19.420197,0.030565261840820312,311.3230838775635,416,5.1100554,126976,126976,1280.1818181818182,1271.8839674949497
0.0037475612,63,-0.0014393224,0.04511719,25.453032,0.9136093556880951,316.24553751945496,357,5.115999,129024,129024,1208.13,1200.01253199
0.0029950528,64,0.0004458901,0.03173828,19.443851,0.030431091785430908,321.97421860694885,416,5.1111875,131072,131072,1208.13,1199.7993446100002
0.0019545474,65,-0.00021533642,0.01694336,19.92026,0.011019229888916016,326.8958418369293,408,5.1080365,133120,133120,1208.13,1199.7015779700002
0.003614591,66,-0.0010681653,0.038964845,20.049852,0.00874471664428711,331.90683603286743,417,5.1138105,135168,135168,1208.13,1199.6489826000002
0.002937794,67,-0.0016991508,0.026806641,20.337185,-0.008054018020629883,336.81726360321045,410,5.126957,137216,137216,1208.13,1199.61769567
0.0020407264,68,-0.00039385786,0.0125,20.250113,-0.007208347320556641,341.80461502075195,396,5.133397,139264,139264,1228.35,1219.7383270500002
0.001939438,69,-0.0002533175,0.013916016,21.787598,0.26765912771224976,346.9658291339874,407,5.1275907,141312,141312,1228.35,1219.72395179
0.0026695386,70,-0.00019159047,0.026708985,0.104962304,0.9985686140134931,351.99684405326843,404,5.123214,143360,143360,1228.6,1219.95784471
0.0029214537,71,-0.0020104956,0.026904296,20.112383,-0.0001958608627319336,357.0560326576233,415,5.116478,145408,145408,1248.77,1239.99831154
0.0022621946,72,-0.0005470804,0.02084961,19.897781,0.0059223175048828125,361.98277759552,419,5.123904,147456,147456,1248.77,1239.93313472
0.004595478,73,-0.0040827384,0.05678711,20.006922,-0.040122389793395996,366.8641300201416,427,5.131065,149504,149504,1268.88,1259.88042159
0.004637291,74,-0.0022405689,0.057421874,19.805456,0.015986979007720947,371.653160572052,409,5.1369348,151552,151552,1289.05,1279.7552267600001
0.0067829937,75,-0.004860937,0.09082031,19.90804,0.016233325004577637,376.6593768596649,394,5.141385,153600,153600,1309.21,1299.8319604
0.0054587703,76,-0.0029778494,0.07124023,21.706827,0.7894062548875809,381.8562865257263,367,5.1430664,155648,155648,1309.49,1300.09912813
0.0026079603,77,-0.000208027,0.026757812,20.287907,-0.012448787689208984,387.42375087738037,403,5.143792,157696,157696,1329.64,1320.12134656
0.0032373983,78,-0.00085184677,0.038964845,20.291872,-0.012990832328796387,392.50433015823364,407,5.1611385,159744,159744,1349.78,1340.2212618099998
0.0038368306,79,-0.0017575354,0.04033203,22.189901,0.8096577227115631,397.53567695617676,390,5.1775794,161792,161792,1330.03,1320.49888154
0.0030595756,80,-0.0003724264,0.029394532,21.994377,0.8167564123868942,402.77715849876404,383,5.184704,163840,163840,1330.44,1320.85946638
0.002997348,81,-0.0007093733,0.034472656,20.181997,-0.0012451410293579102,408.11700797080994,420,5.188259,165888,165888,1350.6,1340.93027446
0.003800443,82,-0.0016604088,0.04423828,23.254395,0.8873870670795441,412.9855806827545,372,5.193342,167936,167936,1331.23,1321.4434808199999
0.0008559665,83,-0.00139892,0.00859375,23.879274,0.893034316599369,418.49128460884094,370,5.1890755,169984,169984,1332.09,1322.2101407500002
0.0007151417,84,-0.00013509678,0.0030273437,22.077091,0.8114699870347977,424.015545129776,387,5.1827936,172032,172032,1312.39,1302.52585573
0.002010554,85,-0.00034184995,0.014550781,21.38299,0.8115592449903488,429.30428647994995,389,5.179307,174080,174080,1312.77,1302.89344243
0.0016756445,86,-0.00052923325,0.014013672,21.23499,0.8106203079223633,434.562983751297,394,5.177034,176128,176128,1313.14,1303.29993337
0.00278362,87,-0.0010140043,0.02758789,19.959826,0.009044945240020752,439.76013135910034,399,5.185981,178176,178176,1333.16,1323.2337959200001
0.0032027331,88,-0.0020032458,0.03388672,22.837349,0.8171426653862,444.8926570415497,397,5.1949363,180224,180224,1333.57,1323.6441141500004
0.0025039255,89,-0.0002692108,0.02236328,19.4725,0.055233001708984375,450.0424427986145,410,5.204657,182272,182272,1333.57,1323.5760696900002
0.00555132,90,-0.0013620637,0.075732425,20.925213,0.831644132733345,455.0282475948334,398,5.2207766,184320,184320,1313.89,1303.96661903
0.0033766334,91,-0.0010157684,0.039794922,20.004604,0.011825978755950928,460.16999220848083,411,5.2230425,186368,186368,1313.89,1303.99285713
0.0023713573,92,-0.0010298976,0.020947266,20.201488,0.003945291042327881,465.1525011062622,415,5.216546,188416,188416,1333.93,1323.92563414
0.0024172356,93,-0.0007200164,0.01875,22.567688,0.8980436325073242,470.0835258960724,369,5.217624,190464,190464,1334.67,1324.67038295
0.0020014243,94,-0.00051714614,0.018554688,20.117077,-0.0002881288528442383,475.633460521698,411,5.2260485,192512,192512,1334.67,1324.6991532999998
0.0020730589,95,-0.0003555149,0.020898437,20.05291,0.0054171085357666016,480.6055314540863,411,5.237585,194560,194560,1354.61,1344.5876336499998
0.002408408,96,-0.0017209174,0.02080078,19.959639,0.01515650749206543,485.58515977859497,406,5.2306986,196608,196608,1354.61,1344.59012452
0.0018494634,97,-0.0013351275,0.015283203,22.441917,0.8429465889930725,490.6199834346771,379,5.22503,198656,198656,1375.03,1364.91152511
0.005000062,98,-0.0012086136,0.061621092,20.137451,0.0019510984420776367,496.01087379455566,400,5.223941,200704,200704,1375.03,1364.88478875
0.0026016843,99,-0.0017689066,0.025976563,21.61488,0.84259894490242,501.119610786438,347,5.218356,202752,202752,1355.57,1345.35878833
0.0021442536,100,-0.0009012382,0.018164063,20.281473,-0.00640261173248291,507.00773644447327,417,5.2119265,204800,204800,1375.45,1365.1739219100002
0.0031757732,101,-0.0014929546,0.038916014,22.22802,0.8317312449216843,511.91336488723755,378,5.218009,206848,206848,1356.06,1345.7874077499998
0.0010692457,102,-0.00048777933,0.0087890625,21.475117,0.8457227647304535,517.323468208313,381,5.2276516,208896,208896,1356.53,1346.2011285899998
0.006242127,103,-0.0030715629,0.08359375,20.08901,-0.0003088712692260742,522.6985907554626,416,5.2372904,210944,210944,1356.53,1346.1701545100002
0.0011783087,104,-0.00083761587,0.0072265626,21.63266,0.8473809212446213,527.6143138408661,401,5.247623,212992,212992,1377.01,1366.49998464
0.0030178295,105,-0.0023071934,0.032226562,20.07336,0.0016216039657592773,532.7206294536591,410,5.250414,215040,215040,1377.01,1366.50217412
0.002727941,106,-0.00036040586,0.025292968,19.869314,0.01436007022857666,537.7052805423737,420,5.2505636,217088,217088,1377.01,1366.4561853599998
0.0010397992,107,-0.0003194459,0.0005859375,20.106516,0.00012952089309692383,542.579998254776,411,5.24905,219136,219136,1377.01,1366.46121574
0.0025876104,108,-0.0006958456,0.022314453,20.205708,-0.006608128547668457,547.5525004863739,438,5.2455072,221184,221184,1377.01,1366.4509628399996
0.0013700709,109,-0.0009960431,0.013232422,30.06456,0.8826502561569214,552.2254700660706,309,5.2430434,223232,223232,1358.57,1347.8493231700004
0.0015123637,110,-0.006371402,0.013623047,0.38154906,0.9964633120689541,558.8357927799225,381,5.219729,225280,225280,1339.39,1328.6558269500001
0.0017355153,111,-0.0010363862,0.012109375,20.14508,-0.004432201385498047,564.1996238231659,422,5.195026,227328,227328,1339.39,1328.6154514500001
0.00036849707,112,0.0002696696,0.00024414062,20.15567,0.0006585121154785156,569.0520520210266,400,5.1882367,229376,229376,1339.39,1328.63104033
0.0052053053,113,-0.0032120284,0.05996094,19.034845,0.08490103483200073,574.168447971344,426,5.182589,231424,231424,1359.25,1348.45805107
0.0031939368,114,-0.0022306181,0.03642578,20.28102,-0.0061795711517333984,578.9695641994476,421,5.1789885,233472,233472,1359.25,1348.4924464399999
0.0032105271,115,-0.0009872948,0.028173828,20.227367,-0.011986017227172852,583.8251662254333,426,5.1727657,235520,235520,1359.25,1348.49394057
0.0032153714,116,-0.0023866005,0.039794922,20.065083,-0.0025430917739868164,588.6284317970276,411,5.178663,237568,237568,1359.25,1348.5178288299999
0.0034912392,117,-0.001598436,0.032714844,19.948986,0.011890947818756104,593.6093599796295,424,5.1926427,239616,239616,1359.25,1348.4539616399998
0.0037958242,118,0.00068109634,0.04536133,19.901169,0.019462108612060547,598.4352724552155,416,5.197982,241664,241664,1379.18,1368.2586083199997
0.0050823814,119,-0.0017097834,0.06557617,22.998163,0.9003452435135841,603.3584101200104,359,5.1983604,243712,243712,1340.52,1329.65944601
0.0015167587,120,-0.0007031203,0.013330078,20.218168,-0.0063506364822387695,609.0485019683838,428,5.2041464,245760,245760,1360.5,1349.5584413099998
0.002801307,121,-0.0011908498,0.027197266,19.912085,0.019562184810638428,613.831217288971,418,5.2068253,247808,247808,1380.5,1369.4865503699998
0.0016889598,122,-7.66862e-05,0.012792969,20.247375,-0.006113886833190918,618.7196326255798,412,5.2023993,249856,249856,1400.45,1389.41540183
0.001022361,123,0.0002928785,0.0075683594,20.103775,-0.001616358757019043,623.6796510219574,407,5.210273,251904,251904,1400.45,1389.4740563300002
0.005882689,124,-0.0043833437,0.07885742,26.208004,0.9168258979916573,628.7065143585205,321,5.211298,253952,253952,1362.38,1351.84486426
0.002036086,125,-0.0008826189,0.022998046,19.938972,0.008144557476043701,635.0728726387024,414,5.226844,256000,256000,1362.38,1352.19526365
0.0012998269,126,-0.0023807415,0.012304688,22.308994,0.8239719271659851,640.0207135677338,367,5.249577,258048,258048,1363.14,1353.2043368599998
0.0021289825,127,-0.00047269146,0.021386718,19.995735,0.005440175533294678,645.5877084732056,423,5.2634697,260096,260096,1383.17,1373.1090746099999
0.0007912647,128,-3.044739e-05,0.0045898436,21.143051,0.813418060541153,650.4288432598114,394,5.282511,262144,262144,1383.65,1373.7596244499998
0.0012784767,129,-7.272929e-05,0.00913086,20.179272,0.0015546083450317383,655.6170563697815,420,5.2865033,264192,264192,1383.65,1373.90212591
0.0012212244,130,-0.0024804804,0.013085937,23.835875,0.8218260258436203,660.4904065132141,381,5.2779784,266240,266240,1364.42,1355.1625871099995
0.0021535645,131,-0.00056063535,0.022753906,20.214909,-0.007203578948974609,665.8565621376038,429,5.279649,268288,268288,1384.35,1375.0060067099998
0.002244173,132,-0.00027336497,0.022607422,20.2123,-0.0026308298110961914,670.6282901763916,420,5.2807903,270336,270336,1404.32,1394.8641590399995
0.0023626587,133,-0.0006211061,0.020361328,20.153233,-0.00525057315826416,675.4993104934692,420,5.2806435,272384,272384,1424.3,1414.7674483199996
0.0021521554,134,-0.0023124712,0.025,24.066792,0.8826086223125458,680.3685441017151,331,5.2837796,274432,274432,1405.25,1396.0321161000002
0.0049723727,135,-0.002075604,0.064404294,20.193579,-0.004476189613342285,686.546334028244,420,5.2902756,276480,276480,1405.25,1396.01348402
0.0017976183,136,0.0004558092,0.018945312,20.18086,-0.002415180206298828,691.4163904190063,409,5.300784,278528,278528,1405.25,1395.9406201699999
0.0030440246,137,-0.00036395612,0.02841797,20.005072,0.012525677680969238,696.4123842716217,421,5.297478,280576,280576,1405.25,1395.90432712
0.0054915454,138,-0.0037950277,0.07070313,20.174082,-0.0066683292388916016,701.2675158977509,423,5.298028,282624,282624,1405.25,1395.84042422
0.0011112615,139,-0.0007658175,0.008837891,20.071991,0.007525384426116943,706.1076998710632,417,5.3161764,284672,284672,1425.14,1415.5875470300002
0.005986406,140,-0.0039407667,0.07832031,19.959253,0.013930082321166992,711.0187878608704,438,5.315677,286720,286720,1425.14,1415.5958141000003
0.0051516667,141,-0.0023222577,0.06333008,19.804697,0.028612732887268066,715.694657087326,416,5.3191724,288768,288768,1425.14,1415.5770239100002
0.0043222522,142,-0.0041037803,0.052099608,20.272379,-0.004199385643005371,720.6145942211151,414,5.3298745,290816,290816,1425.14,1415.6543845500005
0.0010747861,143,1.5594997e-06,0.006884766,19.93806,0.020795166492462158,725.5572974681854,404,5.3324156,292864,292864,1425.14,1415.7778263500004
0.00095062505,144,-0.00013773351,0.005419922,24.11848,0.7980746626853943,730.6176466941833,397,5.336061,294912,294912,1405.82,1396.47470501
0.0006249076,145,-0.00092580327,0.0048828125,21.224995,0.8207353204488754,735.7642040252686,390,5.3354707,296960,296960,1406.2,1396.8235616199997
0.0010093489,146,-0.0002353477,0.0047851563,20.087633,0.006423830986022949,741.0041089057922,366,5.33936,299008,299008,1406.2,1396.69684096
0.0059805615,147,-0.0037664366,0.07875977,23.161732,0.8139448761940002,746.5915105342865,364,5.3411303,301056,301056,1406.66,1397.11644561
0.0013489423,148,-0.0014897789,0.012792969,24.177763,0.8961362540721893,752.2123327255249,368,5.3567033,303104,303104,1387.49,1377.86543326
0.0012864072,149,-0.0008037839,0.009277344,20.156902,-0.013288617134094238,757.7741301059723,419,5.3728085,305152,305152,1387.49,1377.84759637
0.00083401165,150,-0.000660722,0.0048828125,22.427233,0.8962105289101601,762.6588485240936,362,5.3869615,307200,307200,1388.11,1378.34416003
0.0022736485,151,-0.0007225005,0.023535157,21.129429,0.4351135492324829,768.3169105052948,411,5.3936133,309248,309248,1407.72,1397.8406589700003
0.002063069,152,-0.004067775,0.01845703,0.14604384,0.9984204814536497,773.2982227802277,387,5.3835087,311296,311296,1408.0,1398.1032663000003
0.0002934627,153,0.00019064886,0.0007324219,20.118805,0.0012066960334777832,778.5802056789398,417,5.375488,313344,313344,1408.0,1398.042613
0.0011084073,154,-1.14093855e-05,0.004931641,23.742687,0.8232169896364212,783.4809732437134,363,5.3751907,315392,315392,1408.73,1398.6623104799999
0.0036650146,155,-0.0025841668,0.043310545,20.034487,0.0066405534744262695,789.1114201545715,401,5.3826156,317440,317440,1428.47,1418.3144908899997
0.00072112615,156,-0.0024121432,0.0045898436,27.314535,0.7741357684135437,794.2069880962372,360,5.3855977,319488,319488,1429.19,1418.9259069699997
0.001860423,157,-0.0011047412,0.018408203,24.422672,0.8156175911426544,799.8876836299896,368,5.3802423,321536,321536,1410.04,1399.84268634
0.00045549372,158,-0.00038026134,0.002734375,22.012249,0.8434401750564575,805.4463634490967,388,5.3784018,323584,323584,1410.55,1400.39495628
0.0012863703,159,-0.00066834217,0.0076660155,19.989094,0.0031872987747192383,810.7195348739624,426,5.3707376,325632,325632,1410.55,1400.4017115899999
0.0012106139,160,-0.00037341987,0.006884766,19.925032,0.004970371723175049,815.5210843086243,408,5.362512,327680,327680,1430.23,1420.0364684899998
0.0007401997,161,-0.0012911716,0.0045410157,38.994087,0.8952078223228455,820.5381388664246,304,5.364151,329728,329728,1398.39,1387.93374391
0.0021138412,162,-0.0005064135,0.019238282,20.119114,-0.012775301933288574,827.2734138965607,420,5.3718786,331776,331776,1398.39,1387.91267904
0.0018747343,163,-0.002297227,0.016210938,8.769632,0.9614606201648712,832.1455872058868,377,5.3769293,333824,333824,1375.49,1364.6328207800002
0.0019655086,164,-0.00092787965,0.017919922,19.969385,0.0034784674644470215,837.5777695178986,434,5.380658,335872,335872,1375.49,1364.5531725000003
0.002649439,165,-0.004066935,0.028955078,1.7478497,0.9857779396697879,842.2913732528687,435,5.3837576,337920,337920,1387.75,1376.4658447000004
0.0011357168,166,-0.0019868666,0.011621093,35.559418,0.8613731116056442,846.991369009018,321,5.3885803,339968,339968,1370.46,1359.1478423299998
0.004792027,167,-0.002778812,0.06254883,28.949718,0.8124489635229111,853.3570280075073,365,5.390983,342016,342016,1352.06,1340.7570573799999
0.0023841925,168,-0.0031834294,0.028271485,19.830582,0.018449485301971436,858.956300497055,442,5.3974276,344064,344064,1371.45,1359.94346376
0.004892397,169,-0.0074225394,0.0659668,26.09113,0.8208471089601517,863.5808057785034,337,5.3981137,346112,346112,1372.4,1360.7486649599998
0.0023517122,170,-0.002770431,0.026904296,34.973606,0.8326328545808792,869.656400680542,319,5.39775,348160,348160,1354.63,1342.98925968
0.00053185376,171,-0.0009497513,0.0015136718,20.550219,0.09620469808578491,876.0754954814911,414,5.3852744,350208,350208,1354.63,1342.89748528
0.0026049095,172,-0.0019098353,0.025585938,5.017593,0.9629350751638412,881.0146195888519,372,5.3706264,352256,352256,1336.21,1324.4694783000002
0.0012263852,173,-0.000534301,0.010839844,26.922277,0.8921873643994331,886.5112717151642,317,5.3660235,354304,354304,1299.29,1287.55041372
0.0007151413,174,-0.0001037731,0.0039550783,20.213259,-0.0058286190032958984,892.9606690406799,435,5.372399,356352,356352,1318.41,1306.5452093000001
0.0026066964,175,-0.0016764421,0.028759766,32.214382,0.7414276003837585,897.6596145629883,352,5.3719153,358400,358400,1339.04,1327.03529445
0.0008199158,176,0.0006469405,0.0057128905,19.920534,0.03527253866195679,903.4740226268768,429,5.3786917,360448,360448,1339.04,1326.96200265
0.0018434183,177,-0.003926345,0.019628907,27.534784,0.8102033138275146,908.2426843643188,364,5.3860316,362496,362496,1320.94,1308.53482201
0.0056251828,178,-0.0026023106,0.07128906,19.418175,0.049772441387176514,913.854784488678,450,5.382969,364544,364544,1320.94,1308.34858748
0.0039815586,179,-0.0053659426,0.053466797,36.66975,0.7912985384464264,918.4057810306549,310,5.37383,366592,366592,1305.51,1292.62560572
0.0020660073,180,-0.003118318,0.019189453,38.37719,0.5121785700321198,925.0068440437317,309,5.365654,368640,368640,1305.51,1292.6790272
0.0014538342,181,-0.0023009346,0.012451172,8.040197,0.9485098756849766,931.6231367588043,339,5.3628426,370688,370688,1292.26,1279.247369
0.0025183007,182,-0.002148298,0.02602539,19.794209,0.023514151573181152,937.6508233547211,439,5.3515763,372736,372736,1292.26,1279.17758332
0.0025494362,183,0.00029162754,0.02602539,20.07931,0.002959311008453369,942.3112411499023,428,5.3473506,374784,374784,1311.55,1298.39517854
0.0050509763,184,-0.004732712,0.06987305,75.917366,-0.8412811756134033,947.0951628684998,183,5.3545938,376832,376832,1330.92,1317.7540973300001
0.006281997,185,-0.0050462084,0.078466795,21.004734,0.37931233644485474,958.2268342971802,339,5.3608375,378880,378880,1330.92,1317.5993625899998
0.0014291316,186,-0.002318638,0.013574218,24.271898,0.779557004570961,964.2540774345398,363,5.356739,380928,380928,1312.64,1298.95505336
0.004952292,187,-0.004587672,0.06713867,16.379913,0.26944780349731445,969.8957216739655,440,5.3621416,382976,382976,1312.64,1298.8610790300002
0.0022820183,188,-0.0005092736,0.021826172,19.366146,0.05649101734161377,974.5404818058014,424,5.360491,385024,385024,1312.64,1298.5601560199998
0.0028227612,189,-0.0029521172,0.03100586,60.53485,-0.2077641487121582,979.3658800125122,188,5.359807,387072,387072,1331.91,1317.6789409699998
0.0017995104,190,-0.004552753,0.020410156,24.8774,0.43902039527893066,990.230039358139,296,5.364518,389120,389120,1351.18,1336.5743979399997
