#{"t_start": 1747909694.7039268, "env_id": null}
r,l,t
1113.61489,2049,5.117135
545.977252,1025,7.057638
1132.435289,2049,11.193559
391.208818,766,12.573381
1157.920894,2049,16.749098
1296.362286,2049,20.969142
1081.875351,1953,24.957425
924.964056,1664,28.507147
784.942658,1385,31.545943
1171.397349,2049,35.638113
912.561167,1642,38.92614
1269.0836,2049,43.169537
910.634645,1558,46.23771
34.93983,98,46.392401
86.629366,211,47.112433
1321.272316,2049,51.473
37.576338,105,51.645462
412.263243,712,53.206534
1343.919103,2049,57.369273
1093.002053,2049,61.486554
416.106621,762,62.927903
1311.464746,2049,67.245449
1427.509207,2049,71.713325
1301.872496,2049,76.094846
1056.632383,2049,80.234391
1193.104647,2049,84.657728
1381.555589,2049,89.053122
925.046491,2049,93.073267
1073.578277,2049,97.287623
1188.708868,2049,101.641355
1337.222089,2049,105.924808
1494.316398,2049,110.524078
1336.488665,2049,114.861195
1415.050424,2049,119.248189
1361.954446,2049,123.603123
1324.229195,2049,127.942362
1405.834397,2049,132.419319
1383.00994,2049,136.657486
1451.153078,2049,141.017663
1364.639644,2049,145.338788
948.397145,1471,148.521499
592.774521,966,150.630911
1649.243373,2049,155.274955
1455.624229,2049,159.696255
1192.295284,1857,163.2957
1597.848951,2049,167.765407
1516.792,2049,172.287772
579.965999,936,174.487668
1338.140376,2049,178.884512
1397.580903,2049,183.266755
964.461785,1532,186.587297
552.319544,875,188.381525
1537.889629,2049,192.826545
212.424931,467,193.647108
358.662328,641,195.169028
1358.351596,2049,199.599036
1651.160786,2049,204.098641
1478.10272,2049,208.553321
1293.878937,2049,213.094028
1464.579462,2049,217.516987
1432.515172,2049,221.945738
505.594258,634,223.372851
1543.757433,2049,227.877644
63.871093,164,228.178431
1322.505566,2049,232.492277
473.742087,696,233.881263
1761.296933,2049,238.633634
1431.550396,2049,243.212723
96.304693,207,243.550408
1543.565704,2049,248.063463
760.613516,1031,250.454515
1580.220058,2049,254.964725
1539.094644,2049,259.285282
1382.728386,2049,263.729162
1750.320067,2049,268.399975
1442.564601,2049,272.783499
668.47906,891,274.527233
1831.603811,2049,279.250791
420.841751,515,280.702775
794.890679,1108,282.948146
1460.650148,2049,287.338021
1668.729596,2049,291.823287
403.725173,842,293.669487
348.982665,445,294.501618
1511.651386,2049,299.015465
1503.637013,2049,303.350107
116.940416,199,303.677064
1606.79794,2049,308.076287
532.078069,633,309.466648
841.286822,1181,312.05923
1619.563286,2049,316.540702
1272.649102,2049,320.86083
1384.932256,1817,325.034519
1425.821055,2049,329.290896
1244.893197,1699,332.720561
1453.249194,1605,336.731378
1631.183925,2049,341.31854
559.141066,668,342.988759
1458.109492,1847,347.153276
781.664187,927,349.248905
1357.423168,2049,353.655602
1495.641137,2049,358.078172
969.090433,1342,361.003771
1410.461787,2049,365.539294
1722.647925,2049,370.23339
109.8241,189,370.649149
1255.408076,1572,373.722102
691.808956,801,375.769675
375.469553,465,376.794731
1432.35603,2049,381.099322
75.519931,188,381.480506
1518.946524,2049,385.804141
1750.796404,2049,390.439698
1153.272213,1548,393.968382
1304.069401,1668,397.768256
430.057161,559,398.863583
760.491139,965,401.102557
165.597767,405,402.132701
1583.36088,2049,406.558355
1607.647552,2049,411.008073
1671.701614,2049,415.511875
1350.583686,2049,419.827639
1421.015186,2049,424.123846
37.897192,103,424.299674
1353.708612,1716,428.147762
1564.215957,2049,432.57101
1448.402565,2049,436.993578
942.864846,1288,439.73139
1740.345466,2049,444.412018
1640.426871,2049,448.958621
449.918278,715,450.576106
91.818552,191,450.955381
40.955977,107,451.15734
72.249446,182,451.498777
930.088675,1079,453.96689
125.026321,286,454.493544
99.147578,206,455.223796
1587.982614,1827,459.144049
381.570143,550,460.566
1621.883391,2049,465.063843
296.356708,529,465.996932
98.81137,213,466.460872
