approxkl,n_updates,policy_loss,clipfrac,value_loss,explained_variance,time_elapsed,fps,policy_entropy,serial_timesteps,total_timesteps,ep_len_mean,ep_reward_mean
0.0025704387,17,-0.0019780728,0.022949219,17.571949,0.001073002815246582,75.28845858573914,431,6.2812786,34816,34816,2049.0,2039.6811435
0.0028764526,18,-0.00073705846,0.02841797,17.932362,-0.0005782842636108398,80.03748345375061,428,6.272149,36864,36864,2049.0,2039.739274
0.0052141743,19,-0.0037316482,0.0671875,18.209446,-0.0009725093841552734,84.81984782218933,467,6.263319,38912,38912,2049.0,2039.746677722222
0.0010891182,20,-0.00050191325,0.008251953,18.344326,-0.0009881258010864258,89.19644665718079,458,6.260085,40960,40960,2049.0,2039.747416
0.007278987,21,-0.0073150857,0.09038086,18.550793,0.0011729598045349121,93.66384863853455,448,6.2505426,43008,43008,2049.0,2039.5513745
0.0053236643,22,-0.0027908988,0.0659668,18.69944,0.004449069499969482,98.22807288169861,458,6.2327814,45056,45056,2049.0,2039.5028176190476
0.007899173,23,-0.006639494,0.10273437,18.950012,-0.0013387203216552734,102.69581818580627,458,6.2149205,47104,47104,2049.0,2039.4353205909092
0.005612019,24,-0.0037148297,0.07104492,19.025959,0.0020114779472351074,107.16771388053894,436,6.2046824,49152,49152,2049.0,2039.279492782609
0.0044279313,25,-0.001296854,0.049707033,19.066679,-0.0006691217422485352,111.86091136932373,445,6.194537,51200,51200,2049.0,2038.937761708333
0.002671147,26,-0.0009938041,0.027783204,19.029377,0.003945767879486084,116.4764518737793,455,6.17916,53248,53248,2049.0,2038.5062093599997
0.0016501045,27,-0.00011852322,0.013916016,18.995083,0.007731378078460693,120.96983075141907,436,6.1675234,55296,55296,2049.0,2037.9620680384612
0.0023240838,28,-0.0022629364,0.019335937,19.154408,0.009044826030731201,125.66585731506348,452,6.159775,57344,57344,2049.0,2037.4047078518515
0.0063101677,29,-0.0047717616,0.081933595,19.03557,0.012811839580535889,130.1896529197693,432,6.149221,59392,59392,2049.0,2036.8874671785711
0.006801645,30,-0.002623092,0.083300784,19.144772,0.01928025484085083,134.920184135437,445,6.1292763,61440,61440,2049.0,2036.2895312068963
0.006848924,31,-0.0020500899,0.08935547,19.351347,0.016444623470306396,139.5191740989685,442,6.1133895,63488,63488,2049.0,2035.9620845666664
0.008306103,32,-0.002638445,0.11225586,19.427326,0.015944600105285645,144.1443386077881,470,6.1052365,65536,65536,2049.0,2035.736650064516
0.0057928464,33,-0.0011273319,0.07094727,19.576786,0.023066818714141846,148.4945423603058,437,6.095202,67584,67584,2049.0,2035.514446125
0.008096955,34,-0.006364728,0.11635742,19.846014,0.008688747882843018,153.17156624794006,458,6.0817432,69632,69632,2049.0,2035.4376396060604
0.0026123847,35,-0.0012143002,0.026708985,20.003132,0.001225113868713379,157.64342188835144,462,6.0815973,71680,71680,2049.0,2035.380167882353
0.0018127526,36,0.0009546418,0.017138671,19.955816,0.015318810939788818,162.06822633743286,425,6.0931973,73728,73728,2049.0,2035.413268485714
0.0031180007,37,-0.0019216631,0.030371094,19.981386,0.00526052713394165,166.87906551361084,442,6.0966654,75776,75776,2049.0,2035.491476944444
0.0050472,38,-0.003361383,0.06557617,20.000612,0.015523314476013184,171.51188731193542,437,6.0968738,77824,77824,2049.0,2035.497254594594
0.0015630558,39,-0.0001435011,0.009521484,20.197033,-0.01207876205444336,176.19661378860474,445,6.1035757,79872,79872,2049.0,2035.6012517368417
0.005599432,40,-0.0036146082,0.07451172,19.79489,0.014813661575317383,180.79482293128967,404,6.107568,81920,81920,2049.0,2035.6179521025635
0.006150855,41,-0.0008452906,0.07724609,19.830765,0.007998645305633545,185.85459423065186,431,6.1175156,83968,83968,2049.0,2035.603250125
0.0027006983,42,-0.00095313694,0.027685547,19.87121,0.021475136280059814,190.5979597568512,433,6.1077127,86016,86016,2049.0,2035.5715171951222
0.0017850312,43,-0.0007040142,0.015136719,20.063536,0.001332998275756836,195.3220624923706,454,6.1055613,88064,88064,2049.0,2035.6112552857144
0.0028281268,44,0.0005956049,0.027880859,19.869701,0.015356481075286865,199.8309497833252,463,6.113309,90112,90112,2049.0,2035.623859511628
0.0017159978,45,-0.00026613678,0.011962891,20.05438,-0.0026799440383911133,204.24584937095642,440,6.113895,92160,92160,2049.0,2035.6625304090912
0.004953321,46,-0.0024762219,0.05986328,19.998758,-0.006296038627624512,208.9009141921997,454,6.107293,94208,94208,2049.0,2035.6741542444447
0.004392741,47,-0.0018393735,0.052001953,19.777735,0.013124227523803711,213.40991520881653,429,6.1035886,96256,96256,2049.0,2035.6980545652177
0.006733379,48,-0.0026090294,0.088330075,19.927341,0.010100185871124268,218.18263411521912,447,6.1126947,98304,98304,2049.0,2035.7525087659578
0.0068570683,49,-0.002665942,0.088085935,20.034863,0.00806736946105957,222.7597680091858,448,6.1089077,100352,100352,2049.0,2035.8271158333334
0.0057367724,50,-0.0046323473,0.07675781,20.008015,0.008018195629119873,227.32889413833618,453,6.108432,102400,102400,2049.0,2035.930360857143
0.005881136,51,-0.0015242891,0.07163086,20.202112,0.006039738655090332,231.84373211860657,431,6.1061664,104448,104448,2049.0,2036.03525064
0.0058492804,52,-0.0012451948,0.07724609,20.238722,0.0038958191871643066,236.5934202671051,456,6.10567,106496,106496,2049.0,2036.2044752549018
0.0073390366,53,-0.0048037115,0.09321289,20.029423,0.017760157585144043,241.08260774612427,467,6.099282,108544,108544,2049.0,2036.3706009230768
0.009986682,54,-0.0054743425,0.13842773,20.005173,0.03213310241699219,245.46115040779114,436,6.0999746,110592,110592,2049.0,2036.5440200377357
0.0055866083,55,-0.0022290049,0.07128906,20.38577,0.00953131914138794,250.15438508987427,440,6.1164904,112640,112640,2049.0,2036.7131510185184
0.0036749453,56,0.00016057488,0.04008789,20.320854,0.022416114807128906,254.79938983917236,474,6.119869,114688,114688,2049.0,2036.8670865636363
0.0038508163,57,-0.0008629045,0.045898438,20.430752,0.006387650966644287,259.11672353744507,456,6.1222672,116736,116736,2049.0,2036.9860137857142
0.004855608,58,-0.00012570339,0.05683594,20.303646,0.004326224327087402,263.59889101982117,426,6.125768,118784,118784,2049.0,2037.1106173333333
0.00434338,59,-0.0025361362,0.046923827,20.171724,0.01828235387802124,268.40154480934143,430,6.133546,120832,120832,2049.0,2037.251454672414
0.0038304087,60,-0.00270919,0.043359376,20.374601,-0.0039588212966918945,273.15884733200073,417,6.141362,122880,122880,2049.0,2037.369690745763
0.0041115503,61,-0.0011233131,0.04482422,20.32889,-0.007707118988037109,278.0652961730957,437,6.1522393,124928,124928,2049.0,2037.4904461833335
0.0032812953,62,-0.0009323282,0.031835936,20.335262,-0.0057370662689208984,282.7461702823639,412,6.1486087,126976,126976,2049.0,2037.6187086885247
0.0022646717,63,0.0007304364,0.023291016,20.249142,-0.0008200407028198242,287.7106246948242,409,6.1479497,129024,129024,2049.0,2037.7383502741939
0.00435086,64,-0.0024416947,0.050585937,20.097889,0.0013310909271240234,292.70782470703125,421,6.1570272,131072,131072,2049.0,2037.8435744444448
0.0029876106,65,-0.0008614998,0.025878906,20.131973,-0.001809835433959961,297.5697193145752,385,6.155923,133120,133120,2049.0,2037.960745125
0.003123772,66,-0.0010806468,0.03300781,20.157417,-0.0005372762680053711,302.8855183124542,417,6.158941,135168,135168,2049.0,2038.0624589076924
0.0024744237,67,-0.0005719708,0.024951171,20.063677,-0.002699732780456543,307.7867012023926,416,6.168728,137216,137216,2049.0,2038.1221289848486
0.004566337,68,-0.0005386014,0.04941406,20.00254,-0.0010396242141723633,312.70371437072754,469,6.1759562,139264,139264,2049.0,2038.1887471343287
0.0032276097,69,-0.0020495201,0.029199218,19.894764,0.0019674301147460938,317.06229758262634,427,6.173003,141312,141312,2049.0,2038.2648723529414
0.007603994,70,-0.0011805964,0.10317383,19.927149,-0.00048720836639404297,321.8501079082489,443,6.157003,143360,143360,2049.0,2038.35486568116
0.0042922525,71,-0.000677853,0.049951173,19.874332,0.007700741291046143,326.46407413482666,433,6.150284,145408,145408,2049.0,2038.4420460714289
0.0036696314,72,-0.00220252,0.042675782,20.06473,-0.008558511734008789,331.1913163661957,431,6.170962,147456,147456,2049.0,2038.5559240704226
0.0031421972,73,-0.00072139315,0.033154298,19.989037,0.0007522106170654297,335.9361448287964,435,6.1982865,149504,149504,2049.0,2038.6630425555559
0.0028061369,74,-0.0001274175,0.02734375,19.959187,0.0030579566955566406,340.63843274116516,455,6.200384,151552,151552,2049.0,2038.7669290547947
0.003052198,75,-0.0021548835,0.027148437,25.23779,0.6166470944881439,345.13382720947266,393,6.189566,153600,153600,2023.72,2013.6001358133333
0.0044695185,76,-0.002376841,0.055126954,19.905056,0.0008507370948791504,350.34580183029175,447,6.1904573,155648,155648,2024.0526315789473,2014.0364958157895
0.0020932497,77,-0.0005850426,0.016064454,19.909878,-0.006900906562805176,354.9251034259796,427,6.1951365,157696,157696,2024.3766233766235,2014.441944038961
0.0044313786,78,-0.00011645383,0.054003906,19.920918,-0.00091552734375,359.71974515914917,436,6.188651,159744,159744,2024.6923076923076,2014.844076269231
0.003174771,79,-0.00055052136,0.036328126,19.84648,-0.006319522857666016,364.40847730636597,448,6.1763797,161792,161792,2025.0,2015.2386961392406
0.004335458,80,-0.0028097748,0.050927736,19.509876,0.01505279541015625,368.97318029403687,429,6.1606264,163840,163840,2025.3,2015.5720169125002
0.0035380176,81,-0.0019502969,0.040380858,19.771801,0.0029047131538391113,373.7390613555908,446,6.1566753,165888,165888,2025.5925925925926,2015.9295117530867
0.0026223385,82,-0.0014498944,0.02709961,19.587902,0.007792532444000244,378.33036160469055,439,6.160052,167936,167936,2025.878048780488,2016.2583234756098
0.0016868248,83,-0.0001263319,0.0171875,19.462824,0.029976487159729004,382.99391055107117,423,6.163909,169984,169984,2026.1566265060242,2016.5688111445784
0.0005633274,84,0.00038988987,0.0018554687,20.105892,-0.002880573272705078,387.8275873661041,441,6.1641273,172032,172032,2026.4285714285713,2016.8913127500002
0.0010637509,85,0.0006330993,0.00859375,19.870773,-0.0069463253021240234,392.4630460739136,455,6.168195,174080,174080,2026.6941176470589,2017.2035554941178
0.0039174454,86,-0.0015293241,0.043066405,19.928944,0.009551405906677246,396.9637453556061,425,6.168641,176128,176128,2026.953488372093,2017.5069957093026
0.002788641,87,-0.0018175378,0.03046875,20.18529,-0.0026865005493164062,401.7805471420288,437,6.1659675,178176,178176,2027.2068965517242,2017.8388065057475
0.0019544745,88,-0.0009873483,0.01875,19.747858,0.02459251880645752,406.46130871772766,424,6.1727476,180224,180224,2027.4545454545455,2018.1486712613637
0.00054990017,89,0.0002809894,0.0017578125,19.95174,0.011546909809112549,411.2863652706146,439,6.172408,182272,182272,2027.6966292134832,2018.4464523146066
0.0010623501,90,0.00024287382,0.008398438,20.25309,-0.001589059829711914,415.94517183303833,452,6.1761208,184320,184320,2027.9333333333334,2018.7489015555557
0.0010505163,91,4.6965026e-05,0.006591797,20.387459,-0.030931591987609863,420.46774101257324,438,6.175225,186368,186368,2028.1648351648353,2019.042378967033
0.0003760417,92,-3.442529e-06,0.0010742188,19.963835,0.011176645755767822,425.1353032588959,433,6.172416,188416,188416,2028.391304347826,2019.3292394347827
0.0029249839,93,-0.001923891,0.03769531,19.681538,0.028255343437194824,429.85801672935486,422,6.1806884,190464,190464,2028.6129032258063,2019.5980343225806
0.0030835182,94,-0.0019466337,0.039111327,19.83352,0.03038579225540161,434.7087481021881,418,6.1847925,192512,192512,2028.8297872340424,2019.8604091702127
0.0014604533,95,-0.00022185156,0.0145019535,20.281528,-0.028376460075378418,439.600891828537,414,6.1946306,194560,194560,2029.042105263158,2020.1170856210526
0.0022327763,96,-0.00047658742,0.026611328,19.849852,-0.016440153121948242,444.5453317165375,426,6.1971464,196608,196608,2029.25,2020.3286744062498
0.005908346,97,-0.0030968282,0.07138672,19.876112,-0.0059320926666259766,449.3463761806488,452,6.195159,198656,198656,2029.4536082474226,2020.5440229690719
0.0016147265,98,-0.0012817656,0.013085937,19.883333,-0.008124947547912598,453.87761521339417,457,6.1970205,200704,200704,2029.6530612244899,2020.7725456734693
0.0036732524,99,-0.0013830839,0.048291016,19.774767,0.008590638637542725,458.351731300354,437,6.193723,202752,202752,2029.8484848484848,2021.0149439696968
0.0023448425,100,-0.0010017436,0.029101562,19.860172,-0.014793038368225098,463.03447246551514,444,6.206676,204800,204800,2030.04,2021.2612904499997
0.004494067,101,-0.002994672,0.046142578,20.21532,-0.03697466850280762,467.6416745185852,429,6.2143984,206848,206848,2030.04,2021.43489743
0.0019519391,102,-5.0551258e-05,0.01977539,19.96692,0.005451619625091553,472.4064373970032,437,6.214513,208896,208896,2030.04,2021.4885061
0.001698471,103,-0.0003544942,0.019482423,19.699024,0.02317267656326294,477.0861337184906,441,6.2127037,210944,210944,2030.04,2021.4930898900002
0.0022492956,104,-0.00022224899,0.026757812,19.981375,0.00039970874786376953,481.72072982788086,417,6.2121387,212992,212992,2030.04,2021.50553853
0.00091119437,105,0.0002534892,0.0078125,20.045689,-0.009192466735839844,486.62480449676514,430,6.206888,215040,215040,2030.04,2021.5454623900002
0.0017662996,106,7.0217066e-06,0.015185547,19.806019,0.0148087739944458,491.379909992218,435,6.1966524,217088,217088,2030.04,2021.5958852800002
0.004187301,107,-0.0020371904,0.047949217,20.445913,-0.008620619773864746,496.07793140411377,442,6.1910996,219136,219136,2030.04,2021.6320098699998
0.0043663355,108,-0.0012583344,0.053759765,20.375055,-0.004601240158081055,500.7103955745697,432,6.1891923,221184,221184,2030.04,2021.67115951
0.0023717114,109,-0.0003950338,0.024902344,20.328354,-0.006551504135131836,505.4498727321625,423,6.1977262,223232,223232,2030.04,2021.6834637099998
0.0046792952,110,-0.004012107,0.059326172,20.250153,-0.004777431488037109,510.2819311618805,456,6.2081976,225280,225280,2030.04,2021.66791137
0.0019081279,111,-0.00046023377,0.019921875,20.198309,-0.0034514665603637695,514.7670459747314,440,6.2256556,227328,227328,2030.04,2021.68203166
0.0025495046,112,-0.0011684538,0.026757812,19.85027,0.021484017372131348,519.4168770313263,452,6.2293477,229376,229376,2030.04,2021.6209493400002
0.0026095752,113,-0.0010615468,0.02631836,19.730015,0.02095818519592285,523.941859960556,467,6.227916,231424,231424,2030.04,2021.50031143
0.0017804985,114,-0.00053737365,0.0171875,20.005247,-0.013525962829589844,528.3197684288025,431,6.236594,233472,233472,2030.04,2021.4014654599998
0.0011559788,115,-9.988462e-05,0.010351563,19.842413,0.011859476566314697,533.0702760219574,431,6.253127,235520,235520,2030.04,2021.25450521
0.0014988959,116,-0.00016882914,0.012646484,19.991018,-0.004922628402709961,537.8200218677521,452,6.259377,237568,237568,2030.04,2021.1529800299995
0.0034953628,117,-0.0011008829,0.03984375,19.341166,0.054315388202667236,542.3441071510315,434,6.2599177,239616,239616,2030.04,2021.0444325199999
0.0024835332,118,-0.0014669248,0.021386718,20.044918,0.001986682415008545,547.0618689060211,435,6.2624445,241664,241664,2030.04,2021.003576
0.00040877896,119,0.00030859973,0.0006347656,19.984499,0.005481541156768799,551.7635223865509,467,6.2618866,243712,243712,2030.04,2020.96725901
0.0024878897,120,-0.002894316,0.029052734,19.905615,-0.0026928186416625977,556.1444551944733,462,6.2704573,245760,245760,2030.04,2020.9736802400002
0.0018235598,121,-0.0012610566,0.015966797,19.745628,0.01710611581802368,560.5719707012177,418,6.2856836,247808,247808,2030.04,2020.9050884399999
0.0033078236,122,-0.0015570342,0.032470703,19.626331,-0.0025763511657714844,565.4695310592651,438,6.2928658,249856,249856,2030.04,2020.86431139
0.00296,123,-0.0030397489,0.030371094,19.43138,0.021237194538116455,570.1409599781036,448,6.2920656,251904,251904,2030.04,2020.77198346
0.0021860008,124,3.2334005e-06,0.019042969,19.243656,0.0403822660446167,574.7111051082611,438,6.2928452,253952,253952,2030.04,2020.7295715299997
0.0029504192,125,-0.0007519375,0.029052734,19.974663,0.00577467679977417,579.3768770694733,445,6.2914257,256000,256000,2030.04,2020.73938188
0.001988382,126,7.2356364e-05,0.019140625,19.661758,0.024290025234222412,583.9758765697479,434,6.2964473,258048,258048,2030.04,2020.84780375
0.0011365709,127,0.00060251664,0.0071777343,19.633572,0.019016921520233154,588.6846923828125,420,6.3019705,260096,260096,2030.04,2020.94487347
0.0004128158,128,0.0004871089,0.0005859375,20.054482,-0.006870627403259277,593.5571897029877,443,6.30141,262144,262144,2030.04,2021.0317450600005
0.002883894,129,-0.000692257,0.035546876,20.105795,-0.007140994071960449,598.1715202331543,430,6.295652,264192,264192,2030.04,2021.18139332
0.0015239768,130,0.00016082471,0.014404297,19.779099,0.01959407329559326,602.9295346736908,437,6.3058844,266240,266240,2030.04,2021.2776676000003
0.00060881936,131,0.00025440272,0.0022460937,19.723103,0.02646315097808838,607.6129612922668,411,6.3165984,268288,268288,2030.04,2021.37186324
0.0015235005,132,-0.0007629905,0.015771484,19.813246,0.029677927494049072,612.5925600528717,425,6.3292494,270336,270336,2030.04,2021.4745726700003
0.0004835928,133,-4.6367895e-05,0.0024902343,20.007788,-0.00682377815246582,617.4068148136139,437,6.334076,272384,272384,2030.04,2021.5618702700003
0.0026385018,134,-0.0007497774,0.031542968,19.99753,-0.010101556777954102,622.0915977954865,411,6.3388753,274432,274432,2030.04,2021.5934306899999
0.001254034,135,-0.0007226919,0.0087890625,19.94228,-0.00010192394256591797,627.0629689693451,444,6.348756,276480,276480,2030.04,2021.5940126300002
0.0011264473,136,-0.00047226102,0.008740234,19.831583,0.0023009777069091797,631.6721830368042,421,6.3531146,278528,278528,2030.04,2021.60352158
0.0011753549,137,-0.00018804878,0.009912109,19.91337,-0.0028519630432128906,636.5347759723663,410,6.356179,280576,280576,2030.04,2021.62809768
0.0011575136,138,0.00010479634,0.008496094,19.74654,0.011048853397369385,641.5287075042725,406,6.3632174,282624,282624,2030.04,2021.64970491
0.0007328324,139,0.00039240398,0.004931641,19.997509,-0.006436824798583984,646.5635585784912,434,6.3848944,284672,284672,2030.04,2021.7048788600005
0.0017520183,140,-0.0005142916,0.018798828,19.971933,-0.012492537498474121,651.2789516448975,433,6.3813767,286720,286720,2030.04,2021.75296965
0.001628709,141,0.00052398344,0.0125488285,19.85037,0.0032482147216796875,656.0069880485535,426,6.380449,288768,288768,2030.04,2021.79709833
0.0019579541,142,-0.0012435538,0.018066406,19.761194,0.00722736120223999,660.8044528961182,385,6.386039,290816,290816,2030.04,2021.8211939599998
0.0031970113,143,-0.0016278153,0.039990235,20.104612,-0.014485955238342285,666.1130759716034,397,6.3859835,292864,292864,2030.04,2021.85824854
0.0011814442,144,-0.0018654416,0.009375,20.01322,-0.0016775131225585938,671.2704844474792,407,6.400164,294912,294912,2030.04,2021.92794521
0.0036459763,145,-0.002676888,0.046679687,19.938915,0.005517065525054932,676.293630361557,421,6.398386,296960,296960,2030.04,2022.00477348
0.0031885952,146,-0.0019670967,0.043115236,20.145283,-9.620189666748047e-05,681.1537578105927,415,6.3942285,299008,299008,2030.04,2022.0943814900002
0.0031734873,147,-0.0029128233,0.04169922,19.987127,0.006470322608947754,686.0886001586914,404,6.39762,301056,301056,2030.04,2022.13484296
0.0019999938,148,-0.0002858194,0.019580077,19.9593,-0.003636002540588379,691.1516892910004,413,6.40875,303104,303104,2030.04,2022.1335349200003
0.0015226146,149,-0.00028426733,0.014111328,19.730564,0.01294785737991333,696.1070330142975,425,6.420591,305152,305152,2030.04,2022.0922687900002
0.0008103056,150,-0.00043207314,0.004296875,19.752003,0.021354377269744873,700.9212121963501,433,6.4268064,307200,307200,2030.04,2022.06124886
0.00070309895,151,-0.0003942713,0.0022949218,20.061123,-0.004789829254150391,705.6476559638977,427,6.437644,309248,309248,2030.04,2022.01616602
0.003045998,152,-0.0016170072,0.035742186,19.82926,0.018644094467163086,710.4421570301056,436,6.4459,311296,311296,2030.04,2021.9397039099997
0.0019516038,153,-0.0005423458,0.019091796,20.374891,-0.02517247200012207,715.1337494850159,428,6.4607725,313344,313344,2030.04,2021.8871453799998
0.0018988674,154,-0.0009516526,0.01694336,20.146,0.006098330020904541,719.9166858196259,414,6.4775887,315392,315392,2030.04,2021.8473690299998
0.002269048,155,-0.0032150992,0.023779297,20.372486,-0.016219139099121094,724.8572506904602,424,6.5002127,317440,317440,2030.04,2021.81234671
0.0028392808,156,-0.00093239045,0.033447266,19.882877,0.009419620037078857,729.6857461929321,414,6.513893,319488,319488,2030.04,2021.7741889899999
0.0049042953,157,-0.0035228748,0.06381836,20.031616,0.01530545949935913,734.6296691894531,428,6.514447,321536,321536,2030.04,2021.7291970899998
0.0015335211,158,5.083077e-05,0.015722657,20.103909,0.014136731624603271,739.4096417427063,424,6.51954,323584,323584,2030.04,2021.70474417
0.0024034097,159,-0.00083473336,0.027734375,20.256992,0.010978341102600098,744.2308747768402,408,6.528614,325632,325632,2030.04,2021.66727721
0.0020705382,160,-0.0003670515,0.023388673,20.487812,-0.011044502258300781,749.248886346817,404,6.535669,327680,327680,2030.04,2021.6412601499997
0.001762532,161,-0.00081887876,0.019091796,20.31109,0.004979610443115234,754.3108563423157,416,6.536563,329728,329728,2030.04,2021.5979877399993
0.003236135,162,-0.0015484204,0.039697267,20.427938,-0.009667396545410156,759.2275846004486,431,6.536044,331776,331776,2030.04,2021.55148825
0.0014304599,163,-0.0010650902,0.012939453,20.25869,0.0020939111709594727,763.9696898460388,432,6.5388236,333824,333824,2030.04,2021.4699169699995
0.0024682188,164,-0.0006423817,0.026953125,20.231188,-0.005954861640930176,768.7085165977478,438,6.5460343,335872,335872,2030.04,2021.3126291799997
0.0020187034,165,-0.0011395605,0.023046875,20.282022,-0.007193446159362793,773.3749070167542,432,6.562445,337920,337920,2030.04,2021.1660466599994
0.0037208651,166,-0.0024729117,0.045703124,20.220251,-0.0029059648513793945,778.1138143539429,445,6.56827,339968,339968,2030.04,2021.0893301599997
0.0018549971,167,-0.00046388348,0.01665039,20.09599,0.003628849983215332,782.7124800682068,429,6.5710588,342016,342016,2030.04,2021.0503585199995
0.0011352354,168,-0.0007535999,0.01040039,20.876513,0.8327324986457825,787.4865283966064,411,6.57916,344064,344064,2015.79,2006.6744132599995
0.0009464207,169,-0.0008628319,0.0076660155,20.584297,-0.0430757999420166,792.4651212692261,405,6.586652,346112,346112,2015.79,2006.5919177699998
0.0021925296,170,-0.0011864875,0.024609376,20.103546,0.0032668709754943848,797.5108125209808,414,6.584754,348160,348160,2015.79,2006.4416199999996
0.001214077,171,-0.0018804232,0.011083985,20.832718,0.8149596899747849,802.4512708187103,421,6.5976043,350208,350208,2015.79,2006.3321442099998
0.001146381,172,-0.002227552,0.010693359,0.6774077,0.9936199295334518,807.3077745437622,442,6.6112113,352256,352256,1991.35,1981.56724304
0.0006480992,173,-1.1421967e-05,0.00390625,20.196402,-0.0030716657638549805,811.9321768283844,432,6.6143923,354304,354304,2010.31,2000.48191746
0.00029796298,174,-1.3601326e-05,0.001171875,20.281776,-0.011288881301879883,816.6659390926361,429,6.6200266,356352,356352,2010.31,2000.36253088
0.00065978797,175,-0.0008202366,0.0043945312,2.2219431,0.9684630706906319,821.4318788051605,437,6.6231246,358400,358400,2006.69,1996.55488402
0.00066375575,176,-0.000641985,0.0034179688,20.101404,0.0035329461097717285,826.1161651611328,411,6.613036,360448,360448,2006.69,1996.4573729599995
0.001777109,177,-0.00033847365,0.014404297,20.222244,-0.002846360206604004,831.0954751968384,430,6.612445,362496,362496,2006.69,1996.3213000399999
0.00050665985,178,-0.001270306,0.0018066406,20.228146,-0.002803325653076172,835.8519632816315,426,6.6096697,364544,364544,2006.69,1996.2870754299997
0.0007195277,179,-0.0006973963,0.0045410157,21.138182,0.8158533573150635,840.6487708091736,438,6.594531,366592,366592,1995.71,1985.0812345799998
0.002624258,180,-0.0023003654,0.03364258,19.926506,0.02692723274230957,845.3226835727692,415,6.5978494,368640,368640,1995.71,1985.0007956
0.000758102,181,-0.000387469,0.0034667968,20.33148,-0.009604692459106445,850.248637676239,430,6.596737,370688,370688,1995.71,1984.9658733400001
0.0039524566,182,-0.004640764,0.050732423,19.034412,0.12666869163513184,855.0045256614685,431,6.5799356,372736,372736,1995.71,1984.83615099
0.0005060617,183,-0.00030534161,0.0026367188,20.16741,0.0019761323928833008,859.7565023899078,420,6.5850844,374784,374784,1995.71,1984.6843840899999
0.00091326627,184,-0.00073476444,0.0058105467,20.22599,0.000475466251373291,864.625344991684,421,6.591811,376832,376832,1995.71,1984.61595006
0.0005006397,185,0.00026939824,0.0030273437,20.189678,-0.004629015922546387,869.4866080284119,422,6.59374,378880,378880,1995.71,1984.55272313
0.0013948723,186,-0.00029373408,0.015185547,20.214006,-0.005592942237854004,874.3350622653961,423,6.593693,380928,380928,1995.71,1984.4745022799998
0.0012928682,187,-0.002441022,0.0089355465,19.45445,0.06787616014480591,879.1748774051666,411,6.578781,382976,382976,1995.71,1984.3074898600003
0.00085469335,188,-0.00090667757,0.0052246093,20.03158,0.014632642269134521,884.1559834480286,430,6.5682173,385024,385024,1995.71,1984.2108496899998
0.0015397671,189,-0.0020573603,0.017773438,20.024832,0.01488262414932251,888.9125382900238,425,6.5699563,387072,387072,1995.71,1984.12384077
0.00039142332,190,0.00043852226,0.0016601563,20.205269,0.0022242069244384766,893.7291324138641,416,6.582528,389120,389120,1995.71,1984.06082718
