clipfrac,policy_loss,value_loss,total_timesteps,policy_entropy,n_updates,explained_variance,fps,time_elapsed,serial_timesteps,approxkl,ep_reward_mean,ep_len_mean
0.023535157,-0.0027252673,20.81956,137216,3.0686884,67,0.818685457110405,114,891.8858630657196,137216,0.0028476112,1049.1773752,1070.42
0.030859375,-1.4285208e-05,19.621462,139264,3.079762,68,0.007281482219696045,115,909.8400242328644,139264,0.0031599228,1049.18092757,1070.42
0.029541016,-0.0020304844,20.71937,141312,3.0742698,69,0.8237990438938141,131,927.5234718322754,141312,0.002891001,1050.1671016799999,1070.99
0.030859375,-0.0027994388,20.820145,143360,3.075396,70,0.862684041261673,138,943.0985279083252,143360,0.0029960375,1052.2753101099997,1072.8
0.03334961,-0.00078791584,20.054977,145408,3.0849993,71,-0.0004540681838989258,127,957.8677628040314,145408,0.0031843395,1069.94736088,1090.29
0.035009764,-0.0046875137,1.2007997,147456,3.1159265,72,0.9897016761824489,141,973.9287340641022,147456,0.0031151655,1055.91496489,1075.97
0.08657227,-0.0051963283,19.126457,149504,3.1416285,73,0.060307085514068604,132,988.4109168052673,149504,0.006219222,1073.18190022,1093.14
0.0340332,-0.0011201667,20.588907,151552,3.144432,74,0.8610633015632629,146,1003.8271713256836,151552,0.0031099864,1055.3389229,1074.93
0.021240234,-0.0020576804,22.067022,153600,3.1445522,75,0.9167114347219467,162,1017.8435118198395,153600,0.0026809326,1070.37602502,1090.01
0.0072753904,-0.0008424964,21.956192,155648,3.1463883,76,0.9380053095519543,171,1030.4517929553986,155648,0.0011879987,1036.38725359,1056.02
0.06337891,-0.0049277176,17.808384,157696,3.1502173,77,0.052738845348358154,120,1042.4135439395905,157696,0.0046675345,1036.56517831,1056.02
0.0072265626,-0.00010589826,19.940046,159744,3.1503656,78,-0.0041468143463134766,139,1059.380339384079,159744,0.001157467,1054.7894313000002,1074.08
0.029345702,-0.0022404925,2.9917698,161792,3.1410592,79,0.9932330148294568,260,1074.0493457317352,161792,0.0029894414,1022.5480984000001,1042.0
0.020019531,-0.00053583144,22.676918,163840,3.1338353,80,0.8767149299383163,175,1081.913118839264,163840,0.002114069,1022.55606293,1041.88
0.09760742,-0.007581906,0.0154983895,165888,3.1249874,81,0.999608296144288,146,1093.5571405887604,165888,0.0075072795,1023.1840462799998,1042.47
0.019873047,-0.0023641034,21.36069,167936,3.1143756,82,0.9183304011821747,169,1107.5546066761017,167936,0.002396373,1006.65263006,1025.37
0.0071777343,-0.00039038196,20.902863,169984,3.1181393,83,0.8561277985572815,175,1119.615117073059,169984,0.0012880138,1025.76809605,1044.39
0.00034179687,-0.0002844787,22.577953,172032,3.1216416,84,0.9080759957432747,185,1131.2664506435394,172032,0.00033258513,992.83364143,1011.73
0.026513672,-0.0005845077,19.994032,174080,3.1255598,85,-0.005509853363037109,147,1142.3006405830383,174080,0.0029464713,992.9147759399999,1011.73
0.018847656,-0.0016912635,6.83238,176128,3.128246,86,0.9848962249234319,279,1156.2030229568481,176128,0.0025152403,999.28321241,1018.27
0.059667967,-0.0018420639,19.899942,178176,3.1336274,87,0.002681910991668701,141,1163.5362560749054,178176,0.0046824263,1016.98572483,1035.87
0.015820313,-0.0007468392,19.960932,180224,3.1320858,88,-0.002703428268432617,138,1178.051870584488,180224,0.0023590324,1017.06084485,1035.87
0.056005858,-0.0028997078,19.963268,182272,3.1304896,89,0.0014710426330566406,147,1192.7884390354156,182272,0.0049702334,1035.1285166700002,1053.82
0.040625,-0.0011407195,20.418715,184320,3.1257675,90,0.161174476146698,169,1206.6521129608154,184320,0.0037298698,1052.8749844800002,1071.37
0.029003907,-0.0019095556,10.269003,186368,3.123699,91,0.9780254382640123,433,1218.7626721858978,186368,0.0031835225,1046.20679648,1064.49
0.18408203,-0.018502263,0.18259053,188416,3.0931048,92,0.9974909694865346,148,1223.4922490119934,188416,0.0143266,1027.9520692100002,1046.24
0.019726563,-0.004308122,33.01682,190464,3.0688827,93,0.8755654692649841,192,1237.2612943649292,190464,0.0022845478,1012.82678666,1031.31
0.041503906,-0.0012668824,20.001282,192512,3.0745826,94,-0.007773041725158691,145,1247.8764955997467,192512,0.0036272951,1030.36488198,1048.71
0.033984374,-0.0020974965,21.497444,194560,3.0776868,95,0.8421616852283478,138,1261.9945948123932,194560,0.003330478,1031.08115847,1049.28
0.06391601,-0.0034329756,21.411085,196608,3.060357,96,0.8464778810739517,155,1276.8100621700287,196608,0.0057469653,1015.39307952,1033.5
0.021337891,-0.0044093058,3.0428536,198656,3.0606833,97,0.98415114171803,149,1290.016625404358,198656,0.0020651922,1019.6344642799999,1037.63
0.06645508,-0.0027431878,20.11682,200704,3.074759,98,-0.0036821365356445312,143,1303.6764769554138,200704,0.0052478528,1019.6561243399999,1037.63
0.03725586,-0.00054491626,19.986134,202752,3.0778909,99,-0.0269089937210083,138,1317.941918373108,202752,0.0035407054,1036.0921744300001,1053.91
0.023535157,-0.0016366218,22.239187,204800,3.091492,100,0.89996387809515,194,1332.7692959308624,204800,0.0025162424,1038.5434870200002,1056.24
0.030957032,-0.0031197993,21.131943,206848,3.0929914,101,0.8046488761901855,197,1343.3065659999847,206848,0.0032144927,1023.74613971,1041.24
0.10297851,-0.0065068356,0.64244634,208896,3.0819638,102,0.9931721165776253,156,1353.6596472263336,208896,0.007906939,1006.1317757300001,1023.72
0.039941408,-0.0018198735,23.373207,210944,3.0798059,103,0.85017891228199,203,1366.7424428462982,210944,0.0033987588,1024.0573941300001,1041.47
0.0087890625,-0.0005976498,24.57493,212992,3.085466,104,0.9335451126098633,261,1376.8077955245972,212992,0.0013769409,972.5428523199998,990.26
0.097558595,-0.0070697526,0.067513235,215040,3.0748544,105,0.9989104036940262,158,1384.6506595611572,215040,0.0076658376,954.3766891700001,972.28
0.07773437,-0.00559383,19.522804,217088,3.057591,106,0.013571739196777344,146,1397.5534691810608,217088,0.005760099,972.44695972,990.35
0.019140625,-0.0025750434,39.44745,219136,3.0486145,107,0.9316604733467102,455,1411.4970352649689,219136,0.0019821813,967.1404602399999,986.24
0.04448242,-0.0031199253,1.5632628,221184,3.084888,108,0.9926784900017083,164,1415.9969372749329,221184,0.003760993,963.7692594199999,982.96
0.006884766,-0.00062478683,20.981213,223232,3.1104631,109,0.8576033711433411,128,1428.4135959148407,223232,0.0012228305,963.0660373200001,982.35
0.029736329,-0.0010678457,19.99276,225280,3.1121128,110,0.0028862357139587402,133,1444.3024847507477,225280,0.0028345801,979.97128593,999.23
0.07924805,-0.0046351007,20.01301,227328,3.1090517,111,0.009966492652893066,127,1459.5991852283478,227328,0.006008068,980.0012366899999,999.23
0.025146484,-0.002605959,24.724897,229376,3.1022966,112,0.8902268186211586,160,1475.7053999900818,229376,0.0027181092,996.6496653500002,1015.64
0.005957031,-0.00055234024,21.649063,231424,3.103519,113,0.8525192141532898,163,1488.490557193756,231424,0.001029589,996.89142407,1015.91
0.044189453,-0.001756615,19.9371,233472,3.1135297,114,-0.00632476806640625,145,1501.0501465797424,233472,0.0036022714,996.89183183,1015.91
0.039746094,-0.00305471,22.496601,235520,3.113807,115,0.8916333317756653,167,1515.0978293418884,235520,0.00360073,997.3480657499999,1016.19
0.057714842,-0.0010455638,19.233631,237568,3.113152,116,0.01880490779876709,137,1527.347450017929,237568,0.0044196406,997.2899288799999,1016.19
0.034228515,-0.00170526,19.673124,239616,3.1144776,117,-0.005253911018371582,148,1542.2304537296295,239616,0.0032959792,1015.3724626899998,1034.26
0.02890625,-0.0008462953,0.8374877,241664,3.127865,118,0.9928305651992559,158,1556.0593497753143,241664,0.0028443881,998.2362265100002,1017.23
0.021337891,-0.0016577117,22.28925,243712,3.1342669,119,0.8729566186666489,174,1568.9857773780823,243712,0.0024722763,981.3265370600001,1000.28
0.008203125,-0.0020810221,22.92582,245760,3.134111,120,0.9100531414151192,190,1580.7471120357513,245760,0.0015687298,978.2917243499999,997.27
0.028173828,-0.0015667956,20.848331,247808,3.135183,121,0.7977650761604309,162,1591.502405166626,247808,0.0026101882,961.41407991,980.43
0.074121095,-0.004696586,19.768402,249856,3.1332068,122,0.02194499969482422,135,1604.0679450035095,249856,0.0055141547,979.7815111000001,998.64
0.0390625,-0.002890512,0.9579999,251904,3.1106994,123,0.9923011213541031,155,1619.204607963562,251904,0.0043886164,961.87371778,980.79
0.027441407,-0.0028425832,22.714193,253952,3.084482,124,0.9277041479945183,236,1632.3585464954376,253952,0.003013826,965.18989763,984.01
0.11782227,-0.0038380548,20.131273,256000,3.0782888,125,-0.02674102783203125,130,1641.0097863674164,256000,0.008395998,981.9850545900001,1000.71
0.032177735,-0.001440104,20.07127,258048,3.0743394,126,-0.011274218559265137,137,1656.668515920639,258048,0.0030242384,999.92183908,1018.5
0.025585938,-0.0019371286,20.11571,260096,3.0661578,127,0.04586648941040039,142,1671.568011045456,260096,0.0029001688,1000.1482769800001,1018.5
0.0005859375,-0.001021794,20.544289,262144,3.0607924,128,0.8397661000490189,183,1685.8902719020844,262144,0.0002517048,998.6710981900001,1017.26
0.12856445,-0.0071700765,0.63290715,264192,3.0515728,129,0.9916212586686015,152,1697.0688045024872,264192,0.009278102,998.41220394,1016.91
0.012451172,-0.0021412547,22.596209,266240,3.0418859,130,0.9380017668008804,253,1710.5121865272522,266240,0.001864687,1000.95151955,1019.71
0.08896484,-0.003732146,19.890522,268288,3.0414147,131,-0.00015044212341308594,133,1718.58971118927,268288,0.006148371,1018.5696685600001,1037.19
0.039697267,-0.0023378949,21.243088,270336,3.0369043,132,0.8545518666505814,150,1733.94930434227,270336,0.003804917,1018.3015187200002,1036.92
0.017773438,-0.00027150486,20.796515,272384,3.0294013,133,0.8052101731300354,162,1747.5528438091278,272384,0.002237225,1018.6793498900001,1037.17
0.03149414,-0.0032674465,0.71266115,274432,3.049127,134,0.9938934114761651,136,1760.1499917507172,274432,0.002774562,1017.6578833200001,1036.12
0.029345702,-0.002076428,21.17709,276480,3.0685637,135,0.7802735716104507,156,1775.122880935669,276480,0.0028951098,1018.2374106900002,1036.53
0.052734375,-0.003378087,19.459301,278528,3.0629559,136,0.027257204055786133,128,1788.2435557842255,278528,0.004307765,1033.41622192,1051.61
0.039111327,1.796062e-05,19.885546,280576,3.0571733,137,0.009786069393157959,139,1804.1413853168488,280576,0.0036514201,1033.39713168,1051.61
0.079638675,-0.0033009876,20.181997,282624,3.0473793,138,-0.05265367031097412,134,1818.7729666233063,282624,0.006116297,1048.06569575,1066.17
0.02060547,-0.003168007,19.883587,284672,3.0467257,139,0.8586426377296448,142,1834.0466465950012,284672,0.0024776277,1062.96847555,1081.26
0.070898436,-0.001132707,19.966408,286720,3.0469038,140,0.008307456970214844,133,1848.3768827915192,286720,0.0054248003,1081.38711412,1099.65
0.016113281,-0.001963979,22.657839,288768,3.048946,141,0.8967260420322418,183,1863.706802368164,288768,0.0023218817,1048.05882047,1066.49
0.041259766,-0.0031398933,20.920597,290816,3.0496902,142,0.8612377941608429,154,1874.8452019691467,290816,0.0038918878,1043.95929832,1062.55
0.029589843,-0.0025157388,1.3535141,292864,3.0481415,143,0.981323579326272,149,1888.0611176490784,292864,0.0029054186,1045.57315716,1064.08
0.029638672,-0.004167382,21.000662,294912,3.0496318,144,0.8920621201395988,213,1901.7412633895874,294912,0.0033192579,1062.0599590499999,1080.44
0.024169922,-0.0013711847,21.073921,296960,3.050265,145,0.797257736325264,161,1911.3508355617523,296960,0.002368695,1064.28020473,1082.55
0.0753418,-0.0054391855,16.342716,299008,3.0480027,146,0.2874540686607361,154,1924.015085220337,299008,0.005936823,1080.85493077,1099.38
0.05961914,-0.007940795,2.1521194,301056,3.0764964,147,0.9935302333906293,319,1937.2579805850983,301056,0.0049996246,1055.87178573,1074.65
0.038232423,-0.001997049,21.16707,303104,3.1034322,148,0.8178055435419083,145,1943.666598558426,303104,0.0034835828,1073.3120095699999,1092.03
0.10219727,-0.011198649,0.014781529,305152,3.0915997,149,0.9995438044134062,137,1957.7745666503906,305152,0.007939441,1055.5198745399998,1074.43
0.01845703,-0.0031914576,22.262836,307200,3.075281,150,0.9070639759302139,200,1972.6400871276855,307200,0.0024453395,1050.78470119,1069.48
0.05986328,-0.0043776976,20.242878,309248,3.0712006,151,-0.010069131851196289,129,1982.8763146400452,309248,0.005040703,1050.8053662199998,1069.48
0.040380858,-0.003832468,18.168558,311296,3.0709949,152,0.1606689691543579,124,1998.6956193447113,311296,0.0034567094,1050.69115242,1069.48
0.04921875,-0.0020160652,20.005829,313344,3.0829184,153,-0.012925386428833008,140,2015.1208815574646,313344,0.0042751124,1068.4327339600002,1087.04
0.009179687,-0.0015229268,20.610294,315392,3.0959375,154,0.9038656055927277,215,2029.6468923091888,315392,0.0012946521,1070.2491498400002,1088.96
0.15170899,-0.015436302,0.14556627,317440,3.0937057,155,0.9950573262758553,137,2039.1324563026428,317440,0.012887994,1069.0574660800003,1087.78
0.027392577,-0.0018183498,19.120264,319488,3.1006517,156,0.9514668211340904,429,2054.0009796619415,319488,0.0026251134,1058.28426022,1077.31
0.076660156,-0.002938422,20.150406,321536,3.1066303,157,0.0015966296195983887,138,2058.769281387329,321536,0.006090579,1074.77806929,1093.71
0.055078126,-0.0031912546,19.735096,323584,3.102981,158,0.0031189918518066406,139,2073.6025409698486,323584,0.0044863066,1092.67497365,1111.5
0.044384766,-0.003297784,2.352157,325632,3.1049066,159,0.9942009868100286,357,2088.268105983734,325632,0.0038689622,1065.5901221499998,1084.34
0.037988283,-0.0014140459,0.69459134,327680,3.1050563,160,0.9942647265270352,136,2094.0041828155518,327680,0.0039216722,1066.62750988,1085.46
0.005078125,4.174283e-05,20.398174,329728,3.0967114,161,0.8502701371908188,134,2108.961396932602,329728,0.0008833728,1086.8062975599998,1105.51
0.03466797,-0.0013775349,20.095547,331776,3.0931437,162,-0.018147706985473633,126,2124.1935913562775,331776,0.0037912154,1103.55660877,1121.27
0.029882813,-0.0027368707,20.940044,333824,3.0919805,163,0.926321767270565,202,2140.3546347618103,333824,0.0028481667,1124.6055006599997,1142.27
0.04375,-0.005218705,1.1677067,335872,3.0911965,164,0.9970582257956266,241,2150.4744956493378,335872,0.003909064,1094.48858849,1112.23
0.052978516,-0.0030974397,20.510471,337920,3.0931625,165,0.8248078972101212,177,2158.954668521881,337920,0.004714593,1077.7816237599998,1095.48
0.0440918,-0.003288726,1.5507544,339968,3.0892441,166,0.9940118337981403,238,2170.4974393844604,339968,0.0038923477,1069.1195085999998,1086.71
0.0440918,-0.0013258023,20.4025,342016,3.0966828,167,0.8670529425144196,140,2179.08291721344,342016,0.0037634938,1070.5038119799997,1088.11
0.064404294,-0.0045241094,20.162045,344064,3.0927863,168,-0.009797811508178711,125,2193.6380536556244,344064,0.0053816778,1070.5196812299996,1088.11
0.043017577,-0.0022018917,19.180933,346112,3.0849004,169,0.3318098783493042,135,2209.9133846759796,346112,0.004125918,1088.61555514,1106.09
0.06201172,-0.00697968,1.7282931,348160,3.0798671,170,0.9949281485751271,272,2225.005145072937,348160,0.004845661,1039.31423103,1057.01
0.02836914,-0.0043428983,17.672909,350208,3.0764139,171,0.8287934362888336,152,2232.527641057968,350208,0.0028315368,1057.52227818,1075.58
0.044677734,-0.008823748,22.612968,352256,3.0742013,172,0.016691148281097412,129,2245.9204432964325,352256,0.0038546403,1057.26669582,1075.58
0.062109374,-0.007564731,0.6182717,354304,3.0865223,173,0.9967958161141723,151,2261.6961982250214,354304,0.0049752714,1056.99979386,1075.15
0.04482422,-0.0026734825,19.708544,356352,3.1056638,174,-0.020233511924743652,120,2275.1901173591614,356352,0.00376395,1057.00955829,1075.15
0.099609375,-0.0057504782,19.49393,358400,3.1108096,175,0.843805119395256,163,2292.1191699504852,358400,0.0070904335,1059.2679301199998,1077.54
0.06499024,-0.0035410828,19.134987,360448,3.1104999,176,0.016231119632720947,129,2304.6515271663666,360448,0.0053736074,1077.21098846,1095.39
0.024169922,-0.0006779881,19.458115,362496,3.1176367,177,0.009258627891540527,196,2320.4174523353577,362496,0.0023479422,1077.1972168099999,1095.39
0.09331055,-0.011445122,0.54074913,364544,3.1187274,178,0.9974514825735241,284,2330.8633708953857,364544,0.007159978,1093.3229173799998,1111.75
0.065820314,-0.0017479375,19.646255,366592,3.1118774,179,-0.006341338157653809,135,2338.06298494339,366592,0.005007564,1109.77176074,1128.06
0.034228515,-0.0014811202,19.694147,368640,3.110217,180,-0.00609278678894043,144,2353.1611325740814,368640,0.0032513519,1109.78441497,1128.06
0.068554685,-0.0030467033,1.9586014,370688,3.1052566,181,0.9704324193298817,133,2367.2950496673584,370688,0.0055714925,1095.82334952,1114.16
0.11459961,-0.004696899,19.93189,372736,3.0894299,182,-0.031525373458862305,118,2382.586552619934,372736,0.00844458,1095.80326174,1114.16
0.09077148,-0.002792623,19.754158,374784,3.0835395,183,-0.04217708110809326,123,2399.8274376392365,374784,0.006577098,1095.91624363,1114.16
0.0390625,-0.002480526,19.457466,376832,3.0852876,184,0.00021982192993164062,127,2416.4732518196106,376832,0.0034151576,1113.08019049,1131.21
0.064648435,-0.0053710397,20.232841,378880,3.0976443,185,0.9392534121870995,313,2432.561594724655,378880,0.005248646,1116.94236706,1135.11
0.0730957,-0.010859287,0.54931873,380928,3.122321,186,0.9967084350064397,177,2439.1003563404083,380928,0.006004026,1102.9783459599998,1121.16
0.03701172,-0.002105662,22.109,382976,3.139027,187,0.7476286590099335,206,2450.6583063602448,382976,0.0034939651,1102.98025281,1121.16
0.025830079,-0.0042372206,6.230931,385024,3.1347415,188,0.9763537626713514,152,2460.573035955429,385024,0.002623348,1117.19590292,1136.01
0.048193358,-0.0044313944,23.496653,387072,3.1258175,189,0.7815057188272476,250,2474.0467126369476,387072,0.0044023334,1117.23399879,1136.01
0.04121094,-0.0024991385,7.6704636,389120,3.1206067,190,0.9615708254277706,165,2482.221200942993,389120,0.0038287367,1133.14952577,1152.85
