clipfrac,value_loss,fps,time_elapsed,approxkl,policy_loss,serial_timesteps,policy_entropy,total_timesteps,n_updates,explained_variance,ep_reward_mean,ep_len_mean
0.006201172,31.471363,324,1413.9504520893097,0.0007798014,-0.001949643,516096,5.864689,516096,252,0.8175266683101654,917.0658983299999,1099.87
0.019482423,19.372913,324,1420.2572658061981,0.0020137352,-3.3827906e-05,518144,5.8623095,518144,253,0.8102508336305618,934.35883736,1117.78
0.03300781,19.631695,332,1426.5736420154572,0.0031438726,-0.0012573896,520192,5.8529677,520192,254,0.8003371506929398,951.43914466,1135.29
0.034960937,6.7979975,347,1432.7281830310822,0.003919289,-0.0041327775,522240,5.8595886,522240,255,0.9569354690611362,935.97952156,1120.36
0.052978516,21.377668,346,1438.614469051361,0.004364673,-0.0049895877,524288,5.8681226,524288,256,0.866819828748703,952.8660215799999,1136.95
0.064257815,19.619602,325,1444.5288698673248,0.004897663,-0.0032895603,526336,5.8743324,526336,257,0.8032990396022797,950.38246859,1136.95
0.016308594,21.492212,334,1450.830688714981,0.0017600633,-0.0024413976,528384,5.88536,528384,258,0.8802142962813377,950.30803495,1136.95
0.020751953,28.86662,358,1456.9626157283783,0.0022781552,-0.0027650003,530432,5.8849845,530432,259,0.8259919732809067,967.7545916700001,1158.53
0.037988283,24.928719,341,1462.6703884601593,0.0031941314,-0.0035424125,532480,5.884126,532480,260,0.881164938211441,982.74549512,1174.98
0.055322267,19.728794,319,1468.6669435501099,0.004611887,-0.0037288964,534528,5.878418,534528,261,0.8074712306261063,999.82383722,1192.45
0.026123047,30.256638,379,1475.0718598365784,0.0026321611,-0.0060273646,536576,5.871131,536576,262,0.5689988136291504,1004.8257352199997,1200.27
0.0109375,8.072771,331,1480.4664270877838,0.0013268368,-0.001491386,538624,5.865011,538624,263,0.9560017324984074,992.5740952199998,1189.02
0.040283203,20.51305,303,1486.6380534172058,0.0037180558,-0.0020857805,540672,5.8546395,540672,264,0.8691798746585846,1010.21559696,1206.39
0.075,20.224802,295,1493.395970582962,0.0060161403,-0.002053095,542720,5.853687,542720,265,0.8143716305494308,1025.6005160199998,1222.66
0.037158202,20.986925,290,1500.3368773460388,0.0034059733,-0.0042247516,544768,5.860136,544768,266,0.8484232425689697,1025.5955829499999,1222.66
0.1059082,21.624176,329,1507.3846390247345,0.0084178215,-0.0076176547,546816,5.8649406,546816,267,0.8717470765113831,1042.2323363900002,1239.99
0.064697266,20.573498,317,1513.6065955162048,0.0052045677,-0.0050443113,548864,5.870437,548864,268,0.8408561944961548,1039.84492958,1239.99
0.03125,31.719715,363,1520.0560460090637,0.0029420243,-0.0058638463,550912,5.878269,550912,269,0.8848344385623932,1039.7813379600002,1240.46
0.028173828,16.30578,333,1525.6926379203796,0.0030949074,-0.0067950846,552960,5.889938,552960,270,0.9251110702753067,1025.38461341,1227.23
0.02319336,20.586845,319,1531.8347253799438,0.0025519256,-0.0013745084,555008,5.8904924,555008,271,0.823916882276535,1042.6634002100002,1244.68
