policy_entropy,approxkl,ep_len_mean,ep_reward_mean,total_timesteps,n_updates,explained_variance,clipfrac,value_loss,policy_loss,serial_timesteps,time_elapsed,fps
2.4613578,0.0023398395,1403.5294117647059,1296.5357675588234,49152,24,0.833974152803421,0.027197266,17.949863,-0.0020845179,49152,156.78778743743896,233
2.447648,0.009014876,1413.3142857142857,1299.7560105999999,51200,25,0.7464949190616608,0.12182617,18.26601,-0.014591364,51200,165.55183720588684,141
2.4312122,0.0027885907,1430.9722222222222,1319.0332890833333,53248,26,0.7598413825035095,0.0296875,20.355156,-0.0014656613,53248,180.0139548778534,265
2.4259775,0.0081754,1447.6756756756756,1333.9446984594592,55296,27,0.6214804649353027,0.11035156,18.401041,-0.006910026,55296,187.72685027122498,131
2.4174056,0.0077647753,1463.5,1351.356419973684,57344,28,-0.2860959768295288,0.10112305,21.724752,-0.005913955,57344,203.3580412864685,112
2.4004142,0.005556514,1478.5128205128206,1368.3311864615384,59392,29,0.261674165725708,0.066259764,16.766027,-0.0020574958,59392,221.61438989639282,265
2.4018404,0.0050179497,1492.775,1384.5543684,61440,30,0.9205672815442085,0.061865233,9.871046,-0.004769624,61440,229.3269226551056,381
2.4074535,0.004415188,1506.341463414634,1392.2766637317072,63488,31,0.9325397312641144,0.04790039,8.543534,-0.0046565956,63488,234.7002124786377,376
2.3955948,0.0033952626,1519.2619047619048,1403.4109382619047,65536,32,0.7803677469491959,0.032958984,16.679722,-0.0053616646,65536,240.13692331314087,348
2.3842633,0.010186305,1531.5813953488373,1418.0230460697674,67584,33,-0.011307835578918457,0.15048829,19.486866,-0.0026026883,67584,246.01414012908936,348
2.3873434,0.0054822164,1543.340909090909,1431.9512938409089,69632,34,-0.2217698097229004,0.066992186,24.349304,-0.005380815,69632,251.8951699733734,127
2.3780508,0.006794793,1554.5777777777778,1444.7115915555553,71680,35,0.3975678086280823,0.08901367,15.210737,-0.0051631993,71680,267.91890382766724,268
2.385186,0.0049162027,1568.6382978723404,1461.294635297872,73728,36,0.7599034756422043,0.061816406,23.624825,-0.006098005,73728,275.5481140613556,347
2.3935566,0.0055053006,1572.625,1462.5299787916665,75776,37,0.9688273593783379,0.04111328,5.3630524,-0.0069510015,75776,281.43685841560364,377
2.4010606,0.007238993,1582.3469387755101,1473.8903029795918,77824,38,0.31603115797042847,0.097753905,16.463465,-0.004153944,77824,286.8595371246338,275
2.411595,0.006346072,1591.68,1484.7052104,79872,39,0.07277780771255493,0.08505859,19.892202,-0.0066493102,79872,294.28313183784485,137
2.4088404,0.0026035043,1600.6470588235295,1495.2222221960783,81920,40,0.12528389692306519,0.025341798,17.991175,0.00013199639,81920,309.1346595287323,400
2.4140553,0.006565868,1609.2692307692307,1505.5797343653844,83968,41,0.012634098529815674,0.08706055,19.439924,-0.0027351412,83968,314.2465362548828,394
2.4238164,0.0028268285,1617.566037735849,1515.4324393396225,86016,42,0.1804865002632141,0.02861328,17.534708,0.00015135073,86016,319.436972618103,432
2.4181285,0.006424058,1625.5555555555557,1524.4479807222222,88064,43,0.17645925283432007,0.08085938,17.357393,-0.003847022,88064,324.1784052848816,380
2.4100664,0.0024023906,1633.2545454545455,1533.6024264909092,90112,44,0.010351359844207764,0.023242187,19.61221,0.00017262767,90112,329.56462001800537,392
2.4099872,0.003919784,1640.6785714285713,1542.4879698571428,92160,45,0.0660974383354187,0.047802735,19.004984,-0.0038305558,92160,334.78272318840027,372
2.430943,0.004212338,1647.842105263158,1551.1259392105262,94208,46,0.007779896259307861,0.051611327,19.930244,-0.00084293325,94208,340.2857720851898,327
2.441343,0.0066077905,1654.7586206896551,1559.3368546206896,96256,47,0.02925771474838257,0.08896484,19.484015,-0.003232149,96256,346.53430557250977,296
2.4394622,0.0062826187,1661.4406779661017,1567.3191749491525,98304,48,0.02416372299194336,0.07910156,19.674881,0.00027937046,98304,353.4408960342407,282
2.4391217,0.0026312924,1657.3,1560.09644855,100352,49,0.9548919945955276,0.025585938,8.425383,-0.0031034476,100352,360.6817271709442,388
2.4421742,0.0059849303,1663.72131147541,1567.762106213115,102400,50,0.08506131172180176,0.07495117,18.974802,-0.0050379746,102400,365.95987606048584,361
2.4377344,0.0024591084,1669.9354838709678,1575.2382850967745,104448,51,0.23540669679641724,0.021972656,22.60207,-0.002719539,104448,371.6346709728241,198
2.432259,0.006814482,1675.952380952381,1582.0671052539685,106496,52,-0.0703200101852417,0.0949707,21.144384,-0.006885659,106496,381.93941593170166,121
2.4253874,0.0038554724,1681.78125,1588.8023359531248,108544,53,0.6613106429576874,0.0440918,19.456127,-0.0025841095,108544,398.7329750061035,167
2.4210896,0.0031224734,1680.553846153846,1583.0946457384614,110592,54,0.9572788365185261,0.032226562,7.7378073,-0.0027579353,110592,410.9766788482666,394
2.4328892,0.0035925533,1685.7727272727273,1580.3999169393937,112640,55,0.981932932510972,0.04086914,4.701463,-0.0014358414,112640,416.1698522567749,393
2.4476852,0.0078015877,1691.1940298507463,1587.1262616119402,114688,56,0.6950213015079498,0.11279297,20.40683,-0.0060482803,114688,421.3805923461914,390
2.4472623,0.0046894937,1696.4558823529412,1592.315442470588,116736,57,0.007434844970703125,0.06015625,19.658655,-9.6561525e-05,116736,426.6219849586487,380
2.4386115,0.008491956,1701.5652173913043,1598.7001276086955,118784,58,0.014232814311981201,0.11411133,19.293125,-0.0034910452,118784,432.0101549625397,354
2.4279711,0.005932012,1706.5285714285715,1604.8228073142855,120832,59,-0.008958697319030762,0.07485352,20.059168,-0.003982117,120832,437.79586720466614,368
2.4319308,0.002847768,1704.3055555555557,1602.5139879722224,122880,60,0.8047042191028595,0.028515626,29.737919,-0.005000258,122880,443.3475546836853,375
2.4308846,0.0030782302,1709.027397260274,1608.4910610136988,124928,61,-0.0021262168884277344,0.031591795,20.013092,-0.00111861,124928,448.80603218078613,350
2.443731,0.0037959504,1713.3783783783783,1610.773747148649,126976,62,0.9691675007343292,0.03491211,5.2464695,-0.00316911,126976,454.6563355922699,309
2.4521227,0.005799998,1717.8533333333332,1615.9765002933334,129024,63,0.014574646949768066,0.07167969,20.083204,-0.0057556536,129024,461.2732834815979,120
2.4492898,0.004646636,1722.2105263157894,1621.3092989078948,131072,64,0.019809603691101074,0.057958983,19.39368,-0.0004875123,131072,478.3098587989807,392
2.449677,0.007992389,1726.4545454545455,1626.5905341948053,133120,65,0.027807414531707764,0.11333008,19.403908,-0.0033837967,133120,483.5341727733612,400
2.437674,0.0036162683,1730.5897435897436,1631.7666426923079,135168,66,-0.004153132438659668,0.037988283,20.029057,-0.00035277725,135168,488.6499454975128,400
2.4332738,0.004671428,1734.620253164557,1636.8007253037974,137216,67,0.08661454916000366,0.05546875,19.721184,-0.0017644837,137216,493.76467990875244,326
2.4262867,0.0057749725,1738.55,1641.559270125,139264,68,0.15415549278259277,0.0730957,17.8086,-0.005079263,139264,500.03420305252075,143
2.4166555,0.00767685,1742.3827160493827,1646.4136176790125,141312,69,0.027475833892822266,0.105126955,19.671776,-0.0016535515,141312,514.3366270065308,367
2.417092,0.007689445,1746.121951219512,1651.1734379878048,143360,70,-0.0019489526748657227,0.106982425,20.10231,-0.003494265,143360,519.9174087047577,405
2.447962,0.0054325275,1749.7710843373493,1655.2195829759037,145408,71,0.7985550761222839,0.053222656,10.942509,-0.0032580607,145408,524.9694998264313,405
2.4709666,0.0072509213,1753.3333333333333,1659.736468,147456,72,0.012854218482971191,0.101416014,19.88905,-0.0029197072,147456,530.0237317085266,412
2.4698331,0.005894391,1756.8117647058823,1664.0848177529413,149504,73,0.11714047193527222,0.072509766,18.593355,-0.00054544647,149504,534.9850144386292,427
2.4673798,0.008347826,1760.2093023255813,1668.4055432325583,151552,74,0.003881692886352539,0.11357422,20.150215,-0.0077044703,151552,539.7778120040894,408
2.4664736,0.008687725,1763.528735632184,1672.5437470459772,153600,75,0.03888237476348877,0.12524414,19.549932,-0.005225634,153600,544.7882943153381,427
2.465246,0.00526668,1766.7727272727273,1676.715550534091,155648,76,-0.0025081634521484375,0.06552734,20.238913,-4.549532e-05,155648,549.5769698619843,414
2.4611993,0.007032086,1769.943820224719,1680.674715089888,157696,77,0.01569366455078125,0.09443359,19.600391,-0.0031222096,157696,554.5133273601532,425
2.4824271,0.0035507642,1773.0444444444445,1684.6246846555562,159744,78,0.06810063123703003,0.041650392,19.487625,-0.004135447,159744,559.33092212677,382
2.5090365,0.005124521,1776.076923076923,1688.4840024945058,161792,79,0.011325716972351074,0.06352539,20.089075,-0.0014999151,161792,564.6832430362701,324
2.507904,0.008109825,1779.0434782608695,1692.2531460760874,163840,80,0.027783513069152832,0.1078125,19.831886,-0.0013629581,163840,571.0012938976288,356
2.5019221,0.0024485225,1781.9462365591398,1695.9754388279573,165888,81,-0.004998683929443359,0.021191407,20.352085,-0.00017643967,165888,576.7407374382019,383
2.4973147,0.006781014,1784.787234042553,1699.5692152978727,167936,82,-0.002165555953979492,0.087207034,20.17735,-0.0020151099,167936,582.0795724391937,417
2.4903808,0.0037640776,1787.5684210526315,1703.155105021053,169984,83,0.014390707015991211,0.039892577,20.45303,-0.0023080208,169984,586.981856584549,357
2.4792993,0.005422618,1790.2916666666667,1706.4665629583335,172032,84,-0.07914388179779053,0.07333984,20.607811,-0.005149598,172032,592.7127277851105,134
2.4681962,0.0036758694,1792.958762886598,1709.8994329072168,174080,85,0.00047707557678222656,0.04042969,20.124447,-0.00054513797,174080,607.9940521717072,380
2.4743378,0.006757746,1795.5714285714287,1713.2779534285717,176128,86,-0.009081721305847168,0.091992185,20.294184,-0.004112772,176128,613.3839864730835,378
2.4793334,0.0044029574,1797.020202020202,1713.1750090101013,178176,87,0.9250025674700737,0.043554686,11.832656,-0.007479443,178176,618.7937071323395,424
2.474073,0.002482428,1799.54,1716.3976232500002,180224,88,0.017696797847747803,0.022900391,20.015099,2.5818614e-05,180224,623.6198377609253,307
2.4664383,0.0055255825,1803.92,1724.7786822199998,182272,89,0.010129153728485107,0.072265625,19.546198,-0.004292283,182272,630.281144618988,150
2.4680307,0.007400996,1810.61,1725.13524253,184320,90,0.9760959148406982,0.093896486,9.535822,-0.008252991,184320,643.8849983215332,446
2.4796834,0.0043539186,1797.56,1717.9210816599998,186368,91,0.9314860552549362,0.04272461,11.809214,-0.0042973626,186368,648.4734132289886,422
2.4929497,0.0034603574,1795.29,1713.29233723,188416,92,0.9784646742045879,0.0362793,4.6909733,-0.0049479106,188416,653.3191735744476,445
2.512043,0.0038175364,1807.01,1726.2592461999998,190464,93,0.9050488695502281,0.04135742,8.488064,-0.0064910604,190464,657.916023015976,410
2.517406,0.0033767894,1815.83,1733.03909738,192512,94,0.9833838697522879,0.03691406,4.5013094,-0.0027991554,192512,662.902105808258,427
2.5160768,0.0050190897,1831.09,1748.54420604,194560,95,0.028136074542999268,0.06137695,19.843916,-0.00012696034,194560,667.6979298591614,431
2.525697,0.002856458,1831.85,1749.9182512500001,196608,96,0.8192505985498428,0.02998047,8.483153,-0.0028322027,196608,672.4428915977478,419
2.5316155,0.0072888406,1831.85,1753.23886658,198656,97,0.06502199172973633,0.09404297,21.379963,-0.0055548893,198656,677.3312449455261,181
2.5231304,0.0032946835,1841.49,1764.1757574800001,200704,98,0.08966052532196045,0.0340332,18.861683,-0.0038677459,200704,688.6135454177856,224
2.517075,0.005911905,1841.49,1764.1152553999998,202752,99,0.06917840242385864,0.07080078,19.071585,-0.00081186387,202752,697.7177355289459,401
2.5132933,0.0049476298,1851.51,1774.6245810899998,204800,100,0.8637761622667313,0.059570312,22.544958,-0.0034803927,204800,702.8156795501709,386
2.5111058,0.0054444894,1871.21,1788.1300276699997,206848,101,0.9767377562820911,0.056005858,5.7633257,-0.0057865162,206848,708.1148960590363,389
2.5166278,0.0033175356,1890.2,1806.97340855,208896,102,0.0400233268737793,0.03310547,19.41943,0.0008940324,208896,713.3795955181122,350
2.5219102,0.0027520792,1890.2,1807.1619355599996,210944,103,0.0028765201568603516,0.024365235,20.259129,-0.0006005406,210944,719.2277762889862,370
2.5187435,0.0063012512,1910.03,1826.9108462499998,212992,104,-0.011928439140319824,0.08286133,20.916576,-0.004948994,212992,724.7586629390717,182
2.5117035,0.002772742,1914.15,1831.1853844199995,215040,105,0.13083624839782715,0.034472656,18.800488,-0.0005112512,215040,736.0001835823059,223
2.5041246,0.006738788,1929.74,1847.1592758299998,217088,106,0.018154501914978027,0.08984375,19.985588,-0.0017961813,217088,745.1731176376343,402
2.5052419,0.004728217,1943.67,1861.3024982299996,219136,107,-0.0005213022232055664,0.054541014,20.270927,-0.0023489012,219136,750.264645576477,420
2.5297945,0.0071373,1958.35,1876.2383243499999,221184,108,0.016620934009552002,0.09238281,20.133194,-0.0037967383,221184,755.1325874328613,432
2.5571268,0.0029029618,1958.26,1876.66888544,223232,109,0.6501893103122711,0.0265625,11.603395,0.00067424244,223232,759.8670346736908,435
2.5539956,0.00817566,1964.37,1883.4833492,225280,110,-0.14071834087371826,0.10776367,20.848337,-0.004167263,225280,764.5731592178345,150
2.546694,0.003733499,1970.91,1890.5009366200002,227328,111,0.7105227708816528,0.04140625,19.19562,-0.0070509305,227328,778.1762690544128,362
2.5540252,0.0070028445,1969.17,1888.1359196600001,229376,112,0.9278372079133987,0.08886719,3.9963741,-0.008665813,229376,783.829395532608,405
2.5637116,0.007880191,1969.17,1888.13331103,231424,113,-0.04151129722595215,0.113183595,19.41057,-0.008776458,231424,788.877466917038,141
2.5782897,0.0039290353,1968.85,1888.5071124499998,233472,114,0.7283360064029694,0.042773437,24.26576,-0.004531296,233472,803.3958692550659,396
2.5898921,0.0033525664,1955.93,1874.5493078799998,235520,115,0.9449326619505882,0.030419922,8.557715,-0.0054148836,235520,808.566549539566,312
2.5944524,0.006266533,1955.93,1874.6656291099998,237568,116,0.0037505626678466797,0.08383789,19.362717,-0.003912049,237568,815.1302587985992,158
2.6013198,0.003638999,1950.47,1873.2538719299998,239616,117,0.9683591164648533,0.030029297,3.1760306,-0.0070713004,239616,828.0895745754242,235
2.6029117,0.0025485666,1950.47,1873.48380004,241664,118,0.022563278675079346,0.023974609,19.016085,-0.0025473102,241664,836.7880365848541,214
2.5979865,0.0023080925,1933.94,1860.6286942900003,243712,119,0.41994696855545044,0.01850586,30.099218,-0.0019649318,243712,846.3518245220184,448
2.5989375,0.008741075,1933.94,1860.9667064700002,245760,120,0.00302809476852417,0.12573242,19.609959,-0.0036941706,245760,850.9201419353485,453
2.6114242,0.004017826,1933.94,1862.5546851000001,247808,121,0.027907907962799072,0.046679687,19.330128,-0.0013595148,247808,855.4349863529205,401
2.6301196,0.0034406409,1919.22,1847.4059565500002,249856,122,0.9065945148468018,0.040234376,14.839048,-0.0070292046,249856,860.5316758155823,311
2.6482632,0.007053749,1919.22,1847.5965205500002,251904,123,0.006484627723693848,0.09584961,19.54357,-0.0032123555,251904,867.0982451438904,148
2.6544762,0.0034184582,1894.4,1826.6136139200005,253952,124,0.9245412945747375,0.038916014,12.914421,-0.0064714365,253952,880.873354434967,247
2.660295,0.0024071648,1877.98,1809.75760627,256000,125,0.7497004568576813,0.022265624,26.761417,-0.003917055,256000,889.1566860675812,186
2.6727104,0.0018345596,1856.33,1787.27541355,258048,126,0.9204019382596016,0.016552735,13.014069,-0.0030915071,258048,900.1525917053223,304
2.6825953,0.005816031,1859.61,1791.2185510699999,260096,127,-0.010371923446655273,0.07373047,19.709568,-0.00233973,260096,906.8809258937836,141
2.6817436,0.003254434,1845.46,1778.89461981,262144,128,0.7651939243078232,0.03305664,25.49453,-0.0034164954,262144,921.3664152622223,162
2.6761556,0.0040802783,1839.49,1772.5658583900001,264192,129,0.9485599584877491,0.044287108,6.9029493,-0.00389751,264192,933.9810614585876,435
2.6888256,0.0038714737,1820.08,1752.3171318700001,266240,130,0.9200717881321907,0.04448242,10.330156,-0.0077739544,266240,938.6812393665314,440
2.7036014,0.0032564648,1801.73,1731.2842929400001,268288,131,0.9736161753535271,0.03227539,9.248735,-0.0030045533,268288,943.3318002223969,426
2.6992488,0.0039928732,1801.73,1731.2561786400004,270336,132,0.01752161979675293,0.045458984,19.485804,-0.0005234633,270336,948.1357851028442,388
2.716807,0.0054115513,1800.72,1729.67184469,272384,133,0.9639303050935268,0.06411133,3.3463702,-0.007184061,272384,953.4129691123962,412
2.735847,0.0024860748,1787.79,1715.7531210299996,274432,134,0.9534282721579075,0.023339843,6.430651,-0.0039131334,274432,958.3758091926575,418
2.7275913,0.008058064,1787.79,1715.7681521799998,276480,135,-0.048119187355041504,0.113134764,20.006304,-0.0074422187,276480,963.2654960155487,153
2.7246687,0.002736433,1782.43,1712.6789414999998,278528,136,0.6439763307571411,0.028320312,29.563934,-0.0033223208,278528,976.6342117786407,153
2.7342784,0.004397034,1782.43,1712.71100506,280576,137,0.0135725736618042,0.05546875,19.50594,-0.00039765806,280576,990.0018730163574,149
2.761987,0.0033411174,1776.32,1705.50472185,282624,138,0.9658290110528469,0.038427733,4.8630543,-0.0086834,282624,1003.664794921875,390
2.7867942,0.0031241248,1776.32,1702.95981598,284672,139,0.9659002386033535,0.03354492,8.173634,-0.0042634853,284672,1008.9110350608826,368
2.7994637,0.003970518,1776.32,1702.92333698,286720,140,0.2366991639137268,0.046435546,17.393879,-0.0038525187,286720,1014.4622519016266,366
2.8260348,0.0024402817,1777.56,1707.1718053499999,288768,141,0.9224653318524361,0.02758789,7.9655123,-0.0055391947,288768,1020.0467338562012,374
2.8516154,0.0016195492,1777.8,1713.5055186099999,290816,142,0.9011606648564339,0.01586914,22.830883,-0.0024508159,290816,1025.5229241847992,383
2.856481,0.002121164,1766.99,1697.6612205999998,292864,143,0.9726880230009556,0.019042969,8.958343,-0.0044666673,292864,1030.86399102211,401
2.8591542,0.002635179,1763.31,1693.2877971899998,294912,144,0.970826268196106,0.025292968,3.6824543,-0.0056099417,294912,1035.9673483371735,349
2.8735175,0.0024804478,1746.31,1676.0654299199994,296960,145,0.7342721521854401,0.02060547,25.815983,-0.003026207,296960,1041.8201563358307,326
2.8744454,0.0044533745,1754.76,1686.2306472099997,299008,146,0.013513803482055664,0.04453125,19.896252,-0.0014312118,299008,1048.0907866954803,334
2.8799024,0.0047267745,1754.76,1686.1440552299996,301056,147,0.044258177280426025,0.05673828,19.567104,-0.0020455348,301056,1054.2148642539978,396
2.889335,0.0026181953,1754.06,1684.8730436099995,303104,148,0.9744638949632645,0.026708985,6.7230506,-0.0035783243,303104,1059.3826944828033,439
2.8910766,0.0022772527,1754.06,1678.17466092,305152,149,0.985236675478518,0.025048828,5.8152976,-0.002967475,305152,1064.04101395607,410
2.885256,0.003681973,1754.06,1678.2763652000003,307200,150,0.007710635662078857,0.03754883,19.97292,0.00044906265,307200,1069.0268931388855,346
2.8788068,0.002064521,1754.06,1678.27324718,309248,151,0.8115454763174057,0.01821289,22.352219,-0.0023981002,309248,1074.9395496845245,447
2.8599384,0.0058438345,1742.89,1666.14603956,311296,152,0.9321519583463669,0.062207032,2.8692827,-0.008333879,311296,1079.5150353908539,419
2.846785,0.0026107174,1742.89,1666.2239034000002,313344,153,0.8383798897266388,0.026171874,22.685408,-0.0030840773,313344,1084.4026939868927,426
2.8236032,0.0071624806,1742.89,1656.52893329,315392,154,0.9305054470896721,0.07929687,3.0713732,-0.0101558445,315392,1089.200098991394,407
2.8014483,0.004761505,1742.89,1656.51887648,317440,155,0.001045823097229004,0.052001953,19.720425,-0.0012968576,317440,1094.2308480739594,406
2.7796268,0.009835472,1742.89,1656.5387680699998,319488,156,-0.16608452796936035,0.1461914,20.561016,-0.009337762,319488,1099.2701578140259,132
2.768723,0.0032980111,1742.89,1656.9372707900004,321536,157,0.9189901947975159,0.037109375,18.94888,-0.0065185875,321536,1114.7482690811157,329
2.77605,0.0038256764,1742.89,1654.3371534199998,323584,158,0.9169957041740417,0.034326173,3.64305,-0.007038894,323584,1120.9735066890717,392
2.7745461,0.008404915,1742.89,1654.32755242,325632,159,0.05646175146102905,0.1184082,18.893333,-0.007566098,325632,1126.1903991699219,344
2.7793584,0.002509484,1742.89,1654.3056480799996,327680,160,0.05329328775405884,0.021679688,19.167004,-0.0011591158,327680,1132.1377608776093,372
2.7897696,0.01104667,1742.89,1654.4341239300002,329728,161,0.012275338172912598,0.15615234,19.759752,-0.007983525,329728,1137.6409327983856,408
2.7861724,0.002171994,1742.89,1654.4494699200002,331776,162,-0.05643820762634277,0.017480468,19.981207,-0.00022253236,331776,1142.6582131385803,407
2.7756324,0.007324565,1742.89,1654.3784288799998,333824,163,-0.14799022674560547,0.096191406,21.29736,-0.004893099,333824,1147.6894867420197,144
2.7753565,0.0059909467,1742.89,1654.1777824400006,335872,164,0.20077776908874512,0.07128906,16.635635,-0.006112288,335872,1161.8716185092926,384
2.7836294,0.0054354714,1742.89,1654.0633970899999,337920,165,0.05570101737976074,0.06772461,18.873547,-0.002458642,337920,1167.194313287735,439
2.790203,0.009068721,1742.89,1654.0750324099997,339968,166,0.01754617691040039,0.12758788,19.520475,-0.004731176,339968,1171.8597016334534,426
2.7829814,0.009276486,1742.89,1654.08129001,342016,167,-0.13560116291046143,0.12661132,20.14105,-0.0069467933,342016,1176.6647799015045,147
2.7820344,0.0032603145,1733.0,1642.4930175499999,344064,168,0.9143753424286842,0.031884767,22.543182,-0.005561607,344064,1190.565416097641,413
2.8029356,0.0035473234,1695.07,1602.05955844,346112,169,0.9706749897450209,0.037646484,9.056986,-0.003027749,346112,1195.522204875946,407
2.8075855,0.008315285,1684.32,1592.8865774700002,348160,170,0.9660874456167221,0.109228514,3.7274017,-0.008450262,348160,1200.5509285926819,164
2.8084292,0.0043349625,1678.1,1586.3462690200001,350208,171,0.7304484248161316,0.04799805,23.516401,-0.006146243,350208,1213.0304372310638,367
2.8174152,0.0023559825,1673.23,1586.55012003,352256,172,0.9890103908255696,0.020068359,2.183232,-0.0036541235,352256,1218.6019234657288,413
2.8128743,0.0063366964,1685.66,1599.39244889,354304,173,0.1461106538772583,0.07646485,17.853453,-0.0028186156,354304,1223.5526378154755,416
2.8066535,0.0074478937,1698.48,1612.4489279299999,356352,174,-0.039417266845703125,0.10151367,20.319548,-0.0041608238,356352,1228.4655935764313,225
2.7992675,0.004259325,1700.75,1617.04843073,358400,175,-0.037659525871276855,0.050048828,19.342531,-0.0048065134,358400,1237.5596261024475,180
2.7891142,0.0040670703,1688.97,1608.51836162,360448,176,0.9188022315502167,0.045898438,11.975767,-0.006343196,360448,1248.8850088119507,352
2.7813847,0.004325215,1667.43,1584.8193671499998,362496,177,0.9822877831757069,0.045556642,5.2382994,-0.0034748032,362496,1254.7001640796661,429
2.7813897,0.0032963238,1644.88,1560.5103973600003,364544,178,0.9515783526003361,0.031640626,11.901717,-0.002491261,364544,1259.4688868522644,459
2.794475,0.005677448,1644.88,1559.6965313900002,366592,179,0.9478385038673878,0.07055664,5.9379253,-0.010368133,366592,1263.926460981369,410
2.806279,0.0064210407,1644.88,1559.6304630100003,368640,180,0.03809541463851929,0.0836914,19.197691,-0.0035912883,368640,1268.9195787906647,431
2.816958,0.004694208,1644.88,1565.70638045,370688,181,-0.008077383041381836,0.05629883,19.904888,-0.00056259986,370688,1273.665518283844,435
2.829369,0.0046761,1644.88,1565.7810503900002,372736,182,-0.0073664188385009766,0.058447264,19.96465,-0.0016525406,372736,1278.3694319725037,444
2.8226354,0.0034794714,1644.88,1565.81904127,374784,183,-0.0032358169555664062,0.03261719,19.790718,-0.00010886672,374784,1282.972668647766,453
2.8243048,0.0045754244,1644.88,1565.82119479,376832,184,0.030071616172790527,0.053808592,19.300035,-0.00037466953,376832,1287.4899423122406,440
2.8298523,0.0038540761,1644.88,1566.06889833,378880,185,0.005877554416656494,0.04082031,19.792992,-0.00032090815,378880,1292.1447865962982,427
2.8364244,0.005364967,1644.88,1566.0164499399998,380928,186,0.014275968074798584,0.06938477,19.644545,-0.0038845683,380928,1296.9357438087463,412
2.854111,0.0020611035,1632.08,1552.61835972,382976,187,0.9435235857963562,0.020263672,6.10476,-0.0054994007,382976,1301.9057290554047,423
2.8632114,0.0025453693,1619.71,1540.4409428200001,385024,188,0.47977519035339355,0.022998046,32.654186,-0.0020296576,385024,1306.7456469535828,360
