#{"t_start": 1743156896.0969422, "env_id": null}
r,l,t
132.231151,717,1.61977
169.307228,925,2.942784
53.714913,311,3.406787
88.092043,446,4.479819
121.948389,669,5.496212
72.226294,392,6.073773
43.329793,248,6.433515
231.977343,1142,8.317838
41.744178,226,8.63699
52.939332,304,9.07084
38.425237,211,9.370144
39.928922,230,9.739074
37.697456,206,10.034315
121.762816,563,11.16738
228.143993,1004,12.7932
132.636456,668,13.999446
86.896454,476,14.706706
38.746212,202,14.98455
52.199176,268,15.417209
121.444531,611,16.353823
30.052857,163,16.59849
33.367925,175,16.843563
118.688729,505,17.862042
92.427212,463,18.51752
84.875414,456,19.214313
30.44109,154,19.427166
30.852552,155,19.6272
56.247757,283,20.024513
65.821423,319,20.77929
177.254836,798,21.928429
164.579088,664,22.918169
174.138829,664,24.158484
229.633752,912,25.481422
527.029327,1753,28.322964
449.344711,1430,30.76887
33.380295,169,31.019176
389.121942,1263,33.025999
437.360123,1383,35.42019
32.6323,162,35.654528
189.643819,694,36.687874
30.002305,150,37.226177
661.516306,2049,40.558886
254.443643,892,41.869773
124.151234,494,42.559573
341.255323,1193,44.625435
34.873484,164,44.848996
105.017786,471,45.495107
37.188238,179,45.761077
33.303997,159,45.977094
32.237793,152,46.188824
590.729967,2049,49.421269
597.026257,2049,52.56835
562.130313,2049,55.635957
563.437699,2049,58.711526
556.764066,2049,61.785108
561.337968,2049,64.954934
564.247926,2049,68.043238
597.95647,2049,71.139625
617.993475,2049,74.273934
600.672253,2049,77.503946
593.732613,2049,81.022314
624.213045,2049,84.897143
642.982862,2049,88.392093
671.836981,2049,92.185732
674.458644,2049,95.776919
640.556104,2049,99.252173
641.579215,2049,102.705955
611.784945,2049,106.188791
655.859752,2049,109.633847
625.545043,2049,113.315464
634.643242,2049,116.798013
654.712784,2049,120.298361
698.126197,2049,124.026017
683.57705,2049,127.705511
665.809379,2049,131.362407
658.020254,2049,134.996873
380.583138,1191,137.176761
722.536276,2049,140.879627
557.199134,1543,143.550565
148.777996,485,144.236095
801.007478,2049,147.573872
350.025584,998,149.093331
296.129143,810,150.607426
468.749998,1248,152.51328
659.621277,1870,155.617079
533.537055,1488,158.350707
145.311957,443,158.981748
83.668677,288,159.394942
175.851583,514,160.656328
463.408078,1170,162.428162
43.956401,166,162.669873
882.400967,2049,166.167924
421.005682,1027,168.108484
915.24568,2049,171.561513
777.228808,1735,174.473788
845.416261,1810,178.028745
927.896163,1969,181.28467
403.941379,918,183.047201
676.497065,1413,185.640799
334.240258,754,186.763106
735.475083,1555,189.746627
1018.205601,2049,193.352064
974.207295,2049,197.154213
1057.756764,2049,200.606803
213.422438,546,201.587357
166.209905,462,202.295193
127.610874,375,202.832007
563.380963,1199,204.895671
362.645211,823,206.085349
1041.957113,2049,209.350626
343.699262,775,210.80376
434.381497,947,212.328381
559.854017,1161,214.370305
133.429475,388,215.131866
989.157718,2049,219.28983
274.453036,699,220.468048
271.757778,646,221.758678
959.081905,1922,224.985727
626.290219,1272,226.857189
517.877585,1064,228.801431
724.384917,1378,231.11427
639.954563,1244,234.010674
559.919517,1123,236.788064
702.793719,1388,239.498674
769.697741,1493,242.124417
698.502218,1363,244.392841
523.780351,1083,246.152111
679.631474,1346,248.436675
1013.449178,1971,251.637555
1022.24693,1940,254.87691
1043.391201,2049,258.146982
1038.86056,2049,261.346401
998.621775,2049,264.618958
1001.185667,2049,267.838659
1045.366609,2049,270.953932
496.148007,1026,272.421967
698.229189,1361,274.647011
744.027414,1444,276.971466
425.243381,900,278.252568
299.248313,682,279.262042
1022.650406,2049,282.497725
1081.843639,2049,285.649925
964.09714,2049,288.942439
988.956983,2049,292.203697
1039.058498,2049,295.442916
1035.451493,2049,298.681978
1037.814685,2049,301.972166
873.90595,1738,304.833668
931.980467,2049,308.195234
881.398826,2049,311.547878
928.11588,2049,314.950955
908.71421,2049,318.33381
900.272318,2049,321.671113
1015.507586,2049,325.024495
828.231653,1692,327.752249
815.386859,1635,330.417759
663.672245,1390,332.89025
967.473576,2049,336.290588
397.678162,804,337.591955
446.421102,924,338.974807
455.40708,949,340.9513
481.621554,983,342.639497
542.019945,1096,344.556971
