approxkl,policy_loss,time_elapsed,fps,total_timesteps,policy_entropy,clipfrac,explained_variance,n_updates,serial_timesteps,value_loss,ep_len_mean,ep_reward_mean
0.0036254327,-0.0017616572,64.41378831863403,605,36864,3.0465608,0.039501954,0.806638091802597,18,36864,13.625859,1384.7692307692307,931.286166
0.0036614775,-0.0022082166,67.79594588279724,590,38912,3.0559182,0.040234376,0.6621559262275696,19,38912,10.5293045,1409.3703703703704,951.2557328888889
0.0058637424,-0.003560764,71.26302647590637,578,40960,3.071655,0.070898436,0.6677952110767365,20,40960,10.390665,1432.2142857142858,967.95737025
0.0069781737,-0.0025744871,74.80236101150513,547,43008,3.0866897,0.0831543,0.6106605529785156,21,43008,12.230305,1453.4827586206898,980.9136310000001
0.0038322792,-0.007570488,78.54627513885498,583,45056,3.0997765,0.04824219,0.6328402161598206,22,45056,20.016586,1430.483870967742,964.7434445483872
0.00351512,-0.0049361913,82.05817365646362,579,47104,3.1069112,0.039501954,0.6480361223220825,23,47104,10.980975,1449.8125,978.2294234374999
0.0034869667,-0.0017741505,85.59380626678467,562,49152,3.1148884,0.038476564,0.6216309368610382,24,49152,11.522609,1467.969696969697,990.4700848787878
0.0039916867,0.00012338822,89.23552966117859,551,51200,3.118771,0.043310545,0.611868292093277,25,51200,11.077396,1485.0588235294117,999.1097384117647
0.0027585775,-0.0018053049,92.96042728424072,579,53248,3.1169813,0.030078124,0.9241655394434929,26,53248,4.706889,1476.7428571428572,993.3298958857142
0.0029591026,-0.0026926906,96.4929518699646,598,55296,3.12422,0.031542968,0.7317630350589752,27,55296,10.19128,1492.638888888889,1006.98003125
0.004292572,-0.0038661074,99.91797709465027,590,57344,3.1308646,0.0453125,0.5747033953666687,28,57344,19.595203,1475.8947368421052,995.8280970263157
0.0051266784,-0.0027661002,103.38892602920532,586,59392,3.1379786,0.061523438,0.766397625207901,29,59392,9.615439,1490.5897435897436,1005.1445339230768
0.0025945385,-0.0016907954,106.88177514076233,570,61440,3.1387255,0.026611328,0.7471841871738434,30,61440,18.07081,1474.1707317073171,994.783251195122
0.0026850225,-0.0007124494,110.46900463104248,588,63488,3.1453264,0.02993164,0.7193189859390259,31,63488,27.195343,1409.2666666666667,947.0889043111112
0.0033355826,-0.0016351927,113.9499933719635,593,65536,3.1600146,0.03378906,0.5888280272483826,32,65536,26.637295,1343.2708333333333,898.5293466458334
0.003435266,-0.0020343151,117.40238976478577,587,67584,3.1689765,0.03720703,0.6575387120246887,33,67584,10.715773,1357.6734693877552,907.4736958571428
0.0034841741,-0.0027802333,120.88747024536133,577,69632,3.1645055,0.038378906,0.7554482519626617,34,69632,10.748177,1371.5,917.93691284
0.0030096618,-0.0053236755,124.43643832206726,592,71680,3.1655364,0.028173828,0.9573310501873493,35,71680,2.3401866,1376.4705882352941,921.6785007843138
0.0037247832,-0.0038411363,127.89138340950012,579,73728,3.1776843,0.039892577,0.6460855603218079,36,73728,21.374521,1378.188679245283,924.2234128490567
0.0023022008,-0.0044560744,131.4271535873413,582,75776,3.1941645,0.024072265,0.7452329695224762,37,75776,28.379826,1299.3620689655172,868.5911330689655
0.0034104665,-0.003178493,134.94224858283997,589,77824,3.2128322,0.038378906,0.6311428546905518,38,77824,20.630732,1294.0833333333333,865.4380734499999
0.0028383895,-0.0032434464,138.41445136070251,615,79872,3.2314878,0.031152343,0.8451901972293854,39,79872,14.649019,1266.3015873015872,844.8738660952381
0.0029929671,-0.0020419382,141.74179315567017,605,81920,3.236795,0.030029297,0.759392723441124,40,81920,13.694339,1236.753846153846,823.4424672615386
0.0037445496,-0.004530919,145.12556648254395,602,83968,3.2362208,0.043017577,0.9737263657152653,41,83968,1.426464,1241.8030303030303,826.8282839545454
0.0033005425,-0.0033091165,148.52257347106934,608,86016,3.2440479,0.0359375,0.6772280037403107,42,86016,30.881622,1212.9571428571428,807.3574201428571
0.0034235832,-0.0037864055,151.89019203186035,607,88064,3.2564864,0.03959961,0.9257852435112,43,88064,3.841598,1216.0422535211267,810.2618282816902
0.0028798596,-0.0036490548,155.26476335525513,620,90112,3.2641602,0.032470703,0.8893992081284523,44,90112,14.1425495,1198.5733333333333,798.4811285599999
0.0045336843,-0.0071039894,158.56773829460144,595,92160,3.263979,0.05581055,0.771633118391037,45,92160,22.917698,1166.0,774.9852563797468
0.002871526,-0.0031699263,162.00969862937927,618,94208,3.2642605,0.032080077,0.8508747667074203,46,94208,12.788549,1142.6829268292684,757.6815727439025
0.008306962,-0.0068302816,165.32096934318542,580,96256,3.2654128,0.1105957,0.6423533856868744,47,96256,10.805599,1153.6024096385543,765.4430279759038
0.0060821697,-0.0021648342,168.8494429588318,577,98304,3.2808793,0.06772461,0.6735844910144806,48,98304,10.097369,1164.2619047619048,772.1777330833335
0.0021047064,-0.003368277,172.39810824394226,597,100352,3.2921417,0.02060547,0.8655824214220047,49,100352,11.274,1150.3139534883721,762.294933139535
0.0039639333,-0.0050404915,175.82417631149292,594,102400,3.2870784,0.049365234,0.6238990426063538,50,102400,11.939143,1160.6436781609195,769.8419358390806
0.0022167824,-0.0029159565,179.27099299430847,605,104448,3.2792554,0.02080078,0.6903999149799347,51,104448,11.893038,1170.7386363636363,777.0965548409091
0.002579922,-0.002009926,182.65532684326172,602,106496,3.2699673,0.024902344,0.7502968311309814,52,106496,15.992595,1168.8,776.5227424999999
0.0032579035,-0.0022113188,186.05639719963074,603,108544,3.2707055,0.034326173,0.7106028497219086,53,108544,12.106614,1178.4725274725274,783.3718744945055
0.0026326193,-0.0034304634,189.44813656806946,618,110592,3.2712994,0.02607422,0.7309193313121796,54,110592,30.116795,1161.8,770.5564916421051
0.004160994,-0.00407474,192.75854587554932,609,112640,3.2918563,0.047216795,0.9272967800498009,55,112640,4.541224,1152.8229166666667,764.0823769583334
0.0034213532,-0.004494387,196.1172468662262,632,114688,3.3043728,0.03676758,0.670671820640564,56,114688,25.802937,1151.989898989899,762.8853724545454
0.0025783083,-0.0031807504,199.35335636138916,607,116736,3.3015952,0.025683593,0.7501967549324036,57,116736,10.716528,1160.96,769.67830663
0.003564336,-0.0054740766,202.7258584499359,602,118784,3.2995746,0.039892577,0.7297074496746063,58,118784,12.623163,1160.96,769.9991370800001
0.004297993,-0.0034869704,206.12307262420654,603,120832,3.303985,0.049707033,0.798943892121315,59,120832,9.616694,1160.96,769.5668093099999
0.0025237927,-0.0021355397,209.51769423484802,619,122880,3.3055606,0.027050782,0.8359495550394058,60,122880,15.407771,1164.02,770.8080353
0.0064584836,-0.005129317,212.82365679740906,609,124928,3.293853,0.07836914,0.9026685059070587,61,124928,6.564286,1148.09,758.2548225700001
0.004118638,-0.0018916621,216.18181777000427,610,126976,3.287314,0.044287108,0.5521179437637329,62,126976,14.704435,1148.09,758.1884791699999
0.0030484917,-0.0018950079,219.53929662704468,611,129024,3.286698,0.030957032,0.7275096476078033,63,129024,12.254759,1148.09,757.49441004
0.0035064209,-0.002468578,222.88670372962952,601,131072,3.2843487,0.034765624,0.6260538697242737,64,131072,14.055992,1163.91,769.40035312
0.0042051496,-0.0019243963,226.29053354263306,597,133120,3.2756848,0.050732423,0.738810658454895,65,133120,13.823097,1180.77,781.73518129
0.0031845781,-0.0031408127,229.71662163734436,602,135168,3.2777736,0.0340332,0.6862054765224457,66,135168,16.496563,1178.29,781.3715075300003
0.0050023207,-0.004244897,233.1169900894165,596,137216,3.2914295,0.061083984,0.7957313805818558,67,137216,9.650999,1181.56,783.8271785600002
0.0033437416,-0.0012590984,236.5479691028595,602,139264,3.2917137,0.03388672,0.8253213614225388,68,139264,10.019418,1181.56,784.5484575100002
0.0034788954,-0.0023150085,239.94660639762878,596,141312,3.2781532,0.035742186,0.7602245658636093,69,141312,11.003893,1196.68,797.0739044100003
0.0041301725,-0.0070002032,243.38124775886536,559,143360,3.288594,0.04638672,0.6857113540172577,70,143360,31.489994,1145.69,758.53505254
0.0039895508,-0.0032255524,247.0395975112915,592,145408,3.3094044,0.04423828,0.7880166321992874,71,145408,9.061962,1137.42,752.0402673299999
0.0021805123,-0.00349207,250.49950861930847,611,147456,3.307324,0.022265624,0.7443815767765045,72,147456,17.916874,1151.93,762.58421852
0.0034262543,-0.0024822657,253.8485131263733,605,149504,3.3058884,0.03671875,0.8012979626655579,73,149504,14.990652,1152.26,762.53164413
0.0038419575,-0.0021407506,257.2343373298645,602,151552,3.2936897,0.039990235,0.7545352131128311,74,151552,11.012457,1152.26,762.6050139
0.0035411243,-0.002810654,260.6335926055908,592,153600,3.2869976,0.03725586,0.7103668749332428,75,153600,9.316163,1162.83,770.9126080799999
0.004315666,-0.004598121,264.092853307724,600,155648,3.298996,0.04838867,0.7626402676105499,76,155648,17.62213,1149.75,759.63434216
0.006093529,-0.0051125754,267.5015661716461,614,157696,3.312795,0.07109375,0.6619368195533752,77,157696,14.745287,1149.75,760.4185502100001
0.0035434165,-0.004092269,270.83647990226746,612,159744,3.3056889,0.034765624,0.6269042491912842,78,159744,13.805651,1149.75,758.6134964700001
0.00887969,-0.0038360779,274.18168592453003,585,161792,3.2906811,0.102148436,0.7380990982055664,79,161792,10.576753,1168.79,772.4965557800001
0.0032931962,-0.004017107,277.6781384944916,562,163840,3.29123,0.033691406,0.6762137413024902,80,163840,14.482668,1168.79,772.7918078499999
0.0059781983,-0.004379265,281.31870675086975,574,165888,3.2934582,0.06992187,0.7522691935300827,81,165888,10.478955,1168.79,773.1606881099998
0.0028436086,-0.001445635,284.881719827652,582,167936,3.2904668,0.032128908,0.7782497555017471,82,167936,9.256665,1168.79,774.6403344799999
0.0027581619,-0.0020406893,288.39763879776,591,169984,3.2848392,0.027929688,0.7290534675121307,83,169984,19.825573,1160.68,768.68124901
0.0034713414,-0.0019933912,291.85974049568176,568,172032,3.2785828,0.03676758,0.6311768293380737,84,172032,12.331932,1160.68,768.36896875
0.002860881,-0.0032424857,295.46203804016113,567,174080,3.2714684,0.032714844,0.7337470352649689,85,174080,8.842259,1178.17,781.1258601
0.0062745526,-0.0028027678,299.0690791606903,578,176128,3.2750955,0.079394534,0.7712982445955276,86,176128,9.856066,1178.17,782.3773513399999
0.0051266993,-0.0072803744,302.6125807762146,556,178176,3.2779496,0.059423827,0.8133768886327744,87,178176,18.343756,1142.67,756.81628741
0.003604024,-0.002088443,306.2965590953827,527,180224,3.2852502,0.039648436,0.7483930885791779,88,180224,11.522022,1160.38,769.9902249800001
0.0024740284,-0.0012727233,310.18220376968384,575,182272,3.293795,0.02626953,0.7419930696487427,89,182272,17.144762,1178.54,784.19369323
0.00610925,-0.0050564604,313.7425949573517,583,184320,3.3037925,0.076171875,0.7983454912900925,90,184320,9.424694,1195.99,797.67659356
0.0053466777,-0.0045400374,317.250599861145,503,186368,3.290107,0.05673828,0.7212801277637482,91,186368,13.078857,1212.02,810.23364592
0.00385185,-0.0011418319,321.3157479763031,539,188416,3.2753952,0.04550781,0.7715917527675629,92,188416,9.58198,1229.41,823.1161525700002
0.0032813163,-0.00060517166,325.1159026622772,554,190464,3.2689521,0.035546876,0.7201704680919647,93,190464,13.028624,1229.41,824.1950920800002
0.002511772,-0.0014632837,328.80970215797424,592,192512,3.2680519,0.026660156,0.7569061517715454,94,192512,10.296945,1229.41,824.6520194700001
0.0046397727,-0.0021625217,332.26794719696045,580,194560,3.275493,0.056005858,0.758214458823204,95,194560,10.058197,1233.65,828.66211673
0.007101217,-0.0046142293,335.7954435348511,575,196608,3.2843432,0.08017578,0.5668475329875946,96,196608,21.874372,1230.51,823.79451899
0.0061721867,-0.0051546646,339.3548038005829,585,198656,3.2912345,0.07856445,0.7701102644205093,97,198656,11.363673,1239.09,830.3708761700001
0.0026710383,-0.0021877862,342.8556513786316,602,200704,3.2968554,0.027880859,0.8441482037305832,98,200704,6.7234855,1249.84,838.22703447
0.0036261394,-0.0020310148,346.25459814071655,589,202752,3.292846,0.038769532,0.7622523158788681,99,202752,15.606468,1268.03,850.80177263
0.004495325,-0.005255984,349.72631192207336,550,204800,3.2892787,0.050732423,0.8818741738796234,100,204800,6.1303396,1275.05,855.0098655199998
0.0063083703,-0.0068085603,353.4479522705078,589,206848,3.285855,0.066259764,0.7569974958896637,101,206848,17.092405,1288.93,864.4140273099999
0.0030724702,-0.004259732,356.92071199417114,576,208896,3.2889626,0.03461914,0.8400694280862808,102,208896,7.1615915,1290.23,865.2912939599998
0.003914715,-0.0041836244,360.4724714756012,526,210944,3.3084946,0.046289064,0.3036556839942932,103,210944,12.7976675,1305.92,876.2303625100001
0.004897031,-0.0035960816,364.36560583114624,488,212992,3.3131719,0.058251955,0.7316886782646179,104,212992,14.93339,1310.88,878.6643525100002
0.005041267,-0.0046845726,368.5598249435425,537,215040,3.322085,0.058496095,0.7279664576053619,105,215040,10.94781,1327.78,891.0246199699999
0.0027294655,-0.002736482,372.3720917701721,526,217088,3.3271606,0.030419922,0.691414475440979,106,217088,11.494521,1332.57,895.0522408500002
0.00612206,-0.003453977,376.2589247226715,501,219136,3.3207982,0.068310544,0.7100933492183685,107,219136,11.282717,1332.57,894.9313927700001
0.0044819256,-0.0047133383,380.3441207408905,479,221184,3.323616,0.05307617,0.7360500693321228,108,221184,23.320232,1354.85,910.35464509
0.0027926434,-0.0013706223,384.61552906036377,512,223232,3.3324008,0.02993164,0.758068636059761,109,223232,15.741953,1350.07,906.45893081
0.0041272603,-0.0032522765,388.6126093864441,464,225280,3.3283741,0.043164063,0.9224675297737122,110,225280,5.14086,1354.04,909.58048406
0.0031053026,-0.0026032475,393.0243241786957,438,227328,3.3306904,0.034423828,0.7708437591791153,111,227328,20.472034,1352.21,909.5786381800001
0.0026803748,-0.0036381788,397.69063901901245,444,229376,3.3439736,0.027392577,0.815460279583931,112,229376,16.521225,1370.78,922.05870262
0.0043241507,0.00029139282,402.3015127182007,462,231424,3.3558064,0.05214844,0.7351315319538116,113,231424,12.567472,1384.33,932.4955065199999
0.0028222115,-0.0022906952,406.73382902145386,493,233472,3.3558593,0.02866211,0.8334944695234299,114,233472,14.070689,1390.5,937.5163743599999
0.0041760528,-0.0026335448,410.88866233825684,498,235520,3.3564315,0.045166016,0.7233835458755493,115,235520,35.515133,1364.82,921.1660703
0.003655662,-0.00640452,414.994770526886,486,237568,3.3557537,0.043164063,0.9534003250300884,116,237568,2.6998005,1364.82,921.91522454
0.0032769158,-0.0047923587,419.2076139450073,481,239616,3.3667712,0.03652344,0.7952007800340652,117,239616,10.701334,1364.82,923.0046568500001
0.00329321,-0.003406657,423.4581527709961,525,241664,3.3805683,0.03696289,0.8928547948598862,118,241664,8.385603,1361.32,919.46302264
0.0046545356,-0.005256212,427.3550531864166,481,243712,3.389752,0.054736327,0.8967290669679642,119,243712,5.935946,1361.32,920.8205130699998
0.0054562953,-0.004760123,431.6078042984009,501,245760,3.387251,0.05986328,0.7755301594734192,120,245760,14.29925,1357.96,917.14702985
0.0033865222,-0.003758172,435.68961334228516,451,247808,3.3874843,0.036816407,0.744404524564743,121,247808,17.192995,1374.18,930.20391684
0.005575098,-0.005735222,440.2295677661896,523,249856,3.3904984,0.07470703,0.7722728103399277,122,249856,9.974623,1391.67,944.09201281
0.004141514,-0.0073349783,444.1402659416199,550,251904,3.4016044,0.043652344,0.8871859684586525,123,251904,13.72213,1378.04,935.44373744
0.004267793,-0.005344793,447.8620808124542,551,253952,3.4144185,0.048779298,0.9222339540719986,124,253952,5.300709,1377.47,935.5311205500001
0.0031029368,-0.0018964792,451.5747971534729,564,256000,3.4264808,0.036035158,0.9357166886329651,125,256000,4.0495934,1366.29,927.2795045899999
0.0032860623,-0.0038657282,455.20336413383484,551,258048,3.4305282,0.032470703,0.9240804389119148,126,258048,7.5819154,1352.19,918.4173999
0.0080055185,-0.0018976495,458.9203817844391,523,260096,3.4252002,0.0915039,0.8929497748613358,127,260096,4.4781575,1355.31,921.4426014100001
0.002517733,0.00028416293,462.8343892097473,559,262144,3.4202907,0.025195312,0.764941617846489,128,262144,10.191859,1371.24,931.99213778
0.0038275328,-0.00565967,466.49620151519775,565,264192,3.430779,0.04008789,0.8780202940106392,129,264192,17.152264,1325.47,900.0362383700002
0.0042962576,0.0008981486,470.1184072494507,520,266240,3.4482949,0.049072266,0.8338137865066528,130,266240,6.5736094,1310.82,888.7175742400001
0.006020248,-0.007946242,474.05613446235657,525,268288,3.4612002,0.06865235,0.7983883917331696,131,268288,14.529837,1325.83,898.8545219900002
0.0025361418,-0.002277981,477.95166182518005,585,270336,3.4656377,0.027636718,0.8387933373451233,132,270336,17.448402,1276.22,861.4321653200001
0.009169429,-0.0047981413,481.45170402526855,532,272384,3.4716198,0.110888675,0.7674031406641006,133,272384,13.59552,1291.03,872.08723983
0.004497268,-0.006585338,485.2991919517517,554,274432,3.4743469,0.050927736,0.7589471787214279,134,274432,12.041964,1310.24,886.5859464399999
0.0020612667,-0.003469589,488.99427366256714,565,276480,3.4808965,0.020996094,0.9223666116595268,135,276480,4.935302,1310.23,886.54884759
0.0026883923,-0.0017527817,492.613867521286,563,278528,3.48632,0.027050782,0.7752009183168411,136,278528,12.133474,1310.23,886.90249152
0.0034174237,-0.0024108724,496.24939608573914,551,280576,3.4919758,0.038330078,0.7696580588817596,137,280576,10.229003,1328.65,901.1184357800001
0.0075727114,-0.003367388,499.9648554325104,547,282624,3.5010421,0.08945312,0.6104254722595215,138,282624,10.986385,1328.65,901.0795347100002
