ep_reward_mean,policy_loss,serial_timesteps,fps,ep_len_mean,value_loss,explained_variance,n_updates,total_timesteps,approxkl,clipfrac,time_elapsed,policy_entropy
709.46801945,-0.0051131025,323584,518,1149.43,14.881468,0.8127924501895905,158,323584,0.005968781,0.07006836,602.4193778038025,4.3635054
702.2319816900001,-0.009292134,325632,514,1138.84,4.987382,0.9334089681506157,159,325632,0.0047411434,0.052099608,606.3685915470123,4.3589725
693.4141353100001,-0.004900392,327680,526,1129.84,15.279421,0.8428899347782135,160,327680,0.0034079924,0.033154298,610.3458397388458,4.364581
703.1102120000002,-0.0014892609,329728,518,1142.89,15.397469,0.7847259789705276,161,329728,0.0018261448,0.01694336,614.2383105754852,4.3630543
716.31590266,-0.0046261707,331776,517,1161.11,16.440357,0.748285174369812,162,331776,0.0031107515,0.035351563,618.1882910728455,4.3651943
730.9300980999999,-0.004314797,333824,491,1180.69,16.82225,0.8645089417695999,163,333824,0.00321927,0.03881836,622.1484570503235,4.367257
735.94439437,-0.0038796389,335872,506,1187.85,15.062863,0.8306593000888824,164,335872,0.00261281,0.029589843,626.3183448314667,4.369479
729.7572938400001,-0.004759292,337920,511,1176.92,24.509964,0.8626889735460281,165,337920,0.0031321186,0.03378906,630.3593642711639,4.3759484
736.3061365,-0.0033952356,339968,512,1184.64,6.830851,0.8935903236269951,166,339968,0.0046209274,0.049804688,634.3609099388123,4.3850455
744.4214286500002,-0.007145534,342016,536,1197.89,15.292371,0.8150282651185989,167,342016,0.004887862,0.051757812,638.3544523715973,4.388132
756.7228518500001,-0.0022930754,344064,529,1215.61,9.646023,0.874168798327446,168,344064,0.0040900884,0.044433594,642.1725907325745,4.3885465
754.6641761700001,-0.006418248,346112,549,1210.84,14.158343,0.8536597490310669,169,346112,0.0028428796,0.036230467,646.0383520126343,4.4054728
755.3734343599999,-0.0038452544,348160,539,1210.84,10.362918,0.861310213804245,170,348160,0.004038794,0.042529296,649.7660825252533,4.415874
732.45214063,-0.0057177367,350208,535,1176.39,13.841205,0.9208569303154945,171,350208,0.0035484042,0.03564453,653.5594251155853,4.4123106
728.7757450900001,-0.0010774402,352256,549,1171.54,10.6946125,0.8870639652013779,172,352256,0.0018859779,0.019091796,657.382949590683,4.407796
717.56929513,-0.0036252507,354304,532,1156.32,21.058304,0.8311821073293686,173,354304,0.0036726638,0.039160155,661.1093270778656,4.4145975
710.01842003,-0.0025338146,356352,525,1147.37,4.8446035,0.9466704577207565,174,356352,0.002292092,0.023291016,664.9585211277008,4.4309096
710.7767716399999,-0.005412315,358400,536,1147.37,9.832957,0.8865721747279167,175,358400,0.0029026996,0.027636718,668.856290102005,4.434148
705.76276842,-0.0032203638,360448,526,1141.49,14.042111,0.8621905446052551,176,360448,0.0024558017,0.026220703,672.6787431240082,4.444192
699.3957612499997,-0.0038946695,362496,504,1131.65,15.489612,0.8892931640148163,177,362496,0.003737408,0.041650392,676.5686485767365,4.4584594
704.1402806199997,-0.0020505213,364544,531,1137.17,4.472684,0.9505942091345787,178,364544,0.0026616133,0.02631836,680.6299827098846,4.4655676
705.22662373,-0.000114192,366592,502,1140.77,10.246777,0.9086700454354286,179,366592,0.0015190502,0.013671875,684.4815564155579,4.459229
705.8275895599999,-0.0048411614,368640,512,1140.18,8.618191,0.8867423310875893,180,368640,0.0032865976,0.034228515,688.5570142269135,4.4425154
694.30813662,-0.0024308057,370688,527,1125.68,16.518688,0.8359981179237366,181,370688,0.002172599,0.020898437,692.5547502040863,4.4362855
705.0559788900001,-0.0037899371,372736,530,1140.65,11.615585,0.8847272172570229,182,372736,0.002173049,0.021142578,696.4402368068695,4.4466643
686.0492775900001,-0.0037974913,374784,543,1115.05,9.269798,0.9062158018350601,183,374784,0.0033750366,0.031884767,700.302610874176,4.4513893
675.28429412,-0.0042466014,376832,524,1098.69,10.538141,0.9391247630119324,184,376832,0.003884095,0.038183592,704.0725967884064,4.477718
675.012754,-0.0012942903,378880,533,1098.69,13.638463,0.8392037600278854,185,378880,0.002304566,0.021044921,707.9799499511719,4.493299
662.8637843399999,-0.0012482749,380928,531,1081.21,11.527448,0.8853847831487656,186,380928,0.0016474283,0.013183594,711.8213877677917,4.48055
672.6890976100002,-0.0040002437,382976,519,1092.16,10.915701,0.8840731680393219,187,382976,0.0031680565,0.033251952,715.6757845878601,4.471879
662.16097914,-0.0044134716,385024,543,1078.44,8.805474,0.9164799749851227,188,385024,0.003146508,0.032324217,719.6182849407196,4.462805
657.8144262999999,-0.0021633864,387072,536,1073.08,8.927046,0.923305556178093,189,387072,0.0023427338,0.023828125,723.3865053653717,4.461618
659.1036727400001,-0.0046132365,389120,504,1073.37,22.075726,0.8234354555606842,190,389120,0.0028447614,0.029638672,727.2074165344238,4.4595394
647.82318284,-0.003439111,391168,545,1060.8,15.46962,0.8304439038038254,191,391168,0.0028588255,0.033984374,731.2679011821747,4.4579897
645.17088627,-0.008293298,393216,531,1056.48,10.552325,0.9290145188570023,192,393216,0.0024516813,0.024121094,735.0250294208527,4.466595
633.8880064,-0.005281835,395264,509,1042.67,7.1841493,0.9441209137439728,193,395264,0.0047842907,0.052685548,738.881982088089,4.477563
